日時	CHF/JPY(始値, 買い)	CHF/JPY(高値, 買い)	CHF/JPY(安値, 買い)	CHF/JPY(終値, 買い)	CHF/JPY(始値, 売り)	CHF/JPY(高値, 売り)	CHF/JPY(安値, 売り)	CHF/JPY(終値, 売り)	
2014-02-07T06:00:00	113.414	113.430	113.345	113.367	113.404	113.411	113.327	113.352	
2014-02-07T05:00:00	113.386	113.414	113.289	113.414	113.371	113.407	113.277	113.404	
2014-02-07T04:00:00	113.188	113.401	113.184	113.386	113.170	113.387	113.169	113.371	
2014-02-07T03:00:00	113.274	113.304	113.148	113.188	113.262	113.294	113.133	113.170	
2014-02-07T02:00:00	113.264	113.332	113.236	113.274	113.252	113.318	113.224	113.262	
2014-02-07T01:00:00	113.276	113.341	113.198	113.264	113.264	113.329	113.184	113.252	
2014-02-07T00:00:00	113.212	113.483	113.212	113.276	113.203	113.475	113.199	113.264	
2014-02-06T23:00:00	112.696	113.285	112.696	113.212	112.678	113.273	112.678	113.203	
2014-02-06T22:00:00	112.078	112.782	111.908	112.696	112.062	112.772	111.892	112.678	
2014-02-06T21:00:00	112.250	112.367	111.993	112.078	112.240	112.348	111.977	112.062	
2014-02-06T20:00:00	112.352	112.375	112.225	112.250	112.336	112.364	112.209	112.240	
2014-02-06T19:00:00	112.284	112.393	112.247	112.352	112.270	112.380	112.231	112.336	
2014-02-06T18:00:00	112.258	112.327	112.199	112.284	112.241	112.317	112.189	112.270	
2014-02-06T17:00:00	112.263	112.275	112.121	112.258	112.250	112.262	112.112	112.241	
2014-02-06T16:00:00	112.163	112.303	112.115	112.263	112.144	112.290	112.102	112.250	
2014-02-06T15:00:00	112.114	112.252	112.064	112.163	112.097	112.235	112.046	112.144	
2014-02-06T14:00:00	112.321	112.321	112.098	112.114	112.302	112.304	112.081	112.097	
2014-02-06T13:00:00	112.229	112.373	112.213	112.321	112.209	112.353	112.194	112.302	
2014-02-06T12:00:00	112.235	112.313	112.149	112.229	112.216	112.294	112.133	112.209	
2014-02-06T11:00:00	112.181	112.272	112.113	112.235	112.162	112.253	112.095	112.216	
2014-02-06T10:00:00	112.352	112.371	112.070	112.181	112.338	112.356	112.056	112.162	
2014-02-06T09:00:00	112.247	112.456	112.228	112.352	112.225	112.435	112.208	112.338	
2014-02-06T08:00:00	112.315	112.337	112.202	112.247	112.282	112.316	112.186	112.225	
2014-02-06T07:00:00	112.305	112.353	112.236	112.315	112.243	112.308	112.183	112.282	
2014-02-06T06:00:00	112.228	112.325	112.148	112.305	112.209	112.300	112.133	112.243	
2014-02-06T05:00:00	112.158	112.253	112.140	112.228	112.142	112.242	112.125	112.209	
2014-02-06T04:00:00	112.333	112.366	112.149	112.158	112.320	112.351	112.133	112.142	
2014-02-06T03:00:00	112.276	112.374	112.275	112.333	112.261	112.355	112.257	112.320	
2014-02-06T02:00:00	112.135	112.276	112.108	112.276	112.119	112.261	112.093	112.261	
2014-02-06T01:00:00	112.035	112.235	111.966	112.135	112.024	112.218	111.948	112.119	
2014-02-06T00:00:00	112.087	112.355	112.034	112.035	112.012	112.341	111.963	112.024	
2014-02-05T23:00:00	111.930	112.088	111.856	112.087	111.917	112.060	111.841	112.012	
2014-02-05T22:00:00	111.832	112.135	111.832	111.930	111.822	112.116	111.822	111.917	
2014-02-05T21:00:00	111.855	111.888	111.761	111.832	111.842	111.876	111.748	111.822	
2014-02-05T20:00:00	111.862	111.903	111.776	111.855	111.850	111.889	111.763	111.842	
2014-02-05T19:00:00	111.859	111.922	111.728	111.862	111.845	111.907	111.718	111.850	
2014-02-05T18:00:00	112.083	112.101	111.852	111.859	112.064	112.088	111.838	111.845	
2014-02-05T17:00:00	111.928	112.198	111.890	112.083	111.913	112.187	111.874	112.064	
2014-02-05T16:00:00	112.009	112.057	111.873	111.928	111.993	112.040	111.857	111.913	
2014-02-05T15:00:00	112.216	112.237	111.980	112.009	112.202	112.219	111.961	111.993	
2014-02-05T14:00:00	112.228	112.311	112.167	112.216	112.210	112.292	112.146	112.202	
2014-02-05T13:00:00	112.261	112.330	112.180	112.228	112.244	112.314	112.162	112.210	
2014-02-05T12:00:00	112.133	112.302	112.075	112.261	112.116	112.286	112.055	112.244	
2014-02-05T11:00:00	112.362	112.390	112.080	112.133	112.344	112.375	112.061	112.116	
2014-02-05T10:00:00	112.356	112.432	112.269	112.362	112.340	112.423	112.253	112.344	
2014-02-05T09:00:00	112.496	112.507	112.239	112.356	112.474	112.489	112.223	112.340	
2014-02-05T08:00:00	112.442	112.585	112.395	112.496	112.425	112.570	112.376	112.474	
2014-02-05T07:00:00	112.497	112.534	112.369	112.442	112.453	112.501	112.336	112.425	
2014-02-05T06:00:00	112.437	112.497	112.387	112.497	112.426	112.486	112.375	112.453	
2014-02-05T05:00:00	112.366	112.461	112.348	112.437	112.353	112.449	112.337	112.426	
2014-02-05T04:00:00	112.320	112.392	112.278	112.366	112.314	112.380	112.265	112.353	
2014-02-05T03:00:00	112.351	112.387	112.234	112.320	112.340	112.379	112.223	112.314	
2014-02-05T02:00:00	112.280	112.373	112.130	112.351	112.267	112.361	112.119	112.340	
2014-02-05T01:00:00	112.128	112.299	112.034	112.280	112.118	112.289	112.021	112.267	
2014-02-05T00:00:00	112.064	112.218	112.009	112.128	112.046	112.202	112.001	112.118	
2014-02-04T23:00:00	112.172	112.197	111.998	112.064	112.161	112.183	111.987	112.046	
2014-02-04T22:00:00	112.071	112.286	112.071	112.172	112.055	112.274	112.055	112.161	
2014-02-04T21:00:00	112.034	112.193	111.991	112.071	112.017	112.177	111.977	112.055	
2014-02-04T20:00:00	112.044	112.109	111.961	112.034	112.028	112.100	111.946	112.017	
2014-02-04T19:00:00	112.195	112.260	111.956	112.044	112.182	112.249	111.939	112.028	
2014-02-04T18:00:00	112.133	112.215	111.991	112.195	112.118	112.207	111.975	112.182	
2014-02-04T17:00:00	112.048	112.159	111.859	112.133	112.030	112.146	111.842	112.118	
2014-02-04T16:00:00	112.099	112.177	111.904	112.048	112.088	112.163	111.892	112.030	
2014-02-04T15:00:00	111.869	112.142	111.707	112.099	111.850	112.136	111.686	112.088	
2014-02-04T14:00:00	112.178	112.227	111.858	111.869	112.161	112.207	111.840	111.850	
2014-02-04T13:00:00	112.098	112.195	112.032	112.178	112.078	112.178	112.019	112.161	
2014-02-04T12:00:00	112.201	112.273	112.050	112.098	112.186	112.258	112.031	112.078	
2014-02-04T11:00:00	112.214	112.360	112.126	112.201	112.198	112.346	112.113	112.186	
2014-02-04T10:00:00	112.252	112.298	112.115	112.214	112.233	112.284	112.097	112.198	
2014-02-04T09:00:00	112.269	112.295	112.185	112.252	112.249	112.278	112.171	112.233	
2014-02-04T08:00:00	112.216	112.279	112.100	112.269	112.186	112.268	112.084	112.249	
2014-02-04T07:00:00	112.112	112.269	112.097	112.216	112.076	112.236	112.072	112.186	
2014-02-04T06:00:00	112.062	112.121	111.959	112.112	112.047	112.104	111.940	112.076	
2014-02-04T05:00:00	111.957	112.139	111.950	112.062	111.941	112.127	111.938	112.047	
2014-02-04T04:00:00	112.157	112.191	111.906	111.957	112.143	112.178	111.892	111.941	
2014-02-04T03:00:00	112.141	112.222	112.055	112.157	112.128	112.209	112.042	112.143	
2014-02-04T02:00:00	112.185	112.247	112.072	112.141	112.173	112.234	112.070	112.128	
2014-02-04T01:00:00	112.176	112.396	112.085	112.185	112.162	112.385	112.073	112.173	
2014-02-04T00:00:00	112.410	112.463	112.055	112.176	112.340	112.420	112.043	112.162	
2014-02-03T23:00:00	112.528	112.589	112.319	112.410	112.517	112.573	112.308	112.340	
2014-02-03T22:00:00	112.628	112.761	112.456	112.528	112.611	112.747	112.442	112.517	
2014-02-03T21:00:00	112.668	112.701	112.533	112.628	112.653	112.687	112.520	112.611	
2014-02-03T20:00:00	112.446	112.710	112.431	112.668	112.428	112.699	112.419	112.653	
2014-02-03T19:00:00	112.640	112.735	112.402	112.446	112.623	112.726	112.390	112.428	
2014-02-03T18:00:00	112.849	112.875	112.565	112.640	112.836	112.865	112.551	112.623	
2014-02-03T17:00:00	112.588	112.923	112.588	112.849	112.575	112.910	112.575	112.836	
2014-02-03T16:00:00	112.781	112.851	112.516	112.588	112.764	112.839	112.503	112.575	
2014-02-03T15:00:00	112.780	112.819	112.728	112.781	112.767	112.800	112.716	112.764	
2014-02-03T14:00:00	112.814	112.843	112.765	112.780	112.797	112.825	112.757	112.767	
2014-02-03T13:00:00	112.831	112.846	112.774	112.814	112.809	112.828	112.764	112.797	
2014-02-03T12:00:00	112.839	112.890	112.790	112.831	112.820	112.875	112.773	112.809	
2014-02-03T11:00:00	112.731	112.880	112.688	112.839	112.717	112.866	112.669	112.820	
2014-02-03T10:00:00	112.757	112.786	112.602	112.731	112.735	112.765	112.589	112.717	
2014-02-03T09:00:00	112.785	112.826	112.698	112.757	112.768	112.809	112.677	112.735	
2014-02-03T08:00:00	112.699	112.785	112.674	112.785	112.653	112.769	112.641	112.768	
2014-02-03T07:00:00	112.569	112.728	112.554	112.699	112.436	112.687	112.431	112.653	
2014-02-03T06:00:00	112.510	112.577	112.465	112.569	112.442	112.481	112.401	112.436	
2014-02-03T05:00:00	112.504	112.528	112.465	112.510	112.416	112.444	112.376	112.442	
2014-02-03T04:00:00	112.681	112.681	112.479	112.504	112.576	112.576	112.391	112.416	
2014-02-01T06:00:00	112.672	112.750	112.566	112.681	112.655	112.729	112.533	112.576	
2014-02-01T05:00:00	112.701	112.866	112.650	112.672	112.683	112.848	112.631	112.655	
2014-02-01T04:00:00	113.084	113.107	112.700	112.701	113.067	113.091	112.679	112.683	
2014-02-01T03:00:00	112.986	113.105	112.916	113.084	112.971	113.091	112.903	113.067	
2014-02-01T02:00:00	112.991	113.057	112.861	112.986	112.978	113.042	112.847	112.971	
2014-02-01T01:00:00	112.607	113.016	112.558	112.991	112.594	113.015	112.553	112.978	
2014-02-01T00:00:00	112.849	113.002	112.601	112.607	112.836	112.987	112.591	112.594	
2014-01-31T23:00:00	113.115	113.225	112.803	112.849	113.100	113.209	112.786	112.836	
2014-01-31T22:00:00	113.085	113.158	112.930	113.115	113.070	113.145	112.913	113.100	
2014-01-31T21:00:00	113.296	113.402	113.057	113.085	113.280	113.392	113.041	113.070	
2014-01-31T20:00:00	113.271	113.443	113.239	113.296	113.258	113.429	113.225	113.280	
2014-01-31T19:00:00	113.555	113.550	113.152	113.271	113.539	113.536	113.136	113.258	
2014-01-31T18:00:00	113.661	113.745	113.485	113.555	113.649	113.730	113.473	113.539	
2014-01-31T17:00:00	113.516	113.671	113.425	113.661	113.501	113.658	113.410	113.649	
2014-01-31T16:00:00	113.406	113.518	113.341	113.516	113.388	113.505	113.327	113.501	
2014-01-31T15:00:00	113.559	113.589	113.395	113.406	113.540	113.569	113.379	113.388	
2014-01-31T14:00:00	113.483	113.628	113.414	113.559	113.462	113.610	113.392	113.540	
2014-01-31T13:00:00	113.671	113.690	113.431	113.483	113.650	113.672	113.413	113.462	
2014-01-31T12:00:00	113.864	113.910	113.612	113.671	113.846	113.891	113.598	113.650	
2014-01-31T11:00:00	113.872	113.890	113.777	113.864	113.855	113.872	113.758	113.846	
2014-01-31T10:00:00	113.950	114.020	113.844	113.872	113.936	114.002	113.823	113.855	
2014-01-31T09:00:00	113.826	113.959	113.713	113.950	113.812	113.947	113.693	113.936	
2014-01-31T08:00:00	113.891	113.969	113.826	113.826	113.871	113.951	113.806	113.812	
2014-01-31T07:00:00	113.811	113.945	113.793	113.891	113.789	113.915	113.712	113.871	
2014-01-31T06:00:00	113.707	113.838	113.633	113.811	113.692	113.817	113.619	113.789	
2014-01-31T05:00:00	113.702	113.742	113.685	113.707	113.690	113.730	113.670	113.692	
2014-01-31T04:00:00	113.702	113.741	113.662	113.702	113.694	113.725	113.645	113.690	
2014-01-31T03:00:00	113.771	113.780	113.669	113.702	113.755	113.769	113.655	113.694	
2014-01-31T02:00:00	113.729	113.852	113.678	113.771	113.710	113.846	113.661	113.755	
2014-01-31T01:00:00	113.792	113.803	113.611	113.729	113.781	113.792	113.598	113.710	
2014-01-31T00:00:00	113.872	113.937	113.787	113.792	113.858	113.925	113.776	113.781	
2014-01-30T23:00:00	113.941	114.029	113.755	113.872	113.926	114.017	113.740	113.858	
2014-01-30T22:00:00	113.813	113.976	113.734	113.941	113.800	113.966	113.716	113.926	
2014-01-30T21:00:00	113.921	114.005	113.758	113.813	113.907	113.992	113.747	113.800	
2014-01-30T20:00:00	113.843	114.138	113.789	113.921	113.833	114.125	113.776	113.907	
2014-01-30T19:00:00	113.717	113.873	113.646	113.843	113.699	113.858	113.630	113.833	
2014-01-30T18:00:00	113.899	113.900	113.573	113.717	113.885	113.886	113.564	113.699	
2014-01-30T17:00:00	114.006	114.076	113.787	113.899	113.989	114.063	113.772	113.885	
2014-01-30T16:00:00	114.311	114.319	113.957	114.006	114.295	114.303	113.945	113.989	
2014-01-30T15:00:00	114.308	114.342	114.259	114.311	114.292	114.324	114.243	114.295	
2014-01-30T14:00:00	114.323	114.350	114.205	114.308	114.303	114.335	114.187	114.292	
2014-01-30T13:00:00	114.208	114.372	114.197	114.323	114.187	114.351	114.176	114.303	
2014-01-30T12:00:00	114.090	114.254	114.041	114.208	114.073	114.237	114.026	114.187	
2014-01-30T11:00:00	114.179	114.224	114.028	114.090	114.160	114.204	114.010	114.073	
2014-01-30T10:00:00	114.218	114.290	114.081	114.179	114.200	114.272	114.066	114.160	
2014-01-30T09:00:00	114.282	114.316	114.124	114.218	114.260	114.297	114.109	114.200	
2014-01-30T08:00:00	114.232	114.418	114.224	114.282	114.198	114.397	114.195	114.260	
2014-01-30T07:00:00	114.368	114.405	114.156	114.232	114.267	114.313	114.106	114.198	
2014-01-30T06:00:00	114.145	114.368	114.145	114.368	114.154	114.357	114.129	114.267	
2014-01-30T05:00:00	114.073	114.254	114.040	114.145	114.059	114.237	114.021	114.154	
2014-01-30T04:00:00	114.076	114.257	113.847	114.073	113.922	114.238	113.811	114.059	
2014-01-30T03:00:00	114.198	114.283	114.026	114.076	114.184	114.267	113.922	113.922	
2014-01-30T02:00:00	114.214	114.262	114.122	114.198	114.202	114.249	114.111	114.184	
2014-01-30T01:00:00	114.146	114.280	114.122	114.214	114.134	114.268	114.107	114.202	
2014-01-30T00:00:00	114.146	114.242	114.048	114.146	114.140	114.229	114.035	114.134	
2014-01-29T23:00:00	114.022	114.269	113.895	114.146	114.008	114.255	113.880	114.140	
2014-01-29T22:00:00	114.189	114.243	113.807	114.022	114.180	114.231	113.792	114.008	
2014-01-29T21:00:00	114.409	114.450	114.167	114.189	114.395	114.434	114.154	114.180	
2014-01-29T20:00:00	114.641	114.703	114.320	114.409	114.624	114.687	114.303	114.395	
2014-01-29T19:00:00	114.698	114.777	114.477	114.641	114.679	114.761	114.462	114.624	
2014-01-29T18:00:00	114.861	114.899	114.627	114.698	114.848	114.887	114.614	114.679	
2014-01-29T17:00:00	114.702	114.934	114.704	114.861	114.689	114.924	114.694	114.848	
2014-01-29T16:00:00	114.778	114.894	114.694	114.702	114.761	114.880	114.681	114.689	
2014-01-29T15:00:00	114.880	114.887	114.726	114.778	114.861	114.870	114.706	114.761	
2014-01-29T14:00:00	114.651	114.884	114.651	114.880	114.638	114.867	114.630	114.861	
2014-01-29T13:00:00	114.655	114.699	114.626	114.651	114.633	114.687	114.606	114.638	
2014-01-29T12:00:00	114.681	114.791	114.610	114.655	114.662	114.773	114.593	114.633	
2014-01-29T11:00:00	114.800	114.802	114.646	114.681	114.783	114.785	114.631	114.662	
2014-01-29T10:00:00	114.661	114.850	114.640	114.800	114.642	114.830	114.621	114.783	
2014-01-29T09:00:00	114.757	114.825	114.631	114.661	114.743	114.806	114.609	114.642	
2014-01-29T08:00:00	114.843	114.937	114.738	114.757	114.807	114.909	114.721	114.743	
2014-01-29T07:00:00	114.758	115.147	114.700	114.843	114.714	115.026	114.675	114.807	
2014-01-29T06:00:00	114.611	114.777	114.602	114.758	114.595	114.758	114.587	114.714	
2014-01-29T05:00:00	114.577	114.631	114.539	114.611	114.563	114.614	114.521	114.595	
2014-01-29T04:00:00	114.495	114.592	114.489	114.577	114.481	114.576	114.471	114.563	
2014-01-29T03:00:00	114.524	114.552	114.435	114.495	114.510	114.536	114.421	114.481	
2014-01-29T02:00:00	114.449	114.567	114.413	114.524	114.431	114.550	114.396	114.510	
2014-01-29T01:00:00	114.372	114.503	114.362	114.449	114.361	114.489	114.346	114.431	
2014-01-29T00:00:00	114.552	114.655	114.360	114.372	114.491	114.643	114.347	114.361	
2014-01-28T23:00:00	114.492	114.581	114.413	114.552	114.477	114.567	114.399	114.491	
2014-01-28T22:00:00	114.422	114.652	114.354	114.492	114.409	114.585	114.339	114.477	
2014-01-28T21:00:00	114.671	114.684	114.410	114.422	114.657	114.670	114.399	114.409	
2014-01-28T20:00:00	114.559	114.767	114.552	114.671	114.548	114.753	114.541	114.657	
2014-01-28T19:00:00	114.643	114.729	114.498	114.559	114.629	114.713	114.482	114.548	
2014-01-28T18:00:00	114.642	114.890	114.583	114.643	114.627	114.878	114.567	114.629	
2014-01-28T17:00:00	114.479	114.694	114.427	114.642	114.465	114.683	114.417	114.627	
2014-01-28T16:00:00	114.584	114.608	114.454	114.479	114.564	114.592	114.438	114.465	
2014-01-28T15:00:00	114.530	114.621	114.515	114.584	114.511	114.604	114.496	114.564	
2014-01-28T14:00:00	114.591	114.591	114.481	114.530	114.576	114.575	114.465	114.511	
2014-01-28T13:00:00	114.571	114.602	114.498	114.591	114.558	114.590	114.478	114.576	
2014-01-28T12:00:00	114.550	114.725	114.533	114.571	114.528	114.709	114.513	114.558	
2014-01-28T11:00:00	114.477	114.583	114.353	114.550	114.459	114.566	114.346	114.528	
2014-01-28T10:00:00	114.577	114.581	114.463	114.477	114.566	114.564	114.446	114.459	
2014-01-28T09:00:00	114.541	114.597	114.435	114.577	114.519	114.579	114.415	114.566	
2014-01-28T08:00:00	114.539	114.602	114.482	114.541	114.514	114.581	114.461	114.519	
2014-01-28T07:00:00	114.456	114.578	114.431	114.539	114.343	114.553	114.320	114.514	
2014-01-28T06:00:00	114.448	114.460	114.333	114.456	114.435	114.443	114.306	114.343	
2014-01-28T05:00:00	114.492	114.554	114.448	114.448	114.475	114.541	114.435	114.435	
2014-01-28T04:00:00	114.453	114.541	114.419	114.492	114.437	114.532	114.408	114.475	
2014-01-28T03:00:00	114.346	114.499	114.319	114.453	114.333	114.484	114.302	114.437	
2014-01-28T02:00:00	114.182	114.401	114.119	114.346	114.168	114.384	114.105	114.333	
2014-01-28T01:00:00	114.275	114.334	114.146	114.182	114.262	114.316	114.132	114.168	
2014-01-28T00:00:00	114.549	114.566	114.227	114.275	114.483	114.510	114.214	114.262	
2014-01-27T23:00:00	114.529	114.626	114.414	114.549	114.519	114.612	114.397	114.483	
2014-01-27T22:00:00	114.456	114.661	114.377	114.529	114.441	114.647	114.359	114.519	
2014-01-27T21:00:00	114.522	114.670	114.412	114.456	114.504	114.659	114.398	114.441	
2014-01-27T20:00:00	114.504	114.567	114.343	114.522	114.486	114.551	114.328	114.504	
2014-01-27T19:00:00	114.639	114.715	114.399	114.504	114.621	114.700	114.383	114.486	
2014-01-27T18:00:00	114.621	114.665	114.424	114.639	114.596	114.657	114.405	114.621	
2014-01-27T17:00:00	114.747	114.778	114.446	114.621	114.734	114.767	114.428	114.596	
2014-01-27T16:00:00	114.484	114.821	114.485	114.747	114.470	114.806	114.467	114.734	
2014-01-27T15:00:00	114.486	114.551	114.454	114.484	114.469	114.532	114.436	114.470	
2014-01-27T14:00:00	114.504	114.610	114.449	114.486	114.484	114.595	114.428	114.469	
2014-01-27T13:00:00	114.489	114.586	114.400	114.504	114.475	114.566	114.382	114.484	
2014-01-27T12:00:00	114.444	114.577	114.346	114.489	114.423	114.562	114.330	114.475	
2014-01-27T11:00:00	114.345	114.493	114.340	114.444	114.331	114.475	114.321	114.423	
2014-01-27T10:00:00	114.459	114.459	114.157	114.345	114.442	114.443	114.136	114.331	
2014-01-27T09:00:00	114.231	114.505	114.186	114.459	114.209	114.486	114.164	114.442	
2014-01-27T08:00:00	114.143	114.359	113.981	114.231	114.071	114.346	113.962	114.209	
2014-01-27T07:00:00	114.441	114.270	113.806	114.143	114.270	114.198	113.704	114.071	
2014-01-25T06:00:00	114.302	114.441	114.261	114.441	114.285	114.396	114.224	114.270	
2014-01-25T05:00:00	114.318	114.453	114.253	114.302	114.301	114.440	114.241	114.285	
2014-01-25T04:00:00	114.463	114.489	114.284	114.318	114.448	114.474	114.265	114.301	
2014-01-25T03:00:00	114.322	114.536	114.307	114.463	114.303	114.526	114.290	114.448	
2014-01-25T02:00:00	114.437	114.452	114.322	114.322	114.421	114.437	114.303	114.303	
2014-01-25T01:00:00	114.460	114.482	114.288	114.437	114.450	114.472	114.273	114.421	
2014-01-25T00:00:00	114.328	114.489	114.168	114.460	114.318	114.478	114.157	114.450	
2014-01-24T23:00:00	114.487	114.546	114.249	114.328	114.472	114.534	114.237	114.318	
2014-01-24T22:00:00	114.504	114.606	114.274	114.487	114.488	114.592	114.262	114.472	
2014-01-24T21:00:00	114.594	114.625	114.377	114.504	114.577	114.608	114.362	114.488	
2014-01-24T20:00:00	114.456	114.702	114.165	114.594	114.448	114.688	114.160	114.577	
2014-01-24T19:00:00	114.596	114.660	114.377	114.456	114.582	114.648	114.364	114.448	
2014-01-24T18:00:00	114.700	114.748	114.415	114.596	114.691	114.735	114.398	114.582	
2014-01-24T17:00:00	115.114	115.141	114.666	114.700	115.097	115.130	114.651	114.691	
2014-01-24T16:00:00	115.097	115.396	115.084	115.114	115.082	115.387	115.068	115.097	
2014-01-24T15:00:00	115.093	115.255	115.043	115.097	115.073	115.237	115.023	115.082	
2014-01-24T14:00:00	114.986	115.099	114.917	115.093	114.968	115.087	114.898	115.073	
2014-01-24T13:00:00	115.091	115.118	114.875	114.986	115.072	115.102	114.858	114.968	
2014-01-24T12:00:00	115.190	115.200	114.996	115.091	115.170	115.180	114.977	115.072	
2014-01-24T11:00:00	115.226	115.232	115.131	115.190	115.207	115.213	115.113	115.170	
2014-01-24T10:00:00	115.161	115.293	115.066	115.226	115.140	115.274	115.048	115.207	
2014-01-24T09:00:00	115.124	115.236	115.049	115.161	115.102	115.219	115.033	115.140	
2014-01-24T08:00:00	115.176	115.223	115.053	115.124	115.149	115.203	115.031	115.102	
2014-01-24T07:00:00	115.100	115.211	115.067	115.176	115.082	115.189	115.006	115.149	
2014-01-24T06:00:00	114.968	115.154	114.931	115.100	114.960	115.131	114.913	115.082	
2014-01-24T05:00:00	114.968	115.030	114.782	114.968	114.950	115.014	114.766	114.960	
2014-01-24T04:00:00	114.940	115.097	114.894	114.968	114.927	115.086	114.880	114.950	
2014-01-24T03:00:00	115.018	115.155	114.902	114.940	115.005	115.142	114.886	114.927	
2014-01-24T02:00:00	115.149	115.195	114.956	115.018	115.138	115.181	114.937	115.005	
2014-01-24T01:00:00	115.191	115.299	115.095	115.149	115.180	115.287	115.084	115.138	
2014-01-24T00:00:00	114.933	115.208	114.852	115.191	114.880	115.200	114.822	115.180	
2014-01-23T23:00:00	115.105	115.135	114.846	114.933	115.090	115.122	114.833	114.880	
2014-01-23T22:00:00	115.196	115.323	115.105	115.105	115.182	115.312	115.090	115.090	
2014-01-23T21:00:00	115.353	115.359	115.133	115.196	115.340	115.345	115.121	115.182	
2014-01-23T20:00:00	115.474	115.513	115.305	115.353	115.461	115.496	115.290	115.340	
2014-01-23T19:00:00	115.523	115.583	115.420	115.474	115.506	115.571	115.405	115.461	
2014-01-23T18:00:00	115.468	115.658	115.415	115.523	115.454	115.642	115.400	115.506	
2014-01-23T17:00:00	115.088	115.617	115.064	115.468	115.070	115.603	115.046	115.454	
2014-01-23T16:00:00	114.573	115.116	114.515	115.088	114.552	115.102	114.500	115.070	
2014-01-23T15:00:00	114.476	114.588	114.452	114.573	114.464	114.570	114.430	114.552	
2014-01-23T14:00:00	114.376	114.527	114.326	114.476	114.363	114.509	114.311	114.464	
2014-01-23T13:00:00	114.509	114.584	114.341	114.376	114.490	114.567	114.327	114.363	
2014-01-23T12:00:00	114.639	114.699	114.455	114.509	114.625	114.681	114.445	114.490	
2014-01-23T11:00:00	114.592	114.680	114.508	114.639	114.580	114.663	114.486	114.625	
2014-01-23T10:00:00	114.719	114.776	114.566	114.592	114.711	114.766	114.554	114.580	
2014-01-23T09:00:00	114.722	114.848	114.681	114.719	114.705	114.833	114.665	114.711	
2014-01-23T08:00:00	114.680	114.786	114.639	114.722	114.658	114.769	114.617	114.705	
2014-01-23T07:00:00	114.672	114.743	114.670	114.680	114.639	114.714	114.621	114.658	
2014-01-23T06:00:00	114.651	114.729	114.603	114.672	114.643	114.710	114.584	114.639	
2014-01-23T05:00:00	114.552	114.666	114.542	114.651	114.541	114.649	114.525	114.643	
2014-01-23T04:00:00	114.599	114.616	114.535	114.552	114.582	114.603	114.518	114.541	
2014-01-23T03:00:00	114.602	114.675	114.564	114.599	114.583	114.659	114.545	114.582	
2014-01-23T02:00:00	114.479	114.626	114.406	114.602	114.462	114.612	114.397	114.583	
2014-01-23T01:00:00	114.553	114.618	114.479	114.479	114.543	114.606	114.462	114.462	
2014-01-23T00:00:00	114.651	114.786	114.552	114.553	114.636	114.772	114.540	114.543	
2014-01-22T23:00:00	114.839	114.870	114.609	114.651	114.827	114.857	114.593	114.636	
2014-01-22T22:00:00	114.673	114.901	114.664	114.839	114.661	114.889	114.646	114.827	
2014-01-22T21:00:00	114.564	114.753	114.563	114.673	114.552	114.738	114.549	114.661	
2014-01-22T20:00:00	114.436	114.645	114.436	114.564	114.424	114.630	114.425	114.552	
2014-01-22T19:00:00	114.534	114.547	114.414	114.436	114.522	114.536	114.400	114.424	
2014-01-22T18:00:00	114.437	114.597	114.397	114.534	114.427	114.585	114.386	114.522	
2014-01-22T17:00:00	114.467	114.625	114.355	114.437	114.456	114.611	114.342	114.427	
2014-01-22T16:00:00	114.679	114.738	114.466	114.467	114.663	114.731	114.453	114.456	
2014-01-22T15:00:00	114.725	114.725	114.621	114.679	114.705	114.707	114.606	114.663	
2014-01-22T14:00:00	114.503	114.843	114.500	114.725	114.488	114.825	114.479	114.705	
2014-01-22T13:00:00	114.363	114.508	114.261	114.503	114.348	114.491	114.244	114.488	
2014-01-22T12:00:00	114.705	114.703	114.287	114.363	114.688	114.686	114.263	114.348	
2014-01-22T11:00:00	114.708	114.714	114.575	114.705	114.691	114.697	114.554	114.688	
2014-01-22T10:00:00	114.547	114.733	114.525	114.708	114.528	114.716	114.507	114.691	
2014-01-22T09:00:00	114.448	114.608	114.444	114.547	114.430	114.591	114.428	114.528	
2014-01-22T08:00:00	114.568	114.608	114.440	114.448	114.549	114.586	114.423	114.430	
2014-01-22T07:00:00	114.634	114.635	114.522	114.568	114.569	114.585	114.492	114.549	
2014-01-22T06:00:00	114.640	114.668	114.558	114.634	114.622	114.657	114.539	114.569	
2014-01-22T05:00:00	114.560	114.652	114.543	114.640	114.549	114.640	114.528	114.622	
2014-01-22T04:00:00	114.433	114.560	114.390	114.560	114.417	114.549	114.376	114.549	
2014-01-22T03:00:00	114.473	114.487	114.401	114.433	114.458	114.474	114.387	114.417	
2014-01-22T02:00:00	114.548	114.550	114.385	114.473	114.532	114.531	114.370	114.458	
2014-01-22T01:00:00	114.435	114.615	114.379	114.548	114.420	114.601	114.362	114.532	
2014-01-22T00:00:00	114.470	114.507	114.213	114.435	114.453	114.494	114.201	114.420	
2014-01-21T23:00:00	114.651	114.681	114.416	114.470	114.634	114.666	114.397	114.453	
2014-01-21T22:00:00	114.606	114.680	114.491	114.651	114.589	114.664	114.476	114.634	
2014-01-21T21:00:00	114.356	114.635	114.326	114.606	114.349	114.625	114.314	114.589	
