日時	USD/JPY(始値, 買い)	USD/JPY(高値, 買い)	USD/JPY(安値, 買い)	USD/JPY(終値, 買い)	USD/JPY(始値, 売り)	USD/JPY(高値, 売り)	USD/JPY(安値, 売り)	USD/JPY(終値, 売り)	
2014-01-29T09:00:00	103.246	103.305	103.100	103.141	103.241	103.301	103.095	103.134	
2014-01-29T08:00:00	103.371	103.419	103.228	103.246	103.361	103.416	103.222	103.241	
2014-01-29T07:00:00	102.943	103.443	103.100	103.371	102.935	103.437	103.045	103.361	
2014-01-29T06:00:00	102.868	103.001	102.868	102.943	102.861	102.993	102.862	102.935	
2014-01-29T05:00:00	102.865	102.920	102.847	102.868	102.861	102.915	102.840	102.861	
2014-01-29T04:00:00	102.913	102.977	102.829	102.865	102.910	102.977	102.824	102.861	
2014-01-29T03:00:00	102.905	102.978	102.849	102.913	102.899	102.974	102.844	102.910	
2014-01-29T02:00:00	102.823	102.951	102.806	102.905	102.819	102.949	102.800	102.899	
2014-01-29T01:00:00	102.788	102.892	102.740	102.823	102.785	102.887	102.736	102.819	
2014-01-29T00:00:00	102.802	103.017	102.779	102.788	102.774	103.012	102.773	102.785	
2014-01-28T23:00:00	102.799	102.848	102.639	102.802	102.795	102.843	102.632	102.774	
2014-01-28T22:00:00	103.002	103.124	102.632	102.799	102.996	103.117	102.627	102.795	
2014-01-28T21:00:00	103.155	103.175	102.993	103.002	103.148	103.170	102.987	102.996	
2014-01-28T20:00:00	103.073	103.183	103.064	103.155	103.068	103.177	103.059	103.148	
2014-01-28T19:00:00	103.120	103.256	103.058	103.073	103.115	103.250	103.052	103.068	
2014-01-28T18:00:00	102.918	103.185	102.895	103.120	102.911	103.181	102.889	103.115	
2014-01-28T17:00:00	102.782	102.985	102.738	102.918	102.778	102.980	102.733	102.911	
2014-01-28T16:00:00	102.631	102.795	102.601	102.782	102.625	102.790	102.595	102.778	
2014-01-28T15:00:00	102.631	102.666	102.617	102.631	102.625	102.662	102.612	102.625	
2014-01-28T14:00:00	102.689	102.690	102.584	102.631	102.683	102.685	102.578	102.625	
2014-01-28T13:00:00	102.688	102.725	102.646	102.689	102.683	102.728	102.640	102.683	
2014-01-28T12:00:00	102.672	102.764	102.639	102.688	102.667	102.761	102.641	102.683	
2014-01-28T11:00:00	102.671	102.688	102.525	102.672	102.665	102.685	102.525	102.667	
2014-01-28T10:00:00	102.734	102.753	102.616	102.671	102.730	102.749	102.611	102.665	
2014-01-28T09:00:00	102.671	102.744	102.544	102.734	102.668	102.741	102.540	102.730	
2014-01-28T08:00:00	102.653	102.726	102.610	102.671	102.644	102.721	102.604	102.668	
2014-01-28T07:00:00	102.558	102.679	102.488	102.653	102.538	102.670	102.480	102.644	
2014-01-28T06:00:00	102.627	102.642	102.554	102.558	102.626	102.638	102.537	102.538	
2014-01-28T05:00:00	102.742	102.802	102.627	102.627	102.735	102.798	102.624	102.626	
2014-01-28T04:00:00	102.618	102.765	102.586	102.742	102.613	102.763	102.580	102.735	
2014-01-28T03:00:00	102.370	102.629	102.358	102.618	102.366	102.624	102.352	102.613	
2014-01-28T02:00:00	102.273	102.501	102.200	102.370	102.267	102.497	102.195	102.366	
2014-01-28T01:00:00	102.439	102.518	102.248	102.273	102.433	102.515	102.243	102.267	
2014-01-28T00:00:00	102.748	102.760	102.377	102.439	102.746	102.751	102.372	102.433	
2014-01-27T23:00:00	102.797	102.811	102.629	102.748	102.790	102.805	102.623	102.746	
2014-01-27T22:00:00	102.754	102.845	102.693	102.797	102.747	102.841	102.686	102.790	
2014-01-27T21:00:00	102.744	102.933	102.706	102.754	102.737	102.928	102.701	102.747	
2014-01-27T20:00:00	102.651	102.796	102.545	102.744	102.646	102.792	102.538	102.737	
