日時	CAD/JPY(始値, 買い)	CAD/JPY(高値, 買い)	CAD/JPY(安値, 買い)	CAD/JPY(終値, 買い)	CAD/JPY(始値, 売り)	CAD/JPY(高値, 売り)	CAD/JPY(安値, 売り)	CAD/JPY(終値, 売り)	
2013-07-18T11:00:00	95.828	95.850	95.752	95.766	95.799	95.823	95.724	95.740	
2013-07-18T10:00:00	95.787	95.893	95.685	95.828	95.759	95.864	95.655	95.799	
2013-07-18T09:00:00	95.712	95.816	95.615	95.787	95.683	95.786	95.584	95.759	
2013-07-18T08:00:00	95.768	95.788	95.642	95.712	95.735	95.754	95.614	95.683	
2013-07-18T07:00:00	95.704	95.771	95.688	95.768	95.673	95.738	95.654	95.735	
2013-07-18T06:00:00	95.695	95.779	95.691	95.704	95.664	95.721	95.580	95.673	
2013-07-18T05:00:00	95.658	95.722	95.625	95.695	95.632	95.680	95.594	95.664	
2013-07-18T04:00:00	95.596	95.664	95.564	95.658	95.568	95.637	95.536	95.632	
2013-07-18T03:00:00	95.587	95.668	95.553	95.596	95.555	95.639	95.524	95.568	
2013-07-18T02:00:00	95.547	95.626	95.448	95.587	95.525	95.599	95.418	95.555	
2013-07-18T01:00:00	95.664	95.743	95.492	95.547	95.640	95.716	95.466	95.525	
2013-07-18T00:00:00	95.655	95.814	95.520	95.664	95.633	95.784	95.494	95.640	
2013-07-17T23:00:00	95.460	95.867	95.227	95.655	95.268	95.841	95.117	95.633	
2013-07-17T22:00:00	95.907	95.938	95.460	95.460	95.880	95.914	95.268	95.268	
2013-07-17T21:00:00	96.009	96.085	95.757	95.907	95.986	96.059	95.692	95.880	
2013-07-17T20:00:00	95.931	96.066	95.927	96.009	95.903	96.042	95.900	95.986	
2013-07-17T19:00:00	95.846	95.962	95.827	95.931	95.818	95.937	95.800	95.903	
2013-07-17T18:00:00	95.924	95.947	95.773	95.846	95.896	95.921	95.745	95.818	
2013-07-17T17:00:00	95.899	96.139	95.862	95.924	95.871	96.114	95.834	95.896	
2013-07-17T16:00:00	95.563	96.036	95.565	95.899	95.537	96.010	95.538	95.871	
2013-07-17T15:00:00	95.605	95.646	95.537	95.563	95.580	95.620	95.512	95.537	
2013-07-17T14:00:00	95.642	95.673	95.598	95.605	95.614	95.647	95.571	95.580	
2013-07-17T13:00:00	95.642	95.714	95.634	95.642	95.616	95.687	95.605	95.614	
2013-07-17T12:00:00	95.706	95.740	95.581	95.642	95.685	95.713	95.552	95.616	
2013-07-17T11:00:00	95.761	95.800	95.706	95.706	95.734	95.774	95.682	95.685	
2013-07-17T10:00:00	95.596	95.802	95.560	95.761	95.567	95.771	95.531	95.734	
2013-07-17T09:00:00	95.501	95.664	95.484	95.596	95.472	95.641	95.455	95.567	
2013-07-17T08:00:00	95.559	95.616	95.484	95.501	95.530	95.588	95.456	95.472	
2013-07-17T07:00:00	95.587	95.594	95.514	95.559	95.535	95.561	95.475	95.530	
2013-07-17T06:00:00	95.567	95.657	95.535	95.587	95.538	95.586	95.469	95.535	
2013-07-17T05:00:00	95.458	95.618	95.451	95.567	95.432	95.590	95.425	95.538	
2013-07-17T04:00:00	95.660	95.660	95.398	95.458	95.635	95.635	95.370	95.432	
2013-07-17T03:00:00	95.632	95.727	95.621	95.660	95.605	95.701	95.594	95.635	
2013-07-17T02:00:00	95.597	95.659	95.508	95.632	95.569	95.638	95.484	95.605	
2013-07-17T01:00:00	95.672	95.705	95.497	95.597	95.645	95.678	95.475	95.569	
2013-07-17T00:00:00	95.524	95.705	95.519	95.672	95.495	95.678	95.491	95.645	
2013-07-16T23:00:00	95.402	95.545	95.368	95.524	95.373	95.520	95.344	95.495	
2013-07-16T22:00:00	95.488	95.529	95.376	95.402	95.456	95.503	95.351	95.373	
2013-07-16T21:00:00	95.475	95.721	95.394	95.488	95.450	95.582	95.367	95.456	
2013-07-16T20:00:00	95.396	95.491	95.325	95.475	95.371	95.465	95.298	95.450	
2013-07-16T19:00:00	95.522	95.567	95.321	95.396	95.497	95.541	95.292	95.371	
2013-07-16T18:00:00	95.476	95.614	95.468	95.522	95.451	95.587	95.439	95.497	
2013-07-16T17:00:00	95.462	95.534	95.396	95.476	95.434	95.514	95.371	95.451	
2013-07-16T16:00:00	95.788	95.847	95.404	95.462	95.761	95.820	95.377	95.434	
2013-07-16T15:00:00	95.700	95.845	95.669	95.788	95.672	95.819	95.641	95.761	
2013-07-16T14:00:00	95.615	95.712	95.601	95.700	95.588	95.689	95.572	95.672	
2013-07-16T13:00:00	95.576	95.653	95.566	95.615	95.549	95.626	95.539	95.588	
2013-07-16T12:00:00	95.580	95.659	95.546	95.576	95.553	95.632	95.517	95.549	
2013-07-16T11:00:00	95.604	95.675	95.516	95.580	95.575	95.646	95.489	95.553	
2013-07-16T10:00:00	95.822	95.822	95.573	95.604	95.795	95.795	95.540	95.575	
2013-07-16T09:00:00	95.781	95.897	95.732	95.822	95.747	95.869	95.697	95.795	
2013-07-16T08:00:00	95.786	95.865	95.744	95.781	95.757	95.836	95.716	95.747	
2013-07-16T07:00:00	95.849	95.861	95.731	95.786	95.813	95.831	95.698	95.757	
2013-07-16T06:00:00	95.768	95.896	95.764	95.849	95.731	95.855	95.682	95.813	
2013-07-16T05:00:00	95.783	95.870	95.715	95.768	95.757	95.840	95.687	95.731	
2013-07-16T04:00:00	95.850	95.867	95.740	95.783	95.823	95.842	95.707	95.757	
2013-07-16T03:00:00	95.841	95.919	95.794	95.850	95.816	95.893	95.767	95.823	
2013-07-16T02:00:00	95.897	95.927	95.796	95.841	95.869	95.901	95.772	95.816	
2013-07-16T01:00:00	96.097	96.095	95.852	95.897	96.069	96.068	95.822	95.869	
2013-07-16T00:00:00	95.965	96.110	95.941	96.097	95.938	96.085	95.915	96.069	
2013-07-15T23:00:00	96.034	96.042	95.923	95.965	96.007	96.014	95.895	95.938	
2013-07-15T22:00:00	96.217	96.243	95.955	96.034	96.191	96.218	95.929	96.007	
2013-07-15T21:00:00	96.210	96.428	96.079	96.217	96.189	96.357	96.041	96.191	
2013-07-15T20:00:00	96.028	96.256	96.017	96.210	96.002	96.232	95.990	96.189	
2013-07-15T19:00:00	95.772	96.028	95.765	96.028	95.745	96.005	95.737	96.002	
2013-07-15T18:00:00	95.776	95.815	95.674	95.772	95.750	95.788	95.650	95.745	
2013-07-15T17:00:00	95.758	95.928	95.661	95.776	95.730	95.900	95.636	95.750	
2013-07-15T16:00:00	95.485	95.827	95.482	95.758	95.458	95.799	95.454	95.730	
2013-07-15T15:00:00	95.587	95.615	95.477	95.485	95.562	95.590	95.450	95.458	
2013-07-15T14:00:00	95.625	95.646	95.552	95.587	95.597	95.620	95.525	95.562	
2013-07-15T13:00:00	95.566	95.627	95.567	95.625	95.540	95.600	95.537	95.597	
2013-07-15T12:00:00	95.595	95.622	95.559	95.566	95.567	95.595	95.530	95.540	
2013-07-15T11:00:00	95.510	95.626	95.347	95.595	95.477	95.599	95.286	95.567	
2013-07-15T10:00:00	95.570	95.574	95.422	95.510	95.541	95.546	95.390	95.477	
2013-07-15T09:00:00	95.496	95.604	95.461	95.570	95.466	95.575	95.428	95.541	
2013-07-15T08:00:00	95.450	95.561	95.439	95.496	95.416	95.533	95.406	95.466	
2013-07-15T07:00:00	95.558	95.611	95.412	95.450	95.485	95.556	95.369	95.416	
2013-07-15T06:00:00	95.733	95.727	95.536	95.558	95.605	95.645	95.462	95.485	
2013-07-15T05:00:00	95.401	95.891	95.714	95.733	95.367	95.696	95.532	95.605	
2013-07-13T05:00:00	95.579	95.593	95.392	95.401	95.547	95.566	95.346	95.367	
2013-07-13T04:00:00	95.643	95.671	95.560	95.579	95.617	95.645	95.532	95.547	
2013-07-13T03:00:00	95.575	95.648	95.503	95.643	95.548	95.620	95.475	95.617	
2013-07-13T02:00:00	95.608	95.683	95.557	95.575	95.583	95.653	95.521	95.548	
2013-07-13T01:00:00	95.665	95.719	95.573	95.608	95.638	95.693	95.545	95.583	
2013-07-13T00:00:00	95.686	95.736	95.463	95.665	95.661	95.715	95.439	95.638	
2013-07-12T23:00:00	95.298	95.717	95.210	95.686	95.268	95.690	95.185	95.661	
2013-07-12T22:00:00	95.837	95.885	95.250	95.298	95.809	95.859	95.219	95.268	
2013-07-12T21:00:00	95.894	96.038	95.803	95.837	95.866	96.012	95.775	95.809	
2013-07-12T20:00:00	95.778	95.954	95.680	95.894	95.754	95.926	95.652	95.866	
2013-07-12T19:00:00	95.641	95.787	95.541	95.778	95.620	95.759	95.506	95.754	
2013-07-12T18:00:00	95.588	95.649	95.503	95.641	95.560	95.621	95.475	95.620	
2013-07-12T17:00:00	95.603	95.655	95.512	95.588	95.575	95.630	95.484	95.560	
2013-07-12T16:00:00	95.515	95.723	95.504	95.603	95.490	95.698	95.477	95.575	
2013-07-12T15:00:00	95.555	95.559	95.347	95.515	95.528	95.536	95.318	95.490	
2013-07-12T14:00:00	95.572	95.625	95.499	95.555	95.544	95.599	95.474	95.528	
2013-07-12T13:00:00	95.562	95.664	95.510	95.572	95.538	95.636	95.483	95.544	
2013-07-12T12:00:00	95.589	95.664	95.510	95.562	95.565	95.637	95.480	95.538	
2013-07-12T11:00:00	95.547	95.589	95.438	95.589	95.519	95.567	95.406	95.565	
2013-07-12T10:00:00	95.554	95.705	95.486	95.547	95.524	95.676	95.454	95.519	
2013-07-12T09:00:00	95.245	95.560	95.136	95.554	95.216	95.525	95.100	95.524	
2013-07-12T08:00:00	95.484	95.491	95.234	95.245	95.456	95.462	95.204	95.216	
2013-07-12T07:00:00	95.502	95.535	95.386	95.484	95.453	95.503	95.346	95.456	
2013-07-12T06:00:00	95.534	95.589	95.443	95.502	95.387	95.533	95.380	95.453	
2013-07-12T05:00:00	95.225	95.553	95.139	95.534	95.197	95.458	95.108	95.387	
2013-07-12T04:00:00	95.461	95.461	95.101	95.225	95.436	95.438	95.072	95.197	
2013-07-12T03:00:00	95.479	95.533	95.228	95.461	95.456	95.507	95.195	95.436	
2013-07-12T02:00:00	95.392	95.560	95.279	95.479	95.368	95.530	95.255	95.456	
2013-07-12T01:00:00	95.110	95.392	95.010	95.392	95.084	95.368	94.984	95.368	
2013-07-12T00:00:00	94.911	95.206	94.903	95.110	94.888	95.181	94.876	95.084	
2013-07-11T23:00:00	95.194	95.194	94.666	94.911	95.166	95.168	94.639	94.888	
2013-07-11T22:00:00	95.248	95.368	95.144	95.194	95.220	95.342	95.118	95.166	
2013-07-11T21:00:00	95.396	95.562	95.082	95.248	95.368	95.533	95.003	95.220	
2013-07-11T20:00:00	95.408	95.497	95.272	95.396	95.379	95.469	95.243	95.368	
2013-07-11T19:00:00	95.702	95.709	95.408	95.408	95.675	95.681	95.379	95.379	
2013-07-11T18:00:00	95.802	95.828	95.580	95.702	95.777	95.801	95.550	95.675	
2013-07-11T17:00:00	95.627	95.823	95.511	95.802	95.611	95.798	95.484	95.777	
2013-07-11T16:00:00	95.480	95.710	95.401	95.627	95.445	95.673	95.373	95.611	
2013-07-11T15:00:00	95.481	95.599	95.299	95.480	95.449	95.568	95.271	95.445	
2013-07-11T14:00:00	95.284	95.511	95.097	95.481	95.254	95.481	95.063	95.449	
2013-07-11T13:00:00	95.062	95.525	94.997	95.284	95.030	95.497	94.947	95.254	
2013-07-11T12:00:00	94.859	95.210	94.730	95.062	94.830	95.158	94.683	95.030	
2013-07-11T11:00:00	95.436	95.532	94.829	94.859	95.411	95.502	94.781	94.830	
2013-07-11T10:00:00	95.536	95.647	95.419	95.436	95.505	95.619	95.368	95.411	
2013-07-11T09:00:00	95.215	95.672	95.185	95.536	95.179	95.643	95.145	95.505	
2013-07-11T08:00:00	94.952	95.396	94.924	95.215	94.897	95.362	94.872	95.179	
2013-07-11T07:00:00	95.447	95.535	94.455	94.952	95.394	95.463	94.368	94.897	
2013-07-11T06:00:00	95.291	95.669	95.222	95.447	95.163	95.602	95.131	95.394	
2013-07-11T05:00:00	95.269	95.565	94.896	95.291	95.241	95.518	94.845	95.163	
2013-07-11T04:00:00	95.372	95.462	95.261	95.269	95.344	95.433	95.233	95.241	
2013-07-11T03:00:00	95.535	95.797	94.991	95.372	95.428	95.761	94.956	95.344	
2013-07-11T02:00:00	95.384	95.548	95.294	95.535	95.360	95.522	95.268	95.428	
2013-07-11T01:00:00	95.252	95.427	95.228	95.384	95.227	95.401	95.202	95.360	
2013-07-11T00:00:00	95.208	95.357	95.139	95.252	95.180	95.333	95.116	95.227	
2013-07-10T23:00:00	95.507	95.511	95.203	95.208	95.474	95.485	95.176	95.180	
2013-07-10T22:00:00	95.380	95.537	95.292	95.507	95.356	95.512	95.261	95.474	
2013-07-10T21:00:00	95.337	95.433	95.245	95.380	95.315	95.409	95.221	95.356	
2013-07-10T20:00:00	95.241	95.363	95.200	95.337	95.215	95.338	95.175	95.315	
2013-07-10T19:00:00	95.145	95.283	95.145	95.241	95.119	95.257	95.117	95.215	
2013-07-10T18:00:00	95.134	95.178	95.025	95.145	95.104	95.152	94.999	95.119	
2013-07-10T17:00:00	95.595	95.595	94.998	95.134	95.569	95.568	94.970	95.104	
2013-07-10T16:00:00	95.593	95.750	95.540	95.595	95.565	95.723	95.516	95.569	
2013-07-10T15:00:00	95.624	95.682	95.494	95.593	95.598	95.654	95.469	95.565	
2013-07-10T14:00:00	95.663	95.713	95.436	95.624	95.637	95.686	95.409	95.598	
2013-07-10T13:00:00	95.977	96.012	95.658	95.663	95.949	95.983	95.629	95.637	
2013-07-10T12:00:00	96.001	96.011	95.879	95.977	95.974	95.984	95.852	95.949	
2013-07-10T11:00:00	95.978	96.079	95.924	96.001	95.953	96.052	95.895	95.974	
2013-07-10T10:00:00	96.014	96.127	95.978	95.978	95.988	96.101	95.949	95.953	
2013-07-10T09:00:00	96.035	96.089	95.969	96.014	96.007	96.063	95.943	95.988	
2013-07-10T08:00:00	96.067	96.102	96.013	96.035	96.038	96.074	95.984	96.007	
2013-07-10T07:00:00	96.042	96.106	96.000	96.067	96.002	96.073	95.966	96.038	
2013-07-10T06:00:00	96.076	96.219	96.014	96.042	96.047	96.096	95.969	96.002	
2013-07-10T05:00:00	95.988	96.122	95.969	96.076	95.965	96.082	95.944	96.047	
2013-07-10T04:00:00	95.899	96.038	95.845	95.988	95.875	96.014	95.820	95.965	
2013-07-10T03:00:00	95.858	95.942	95.800	95.899	95.834	95.919	95.777	95.875	
2013-07-10T02:00:00	95.969	96.005	95.732	95.858	95.942	95.981	95.709	95.834	
2013-07-10T01:00:00	96.009	96.076	95.969	95.969	95.983	96.051	95.942	95.942	
2013-07-10T00:00:00	95.963	96.101	95.939	96.009	95.936	96.077	95.912	95.983	
2013-07-09T23:00:00	96.115	96.117	95.738	95.963	96.089	96.094	95.715	95.936	
2013-07-09T22:00:00	96.106	96.203	96.023	96.115	96.081	96.176	95.998	96.089	
2013-07-09T21:00:00	95.875	96.125	95.824	96.106	95.847	96.101	95.801	96.081	
2013-07-09T20:00:00	95.886	95.940	95.746	95.875	95.864	95.918	95.720	95.847	
2013-07-09T19:00:00	95.925	96.024	95.825	95.886	95.900	96.000	95.799	95.864	
2013-07-09T18:00:00	95.976	96.025	95.911	95.925	95.948	96.000	95.883	95.900	
2013-07-09T17:00:00	96.007	96.133	95.919	95.976	95.981	96.110	95.893	95.948	
2013-07-09T16:00:00	96.079	96.081	95.916	96.007	96.052	96.059	95.888	95.981	
2013-07-09T15:00:00	95.951	96.094	95.943	96.079	95.927	96.069	95.916	96.052	
2013-07-09T14:00:00	95.788	95.972	95.789	95.951	95.762	95.944	95.763	95.927	
2013-07-09T13:00:00	95.737	95.820	95.690	95.788	95.710	95.793	95.662	95.762	
2013-07-09T12:00:00	95.757	95.769	95.667	95.737	95.730	95.741	95.640	95.710	
2013-07-09T11:00:00	95.808	95.811	95.683	95.757	95.780	95.784	95.656	95.730	
2013-07-09T10:00:00	95.585	95.814	95.475	95.808	95.559	95.787	95.446	95.780	
2013-07-09T09:00:00	95.566	95.682	95.542	95.585	95.537	95.658	95.514	95.559	
2013-07-09T08:00:00	95.525	95.617	95.493	95.566	95.495	95.590	95.467	95.537	
2013-07-09T07:00:00	95.537	95.582	95.443	95.525	95.497	95.553	95.410	95.495	
2013-07-09T06:00:00	95.647	95.713	95.533	95.537	95.620	95.613	95.496	95.497	
2013-07-09T05:00:00	95.727	95.737	95.613	95.647	95.700	95.711	95.586	95.620	
2013-07-09T04:00:00	95.658	95.727	95.514	95.727	95.631	95.701	95.488	95.700	
2013-07-09T03:00:00	95.475	95.670	95.400	95.658	95.450	95.645	95.376	95.631	
2013-07-09T02:00:00	95.371	95.519	95.325	95.475	95.346	95.496	95.298	95.450	
2013-07-09T01:00:00	95.557	95.641	95.340	95.371	95.531	95.615	95.312	95.346	
2013-07-09T00:00:00	95.740	95.762	95.549	95.557	95.716	95.737	95.522	95.531	
2013-07-08T23:00:00	95.732	95.869	95.650	95.740	95.706	95.846	95.627	95.716	
2013-07-08T22:00:00	95.782	95.827	95.656	95.732	95.756	95.804	95.632	95.706	
2013-07-08T21:00:00	95.887	95.902	95.739	95.782	95.861	95.879	95.713	95.756	
2013-07-08T20:00:00	95.769	95.963	95.745	95.887	95.744	95.954	95.721	95.861	
2013-07-08T19:00:00	95.864	95.869	95.703	95.769	95.836	95.844	95.680	95.744	
2013-07-08T18:00:00	95.900	95.974	95.816	95.864	95.873	95.952	95.789	95.836	
2013-07-08T17:00:00	95.727	95.932	95.699	95.900	95.703	95.905	95.671	95.873	
2013-07-08T16:00:00	95.653	95.789	95.511	95.727	95.627	95.763	95.484	95.703	
2013-07-08T15:00:00	95.586	95.703	95.396	95.653	95.558	95.678	95.368	95.627	
2013-07-08T14:00:00	95.672	95.675	95.498	95.586	95.645	95.648	95.472	95.558	
2013-07-08T13:00:00	95.706	95.744	95.628	95.672	95.677	95.717	95.602	95.645	
2013-07-08T12:00:00	95.727	95.826	95.693	95.706	95.698	95.797	95.664	95.677	
2013-07-08T11:00:00	95.655	95.757	95.634	95.727	95.628	95.731	95.607	95.698	
2013-07-08T10:00:00	95.853	95.898	95.598	95.655	95.826	95.871	95.569	95.628	
2013-07-08T09:00:00	95.951	95.951	95.800	95.853	95.925	95.921	95.771	95.826	
2013-07-08T08:00:00	95.880	96.004	95.863	95.951	95.851	95.977	95.830	95.925	
2013-07-08T07:00:00	95.735	95.976	95.727	95.880	95.675	95.929	95.677	95.851	
2013-07-08T06:00:00	95.744	95.751	95.676	95.735	95.614	95.720	95.611	95.675	
2013-07-08T05:00:00	95.817	95.744	95.667	95.744	95.626	95.661	95.561	95.614	
2013-07-06T05:00:00	95.787	95.819	95.677	95.817	95.758	95.766	95.605	95.626	
2013-07-06T04:00:00	95.656	95.799	95.609	95.787	95.627	95.766	95.580	95.758	
2013-07-06T03:00:00	95.444	95.674	95.430	95.656	95.419	95.645	95.400	95.627	
2013-07-06T02:00:00	95.408	95.491	95.354	95.444	95.377	95.465	95.325	95.419	
2013-07-06T01:00:00	95.533	95.550	95.402	95.408	95.506	95.519	95.373	95.377	
2013-07-06T00:00:00	95.296	95.533	95.282	95.533	95.269	95.509	95.257	95.506	
2013-07-05T23:00:00	95.346	95.427	95.071	95.296	95.300	95.401	95.044	95.269	
2013-07-05T22:00:00	95.598	95.597	95.223	95.346	95.571	95.571	95.199	95.300	
2013-07-05T21:00:00	95.058	95.790	94.974	95.598	95.034	95.692	94.949	95.571	
2013-07-05T20:00:00	94.857	95.178	94.837	95.058	94.837	95.155	94.814	95.034	
2013-07-05T19:00:00	94.851	94.907	94.779	94.857	94.823	94.881	94.752	94.837	
2013-07-05T18:00:00	94.934	94.969	94.817	94.851	94.909	94.945	94.792	94.823	
2013-07-05T17:00:00	95.269	95.332	94.822	94.934	95.246	95.312	94.795	94.909	
2013-07-05T16:00:00	95.288	95.310	95.105	95.269	95.260	95.282	95.081	95.246	
2013-07-05T15:00:00	95.316	95.371	95.237	95.288	95.288	95.345	95.210	95.260	
2013-07-05T14:00:00	95.320	95.339	95.233	95.316	95.293	95.312	95.205	95.288	
2013-07-05T13:00:00	95.196	95.326	95.193	95.320	95.168	95.300	95.167	95.293	
2013-07-05T12:00:00	95.286	95.298	95.115	95.196	95.259	95.271	95.070	95.168	
2013-07-05T11:00:00	95.369	95.375	95.262	95.286	95.342	95.348	95.234	95.259	
2013-07-05T10:00:00	95.309	95.449	95.307	95.369	95.280	95.418	95.277	95.342	
2013-07-05T09:00:00	95.270	95.356	95.219	95.309	95.242	95.327	95.189	95.280	
2013-07-05T08:00:00	95.272	95.313	95.217	95.270	95.243	95.285	95.185	95.242	
2013-07-05T07:00:00	95.216	95.334	95.188	95.272	95.149	95.303	95.150	95.243	
2013-07-05T06:00:00	95.207	95.225	95.115	95.216	95.029	95.162	95.007	95.149	
2013-07-05T05:00:00	95.024	95.207	94.998	95.207	94.976	95.120	94.960	95.029	
2013-07-05T04:00:00	95.117	95.119	94.962	95.024	95.027	95.053	94.911	94.976	
2013-07-05T03:00:00	95.262	95.267	95.032	95.117	95.192	95.218	94.976	95.027	
2013-07-05T02:00:00	95.204	95.309	95.188	95.262	95.161	95.271	95.142	95.192	
2013-07-05T01:00:00	95.175	95.249	95.139	95.204	95.147	95.220	95.105	95.161	
2013-07-05T00:00:00	95.130	95.215	95.056	95.175	95.098	95.190	95.024	95.147	
2013-07-04T23:00:00	95.309	95.369	95.130	95.130	95.283	95.347	95.098	95.098	
2013-07-04T22:00:00	95.104	95.495	95.014	95.309	95.078	95.473	94.991	95.283	
2013-07-04T21:00:00	94.748	95.133	94.557	95.104	94.720	95.105	94.532	95.078	
2013-07-04T20:00:00	94.717	94.811	94.624	94.748	94.687	94.785	94.597	94.720	
2013-07-04T19:00:00	94.645	94.738	94.629	94.717	94.620	94.713	94.600	94.687	
2013-07-04T18:00:00	94.878	94.885	94.621	94.645	94.850	94.857	94.593	94.620	
2013-07-04T17:00:00	94.818	94.885	94.757	94.878	94.788	94.862	94.730	94.850	
2013-07-04T16:00:00	94.698	94.881	94.677	94.818	94.671	94.856	94.650	94.788	
2013-07-04T15:00:00	94.991	95.011	94.651	94.698	94.968	94.986	94.624	94.671	
2013-07-04T14:00:00	95.017	95.061	94.948	94.991	94.988	95.034	94.919	94.968	
2013-07-04T13:00:00	94.978	95.022	94.911	95.017	94.950	94.997	94.884	94.988	
2013-07-04T12:00:00	94.976	95.101	94.975	94.978	94.949	95.075	94.947	94.950	
2013-07-04T11:00:00	95.020	95.030	94.865	94.976	94.994	95.002	94.831	94.949	
2013-07-04T10:00:00	95.117	95.205	94.992	95.020	95.089	95.178	94.963	94.994	
2013-07-04T09:00:00	95.065	95.188	94.951	95.117	95.036	95.161	94.921	95.089	
2013-07-04T08:00:00	95.161	95.250	95.016	95.065	95.132	95.219	94.983	95.036	
2013-07-04T07:00:00	95.180	95.284	95.147	95.161	95.130	95.248	95.110	95.132	
2013-07-04T06:00:00	95.150	95.235	95.136	95.180	95.102	95.170	95.020	95.130	
2013-07-04T05:00:00	95.030	95.159	94.970	95.150	95.001	95.111	94.935	95.102	
2013-07-04T04:00:00	94.959	95.050	94.961	95.030	94.934	95.028	94.935	95.001	
2013-07-04T03:00:00	95.055	95.067	94.864	94.959	95.029	95.043	94.841	94.934	
2013-07-04T02:00:00	95.178	95.270	95.042	95.055	95.155	95.246	95.016	95.029	
2013-07-04T01:00:00	94.890	95.246	94.857	95.178	94.865	95.223	94.830	95.155	
2013-07-04T00:00:00	94.647	94.895	94.644	94.890	94.626	94.871	94.625	94.865	
2013-07-03T23:00:00	94.508	94.656	94.371	94.647	94.445	94.639	94.267	94.626	
2013-07-03T22:00:00	94.527	94.589	94.366	94.508	94.504	94.566	94.342	94.445	
2013-07-03T21:00:00	94.396	94.680	94.235	94.527	94.369	94.655	94.206	94.504	
2013-07-03T20:00:00	94.604	94.642	94.220	94.396	94.579	94.619	94.198	94.369	
2013-07-03T19:00:00	94.773	94.811	94.594	94.604	94.753	94.794	94.568	94.579	
2013-07-03T18:00:00	94.710	94.850	94.584	94.773	94.685	94.822	94.556	94.753	
2013-07-03T17:00:00	94.865	94.970	94.575	94.710	94.839	94.943	94.546	94.685	
2013-07-03T16:00:00	95.489	95.527	94.814	94.865	95.462	95.504	94.789	94.839	
2013-07-03T15:00:00	95.437	95.566	95.420	95.489	95.410	95.541	95.393	95.462	
2013-07-03T14:00:00	95.497	95.548	95.391	95.437	95.471	95.521	95.364	95.410	
2013-07-03T13:00:00	95.545	95.624	95.463	95.497	95.518	95.596	95.436	95.471	
2013-07-03T12:00:00	95.416	95.572	95.398	95.545	95.391	95.548	95.370	95.518	
2013-07-03T11:00:00	95.396	95.466	95.354	95.416	95.367	95.440	95.328	95.391	
2013-07-03T10:00:00	95.419	95.578	95.356	95.396	95.394	95.557	95.327	95.367	
2013-07-03T09:00:00	95.514	95.533	95.414	95.419	95.488	95.508	95.386	95.394	
2013-07-03T08:00:00	95.520	95.592	95.484	95.514	95.492	95.565	95.454	95.488	
2013-07-03T07:00:00	95.428	95.558	95.402	95.520	95.394	95.527	95.366	95.492	
2013-07-03T06:00:00	95.431	95.493	95.390	95.428	95.402	95.421	95.345	95.394	
2013-07-03T05:00:00	95.421	95.460	95.390	95.431	95.389	95.432	95.359	95.402	
2013-07-03T04:00:00	95.437	95.471	95.329	95.421	95.411	95.445	95.303	95.389	
2013-07-03T03:00:00	95.592	95.606	95.269	95.437	95.570	95.584	95.241	95.411	
2013-07-03T02:00:00	95.572	95.682	95.516	95.592	95.549	95.658	95.495	95.570	
2013-07-03T01:00:00	95.384	95.647	95.366	95.572	95.361	95.623	95.341	95.549	
2013-07-03T00:00:00	95.180	95.448	95.172	95.384	95.156	95.424	95.147	95.361	
2013-07-02T23:00:00	95.071	95.233	95.036	95.180	95.043	95.210	95.009	95.156	
2013-07-02T22:00:00	94.920	95.128	94.902	95.071	94.893	95.106	94.877	95.043	
2013-07-02T21:00:00	94.667	94.982	94.450	94.920	94.643	94.959	94.425	94.893	
2013-07-02T20:00:00	94.803	94.805	94.643	94.667	94.779	94.781	94.618	94.643	
2013-07-02T19:00:00	94.872	94.892	94.766	94.803	94.848	94.868	94.741	94.779	
2013-07-02T18:00:00	94.918	94.955	94.800	94.872	94.895	94.930	94.777	94.848	
2013-07-02T17:00:00	94.855	94.946	94.807	94.918	94.831	94.920	94.779	94.895	
2013-07-02T16:00:00	95.056	95.061	94.836	94.855	95.030	95.035	94.812	94.831	
2013-07-02T15:00:00	94.934	95.089	94.848	95.056	94.907	95.063	94.822	95.030	
2013-07-02T14:00:00	94.750	94.946	94.738	94.934	94.733	94.920	94.710	94.907	
2013-07-02T13:00:00	94.740	94.869	94.731	94.750	94.712	94.840	94.699	94.733	
2013-07-02T12:00:00	94.736	94.778	94.695	94.740	94.710	94.747	94.664	94.712	
2013-07-02T11:00:00	94.707	94.752	94.618	94.736	94.678	94.725	94.590	94.710	
2013-07-02T10:00:00	94.801	94.834	94.702	94.707	94.772	94.807	94.673	94.678	
2013-07-02T09:00:00	94.877	94.902	94.747	94.801	94.848	94.874	94.719	94.772	
2013-07-02T08:00:00	94.937	94.941	94.802	94.877	94.908	94.910	94.774	94.848	
2013-07-02T07:00:00	94.934	94.986	94.905	94.937	94.876	94.956	94.871	94.908	
2013-07-02T06:00:00	94.961	95.005	94.928	94.934	94.932	94.942	94.847	94.876	
2013-07-02T05:00:00	94.903	94.971	94.875	94.961	94.875	94.940	94.850	94.932	
2013-07-02T04:00:00	94.971	95.035	94.832	94.903	94.947	95.009	94.806	94.875	
2013-07-02T03:00:00	94.877	95.007	94.840	94.971	94.850	94.983	94.815	94.947	
2013-07-02T02:00:00	95.034	95.060	94.847	94.877	95.008	95.036	94.822	94.850	
2013-07-02T01:00:00	94.890	95.047	94.886	95.034	94.867	95.025	94.863	95.008	
