日時	JPN225(始値, 買い)	JPN225(高値, 買い)	JPN225(安値, 買い)	JPN225(終値, 買い)	JPN225(始値, 売り)	JPN225(高値, 売り)	JPN225(安値, 売り)	JPN225(終値, 売り)	
2014-02-07T06:00:00	14458	14458	14433	14443	14448	14448	14423	14433	
2014-02-07T05:00:00	14468	14473	14443	14458	14458	14463	14433	14448	
2014-02-07T04:00:00	14418	14478	14413	14468	14408	14468	14403	14458	
2014-02-07T03:00:00	14438	14438	14405	14418	14428	14428	14395	14408	
2014-02-07T02:00:00	14405	14448	14403	14438	14395	14438	14393	14428	
2014-02-07T01:00:00	14385	14443	14378	14405	14375	14433	14368	14395	
2014-02-07T00:00:00	14323	14418	14313	14385	14313	14408	14303	14375	
2014-02-06T23:00:00	14163	14328	14148	14323	14153	14318	14138	14313	
2014-02-06T22:00:00	14193	14223	14133	14163	14183	14213	14123	14153	
2014-02-06T21:00:00	14198	14203	14130	14193	14188	14193	14120	14183	
2014-02-06T20:00:00	14223	14223	14193	14198	14213	14213	14183	14188	
2014-02-06T19:00:00	14218	14238	14208	14223	14208	14228	14198	14213	
2014-02-06T18:00:00	14150	14238	14148	14218	14140	14228	14138	14208	
2014-02-06T17:00:00	14163	14168	14113	14150	14153	14158	14103	14140	
2014-02-06T16:00:00	14160	14173	14148	14163	14150	14163	14138	14153	
2014-02-06T15:00:00	14158	14170	14125	14160	14148	14160	14115	14150	
2014-02-06T14:00:00	14233	14263	14153	14158	14223	14253	14143	14148	
2014-02-06T13:00:00	14215	14270	14203	14233	14205	14260	14193	14223	
2014-02-06T12:00:00	14208	14273	14188	14215	14198	14263	14178	14205	
2014-02-06T11:00:00	14215	14240	14178	14208	14205	14230	14168	14198	
2014-02-06T10:00:00	14258	14258	14163	14215	14248	14248	14153	14205	
2014-02-06T09:00:00	14158	14308	14158	14258	14148	14298	14148	14248	
2014-02-06T06:00:00	14208	14208	14145	14158	14198	14198	14135	14148	
2014-02-06T05:00:00	14183	14238	14173	14208	14173	14228	14163	14198	
2014-02-06T04:00:00	14213	14228	14178	14183	14203	14218	14168	14173	
2014-02-06T03:00:00	14168	14218	14158	14213	14158	14208	14148	14203	
2014-02-06T02:00:00	14173	14203	14143	14168	14163	14193	14133	14158	
2014-02-06T01:00:00	14088	14183	14048	14173	14078	14173	14038	14163	
2014-02-06T00:00:00	14135	14243	14043	14088	14125	14233	14033	14078	
2014-02-05T23:00:00	14133	14195	14123	14135	14123	14185	14113	14125	
2014-02-05T22:00:00	14043	14133	13988	14133	14033	14123	13978	14123	
2014-02-05T21:00:00	14103	14123	14038	14043	14093	14113	14028	14033	
2014-02-05T20:00:00	14113	14138	14088	14103	14103	14128	14078	14093	
2014-02-05T19:00:00	14118	14133	14073	14113	14108	14123	14063	14103	
2014-02-05T18:00:00	14128	14153	14118	14118	14118	14143	14108	14108	
2014-02-05T17:00:00	14123	14158	14078	14128	14113	14148	14068	14118	
2014-02-05T16:00:00	14153	14165	14093	14123	14143	14155	14083	14113	
2014-02-05T15:00:00	14190	14198	14150	14153	14180	14188	14140	14143	
2014-02-05T14:00:00	14185	14253	14130	14190	14175	14243	14120	14180	
2014-02-05T13:00:00	14173	14238	14123	14185	14163	14228	14113	14175	
2014-02-05T12:00:00	14098	14208	13993	14173	14088	14198	13983	14163	
2014-02-05T11:00:00	14183	14188	14068	14098	14173	14178	14058	14088	
2014-02-05T10:00:00	14193	14228	14138	14183	14183	14218	14128	14173	
2014-02-05T09:00:00	14279	14286	14179	14193	14269	14276	14169	14183	
2014-02-05T06:00:00	14329	14329	14279	14279	14319	14319	14269	14269	
2014-02-05T05:00:00	14319	14344	14291	14329	14309	14334	14281	14319	
2014-02-05T04:00:00	14269	14324	14254	14319	14259	14314	14244	14309	
2014-02-05T03:00:00	14304	14324	14261	14269	14294	14314	14251	14259	
2014-02-05T02:00:00	14269	14314	14254	14304	14259	14304	14244	14294	
2014-02-05T01:00:00	14171	14269	14156	14269	14161	14259	14146	14259	
2014-02-05T00:00:00	14181	14209	14154	14171	14171	14199	14144	14161	
2014-02-04T23:00:00	14169	14209	14104	14181	14159	14199	14094	14171	
2014-02-04T22:00:00	14046	14174	14044	14169	14036	14164	14034	14159	
2014-02-04T21:00:00	14044	14064	14034	14046	14034	14054	14024	14036	
2014-02-04T20:00:00	14044	14064	14029	14044	14034	14054	14019	14034	
2014-02-04T19:00:00	14094	14104	14024	14044	14084	14094	14014	14034	
2014-02-04T18:00:00	14114	14139	14059	14094	14104	14129	14049	14084	
2014-02-04T17:00:00	14086	14119	14051	14114	14076	14109	14041	14104	
2014-02-04T16:00:00	13999	14086	13994	14086	13989	14076	13984	14076	
2014-02-04T15:00:00	14014	14016	13914	13999	14004	14006	13904	13989	
2014-02-04T14:00:00	14114	14134	14009	14014	14104	14124	13999	14004	
2014-02-04T13:00:00	14159	14179	14054	14114	14149	14169	14044	14104	
2014-02-04T12:00:00	14234	14249	14114	14159	14224	14239	14104	14149	
2014-02-04T11:00:00	14236	14299	14209	14234	14226	14289	14199	14224	
2014-02-04T10:00:00	14174	14259	14109	14236	14164	14249	14099	14226	
2014-02-04T09:00:00	14134	14231	14134	14174	14124	14221	14124	14164	
2014-02-04T06:00:00	14169	14184	14134	14134	14159	14174	14124	14124	
2014-02-04T05:00:00	14144	14209	14134	14169	14134	14199	14124	14159	
2014-02-04T04:00:00	14229	14254	14139	14144	14219	14244	14129	14134	
2014-02-04T03:00:00	14194	14244	14131	14229	14184	14234	14121	14219	
2014-02-04T02:00:00	14179	14214	14139	14194	14169	14204	14129	14184	
2014-02-04T01:00:00	14276	14289	14174	14179	14266	14279	14164	14169	
2014-02-04T00:00:00	14456	14456	14269	14276	14446	14446	14259	14266	
2014-02-03T23:00:00	14464	14504	14396	14456	14454	14494	14386	14446	
2014-02-03T22:00:00	14504	14549	14454	14464	14494	14539	14444	14454	
2014-02-03T21:00:00	14456	14504	14441	14504	14446	14494	14431	14494	
2014-02-03T20:00:00	14409	14474	14389	14456	14399	14464	14379	14446	
2014-02-03T19:00:00	14464	14476	14374	14409	14454	14466	14364	14399	
2014-02-03T18:00:00	14556	14566	14449	14464	14546	14556	14439	14454	
2014-02-03T17:00:00	14554	14609	14524	14556	14544	14599	14514	14546	
2014-02-03T16:00:00	14571	14599	14539	14554	14561	14589	14529	14544	
2014-02-03T15:00:00	14626	14634	14546	14571	14616	14624	14536	14561	
2014-02-03T14:00:00	14684	14686	14606	14626	14674	14676	14596	14616	
2014-02-03T13:00:00	14729	14734	14669	14684	14719	14724	14659	14674	
2014-02-03T12:00:00	14744	14759	14666	14729	14734	14749	14656	14719	
2014-02-03T11:00:00	14689	14764	14664	14744	14679	14754	14654	14734	
2014-02-03T10:00:00	14756	14791	14644	14689	14746	14781	14634	14679	
2014-02-03T09:00:00	14599	14844	14599	14756	14589	14834	14589	14746	
2014-02-01T06:00:00	14631	14654	14599	14599	14621	14644	14589	14589	
2014-02-01T05:00:00	14764	14761	14619	14631	14754	14751	14609	14621	
2014-02-01T04:00:00	14766	14796	14739	14764	14756	14786	14729	14754	
2014-02-01T03:00:00	14724	14766	14684	14766	14714	14756	14674	14756	
2014-02-01T02:00:00	14724	14784	14714	14724	14714	14774	14704	14714	
2014-02-01T01:00:00	14624	14729	14614	14724	14614	14719	14604	14714	
2014-02-01T00:00:00	14604	14679	14591	14624	14594	14669	14581	14614	
2014-01-31T23:00:00	14609	14621	14584	14604	14599	14611	14574	14594	
2014-01-31T22:00:00	14671	14681	14584	14609	14661	14671	14574	14599	
2014-01-31T21:00:00	14671	14741	14651	14671	14661	14731	14641	14661	
2014-01-31T20:00:00	14771	14789	14634	14671	14761	14779	14624	14661	
2014-01-31T19:00:00	14849	14849	14759	14771	14839	14839	14749	14761	
2014-01-31T18:00:00	14864	14884	14836	14849	14854	14874	14826	14839	
2014-01-31T17:00:00	14876	14889	14819	14864	14866	14879	14809	14854	
2014-01-31T16:00:00	14876	14886	14826	14876	14856	14876	14816	14866	
2014-01-31T15:00:00	14904	14929	14854	14876	14894	14919	14844	14856	
2014-01-31T14:00:00	14819	14926	14759	14904	14809	14916	14749	14894	
2014-01-31T13:00:00	14886	14889	14789	14819	14876	14879	14779	14809	
2014-01-31T12:00:00	15039	15044	14836	14886	15029	15034	14826	14876	
2014-01-31T11:00:00	15019	15044	14981	15039	15009	15034	14971	15029	
2014-01-31T10:00:00	15104	15136	15016	15019	15094	15126	15006	15009	
2014-01-31T09:00:00	15119	15154	15084	15104	15109	15144	15074	15094	
2014-01-31T07:00:00	15119	15119	15119	15119	15109	15109	15109	15109	
2014-01-31T06:00:00	15154	15149	15114	15119	15144	15139	15104	15109	
2014-01-31T05:00:00	15169	15194	15146	15154	15159	15184	15136	15144	
2014-01-31T04:00:00	15151	15169	15116	15169	15141	15159	15106	15159	
2014-01-31T03:00:00	15199	15204	15146	15151	15189	15194	15136	15141	
2014-01-31T02:00:00	15159	15214	15144	15199	15149	15204	15134	15189	
2014-01-31T01:00:00	15084	15194	15074	15159	15074	15184	15064	15149	
2014-01-31T00:00:00	15054	15089	15019	15084	15044	15079	15009	15074	
2014-01-30T23:00:00	15036	15114	15034	15054	15026	15104	15024	15044	
2014-01-30T22:00:00	14974	15036	14924	15036	14964	15026	14914	15026	
2014-01-30T21:00:00	14989	14994	14944	14974	14979	14984	14934	14964	
2014-01-30T20:00:00	14974	15014	14969	14989	14964	15004	14959	14979	
2014-01-30T19:00:00	14969	14994	14959	14974	14959	14984	14949	14964	
2014-01-30T18:00:00	14991	14996	14929	14969	14981	14986	14919	14959	
2014-01-30T17:00:00	14981	15026	14974	14991	14971	15016	14964	14981	
2014-01-30T16:00:00	15006	15031	14974	14981	14996	15021	14964	14971	
2014-01-30T15:00:00	14991	15029	14991	15006	14981	15019	14976	14996	
2014-01-30T14:00:00	14964	14994	14889	14991	14954	14984	14879	14981	
2014-01-30T13:00:00	14989	15009	14934	14964	14979	14999	14924	14954	
2014-01-30T12:00:00	14871	14994	14861	14989	14861	14984	14851	14979	
2014-01-30T11:00:00	14884	14894	14841	14871	14874	14884	14831	14861	
2014-01-30T10:00:00	14894	14906	14839	14884	14884	14896	14829	14874	
2014-01-30T09:00:00	14966	15019	14881	14894	14956	15009	14871	14884	
2014-01-30T07:00:00	14966	14966	14966	14966	14956	14956	14956	14956	
2014-01-30T06:00:00	14979	14999	14964	14966	14969	14989	14954	14956	
2014-01-30T05:00:00	14949	15006	14891	14979	14939	14996	14881	14969	
2014-01-30T04:00:00	14966	15036	14851	14949	14946	15026	14841	14939	
2014-01-30T03:00:00	14949	14966	14929	14966	14939	14956	14919	14946	
2014-01-30T02:00:00	14994	15001	14929	14949	14984	14991	14919	14939	
2014-01-30T01:00:00	15019	15064	14976	14994	15009	15054	14966	14984	
2014-01-30T00:00:00	14984	15041	14966	15019	14974	15031	14956	15009	
2014-01-29T23:00:00	15059	15061	14914	14984	15049	15051	14904	14974	
2014-01-29T22:00:00	15196	15229	15049	15059	15186	15219	15039	15049	
2014-01-29T21:00:00	15214	15259	15176	15196	15204	15249	15166	15186	
2014-01-29T20:00:00	15249	15251	15184	15214	15239	15241	15174	15204	
2014-01-29T19:00:00	15284	15294	15229	15249	15274	15284	15219	15239	
2014-01-29T18:00:00	15319	15321	15241	15284	15309	15311	15231	15274	
2014-01-29T17:00:00	15279	15349	15281	15319	15269	15339	15271	15309	
2014-01-29T16:00:00	15356	15366	15271	15279	15346	15356	15261	15269	
2014-01-29T15:00:00	15369	15374	15346	15356	15359	15364	15336	15346	
2014-01-29T14:00:00	15329	15369	15289	15369	15319	15359	15279	15359	
2014-01-29T13:00:00	15284	15334	15274	15329	15274	15324	15264	15319	
2014-01-29T12:00:00	15244	15329	15249	15284	15234	15319	15239	15274	
2014-01-29T11:00:00	15249	15251	15229	15244	15239	15241	15219	15234	
2014-01-29T10:00:00	15206	15254	15201	15249	15196	15244	15191	15239	
2014-01-29T09:00:00	15134	15259	15194	15206	15124	15249	15184	15196	
2014-01-29T07:00:00	15134	15134	15134	15134	15124	15124	15124	15124	
2014-01-29T06:00:00	15136	15139	15119	15134	15126	15129	15109	15124	
2014-01-29T05:00:00	15124	15139	15109	15136	15114	15129	15099	15126	
2014-01-29T04:00:00	15124	15134	15114	15124	15114	15124	15104	15114	
2014-01-29T03:00:00	15111	15139	15104	15124	15101	15129	15094	15114	
2014-01-29T02:00:00	15089	15134	15084	15111	15079	15124	15074	15101	
2014-01-29T01:00:00	15119	15139	15059	15089	15109	15129	15049	15079	
2014-01-29T00:00:00	15084	15141	15086	15119	15074	15131	15076	15109	
2014-01-28T23:00:00	15054	15094	15011	15084	15044	15084	15001	15074	
2014-01-28T22:00:00	15084	15124	14999	15054	15074	15114	14989	15044	
2014-01-28T21:00:00	15134	15139	15081	15084	15124	15129	15071	15074	
2014-01-28T20:00:00	15114	15144	15109	15134	15104	15134	15099	15124	
2014-01-28T19:00:00	15121	15149	15106	15114	15111	15139	15096	15104	
2014-01-28T18:00:00	15071	15139	15069	15121	15061	15129	15059	15111	
2014-01-28T17:00:00	15054	15094	15039	15071	15044	15084	15029	15061	
2014-01-28T16:00:00	14996	15059	14994	15054	14986	15049	14984	15044	
2014-01-28T15:00:00	14984	15006	14956	14996	14974	14996	14946	14986	
2014-01-28T14:00:00	15059	15061	14984	14984	15049	15051	14974	14974	
2014-01-28T13:00:00	15031	15064	15004	15059	15021	15054	14994	15049	
2014-01-28T12:00:00	15031	15069	15021	15031	15021	15059	15011	15021	
2014-01-28T11:00:00	15034	15054	15004	15031	15024	15044	14994	15021	
2014-01-28T10:00:00	15041	15084	14979	15034	15031	15074	14969	15024	
2014-01-28T09:00:00	14979	15044	14944	15041	14969	15034	14934	15031	
2014-01-28T07:00:00	14979	14979	14979	14979	14969	14969	14969	14969	
2014-01-28T06:00:00	14981	14989	14944	14979	14971	14979	14934	14969	
2014-01-28T05:00:00	15026	15039	14979	14981	15016	15029	14969	14971	
2014-01-28T04:00:00	14966	15036	14956	15026	14956	15026	14946	15016	
2014-01-28T03:00:00	14851	14979	14836	14966	14841	14969	14826	14956	
2014-01-28T02:00:00	14856	14901	14784	14851	14846	14891	14774	14841	
2014-01-28T01:00:00	14954	14984	14844	14856	14944	14974	14834	14846	
2014-01-28T00:00:00	15074	15074	14929	14954	15064	15064	14919	14944	
2014-01-27T23:00:00	15084	15094	15034	15074	15074	15084	15024	15064	
2014-01-27T22:00:00	15071	15094	15059	15084	15061	15084	15049	15074	
2014-01-27T21:00:00	15074	15104	15061	15071	15064	15094	15051	15061	
2014-01-27T20:00:00	15034	15079	15016	15074	15024	15069	15006	15064	
2014-01-27T19:00:00	15039	15059	15006	15034	15029	15049	14996	15024	
2014-01-27T18:00:00	15044	15049	14991	15039	15034	15039	14981	15029	
2014-01-27T17:00:00	15056	15094	14986	15044	15046	15084	14976	15034	
2014-01-27T16:00:00	14984	15064	14986	15056	14974	15054	14971	15046	
2014-01-27T15:00:00	15006	15009	14909	14984	14996	14999	14899	14974	
2014-01-27T14:00:00	15044	15054	14979	15006	15034	15044	14969	14996	
2014-01-27T13:00:00	15056	15079	15004	15044	15046	15069	14994	15034	
2014-01-27T12:00:00	15009	15064	14969	15056	14999	15054	14959	15046	
2014-01-27T11:00:00	14971	15019	14961	15009	14961	15009	14951	14999	
2014-01-27T10:00:00	15016	15014	14949	14971	15006	15004	14939	14961	
2014-01-27T09:00:00	14946	15044	14926	15016	14936	15034	14916	15006	
2014-01-25T07:00:00	14946	14946	14946	14946	14936	14936	14936	14936	
2014-01-25T06:00:00	14949	14959	14934	14946	14939	14949	14924	14936	
2014-01-25T05:00:00	14989	15004	14944	14949	14979	14994	14934	14939	
2014-01-25T04:00:00	15031	15029	14974	14989	15021	15019	14964	14979	
2014-01-25T03:00:00	15019	15046	14994	15031	15009	15036	14984	15021	
2014-01-25T02:00:00	15044	15049	14984	15019	15034	15039	14974	15009	
2014-01-25T01:00:00	15036	15059	14969	15044	15026	15049	14959	15034	
2014-01-25T00:00:00	15099	15141	15014	15036	15089	15131	15004	15026	
2014-01-24T23:00:00	15109	15114	15016	15099	15099	15104	15006	15089	
2014-01-24T22:00:00	15086	15159	15071	15109	15076	15149	15061	15099	
2014-01-24T21:00:00	15034	15119	15019	15086	15024	15109	15009	15076	
2014-01-24T20:00:00	15089	15109	14954	15034	15079	15099	14944	15024	
2014-01-24T19:00:00	15279	15276	15089	15089	15269	15266	15079	15079	
2014-01-24T18:00:00	15319	15329	15266	15279	15309	15319	15256	15269	
2014-01-24T17:00:00	15411	15419	15304	15319	15401	15409	15294	15309	
2014-01-24T16:00:00	15431	15459	15409	15411	15421	15449	15399	15401	
2014-01-24T15:00:00	15384	15444	15379	15431	15374	15434	15369	15421	
2014-01-24T14:00:00	15339	15384	15274	15384	15329	15374	15264	15374	
2014-01-24T13:00:00	15424	15434	15306	15339	15414	15424	15296	15329	
2014-01-24T12:00:00	15444	15449	15384	15424	15434	15439	15374	15414	
2014-01-24T11:00:00	15466	15484	15429	15444	15456	15474	15419	15434	
2014-01-24T10:00:00	15389	15479	15364	15466	15379	15469	15354	15456	
2014-01-24T09:00:00	15375	15484	15376	15389	15365	15474	15366	15379	
2014-01-24T07:00:00	15375	15375	15375	15375	15365	15365	15365	15365	
2014-01-24T06:00:00	15355	15377	15335	15375	15345	15367	15325	15365	
2014-01-24T05:00:00	15325	15355	15275	15355	15315	15345	15265	15345	
2014-01-24T04:00:00	15262	15335	15260	15325	15252	15325	15250	15315	
2014-01-24T03:00:00	15450	15450	15255	15262	15440	15440	15245	15252	
2014-01-24T02:00:00	15520	15525	15425	15450	15510	15515	15415	15440	
2014-01-24T01:00:00	15505	15530	15470	15520	15495	15520	15460	15510	
2014-01-24T00:00:00	15520	15555	15482	15505	15510	15545	15472	15495	
2014-01-23T23:00:00	15557	15590	15512	15520	15547	15580	15502	15510	
2014-01-23T22:00:00	15655	15670	15527	15557	15645	15660	15517	15547	
2014-01-23T21:00:00	15667	15675	15635	15655	15657	15665	15625	15645	
2014-01-23T20:00:00	15727	15727	15660	15667	15717	15717	15650	15657	
2014-01-23T19:00:00	15722	15732	15715	15727	15712	15722	15705	15717	
2014-01-23T18:00:00	15745	15750	15707	15722	15735	15740	15697	15712	
2014-01-23T17:00:00	15710	15765	15705	15745	15700	15755	15695	15735	
2014-01-23T16:00:00	15687	15717	15670	15710	15677	15707	15660	15700	
2014-01-23T15:00:00	15690	15695	15660	15687	15680	15685	15650	15677	
2014-01-23T14:00:00	15715	15760	15680	15690	15705	15750	15670	15680	
2014-01-23T13:00:00	15800	15825	15715	15715	15790	15815	15705	15705	
2014-01-23T12:00:00	15857	15865	15752	15800	15847	15855	15742	15790	
2014-01-23T11:00:00	15875	15880	15817	15857	15865	15870	15807	15847	
2014-01-23T10:00:00	15920	15947	15850	15875	15910	15937	15840	15865	
2014-01-23T09:00:00	15870	15955	15865	15920	15860	15945	15855	15910	
2014-01-23T07:00:00	15870	15870	15870	15870	15860	15860	15860	15860	
2014-01-23T06:00:00	15870	15880	15855	15870	15860	15870	15845	15860	
2014-01-23T05:00:00	15832	15880	15835	15870	15822	15870	15825	15860	
2014-01-23T04:00:00	15825	15850	15825	15832	15815	15840	15815	15822	
2014-01-23T03:00:00	15820	15845	15807	15825	15810	15835	15797	15815	
2014-01-23T02:00:00	15800	15827	15795	15820	15790	15817	15785	15810	
2014-01-23T01:00:00	15787	15815	15770	15800	15777	15805	15760	15790	
2014-01-23T00:00:00	15835	15850	15785	15787	15825	15840	15775	15777	
2014-01-22T23:00:00	15845	15862	15820	15835	15835	15852	15810	15825	
2014-01-22T22:00:00	15810	15845	15805	15845	15800	15835	15795	15835	
2014-01-22T21:00:00	15810	15825	15800	15810	15800	15815	15790	15800	
2014-01-22T20:00:00	15810	15815	15792	15810	15800	15805	15782	15800	
2014-01-22T19:00:00	15830	15840	15800	15810	15820	15830	15790	15800	
2014-01-22T18:00:00	15822	15837	15807	15830	15812	15827	15797	15820	
2014-01-22T17:00:00	15837	15860	15810	15822	15827	15850	15800	15812	
2014-01-22T16:00:00	15817	15840	15800	15837	15802	15830	15790	15827	
2014-01-22T15:00:00	15837	15842	15795	15817	15827	15832	15785	15802	
2014-01-22T14:00:00	15735	15875	15737	15837	15725	15865	15727	15827	
2014-01-22T13:00:00	15640	15750	15620	15735	15630	15740	15610	15725	
2014-01-22T12:00:00	15800	15800	15625	15640	15790	15790	15615	15630	
2014-01-22T11:00:00	15792	15805	15760	15800	15782	15795	15750	15790	
2014-01-22T10:00:00	15747	15817	15735	15792	15737	15807	15725	15782	
2014-01-22T09:00:00	15812	15782	15720	15747	15802	15772	15710	15737	
2014-01-22T07:00:00	15812	15812	15812	15812	15802	15802	15802	15802	
2014-01-22T06:00:00	15825	15830	15812	15812	15815	15820	15802	15802	
2014-01-22T05:00:00	15795	15827	15785	15825	15785	15817	15775	15815	
2014-01-22T04:00:00	15775	15805	15765	15795	15765	15795	15755	15785	
2014-01-22T03:00:00	15735	15785	15727	15775	15725	15775	15717	15765	
2014-01-22T02:00:00	15727	15750	15695	15735	15717	15740	15685	15725	
2014-01-22T01:00:00	15800	15815	15710	15727	15790	15805	15700	15717	
2014-01-22T00:00:00	15835	15840	15765	15800	15825	15830	15755	15790	
2014-01-21T23:00:00	15855	15875	15830	15835	15845	15865	15820	15825	
2014-01-21T22:00:00	15840	15860	15840	15855	15830	15850	15830	15845	
2014-01-21T21:00:00	15845	15850	15820	15840	15835	15840	15810	15830	
2014-01-21T20:00:00	15835	15860	15835	15845	15825	15850	15825	15835	
2014-01-21T19:00:00	15815	15835	15810	15835	15805	15825	15800	15825	
2014-01-21T18:00:00	15810	15820	15810	15815	15800	15810	15800	15805	
2014-01-21T17:00:00	15825	15830	15805	15810	15815	15820	15795	15800	
2014-01-21T16:00:00	15805	15827	15792	15825	15795	15817	15782	15815	
2014-01-21T15:00:00	15797	15812	15777	15805	15787	15802	15767	15795	
2014-01-21T14:00:00	15855	15885	15792	15797	15845	15875	15782	15787	
2014-01-21T13:00:00	15840	15880	15842	15855	15830	15870	15832	15845	
2014-01-21T12:00:00	15882	15897	15835	15840	15872	15887	15825	15830	
2014-01-21T11:00:00	15850	15890	15850	15882	15840	15880	15840	15872	
2014-01-21T10:00:00	15790	15862	15770	15850	15780	15852	15760	15840	
2014-01-21T09:00:00	15692	15825	15702	15790	15682	15815	15692	15780	
2014-01-21T07:00:00	15692	15692	15692	15692	15682	15682	15682	15682	
2014-01-21T01:00:00	15672	15692	15672	15692	15662	15682	15662	15682	
2014-01-21T00:00:00	15695	15700	15665	15672	15685	15690	15655	15662	
2014-01-20T23:00:00	15685	15700	15682	15695	15675	15690	15672	15685	
2014-01-20T22:00:00	15685	15692	15675	15685	15675	15682	15665	15675	
2014-01-20T21:00:00	15705	15705	15682	15685	15695	15695	15672	15675	
2014-01-20T20:00:00	15705	15710	15695	15705	15695	15700	15685	15695	
2014-01-20T19:00:00	15692	15725	15692	15705	15682	15715	15682	15695	
2014-01-20T18:00:00	15680	15700	15672	15692	15670	15690	15662	15682	
2014-01-20T17:00:00	15662	15685	15645	15680	15652	15675	15635	15670	
2014-01-20T16:00:00	15647	15685	15635	15662	15637	15675	15625	15652	
2014-01-20T15:00:00	15647	15682	15632	15647	15637	15672	15622	15637	
2014-01-20T14:00:00	15637	15670	15617	15647	15627	15660	15607	15637	
2014-01-20T13:00:00	15632	15675	15615	15637	15622	15665	15605	15627	
2014-01-20T12:00:00	15635	15650	15595	15632	15625	15640	15585	15622	
2014-01-20T11:00:00	15610	15672	15607	15635	15600	15662	15597	15625	
2014-01-20T10:00:00	15627	15637	15570	15610	15617	15627	15560	15600	
2014-01-20T09:00:00	15747	15722	15607	15627	15727	15712	15597	15617	
2014-01-18T06:00:00	15737	15757	15730	15747	15727	15742	15717	15727	
2014-01-18T05:00:00	15772	15780	15710	15737	15762	15770	15700	15727	
2014-01-18T04:00:00	15757	15780	15752	15772	15747	15770	15742	15762	
2014-01-18T03:00:00	15760	15765	15742	15757	15750	15755	15732	15747	
2014-01-18T02:00:00	15770	15780	15760	15760	15760	15770	15750	15750	
2014-01-18T01:00:00	15775	15790	15760	15770	15765	15780	15750	15760	
2014-01-18T00:00:00	15770	15785	15750	15775	15760	15775	15740	15765	
2014-01-17T23:00:00	15760	15787	15745	15770	15750	15777	15735	15760	
2014-01-17T22:00:00	15795	15792	15750	15760	15785	15782	15740	15750	
2014-01-17T21:00:00	15825	15827	15777	15795	15815	15817	15767	15785	
2014-01-17T20:00:00	15815	15830	15815	15825	15805	15820	15805	15815	
2014-01-17T19:00:00	15795	15840	15795	15815	15785	15830	15785	15805	
2014-01-17T18:00:00	15785	15805	15772	15795	15775	15795	15762	15785	
2014-01-17T17:00:00	15747	15785	15747	15785	15737	15775	15737	15775	
2014-01-17T16:00:00	15752	15765	15740	15747	15742	15755	15730	15737	
2014-01-17T15:00:00	15737	15765	15735	15752	15727	15755	15725	15742	
2014-01-17T14:00:00	15770	15780	15732	15737	15760	15770	15722	15727	
2014-01-17T13:00:00	15725	15785	15715	15770	15715	15775	15705	15760	
2014-01-17T12:00:00	15665	15760	15660	15725	15655	15750	15650	15715	
2014-01-17T11:00:00	15625	15665	15625	15665	15615	15655	15615	15655	
2014-01-17T10:00:00	15720	15728	15617	15625	15710	15718	15607	15615	
2014-01-17T09:00:00	15648	15725	15648	15720	15638	15715	15638	15710	
2014-01-17T07:00:00	15648	15648	15648	15648	15638	15638	15638	15638	
2014-01-17T06:00:00	15690	15693	15643	15648	15680	15683	15633	15638	
2014-01-17T05:00:00	15688	15698	15673	15690	15678	15688	15663	15680	
2014-01-17T04:00:00	15703	15708	15658	15688	15693	15698	15648	15678	
2014-01-17T03:00:00	15678	15713	15668	15703	15668	15703	15658	15693	
2014-01-17T02:00:00	15655	15683	15638	15678	15645	15673	15628	15668	
2014-01-17T01:00:00	15633	15658	15598	15655	15623	15648	15588	15645	
2014-01-17T00:00:00	15660	15665	15618	15633	15650	15655	15608	15623	
2014-01-16T23:00:00	15643	15683	15628	15660	15633	15673	15618	15650	
2014-01-16T22:00:00	15683	15688	15618	15643	15673	15678	15608	15633	
2014-01-16T21:00:00	15728	15730	15668	15683	15718	15720	15658	15673	
2014-01-16T20:00:00	15748	15748	15728	15728	15738	15738	15718	15718	
2014-01-16T19:00:00	15745	15750	15728	15748	15735	15740	15718	15738	
2014-01-16T18:00:00	15745	15768	15733	15745	15735	15758	15723	15735	
2014-01-16T17:00:00	15740	15753	15718	15745	15730	15743	15708	15735	
2014-01-16T16:00:00	15740	15755	15738	15740	15730	15745	15728	15730	
2014-01-16T15:00:00	15758	15758	15720	15740	15748	15748	15710	15730	
2014-01-16T14:00:00	15748	15793	15713	15758	15738	15783	15703	15748	
2014-01-16T13:00:00	15858	15868	15733	15748	15848	15858	15723	15738	
2014-01-16T12:00:00	15898	15918	15850	15858	15888	15908	15840	15848	
2014-01-16T11:00:00	15873	15903	15868	15898	15863	15893	15858	15888	
2014-01-16T10:00:00	15908	15918	15838	15873	15898	15908	15828	15863	
2014-01-16T09:00:00	15845	15943	15835	15908	15830	15933	15825	15898	
2014-01-16T07:00:00	15845	15845	15845	15845	15830	15830	15830	15830	
2014-01-16T06:00:00	15853	15853	15830	15845	15843	15843	15820	15830	
2014-01-16T05:00:00	15843	15853	15830	15853	15833	15843	15820	15843	
2014-01-16T04:00:00	15818	15843	15810	15843	15808	15833	15800	15833	
2014-01-16T03:00:00	15833	15843	15813	15818	15823	15833	15803	15808	
2014-01-16T02:00:00	15810	15838	15808	15833	15800	15828	15798	15823	
2014-01-16T01:00:00	15823	15853	15798	15810	15813	15843	15788	15800	
2014-01-16T00:00:00	15783	15835	15783	15823	15773	15825	15773	15813	
