日時	EUR/JPY(始値, 買い)	EUR/JPY(高値, 買い)	EUR/JPY(安値, 買い)	EUR/JPY(終値, 買い)	EUR/JPY(始値, 売り)	EUR/JPY(高値, 売り)	EUR/JPY(安値, 売り)	EUR/JPY(終値, 売り)	
2014-02-28T00:34:00	139.514	139.566	139.514	139.554	139.503	139.558	139.503	139.546	
2014-02-28T00:33:00	139.543	139.548	139.509	139.514	139.533	139.541	139.498	139.503	
2014-02-28T00:32:00	139.544	139.551	139.531	139.543	139.534	139.542	139.522	139.533	
2014-02-28T00:31:00	139.534	139.561	139.519	139.544	139.527	139.553	139.510	139.534	
2014-02-28T00:30:00	139.520	139.536	139.512	139.534	139.508	139.530	139.502	139.527	
2014-02-28T00:29:00	139.544	139.551	139.507	139.520	139.533	139.542	139.496	139.508	
2014-02-28T00:28:00	139.557	139.559	139.534	139.544	139.549	139.553	139.524	139.533	
2014-02-28T00:27:00	139.546	139.570	139.541	139.557	139.536	139.561	139.533	139.549	
2014-02-28T00:26:00	139.594	139.610	139.544	139.546	139.584	139.601	139.534	139.536	
2014-02-28T00:25:00	139.596	139.608	139.579	139.594	139.585	139.602	139.568	139.584	
2014-02-28T00:24:00	139.553	139.596	139.543	139.596	139.545	139.585	139.534	139.585	
2014-02-28T00:23:00	139.539	139.559	139.533	139.553	139.531	139.552	139.523	139.545	
2014-02-28T00:22:00	139.531	139.542	139.523	139.539	139.522	139.532	139.513	139.531	
2014-02-28T00:21:00	139.521	139.531	139.510	139.531	139.513	139.525	139.500	139.522	
2014-02-28T00:20:00	139.569	139.571	139.514	139.521	139.562	139.563	139.503	139.513	
2014-02-28T00:19:00	139.567	139.586	139.563	139.569	139.557	139.579	139.552	139.562	
2014-02-28T00:18:00	139.530	139.573	139.530	139.567	139.518	139.565	139.518	139.557	
2014-02-28T00:17:00	139.502	139.531	139.491	139.530	139.491	139.520	139.480	139.518	
2014-02-28T00:16:00	139.489	139.514	139.489	139.502	139.480	139.503	139.480	139.491	
2014-02-28T00:15:00	139.463	139.498	139.460	139.489	139.453	139.491	139.449	139.480	
2014-02-28T00:14:00	139.484	139.489	139.437	139.463	139.479	139.482	139.427	139.453	
2014-02-28T00:13:00	139.478	139.502	139.469	139.484	139.469	139.491	139.459	139.479	
2014-02-28T00:12:00	139.505	139.510	139.476	139.478	139.496	139.502	139.467	139.469	
2014-02-28T00:11:00	139.566	139.566	139.470	139.505	139.556	139.556	139.460	139.496	
2014-02-28T00:10:00	139.579	139.598	139.563	139.566	139.570	139.589	139.553	139.556	
2014-02-28T00:09:00	139.629	139.632	139.566	139.579	139.619	139.622	139.557	139.570	
2014-02-28T00:08:00	139.647	139.673	139.629	139.629	139.633	139.660	139.619	139.619	
2014-02-28T00:07:00	139.637	139.661	139.631	139.647	139.624	139.651	139.620	139.633	
2014-02-28T00:06:00	139.680	139.696	139.634	139.637	139.667	139.684	139.621	139.624	
2014-02-28T00:05:00	139.699	139.718	139.680	139.680	139.686	139.704	139.667	139.667	
2014-02-28T00:04:00	139.752	139.756	139.698	139.699	139.743	139.744	139.686	139.686	
2014-02-28T00:03:00	139.762	139.779	139.732	139.752	139.750	139.765	139.720	139.743	
2014-02-28T00:02:00	139.804	139.805	139.744	139.762	139.791	139.792	139.736	139.750	
2014-02-28T00:01:00	139.815	139.830	139.780	139.804	139.803	139.821	139.770	139.791	
2014-02-28T00:00:00	139.746	139.834	139.746	139.815	139.735	139.821	139.735	139.803	
2014-02-27T23:59:00	139.696	139.767	139.694	139.746	139.687	139.757	139.683	139.735	
2014-02-27T23:58:00	139.698	139.718	139.679	139.696	139.684	139.705	139.667	139.687	
2014-02-27T23:57:00	139.641	139.702	139.640	139.698	139.628	139.688	139.628	139.684	
2014-02-27T23:56:00	139.635	139.643	139.609	139.641	139.625	139.631	139.597	139.628	
2014-02-27T23:55:00	139.616	139.660	139.612	139.635	139.605	139.650	139.605	139.625	
2014-02-27T23:54:00	139.641	139.645	139.609	139.616	139.630	139.634	139.597	139.605	
2014-02-27T23:53:00	139.620	139.648	139.606	139.641	139.608	139.637	139.592	139.630	
2014-02-27T23:52:00	139.646	139.646	139.598	139.620	139.633	139.633	139.590	139.608	
2014-02-27T23:51:00	139.649	139.651	139.623	139.646	139.640	139.641	139.612	139.633	
2014-02-27T23:50:00	139.693	139.709	139.649	139.649	139.683	139.695	139.640	139.640	
2014-02-27T23:49:00	139.715	139.718	139.693	139.693	139.705	139.705	139.682	139.683	
2014-02-27T23:48:00	139.733	139.757	139.710	139.715	139.723	139.745	139.697	139.705	
2014-02-27T23:47:00	139.701	139.733	139.695	139.733	139.687	139.723	139.683	139.723	
2014-02-27T23:46:00	139.711	139.727	139.695	139.701	139.701	139.716	139.684	139.687	
2014-02-27T23:45:00	139.639	139.716	139.639	139.711	139.628	139.704	139.628	139.701	
2014-02-27T23:44:00	139.676	139.681	139.632	139.639	139.666	139.670	139.622	139.628	
2014-02-27T23:43:00	139.700	139.701	139.673	139.676	139.688	139.688	139.661	139.666	
2014-02-27T23:42:00	139.678	139.701	139.666	139.700	139.670	139.688	139.655	139.688	
2014-02-27T23:41:00	139.736	139.736	139.672	139.678	139.726	139.726	139.661	139.670	
2014-02-27T23:40:00	139.719	139.748	139.719	139.736	139.707	139.737	139.707	139.726	
2014-02-27T23:39:00	139.741	139.749	139.718	139.719	139.730	139.737	139.706	139.707	
2014-02-27T23:38:00	139.739	139.752	139.728	139.741	139.730	139.742	139.717	139.730	
2014-02-27T23:37:00	139.735	139.755	139.724	139.739	139.723	139.743	139.715	139.730	
2014-02-27T23:36:00	139.719	139.749	139.711	139.735	139.706	139.739	139.698	139.723	
2014-02-27T23:35:00	139.635	139.729	139.635	139.719	139.621	139.716	139.621	139.706	
2014-02-27T23:34:00	139.618	139.636	139.599	139.635	139.607	139.623	139.589	139.621	
2014-02-27T23:33:00	139.622	139.629	139.614	139.618	139.613	139.616	139.601	139.607	
2014-02-27T23:32:00	139.598	139.629	139.598	139.622	139.586	139.616	139.585	139.613	
2014-02-27T23:31:00	139.639	139.650	139.583	139.598	139.627	139.638	139.571	139.586	
2014-02-27T23:30:00	139.601	139.668	139.601	139.639	139.588	139.655	139.588	139.627	
2014-02-27T23:29:00	139.609	139.622	139.598	139.601	139.600	139.614	139.585	139.588	
2014-02-27T23:28:00	139.632	139.632	139.606	139.609	139.619	139.619	139.597	139.600	
2014-02-27T23:27:00	139.634	139.641	139.627	139.632	139.623	139.629	139.617	139.619	
2014-02-27T23:26:00	139.643	139.654	139.634	139.634	139.633	139.645	139.623	139.623	
2014-02-27T23:25:00	139.590	139.648	139.590	139.643	139.577	139.635	139.577	139.633	
2014-02-27T23:24:00	139.588	139.590	139.586	139.590	139.576	139.578	139.576	139.577	
2014-02-27T23:23:00	139.595	139.609	139.583	139.588	139.584	139.598	139.573	139.576	
2014-02-27T23:22:00	139.629	139.635	139.595	139.595	139.616	139.624	139.584	139.584	
2014-02-27T23:21:00	139.617	139.631	139.613	139.629	139.607	139.618	139.602	139.616	
2014-02-27T23:20:00	139.622	139.629	139.616	139.617	139.612	139.618	139.607	139.607	
2014-02-27T23:19:00	139.620	139.642	139.614	139.622	139.613	139.631	139.604	139.612	
2014-02-27T23:18:00	139.641	139.641	139.615	139.620	139.631	139.631	139.604	139.613	
2014-02-27T23:17:00	139.684	139.685	139.636	139.641	139.675	139.675	139.623	139.631	
2014-02-27T23:16:00	139.671	139.688	139.670	139.684	139.660	139.677	139.660	139.675	
2014-02-27T23:15:00	139.612	139.682	139.612	139.671	139.603	139.668	139.603	139.660	
2014-02-27T23:14:00	139.614	139.623	139.603	139.612	139.605	139.611	139.595	139.603	
2014-02-27T23:13:00	139.619	139.625	139.605	139.614	139.608	139.611	139.595	139.605	
2014-02-27T23:12:00	139.600	139.635	139.600	139.619	139.593	139.622	139.591	139.608	
2014-02-27T23:11:00	139.603	139.604	139.583	139.600	139.590	139.593	139.573	139.593	
2014-02-27T23:10:00	139.602	139.611	139.593	139.603	139.594	139.601	139.583	139.590	
2014-02-27T23:09:00	139.617	139.624	139.581	139.602	139.606	139.614	139.569	139.594	
2014-02-27T23:08:00	139.632	139.635	139.613	139.617	139.623	139.623	139.601	139.606	
2014-02-27T23:07:00	139.617	139.640	139.617	139.632	139.603	139.632	139.603	139.623	
2014-02-27T23:06:00	139.622	139.630	139.612	139.617	139.608	139.618	139.601	139.603	
2014-02-27T23:05:00	139.571	139.642	139.571	139.622	139.559	139.635	139.559	139.608	
2014-02-27T23:04:00	139.588	139.588	139.571	139.571	139.576	139.576	139.559	139.559	
2014-02-27T23:03:00	139.575	139.605	139.573	139.588	139.563	139.594	139.563	139.576	
2014-02-27T23:02:00	139.613	139.613	139.574	139.575	139.602	139.603	139.563	139.563	
2014-02-27T23:01:00	139.593	139.618	139.593	139.613	139.584	139.606	139.584	139.602	
2014-02-27T23:00:00	139.564	139.616	139.562	139.593	139.549	139.605	139.549	139.584	
2014-02-27T22:59:00	139.588	139.599	139.554	139.564	139.575	139.589	139.543	139.549	
2014-02-27T22:58:00	139.569	139.603	139.558	139.588	139.556	139.594	139.549	139.575	
2014-02-27T22:57:00	139.570	139.574	139.554	139.569	139.555	139.564	139.542	139.556	
2014-02-27T22:56:00	139.516	139.604	139.515	139.570	139.505	139.598	139.501	139.555	
2014-02-27T22:55:00	139.463	139.533	139.463	139.516	139.453	139.520	139.450	139.505	
2014-02-27T22:54:00	139.447	139.464	139.444	139.463	139.433	139.454	139.432	139.453	
2014-02-27T22:53:00	139.469	139.470	139.445	139.447	139.461	139.463	139.433	139.433	
2014-02-27T22:52:00	139.476	139.505	139.469	139.469	139.466	139.494	139.459	139.461	
2014-02-27T22:51:00	139.483	139.484	139.468	139.476	139.474	139.483	139.458	139.466	
2014-02-27T22:50:00	139.437	139.491	139.437	139.483	139.425	139.479	139.425	139.474	
2014-02-27T22:49:00	139.446	139.452	139.424	139.437	139.434	139.439	139.416	139.425	
2014-02-27T22:48:00	139.438	139.458	139.438	139.446	139.424	139.446	139.424	139.434	
2014-02-27T22:47:00	139.459	139.465	139.423	139.438	139.449	139.452	139.414	139.424	
2014-02-27T22:46:00	139.484	139.485	139.456	139.459	139.470	139.471	139.449	139.449	
2014-02-27T22:45:00	139.454	139.510	139.450	139.484	139.445	139.500	139.439	139.470	
2014-02-27T22:44:00	139.445	139.459	139.441	139.454	139.437	139.447	139.430	139.445	
2014-02-27T22:43:00	139.420	139.457	139.420	139.445	139.407	139.445	139.407	139.437	
2014-02-27T22:42:00	139.396	139.420	139.385	139.420	139.384	139.407	139.374	139.407	
2014-02-27T22:41:00	139.373	139.403	139.373	139.396	139.367	139.393	139.366	139.384	
2014-02-27T22:40:00	139.363	139.377	139.354	139.373	139.352	139.367	139.342	139.367	
2014-02-27T22:39:00	139.396	139.396	139.357	139.363	139.382	139.384	139.345	139.352	
2014-02-27T22:38:00	139.396	139.418	139.388	139.396	139.386	139.410	139.375	139.382	
2014-02-27T22:37:00	139.380	139.418	139.373	139.396	139.367	139.410	139.365	139.386	
2014-02-27T22:36:00	139.308	139.395	139.308	139.380	139.299	139.382	139.299	139.367	
2014-02-27T22:35:00	139.243	139.308	139.243	139.308	139.233	139.299	139.232	139.299	
2014-02-27T22:34:00	139.223	139.248	139.223	139.243	139.211	139.235	139.211	139.233	
2014-02-27T22:33:00	139.268	139.273	139.217	139.223	139.254	139.262	139.207	139.211	
2014-02-27T22:32:00	139.226	139.273	139.226	139.268	139.216	139.261	139.216	139.254	
2014-02-27T22:31:00	139.203	139.278	139.203	139.226	139.191	139.264	139.191	139.216	
2014-02-27T22:30:00	139.263	139.320	139.195	139.203	139.176	139.286	139.176	139.191	
2014-02-27T22:29:00	139.194	139.263	139.187	139.263	139.183	139.230	139.176	139.176	
2014-02-27T22:28:00	139.151	139.197	139.146	139.194	139.142	139.187	139.139	139.183	
2014-02-27T22:27:00	139.167	139.167	139.151	139.151	139.155	139.155	139.142	139.142	
2014-02-27T22:26:00	139.159	139.172	139.157	139.167	139.148	139.159	139.147	139.155	
2014-02-27T22:25:00	139.165	139.174	139.157	139.159	139.153	139.162	139.145	139.148	
2014-02-27T22:24:00	139.159	139.167	139.156	139.165	139.146	139.155	139.144	139.153	
2014-02-27T22:23:00	139.173	139.174	139.156	139.159	139.159	139.162	139.146	139.146	
2014-02-27T22:22:00	139.146	139.181	139.137	139.173	139.137	139.167	139.125	139.159	
2014-02-27T22:21:00	139.158	139.168	139.139	139.146	139.145	139.157	139.126	139.137	
2014-02-27T22:20:00	139.146	139.174	139.143	139.158	139.132	139.161	139.132	139.145	
2014-02-27T22:19:00	139.158	139.171	139.145	139.146	139.151	139.157	139.132	139.132	
2014-02-27T22:18:00	139.172	139.179	139.158	139.158	139.159	139.167	139.151	139.151	
2014-02-27T22:17:00	139.186	139.211	139.165	139.172	139.173	139.202	139.154	139.159	
2014-02-27T22:16:00	139.153	139.195	139.152	139.186	139.144	139.185	139.144	139.173	
2014-02-27T22:15:00	139.153	139.163	139.143	139.153	139.142	139.154	139.131	139.144	
2014-02-27T22:14:00	139.161	139.169	139.153	139.153	139.152	139.159	139.142	139.142	
2014-02-27T22:13:00	139.180	139.188	139.157	139.161	139.168	139.178	139.147	139.152	
2014-02-27T22:12:00	139.168	139.189	139.166	139.180	139.155	139.175	139.155	139.168	
2014-02-27T22:11:00	139.160	139.168	139.151	139.168	139.148	139.155	139.138	139.155	
2014-02-27T22:10:00	139.122	139.167	139.121	139.160	139.112	139.156	139.111	139.148	
2014-02-27T22:09:00	139.111	139.123	139.106	139.122	139.100	139.113	139.099	139.112	
2014-02-27T22:08:00	139.112	139.129	139.106	139.111	139.099	139.118	139.099	139.100	
2014-02-27T22:07:00	139.130	139.146	139.110	139.112	139.119	139.135	139.099	139.099	
2014-02-27T22:06:00	139.137	139.144	139.121	139.130	139.124	139.132	139.111	139.119	
2014-02-27T22:05:00	139.120	139.137	139.108	139.137	139.111	139.128	139.097	139.124	
2014-02-27T22:04:00	139.129	139.129	139.096	139.120	139.119	139.119	139.087	139.111	
2014-02-27T22:03:00	139.125	139.147	139.113	139.129	139.115	139.136	139.103	139.119	
2014-02-27T22:02:00	139.119	139.132	139.115	139.125	139.105	139.122	139.105	139.115	
2014-02-27T22:01:00	139.051	139.127	139.040	139.119	139.041	139.116	139.032	139.105	
2014-02-27T22:00:00	139.127	139.127	139.050	139.051	139.116	139.116	139.040	139.041	
2014-02-27T21:59:00	139.119	139.140	139.119	139.127	139.105	139.128	139.105	139.116	
2014-02-27T21:58:00	139.101	139.125	139.101	139.119	139.089	139.112	139.089	139.105	
2014-02-27T21:57:00	139.085	139.101	139.064	139.101	139.075	139.089	139.053	139.089	
2014-02-27T21:56:00	139.109	139.126	139.084	139.085	139.098	139.117	139.075	139.075	
2014-02-27T21:55:00	139.093	139.109	139.093	139.109	139.081	139.098	139.081	139.098	
2014-02-27T21:54:00	139.063	139.093	139.051	139.093	139.052	139.081	139.039	139.081	
2014-02-27T21:53:00	139.047	139.063	139.035	139.063	139.036	139.052	139.023	139.052	
2014-02-27T21:52:00	139.043	139.057	139.027	139.047	139.031	139.046	139.014	139.036	
2014-02-27T21:51:00	139.074	139.074	139.037	139.043	139.063	139.063	139.026	139.031	
2014-02-27T21:50:00	139.094	139.094	139.074	139.074	139.082	139.082	139.063	139.063	
2014-02-27T21:49:00	139.080	139.096	139.075	139.094	139.066	139.082	139.063	139.082	
2014-02-27T21:48:00	139.082	139.082	139.067	139.080	139.070	139.070	139.056	139.066	
2014-02-27T21:47:00	139.089	139.098	139.082	139.082	139.074	139.088	139.069	139.070	
2014-02-27T21:46:00	139.070	139.089	139.058	139.089	139.058	139.074	139.048	139.074	
2014-02-27T21:45:00	139.031	139.076	139.031	139.070	139.022	139.063	139.019	139.058	
2014-02-27T21:44:00	139.029	139.047	139.028	139.031	139.015	139.035	139.013	139.022	
2014-02-27T21:43:00	139.041	139.053	139.019	139.029	139.029	139.040	139.007	139.015	
2014-02-27T21:42:00	139.083	139.086	139.041	139.041	139.070	139.076	139.029	139.029	
2014-02-27T21:41:00	139.082	139.085	139.068	139.083	139.071	139.073	139.056	139.070	
2014-02-27T21:40:00	139.107	139.107	139.082	139.082	139.093	139.093	139.071	139.071	
2014-02-27T21:39:00	139.090	139.107	139.090	139.107	139.079	139.094	139.079	139.093	
2014-02-27T21:38:00	139.096	139.096	139.079	139.090	139.088	139.088	139.069	139.079	
2014-02-27T21:37:00	139.104	139.109	139.094	139.096	139.091	139.097	139.088	139.088	
2014-02-27T21:36:00	139.107	139.109	139.099	139.104	139.096	139.100	139.088	139.091	
2014-02-27T21:35:00	139.109	139.122	139.104	139.107	139.096	139.112	139.092	139.096	
2014-02-27T21:34:00	139.105	139.119	139.099	139.109	139.093	139.109	139.089	139.096	
2014-02-27T21:33:00	139.111	139.126	139.104	139.105	139.099	139.113	139.093	139.093	
2014-02-27T21:32:00	139.120	139.120	139.094	139.111	139.107	139.107	139.083	139.099	
2014-02-27T21:31:00	139.136	139.139	139.104	139.120	139.124	139.129	139.093	139.107	
2014-02-27T21:30:00	139.145	139.159	139.136	139.136	139.131	139.147	139.124	139.124	
2014-02-27T21:29:00	139.143	139.149	139.130	139.145	139.131	139.137	139.121	139.131	
2014-02-27T21:28:00	139.148	139.149	139.143	139.143	139.140	139.140	139.131	139.131	
2014-02-27T21:27:00	139.155	139.172	139.148	139.148	139.144	139.159	139.140	139.140	
2014-02-27T21:26:00	139.157	139.169	139.150	139.155	139.144	139.157	139.138	139.144	
2014-02-27T21:25:00	139.150	139.168	139.149	139.157	139.136	139.155	139.135	139.144	
2014-02-27T21:24:00	139.133	139.161	139.133	139.150	139.122	139.148	139.122	139.136	
2014-02-27T21:23:00	139.129	139.134	139.125	139.133	139.118	139.123	139.112	139.122	
2014-02-27T21:22:00	139.141	139.142	139.123	139.129	139.130	139.130	139.114	139.118	
2014-02-27T21:21:00	139.147	139.149	139.139	139.141	139.136	139.137	139.128	139.130	
2014-02-27T21:20:00	139.131	139.152	139.123	139.147	139.118	139.141	139.113	139.136	
2014-02-27T21:19:00	139.120	139.138	139.120	139.131	139.106	139.127	139.106	139.118	
2014-02-27T21:18:00	139.124	139.135	139.108	139.120	139.115	139.127	139.095	139.106	
2014-02-27T21:17:00	139.143	139.154	139.124	139.124	139.132	139.142	139.113	139.115	
2014-02-27T21:16:00	139.118	139.150	139.117	139.143	139.105	139.142	139.105	139.132	
2014-02-27T21:15:00	139.101	139.122	139.101	139.118	139.089	139.111	139.088	139.105	
2014-02-27T21:14:00	139.136	139.147	139.101	139.101	139.126	139.137	139.089	139.089	
2014-02-27T21:13:00	139.168	139.168	139.136	139.136	139.157	139.157	139.126	139.126	
2014-02-27T21:12:00	139.151	139.175	139.151	139.168	139.142	139.162	139.142	139.157	
2014-02-27T21:11:00	139.203	139.203	139.151	139.151	139.194	139.194	139.142	139.142	
2014-02-27T21:10:00	139.205	139.210	139.198	139.203	139.191	139.199	139.186	139.194	
2014-02-27T21:09:00	139.189	139.207	139.183	139.205	139.179	139.198	139.174	139.191	
2014-02-27T21:08:00	139.206	139.206	139.185	139.189	139.198	139.198	139.173	139.179	
2014-02-27T21:07:00	139.219	139.223	139.205	139.206	139.208	139.215	139.198	139.198	
2014-02-27T21:06:00	139.210	139.219	139.208	139.219	139.200	139.208	139.197	139.208	
2014-02-27T21:05:00	139.213	139.221	139.210	139.210	139.201	139.210	139.200	139.200	
2014-02-27T21:04:00	139.202	139.214	139.202	139.213	139.193	139.204	139.193	139.201	
2014-02-27T21:03:00	139.221	139.225	139.202	139.202	139.210	139.215	139.193	139.193	
2014-02-27T21:02:00	139.204	139.221	139.202	139.221	139.191	139.210	139.191	139.210	
2014-02-27T21:01:00	139.192	139.210	139.192	139.204	139.180	139.198	139.180	139.191	
2014-02-27T21:00:00	139.226	139.241	139.192	139.192	139.214	139.231	139.180	139.180	
2014-02-27T20:59:00	139.218	139.226	139.209	139.226	139.205	139.214	139.198	139.214	
2014-02-27T20:58:00	139.230	139.240	139.215	139.218	139.221	139.227	139.204	139.205	
2014-02-27T20:57:00	139.210	139.232	139.210	139.230	139.197	139.225	139.197	139.221	
2014-02-27T20:56:00	139.194	139.210	139.191	139.210	139.184	139.197	139.180	139.197	
2014-02-27T20:55:00	139.197	139.206	139.194	139.194	139.188	139.196	139.183	139.184	
2014-02-27T20:54:00	139.206	139.207	139.184	139.197	139.195	139.197	139.175	139.188	
2014-02-27T20:53:00	139.178	139.207	139.168	139.206	139.164	139.197	139.157	139.195	
2014-02-27T20:52:00	139.184	139.224	139.175	139.178	139.173	139.213	139.164	139.164	
2014-02-27T20:51:00	139.112	139.184	139.112	139.184	139.102	139.173	139.102	139.173	
2014-02-27T20:50:00	139.106	139.113	139.101	139.112	139.096	139.104	139.092	139.102	
2014-02-27T20:49:00	139.102	139.106	139.079	139.106	139.087	139.096	139.067	139.096	
2014-02-27T20:48:00	139.133	139.133	139.100	139.102	139.121	139.121	139.087	139.087	
2014-02-27T20:47:00	139.124	139.154	139.123	139.133	139.111	139.145	139.111	139.121	
2014-02-27T20:46:00	139.100	139.125	139.096	139.124	139.091	139.111	139.084	139.111	
2014-02-27T20:45:00	139.096	139.118	139.075	139.100	139.085	139.106	139.064	139.091	
2014-02-27T20:44:00	139.078	139.103	139.074	139.096	139.069	139.093	139.062	139.085	
2014-02-27T20:43:00	139.058	139.082	139.056	139.078	139.046	139.070	139.044	139.069	
2014-02-27T20:42:00	139.043	139.065	139.043	139.058	139.030	139.052	139.030	139.046	
2014-02-27T20:41:00	139.007	139.043	139.007	139.043	138.994	139.030	138.994	139.030	
2014-02-27T20:40:00	139.007	139.009	138.998	139.007	138.994	138.997	138.987	138.994	
2014-02-27T20:39:00	139.002	139.013	138.986	139.007	138.990	139.006	138.979	138.994	
2014-02-27T20:38:00	138.979	139.006	138.976	139.002	138.969	138.994	138.963	138.990	
2014-02-27T20:37:00	138.984	138.991	138.951	138.979	138.972	138.978	138.940	138.969	
2014-02-27T20:36:00	138.965	138.986	138.962	138.984	138.961	138.974	138.953	138.972	
2014-02-27T20:35:00	139.001	139.004	138.965	138.965	138.988	138.993	138.955	138.961	
2014-02-27T20:34:00	139.010	139.014	138.995	139.001	138.998	139.002	138.986	138.988	
2014-02-27T20:33:00	138.981	139.016	138.981	139.010	138.971	139.002	138.971	138.998	
2014-02-27T20:32:00	138.965	138.995	138.957	138.981	138.957	138.984	138.945	138.971	
2014-02-27T20:31:00	138.983	138.983	138.944	138.965	138.971	138.971	138.937	138.957	
2014-02-27T20:30:00	138.990	138.990	138.971	138.983	138.977	138.978	138.959	138.971	
2014-02-27T20:29:00	139.001	139.016	138.985	138.990	138.989	139.005	138.975	138.977	
2014-02-27T20:28:00	138.992	139.012	138.986	139.001	138.985	139.003	138.973	138.989	
2014-02-27T20:27:00	139.015	139.015	138.969	138.992	139.006	139.006	138.958	138.985	
2014-02-27T20:26:00	139.046	139.046	139.013	139.015	139.035	139.035	139.003	139.006	
2014-02-27T20:25:00	139.032	139.046	139.020	139.046	139.020	139.036	139.008	139.035	
2014-02-27T20:24:00	139.014	139.039	139.014	139.032	139.002	139.030	139.002	139.020	
2014-02-27T20:23:00	139.025	139.041	139.007	139.014	139.013	139.034	138.995	139.002	
2014-02-27T20:22:00	139.026	139.038	139.023	139.025	139.012	139.028	139.009	139.013	
2014-02-27T20:21:00	139.045	139.057	139.022	139.026	139.031	139.045	139.008	139.012	
2014-02-27T20:20:00	139.062	139.062	139.041	139.045	139.050	139.050	139.029	139.031	
2014-02-27T20:19:00	139.063	139.067	139.055	139.062	139.051	139.056	139.042	139.050	
2014-02-27T20:18:00	139.071	139.079	139.062	139.063	139.061	139.067	139.051	139.051	
2014-02-27T20:17:00	139.056	139.071	139.041	139.071	139.047	139.063	139.031	139.061	
2014-02-27T20:16:00	139.035	139.058	139.033	139.056	139.023	139.048	139.022	139.047	
2014-02-27T20:15:00	139.052	139.065	139.032	139.035	139.041	139.054	139.020	139.023	
2014-02-27T20:14:00	139.067	139.070	139.045	139.052	139.057	139.057	139.033	139.041	
2014-02-27T20:13:00	139.005	139.067	139.002	139.067	138.993	139.057	138.990	139.057	
2014-02-27T20:12:00	139.031	139.032	139.004	139.005	139.022	139.022	138.993	138.993	
2014-02-27T20:11:00	139.010	139.032	139.002	139.031	138.997	139.022	138.991	139.022	
2014-02-27T20:10:00	139.000	139.019	138.991	139.010	138.988	139.006	138.983	138.997	
2014-02-27T20:09:00	138.978	139.000	138.969	139.000	138.967	138.989	138.959	138.988	
2014-02-27T20:08:00	138.991	138.999	138.976	138.978	138.979	138.987	138.964	138.967	
2014-02-27T20:07:00	139.047	139.051	138.991	138.991	139.034	139.037	138.979	138.979	
2014-02-27T20:06:00	139.047	139.062	139.043	139.047	139.035	139.049	139.032	139.034	
2014-02-27T20:05:00	139.061	139.061	139.034	139.047	139.047	139.048	139.021	139.035	
2014-02-27T20:04:00	139.063	139.087	139.042	139.061	139.052	139.074	139.033	139.047	
2014-02-27T20:03:00	139.069	139.094	139.058	139.063	139.059	139.081	139.047	139.052	
2014-02-27T20:02:00	139.062	139.081	139.051	139.069	139.048	139.068	139.039	139.059	
2014-02-27T20:01:00	139.077	139.079	139.053	139.062	139.067	139.067	139.040	139.048	
2014-02-27T20:00:00	139.056	139.078	139.016	139.077	139.049	139.067	139.006	139.067	
2014-02-27T19:59:00	139.016	139.056	139.004	139.056	139.002	139.049	138.995	139.049	
2014-02-27T19:58:00	138.984	139.022	138.981	139.016	138.973	139.012	138.970	139.002	
