日時	EUR/JPY(始値, 買い)	EUR/JPY(高値, 買い)	EUR/JPY(安値, 買い)	EUR/JPY(終値, 買い)	EUR/JPY(始値, 売り)	EUR/JPY(高値, 売り)	EUR/JPY(安値, 売り)	EUR/JPY(終値, 売り)	DI+	DI-	
2014-02-25T12:00:00	140.806	140.810	140.779	140.802	140.795	140.799	140.768	140.792	17.0582	11.4801	
2014-02-25T11:00:00	140.763	140.831	140.719	140.806	140.751	140.819	140.709	140.795	19.6826	13.2462	
2014-02-25T10:00:00	140.814	140.973	140.745	140.763	140.800	140.963	140.734	140.751	22.7106	11.7127	
2014-02-25T09:00:00	140.799	140.869	140.729	140.814	140.788	140.856	140.717	140.800	19.1870	13.5147	
2014-02-25T08:00:00	140.762	140.808	140.727	140.799	140.739	140.798	140.715	140.788	15.4356	15.5938	
2014-02-25T07:00:00	140.788	140.844	140.707	140.762	140.766	140.822	140.682	140.739	17.8103	17.9929	
2014-02-25T06:00:00	140.721	140.788	140.663	140.788	140.711	140.778	140.658	140.766	14.2618	20.7610	
2014-02-25T05:00:00	140.795	140.795	140.681	140.721	140.785	140.788	140.672	140.711	16.4559	21.7396	
2014-02-25T04:00:00	140.823	140.879	140.781	140.795	140.812	140.868	140.769	140.785	18.9875	11.5889	
2014-02-25T03:00:00	140.850	140.862	140.762	140.823	140.837	140.852	140.748	140.812	19.2399	13.3718	
2014-02-25T02:00:00	140.811	140.906	140.766	140.850	140.799	140.898	140.755	140.837	22.1999	14.8136	
2014-02-25T01:00:00	140.632	140.830	140.621	140.811	140.622	140.821	140.611	140.799	17.2637	17.0927	
2014-02-25T00:00:00	140.674	140.761	140.572	140.632	140.664	140.754	140.560	140.622	14.8405	19.7223	
2014-02-24T23:00:00	140.686	140.785	140.520	140.674	140.681	140.772	140.507	140.664	17.1236	22.7565	
2014-02-24T22:00:00	140.635	140.758	140.635	140.686	140.622	140.749	140.622	140.681	19.7580	19.5812	
2014-02-24T21:00:00	140.671	140.726	140.586	140.635	140.661	140.716	140.575	140.622	18.7952	22.5937	
2014-02-24T20:00:00	140.894	140.923	140.639	140.671	140.887	140.910	140.630	140.661	21.6868	20.2454	
2014-02-24T19:00:00	140.910	140.968	140.804	140.894	140.893	140.955	140.792	140.887	25.0232	14.4219	
2014-02-24T18:00:00	140.816	141.018	140.805	140.910	140.748	140.987	140.733	140.893	28.8730	16.5468	
2014-02-24T17:00:00	140.513	140.835	140.508	140.816	140.508	140.821	140.497	140.748	20.0972	19.0925	
2014-02-24T16:00:00	140.576	140.707	140.498	140.513	140.562	140.696	140.483	140.508	17.1669	22.0298	
2014-02-24T15:00:00	140.577	140.618	140.482	140.576	140.565	140.606	140.482	140.562	13.2567	25.4189	
2014-02-24T14:00:00	140.468	140.618	140.397	140.577	140.452	140.603	140.385	140.565	15.2962	29.3296	
2014-02-24T13:00:00	140.509	140.509	140.351	140.468	140.495	140.495	140.338	140.452	10.0615	33.8418	
2014-02-24T12:00:00	140.666	140.667	140.437	140.509	140.652	140.652	140.422	140.495	11.6095	30.6743	
2014-02-24T11:00:00	140.808	140.864	140.602	140.666	140.795	140.851	140.593	140.652	13.3955	24.3567	
2014-02-24T10:00:00	141.013	141.046	140.780	140.808	141.003	141.033	140.766	140.795	15.4564	17.6517	
2014-02-24T09:00:00	140.871	141.050	140.760	141.013	140.856	141.038	140.749	141.003	17.8343	20.3673	
2014-02-24T08:00:00	140.914	140.955	140.840	140.871	140.886	140.945	140.829	140.856	15.5382	23.5008	
2014-02-24T07:00:00	140.754	140.969	140.754	140.914	140.736	140.945	140.725	140.886	17.9287	27.1163	
2014-02-24T06:00:00	140.758	140.800	140.678	140.754	140.684	140.756	140.646	140.736	8.5940	31.2880	
2014-02-24T05:00:00	140.770	140.784	140.727	140.758	140.707	140.724	140.684	140.684	9.9161	29.9225	
2014-02-24T04:00:00	140.828	140.828	140.741	140.770	140.795	140.795	140.694	140.707	11.4417	30.7473	
2014-02-22T07:00:00	140.828	140.828	140.828	140.828	140.792	140.804	140.792	140.795	13.2019	20.0930	
2014-02-22T06:00:00	140.901	140.935	140.804	140.828	140.890	140.924	140.787	140.792	15.2330	23.1842	
2014-02-22T05:00:00	140.917	141.014	140.882	140.901	140.901	141.004	140.872	140.890	17.5765	17.5907	
2014-02-22T04:00:00	141.037	141.044	140.894	140.917	141.025	141.032	140.883	140.901	20.2806	18.8984	
2014-02-22T03:00:00	140.986	141.104	140.966	141.037	140.976	141.091	140.953	141.025	23.4007	14.4212	
2014-02-22T02:00:00	140.950	141.029	140.882	140.986	140.940	141.022	140.872	140.976	18.6396	16.6399	
2014-02-22T01:00:00	141.127	141.188	140.950	140.950	141.116	141.177	140.939	140.940	21.5073	12.0832	
2014-02-22T00:00:00	141.134	141.262	141.066	141.127	141.089	141.254	141.053	141.116	24.8161	6.4438	
2014-02-21T23:00:00	140.654	141.276	140.639	141.134	140.646	141.266	140.628	141.089	28.6339	7.4351	
2014-02-21T22:00:00	140.591	140.676	140.486	140.654	140.578	140.668	140.473	140.646	18.5482	8.5790	
2014-02-21T21:00:00	140.428	140.678	140.364	140.591	140.416	140.667	140.353	140.578	21.4017	9.8988	
2014-02-21T20:00:00	140.409	140.536	140.391	140.428	140.396	140.525	140.377	140.416	17.7369	11.4217	
2014-02-21T19:00:00	140.524	140.612	140.346	140.409	140.513	140.600	140.331	140.396	20.4657	13.1789	
2014-02-21T18:00:00	140.376	140.555	140.328	140.524	140.365	140.544	140.317	140.513	20.3176	15.2064	
2014-02-21T17:00:00	140.572	140.583	140.325	140.376	140.563	140.573	140.313	140.365	23.4433	17.5458	
2014-02-21T16:00:00	140.692	140.821	140.534	140.572	140.678	140.811	140.522	140.563	27.0500	7.7825	
2014-02-21T15:00:00	140.625	140.710	140.543	140.692	140.616	140.697	140.533	140.678	25.2614	8.9798	
2014-02-21T14:00:00	140.616	140.753	140.604	140.625	140.608	140.744	140.592	140.616	29.1478	4.7418	
2014-02-21T13:00:00	140.581	140.632	140.563	140.616	140.567	140.625	140.548	140.608	21.1385	5.4713	
2014-02-21T12:00:00	140.581	140.657	140.511	140.581	140.571	140.645	140.495	140.567	24.3906	6.3130	
2014-02-21T11:00:00	140.504	140.603	140.471	140.581	140.488	140.593	140.456	140.571	22.4528	7.2842	
2014-02-21T10:00:00	140.558	140.596	140.459	140.504	140.542	140.585	140.444	140.488	25.0912	8.4049	
2014-02-21T09:00:00	140.400	140.676	140.399	140.558	140.385	140.663	140.383	140.542	28.9514	9.6979	
2014-02-21T08:00:00	140.446	140.445	140.343	140.400	140.428	140.432	140.330	140.385	20.5756	11.1899	
2014-02-21T07:00:00	140.316	140.448	140.316	140.446	140.299	140.433	140.278	140.428	23.7411	12.9114	
2014-02-21T06:00:00	140.356	140.402	140.307	140.316	140.342	140.390	140.290	140.299	22.0323	14.8978	
2014-02-21T05:00:00	140.360	140.456	140.350	140.356	140.352	140.445	140.336	140.342	25.4219	10.2262	
2014-02-21T04:00:00	140.304	140.430	140.217	140.360	140.294	140.418	140.205	140.352	25.5594	11.7995	
2014-02-21T03:00:00	140.254	140.353	140.252	140.304	140.247	140.346	140.244	140.294	23.9300	13.6148	
2014-02-21T02:00:00	140.093	140.305	140.035	140.254	140.083	140.292	140.027	140.247	20.3000	15.7094	
2014-02-21T01:00:00	140.290	140.378	140.060	140.093	140.281	140.370	140.048	140.083	23.4231	16.7017	
2014-02-21T00:00:00	140.187	140.374	140.033	140.290	140.106	140.365	139.992	140.281	26.8332	19.2712	
2014-02-20T23:00:00	140.210	140.371	140.119	140.187	140.202	140.362	140.103	140.106	30.9613	18.3560	
2014-02-20T22:00:00	139.821	140.225	139.777	140.210	139.808	140.216	139.761	140.202	26.8113	21.1800	
2014-02-20T21:00:00	139.709	139.821	139.663	139.821	139.698	139.811	139.653	139.808	17.0625	24.4384	
2014-02-20T20:00:00	139.619	139.742	139.550	139.709	139.609	139.730	139.538	139.698	11.9952	28.1982	
2014-02-20T19:00:00	139.621	139.772	139.595	139.619	139.609	139.760	139.589	139.609	13.8406	28.9306	
2014-02-20T18:00:00	139.399	139.732	139.333	139.621	139.386	139.722	139.319	139.609	12.4932	33.3815	
2014-02-20T17:00:00	139.651	139.648	139.206	139.399	139.636	139.635	139.187	139.386	11.1763	38.5171	
2014-02-20T16:00:00	140.119	140.186	139.531	139.651	140.105	140.175	139.536	139.636	12.8958	33.2069	
2014-02-20T15:00:00	140.218	140.227	140.062	140.119	140.208	140.217	140.049	140.105	14.8797	25.8435	
2014-02-20T14:00:00	140.244	140.313	140.147	140.218	140.229	140.300	140.133	140.208	17.1689	21.8940	
2014-02-20T13:00:00	140.178	140.249	140.092	140.244	140.162	140.235	140.079	140.229	13.8789	25.2623	
2014-02-20T12:00:00	140.187	140.423	140.170	140.178	140.175	140.410	140.157	140.162	16.0141	21.5055	
2014-02-20T11:00:00	140.154	140.284	140.054	140.187	140.140	140.282	140.038	140.175	10.0254	24.8141	
2014-02-20T10:00:00	140.445	140.449	140.064	140.154	140.439	140.443	140.055	140.140	11.5677	27.9627	
2014-02-20T09:00:00	140.480	140.631	140.346	140.445	140.464	140.617	140.341	140.439	13.3474	20.9959	
2014-02-20T08:00:00	140.522	140.579	140.424	140.480	140.503	140.567	140.410	140.464	15.4008	20.0155	
2014-02-20T07:00:00	140.519	140.611	140.500	140.522	140.514	140.569	140.477	140.503	17.7702	15.5514	
2014-02-20T06:00:00	140.410	140.562	140.398	140.519	140.402	140.555	140.388	140.514	13.7127	17.9440	
2014-02-20T05:00:00	140.663	140.670	140.361	140.410	140.656	140.661	140.347	140.402	15.8223	20.7046	
2014-02-20T04:00:00	140.641	140.796	140.503	140.663	140.621	140.790	140.491	140.656	18.2565	16.8199	
2014-02-20T03:00:00	140.668	140.742	140.613	140.641	140.658	140.730	140.600	140.621	21.0652	13.6318	
2014-02-20T02:00:00	140.793	140.795	140.569	140.668	140.781	140.784	140.557	140.658	24.3060	15.7290	
2014-02-20T01:00:00	140.581	140.879	140.581	140.793	140.571	140.871	140.572	140.781	28.0454	17.3320	
2014-02-20T00:00:00	140.524	140.689	140.502	140.581	140.515	140.677	140.489	140.571	22.5511	19.9985	
2014-02-19T23:00:00	140.351	140.551	140.235	140.524	140.340	140.541	140.225	140.515	14.6672	23.0752	
2014-02-19T22:00:00	140.087	140.368	140.006	140.351	140.076	140.359	139.996	140.340	8.0142	26.6252	
2014-02-19T21:00:00	140.205	140.243	140.083	140.087	140.196	140.234	140.074	140.076	3.9348	30.7214	
2014-02-19T20:00:00	140.249	140.330	140.146	140.205	140.239	140.321	140.136	140.196	4.5401	29.3900	
2014-02-19T19:00:00	140.345	140.465	140.249	140.249	140.337	140.456	140.239	140.239	5.2386	25.2995	
2014-02-19T18:00:00	140.517	140.623	140.341	140.345	140.506	140.609	140.330	140.337	6.0446	22.6391	
2014-02-19T17:00:00	140.432	140.605	140.420	140.517	140.419	140.597	140.411	140.506	6.9745	21.8121	
2014-02-19T16:00:00	140.561	140.656	140.416	140.432	140.548	140.643	140.405	140.419	8.0475	25.1678	
2014-02-19T15:00:00	140.671	140.738	140.557	140.561	140.661	140.729	140.546	140.548	9.2856	20.0014	
2014-02-19T14:00:00	140.746	140.762	140.629	140.671	140.734	140.751	140.617	140.661	10.7141	16.9586	
2014-02-19T13:00:00	140.623	140.748	140.608	140.746	140.607	140.736	140.598	140.734	10.7430	19.5677	
2014-02-19T12:00:00	140.745	140.755	140.622	140.623	140.735	140.744	140.607	140.607	12.3958	21.0396	
2014-02-19T11:00:00	140.812	140.815	140.691	140.745	140.797	140.803	140.677	140.735	14.3028	16.2950	
2014-02-19T10:00:00	140.814	140.843	140.617	140.812	140.804	140.832	140.605	140.797	16.5033	18.8019	
2014-02-19T09:00:00	140.797	140.845	140.658	140.814	140.784	140.837	140.646	140.804	19.0422	18.9035	
2014-02-19T08:00:00	140.915	140.916	140.795	140.797	140.906	140.908	140.782	140.784	21.9718	10.5406	
2014-02-19T07:00:00	140.833	140.930	140.828	140.915	140.803	140.914	140.800	140.906	25.3521	7.9665	
2014-02-19T06:00:00	140.823	140.883	140.798	140.833	140.810	140.874	140.786	140.803	22.1634	9.1921	
2014-02-19T05:00:00	140.768	140.840	140.742	140.823	140.760	140.825	140.730	140.810	17.7904	10.6062	
2014-02-19T04:00:00	140.751	140.810	140.720	140.768	140.740	140.800	140.707	140.760	15.8178	12.2380	
2014-02-19T03:00:00	140.821	140.851	140.688	140.751	140.811	140.841	140.677	140.740	18.2513	14.1207	
2014-02-19T02:00:00	140.763	140.865	140.727	140.821	140.752	140.855	140.715	140.811	21.0592	12.6122	
2014-02-19T01:00:00	140.740	140.854	140.714	140.763	140.731	140.845	140.703	140.752	23.0727	14.5525	
2014-02-19T00:00:00	140.856	140.868	140.678	140.740	140.847	140.860	140.666	140.731	26.6224	16.7913	
2014-02-18T23:00:00	140.797	141.040	140.777	140.856	140.785	141.032	140.763	140.847	30.7181	11.3584	
2014-02-18T22:00:00	140.764	140.852	140.638	140.797	140.753	140.841	140.619	140.785	24.4466	13.1059	
2014-02-18T21:00:00	140.684	140.854	140.674	140.764	140.672	140.846	140.664	140.753	28.2077	12.5341	
2014-02-18T20:00:00	140.566	140.746	140.529	140.684	140.555	140.736	140.516	140.672	23.3165	14.4624	
2014-02-18T19:00:00	140.525	140.622	140.371	140.566	140.478	140.612	140.329	140.555	18.1125	16.6874	
2014-02-18T18:00:00	140.556	140.612	140.341	140.525	140.542	140.600	140.329	140.478	20.2861	19.2547	
2014-02-18T17:00:00	140.616	140.617	140.268	140.556	140.603	140.605	140.255	140.542	23.4070	22.2169	
2014-02-18T16:00:00	140.679	140.732	140.463	140.616	140.665	140.720	140.450	140.603	27.0081	17.0389	
2014-02-18T15:00:00	140.739	140.787	140.629	140.679	140.729	140.778	140.615	140.665	31.1632	10.1665	
2014-02-18T14:00:00	140.600	140.867	140.600	140.739	140.593	140.856	140.592	140.729	35.9575	11.7305	
2014-02-18T13:00:00	140.424	140.725	140.411	140.600	140.413	140.712	140.396	140.593	33.3074	13.5352	
2014-02-18T12:00:00	139.754	140.456	139.508	140.424	139.745	140.442	139.482	140.413	25.2518	15.6176	
2014-02-18T11:00:00	139.721	139.785	139.626	139.754	139.706	139.774	139.618	139.745	18.2474	18.0203	
2014-02-18T10:00:00	139.946	139.961	139.674	139.721	139.936	139.950	139.663	139.706	21.0547	16.1482	
2014-02-18T09:00:00	139.894	140.015	139.823	139.946	139.882	140.005	139.810	139.936	24.2938	10.6455	
2014-02-18T08:00:00	139.741	139.961	139.731	139.894	139.717	139.951	139.716	139.882	23.7044	12.2832	
2014-02-18T07:00:00	139.710	139.768	139.639	139.741	139.672	139.749	139.624	139.717	14.4416	14.1729	
2014-02-18T06:00:00	139.720	139.761	139.664	139.710	139.700	139.744	139.636	139.672	16.6633	13.3719	
2014-02-18T05:00:00	139.703	139.760	139.697	139.720	139.680	139.745	139.674	139.700	19.2269	10.1951	
2014-02-18T04:00:00	139.662	139.730	139.651	139.703	139.647	139.716	139.632	139.680	14.8589	11.7636	
2014-02-18T03:00:00	139.591	139.696	139.590	139.662	139.580	139.683	139.582	139.647	10.5237	13.5734	
2014-02-18T02:00:00	139.646	139.697	139.589	139.591	139.634	139.686	139.578	139.580	12.1427	15.6616	
2014-02-18T01:00:00	139.639	139.729	139.615	139.646	139.626	139.719	139.602	139.634	14.0108	14.3674	
2014-02-18T00:00:00	139.661	139.714	139.631	139.639	139.649	139.701	139.620	139.626	16.1663	14.4185	
2014-02-17T23:00:00	139.609	139.672	139.528	139.661	139.597	139.662	139.516	139.649	10.8685	16.6368	
2014-02-17T22:00:00	139.660	139.675	139.573	139.609	139.649	139.666	139.562	139.597	12.5405	14.3886	
2014-02-17T21:00:00	139.680	139.690	139.621	139.660	139.667	139.679	139.606	139.649	14.4699	9.3624	
2014-02-17T20:00:00	139.690	139.733	139.629	139.680	139.678	139.723	139.618	139.667	16.6960	9.0191	
2014-02-17T19:00:00	139.547	139.748	139.512	139.690	139.537	139.738	139.500	139.678	19.2646	10.4066	
2014-02-17T18:00:00	139.582	139.750	139.545	139.547	139.568	139.737	139.537	139.537	22.2284	9.8564	
2014-02-17T17:00:00	139.454	139.762	139.436	139.582	139.441	139.753	139.423	139.568	25.6481	11.3727	
2014-02-17T16:00:00	139.381	139.477	139.297	139.454	139.367	139.464	139.284	139.441	16.1443	13.1224	
2014-02-17T15:00:00	139.284	139.382	139.248	139.381	139.271	139.371	139.241	139.367	10.5083	15.1412	
2014-02-17T14:00:00	139.288	139.336	139.220	139.284	139.276	139.326	139.208	139.271	6.8437	17.4707	
2014-02-17T13:00:00	139.369	139.417	139.243	139.288	139.357	139.407	139.228	139.276	7.8966	17.1080	
2014-02-17T12:00:00	139.361	139.453	139.254	139.369	139.347	139.443	139.238	139.357	9.1115	18.7675	
2014-02-17T11:00:00	139.435	139.460	139.258	139.361	139.422	139.446	139.242	139.347	10.5132	21.3455	
2014-02-17T10:00:00	139.062	139.458	139.032	139.435	139.048	139.445	139.023	139.422	11.9783	24.6295	
2014-02-17T09:00:00	139.159	139.348	138.960	139.062	139.147	139.334	138.946	139.048	9.8486	28.4186	
2014-02-17T08:00:00	139.381	139.476	139.137	139.159	139.362	139.464	139.112	139.147	11.3638	25.7725	
2014-02-17T07:00:00	139.462	139.447	139.354	139.381	139.391	139.424	139.323	139.362	13.1120	19.8895	
2014-02-15T06:00:00	139.465	139.520	139.411	139.462	139.454	139.497	139.390	139.391	15.1293	14.8297	
2014-02-15T05:00:00	139.551	139.567	139.436	139.465	139.539	139.559	139.424	139.454	17.4569	13.5827	
2014-02-15T04:00:00	139.478	139.598	139.473	139.551	139.466	139.585	139.461	139.539	20.1425	11.3270	
2014-02-15T03:00:00	139.461	139.525	139.451	139.478	139.452	139.515	139.438	139.466	14.2568	13.0696	
2014-02-15T02:00:00	139.401	139.492	139.360	139.461	139.388	139.484	139.352	139.452	9.5894	15.0804	
2014-02-15T01:00:00	139.424	139.491	139.368	139.401	139.414	139.481	139.356	139.388	11.0647	16.4680	
2014-02-15T00:00:00	139.406	139.575	139.309	139.424	139.393	139.563	139.300	139.414	12.7670	19.0016	
2014-02-14T23:00:00	139.471	139.535	139.344	139.406	139.458	139.524	139.329	139.393	12.4176	21.9249	
2014-02-14T22:00:00	139.572	139.616	139.447	139.471	139.565	139.606	139.436	139.458	14.3281	17.0015	
2014-02-14T21:00:00	139.611	139.656	139.514	139.572	139.599	139.644	139.502	139.565	16.5324	13.5179	
2014-02-14T20:00:00	139.441	139.628	139.382	139.611	139.429	139.621	139.369	139.599	16.0422	15.5976	
2014-02-14T19:00:00	139.534	139.567	139.384	139.441	139.520	139.552	139.377	139.429	14.6954	17.9972	
2014-02-14T18:00:00	139.511	139.664	139.431	139.534	139.498	139.652	139.419	139.520	16.9562	16.8148	
2014-02-14T17:00:00	139.612	139.698	139.387	139.511	139.599	139.685	139.378	139.498	19.5648	19.4016	
2014-02-14T16:00:00	139.231	139.635	139.225	139.612	139.216	139.625	139.218	139.599	19.4583	22.3865	
2014-02-14T15:00:00	139.101	139.304	139.080	139.231	139.089	139.290	139.069	139.216	10.0317	25.8306	
2014-02-14T14:00:00	139.330	139.339	138.998	139.101	139.316	139.326	138.984	139.089	11.5750	29.8045	
2014-02-14T13:00:00	139.225	139.402	139.167	139.330	139.219	139.390	139.154	139.316	13.3558	26.7652	
2014-02-14T12:00:00	139.520	139.523	139.087	139.225	139.504	139.509	139.071	139.219	15.4105	30.8829	
2014-02-14T11:00:00	139.772	139.826	139.517	139.520	139.758	139.815	139.504	139.504	17.7813	20.4613	
2014-02-14T10:00:00	139.855	139.981	139.745	139.772	139.842	139.973	139.731	139.758	20.5169	12.2574	
2014-02-14T09:00:00	139.749	140.073	139.749	139.855	139.733	140.063	139.738	139.842	23.6734	13.8824	
2014-02-14T08:00:00	139.888	139.894	139.744	139.749	139.871	139.874	139.731	139.733	18.8159	16.0181	
2014-02-14T07:00:00	139.783	139.888	139.775	139.888	139.747	139.871	139.747	139.871	21.7106	15.3030	
2014-02-14T06:00:00	139.858	139.852	139.747	139.783	139.845	139.844	139.732	139.747	20.1495	17.6573	
2014-02-14T05:00:00	139.885	139.924	139.832	139.858	139.874	139.913	139.820	139.845	23.2494	8.5928	
2014-02-14T04:00:00	139.704	139.923	139.688	139.885	139.692	139.913	139.677	139.874	26.6590	9.9147	
2014-02-14T03:00:00	139.716	139.759	139.630	139.704	139.704	139.750	139.620	139.692	20.0239	11.4401	
2014-02-14T02:00:00	139.696	139.750	139.639	139.716	139.688	139.737	139.628	139.704	23.1045	12.1268	
2014-02-14T01:00:00	139.596	139.780	139.556	139.696	139.584	139.770	139.546	139.688	26.6590	13.9924	
2014-02-14T00:00:00	139.236	139.670	139.201	139.596	139.224	139.662	139.189	139.584	23.2054	16.1451	
2014-02-13T23:00:00	139.205	139.344	139.072	139.236	139.191	139.331	139.058	139.224	16.0817	18.6290	
2014-02-13T22:00:00	139.458	139.517	139.168	139.205	139.449	139.511	139.154	139.191	18.5558	16.0651	
2014-02-13T21:00:00	139.258	139.466	139.261	139.458	139.249	139.457	139.250	139.449	21.4105	14.4370	
2014-02-13T20:00:00	139.302	139.390	139.216	139.258	139.290	139.376	139.206	139.249	19.0832	16.6581	
2014-02-13T19:00:00	139.507	139.555	139.275	139.302	139.500	139.543	139.262	139.290	22.0190	14.0043	
2014-02-13T18:00:00	139.115	139.695	138.928	139.507	139.104	139.684	138.916	139.500	25.4066	16.1588	
2014-02-13T17:00:00	139.117	139.309	139.094	139.115	139.107	139.296	139.090	139.104	21.5728	18.6447	
2014-02-13T16:00:00	139.053	139.153	138.990	139.117	139.037	139.143	138.980	139.107	13.7290	21.5131	
2014-02-13T15:00:00	138.957	139.149	138.930	139.053	138.945	139.136	138.917	139.037	15.4636	24.8228	
2014-02-13T14:00:00	139.040	139.049	138.883	138.957	139.029	139.037	138.871	138.945	10.8176	28.6417	
2014-02-13T13:00:00	139.104	139.141	139.012	139.040	139.090	139.128	139.002	139.029	12.4819	21.0927	
2014-02-13T12:00:00	139.336	139.341	139.035	139.104	139.325	139.331	139.025	139.090	14.4022	21.5947	
2014-02-13T11:00:00	139.202	139.380	139.206	139.336	139.194	139.371	139.195	139.325	16.6179	16.3197	
2014-02-13T10:00:00	139.359	139.403	139.144	139.202	139.344	139.391	139.135	139.194	19.1745	18.8304	
2014-02-13T09:00:00	139.237	139.383	139.179	139.359	139.224	139.375	139.167	139.344	22.1244	19.6484	
2014-02-13T08:00:00	139.419	139.423	139.237	139.237	139.399	139.401	139.221	139.224	25.5282	18.2971	
2014-02-13T07:00:00	139.376	139.464	139.366	139.419	139.347	139.447	139.306	139.399	29.4556	10.4421	
2014-02-13T06:00:00	139.323	139.396	139.318	139.376	139.314	139.385	139.303	139.347	23.3122	12.0486	
2014-02-13T05:00:00	139.304	139.357	139.251	139.323	139.290	139.346	139.239	139.314	19.2064	13.9022	
2014-02-13T04:00:00	139.397	139.401	139.210	139.304	139.384	139.389	139.198	139.290	22.1612	16.0410	
2014-02-13T03:00:00	139.250	139.502	139.208	139.397	139.239	139.494	139.199	139.384	25.5706	18.5088	
2014-02-13T02:00:00	139.299	139.339	139.158	139.250	139.293	139.326	139.147	139.239	20.9750	21.3564	
2014-02-13T01:00:00	139.314	139.496	139.237	139.299	139.303	139.486	139.227	139.293	24.2019	17.9271	
2014-02-13T00:00:00	139.158	139.344	139.059	139.314	139.150	139.333	139.046	139.303	18.8964	20.6851	
2014-02-12T23:00:00	138.928	139.200	138.846	139.158	138.916	139.192	138.836	139.150	14.0303	23.8675	
2014-02-12T22:00:00	138.867	138.981	138.814	138.928	138.855	138.970	138.805	138.916	6.6712	27.5394	
2014-02-12T21:00:00	138.806	139.035	138.679	138.867	138.796	139.024	138.673	138.855	7.6976	31.7762	
2014-02-12T20:00:00	139.695	139.737	138.806	138.806	139.685	139.730	138.793	138.796	8.8818	31.1765	
2014-02-12T19:00:00	139.775	139.798	139.577	139.695	139.765	139.787	139.566	139.685	10.2482	23.2323	
2014-02-12T18:00:00	139.753	139.857	139.745	139.775	139.743	139.844	139.735	139.765	11.8249	15.1114	
2014-02-12T17:00:00	139.734	139.856	139.645	139.753	139.721	139.846	139.636	139.743	13.5067	17.4362	
2014-02-12T16:00:00	139.823	139.901	139.713	139.734	139.816	139.891	139.701	139.721	15.5847	15.1606	
2014-02-12T15:00:00	139.787	139.887	139.740	139.823	139.773	139.875	139.731	139.816	17.9823	15.2835	
2014-02-12T14:00:00	139.788	139.825	139.723	139.787	139.774	139.814	139.714	139.773	14.2601	17.6348	
2014-02-12T13:00:00	139.765	139.811	139.714	139.788	139.752	139.800	139.703	139.774	14.3423	20.3479	
2014-02-12T12:00:00	139.807	139.851	139.754	139.765	139.791	139.839	139.740	139.752	16.5488	17.1341	
2014-02-12T11:00:00	139.861	139.975	139.754	139.807	139.844	139.963	139.744	139.791	19.0948	19.7702	
2014-02-12T10:00:00	139.721	139.861	139.672	139.861	139.711	139.858	139.661	139.844	14.0965	22.8117	
2014-02-12T09:00:00	139.830	139.875	139.689	139.721	139.814	139.861	139.676	139.711	16.2652	24.9374	
2014-02-12T08:00:00	139.972	139.984	139.805	139.830	139.946	139.968	139.792	139.814	18.7676	19.1793	
2014-02-12T07:00:00	139.967	140.054	139.916	139.972	139.950	140.035	139.899	139.946	21.6549	12.5897	
2014-02-12T06:00:00	139.978	140.007	139.926	139.967	139.964	139.998	139.914	139.950	19.7467	14.5266	
2014-02-12T05:00:00	139.974	140.045	139.940	139.978	139.961	140.031	139.930	139.964	22.7847	14.1024	
2014-02-12T04:00:00	139.964	140.010	139.946	139.974	139.953	139.999	139.937	139.961	21.1618	16.2720	
2014-02-12T03:00:00	140.066	140.122	139.953	139.964	140.051	140.114	139.939	139.953	24.4175	17.0927	
2014-02-12T02:00:00	140.139	140.207	140.018	140.066	140.127	140.201	140.004	140.051	28.1740	13.8052	
2014-02-12T01:00:00	140.012	140.249	139.926	140.139	140.000	140.241	139.913	140.127	32.5085	15.9291	
2014-02-12T00:00:00	139.725	140.116	139.692	140.012	139.716	140.109	139.679	140.000	31.1749	18.3797	
2014-02-11T23:00:00	139.677	139.745	139.284	139.725	139.666	139.737	139.274	139.716	22.5095	21.2073	
2014-02-11T22:00:00	140.032	140.316	139.670	139.677	140.018	140.300	139.657	139.666	25.9725	11.5883	
2014-02-11T21:00:00	139.836	140.076	139.835	140.032	139.823	140.063	139.823	140.018	24.2527	13.3711	
2014-02-11T20:00:00	139.956	140.029	139.825	139.836	139.952	140.018	139.813	139.823	24.9835	15.4282	
2014-02-11T19:00:00	139.992	140.095	139.950	139.956	139.978	140.084	139.938	139.952	28.8272	8.3749	
2014-02-11T18:00:00	139.865	139.998	139.853	139.992	139.854	139.988	139.841	139.978	22.9703	9.6634	
2014-02-11T17:00:00	139.672	140.003	139.660	139.865	139.657	139.998	139.647	139.854	26.5042	11.1500	
2014-02-11T16:00:00	139.744	139.810	139.631	139.672	139.731	139.798	139.624	139.657	21.9251	12.8654	
2014-02-11T15:00:00	139.867	139.882	139.740	139.744	139.853	139.868	139.730	139.731	25.2982	5.4764	
2014-02-11T14:00:00	139.680	139.939	139.680	139.867	139.667	139.927	139.669	139.853	29.1903	6.3190	
2014-02-11T13:00:00	139.643	139.696	139.605	139.680	139.633	139.685	139.590	139.667	19.2469	7.2911	
2014-02-11T12:00:00	139.600	139.683	139.590	139.643	139.588	139.668	139.579	139.633	20.0101	8.4128	
2014-02-11T11:00:00	139.550	139.650	139.552	139.600	139.540	139.638	139.540	139.588	17.6296	9.7071	
2014-02-11T10:00:00	139.673	139.699	139.507	139.550	139.659	139.687	139.497	139.540	20.3418	11.2005	
