日時	EUR/JPY(始値, 買い)	EUR/JPY(高値, 買い)	EUR/JPY(安値, 買い)	EUR/JPY(終値, 買い)	EUR/JPY(始値, 売り)	EUR/JPY(高値, 売り)	EUR/JPY(安値, 売り)	EUR/JPY(終値, 売り)	DI+	DI-	
2014-02-24T09:00:00	140.871	140.872	140.760	140.839	140.856	140.857	140.749	140.827	14.0217	29.9513	
2014-02-24T08:00:00	140.914	140.955	140.844	140.871	140.886	140.945	140.832	140.856	16.1789	22.7359	
2014-02-24T07:00:00	140.754	140.969	140.754	140.914	140.736	140.945	140.725	140.886	18.6680	26.2337	
2014-02-24T06:00:00	140.758	140.800	140.678	140.754	140.684	140.756	140.646	140.736	8.3232	30.2697	
2014-02-24T05:00:00	140.770	140.784	140.727	140.758	140.707	140.724	140.684	140.684	9.6037	29.6119	
2014-02-24T04:00:00	140.828	140.828	140.741	140.770	140.795	140.795	140.694	140.707	11.0812	30.3214	
2014-02-22T07:00:00	140.828	140.828	140.828	140.828	140.792	140.804	140.792	140.795	12.7860	20.0586	
2014-02-22T06:00:00	140.901	140.935	140.804	140.828	140.890	140.924	140.787	140.792	14.7530	23.1445	
2014-02-22T05:00:00	140.917	141.014	140.882	140.901	140.901	141.004	140.872	140.890	17.0227	17.1600	
2014-02-22T04:00:00	141.037	141.044	140.894	140.917	141.025	141.032	140.883	140.901	19.6416	18.5179	
2014-02-22T03:00:00	140.986	141.104	140.966	141.037	140.976	141.091	140.953	141.025	22.6634	14.1392	
2014-02-22T02:00:00	140.950	141.029	140.882	140.986	140.940	141.022	140.872	140.976	18.4578	16.3144	
2014-02-22T01:00:00	141.127	141.188	140.950	140.950	141.116	141.177	140.939	140.940	21.2974	11.9525	
2014-02-22T00:00:00	141.134	141.262	141.066	141.127	141.089	141.254	141.053	141.116	24.5740	6.4223	
2014-02-21T23:00:00	140.654	141.276	140.639	141.134	140.646	141.266	140.628	141.089	28.3546	7.4103	
2014-02-21T22:00:00	140.591	140.676	140.486	140.654	140.578	140.668	140.473	140.646	18.2968	8.5504	
2014-02-21T21:00:00	140.428	140.678	140.364	140.591	140.416	140.667	140.353	140.578	21.0328	9.8658	
2014-02-21T20:00:00	140.409	140.536	140.391	140.428	140.396	140.525	140.377	140.416	17.3112	11.3837	
2014-02-21T19:00:00	140.524	140.612	140.346	140.409	140.513	140.600	140.331	140.396	19.9745	13.1350	
2014-02-21T18:00:00	140.376	140.555	140.328	140.524	140.365	140.544	140.317	140.513	19.8447	15.1558	
2014-02-21T17:00:00	140.572	140.583	140.325	140.376	140.563	140.573	140.313	140.365	22.8977	17.4874	
2014-02-21T16:00:00	140.692	140.821	140.534	140.572	140.678	140.811	140.522	140.563	26.4205	7.8109	
2014-02-21T15:00:00	140.625	140.710	140.543	140.692	140.616	140.697	140.533	140.678	24.4165	9.0126	
2014-02-21T14:00:00	140.616	140.753	140.604	140.625	140.608	140.744	140.592	140.616	28.1729	4.8644	
2014-02-21T13:00:00	140.581	140.632	140.563	140.616	140.567	140.625	140.548	140.608	20.4626	5.6128	
2014-02-21T12:00:00	140.581	140.657	140.511	140.581	140.571	140.645	140.495	140.567	23.6107	6.4763	
2014-02-21T11:00:00	140.504	140.603	140.471	140.581	140.488	140.593	140.456	140.571	21.9098	7.4727	
2014-02-21T10:00:00	140.558	140.596	140.459	140.504	140.542	140.585	140.444	140.488	24.3822	8.6223	
2014-02-21T09:00:00	140.400	140.676	140.399	140.558	140.385	140.663	140.383	140.542	28.1333	9.9488	
2014-02-21T08:00:00	140.446	140.445	140.343	140.400	140.428	140.432	140.330	140.385	19.7692	11.4794	
2014-02-21T07:00:00	140.316	140.448	140.316	140.446	140.299	140.433	140.278	140.428	22.8106	13.2455	
2014-02-21T06:00:00	140.356	140.402	140.307	140.316	140.342	140.390	140.290	140.299	22.0519	15.2833	
2014-02-21T05:00:00	140.360	140.456	140.350	140.356	140.352	140.445	140.336	140.342	25.4445	10.5576	
2014-02-21T04:00:00	140.304	140.430	140.217	140.360	140.294	140.418	140.205	140.352	25.5482	12.1819	
2014-02-21T03:00:00	140.254	140.353	140.252	140.304	140.247	140.346	140.244	140.294	24.2782	14.0560	
2014-02-21T02:00:00	140.093	140.305	140.035	140.254	140.083	140.292	140.027	140.247	19.8685	16.2185	
2014-02-21T01:00:00	140.290	140.378	140.060	140.093	140.281	140.370	140.048	140.083	22.9252	17.4945	
2014-02-21T00:00:00	140.187	140.374	140.033	140.290	140.106	140.365	139.992	140.281	26.2133	20.1859	
2014-02-20T23:00:00	140.210	140.371	140.119	140.187	140.202	140.362	140.103	140.106	30.2461	18.7132	
2014-02-20T22:00:00	139.821	140.225	139.777	140.210	139.808	140.216	139.761	140.202	26.2270	21.5921	
2014-02-20T21:00:00	139.709	139.821	139.663	139.821	139.698	139.811	139.653	139.808	16.5679	24.9140	
2014-02-20T20:00:00	139.619	139.742	139.550	139.709	139.609	139.730	139.538	139.698	11.2297	28.7469	
2014-02-20T19:00:00	139.621	139.772	139.595	139.619	139.609	139.760	139.589	139.609	12.9574	29.0830	
2014-02-20T18:00:00	139.399	139.732	139.333	139.621	139.386	139.722	139.319	139.609	11.5320	33.5573	
2014-02-20T17:00:00	139.651	139.648	139.206	139.399	139.636	139.635	139.187	139.386	9.9849	38.7199	
2014-02-20T16:00:00	140.119	140.186	139.531	139.651	140.105	140.175	139.536	139.636	11.5211	32.7186	
2014-02-20T15:00:00	140.218	140.227	140.062	140.119	140.208	140.217	140.049	140.105	13.2936	25.4012	
2014-02-20T14:00:00	140.244	140.313	140.147	140.218	140.229	140.300	140.133	140.208	15.3387	21.6168	
2014-02-20T13:00:00	140.178	140.249	140.092	140.244	140.162	140.235	140.079	140.229	11.7105	24.9425	
2014-02-20T12:00:00	140.187	140.423	140.170	140.178	140.175	140.410	140.157	140.162	13.5121	21.0875	
2014-02-20T11:00:00	140.154	140.284	140.054	140.187	140.140	140.282	140.038	140.175	7.8074	24.3317	
2014-02-20T10:00:00	140.445	140.449	140.064	140.154	140.439	140.443	140.055	140.140	9.0085	27.0032	
2014-02-20T09:00:00	140.480	140.631	140.346	140.445	140.464	140.617	140.341	140.439	10.3944	19.8173	
2014-02-20T08:00:00	140.522	140.579	140.424	140.480	140.503	140.567	140.410	140.464	11.9936	19.0200	
2014-02-20T07:00:00	140.519	140.611	140.500	140.522	140.514	140.569	140.477	140.503	13.8388	15.3807	
2014-02-20T06:00:00	140.410	140.562	140.398	140.519	140.402	140.555	140.388	140.514	13.6267	17.7470	
2014-02-20T05:00:00	140.663	140.670	140.361	140.410	140.656	140.661	140.347	140.402	15.7231	20.4773	
2014-02-20T04:00:00	140.641	140.796	140.503	140.663	140.621	140.790	140.491	140.656	18.1420	16.5723	
2014-02-20T03:00:00	140.668	140.742	140.613	140.641	140.658	140.730	140.600	140.621	20.9331	13.5134	
2014-02-20T02:00:00	140.793	140.795	140.569	140.668	140.781	140.784	140.557	140.658	24.1536	15.5924	
2014-02-20T01:00:00	140.581	140.879	140.581	140.793	140.571	140.871	140.572	140.781	27.8695	16.9746	
2014-02-20T00:00:00	140.524	140.689	140.502	140.581	140.515	140.677	140.489	140.571	22.2084	19.5861	
2014-02-19T23:00:00	140.351	140.551	140.235	140.524	140.340	140.541	140.225	140.515	14.4958	22.5993	
2014-02-19T22:00:00	140.087	140.368	140.006	140.351	140.076	140.359	139.996	140.340	7.8651	26.0762	
2014-02-19T21:00:00	140.205	140.243	140.083	140.087	140.196	140.234	140.074	140.076	3.7774	30.0879	
2014-02-19T20:00:00	140.249	140.330	140.146	140.205	140.239	140.321	140.136	140.196	4.3586	28.7553	
2014-02-19T19:00:00	140.345	140.465	140.249	140.249	140.337	140.456	140.239	140.239	5.0291	24.6137	
2014-02-19T18:00:00	140.517	140.623	140.341	140.345	140.506	140.609	140.330	140.337	5.8028	21.9488	
2014-02-19T17:00:00	140.432	140.605	140.420	140.517	140.419	140.597	140.411	140.506	6.6956	20.8590	
2014-02-19T16:00:00	140.561	140.656	140.416	140.432	140.548	140.643	140.405	140.419	7.7256	24.0681	
2014-02-19T15:00:00	140.671	140.738	140.557	140.561	140.661	140.729	140.546	140.548	8.9142	18.6564	
2014-02-19T14:00:00	140.746	140.762	140.629	140.671	140.734	140.751	140.617	140.661	10.2856	15.5578	
2014-02-19T13:00:00	140.623	140.748	140.608	140.746	140.607	140.736	140.598	140.734	10.1459	17.9513	
2014-02-19T12:00:00	140.745	140.755	140.622	140.623	140.735	140.744	140.607	140.607	11.7068	19.7096	
2014-02-19T11:00:00	140.812	140.815	140.691	140.745	140.797	140.803	140.677	140.735	13.5078	14.8811	
2014-02-19T10:00:00	140.814	140.843	140.617	140.812	140.804	140.832	140.605	140.797	15.5859	17.1705	
2014-02-19T09:00:00	140.797	140.845	140.658	140.814	140.784	140.837	140.646	140.804	17.9838	17.0335	
2014-02-19T08:00:00	140.915	140.916	140.795	140.797	140.906	140.908	140.782	140.784	20.7505	8.6995	
2014-02-19T07:00:00	140.833	140.930	140.828	140.915	140.803	140.914	140.800	140.906	23.9429	7.8401	
2014-02-19T06:00:00	140.823	140.883	140.798	140.833	140.810	140.874	140.786	140.803	22.2283	9.0462	
2014-02-19T05:00:00	140.768	140.840	140.742	140.823	140.760	140.825	140.730	140.810	17.0816	10.4380	
2014-02-19T04:00:00	140.751	140.810	140.720	140.768	140.740	140.800	140.707	140.760	15.6609	12.0438	
2014-02-19T03:00:00	140.821	140.851	140.688	140.751	140.811	140.841	140.677	140.740	18.0703	13.8967	
2014-02-19T02:00:00	140.763	140.865	140.727	140.821	140.752	140.855	140.715	140.811	20.8503	12.4699	
2014-02-19T01:00:00	140.740	140.854	140.714	140.763	140.731	140.845	140.703	140.752	22.9592	14.3884	
2014-02-19T00:00:00	140.856	140.868	140.678	140.740	140.847	140.860	140.666	140.731	26.4914	16.6020	
2014-02-18T23:00:00	140.797	141.040	140.777	140.856	140.785	141.032	140.763	140.847	30.5670	11.4638	
2014-02-18T22:00:00	140.764	140.852	140.638	140.797	140.753	140.841	140.619	140.785	24.3459	13.2275	
2014-02-18T21:00:00	140.684	140.854	140.674	140.764	140.672	140.846	140.664	140.753	28.0915	12.1440	
2014-02-18T20:00:00	140.566	140.746	140.529	140.684	140.555	140.736	140.516	140.672	23.1148	14.0123	
2014-02-18T19:00:00	140.525	140.622	140.371	140.566	140.478	140.612	140.329	140.555	17.9996	16.1680	
2014-02-18T18:00:00	140.556	140.612	140.341	140.525	140.542	140.600	140.329	140.478	20.1164	18.6554	
2014-02-18T17:00:00	140.616	140.617	140.268	140.556	140.603	140.605	140.255	140.542	23.2113	21.5255	
2014-02-18T16:00:00	140.679	140.732	140.463	140.616	140.665	140.720	140.450	140.603	26.7823	16.2656	
2014-02-18T15:00:00	140.739	140.787	140.629	140.679	140.729	140.778	140.615	140.665	30.9026	9.3663	
2014-02-18T14:00:00	140.600	140.867	140.600	140.739	140.593	140.856	140.592	140.729	35.6568	10.8073	
2014-02-18T13:00:00	140.424	140.725	140.411	140.600	140.413	140.712	140.396	140.593	32.7509	12.4700	
2014-02-18T12:00:00	139.754	140.456	139.508	140.424	139.745	140.442	139.482	140.413	24.6444	14.3884	
2014-02-18T11:00:00	139.721	139.785	139.626	139.754	139.706	139.774	139.618	139.745	17.7307	16.6020	
2014-02-18T10:00:00	139.946	139.961	139.674	139.721	139.936	139.950	139.663	139.706	20.4585	14.7183	
2014-02-18T09:00:00	139.894	140.015	139.823	139.946	139.882	140.005	139.810	139.936	23.6060	9.1027	
2014-02-18T08:00:00	139.741	139.961	139.731	139.894	139.717	139.951	139.716	139.882	22.9774	10.5032	
2014-02-18T07:00:00	139.710	139.768	139.639	139.741	139.672	139.749	139.624	139.717	13.2881	12.1190	
2014-02-18T06:00:00	139.720	139.761	139.664	139.710	139.700	139.744	139.636	139.672	15.3324	12.5066	
2014-02-18T05:00:00	139.703	139.760	139.697	139.720	139.680	139.745	139.674	139.700	17.6913	9.0176	
2014-02-18T04:00:00	139.662	139.730	139.651	139.703	139.647	139.716	139.632	139.680	14.1292	10.4049	
2014-02-18T03:00:00	139.591	139.696	139.590	139.662	139.580	139.683	139.582	139.647	10.2589	12.0056	
2014-02-18T02:00:00	139.646	139.697	139.589	139.591	139.634	139.686	139.578	139.580	11.8372	13.8527	
2014-02-18T01:00:00	139.639	139.729	139.615	139.646	139.626	139.719	139.602	139.634	13.6583	12.5650	
2014-02-18T00:00:00	139.661	139.714	139.631	139.639	139.649	139.701	139.620	139.626	15.7596	14.4981	
2014-02-17T23:00:00	139.609	139.672	139.528	139.661	139.597	139.662	139.516	139.649	10.7767	16.7286	
2014-02-17T22:00:00	139.660	139.675	139.573	139.609	139.649	139.666	139.562	139.597	12.4347	14.4550	
2014-02-17T21:00:00	139.680	139.690	139.621	139.660	139.667	139.679	139.606	139.649	14.3477	10.1700	
2014-02-17T20:00:00	139.690	139.733	139.629	139.680	139.678	139.723	139.618	139.667	16.5551	9.2056	
2014-02-17T19:00:00	139.547	139.748	139.512	139.690	139.537	139.738	139.500	139.678	19.1020	10.6219	
2014-02-17T18:00:00	139.582	139.750	139.545	139.547	139.568	139.737	139.537	139.537	22.0408	9.8643	
2014-02-17T17:00:00	139.454	139.762	139.436	139.582	139.441	139.753	139.423	139.568	25.4317	11.3818	
2014-02-17T16:00:00	139.381	139.477	139.297	139.454	139.367	139.464	139.284	139.441	15.8711	13.1329	
2014-02-17T15:00:00	139.284	139.382	139.248	139.381	139.271	139.371	139.241	139.367	10.3640	15.1534	
2014-02-17T14:00:00	139.288	139.336	139.220	139.284	139.276	139.326	139.208	139.271	6.6331	17.4846	
2014-02-17T13:00:00	139.369	139.417	139.243	139.288	139.357	139.407	139.228	139.276	7.6535	17.5670	
2014-02-17T12:00:00	139.361	139.453	139.254	139.369	139.347	139.443	139.238	139.357	8.8310	19.4102	
2014-02-17T11:00:00	139.435	139.460	139.258	139.361	139.422	139.446	139.242	139.347	10.1896	22.0961	
2014-02-17T10:00:00	139.062	139.458	139.032	139.435	139.048	139.445	139.023	139.422	11.6818	25.4956	
2014-02-17T09:00:00	139.159	139.348	138.960	139.062	139.147	139.334	138.946	139.048	9.4324	29.4180	
2014-02-17T08:00:00	139.381	139.476	139.137	139.159	139.362	139.464	139.112	139.147	10.8835	27.3617	
2014-02-17T07:00:00	139.462	139.447	139.354	139.381	139.391	139.424	139.323	139.362	12.5579	22.3492	
2014-02-15T06:00:00	139.465	139.520	139.411	139.462	139.454	139.497	139.390	139.391	14.4899	15.5819	
2014-02-15T05:00:00	139.551	139.567	139.436	139.465	139.539	139.559	139.424	139.454	16.7191	13.0905	
2014-02-15T04:00:00	139.478	139.598	139.473	139.551	139.466	139.585	139.461	139.539	19.2912	10.8879	
2014-02-15T03:00:00	139.461	139.525	139.451	139.478	139.452	139.515	139.438	139.466	13.5743	12.5630	
2014-02-15T02:00:00	139.401	139.492	139.360	139.461	139.388	139.484	139.352	139.452	9.4688	14.4958	
2014-02-15T01:00:00	139.424	139.491	139.368	139.401	139.414	139.481	139.356	139.388	10.9255	16.2597	
2014-02-15T00:00:00	139.406	139.575	139.309	139.424	139.393	139.563	139.300	139.414	12.6064	18.7612	
2014-02-14T23:00:00	139.471	139.535	139.344	139.406	139.458	139.524	139.329	139.393	12.2645	21.6475	
2014-02-14T22:00:00	139.572	139.616	139.447	139.471	139.565	139.606	139.436	139.458	14.1513	16.5361	
2014-02-14T21:00:00	139.611	139.656	139.514	139.572	139.599	139.644	139.502	139.565	16.3284	13.1072	
2014-02-14T20:00:00	139.441	139.628	139.382	139.611	139.429	139.621	139.369	139.599	16.3486	15.1237	
2014-02-14T19:00:00	139.534	139.567	139.384	139.441	139.520	139.552	139.377	139.429	14.6513	17.4504	
2014-02-14T18:00:00	139.511	139.664	139.431	139.534	139.498	139.652	139.419	139.520	16.9054	16.4428	
2014-02-14T17:00:00	139.612	139.698	139.387	139.511	139.599	139.685	139.378	139.498	19.5062	18.9725	
2014-02-14T16:00:00	139.231	139.635	139.225	139.612	139.216	139.625	139.218	139.599	19.5004	21.8913	
2014-02-14T15:00:00	139.101	139.304	139.080	139.231	139.089	139.290	139.069	139.216	9.8994	25.2592	
2014-02-14T14:00:00	139.330	139.339	138.998	139.101	139.316	139.326	138.984	139.089	11.4223	29.1452	
2014-02-14T13:00:00	139.225	139.402	139.167	139.330	139.219	139.390	139.154	139.316	13.1796	25.9818	
2014-02-14T12:00:00	139.520	139.523	139.087	139.225	139.504	139.509	139.071	139.219	15.2073	29.9790	
2014-02-14T11:00:00	139.772	139.826	139.517	139.520	139.758	139.815	139.504	139.504	17.5468	19.3821	
2014-02-14T10:00:00	139.855	139.981	139.745	139.772	139.842	139.973	139.731	139.758	20.2464	11.1347	
2014-02-14T09:00:00	139.749	140.073	139.749	139.855	139.733	140.063	139.738	139.842	23.3612	12.4028	
2014-02-14T08:00:00	139.888	139.894	139.744	139.749	139.871	139.874	139.731	139.733	18.1440	14.3109	
2014-02-14T07:00:00	139.783	139.888	139.775	139.888	139.747	139.871	139.747	139.871	20.9354	14.7912	
2014-02-14T06:00:00	139.858	139.852	139.747	139.783	139.845	139.844	139.732	139.747	20.8064	17.0668	
2014-02-14T05:00:00	139.885	139.924	139.832	139.858	139.874	139.913	139.820	139.845	24.0073	7.7115	
2014-02-14T04:00:00	139.704	139.923	139.688	139.885	139.692	139.913	139.677	139.874	27.7008	8.8979	
2014-02-14T03:00:00	139.716	139.759	139.630	139.704	139.704	139.750	139.620	139.692	21.3366	10.2668	
2014-02-14T02:00:00	139.696	139.750	139.639	139.716	139.688	139.737	139.628	139.704	23.0807	11.8463	
2014-02-14T01:00:00	139.596	139.780	139.556	139.696	139.584	139.770	139.546	139.688	26.6316	13.6688	
2014-02-14T00:00:00	139.236	139.670	139.201	139.596	139.224	139.662	139.189	139.584	23.3112	15.7717	
2014-02-13T23:00:00	139.205	139.344	139.072	139.236	139.191	139.331	139.058	139.224	16.1315	18.1981	
2014-02-13T22:00:00	139.458	139.517	139.168	139.205	139.449	139.511	139.154	139.191	18.6133	15.5878	
2014-02-13T21:00:00	139.258	139.466	139.261	139.458	139.249	139.457	139.250	139.449	21.4769	13.8489	
2014-02-13T20:00:00	139.302	139.390	139.216	139.258	139.290	139.376	139.206	139.249	18.7899	15.9795	
2014-02-13T19:00:00	139.507	139.555	139.275	139.302	139.500	139.543	139.262	139.290	21.6807	13.3700	
2014-02-13T18:00:00	139.115	139.695	138.928	139.507	139.104	139.684	138.916	139.500	25.0162	15.4269	
2014-02-13T17:00:00	139.117	139.309	139.094	139.115	139.107	139.296	139.090	139.104	21.0924	17.8003	
2014-02-13T16:00:00	139.053	139.153	138.990	139.117	139.037	139.143	138.980	139.107	12.9109	20.5388	
2014-02-13T15:00:00	138.957	139.149	138.930	139.053	138.945	139.136	138.917	139.037	14.2365	23.6986	
2014-02-13T14:00:00	139.040	139.049	138.883	138.957	139.029	139.037	138.871	138.945	9.4721	27.3445	
2014-02-13T13:00:00	139.104	139.141	139.012	139.040	139.090	139.128	139.002	139.029	10.9293	19.4105	
2014-02-13T12:00:00	139.336	139.341	139.035	139.104	139.325	139.331	139.025	139.090	12.6107	19.5884	
2014-02-13T11:00:00	139.202	139.380	139.206	139.336	139.194	139.371	139.195	139.325	14.5508	14.0550	
2014-02-13T10:00:00	139.359	139.403	139.144	139.202	139.344	139.391	139.135	139.194	16.7894	16.2173	
2014-02-13T09:00:00	139.237	139.383	139.179	139.359	139.224	139.375	139.167	139.344	19.3724	16.7892	
2014-02-13T08:00:00	139.419	139.423	139.237	139.237	139.399	139.401	139.221	139.224	22.3528	15.3780	
2014-02-13T07:00:00	139.376	139.464	139.366	139.419	139.347	139.447	139.306	139.399	25.7917	10.4789	
2014-02-13T06:00:00	139.323	139.396	139.318	139.376	139.314	139.385	139.303	139.347	22.9948	12.0911	
2014-02-13T05:00:00	139.304	139.357	139.251	139.323	139.290	139.346	139.239	139.314	19.2153	13.9513	
2014-02-13T04:00:00	139.397	139.401	139.210	139.304	139.384	139.389	139.198	139.290	22.1715	16.0976	
2014-02-13T03:00:00	139.250	139.502	139.208	139.397	139.239	139.494	139.199	139.384	25.5826	18.4936	
2014-02-13T02:00:00	139.299	139.339	139.158	139.250	139.293	139.326	139.147	139.239	20.7569	21.3388	
2014-02-13T01:00:00	139.314	139.496	139.237	139.299	139.303	139.486	139.227	139.293	23.9503	17.7459	
2014-02-13T00:00:00	139.158	139.344	139.059	139.314	139.150	139.333	139.046	139.303	18.5467	20.4760	
2014-02-12T23:00:00	138.928	139.200	138.846	139.158	138.916	139.192	138.836	139.150	13.8418	23.6261	
2014-02-12T22:00:00	138.867	138.981	138.814	138.928	138.855	138.970	138.805	138.916	6.3775	27.2609	
2014-02-12T21:00:00	138.806	139.035	138.679	138.867	138.796	139.024	138.673	138.855	7.3587	31.4549	
2014-02-12T20:00:00	139.695	139.737	138.806	138.806	139.685	139.730	138.793	138.796	8.4908	31.0344	
2014-02-12T19:00:00	139.775	139.798	139.577	139.695	139.765	139.787	139.566	139.685	9.7971	23.1171	
2014-02-12T18:00:00	139.753	139.857	139.745	139.775	139.743	139.844	139.735	139.765	11.3043	14.9088	
2014-02-12T17:00:00	139.734	139.856	139.645	139.753	139.721	139.846	139.636	139.743	13.0434	17.2025	
2014-02-12T16:00:00	139.823	139.901	139.713	139.734	139.816	139.891	139.701	139.721	15.0501	15.0872	
2014-02-12T15:00:00	139.787	139.887	139.740	139.823	139.773	139.875	139.731	139.816	17.3655	14.9791	
2014-02-12T14:00:00	139.788	139.825	139.723	139.787	139.774	139.814	139.714	139.773	13.5200	17.2836	
2014-02-12T13:00:00	139.765	139.811	139.714	139.788	139.752	139.800	139.703	139.774	13.4462	19.9426	
2014-02-12T12:00:00	139.807	139.851	139.754	139.765	139.791	139.839	139.740	139.752	15.5148	17.1423	
2014-02-12T11:00:00	139.861	139.975	139.754	139.807	139.844	139.963	139.744	139.791	17.9017	19.1580	
2014-02-12T10:00:00	139.721	139.861	139.672	139.861	139.711	139.858	139.661	139.844	13.2797	22.1054	
2014-02-12T09:00:00	139.830	139.875	139.689	139.721	139.814	139.861	139.676	139.711	15.3227	24.3348	
2014-02-12T08:00:00	139.972	139.984	139.805	139.830	139.946	139.968	139.792	139.814	17.6800	18.4320	
2014-02-12T07:00:00	139.967	140.054	139.916	139.972	139.950	140.035	139.899	139.946	20.4000	11.9146	
2014-02-12T06:00:00	139.978	140.007	139.926	139.967	139.964	139.998	139.914	139.950	19.3530	13.7476	
2014-02-12T05:00:00	139.974	140.045	139.940	139.978	139.961	140.031	139.930	139.964	22.3303	12.9322	
2014-02-12T04:00:00	139.964	140.010	139.946	139.974	139.953	139.999	139.937	139.961	20.8914	14.9218	
2014-02-12T03:00:00	140.066	140.122	139.953	139.964	140.051	140.114	139.939	139.953	24.1055	16.7212	
2014-02-12T02:00:00	140.139	140.207	140.018	140.066	140.127	140.201	140.004	140.051	27.8141	13.5794	
2014-02-12T01:00:00	140.012	140.249	139.926	140.139	140.000	140.241	139.913	140.127	32.0931	15.6685	
2014-02-12T00:00:00	139.725	140.116	139.692	140.012	139.716	140.109	139.679	140.000	30.8392	18.0791	
2014-02-11T23:00:00	139.677	139.745	139.284	139.725	139.666	139.737	139.274	139.716	22.2742	20.8605	
2014-02-11T22:00:00	140.032	140.316	139.670	139.677	140.018	140.300	139.657	139.666	25.7010	11.3434	
2014-02-11T21:00:00	139.836	140.076	139.835	140.032	139.823	140.063	139.823	140.018	23.9845	13.0885	
2014-02-11T20:00:00	139.956	140.029	139.825	139.836	139.952	140.018	139.813	139.823	24.7898	15.1021	
2014-02-11T19:00:00	139.992	140.095	139.950	139.956	139.978	140.084	139.938	139.952	28.6036	8.0447	
2014-02-11T18:00:00	139.865	139.998	139.853	139.992	139.854	139.988	139.841	139.978	22.8882	9.2823	
2014-02-11T17:00:00	139.672	140.003	139.660	139.865	139.657	139.998	139.647	139.854	26.4095	10.7104	
2014-02-11T16:00:00	139.744	139.810	139.631	139.672	139.731	139.798	139.624	139.657	21.7063	12.3581	
2014-02-11T15:00:00	139.867	139.882	139.740	139.744	139.853	139.868	139.730	139.731	25.0457	4.8872	
2014-02-11T14:00:00	139.680	139.939	139.680	139.867	139.667	139.927	139.669	139.853	28.8989	5.6390	
2014-02-11T13:00:00	139.643	139.696	139.605	139.680	139.633	139.685	139.590	139.667	19.0254	6.5066	
2014-02-11T12:00:00	139.600	139.683	139.590	139.643	139.588	139.668	139.579	139.633	19.1993	7.5076	
2014-02-11T11:00:00	139.550	139.650	139.552	139.600	139.540	139.638	139.540	139.588	16.9672	8.6626	
2014-02-11T10:00:00	139.673	139.699	139.507	139.550	139.659	139.687	139.497	139.540	19.5776	9.9953	
2014-02-11T09:00:00	139.381	139.799	139.358	139.673	139.365	139.787	139.341	139.659	22.5895	11.5330	
2014-02-11T08:00:00	139.496	139.549	139.362	139.381	139.468	139.534	139.348	139.365	17.3377	13.3073	
2014-02-11T07:00:00	139.540	139.550	139.447	139.496	139.516	139.531	139.420	139.468	20.0050	9.3993	
2014-02-11T06:00:00	139.453	139.540	139.418	139.540	139.443	139.544	139.405	139.516	23.0827	10.8453	
2014-02-11T05:00:00	139.419	139.466	139.326	139.453	139.408	139.455	139.312	139.443	16.7833	12.5138	
2014-02-11T04:00:00	139.393	139.480	139.372	139.419	139.384	139.469	139.359	139.408	19.3653	9.3826	
2014-02-11T03:00:00	139.419	139.419	139.328	139.393	139.407	139.408	139.323	139.384	13.8131	10.8260	
2014-02-11T02:00:00	139.379	139.451	139.337	139.419	139.369	139.438	139.323	139.407	15.9382	12.4916	
2014-02-11T01:00:00	139.238	139.416	139.212	139.379	139.231	139.404	139.202	139.369	13.8418	14.4134	
2014-02-11T00:00:00	139.309	139.347	139.175	139.238	139.302	139.336	139.165	139.231	10.7923	16.6308	
2014-02-10T23:00:00	139.384	139.425	139.284	139.309	139.370	139.414	139.274	139.302	12.4526	9.3828	
2014-02-10T22:00:00	139.249	139.400	139.202	139.384	139.240	139.391	139.193	139.370	11.8410	10.8263	
2014-02-10T21:00:00	139.217	139.310	139.199	139.249	139.205	139.301	139.185	139.240	6.6696	12.4919	
2014-02-10T20:00:00	139.252	139.315	139.186	139.217	139.238	139.303	139.176	139.205	7.6957	14.4138	
2014-02-10T19:00:00	139.256	139.384	139.203	139.252	139.247	139.378	139.192	139.238	8.8797	14.6930	
2014-02-10T18:00:00	139.495	139.567	139.222	139.256	139.489	139.558	139.211	139.247	10.2458	15.3820	
2014-02-10T17:00:00	139.395	139.536	139.235	139.495	139.382	139.528	139.222	139.489	10.4920	17.7484	
2014-02-10T16:00:00	139.519	139.573	139.248	139.395	139.508	139.561	139.235	139.382	12.1062	19.8254	
2014-02-10T15:00:00	139.524	139.607	139.502	139.519	139.521	139.594	139.489	139.508	13.9686	10.8886	
2014-02-10T14:00:00	139.550	139.588	139.467	139.524	139.541	139.579	139.457	139.521	13.9199	12.5638	
2014-02-10T13:00:00	139.519	139.577	139.489	139.550	139.504	139.568	139.473	139.541	16.0614	12.4790	
2014-02-10T12:00:00	139.538	139.568	139.428	139.519	139.523	139.556	139.416	139.504	16.5891	14.3989	
2014-02-10T11:00:00	139.595	139.596	139.415	139.538	139.585	139.584	139.402	139.523	19.1412	16.6141	
2014-02-10T10:00:00	139.583	139.639	139.477	139.595	139.570	139.626	139.463	139.585	22.0860	14.0419	
2014-02-10T09:00:00	139.612	139.655	139.538	139.583	139.602	139.643	139.527	139.570	25.4839	10.1616	
2014-02-10T08:00:00	139.780	139.809	139.612	139.612	139.762	139.800	139.599	139.602	29.4045	2.1759	
2014-02-10T07:00:00	139.600	139.802	139.536	139.780	139.511	139.791	139.512	139.762	33.2394	2.5106	
