日時	NZD/JPY(始値, 買い)	NZD/JPY(高値, 買い)	NZD/JPY(安値, 買い)	NZD/JPY(終値, 買い)	NZD/JPY(始値, 売り)	NZD/JPY(高値, 売り)	NZD/JPY(安値, 売り)	NZD/JPY(終値, 売り)	
2008-04-19T06:00:00	82.073	82.930	81.347	81.563	82.018	82.875	81.282	81.508	
2008-04-12T06:00:00	80.141	82.457	79.157	82.073	80.066	82.383	79.072	82.018	
2008-04-05T06:00:00	80.185	82.177	79.962	80.141	80.110	82.092	79.872	80.066	
2008-03-29T06:00:00	79.059	81.427	77.978	80.185	79.004	81.342	77.923	80.110	
2008-03-22T06:00:00	78.847	81.097	78.567	79.059	78.702	81.033	78.492	79.004	
2008-03-15T06:00:00	80.805	81.877	76.815	78.847	80.732	81.772	76.712	78.702	
2008-03-08T07:00:00	81.738	83.367	79.977	80.805	81.683	83.269	79.892	80.732	
2008-03-01T07:00:00	83.065	83.737	80.787	81.738	83.000	83.642	80.692	81.683	
2008-02-23T07:00:00	86.747	88.154	82.908	83.065	86.622	88.099	82.843	83.000	
2008-02-16T07:00:00	85.228	86.897	85.147	86.747	85.163	86.832	85.012	86.622	
2008-02-09T07:00:00	84.610	85.839	83.907	85.228	84.545	85.784	83.860	85.163	
2008-02-02T07:00:00	84.649	85.273	82.801	84.610	84.564	85.223	82.747	84.545	
2008-01-26T07:00:00	82.318	84.763	81.380	84.649	82.253	84.698	81.292	84.564	
2008-01-19T07:00:00	81.106	83.520	78.220	82.318	81.051	83.455	78.145	82.253	
2008-01-12T07:00:00	85.348	85.671	80.683	81.106	85.293	85.616	80.618	81.051	
2008-01-05T07:00:00	83.043	86.240	83.013	85.348	82.988	86.185	82.932	85.293	
2007-12-29T07:00:00	87.221	87.367	82.980	83.043	87.146	87.262	82.902	82.988	
2007-12-22T07:00:00	87.258	88.288	86.811	87.221	87.193	88.213	86.747	87.146	
2007-12-15T07:00:00	87.095	87.475	84.838	87.258	87.020	87.410	84.772	87.193	
2007-12-08T07:00:00	86.710	89.157	85.322	87.095	86.635	89.095	85.267	87.020	
2007-12-01T07:00:00	84.728	87.312	83.241	86.710	84.673	87.257	83.186	86.635	
2007-11-24T07:00:00	82.197	86.008	80.340	84.728	82.119	85.957	80.285	84.673	
2007-11-17T07:00:00	83.866	84.596	80.767	82.197	83.811	84.515	80.695	82.119	
2007-11-10T07:00:00	84.517	85.720	81.287	83.866	84.471	85.665	81.212	83.811	
2007-11-03T06:00:00	87.883	90.127	84.499	84.517	87.832	90.052	84.444	84.471	
2007-10-27T06:00:00	87.594	89.407	86.739	87.883	87.539	89.360	86.682	87.832	
2007-10-20T06:00:00	85.751	87.824	83.677	87.594	85.692	87.782	83.606	87.539	
2007-10-13T06:00:00	91.238	91.517	85.649	85.751	91.183	91.422	85.594	85.692	
2007-10-06T06:00:00	89.034	91.253	88.886	91.238	88.979	91.202	88.831	91.183	
2007-09-29T06:00:00	87.079	89.151	87.079	89.034	87.024	89.112	87.024	88.979	
2007-09-22T06:00:00	85.761	87.394	83.583	87.079	85.706	87.342	83.528	87.024	
2007-09-15T06:00:00	82.238	86.036	80.467	85.761	82.183	85.982	80.417	85.706	
2007-09-08T06:00:00	78.417	82.997	77.007	82.238	78.352	82.942	76.932	82.183	
2007-09-01T06:00:00	81.347	81.967	77.687	78.417	81.222	81.912	77.632	78.352	
2007-08-25T06:00:00	83.817	84.947	78.327	81.347	83.742	84.862	78.242	81.222	
2007-08-18T06:00:00	79.437	83.997	78.167	83.817	79.302	83.942	78.082	83.742	
2007-08-11T06:00:00	88.507	88.527	74.337	79.437	88.432	88.442	74.222	79.302	
2007-08-04T06:00:00	89.857	92.277	86.797	88.507	89.782	92.222	86.742	88.432	
2007-07-28T06:00:00	91.007	92.407	88.667	89.857	90.952	92.352	88.612	89.782	
2007-07-21T06:00:00	96.637	97.817	90.487	91.007	96.552	97.762	90.432	90.952	
2007-07-14T06:00:00	95.887	97.387	95.757	96.637	95.832	97.322	95.692	96.552	
2007-07-07T06:00:00	96.497	96.737	93.437	95.887	96.442	96.652	93.352	95.832	
2007-06-30T06:00:00	94.997	97.047	94.997	96.497	94.902	96.952	94.902	96.442	
2007-06-23T06:00:00	94.397	95.617	92.707	94.997	94.302	95.522	92.612	94.902	
2007-06-16T06:00:00	93.227	95.297	92.677	94.397	93.132	95.202	92.582	94.302	
2007-06-09T06:00:00	93.007	93.337	90.967	93.227	92.912	93.242	90.872	93.132	
2007-06-02T06:00:00	90.827	93.087	90.577	93.007	90.732	92.992	90.482	92.912	
2007-05-26T06:00:00	88.397	90.927	88.117	90.827	88.302	90.832	88.022	90.732	
2007-05-19T06:00:00	88.487	88.957	87.627	88.397	88.392	88.862	87.532	88.302	
2007-05-12T06:00:00	88.297	89.137	87.807	88.487	88.202	89.042	87.712	88.392	
2007-05-05T06:00:00	88.457	88.787	86.937	88.297	88.362	88.692	86.842	88.202	
2007-04-28T06:00:00	88.707	88.987	88.097	88.457	88.612	88.892	88.002	88.362	
2007-04-21T06:00:00	88.887	88.947	87.497	88.707	88.792	88.852	87.402	88.612	
2007-04-14T06:00:00	87.987	89.107	86.737	88.887	87.892	89.012	86.642	88.792	
2007-04-07T06:00:00	86.007	88.167	85.837	87.987	85.912	88.072	85.742	87.892	
2007-03-31T06:00:00	84.237	86.277	83.837	86.007	84.142	86.182	83.742	85.912	
2007-03-24T06:00:00	84.087	85.217	82.637	84.237	83.992	85.122	82.542	84.142	
2007-03-17T06:00:00	81.607	84.427	80.927	84.087	81.512	84.332	80.832	83.992	
2007-03-10T07:00:00	81.767	82.337	79.317	81.607	81.672	82.242	79.222	81.512	
2007-03-03T07:00:00	80.257	81.847	77.497	81.767	80.162	81.752	77.402	81.672	
2007-02-24T07:00:00	85.517	85.887	80.177	80.257	85.422	85.792	80.082	80.162	
2007-02-17T07:00:00	83.307	85.877	83.297	85.517	83.212	85.782	83.202	85.422	
2007-02-10T07:00:00	83.077	84.017	82.637	83.307	82.982	83.922	82.542	83.212	
2007-02-03T07:00:00	82.477	83.417	81.557	83.077	82.382	83.322	81.462	82.982	
2007-01-27T07:00:00	84.517	85.217	81.967	82.477	84.522	85.122	81.872	82.382	
2007-01-20T07:00:00	84.267	85.427	83.637	84.517	84.272	85.432	83.642	84.522	
2007-01-13T07:00:00	83.097	84.437	82.997	84.267	83.102	84.442	83.002	84.272	
2007-01-06T07:00:00	81.557	83.507	80.967	83.097	81.562	83.512	80.972	83.102	
2006-12-30T07:00:00	83.967	84.647	81.387	81.557	83.872	84.652	81.392	81.562	
2006-12-23T07:00:00	83.337	84.257	83.027	83.967	83.242	84.162	82.932	83.872	
2006-12-16T07:00:00	81.497	83.357	81.267	83.337	81.402	83.262	81.172	83.242	
2006-12-09T07:00:00	79.947	81.687	79.637	81.497	79.852	81.592	79.542	81.402	
2006-12-02T07:00:00	79.397	80.477	78.417	79.947	79.302	80.382	78.322	79.852	
2006-11-25T07:00:00	77.817	79.637	77.597	79.397	77.722	79.542	77.502	79.302	
2006-11-18T07:00:00	78.307	79.287	77.467	77.817	78.212	79.192	77.372	77.722	
2006-11-11T07:00:00	78.387	78.797	77.477	78.307	78.292	78.702	77.382	78.212	
2006-11-04T07:00:00	79.097	79.307	78.097	78.387	79.002	79.212	78.002	78.292	
2006-10-28T06:00:00	77.947	79.277	77.617	79.097	77.852	79.182	77.522	79.002	
2006-10-21T06:00:00	79.407	79.567	77.467	77.947	79.312	79.472	77.372	77.852	
2006-10-14T06:00:00	78.717	79.447	78.257	79.407	78.622	79.352	78.162	79.312	
2006-10-07T06:00:00	78.297	79.187	77.807	78.717	78.302	79.092	77.712	78.622	
2006-09-30T06:00:00	77.157	78.477	76.787	78.297	77.062	78.482	76.692	78.302	
2006-09-23T06:00:00	77.157	78.307	76.647	77.157	77.062	78.212	76.552	77.062	
2006-09-16T06:00:00	77.987	78.727	76.417	77.157	77.892	78.632	76.322	77.062	
2006-09-09T06:00:00	74.537	78.307	74.127	77.987	74.442	78.212	74.032	77.892	
2006-09-02T06:00:00	76.777	77.017	74.097	74.537	76.682	76.922	74.002	74.442	
2006-08-26T06:00:00	74.687	77.177	74.477	76.777	74.592	77.082	74.382	76.682	
2006-08-19T06:00:00	74.107	74.847	73.857	74.687	74.012	74.752	73.762	74.592	
2006-08-12T06:00:00	73.627	74.597	73.277	74.107	73.632	74.502	73.182	74.012	
2006-08-05T06:00:00	71.567	73.857	71.367	73.627	71.572	73.862	71.372	73.632	
2006-07-29T06:00:00	70.797	71.597	70.277	71.567	70.802	71.602	70.282	71.572	
2006-07-22T06:00:00	72.457	73.407	70.707	70.797	72.462	73.312	70.712	70.802	
2006-07-15T06:00:00	72.107	73.517	71.897	72.457	72.112	73.522	71.802	72.462	
2006-07-08T06:00:00	69.627	72.227	69.347	72.107	69.632	72.232	69.352	72.112	
2006-07-01T06:00:00	69.677	70.337	69.287	69.627	69.682	70.242	69.292	69.632	
2006-06-24T06:00:00	70.797	70.887	68.857	69.677	70.802	70.882	68.862	69.682	
2006-06-17T06:00:00	71.067	71.617	70.217	70.797	71.072	71.622	70.222	70.802	
2006-06-10T06:00:00	72.237	72.327	70.847	71.067	72.142	72.332	70.852	71.072	
2006-06-03T06:00:00	70.417	72.377	70.417	72.237	70.322	72.282	70.322	72.142	
2006-05-27T06:00:00	71.467	72.117	70.187	70.417	71.372	72.022	70.092	70.322	
2006-05-20T06:00:00	69.337	72.157	68.987	71.467	69.242	72.062	68.892	71.372	
2006-05-13T06:00:00	69.187	69.607	67.857	69.337	69.092	69.512	67.762	69.242	
2006-05-06T06:00:00	72.267	72.377	68.527	69.187	72.172	72.282	68.432	69.092	
2006-04-29T06:00:00	72.737	73.217	72.027	72.267	72.642	73.122	71.932	72.172	
2006-04-22T06:00:00	73.957	73.957	71.577	72.737	73.862	73.862	71.482	72.642	
2006-04-15T06:00:00	73.347	74.787	73.107	73.957	73.252	74.692	73.012	73.862	
2006-04-08T06:00:00	71.987	74.197	71.737	73.347	71.892	74.102	71.642	73.252	
2006-04-01T07:00:00	72.507	73.077	70.747	71.987	72.412	72.982	70.652	71.892	
2006-03-25T07:00:00	71.577	72.607	70.567	72.507	71.482	72.512	70.472	72.412	
2006-03-18T07:00:00	73.467	73.847	71.467	71.577	73.472	73.752	71.372	71.482	
2006-03-11T07:00:00	76.247	76.517	73.047	73.467	76.252	76.522	73.052	73.472	
2006-03-04T07:00:00	77.477	78.037	75.837	76.247	77.382	77.942	75.842	76.252	
2006-02-25T07:00:00	77.347	77.797	76.197	77.477	77.352	77.702	76.102	77.382	
2006-02-18T07:00:00	79.017	79.417	76.977	77.347	78.922	79.322	76.982	77.352	
2006-02-11T07:00:00	80.027	80.437	78.457	79.017	79.932	80.342	78.362	78.922	
2006-02-04T07:00:00	81.737	81.857	79.687	80.027	81.642	81.762	79.592	79.932	
2006-01-28T07:00:00	79.927	82.047	79.677	81.737	79.832	81.952	79.582	81.642	
2006-01-21T07:00:00	78.327	80.137	77.547	79.927	78.232	80.042	77.452	79.832	
2006-01-14T07:00:00	79.827	80.457	77.927	78.327	79.732	80.362	77.832	78.232	
2006-01-07T07:00:00	79.177	79.947	78.657	79.827	79.082	79.852	78.562	79.732	
2005-12-31T07:00:00	80.577	80.907	78.897	79.177	80.482	80.812	78.802	79.082	
2005-12-24T07:00:00	78.227	80.757	78.177	80.577	78.132	80.662	78.082	80.482	
2005-12-17T07:00:00	79.947	80.797	78.037	78.227	79.852	80.702	77.942	78.132	
2005-12-10T07:00:00	84.817	85.557	79.447	79.947	84.722	85.462	79.352	79.852	
2005-12-03T07:00:00	86.067	87.147	84.077	84.817	85.972	87.052	83.982	84.722	
2005-11-26T07:00:00	83.367	86.117	83.187	86.067	83.272	86.022	83.092	85.972	
2005-11-19T07:00:00	81.777	83.487	81.697	83.367	81.782	83.392	81.602	83.272	
2005-11-12T07:00:00	81.047	81.947	80.477	81.777	80.952	81.952	80.482	81.782	
2005-11-05T07:00:00	80.767	81.297	79.507	81.047	80.672	81.202	79.412	80.952	
2005-10-29T06:00:00	81.367	81.817	80.597	80.767	81.372	81.722	80.502	80.672	
2005-10-22T06:00:00	81.027	81.727	80.617	81.367	81.032	81.732	80.622	81.372	
2005-10-15T06:00:00	79.427	81.187	79.307	81.027	79.432	81.192	79.312	81.032	
2005-10-08T06:00:00	79.097	79.827	78.917	79.427	79.102	79.832	78.922	79.432	
2005-10-01T06:00:00	78.477	79.857	78.347	79.097	78.482	79.862	78.352	79.102	
2005-09-24T06:00:00	77.327	78.687	76.707	78.477	77.332	78.692	76.712	78.482	
2005-09-17T06:00:00	78.337	78.537	76.707	77.327	78.342	78.542	76.712	77.332	
2005-09-10T06:00:00	77.517	78.437	77.187	78.337	77.522	78.442	77.192	78.342	
2005-09-03T06:00:00	77.537	78.207	77.127	77.517	77.542	78.212	77.132	77.522	
2005-08-27T06:00:00	76.587	77.637	76.337	77.537	76.592	77.642	76.342	77.542	
2005-08-20T06:00:00	76.617	77.107	76.217	76.587	76.622	77.112	76.222	76.592	
2005-08-13T06:00:00	77.437	77.777	76.397	76.617	77.442	77.782	76.402	76.622	
2005-08-06T06:00:00	77.297	77.817	76.687	77.437	77.302	77.822	76.692	77.442	
2005-07-30T06:00:00	76.447	77.337	76.327	77.297	76.452	77.342	76.332	77.302	
2005-07-23T06:00:00	76.257	76.837	75.937	76.447	76.262	76.842	75.942	76.452	
2005-07-16T06:00:00	75.527	76.777	75.347	76.257	75.532	76.782	75.352	76.262	
2005-07-09T06:00:00	75.417	76.167	75.017	75.527	75.422	76.172	75.022	75.532	
2005-07-02T06:00:00	76.157	76.377	75.087	75.417	76.162	76.382	75.092	75.422	
2005-06-25T06:00:00	76.877	77.557	76.007	76.157	76.882	77.562	76.012	76.162	
2005-06-18T06:00:00	77.837	78.307	76.607	76.877	77.842	78.312	76.612	76.882	
2005-06-11T06:00:00	76.597	78.117	76.567	77.837	76.602	78.122	76.572	77.842	
2005-06-04T06:00:00	75.257	76.737	75.247	76.597	75.262	76.742	75.252	76.602	
2005-05-28T06:00:00	77.147	77.187	75.257	75.257	77.152	77.192	75.262	75.262	
2005-05-21T06:00:00	76.547	77.227	76.207	77.147	76.552	77.232	76.212	77.152	
2005-05-14T06:00:00	76.397	76.717	75.287	76.547	76.402	76.722	75.292	76.552	
2005-05-07T06:00:00	76.877	77.407	76.207	76.397	76.882	77.412	76.212	76.402	
2005-04-30T06:00:00	76.597	77.177	76.057	76.877	76.602	77.182	76.062	76.882	
2005-04-23T06:00:00	77.557	77.637	76.047	76.597	77.562	77.642	76.052	76.602	
2005-04-16T06:00:00	77.017	78.137	76.677	77.557	77.022	78.142	76.682	77.562	
2005-04-09T06:00:00	77.597	78.367	76.977	77.017	77.602	78.372	76.982	77.022	
2005-04-02T07:00:00	76.177	77.787	75.987	77.597	76.182	77.792	75.992	77.602	
2005-03-26T07:00:00	75.927	76.587	75.457	76.177	75.932	76.592	75.462	76.182	
2005-03-19T07:00:00	77.927	77.997	75.627	75.927	77.932	78.002	75.632	75.932	
2005-03-12T07:00:00	76.867	77.997	76.627	77.927	76.872	78.002	76.632	77.932	
2005-03-05T07:00:00	76.707	77.547	75.967	76.867	76.712	77.552	75.972	76.872	
2005-02-26T07:00:00	75.997	77.057	75.497	76.707	76.002	77.062	75.502	76.712	
2005-02-19T07:00:00	76.397	76.777	75.517	75.997	76.402	76.782	75.522	76.002	
2005-02-12T07:00:00	75.397	76.657	74.547	76.397	75.402	76.662	74.552	76.402	
2005-02-05T07:00:00	73.807	75.527	73.307	75.397	73.812	75.532	73.312	75.402	
2005-01-29T07:00:00	73.547	74.397	73.417	73.807	73.552	74.402	73.422	73.812	
2005-01-22T07:00:00	73.347	74.087	73.107	73.547	73.352	74.092	73.112	73.552	
2005-01-15T07:00:00	71.317	73.777	70.747	73.347	71.322	73.782	70.752	73.352	
2005-01-08T07:00:00	72.717	72.917	71.007	71.317	72.722	72.922	71.012	71.322	
2005-01-01T07:00:00	73.917	74.097	72.587	72.717	73.922	74.102	72.592	72.722	
2004-12-25T07:00:00	74.327	74.757	73.577	73.917	74.332	74.762	73.582	73.922	
2004-12-18T07:00:00	74.397	74.947	73.747	74.327	74.402	74.952	73.752	74.332	
2004-12-11T07:00:00	74.037	75.057	73.777	74.397	74.042	75.062	73.782	74.402	
2004-12-04T07:00:00	73.597	74.657	73.227	74.037	73.602	74.662	73.232	74.042	
2004-11-27T07:00:00	73.507	74.267	73.047	73.597	73.512	74.272	73.052	73.602	
2004-11-20T07:00:00	73.037	73.897	72.807	73.507	73.042	73.902	72.812	73.512	
2004-11-13T07:00:00	73.117	73.997	72.927	73.037	73.122	74.002	72.932	73.042	
2004-11-06T07:00:00	73.337	73.697	72.617	73.117	73.342	73.702	72.622	73.122	
2004-10-30T06:00:00	72.397	73.497	72.307	73.337	72.402	73.502	72.312	73.342	
2004-10-23T06:00:00	74.597	75.027	72.177	72.397	74.602	75.032	72.182	72.402	
2004-10-16T06:00:00	75.007	75.287	74.067	74.597	75.012	75.292	74.072	74.602	
2004-10-09T06:00:00	74.957	75.097	73.687	75.007	74.962	75.102	73.692	75.012	
2004-10-02T06:00:00	74.477	75.307	73.947	74.957	74.482	75.312	73.952	74.962	
2004-09-25T06:00:00	73.877	74.717	73.617	74.477	73.882	74.722	73.622	74.482	
2004-09-18T06:00:00	72.417	74.047	72.327	73.877	72.422	74.052	72.332	73.882	
2004-09-11T06:00:00	71.787	72.837	71.627	72.417	71.792	72.842	71.632	72.422	
2004-09-04T06:00:00	71.387	72.237	70.217	71.787	71.392	72.242	70.222	71.792	
2004-08-28T06:00:00	71.657	72.047	70.507	71.387	71.662	72.052	70.512	71.392	
2004-08-21T06:00:00	73.347	73.527	70.697	71.657	73.352	73.532	70.702	71.662	
2004-08-14T06:00:00	73.717	73.777	72.467	73.347	73.722	73.782	72.472	73.352	
2004-08-07T06:00:00	71.977	73.767	71.897	73.717	71.982	73.772	71.902	73.722	
2004-07-31T06:00:00	70.627	72.357	70.497	71.977	70.632	72.362	70.502	71.982	
2004-07-24T06:00:00	69.887	71.207	69.377	70.627	69.892	71.212	69.382	70.632	
2004-07-17T06:00:00	71.587	71.837	69.737	69.887	71.592	71.842	69.742	69.892	
2004-07-10T06:00:00	71.247	72.037	70.687	71.587	71.252	72.042	70.692	71.592	
2004-07-03T06:00:00	70.097	71.567	70.017	71.247	70.102	71.572	70.022	71.252	
2004-06-26T06:00:00	68.437	70.397	67.877	70.097	68.442	70.402	67.882	70.102	
2004-06-19T06:00:00	68.157	68.697	67.497	68.437	68.162	68.702	67.502	68.442	
2004-06-12T06:00:00	69.187	69.977	67.787	68.157	69.192	69.982	67.792	68.162	
2004-06-05T06:00:00	68.947	69.547	67.407	69.187	68.952	69.552	67.412	69.192	
2004-05-29T06:00:00	69.577	69.837	68.157	68.947	69.582	69.842	68.162	68.952	
2004-05-22T06:00:00	68.337	70.597	68.177	69.577	68.342	70.602	68.182	69.582	
2004-05-15T06:00:00	69.057	69.127	67.597	68.337	69.062	69.132	67.602	68.342	
2004-05-08T06:00:00	69.287	69.537	68.307	69.057	69.292	69.542	68.312	69.062	
2004-05-01T06:00:00	69.127	69.877	68.567	69.287	69.132	69.882	68.572	69.292	
2004-04-24T06:00:00	68.287	69.427	67.947	69.127	68.292	69.432	67.952	69.132	
2004-04-17T06:00:00	68.917	70.017	67.557	68.287	68.922	70.022	67.562	68.292	
2004-04-10T06:00:00	70.227	70.437	68.277	68.917	70.232	70.442	68.282	68.922	
2004-04-03T07:00:00	68.807	70.327	68.007	70.227	68.812	70.332	68.012	70.232	
2004-03-27T07:00:00	68.967	69.937	68.097	68.807	68.972	69.942	68.102	68.812	
2004-03-20T07:00:00	69.867	71.087	67.757	68.967	69.872	71.092	67.762	68.972	
2004-03-13T07:00:00	71.357	71.977	69.457	69.867	71.362	71.982	69.462	69.872	
2004-03-06T07:00:00	75.567	76.187	70.257	71.357	75.572	76.192	70.262	71.362	
2004-02-28T07:00:00	74.827	75.827	72.867	75.567	74.832	75.832	72.872	75.572	
2004-02-21T07:00:00	74.507	75.617	73.547	74.827	74.512	75.622	73.552	74.832	
2004-02-14T07:00:00	73.927	75.477	73.487	74.507	73.932	75.482	73.492	74.512	
2004-02-07T07:00:00	73.117	74.367	72.627	73.927	73.122	74.372	72.632	73.932	
2004-01-31T07:00:00	71.217	73.457	70.747	73.117	71.222	73.462	70.752	73.122	
2004-01-24T07:00:00	71.617	72.067	70.187	71.217	71.622	72.072	70.192	71.222	
2004-01-17T07:00:00	70.867	72.187	69.867	71.617	70.872	72.192	69.872	71.622	
2004-01-10T07:00:00	72.477	73.137	70.637	70.867	72.482	73.142	70.642	70.872	
2004-01-03T07:00:00	70.417	73.317	70.377	72.477	70.422	73.322	70.382	72.482	
2003-12-27T07:00:00	69.427	70.547	69.237	70.417	69.432	70.552	69.242	70.422	
2003-12-20T07:00:00	69.467	69.507	68.647	69.427	69.472	69.512	68.652	69.432	
2003-12-13T07:00:00	69.767	70.207	69.097	69.467	69.772	70.212	69.102	69.472	
2003-12-06T07:00:00	69.407	70.337	69.087	69.767	69.412	70.342	69.092	69.772	
2003-11-29T07:00:00	70.047	70.637	69.327	69.407	70.052	70.642	69.332	69.412	
2003-11-22T07:00:00	69.877	70.187	69.467	70.047	69.882	70.192	69.472	70.052	
2003-11-15T07:00:00	68.337	70.327	68.037	69.877	68.342	70.332	68.042	69.882	
2003-11-08T07:00:00	67.447	68.397	67.027	68.337	67.452	68.402	67.032	68.342	
2003-11-01T07:00:00	67.417	68.087	66.727	67.447	67.422	68.092	66.732	67.452	
2003-10-25T06:00:00	66.587	67.557	65.917	67.417	66.592	67.562	65.922	67.422	
2003-10-18T06:00:00	65.217	67.097	64.967	66.587	65.222	67.102	64.972	66.592	
2003-10-11T06:00:00	65.177	65.547	64.397	65.217	65.182	65.552	64.402	65.222	
2003-10-04T06:00:00	65.707	66.267	64.807	65.177	65.712	66.272	64.812	65.182	
2003-09-27T06:00:00	65.927	66.767	65.157	65.707	65.932	66.772	65.162	65.712	
2003-09-20T06:00:00	67.517	67.517	65.637	65.927	67.522	67.522	65.642	65.932	
2003-09-13T06:00:00	68.367	69.047	66.937	67.517	68.372	69.052	66.942	67.522	
2003-09-06T06:00:00	67.337	68.657	67.047	68.367	67.342	68.662	67.052	68.372	
2003-08-30T06:00:00	67.537	67.717	65.427	67.337	67.542	67.722	65.432	67.342	
2003-08-23T06:00:00	68.727	68.817	66.147	67.537	68.732	68.822	66.152	67.542	
2003-08-16T06:00:00	70.327	70.547	68.237	68.727	70.332	70.552	68.242	68.732	
2003-08-09T06:00:00	69.147	70.417	69.067	70.327	69.152	70.422	69.072	70.332	
2003-08-02T06:00:00	70.147	70.507	68.727	69.147	70.152	70.512	68.732	69.152	
2003-07-26T06:00:00	69.747	70.867	69.357	70.147	69.752	70.872	69.362	70.152	
2003-07-19T06:00:00	67.757	70.037	67.507	69.747	67.762	70.042	67.512	69.752	
2003-07-12T06:00:00	69.647	69.897	67.407	67.757	69.652	69.902	67.412	67.762	
2003-07-05T06:00:00	70.257	71.157	67.637	69.647	70.262	71.162	67.642	69.652	
2003-06-28T06:00:00	69.647	71.177	69.537	70.257	69.652	71.182	69.542	70.262	
2003-06-21T06:00:00	69.047	69.767	68.437	69.647	69.052	69.772	68.442	69.652	
2003-06-14T06:00:00	68.197	69.547	68.107	69.047	68.202	69.552	68.112	69.052	
2003-06-07T06:00:00	68.507	68.557	67.207	68.197	68.512	68.562	67.212	68.202	
2003-05-31T06:00:00	68.837	69.287	67.777	68.507	68.842	69.292	67.782	68.512	
2003-05-24T06:00:00	68.247	69.067	67.667	68.837	68.252	69.072	67.672	68.842	
2003-05-17T06:00:00	67.357	68.607	67.167	68.247	67.362	68.612	67.172	68.252	
2003-05-10T06:00:00	67.497	67.987	66.067	67.357	67.502	67.992	66.072	67.362	
2003-05-03T06:00:00	67.017	67.677	65.547	67.497	67.022	67.682	65.552	67.502	
2003-04-26T06:00:00	66.617	67.117	66.187	67.017	66.622	67.122	66.192	67.022	
2003-04-19T06:00:00	66.607	67.407	66.197	66.617	66.612	67.412	66.202	66.622	
2003-04-12T06:00:00	65.697	67.077	65.457	66.607	65.702	67.082	65.462	66.612	
2003-04-05T07:00:00	64.827	65.897	64.237	65.697	64.832	65.902	64.242	65.702	
2003-03-29T07:00:00	65.907	66.257	64.477	64.827	65.912	66.262	64.482	64.832	
2003-03-22T07:00:00	66.777	66.907	65.327	65.907	66.782	66.912	65.332	65.912	
2003-03-15T07:00:00	65.207	66.927	64.567	66.777	65.212	66.932	64.572	66.782	
2003-03-08T07:00:00	65.787	65.847	63.747	65.207	65.792	65.852	63.752	65.212	
2003-03-01T07:00:00	66.047	66.567	65.277	65.787	66.052	66.572	65.282	65.792	
2003-02-22T07:00:00	66.207	66.777	65.567	66.047	66.212	66.782	65.572	66.052	
2003-02-15T07:00:00	66.467	66.587	65.197	66.207	66.472	66.592	65.202	66.212	
2003-02-08T07:00:00	66.057	66.997	65.917	66.467	66.062	67.002	65.922	66.472	
2003-02-01T07:00:00	65.247	66.057	64.877	66.057	65.252	66.062	64.882	66.062	
2003-01-25T07:00:00	64.797	65.437	64.407	65.247	64.802	65.442	64.412	65.252	
2003-01-18T07:00:00	64.907	65.367	63.797	64.797	64.912	65.372	63.802	64.802	
2003-01-11T07:00:00	64.157	65.117	63.207	64.907	64.162	65.122	63.212	64.912	
2003-01-04T07:00:00	63.237	64.307	62.867	64.157	63.242	64.312	62.872	64.162	
2002-12-28T07:00:00	62.267	63.307	61.717	63.237	62.272	63.312	61.722	63.242	
2002-12-21T07:00:00	62.087	62.317	61.687	62.267	62.092	62.322	61.692	62.272	
2002-12-14T07:00:00	61.927	62.947	61.647	62.087	61.932	62.952	61.652	62.092	
2002-12-07T07:00:00	61.977	62.827	61.527	61.927	61.982	62.832	61.532	61.932	
2002-11-30T07:00:00	61.037	63.027	61.007	61.977	61.042	63.032	61.012	61.982	
2002-11-23T07:00:00	61.757	61.987	59.517	61.037	61.762	61.992	59.522	61.042	
2002-11-16T07:00:00	60.207	61.907	59.907	61.757	60.212	61.912	59.912	61.762	
2002-11-09T07:00:00	59.457	60.457	58.747	60.207	59.462	60.462	58.752	60.212	
2002-11-02T07:00:00	60.077	60.877	59.417	59.457	60.082	60.882	59.422	59.462	
2002-10-26T06:00:00	60.497	60.857	59.077	60.077	60.502	60.862	59.082	60.082	
2002-10-19T06:00:00	60.347	60.757	59.917	60.497	60.352	60.762	59.922	60.502	
2002-10-12T06:00:00	59.667	60.457	59.097	60.347	59.672	60.462	59.102	60.352	
2002-10-05T06:00:00	59.027	60.287	58.837	59.667	59.032	60.292	58.842	59.672	
2002-09-28T06:00:00	57.717	59.047	56.767	59.027	57.722	59.052	56.772	59.032	
2002-09-21T06:00:00	57.997	58.287	56.977	57.717	58.002	58.292	56.982	57.722	
2002-09-14T06:00:00	57.697	58.347	56.717	57.997	57.702	58.352	56.722	58.002	
2002-09-07T06:00:00	55.587	57.907	55.457	57.697	55.592	57.912	55.462	57.702	
2002-08-31T06:00:00	55.477	55.807	54.297	55.587	55.482	55.812	54.302	55.592	
2002-08-24T06:00:00	55.697	56.387	54.867	55.477	55.702	56.392	54.872	55.482	
2002-08-17T06:00:00	55.027	56.097	54.757	55.697	55.032	56.102	54.762	55.702	
2002-08-10T06:00:00	55.007	55.527	53.507	55.027	55.012	55.532	53.512	55.032	
2002-08-03T06:00:00	55.147	55.417	54.047	55.007	55.152	55.422	54.052	55.012	
2002-07-27T06:00:00	54.967	56.557	54.847	55.147	54.972	56.562	54.852	55.152	
2002-07-20T06:00:00	56.477	56.597	53.797	54.967	56.482	56.602	53.802	54.972	
