日時	CAD/CHF(始値, 買い)	CAD/CHF(高値, 買い)	CAD/CHF(安値, 買い)	CAD/CHF(終値, 買い)	CAD/CHF(始値, 売り)	CAD/CHF(高値, 売り)	CAD/CHF(安値, 売り)	CAD/CHF(終値, 売り)	
2008-12-27T07:00:00	0.87487	0.89315	0.85028	0.89197	0.87322	0.89190	0.84938	0.89042	
2008-12-20T07:00:00	0.90307	0.91787	0.87409	0.87487	0.90172	0.91700	0.87084	0.87322	
2008-12-13T07:00:00	0.94117	0.95624	0.87617	0.90307	0.94002	0.95512	0.87408	0.90172	
2008-12-06T07:00:00	0.96217	0.97573	0.94075	0.94117	0.96112	0.97484	0.93962	0.94002	
2008-11-29T07:00:00	0.98237	0.98332	0.93348	0.96217	0.98122	0.98142	0.93252	0.96112	
2008-11-22T07:00:00	0.95761	0.98754	0.95387	0.98237	0.95627	0.98462	0.95164	0.98122	
2008-11-15T07:00:00	0.97337	0.98827	0.94267	0.95761	0.97202	0.98692	0.93834	0.95627	
2008-11-08T07:00:00	0.99558	1.00695	0.95337	0.97337	0.98960	1.00563	0.95232	0.97202	
2008-11-01T06:00:00	0.89827	1.01787	0.89827	0.99127	0.89672	1.01692	0.89672	0.99012	
2008-10-25T06:00:00	0.89827	0.89827	0.89827	0.89827	0.89672	0.89672	0.89672	0.89672	
2008-04-26T06:00:00	1.02128	1.03541	0.99127	0.99558	1.02133	1.03546	0.98960	0.98960	
2008-04-19T06:00:00	1.01420	1.02394	0.98874	1.02128	1.01425	1.02399	0.98879	1.02133	
2008-04-12T06:00:00	0.97942	1.02156	0.97083	1.01420	0.97947	1.02161	0.97088	1.01425	
2008-04-05T06:00:00	0.98346	0.99187	0.97127	0.97942	0.98351	0.99192	0.97132	0.97947	
