日時	USD/SGD(始値, 買い)	USD/SGD(高値, 買い)	USD/SGD(安値, 買い)	USD/SGD(終値, 買い)	USD/SGD(始値, 売り)	USD/SGD(高値, 売り)	USD/SGD(安値, 売り)	USD/SGD(終値, 売り)	
2007-09-01T06:00:00	1.52577	1.53047	1.52147	1.52517	1.52302	1.52842	1.51972	1.52272	
2007-08-25T06:00:00	1.52097	1.53157	1.51907	1.52577	1.51892	1.52942	1.51692	1.52302	
2007-08-18T06:00:00	1.52957	1.53587	1.52047	1.52097	1.52732	1.53392	1.51872	1.51892	
2007-08-11T06:00:00	1.52207	1.54527	1.51757	1.52957	1.51982	1.54282	1.51582	1.52732	
2007-08-04T06:00:00	1.51767	1.52567	1.50977	1.52207	1.51482	1.52362	1.50792	1.51982	
2007-07-28T06:00:00	1.51697	1.52577	1.51117	1.51767	1.51472	1.52392	1.50932	1.51482	
2007-07-21T06:00:00	1.51277	1.51837	1.50507	1.51697	1.51072	1.51652	1.50322	1.51472	
2007-07-14T06:00:00	1.51677	1.52027	1.51107	1.51277	1.51452	1.51842	1.50902	1.51072	
2007-07-07T06:00:00	1.52117	1.52237	1.51467	1.51677	1.51892	1.52012	1.51272	1.51452	
2007-06-30T06:00:00	1.52947	1.53187	1.51837	1.52117	1.52952	1.52992	1.51642	1.51892	
2007-06-23T06:00:00	1.53807	1.53877	1.52797	1.52947	1.53812	1.53882	1.52802	1.52952	
2007-06-16T06:00:00	1.53697	1.53837	1.53277	1.53807	1.53702	1.53842	1.53282	1.53812	
2007-06-09T06:00:00	1.54007	1.54477	1.53577	1.53697	1.54012	1.54482	1.53582	1.53702	
2007-06-02T06:00:00	1.53017	1.54287	1.52707	1.54007	1.53022	1.54292	1.52712	1.54012	
2007-05-26T06:00:00	1.52647	1.53127	1.52537	1.53017	1.52652	1.53132	1.52542	1.53022	
2007-05-19T06:00:00	1.52437	1.53297	1.52167	1.52647	1.52442	1.53302	1.52172	1.52652	
2007-05-12T06:00:00	1.51727	1.52787	1.51217	1.52437	1.51732	1.52792	1.51222	1.52442	
2007-05-05T06:00:00	1.51587	1.52097	1.51097	1.51727	1.51592	1.52102	1.51102	1.51732	
2007-04-28T06:00:00	1.51497	1.52727	1.51377	1.51587	1.51502	1.52732	1.51382	1.51592	
2007-04-21T06:00:00	1.50987	1.51847	1.50887	1.51497	1.50992	1.51852	1.50892	1.51502	
2007-04-14T06:00:00	1.51557	1.51647	1.50827	1.50987	1.51562	1.51652	1.50832	1.50992	
2007-04-07T06:00:00	1.51357	1.52147	1.51007	1.51557	1.51362	1.52152	1.51012	1.51562	
2007-03-31T06:00:00	1.51497	1.52047	1.51007	1.51357	1.51502	1.52052	1.51012	1.51362	
2007-03-24T06:00:00	1.51607	1.51877	1.51407	1.51497	1.51612	1.51882	1.51412	1.51502	
2007-03-17T06:00:00	1.52437	1.52707	1.51467	1.51607	1.52442	1.52712	1.51472	1.51612	
2007-03-10T07:00:00	1.52527	1.53617	1.52357	1.52437	1.52532	1.53622	1.52362	1.52442	
2007-03-03T07:00:00	1.52637	1.53107	1.52397	1.52527	1.52642	1.53112	1.52402	1.52532	
2007-02-24T07:00:00	1.52987	1.53107	1.52407	1.52637	1.52992	1.53112	1.52412	1.52642	
2007-02-17T07:00:00	1.53057	1.53557	1.52987	1.52987	1.53062	1.53562	1.52992	1.52992	
2007-02-10T07:00:00	1.53267	1.54377	1.53017	1.53057	1.53272	1.54382	1.53022	1.53062	
2007-02-03T07:00:00	1.57037	1.57037	1.52997	1.53267	1.57042	1.57042	1.53002	1.53272	
2007-01-20T07:00:00	1.56997	1.57037	1.56987	1.57037	1.57002	1.57042	1.56992	1.57042	
