日時	EUR/GBP(始値, 買い)	EUR/GBP(高値, 買い)	EUR/GBP(安値, 買い)	EUR/GBP(終値, 買い)	EUR/GBP(始値, 売り)	EUR/GBP(高値, 売り)	EUR/GBP(安値, 売り)	EUR/GBP(終値, 売り)	
2004-04-10T06:00:00	0.65977	0.67127	0.65397	0.66697	0.65982	0.67132	0.65402	0.66702	
2004-04-03T07:00:00	0.66277	0.66527	0.65557	0.65977	0.66282	0.66532	0.65562	0.65982	
2004-03-27T07:00:00	0.66787	0.67007	0.66107	0.66277	0.66792	0.67012	0.66112	0.66282	
2004-03-20T07:00:00	0.67007	0.67347	0.66387	0.66787	0.67012	0.67352	0.66392	0.66792	
2004-03-13T07:00:00	0.67767	0.68187	0.66967	0.67007	0.67772	0.68192	0.66972	0.67012	
2004-03-06T07:00:00	0.67007	0.68427	0.66687	0.67767	0.67012	0.68432	0.66692	0.67772	
2004-02-28T07:00:00	0.66887	0.67287	0.66087	0.67007	0.66892	0.67292	0.66092	0.67012	
2004-02-21T07:00:00	0.67307	0.67597	0.66517	0.66887	0.67312	0.67602	0.66522	0.66892	
2004-02-14T07:00:00	0.67547	0.67757	0.66937	0.67307	0.67552	0.67762	0.66942	0.67312	
2004-02-07T07:00:00	0.68757	0.68857	0.67517	0.67547	0.68762	0.68862	0.67522	0.67552	
2004-01-31T07:00:00	0.68337	0.68877	0.68117	0.68757	0.68342	0.68882	0.68122	0.68762	
2004-01-24T07:00:00	0.68887	0.69297	0.68167	0.68337	0.68892	0.69302	0.68172	0.68342	
2004-01-17T07:00:00	0.68857	0.69487	0.68707	0.68887	0.68862	0.69492	0.68712	0.68892	
2004-01-10T07:00:00	0.69447	0.69607	0.68657	0.68857	0.69452	0.69612	0.68662	0.68862	
2004-01-03T07:00:00	0.70197	0.70577	0.69257	0.69447	0.70202	0.70582	0.69262	0.69452	
2003-12-27T07:00:00	0.70157	0.70867	0.69897	0.70197	0.70162	0.70872	0.69902	0.70202	
2003-12-20T07:00:00	0.70057	0.70597	0.70027	0.70157	0.70062	0.70602	0.70032	0.70162	
2003-12-13T07:00:00	0.70367	0.70737	0.69437	0.70057	0.70372	0.70742	0.69442	0.70062	
2003-12-06T07:00:00	0.70327	0.70627	0.69567	0.70367	0.70332	0.70632	0.69572	0.70372	
2003-11-29T07:00:00	0.69627	0.70447	0.69367	0.70327	0.69632	0.70452	0.69372	0.70332	
2003-11-22T07:00:00	0.69937	0.69937	0.69307	0.69627	0.69942	0.69942	0.69312	0.69632	
2003-11-15T07:00:00	0.69797	0.70357	0.69357	0.69937	0.69802	0.70362	0.69362	0.69942	
2003-11-08T07:00:00	0.68867	0.69837	0.68547	0.69797	0.68872	0.69842	0.68552	0.69802	
2003-11-01T07:00:00	0.68327	0.68957	0.68017	0.68867	0.68332	0.68962	0.68022	0.68872	
2003-10-25T06:00:00	0.69537	0.69557	0.68217	0.68327	0.69542	0.69562	0.68222	0.68332	
2003-10-18T06:00:00	0.69557	0.69947	0.69287	0.69537	0.69562	0.69952	0.69292	0.69542	
2003-10-11T06:00:00	0.70927	0.70987	0.69107	0.69557	0.70932	0.70992	0.69112	0.69562	
2003-10-04T06:00:00	0.69617	0.71177	0.69397	0.70927	0.69622	0.71182	0.69402	0.70932	
2003-09-27T06:00:00	0.69187	0.70567	0.68947	0.69617	0.69192	0.70572	0.68952	0.69622	
2003-09-20T06:00:00	0.69397	0.69987	0.68997	0.69187	0.69402	0.69992	0.69002	0.69192	
2003-09-13T06:00:00	0.70387	0.70597	0.69347	0.69397	0.70392	0.70602	0.69352	0.69402	
2003-09-06T06:00:00	0.69827	0.70677	0.69587	0.70387	0.69832	0.70682	0.69592	0.70392	
2003-08-30T06:00:00	0.69707	0.69937	0.68707	0.69827	0.69712	0.69942	0.68712	0.69832	
2003-08-23T06:00:00	0.69107	0.69777	0.68787	0.69707	0.69112	0.69782	0.68792	0.69712	
2003-08-16T06:00:00	0.70497	0.70547	0.68877	0.69107	0.70502	0.70552	0.68882	0.69112	
2003-08-09T06:00:00	0.70487	0.70747	0.70057	0.70497	0.70492	0.70752	0.70062	0.70502	
2003-08-02T06:00:00	0.69997	0.70767	0.69817	0.70487	0.70002	0.70772	0.69822	0.70492	
2003-07-26T06:00:00	0.71007	0.71037	0.69517	0.69997	0.71012	0.71042	0.69522	0.70002	
2003-07-19T06:00:00	0.70897	0.71607	0.70697	0.71007	0.70902	0.71612	0.70702	0.71012	
2003-07-12T06:00:00	0.69277	0.71157	0.69097	0.70897	0.69282	0.71162	0.69102	0.70902	
2003-07-05T06:00:00	0.68917	0.69937	0.68547	0.69277	0.68922	0.69942	0.68552	0.69282	
2003-06-28T06:00:00	0.69277	0.69867	0.68567	0.68917	0.69282	0.69872	0.68572	0.68922	
2003-06-21T06:00:00	0.69837	0.69877	0.68607	0.69277	0.69842	0.69882	0.68612	0.69282	
2003-06-14T06:00:00	0.70907	0.71077	0.69207	0.69837	0.70912	0.71082	0.69212	0.69842	
2003-06-07T06:00:00	0.70377	0.71547	0.70017	0.70907	0.70382	0.71552	0.70022	0.70912	
2003-05-31T06:00:00	0.71917	0.72217	0.70257	0.70377	0.71922	0.72222	0.70262	0.70382	
2003-05-24T06:00:00	0.72257	0.72527	0.71437	0.71917	0.72262	0.72532	0.71442	0.71922	
2003-05-17T06:00:00	0.71287	0.72297	0.71007	0.72257	0.71292	0.72302	0.71012	0.72262	
2003-05-10T06:00:00	0.71607	0.72137	0.70107	0.71287	0.71612	0.72142	0.70112	0.71292	
2003-05-03T06:00:00	0.69947	0.71927	0.69837	0.71607	0.69952	0.71932	0.69842	0.71612	
2003-04-26T06:00:00	0.69327	0.70107	0.68807	0.69947	0.69332	0.70112	0.68812	0.69952	
2003-04-19T06:00:00	0.69237	0.69767	0.68977	0.69327	0.69242	0.69772	0.68982	0.69332	
2003-04-12T06:00:00	0.68377	0.69337	0.68127	0.69237	0.68382	0.69342	0.68132	0.69242	
2003-04-05T07:00:00	0.68727	0.69377	0.68107	0.68377	0.68732	0.69382	0.68112	0.68382	
2003-03-29T07:00:00	0.68437	0.69297	0.68157	0.68727	0.68442	0.69302	0.68162	0.68732	
2003-03-22T07:00:00	0.67307	0.68747	0.67307	0.68437	0.67312	0.68752	0.67312	0.68442	
2003-03-15T07:00:00	0.67827	0.68467	0.67127	0.67307	0.67832	0.68472	0.67132	0.67312	
2003-03-08T07:00:00	0.68647	0.69257	0.67287	0.67827	0.68652	0.69262	0.67292	0.67832	
2003-03-01T07:00:00	0.68597	0.69147	0.68137	0.68647	0.68602	0.69152	0.68142	0.68652	
2003-02-22T07:00:00	0.68107	0.68667	0.67837	0.68597	0.68112	0.68672	0.67842	0.68602	
2003-02-15T07:00:00	0.66837	0.68307	0.66607	0.68107	0.66842	0.68312	0.66612	0.68112	
2003-02-08T07:00:00	0.66347	0.67027	0.65827	0.66837	0.66352	0.67032	0.65832	0.66842	
2003-02-01T07:00:00	0.65337	0.66407	0.65117	0.66347	0.65342	0.66412	0.65122	0.66352	
2003-01-25T07:00:00	0.66257	0.66497	0.65167	0.65337	0.66262	0.66502	0.65172	0.65342	
2003-01-18T07:00:00	0.66097	0.66467	0.65967	0.66257	0.66102	0.66472	0.65972	0.66262	
2003-01-11T07:00:00	0.65747	0.66167	0.65587	0.66097	0.65752	0.66172	0.65592	0.66102	
2003-01-04T07:00:00	0.64707	0.65797	0.64597	0.65747	0.64712	0.65802	0.64602	0.65752	
2002-12-28T07:00:00	0.65057	0.65457	0.64667	0.64707	0.65062	0.65462	0.64672	0.64712	
2002-12-21T07:00:00	0.64047	0.65097	0.63997	0.65057	0.64052	0.65102	0.64002	0.65062	
2002-12-14T07:00:00	0.64317	0.64567	0.63817	0.64047	0.64322	0.64572	0.63822	0.64052	
2002-12-07T07:00:00	0.64047	0.64637	0.63817	0.64317	0.64052	0.64642	0.63822	0.64322	
2002-11-30T07:00:00	0.63847	0.64117	0.63387	0.64047	0.63852	0.64122	0.63392	0.64052	
2002-11-23T07:00:00	0.63077	0.64227	0.62977	0.63847	0.63082	0.64232	0.62982	0.63852	
2002-11-16T07:00:00	0.63847	0.63947	0.63047	0.63077	0.63852	0.63952	0.63052	0.63082	
2002-11-09T07:00:00	0.63657	0.63857	0.63277	0.63847	0.63662	0.63862	0.63282	0.63852	
2002-11-02T07:00:00	0.63717	0.64307	0.63547	0.63657	0.63722	0.64312	0.63552	0.63662	
2002-10-26T06:00:00	0.62907	0.63717	0.62867	0.63717	0.62912	0.63722	0.62872	0.63722	
2002-10-19T06:00:00	0.62797	0.63307	0.62667	0.62907	0.62802	0.63312	0.62672	0.62912	
2002-10-12T06:00:00	0.63127	0.63577	0.62517	0.62797	0.63132	0.63582	0.62522	0.62802	
2002-10-05T06:00:00	0.62547	0.63407	0.62457	0.63127	0.62552	0.63412	0.62462	0.63132	
2002-09-28T06:00:00	0.62827	0.63037	0.62437	0.62547	0.62832	0.63042	0.62442	0.62552	
2002-09-21T06:00:00	0.63137	0.63297	0.62497	0.62827	0.63142	0.63302	0.62502	0.62832	
2002-09-14T06:00:00	0.62577	0.63447	0.62437	0.63137	0.62582	0.63452	0.62442	0.63142	
2002-09-07T06:00:00	0.62967	0.64217	0.62407	0.62577	0.62972	0.64222	0.62412	0.62582	
2002-08-31T06:00:00	0.63357	0.63777	0.62917	0.62967	0.63362	0.63782	0.62922	0.62972	
2002-08-24T06:00:00	0.63937	0.64147	0.63277	0.63357	0.63942	0.64152	0.63282	0.63362	
2002-08-17T06:00:00	0.63957	0.64237	0.63617	0.63937	0.63962	0.64242	0.63622	0.63942	
2002-08-10T06:00:00	0.63617	0.64197	0.63567	0.63957	0.63622	0.64202	0.63572	0.63962	
2002-08-03T06:00:00	0.62867	0.63797	0.62527	0.63617	0.62872	0.63802	0.62532	0.63622	
2002-07-27T06:00:00	0.63047	0.63297	0.62377	0.62867	0.63052	0.63302	0.62382	0.62872	
2002-07-20T06:00:00	0.64187	0.64287	0.62977	0.63047	0.64192	0.64292	0.62982	0.63052	
2002-07-13T06:00:00	0.63827	0.64447	0.63797	0.64187	0.63832	0.64452	0.63802	0.64192	
2002-07-06T06:00:00	0.63877	0.64367	0.63497	0.63827	0.63882	0.64372	0.63502	0.63832	
2002-06-29T06:00:00	0.64707	0.65047	0.63857	0.63877	0.64662	0.65002	0.63862	0.63882	
2002-06-22T06:00:00	0.64947	0.65257	0.64187	0.64707	0.64902	0.65212	0.64142	0.64662	
2002-06-15T06:00:00	0.64067	0.64947	0.63687	0.64947	0.64022	0.64902	0.63642	0.64902	
2002-06-08T06:00:00	0.64637	0.64867	0.63937	0.64067	0.64592	0.64822	0.63892	0.64022	
2002-06-01T06:00:00	0.64097	0.64957	0.63937	0.64637	0.64052	0.64912	0.63892	0.64592	
2002-05-25T06:00:00	0.63177	0.64177	0.63057	0.64097	0.63132	0.64132	0.63012	0.64052	
2002-05-18T06:00:00	0.63167	0.63607	0.62937	0.63177	0.63122	0.63562	0.62892	0.63132	
2002-05-11T06:00:00	0.62457	0.63217	0.62137	0.63167	0.62412	0.63172	0.62092	0.63122	
2002-05-04T06:00:00	0.62437	0.62587	0.62097	0.62457	0.62392	0.62542	0.62052	0.62412	
2002-04-27T06:00:00	0.61877	0.62507	0.61607	0.62437	0.61832	0.62462	0.61562	0.62392	
2002-04-20T06:00:00	0.61567	0.61917	0.61197	0.61877	0.61522	0.61872	0.61152	0.61832	
2002-04-13T06:00:00	0.61267	0.61657	0.61157	0.61567	0.61222	0.61612	0.61112	0.61522	
2002-04-06T07:00:00	0.61327	0.61487	0.61037	0.61267	0.61282	0.61442	0.60992	0.61222	
2002-03-30T07:00:00	0.61157	0.61547	0.61017	0.61327	0.61112	0.61502	0.60972	0.61282	
2002-03-23T07:00:00	0.61547	0.61647	0.61067	0.61157	0.61502	0.61602	0.61022	0.61112	
2002-03-16T07:00:00	0.61977	0.62167	0.61427	0.61547	0.61932	0.62122	0.61382	0.61502	
2002-03-09T07:00:00	0.61497	0.62297	0.61427	0.61977	0.61452	0.62252	0.61382	0.61932	
2002-03-02T07:00:00	0.61067	0.61917	0.60907	0.61497	0.61022	0.61872	0.60862	0.61452	
2002-02-23T07:00:00	0.61177	0.61407	0.60867	0.61067	0.61132	0.61362	0.60822	0.61022	
2002-02-16T07:00:00	0.61027	0.61387	0.60877	0.61177	0.60982	0.61342	0.60832	0.61132	
2002-02-09T07:00:00	0.61697	0.61827	0.60867	0.61027	0.61652	0.61782	0.60822	0.60982	
2002-02-02T07:00:00	0.60847	0.62007	0.60787	0.61697	0.60802	0.61962	0.60742	0.61652	
2002-01-26T07:00:00	0.61417	0.61507	0.60717	0.60847	0.61372	0.61462	0.60672	0.60802	
2002-01-19T07:00:00	0.61547	0.62147	0.61197	0.61417	0.61502	0.62102	0.61152	0.61372	
2002-01-12T07:00:00	0.61707	0.61837	0.61247	0.61547	0.61662	0.61792	0.61202	0.61502	
2002-01-05T07:00:00	0.61917	0.62237	0.61547	0.61707	0.61872	0.62192	0.61502	0.61662	
2001-12-29T07:00:00	0.60997	0.62847	0.60877	0.61917	0.60952	0.62802	0.60832	0.61872	
2001-12-22T07:00:00	0.61857	0.61867	0.60397	0.60997	0.61812	0.61822	0.60352	0.60952	
2001-12-15T07:00:00	0.62197	0.62287	0.61597	0.61857	0.62152	0.62242	0.61552	0.61812	
2001-12-08T07:00:00	0.62097	0.62367	0.61877	0.62197	0.62052	0.62322	0.61832	0.62152	
2001-12-01T07:00:00	0.62947	0.63037	0.62027	0.62097	0.62902	0.62992	0.61982	0.62052	
2001-11-24T07:00:00	0.62277	0.63017	0.62127	0.62947	0.62232	0.62972	0.62082	0.62902	
2001-11-17T07:00:00	0.61997	0.62607	0.61817	0.62277	0.61952	0.62562	0.61772	0.62232	
2001-11-10T07:00:00	0.61447	0.62067	0.60997	0.61997	0.61402	0.62022	0.60952	0.61952	
2001-11-03T07:00:00	0.61717	0.61777	0.61187	0.61447	0.61672	0.61732	0.61142	0.61402	
2001-10-27T06:00:00	0.62147	0.62477	0.61577	0.61717	0.62102	0.62432	0.61532	0.61672	
2001-10-20T06:00:00	0.62677	0.62837	0.62057	0.62217	0.62632	0.62792	0.62012	0.62172	
2001-10-13T06:00:00	0.62877	0.62987	0.62237	0.62677	0.62832	0.62942	0.62192	0.62632	
2001-10-06T06:00:00	0.62027	0.63037	0.61967	0.62877	0.61982	0.62992	0.61922	0.62832	
2001-09-29T06:00:00	0.61877	0.62897	0.61667	0.62027	0.61832	0.62852	0.61622	0.61982	
2001-09-22T06:00:00	0.62737	0.62967	0.61747	0.61877	0.62692	0.62922	0.61702	0.61832	
2001-09-15T06:00:00	0.62647	0.63497	0.62547	0.62737	0.62602	0.63452	0.62502	0.62692	
2001-09-08T06:00:00	0.62057	0.62827	0.61307	0.62647	0.62012	0.62782	0.61262	0.62602	
2001-09-01T06:00:00	0.62617	0.62687	0.60757	0.62057	0.62572	0.62642	0.60712	0.62012	
2001-08-25T06:00:00	0.63367	0.63417	0.62447	0.62617	0.63322	0.63372	0.62402	0.62572	
2001-08-18T06:00:00	0.63397	0.63687	0.62887	0.63367	0.63352	0.63642	0.62842	0.63322	
2001-08-11T06:00:00	0.62827	0.63607	0.62717	0.63397	0.62782	0.63562	0.62672	0.63352	
2001-08-04T06:00:00	0.61807	0.62867	0.61677	0.62827	0.61762	0.62822	0.61632	0.62782	
2001-07-28T06:00:00	0.61637	0.62107	0.61267	0.61807	0.61592	0.62062	0.61222	0.61762	
2001-07-21T06:00:00	0.61177	0.61787	0.60937	0.61637	0.61132	0.61742	0.60892	0.61592	
2001-07-14T06:00:00	0.60917	0.61847	0.60767	0.61177	0.60872	0.61802	0.60722	0.61132	
2001-07-07T06:00:00	0.60227	0.61137	0.60037	0.60917	0.60182	0.61092	0.59992	0.60872	
2001-06-30T06:00:00	0.60087	0.60427	0.59567	0.60227	0.60042	0.60382	0.59522	0.60182	
2001-06-23T06:00:00	0.60687	0.61307	0.59877	0.60087	0.60642	0.61262	0.59832	0.60042	
2001-06-16T06:00:00	0.61537	0.61657	0.60107	0.60687	0.61492	0.61612	0.60062	0.60642	
2001-06-09T06:00:00	0.61537	0.62247	0.61047	0.61537	0.61492	0.62202	0.61002	0.61492	
2001-06-02T06:00:00	0.59697	0.61807	0.59627	0.61537	0.59652	0.61762	0.59582	0.61492	
2001-05-26T06:00:00	0.60537	0.60727	0.59567	0.59697	0.60492	0.60682	0.59522	0.59652	
2001-05-19T06:00:00	0.61177	0.61457	0.60197	0.60537	0.61132	0.61412	0.60152	0.60492	
2001-05-12T06:00:00	0.61767	0.62117	0.61117	0.61177	0.61722	0.62072	0.61072	0.61132	
2001-05-05T06:00:00	0.62127	0.62797	0.61637	0.61767	0.62082	0.62752	0.61592	0.61722	
2001-04-28T06:00:00	0.62137	0.62587	0.61887	0.62127	0.62092	0.62542	0.61842	0.62082	
2001-04-21T06:00:00	0.62587	0.62857	0.61987	0.62137	0.62542	0.62812	0.61942	0.62092	
2001-04-14T06:00:00	0.61977	0.62747	0.61317	0.62587	0.61932	0.62702	0.61272	0.62542	
2001-04-07T06:00:00	0.62787	0.62897	0.61567	0.61977	0.62742	0.62852	0.61522	0.61932	
2001-03-31T07:00:00	0.61877	0.63237	0.61777	0.62787	0.61832	0.63192	0.61732	0.62742	
2001-03-24T07:00:00	0.62447	0.62637	0.61397	0.61877	0.62402	0.62592	0.61352	0.61832	
2001-03-17T07:00:00	0.62727	0.63517	0.62267	0.62447	0.62682	0.63472	0.62222	0.62402	
2001-03-10T07:00:00	0.63527	0.63757	0.62247	0.62727	0.63482	0.63712	0.62202	0.62682	
2001-03-03T07:00:00	0.63777	0.63907	0.63137	0.63527	0.63732	0.63862	0.63092	0.63482	
2001-02-24T07:00:00	0.63167	0.64177	0.62747	0.63777	0.63122	0.64132	0.62702	0.63732	
2001-02-17T07:00:00	0.63097	0.63987	0.62447	0.63167	0.63052	0.63942	0.62402	0.63122	
2001-02-10T07:00:00	0.64077	0.64267	0.62317	0.63097	0.64032	0.64222	0.62272	0.63052	
2001-02-03T07:00:00	0.63667	0.64177	0.63447	0.64077	0.63622	0.64132	0.63402	0.64032	
2001-01-27T07:00:00	0.63307	0.64357	0.62777	0.63667	0.63262	0.64312	0.62732	0.63622	
2001-01-20T07:00:00	0.63877	0.64357	0.62977	0.63307	0.63832	0.64312	0.62932	0.63262	
2001-01-13T07:00:00	0.64457	0.64497	0.63147	0.63877	0.64412	0.64452	0.63102	0.63832	
2001-01-06T07:00:00	0.63717	0.64507	0.62977	0.64457	0.63672	0.64462	0.62932	0.64412	
2000-12-30T07:00:00	0.63157	0.63837	0.62047	0.63717	0.63112	0.63792	0.62002	0.63672	
2000-12-23T07:00:00	0.62757	0.63157	0.62107	0.63157	0.62712	0.63112	0.62062	0.63112	
2000-12-16T07:00:00	0.60757	0.62757	0.60607	0.62757	0.60712	0.62712	0.60562	0.62712	
2000-12-09T07:00:00	0.60767	0.61427	0.60097	0.60757	0.60722	0.61382	0.60052	0.60712	
2000-12-02T07:00:00	0.61067	0.62137	0.60767	0.60767	0.61022	0.62092	0.60722	0.60722	
2000-11-25T07:00:00	0.59997	0.61497	0.59597	0.61067	0.59952	0.61452	0.59552	0.61022	
2000-11-18T07:00:00	0.59727	0.60307	0.59447	0.59997	0.59682	0.60262	0.59402	0.59952	
2000-11-11T07:00:00	0.60507	0.60577	0.59547	0.59727	0.60462	0.60532	0.59502	0.59682	
2000-11-04T07:00:00	0.59797	0.60837	0.59727	0.60507	0.59752	0.60792	0.59682	0.60462	
2000-10-28T06:00:00	0.57867	0.60447	0.57737	0.59797	0.57822	0.60402	0.57692	0.59752	
2000-10-21T06:00:00	0.58017	0.58397	0.57397	0.57867	0.57972	0.58352	0.57352	0.57822	
2000-10-14T06:00:00	0.58987	0.59287	0.57887	0.58017	0.58942	0.59242	0.57842	0.57972	
2000-10-07T06:00:00	0.60077	0.60227	0.58467	0.58987	0.60032	0.60182	0.58422	0.58942	
2000-09-30T06:00:00	0.59927	0.60347	0.59787	0.60077	0.59882	0.60302	0.59742	0.60032	
2000-09-23T06:00:00	0.60437	0.60707	0.59597	0.59927	0.60392	0.60662	0.59552	0.59882	
2000-09-16T06:00:00	0.61037	0.61267	0.59427	0.60437	0.60992	0.61222	0.59382	0.60392	
2000-09-09T06:00:00	0.61137	0.61747	0.60697	0.61037	0.61092	0.61702	0.60652	0.60992	
2000-09-02T06:00:00	0.61597	0.61747	0.60247	0.61137	0.61552	0.61702	0.60202	0.61092	
2000-08-26T06:00:00	0.61397	0.61827	0.61017	0.61597	0.61352	0.61782	0.60972	0.61552	
2000-08-19T06:00:00	0.60917	0.61547	0.60247	0.61397	0.60872	0.61502	0.60202	0.61352	
2000-08-12T06:00:00	0.60207	0.61417	0.59857	0.60917	0.60162	0.61372	0.59812	0.60872	
2000-08-05T06:00:00	0.60307	0.60867	0.59707	0.60207	0.60262	0.60822	0.59662	0.60162	
2000-07-29T06:00:00	0.61527	0.62057	0.60087	0.60307	0.61482	0.62012	0.60042	0.60262	
2000-07-22T06:00:00	0.61727	0.62377	0.61357	0.61527	0.61682	0.62332	0.61312	0.61482	
2000-07-15T06:00:00	0.62677	0.62847	0.61517	0.61727	0.62632	0.62802	0.61472	0.61682	
2000-07-08T06:00:00	0.62647	0.63207	0.62107	0.62677	0.62602	0.63162	0.62062	0.62632	
2000-07-01T06:00:00	0.62757	0.63657	0.62567	0.62647	0.62712	0.63612	0.62522	0.62602	
2000-06-24T06:00:00	0.62427	0.63497	0.61937	0.62757	0.62382	0.63452	0.61892	0.62712	
2000-06-17T06:00:00	0.63697	0.63957	0.61827	0.62427	0.63652	0.63912	0.61782	0.62382	
2000-06-10T06:00:00	0.63237	0.64207	0.62677	0.63697	0.63192	0.64162	0.62632	0.63652	
2000-06-03T06:00:00	0.62647	0.63797	0.61957	0.63237	0.62602	0.63752	0.61912	0.63192	
2000-05-27T06:00:00	0.62667	0.62867	0.62027	0.62647	0.62622	0.62822	0.61982	0.62602	
2000-05-20T06:00:00	0.60437	0.62857	0.60377	0.62667	0.60392	0.62812	0.60332	0.62622	
2000-05-13T06:00:00	0.60347	0.60877	0.59707	0.60437	0.60302	0.60832	0.59662	0.60392	
2000-05-06T06:00:00	0.58667	0.60867	0.58137	0.60347	0.58622	0.60822	0.58092	0.60302	
2000-04-29T06:00:00	0.58767	0.59117	0.56907	0.58667	0.58722	0.59072	0.56862	0.58622	
2000-04-22T06:00:00	0.59457	0.59887	0.57527	0.58767	0.59412	0.59842	0.57482	0.58722	
2000-04-15T06:00:00	0.60707	0.61007	0.59197	0.59457	0.60662	0.60962	0.59152	0.59412	
2000-04-08T06:00:00	0.60487	0.61287	0.59967	0.60707	0.60442	0.61242	0.59922	0.60662	
2000-04-01T07:00:00	0.60107	0.61087	0.59677	0.60487	0.60062	0.61042	0.59632	0.60442	
2000-03-25T07:00:00	0.61397	0.61457	0.59587	0.60107	0.61352	0.61412	0.59542	0.60062	
2000-03-18T07:00:00	0.61787	0.62137	0.60877	0.61397	0.61742	0.62092	0.60832	0.61352	
2000-03-11T07:00:00	0.61067	0.61927	0.61007	0.61787	0.61022	0.61882	0.60962	0.61742	
2000-03-04T07:00:00	0.60597	0.61317	0.60397	0.61067	0.60552	0.61272	0.60352	0.61022	
2000-02-26T07:00:00	0.61167	0.61757	0.59307	0.60597	0.61122	0.61712	0.59262	0.60552	
2000-02-19T07:00:00	0.61617	0.62667	0.61097	0.61167	0.61572	0.62622	0.61052	0.61122	
2000-02-12T07:00:00	0.62057	0.62387	0.61277	0.61617	0.62012	0.62342	0.61232	0.61572	
2000-02-05T07:00:00	0.61867	0.62097	0.61137	0.62057	0.61822	0.62052	0.61092	0.62012	
2000-01-29T07:00:00	0.60267	0.62717	0.59907	0.61867	0.60222	0.62672	0.59862	0.61822	
2000-01-22T07:00:00	0.60977	0.61557	0.60027	0.60267	0.60932	0.61512	0.59982	0.60222	
2000-01-15T07:00:00	0.62027	0.62107	0.60947	0.60977	0.61982	0.62062	0.60902	0.60932	
2000-01-08T07:00:00	0.62817	0.62937	0.61917	0.62027	0.62772	0.62892	0.61872	0.61982	
2000-01-01T07:00:00	0.62467	0.63357	0.62197	0.62817	0.62422	0.63312	0.62152	0.62772	
1999-12-25T07:00:00	0.62747	0.62887	0.62037	0.62467	0.62702	0.62842	0.61992	0.62422	
1999-12-18T07:00:00	0.62857	0.63187	0.62497	0.62747	0.62812	0.63142	0.62452	0.62702	
1999-12-11T07:00:00	0.62587	0.63357	0.62067	0.62857	0.62542	0.63312	0.62022	0.62812	
1999-12-04T07:00:00	0.62677	0.63367	0.62377	0.62587	0.62632	0.63322	0.62332	0.62542	
1999-11-27T07:00:00	0.63317	0.63507	0.62487	0.62677	0.63272	0.63462	0.62442	0.62632	
1999-11-20T07:00:00	0.63717	0.63857	0.62787	0.63317	0.63672	0.63812	0.62742	0.63272	
1999-11-13T07:00:00	0.64057	0.64227	0.63517	0.63717	0.64012	0.64182	0.63472	0.63672	
1999-11-06T07:00:00	0.64457	0.64527	0.63787	0.64057	0.64412	0.64482	0.63742	0.64012	
1999-10-30T06:00:00	0.64277	0.64457	0.63567	0.64457	0.64232	0.64412	0.63522	0.64412	
1999-10-23T06:00:00	0.64647	0.64677	0.63817	0.64277	0.64602	0.64632	0.63772	0.64232	
1999-10-16T06:00:00	0.65397	0.65397	0.64217	0.64647	0.65352	0.65352	0.64172	0.64602	
1999-10-09T06:00:00	0.64367	0.65397	0.64207	0.65397	0.64322	0.65352	0.64162	0.65352	
1999-10-02T06:00:00	0.64797	0.65097	0.64287	0.64367	0.64752	0.65052	0.64242	0.64322	
1999-09-25T06:00:00	0.63687	0.65277	0.63237	0.64797	0.63642	0.65232	0.63192	0.64752	
1999-09-18T06:00:00	0.64227	0.64537	0.63487	0.63687	0.64182	0.64492	0.63442	0.63642	
1999-09-11T06:00:00	0.64017	0.65017	0.63817	0.64227	0.63972	0.64972	0.63772	0.64182	
1999-09-04T06:00:00	0.66077	0.66277	0.64017	0.64017	0.66032	0.66232	0.63972	0.63972	
1999-08-28T06:00:00	0.66027	0.66617	0.65607	0.66077	0.65982	0.66572	0.65562	0.66032	
1999-08-21T06:00:00	0.66097	0.66237	0.65127	0.66027	0.66052	0.66192	0.65082	0.65982	
1999-08-14T06:00:00	0.65967	0.66227	0.65417	0.66097	0.65922	0.66182	0.65372	0.66052	
1999-08-07T06:00:00	0.66767	0.66957	0.65697	0.65967	0.66722	0.66912	0.65652	0.65922	
1999-07-31T06:00:00	0.66137	0.66897	0.65767	0.66767	0.66092	0.66852	0.65722	0.66722	
1999-07-24T06:00:00	0.66727	0.67477	0.65897	0.66137	0.66682	0.67432	0.65852	0.66092	
1999-07-17T06:00:00	0.65257	0.67317	0.64977	0.66727	0.65212	0.67272	0.64932	0.66682	
1999-07-10T06:00:00	0.65867	0.65867	0.65007	0.65257	0.65822	0.65822	0.64962	0.65212	
1999-07-03T06:00:00	0.65097	0.65967	0.64767	0.65867	0.65052	0.65922	0.64722	0.65822	
1999-06-26T06:00:00	0.65707	0.65957	0.64767	0.65097	0.65662	0.65912	0.64722	0.65052	
1999-06-19T06:00:00	0.65137	0.66027	0.64647	0.65707	0.65092	0.65982	0.64602	0.65662	
1999-06-12T06:00:00	0.65157	0.65607	0.64627	0.65137	0.65112	0.65562	0.64582	0.65092	
1999-06-05T06:00:00	0.64417	0.65697	0.63887	0.65157	0.64372	0.65652	0.63842	0.65112	
1999-05-29T06:00:00	0.65337	0.65407	0.64057	0.64417	0.65292	0.65362	0.64012	0.64372	
1999-05-22T06:00:00	0.66057	0.66567	0.64997	0.65337	0.66012	0.66522	0.64952	0.65292	
