日時	GBP/JPY(始値, 買い)	GBP/JPY(高値, 買い)	GBP/JPY(安値, 買い)	GBP/JPY(終値, 買い)	GBP/JPY(始値, 売り)	GBP/JPY(高値, 売り)	GBP/JPY(安値, 売り)	GBP/JPY(終値, 売り)	
2008-03-01T07:00:00	206.473	208.034	203.540	207.214	206.414	207.983	203.488	207.155	
2008-02-23T07:00:00	210.947	213.565	206.012	206.473	210.890	213.485	205.963	206.414	
2008-02-16T07:00:00	211.422	212.023	208.819	210.947	211.360	211.965	208.761	210.890	
2008-02-09T07:00:00	208.894	213.920	206.857	211.422	208.850	213.874	206.785	211.360	
2008-02-02T07:00:00	209.607	212.145	205.949	208.894	209.538	212.099	205.880	208.850	
2008-01-26T07:00:00	211.730	213.771	208.883	209.607	211.675	213.695	208.834	209.538	
2008-01-19T07:00:00	208.450	214.082	204.665	211.730	208.399	214.045	204.606	211.675	
2008-01-12T07:00:00	213.244	213.504	207.064	208.450	213.197	213.445	207.013	208.399	
2008-01-05T07:00:00	213.878	217.363	212.053	213.244	213.821	217.325	211.984	213.197	
2007-12-29T07:00:00	224.514	224.994	213.533	213.878	224.447	224.885	213.474	213.821	
2007-12-22T07:00:00	226.383	228.449	224.390	224.514	226.318	228.375	224.302	224.447	
2007-12-15T07:00:00	228.806	229.183	223.619	226.383	228.748	229.149	223.550	226.318	
2007-12-08T07:00:00	226.983	230.423	224.828	228.806	226.925	230.345	224.769	228.748	
2007-12-01T07:00:00	228.484	228.539	223.745	226.983	228.426	228.486	223.698	226.925	
2007-11-24T07:00:00	223.303	229.394	221.979	228.484	223.225	229.346	221.894	228.426	
2007-11-17T07:00:00	227.682	228.420	221.339	223.303	227.623	228.345	221.271	223.225	
2007-11-10T07:00:00	231.494	232.482	224.003	227.682	231.395	232.423	223.915	227.623	
2007-11-03T06:00:00	239.953	239.964	231.186	231.494	239.894	239.894	231.135	231.395	
2007-10-27T06:00:00	234.564	241.430	234.262	239.953	234.475	241.371	234.161	239.894	
2007-10-20T06:00:00	235.124	235.889	230.357	234.564	235.047	235.844	230.269	234.475	
2007-10-13T06:00:00	239.233	240.764	234.903	235.124	239.185	240.685	234.815	235.047	
2007-10-06T06:00:00	238.760	240.434	237.022	239.233	238.701	240.375	236.975	239.185	
2007-09-29T06:00:00	235.054	238.944	234.770	238.760	234.995	238.895	234.665	238.701	
2007-09-22T06:00:00	233.144	235.111	229.790	235.054	233.085	235.055	229.735	234.995	
2007-09-15T06:00:00	231.350	234.314	228.262	233.144	231.291	234.273	228.203	233.085	
2007-09-08T06:00:00	230.104	234.844	228.324	231.350	230.025	234.785	228.225	231.291	
2007-09-01T06:00:00	233.484	234.864	229.194	230.104	233.425	234.805	229.135	230.025	
2007-08-25T06:00:00	234.354	235.604	227.474	233.484	234.265	235.545	227.405	233.425	
2007-08-18T06:00:00	226.414	234.964	224.894	234.354	226.285	234.905	224.845	234.265	
2007-08-11T06:00:00	239.804	239.904	219.414	226.414	239.725	239.815	219.275	226.285	
2007-08-04T06:00:00	241.044	244.134	236.344	239.804	240.955	244.075	236.285	239.725	
2007-07-28T06:00:00	240.674	243.174	237.664	241.044	240.615	243.125	237.605	240.955	
2007-07-21T06:00:00	249.154	250.344	240.164	240.674	249.105	250.205	240.105	240.615	
2007-07-14T06:00:00	248.184	251.164	247.654	249.154	248.145	251.105	247.585	249.105	
2007-07-07T06:00:00	248.214	249.014	245.114	248.184	248.145	248.965	245.035	248.145	
2007-06-30T06:00:00	247.314	248.214	246.114	248.214	247.235	248.145	246.035	248.145	
2007-06-23T06:00:00	247.484	247.894	244.054	247.314	247.405	247.815	243.975	247.235	
2007-06-16T06:00:00	243.904	248.014	243.904	247.484	243.825	247.935	243.825	247.405	
2007-06-09T06:00:00	239.634	244.434	239.014	243.904	239.555	244.355	238.935	243.825	
2007-06-02T06:00:00	241.974	243.074	237.734	239.634	241.895	242.995	237.655	239.555	
2007-05-26T06:00:00	241.624	242.094	239.824	241.974	241.545	242.015	239.745	241.895	
2007-05-19T06:00:00	239.204	241.944	239.064	241.624	239.125	241.865	238.985	241.545	
2007-05-12T06:00:00	238.144	239.974	237.804	239.204	238.065	239.895	237.725	239.125	
2007-05-05T06:00:00	239.474	239.844	236.494	238.144	239.395	239.765	236.415	238.065	
2007-04-28T06:00:00	238.814	239.844	237.834	239.474	238.735	239.765	237.755	239.395	
2007-04-21T06:00:00	237.914	239.484	236.044	238.814	237.835	239.405	235.965	238.735	
2007-04-14T06:00:00	236.804	239.514	235.294	237.914	236.725	239.435	235.215	237.835	
2007-04-07T06:00:00	234.394	237.044	233.724	236.804	234.315	236.965	233.645	236.725	
2007-03-31T06:00:00	231.934	235.184	231.294	234.394	231.855	235.105	231.215	234.315	
2007-03-24T06:00:00	231.704	233.074	228.844	231.934	231.625	232.995	228.765	231.855	
2007-03-17T06:00:00	226.794	232.424	225.454	231.704	226.715	232.345	225.375	231.625	
2007-03-10T07:00:00	228.464	229.794	222.704	226.794	228.385	229.715	222.625	226.715	
2007-03-03T07:00:00	227.174	228.814	221.164	228.464	227.095	228.735	221.085	228.385	
2007-02-24T07:00:00	237.704	237.904	226.624	227.174	237.625	237.825	226.545	227.095	
2007-02-17T07:00:00	232.784	238.244	232.184	237.704	232.705	238.165	232.105	237.625	
2007-02-10T07:00:00	237.364	238.624	232.194	232.784	237.285	238.545	232.115	232.705	
2007-02-03T07:00:00	238.134	238.964	235.434	237.364	238.055	238.885	235.355	237.285	
2007-01-27T07:00:00	238.154	240.124	236.424	238.134	238.165	240.045	236.345	238.055	
2007-01-20T07:00:00	239.214	241.484	236.324	238.154	239.225	241.495	236.335	238.165	
2007-01-13T07:00:00	235.694	240.014	234.954	239.214	235.705	240.025	234.965	239.225	
2007-01-06T07:00:00	229.014	235.944	228.044	235.694	229.025	235.955	228.055	235.705	
2006-12-30T07:00:00	233.134	234.814	228.584	229.014	233.055	234.825	228.595	229.025	
2006-12-23T07:00:00	232.764	233.964	231.614	233.134	232.685	233.885	231.535	233.055	
2006-12-16T07:00:00	230.474	233.314	229.474	232.764	230.395	233.235	229.395	232.685	
2006-12-09T07:00:00	227.294	231.864	227.034	230.474	227.215	231.785	226.955	230.395	
2006-12-02T07:00:00	228.644	229.054	225.764	227.294	228.565	228.975	225.685	227.215	
2006-11-25T07:00:00	223.724	229.124	223.714	228.644	223.645	229.045	223.635	228.565	
2006-11-18T07:00:00	223.174	224.354	222.424	223.724	223.095	224.275	222.345	223.645	
2006-11-11T07:00:00	224.754	224.864	222.564	223.174	224.675	224.785	222.485	223.095	
2006-11-04T07:00:00	224.354	225.364	224.014	224.754	224.275	225.285	223.935	224.675	
2006-10-28T06:00:00	223.084	224.614	222.524	224.354	223.005	224.535	222.445	224.275	
2006-10-21T06:00:00	223.594	224.434	222.634	223.084	223.515	224.355	222.555	223.005	
2006-10-14T06:00:00	222.194	223.824	221.294	223.594	222.115	223.745	221.215	223.515	
2006-10-07T06:00:00	222.574	223.204	221.584	222.194	222.585	223.125	221.505	222.115	
2006-09-30T06:00:00	221.194	222.984	220.514	222.574	221.115	222.905	220.435	222.585	
2006-09-23T06:00:00	221.554	222.304	220.014	221.194	221.475	222.225	219.935	221.115	
2006-09-16T06:00:00	221.094	222.314	220.064	221.554	221.015	222.235	219.985	221.475	
2006-09-09T06:00:00	218.064	222.174	217.684	221.094	217.985	222.095	217.605	221.015	
2006-09-02T06:00:00	223.284	223.294	217.444	218.064	223.205	223.215	217.365	217.985	
2006-08-26T06:00:00	221.394	223.894	221.014	223.284	221.315	223.815	220.935	223.205	
2006-08-19T06:00:00	217.874	221.714	217.764	221.394	217.795	221.635	217.685	221.315	
2006-08-12T06:00:00	219.784	220.624	217.534	217.874	219.795	220.545	217.455	217.795	
2006-08-05T06:00:00	218.304	220.284	217.724	219.784	218.315	220.295	217.735	219.795	
2006-07-29T06:00:00	213.754	218.494	212.934	218.304	213.765	218.505	212.945	218.315	
2006-07-22T06:00:00	215.944	216.434	213.664	213.754	215.955	216.355	213.675	213.765	
2006-07-15T06:00:00	213.514	216.524	212.544	215.944	213.525	216.535	212.555	215.955	
2006-07-08T06:00:00	210.884	213.694	209.524	213.514	210.895	213.705	209.535	213.525	
2006-07-01T06:00:00	211.594	212.564	210.714	210.884	211.605	212.485	210.725	210.895	
2006-06-24T06:00:00	211.924	212.344	209.834	211.594	211.935	212.355	209.845	211.605	
2006-06-17T06:00:00	212.904	213.694	210.874	211.924	212.915	213.705	210.885	211.935	
2006-06-10T06:00:00	209.844	213.224	209.764	212.904	209.765	213.235	209.765	212.915	
2006-06-03T06:00:00	210.254	211.224	209.634	209.844	210.175	211.145	209.555	209.765	
2006-05-27T06:00:00	209.274	211.524	208.794	210.254	209.195	211.445	208.715	210.175	
2006-05-20T06:00:00	209.874	211.334	208.644	209.274	209.795	211.255	208.565	209.195	
2006-05-13T06:00:00	208.544	210.284	206.514	209.874	208.465	210.205	206.435	209.795	
2006-05-06T06:00:00	209.074	209.404	205.474	208.544	208.995	209.325	205.395	208.465	
2006-04-29T06:00:00	207.534	211.074	206.274	209.074	207.455	210.995	206.195	208.995	
2006-04-22T06:00:00	207.974	207.974	203.864	207.534	207.895	207.895	203.785	207.455	
2006-04-15T06:00:00	207.804	210.864	207.574	207.974	207.725	210.785	207.495	207.895	
2006-04-08T06:00:00	206.284	208.004	205.764	207.804	206.205	207.925	205.685	207.725	
2006-04-01T07:00:00	204.534	206.954	204.164	206.284	204.455	206.875	204.085	206.205	
2006-03-25T07:00:00	204.824	205.884	203.204	204.534	204.745	205.805	203.125	204.455	
2006-03-18T07:00:00	203.424	205.784	202.824	204.824	203.435	205.705	202.745	204.745	
2006-03-11T07:00:00	205.404	206.144	203.204	203.424	205.415	206.155	203.215	203.435	
2006-03-04T07:00:00	204.184	206.134	203.694	205.404	204.105	206.055	203.705	205.415	
2006-02-25T07:00:00	203.774	204.764	201.734	204.184	203.785	204.685	201.655	204.105	
2006-02-18T07:00:00	205.924	207.824	203.624	203.774	205.845	207.745	203.635	203.785	
2006-02-11T07:00:00	205.664	206.374	202.994	205.924	205.585	206.295	202.915	205.845	
2006-02-04T07:00:00	209.464	209.724	204.884	205.664	209.385	209.645	204.805	205.585	
2006-01-28T07:00:00	207.354	211.204	207.064	209.464	207.275	211.125	206.985	209.385	
2006-01-21T07:00:00	204.164	208.234	203.494	207.354	204.085	208.155	203.415	207.275	
2006-01-14T07:00:00	202.934	204.524	202.094	204.164	202.855	204.445	202.015	204.085	
2006-01-07T07:00:00	202.614	203.254	200.634	202.934	202.535	203.175	200.555	202.855	
2005-12-31T07:00:00	203.004	204.824	202.194	202.614	202.925	204.745	202.115	202.535	
2005-12-24T07:00:00	201.674	203.884	201.284	203.004	201.595	203.805	201.205	202.925	
2005-12-17T07:00:00	205.084	206.604	201.204	201.674	205.005	206.525	201.125	201.595	
2005-12-10T07:00:00	211.754	213.084	204.014	205.084	211.675	213.005	203.935	205.005	
2005-12-03T07:00:00	208.974	211.894	208.924	211.754	208.895	211.815	208.845	211.675	
2005-11-26T07:00:00	205.104	209.754	204.434	208.974	205.025	209.675	204.355	208.895	
2005-11-19T07:00:00	204.614	205.744	203.554	205.104	204.625	205.665	203.475	205.025	
2005-11-12T07:00:00	205.444	207.104	203.724	204.614	205.365	207.115	203.735	204.625	
2005-11-05T07:00:00	207.284	207.284	203.844	205.444	207.205	207.205	203.765	205.365	
2005-10-29T06:00:00	205.204	208.194	204.934	207.284	205.125	208.115	204.855	207.205	
2005-10-22T06:00:00	204.944	206.444	203.784	205.204	204.865	206.365	203.705	205.125	
2005-10-15T06:00:00	201.844	205.654	201.264	204.944	201.765	205.575	201.185	204.865	
2005-10-08T06:00:00	200.354	201.894	199.244	201.844	200.275	201.815	199.165	201.765	
2005-10-01T06:00:00	200.244	202.104	199.834	200.354	200.165	202.025	199.755	200.275	
2005-09-24T06:00:00	199.924	200.754	198.974	200.244	199.845	200.675	198.895	200.165	
2005-09-17T06:00:00	201.394	202.104	198.914	199.924	201.315	202.025	198.835	199.845	
2005-09-10T06:00:00	201.824	202.324	199.134	201.394	201.745	202.245	199.055	201.315	
2005-09-03T06:00:00	202.224	203.554	201.044	201.824	202.145	203.475	200.965	201.745	
2005-08-27T06:00:00	198.534	202.454	198.274	202.224	198.455	202.375	198.195	202.145	
2005-08-20T06:00:00	198.424	198.854	196.844	198.534	198.345	198.775	196.765	198.455	
2005-08-13T06:00:00	198.504	199.414	197.394	198.424	198.425	199.335	197.315	198.345	
2005-08-06T06:00:00	199.304	200.324	198.094	198.504	199.225	200.245	198.015	198.425	
2005-07-30T06:00:00	197.634	199.324	196.964	199.304	197.555	199.245	196.885	199.225	
2005-07-23T06:00:00	193.524	197.694	193.324	197.634	193.445	197.615	193.245	197.555	
2005-07-16T06:00:00	196.644	197.034	192.714	193.524	196.565	196.955	192.635	193.445	
2005-07-09T06:00:00	194.824	197.764	194.794	196.644	194.745	197.685	194.715	196.565	
2005-07-02T06:00:00	197.664	197.664	194.564	194.824	197.585	197.585	194.485	194.745	
2005-06-25T06:00:00	198.964	200.434	197.124	197.664	198.885	200.355	197.045	197.585	
2005-06-18T06:00:00	198.824	199.844	197.474	198.964	198.745	199.765	197.395	198.885	
2005-06-11T06:00:00	196.874	199.364	196.424	198.824	196.795	199.285	196.345	198.745	
2005-06-04T06:00:00	195.354	196.964	194.204	196.874	195.275	196.885	194.125	196.795	
2005-05-28T06:00:00	196.954	197.434	195.334	195.354	196.875	197.355	195.255	195.275	
2005-05-21T06:00:00	197.584	197.934	196.154	196.954	197.505	197.855	196.075	196.875	
2005-05-14T06:00:00	198.804	199.094	195.664	197.584	198.725	199.015	195.585	197.505	
2005-05-07T06:00:00	198.484	199.484	197.754	198.804	198.405	199.405	197.675	198.725	
2005-04-30T06:00:00	199.994	200.874	197.974	198.484	199.915	200.795	197.895	198.405	
2005-04-23T06:00:00	202.994	203.034	199.794	199.994	202.915	202.955	199.715	199.915	
2005-04-16T06:00:00	203.974	205.374	202.514	202.994	203.895	205.295	202.435	202.915	
2005-04-09T06:00:00	204.214	204.724	202.714	203.974	204.135	204.645	202.635	203.895	
2005-04-02T07:00:00	202.384	204.514	202.174	204.214	202.305	204.435	202.095	204.135	
2005-03-26T07:00:00	198.904	203.044	198.554	202.384	198.825	202.965	198.475	202.305	
2005-03-19T07:00:00	201.164	201.464	197.584	198.904	201.085	201.385	197.505	198.825	
2005-03-12T07:00:00	200.144	201.614	199.674	201.164	200.065	201.535	199.595	201.085	
2005-03-05T07:00:00	201.524	202.104	199.624	200.144	201.445	202.025	199.545	200.065	
2005-02-26T07:00:00	201.794	201.974	200.014	201.524	201.715	201.895	199.935	201.445	
2005-02-19T07:00:00	200.184	202.064	198.304	201.794	200.105	201.985	198.225	201.715	
2005-02-12T07:00:00	197.654	200.644	196.424	200.184	197.585	200.565	196.355	200.105	
2005-02-05T07:00:00	195.134	198.044	194.544	197.654	195.055	197.975	194.465	197.585	
2005-01-29T07:00:00	195.204	197.054	194.744	195.134	195.125	196.975	194.665	195.055	
2005-01-22T07:00:00	193.054	195.434	192.514	195.204	192.975	195.355	192.435	195.125	
2005-01-15T07:00:00	190.794	194.344	189.614	193.054	190.715	194.265	189.535	192.975	
2005-01-08T07:00:00	195.944	196.374	190.084	190.794	195.865	196.295	190.005	190.715	
2005-01-01T07:00:00	196.914	197.404	195.144	195.944	196.835	197.325	195.065	195.865	
2004-12-25T07:00:00	199.474	200.114	196.754	196.914	199.395	200.035	196.675	196.835	
2004-12-18T07:00:00	202.414	203.514	198.644	199.474	202.335	203.435	198.565	199.395	
2004-12-11T07:00:00	201.474	203.764	200.724	202.414	201.395	203.685	200.645	202.335	
2004-12-04T07:00:00	198.404	202.414	198.064	201.474	198.325	202.335	197.985	201.395	
2004-11-27T07:00:00	194.424	199.214	193.964	198.404	194.345	199.135	193.885	198.325	
2004-11-20T07:00:00	191.554	195.084	191.054	194.424	191.465	195.005	190.975	194.345	
2004-11-13T07:00:00	195.994	196.244	190.994	191.554	195.905	196.155	190.905	191.465	
2004-11-06T07:00:00	196.104	198.044	195.254	195.994	196.015	197.955	195.165	195.905	
2004-10-30T06:00:00	194.514	196.864	194.514	196.104	194.425	196.775	194.425	196.015	
2004-10-23T06:00:00	195.934	196.944	193.854	194.514	195.845	196.855	193.765	194.425	
2004-10-16T06:00:00	197.014	197.584	195.274	195.934	196.925	197.495	195.185	195.845	
2004-10-09T06:00:00	196.384	197.394	195.954	197.014	196.295	197.305	195.865	196.925	
2004-10-02T06:00:00	198.644	199.274	196.184	196.384	198.555	199.185	196.095	196.295	
2004-09-25T06:00:00	199.624	202.554	197.684	198.644	199.535	202.465	197.595	198.555	
2004-09-18T06:00:00	197.144	200.254	195.794	199.624	197.055	200.165	195.705	199.535	
2004-09-11T06:00:00	196.914	198.724	195.124	197.144	196.825	198.635	195.035	197.055	
2004-09-04T06:00:00	196.174	197.484	193.734	196.914	196.085	197.395	193.645	196.825	
2004-08-28T06:00:00	196.334	197.964	195.054	196.174	196.245	197.875	194.965	196.085	
2004-08-21T06:00:00	198.624	199.444	195.764	196.334	198.535	199.355	195.675	196.245	
2004-08-14T06:00:00	203.984	204.854	198.444	198.624	203.895	204.765	198.355	198.535	
2004-08-07T06:00:00	203.164	204.174	201.944	203.984	203.175	204.085	201.855	203.895	
2004-07-31T06:00:00	202.534	204.484	201.394	203.164	202.445	204.395	201.305	203.175	
2004-07-24T06:00:00	201.844	204.254	201.104	202.534	201.755	204.165	201.015	202.445	
2004-07-17T06:00:00	203.644	204.194	200.554	201.844	203.555	204.105	200.465	201.755	
2004-07-10T06:00:00	201.454	203.994	200.154	203.644	201.365	203.905	200.065	203.555	
2004-07-03T06:00:00	198.674	202.324	198.284	201.454	198.585	202.235	198.195	201.365	
2004-06-26T06:00:00	196.594	199.084	195.444	198.674	196.505	198.995	195.355	198.585	
2004-06-19T06:00:00	200.184	200.384	194.674	196.594	200.095	200.295	194.585	196.505	
2004-06-12T06:00:00	200.274	202.154	199.434	200.184	200.185	202.065	199.345	200.095	
2004-06-05T06:00:00	204.274	204.594	198.934	200.274	204.185	204.505	198.845	200.185	
2004-05-29T06:00:00	202.224	205.384	200.154	204.274	202.135	205.295	200.065	204.185	
2004-05-22T06:00:00	200.744	204.074	200.284	202.224	200.755	203.985	200.195	202.135	
2004-05-15T06:00:00	200.974	202.884	199.444	200.744	200.985	202.895	199.455	200.755	
2004-05-08T06:00:00	200.524	202.434	197.814	200.974	200.435	202.445	197.825	200.985	
2004-05-01T06:00:00	196.494	200.804	194.104	200.524	196.405	200.715	194.015	200.435	
2004-04-24T06:00:00	193.204	196.774	192.894	196.494	193.215	196.685	192.805	196.405	
2004-04-17T06:00:00	193.654	196.734	192.514	193.204	193.665	196.645	192.425	193.215	
2004-04-10T06:00:00	194.964	195.314	192.454	193.654	194.975	195.325	192.465	193.665	
2004-04-03T07:00:00	191.344	195.544	190.044	194.964	191.355	195.555	190.055	194.975	
2004-03-27T07:00:00	192.224	194.024	189.634	191.344	192.235	194.035	189.645	191.355	
2004-03-20T07:00:00	195.464	198.084	190.174	192.224	195.475	198.095	190.185	192.235	
2004-03-13T07:00:00	199.844	200.824	194.404	195.464	199.855	200.835	194.415	195.475	
2004-03-06T07:00:00	206.814	208.054	198.374	199.844	206.825	208.065	198.385	199.855	
2004-02-28T07:00:00	203.404	207.364	199.924	206.814	203.415	207.375	199.935	206.825	
2004-02-21T07:00:00	202.814	205.824	200.714	203.404	202.825	205.835	200.725	203.415	
2004-02-14T07:00:00	198.774	203.814	198.294	202.814	198.785	203.825	198.305	202.825	
2004-02-07T07:00:00	194.694	199.994	194.204	198.774	194.705	200.005	194.215	198.785	
2004-01-31T07:00:00	192.934	196.124	191.474	194.694	192.945	196.135	191.485	194.705	
2004-01-24T07:00:00	194.554	194.624	190.874	192.934	194.565	194.635	190.885	192.945	
2004-01-17T07:00:00	191.644	196.494	191.004	194.554	191.655	196.505	191.015	194.565	
2004-01-10T07:00:00	196.594	197.744	191.344	191.644	196.605	197.755	191.355	191.655	
2004-01-03T07:00:00	191.674	198.134	190.974	196.594	191.685	198.145	190.985	196.605	
2003-12-27T07:00:00	190.304	191.924	189.194	191.674	190.315	191.935	189.205	191.685	
2003-12-20T07:00:00	190.394	190.584	188.914	190.304	190.405	190.595	188.925	190.315	
2003-12-13T07:00:00	188.124	191.024	187.464	190.394	188.135	191.035	187.475	190.405	
2003-12-06T07:00:00	186.154	189.194	185.534	188.124	186.165	189.205	185.545	188.135	
2003-11-29T07:00:00	188.604	189.634	185.864	186.154	188.615	189.645	185.875	186.165	
2003-11-22T07:00:00	185.214	188.684	184.554	188.604	185.225	188.695	184.565	188.615	
2003-11-15T07:00:00	182.684	186.064	182.614	185.214	182.695	186.075	182.625	185.225	
2003-11-08T07:00:00	182.964	183.544	180.324	182.684	182.975	183.555	180.335	182.695	
2003-11-01T07:00:00	186.194	187.324	182.244	182.964	186.205	187.335	182.255	182.975	
2003-10-25T06:00:00	185.414	186.974	182.854	186.194	185.425	186.985	182.865	186.205	
2003-10-18T06:00:00	183.464	186.484	182.584	185.414	183.475	186.495	182.595	185.425	
2003-10-11T06:00:00	180.644	184.124	179.374	183.464	180.655	184.135	179.385	183.475	
2003-10-04T06:00:00	184.164	186.204	180.084	180.644	184.175	186.215	180.095	180.655	
2003-09-27T06:00:00	185.364	186.254	183.194	184.164	185.375	186.265	183.205	184.175	
2003-09-20T06:00:00	186.974	186.974	183.224	185.364	186.985	186.985	183.235	185.375	
2003-09-13T06:00:00	188.054	188.864	184.024	186.974	188.065	188.875	184.035	186.985	
2003-09-06T06:00:00	185.694	188.504	183.554	188.054	185.705	188.515	183.565	188.065	
2003-08-30T06:00:00	184.144	186.154	181.234	185.694	184.155	186.165	181.245	185.705	
2003-08-23T06:00:00	185.184	185.524	183.324	184.144	185.195	185.535	183.335	184.155	
2003-08-16T06:00:00	190.174	190.634	184.264	185.184	190.185	190.645	184.275	185.195	
2003-08-09T06:00:00	190.694	192.474	189.384	190.174	190.705	192.485	189.395	190.185	
2003-08-02T06:00:00	193.114	194.424	190.564	190.694	193.125	194.435	190.575	190.705	
2003-07-26T06:00:00	192.534	194.984	192.294	193.114	192.545	194.995	192.305	193.125	
2003-07-19T06:00:00	188.144	192.874	186.244	192.534	188.155	192.885	186.255	192.545	
2003-07-12T06:00:00	191.844	192.534	186.214	188.144	191.855	192.545	186.225	188.155	
2003-07-05T06:00:00	196.804	196.994	190.914	191.844	196.815	197.005	190.925	191.855	
2003-06-28T06:00:00	197.284	198.924	196.054	196.804	197.295	198.935	196.065	196.815	
2003-06-21T06:00:00	196.524	198.804	195.174	197.284	196.535	198.815	195.185	197.295	
2003-06-14T06:00:00	196.444	199.604	196.104	196.524	196.455	199.615	196.115	196.535	
2003-06-07T06:00:00	197.234	197.444	193.684	196.444	197.245	197.455	193.695	196.455	
2003-05-31T06:00:00	195.164	197.794	192.744	197.234	195.175	197.805	192.755	197.245	
2003-05-24T06:00:00	191.194	196.124	190.594	195.164	191.205	196.135	190.605	195.175	
2003-05-17T06:00:00	188.134	193.024	187.244	191.194	188.145	193.035	187.255	191.205	
2003-05-10T06:00:00	187.954	189.084	186.824	188.134	187.965	189.095	186.835	188.145	
2003-05-03T06:00:00	190.844	191.004	185.024	187.954	190.855	191.015	185.035	187.965	
2003-04-26T06:00:00	191.194	192.014	189.214	190.844	191.205	192.025	189.225	190.855	
2003-04-19T06:00:00	188.034	192.374	187.764	191.194	188.045	192.385	187.775	191.205	
2003-04-12T06:00:00	189.224	190.154	187.684	188.034	189.235	190.165	187.695	188.045	
2003-04-05T07:00:00	187.204	189.604	185.464	189.224	187.215	189.615	185.475	189.235	
2003-03-29T07:00:00	188.514	189.274	185.744	187.204	188.525	189.285	185.755	187.215	
2003-03-22T07:00:00	189.824	190.344	187.334	188.514	189.835	190.355	187.345	188.525	
2003-03-15T07:00:00	187.274	190.574	184.794	189.824	187.285	190.585	184.805	189.835	
2003-03-08T07:00:00	187.564	190.564	185.754	187.274	187.575	190.575	185.765	187.285	
2003-03-01T07:00:00	185.844	188.604	184.664	187.564	185.855	188.615	184.675	187.575	
2003-02-22T07:00:00	187.624	187.744	183.954	185.844	187.635	187.755	183.965	185.855	
2003-02-15T07:00:00	194.194	194.434	187.304	187.624	194.205	194.445	187.315	187.635	
2003-02-08T07:00:00	196.154	197.514	193.364	194.194	196.165	197.525	193.375	194.205	
2003-02-01T07:00:00	197.384	198.514	195.104	196.154	197.395	198.525	195.115	196.165	
2003-01-25T07:00:00	192.424	197.564	192.254	197.384	192.435	197.575	192.265	197.395	
2003-01-18T07:00:00	189.784	192.884	189.594	192.424	189.795	192.895	189.605	192.435	
2003-01-11T07:00:00	191.574	191.944	188.664	189.784	191.585	191.955	188.675	189.795	
2003-01-04T07:00:00	192.644	193.384	191.034	191.574	192.655	193.395	191.045	191.585	
2002-12-28T07:00:00	192.254	192.844	189.704	192.644	192.265	192.855	189.715	192.655	
2002-12-21T07:00:00	193.044	193.044	191.044	192.254	193.055	193.055	191.055	192.265	
2002-12-14T07:00:00	191.564	194.454	191.174	193.044	191.575	194.465	191.185	193.055	
2002-12-07T07:00:00	194.714	195.334	191.104	191.564	194.725	195.345	191.115	191.575	
2002-11-30T07:00:00	190.724	197.214	190.674	194.714	190.735	197.225	190.685	194.725	
2002-11-23T07:00:00	193.984	194.304	187.604	190.724	193.995	194.315	187.615	190.735	
2002-11-16T07:00:00	190.364	194.404	190.154	193.984	190.375	194.415	190.165	193.995	
2002-11-09T07:00:00	190.554	191.094	189.214	190.364	190.565	191.105	189.225	190.375	
2002-11-02T07:00:00	191.034	191.884	189.374	190.554	191.045	191.895	189.385	190.565	
2002-10-26T06:00:00	192.694	193.294	190.694	191.034	192.705	193.305	190.705	191.045	
2002-10-19T06:00:00	194.034	194.114	191.664	192.694	194.045	194.125	191.675	192.705	
2002-10-12T06:00:00	193.824	194.254	192.404	194.034	193.835	194.265	192.415	194.045	
2002-10-05T06:00:00	192.804	194.964	192.154	193.824	192.815	194.975	192.165	193.835	
2002-09-28T06:00:00	191.404	193.364	189.614	192.804	191.415	193.375	189.625	192.815	
2002-09-21T06:00:00	191.754	193.224	189.784	191.404	191.765	193.235	189.795	191.415	
2002-09-14T06:00:00	188.984	191.984	186.654	191.754	188.995	191.995	186.665	191.765	
2002-09-07T06:00:00	184.384	192.444	183.804	188.984	184.395	192.455	183.815	188.995	
2002-08-31T06:00:00	183.444	185.864	182.354	184.384	183.455	185.875	182.365	184.395	
2002-08-24T06:00:00	181.814	183.914	180.224	183.444	181.825	183.925	180.235	183.455	
2002-08-17T06:00:00	181.134	182.614	180.264	181.814	181.145	182.625	180.275	181.825	
2002-08-10T06:00:00	183.034	183.534	179.094	181.134	183.045	183.545	179.105	181.145	
2002-08-03T06:00:00	186.604	187.234	182.684	183.034	186.615	187.245	182.695	183.045	
2002-07-27T06:00:00	185.994	189.244	185.324	186.604	186.005	189.255	185.335	186.615	
2002-07-20T06:00:00	182.784	186.664	182.364	185.994	182.795	186.675	182.375	186.005	
2002-07-13T06:00:00	181.374	183.834	180.424	182.784	181.385	183.845	180.435	182.795	
2002-07-06T06:00:00	183.244	183.264	180.524	181.374	183.255	183.275	180.535	181.385	
2002-06-29T06:00:00	183.554	184.404	181.874	183.244	183.465	184.315	181.885	183.255	
2002-06-22T06:00:00	181.454	184.114	181.274	183.554	181.365	184.025	181.185	183.465	
2002-06-15T06:00:00	183.414	185.814	181.204	181.454	183.325	185.725	181.115	181.365	
2002-06-08T06:00:00	181.664	185.264	181.464	183.414	181.575	185.175	181.375	183.325	
2002-06-01T06:00:00	180.964	182.234	180.364	181.664	180.875	182.145	180.275	181.575	
