日時	USD/TRY(始値, 買い)	USD/TRY(高値, 買い)	USD/TRY(安値, 買い)	USD/TRY(終値, 買い)	USD/TRY(始値, 売り)	USD/TRY(高値, 売り)	USD/TRY(安値, 売り)	USD/TRY(終値, 売り)	
2008-11-29T07:00:00	1.56397	1.62457	1.54817	1.59957	1.56182	1.62232	1.54482	1.59712	
2008-11-22T07:00:00	1.66447	1.66547	1.56047	1.56397	1.65652	1.65842	1.55782	1.56182	
2008-11-15T07:00:00	1.61887	1.75007	1.60047	1.66447	1.61112	1.74812	1.59852	1.65652	
2008-11-08T07:00:00	1.55027	1.68237	1.51717	1.61887	1.54522	1.68022	1.51492	1.61112	
2008-11-01T06:00:00	1.54487	1.57097	1.48197	1.54877	1.54072	1.56852	1.46002	1.54022	
2008-10-25T06:00:00	1.69747	1.72247	1.47002	1.54487	1.69752	1.72252	1.47007	1.54072	
2008-10-18T06:00:00	1.49697	1.74377	1.48187	1.69747	1.49702	1.74382	1.48192	1.69752	
2008-10-11T06:00:00	1.43522	1.55367	1.36737	1.49697	1.43527	1.55372	1.36742	1.49702	
2008-10-04T06:00:00	1.31212	1.45237	1.31212	1.43522	1.31217	1.45242	1.31217	1.43527	
2008-09-27T06:00:00	1.22937	1.32147	1.22937	1.31212	1.22942	1.32152	1.22942	1.31217	
2008-09-20T06:00:00	1.24657	1.25347	1.22747	1.22937	1.24662	1.25352	1.22752	1.22942	
2008-09-13T06:00:00	1.24097	1.29797	1.24097	1.24657	1.24102	1.29802	1.24102	1.24662	
2008-09-06T06:00:00	1.23957	1.27197	1.21442	1.24097	1.23962	1.27202	1.21447	1.24102	
2008-08-30T06:00:00	1.18532	1.24887	1.18367	1.23957	1.18537	1.24892	1.18372	1.23962	
2008-08-23T06:00:00	1.18702	1.19827	1.18127	1.18532	1.18707	1.19832	1.18132	1.18537	
2008-08-16T06:00:00	1.18807	1.19912	1.18047	1.18702	1.18812	1.19917	1.18052	1.18707	
2008-08-09T06:00:00	1.18947	1.19357	1.17697	1.18807	1.18952	1.19362	1.17702	1.18812	
2008-08-02T06:00:00	1.15547	1.19777	1.14967	1.18947	1.15552	1.19782	1.14972	1.18952	
2008-07-26T06:00:00	1.20667	1.21202	1.15417	1.15547	1.20672	1.21207	1.15422	1.15552	
2008-07-19T06:00:00	1.19177	1.21147	1.18747	1.20667	1.19182	1.21152	1.18752	1.20672	
2008-07-12T06:00:00	1.22387	1.22387	1.18767	1.19177	1.22392	1.22392	1.18772	1.19182	
2008-07-05T06:00:00	1.23637	1.23757	1.21627	1.22387	1.23642	1.23762	1.21632	1.22392	
2008-06-28T06:00:00	1.22887	1.25842	1.22267	1.23637	1.22892	1.25847	1.22272	1.23642	
2008-06-21T06:00:00	1.23027	1.23697	1.21077	1.22887	1.23032	1.23702	1.21082	1.22892	
2008-06-14T06:00:00	1.25597	1.25597	1.22027	1.23027	1.25602	1.25602	1.22032	1.23032	
2008-06-07T06:00:00	1.24307	1.26607	1.23927	1.25597	1.24312	1.26612	1.23932	1.25602	
2008-05-31T06:00:00	1.21912	1.24577	1.21737	1.24307	1.21917	1.24582	1.21742	1.24312	
2008-05-24T06:00:00	1.21702	1.21912	1.21437	1.21912	1.21707	1.21917	1.21442	1.21917	
