日時	CAD/JPY(始値, 買い)	CAD/JPY(高値, 買い)	CAD/JPY(安値, 買い)	CAD/JPY(終値, 買い)	CAD/JPY(始値, 売り)	CAD/JPY(高値, 売り)	CAD/JPY(安値, 売り)	CAD/JPY(終値, 売り)	
2003-07-12T06:00:00	85.467	85.777	83.707	84.117	85.472	85.782	83.712	84.122	
2003-07-05T06:00:00	88.097	88.317	84.747	85.467	88.102	88.322	84.752	85.472	
2003-06-28T06:00:00	88.897	89.247	88.007	88.097	88.902	89.252	88.012	88.102	
2003-06-21T06:00:00	87.037	88.947	86.287	88.897	87.042	88.952	86.292	88.902	
2003-06-14T06:00:00	87.987	88.947	86.887	87.037	87.992	88.952	86.892	87.042	
2003-06-07T06:00:00	87.477	88.107	86.117	87.987	87.482	88.112	86.122	87.992	
2003-05-31T06:00:00	87.237	87.977	86.007	87.477	87.242	87.982	86.012	87.482	
2003-05-24T06:00:00	85.027	87.357	84.587	87.237	85.032	87.362	84.592	87.242	
2003-05-17T06:00:00	84.977	87.187	84.517	85.027	84.982	87.192	84.522	85.032	
2003-05-10T06:00:00	84.147	85.097	83.687	84.977	84.152	85.102	83.692	84.982	
2003-05-03T06:00:00	83.837	85.157	82.597	84.147	83.842	85.162	82.602	84.152	
2003-04-26T06:00:00	82.997	83.917	82.657	83.837	83.002	83.922	82.662	83.842	
2003-04-19T06:00:00	82.517	83.337	81.897	82.997	82.522	83.342	81.902	83.002	
2003-04-12T06:00:00	82.847	83.267	81.907	82.517	82.852	83.272	81.912	82.522	
2003-04-05T07:00:00	81.517	83.227	80.707	82.847	81.522	83.232	80.712	82.852	
2003-03-29T07:00:00	81.357	81.727	79.777	81.517	81.362	81.732	79.782	81.522	
2003-03-22T07:00:00	81.307	82.297	80.757	81.357	81.312	82.302	80.762	81.362	
2003-03-15T07:00:00	80.317	81.807	79.717	81.307	80.322	81.812	79.722	81.312	
2003-03-08T07:00:00	79.877	80.447	79.187	80.317	79.882	80.452	79.192	80.322	
2003-03-01T07:00:00	79.597	80.057	78.917	79.877	79.602	80.062	78.922	79.882	
2003-02-22T07:00:00	78.897	79.647	78.287	79.597	78.902	79.652	78.292	79.602	
2003-02-15T07:00:00	79.007	79.247	77.917	78.897	79.012	79.252	77.922	78.902	
2003-02-08T07:00:00	79.087	79.587	78.847	79.007	79.092	79.592	78.852	79.012	
2003-02-01T07:00:00	78.777	79.487	78.437	79.087	78.782	79.492	78.442	79.092	
2003-01-25T07:00:00	77.597	78.967	77.157	78.777	77.602	78.972	77.162	78.782	
2003-01-18T07:00:00	76.657	77.737	76.657	77.597	76.662	77.742	76.662	77.602	
2003-01-11T07:00:00	77.097	77.427	76.437	76.657	77.102	77.432	76.442	76.662	
2003-01-04T07:00:00	76.527	77.447	75.857	77.097	76.532	77.452	75.862	77.102	
2002-12-28T07:00:00	76.387	76.747	74.897	76.527	76.392	76.752	74.902	76.532	
2002-12-21T07:00:00	77.747	77.907	76.257	76.387	77.752	77.912	76.262	76.392	
2002-12-14T07:00:00	77.227	78.587	77.127	77.747	77.232	78.592	77.132	77.752	
2002-12-07T07:00:00	78.937	79.617	77.057	77.227	78.942	79.622	77.062	77.232	
2002-11-30T07:00:00	78.297	80.647	77.797	78.937	78.302	80.652	77.802	78.942	
2002-11-23T07:00:00	77.797	78.497	76.877	78.297	77.802	78.502	76.882	78.302	
2002-11-16T07:00:00	76.057	77.937	75.967	77.797	76.062	77.942	75.972	77.802	
2002-11-09T07:00:00	76.567	76.817	75.697	76.057	76.572	76.822	75.702	76.062	
2002-11-02T07:00:00	78.427	78.877	76.367	76.567	78.432	78.882	76.372	76.572	
2002-10-26T06:00:00	79.247	79.977	77.937	78.427	79.252	79.982	77.942	78.432	
2002-10-19T06:00:00	79.727	80.197	78.897	79.247	79.732	80.202	78.902	79.252	
2002-10-12T06:00:00	78.197	79.897	77.967	79.727	78.202	79.902	77.972	79.732	
2002-10-05T06:00:00	77.337	78.447	77.047	78.197	77.342	78.452	77.052	78.202	
2002-09-28T06:00:00	77.787	77.907	76.607	77.337	77.792	77.912	76.612	77.342	
2002-09-21T06:00:00	78.407	78.537	76.867	77.787	78.412	78.542	76.872	77.792	
2002-09-14T06:00:00	76.977	78.687	76.547	78.407	76.982	78.692	76.552	78.412	
2002-09-07T06:00:00	75.847	77.157	75.277	76.977	75.852	77.162	75.282	76.982	
2002-08-31T06:00:00	75.927	76.227	74.757	75.847	75.932	76.232	74.762	75.852	
2002-08-24T06:00:00	76.807	77.147	75.087	75.927	76.812	77.152	75.092	75.932	
2002-08-17T06:00:00	75.447	77.177	75.187	76.807	75.452	77.182	75.192	76.812	
2002-08-10T06:00:00	76.307	76.457	74.357	75.447	76.312	76.462	74.362	75.452	
2002-08-03T06:00:00	75.057	76.837	74.527	76.307	75.062	76.842	74.532	76.312	
2002-07-27T06:00:00	74.837	76.587	74.697	75.057	74.842	76.592	74.702	75.062	
2002-07-20T06:00:00	75.167	75.537	72.797	74.837	75.172	75.542	72.802	74.842	
2002-07-13T06:00:00	76.237	76.457	74.937	75.167	76.242	76.462	74.942	75.172	
2002-07-06T06:00:00	78.977	78.977	76.117	76.237	78.982	78.982	76.122	76.242	
2002-06-29T06:00:00	78.877	79.157	78.097	78.977	78.882	79.162	78.102	78.982	
2002-06-22T06:00:00	79.827	80.797	78.347	78.877	79.832	80.802	78.352	78.882	
2002-06-15T06:00:00	80.367	81.097	79.187	79.827	80.372	81.102	79.192	79.832	
2002-06-08T06:00:00	81.147	81.987	79.867	80.367	81.152	81.992	79.872	80.372	
2002-06-01T06:00:00	81.337	81.647	80.567	81.147	81.342	81.652	80.572	81.152	
2002-05-25T06:00:00	81.337	81.517	80.077	81.337	81.342	81.522	80.082	81.342	
2002-05-18T06:00:00	81.467	81.707	80.337	81.337	81.472	81.712	80.342	81.342	
2002-05-11T06:00:00	81.907	82.677	81.207	81.467	81.912	82.682	81.212	81.472	
2002-05-04T06:00:00	81.247	82.237	80.907	81.907	81.252	82.242	80.912	81.912	
2002-04-27T06:00:00	81.857	82.187	81.007	81.247	81.862	82.192	81.012	81.252	
2002-04-20T06:00:00	82.927	83.137	81.787	81.857	82.932	83.142	81.792	81.862	
2002-04-13T06:00:00	83.177	83.417	82.257	82.927	83.182	83.422	82.262	82.932	
2002-04-06T07:00:00	82.807	83.317	81.627	83.177	82.812	83.322	81.632	83.182	
2002-03-30T07:00:00	83.187	83.777	82.617	82.807	83.192	83.782	82.622	82.812	
2002-03-23T07:00:00	84.177	84.367	82.927	83.187	84.182	84.372	82.932	83.192	
2002-03-16T07:00:00	81.537	84.407	81.467	84.177	81.542	84.412	81.472	84.182	
2002-03-09T07:00:00	81.047	81.737	80.367	81.537	81.052	81.742	80.372	81.542	
2002-03-02T07:00:00	83.757	83.887	80.047	81.047	83.762	83.892	80.052	81.052	
2002-02-23T07:00:00	84.097	84.097	83.087	83.757	84.102	84.102	83.092	83.762	
2002-02-16T07:00:00	83.357	84.677	83.127	84.097	83.362	84.682	83.132	84.102	
2002-02-09T07:00:00	84.197	84.587	82.807	83.357	84.202	84.592	82.812	83.362	
2002-02-02T07:00:00	83.667	84.607	82.577	84.197	83.672	84.612	82.582	84.202	
2002-01-26T07:00:00	83.317	85.237	82.607	83.667	83.322	85.242	82.612	83.672	
2002-01-19T07:00:00	82.217	84.177	81.637	83.317	82.222	84.182	81.642	83.322	
2002-01-12T07:00:00	82.627	82.897	81.717	82.217	82.632	82.902	81.722	82.222	
2002-01-05T07:00:00	81.997	83.607	81.757	82.627	82.002	83.612	81.762	82.632	
2001-12-29T07:00:00	82.427	82.967	81.797	81.997	82.432	82.972	81.802	82.002	
2001-12-22T07:00:00	81.777	82.587	80.827	82.427	81.782	82.592	80.832	82.432	
2001-12-15T07:00:00	81.617	82.157	80.917	81.777	81.622	82.162	80.922	81.782	
2001-12-08T07:00:00	79.677	81.787	79.647	81.617	79.682	81.792	79.652	81.622	
2001-12-01T07:00:00	78.527	79.957	78.277	79.677	78.532	79.962	78.282	79.682	
2001-11-24T07:00:00	77.547	78.667	77.257	78.527	77.552	78.672	77.262	78.532	
