日時	NZD/USD(始値, 買い)	NZD/USD(高値, 買い)	NZD/USD(安値, 買い)	NZD/USD(終値, 買い)	NZD/USD(始値, 売り)	NZD/USD(高値, 売り)	NZD/USD(安値, 売り)	NZD/USD(終値, 売り)	
2001-11-17T07:00:00	0.41817	0.41817	0.40847	0.41157	0.41752	0.41752	0.40782	0.41092	
2001-11-10T07:00:00	0.42207	0.42467	0.41397	0.41817	0.42142	0.42402	0.41332	0.41752	
2001-11-03T07:00:00	0.41577	0.42307	0.41387	0.42207	0.41512	0.42242	0.41322	0.42142	
2001-10-27T06:00:00	0.41037	0.41877	0.40987	0.41577	0.40972	0.41812	0.40922	0.41512	
2001-10-20T06:00:00	0.41767	0.42017	0.41147	0.41147	0.41722	0.41972	0.41102	0.41102	
2001-10-13T06:00:00	0.42057	0.42317	0.41427	0.41767	0.42012	0.42272	0.41382	0.41722	
2001-10-06T06:00:00	0.41487	0.42057	0.41097	0.42057	0.41442	0.42012	0.41052	0.42012	
2001-09-29T06:00:00	0.40787	0.41777	0.40267	0.41487	0.40742	0.41732	0.40222	0.41442	
2001-09-22T06:00:00	0.40467	0.41017	0.39767	0.40787	0.40422	0.40972	0.39722	0.40742	
2001-09-15T06:00:00	0.42427	0.42427	0.40207	0.40467	0.42382	0.42382	0.40162	0.40422	
2001-09-08T06:00:00	0.43417	0.43517	0.42027	0.42427	0.43372	0.43472	0.41982	0.42382	
2001-09-01T06:00:00	0.43907	0.44097	0.42867	0.43417	0.43862	0.44052	0.42822	0.43372	
2001-08-25T06:00:00	0.44267	0.44417	0.43527	0.43907	0.44222	0.44372	0.43482	0.43862	
2001-08-18T06:00:00	0.43997	0.44557	0.43527	0.44267	0.43952	0.44512	0.43482	0.44222	
2001-08-11T06:00:00	0.42597	0.44207	0.42487	0.43997	0.42552	0.44162	0.42442	0.43952	
2001-08-04T06:00:00	0.41847	0.42777	0.41657	0.42597	0.41802	0.42732	0.41612	0.42552	
2001-07-28T06:00:00	0.41377	0.42307	0.41017	0.41847	0.41332	0.42262	0.40972	0.41802	
2001-07-21T06:00:00	0.40937	0.41447	0.40857	0.41377	0.40892	0.41402	0.40812	0.41332	
2001-07-14T06:00:00	0.40807	0.41687	0.40537	0.40937	0.40762	0.41642	0.40492	0.40892	
2001-07-07T06:00:00	0.40617	0.40967	0.40257	0.40807	0.40572	0.40922	0.40212	0.40762	
2001-06-30T06:00:00	0.40687	0.41017	0.40107	0.40617	0.40642	0.40972	0.40062	0.40572	
2001-06-23T06:00:00	0.41417	0.42017	0.40157	0.40687	0.41372	0.41972	0.40112	0.40642	
2001-06-16T06:00:00	0.41647	0.41757	0.41197	0.41417	0.41602	0.41712	0.41152	0.41372	
2001-06-09T06:00:00	0.42047	0.42407	0.41397	0.41647	0.42002	0.42362	0.41352	0.41602	
2001-06-02T06:00:00	0.40977	0.42047	0.40867	0.42047	0.40932	0.42002	0.40822	0.42002	
2001-05-26T06:00:00	0.42517	0.42717	0.40767	0.40977	0.42472	0.42672	0.40722	0.40932	
2001-05-19T06:00:00	0.42907	0.42987	0.41527	0.42517	0.42862	0.42942	0.41482	0.42472	
2001-05-12T06:00:00	0.42307	0.42927	0.41617	0.42907	0.42262	0.42882	0.41572	0.42862	
2001-05-05T06:00:00	0.42247	0.42927	0.41867	0.42307	0.42202	0.42882	0.41822	0.42262	
2001-04-28T06:00:00	0.41237	0.42487	0.41037	0.42247	0.41192	0.42442	0.40992	0.42202	
2001-04-21T06:00:00	0.41197	0.41697	0.40527	0.41237	0.41152	0.41652	0.40482	0.41192	
2001-04-14T06:00:00	0.40827	0.41777	0.40077	0.41197	0.40782	0.41732	0.40032	0.41152	
2001-04-07T06:00:00	0.40807	0.41007	0.39937	0.40827	0.40762	0.40962	0.39892	0.40782	
2001-03-31T07:00:00	0.40377	0.40967	0.39577	0.40807	0.40332	0.40922	0.39532	0.40762	
2001-03-24T07:00:00	0.41587	0.41757	0.40097	0.40377	0.41542	0.41712	0.40052	0.40332	
2001-03-17T07:00:00	0.41617	0.42337	0.41157	0.41587	0.41572	0.42292	0.41112	0.41542	
2001-03-10T07:00:00	0.42067	0.42227	0.40757	0.41617	0.42022	0.42182	0.40712	0.41572	
2001-03-03T07:00:00	0.43647	0.43687	0.41807	0.42067	0.43602	0.43642	0.41762	0.42022	
2001-02-24T07:00:00	0.43677	0.43877	0.42727	0.43647	0.43632	0.43832	0.42682	0.43602	
2001-02-17T07:00:00	0.43067	0.43677	0.42587	0.43677	0.43022	0.43632	0.42542	0.43632	
2001-02-10T07:00:00	0.43597	0.44027	0.42487	0.43067	0.43552	0.43982	0.42442	0.43022	
2001-02-03T07:00:00	0.44527	0.44717	0.43307	0.43597	0.44482	0.44672	0.43262	0.43552	
2001-01-27T07:00:00	0.43677	0.45187	0.43307	0.44527	0.43632	0.45142	0.43262	0.44482	
2001-01-20T07:00:00	0.44737	0.44977	0.43277	0.43677	0.44692	0.44932	0.43232	0.43632	
2001-01-13T07:00:00	0.44747	0.45287	0.44157	0.44737	0.44702	0.45242	0.44112	0.44692	
2001-01-06T07:00:00	0.45337	0.45527	0.44347	0.44747	0.45292	0.45482	0.44302	0.44702	
2000-12-30T07:00:00	0.44377	0.45437	0.43777	0.45337	0.44332	0.45392	0.43732	0.45292	
2000-12-23T07:00:00	0.44127	0.44577	0.43387	0.44377	0.44082	0.44532	0.43342	0.44332	
2000-12-16T07:00:00	0.42607	0.44217	0.42597	0.44127	0.42562	0.44172	0.42552	0.44082	
2000-12-09T07:00:00	0.42707	0.43087	0.42057	0.42607	0.42662	0.43042	0.42012	0.42562	
2000-12-02T07:00:00	0.41647	0.43147	0.41627	0.42707	0.41602	0.43102	0.41582	0.42662	
2000-11-25T07:00:00	0.40057	0.41847	0.39887	0.41647	0.40012	0.41802	0.39842	0.41602	
2000-11-18T07:00:00	0.40087	0.40517	0.39137	0.40057	0.40042	0.40472	0.39092	0.40012	
2000-11-11T07:00:00	0.39577	0.40367	0.39407	0.40087	0.39532	0.40322	0.39362	0.40042	
2000-11-04T07:00:00	0.40017	0.40227	0.39497	0.39577	0.39972	0.40182	0.39452	0.39532	
2000-10-28T06:00:00	0.40377	0.40627	0.39187	0.40017	0.40332	0.40582	0.39142	0.39972	
2000-10-21T06:00:00	0.40367	0.40577	0.39677	0.40377	0.40322	0.40532	0.39632	0.40332	
2000-10-14T06:00:00	0.39897	0.40457	0.39047	0.40367	0.39852	0.40412	0.39002	0.40322	
2000-10-07T06:00:00	0.40287	0.41277	0.39647	0.39897	0.40242	0.41232	0.39602	0.39852	
2000-09-30T06:00:00	0.40797	0.41007	0.39987	0.40287	0.40752	0.40962	0.39942	0.40242	
2000-09-23T06:00:00	0.41547	0.41887	0.40557	0.40797	0.41502	0.41842	0.40512	0.40752	
2000-09-16T06:00:00	0.41727	0.41777	0.40147	0.41547	0.41682	0.41732	0.40102	0.41502	
2000-09-09T06:00:00	0.42067	0.43177	0.41627	0.41727	0.42022	0.43132	0.41582	0.41682	
2000-09-02T06:00:00	0.43067	0.43177	0.41367	0.42067	0.43022	0.43132	0.41322	0.42022	
2000-08-26T06:00:00	0.43537	0.43727	0.42177	0.43067	0.43492	0.43682	0.42132	0.43022	
2000-08-19T06:00:00	0.45117	0.45337	0.42367	0.43537	0.45072	0.45292	0.42322	0.43492	
2000-08-12T06:00:00	0.45007	0.45417	0.44707	0.45117	0.44962	0.45372	0.44662	0.45072	
2000-08-05T06:00:00	0.45697	0.45717	0.44757	0.45007	0.45652	0.45672	0.44712	0.44962	
2000-07-29T06:00:00	0.45787	0.45847	0.45067	0.45697	0.45742	0.45802	0.45022	0.45652	
2000-07-22T06:00:00	0.46217	0.46447	0.45757	0.45787	0.46172	0.46402	0.45712	0.45742	
2000-07-15T06:00:00	0.46137	0.46677	0.45467	0.46217	0.46092	0.46632	0.45422	0.46172	
2000-07-08T06:00:00	0.46177	0.46437	0.45947	0.46137	0.46132	0.46392	0.45902	0.46092	
2000-07-01T06:00:00	0.46897	0.47037	0.45827	0.46177	0.46852	0.46992	0.45782	0.46132	
2000-06-24T06:00:00	0.47107	0.47427	0.46497	0.46897	0.47062	0.47382	0.46452	0.46852	
2000-06-17T06:00:00	0.47897	0.47937	0.46937	0.47107	0.47852	0.47892	0.46892	0.47062	
2000-06-10T06:00:00	0.46857	0.48007	0.46697	0.47897	0.46812	0.47962	0.46652	0.47852	
2000-06-03T06:00:00	0.46617	0.47797	0.46467	0.46857	0.46572	0.47752	0.46422	0.46812	
2000-05-27T06:00:00	0.46017	0.46857	0.45537	0.46617	0.45972	0.46812	0.45492	0.46572	
2000-05-20T06:00:00	0.45757	0.46347	0.45067	0.46017	0.45712	0.46302	0.45022	0.45972	
2000-05-13T06:00:00	0.48017	0.48087	0.44687	0.45757	0.47972	0.48042	0.44642	0.45712	
2000-05-06T06:00:00	0.49177	0.49277	0.47297	0.48017	0.49132	0.49232	0.47252	0.47972	
2000-04-29T06:00:00	0.48597	0.49427	0.48377	0.49177	0.48552	0.49382	0.48332	0.49132	
2000-04-22T06:00:00	0.49477	0.49817	0.48397	0.48597	0.49432	0.49772	0.48352	0.48552	
2000-04-15T06:00:00	0.50027	0.50197	0.49267	0.49477	0.49982	0.50152	0.49222	0.49432	
2000-04-08T06:00:00	0.49787	0.50107	0.49587	0.50027	0.49742	0.50062	0.49542	0.49982	
2000-04-01T07:00:00	0.49737	0.50467	0.49607	0.49787	0.49692	0.50422	0.49562	0.49742	
2000-03-25T07:00:00	0.49077	0.50607	0.49007	0.49737	0.49032	0.50562	0.48962	0.49692	
2000-03-18T07:00:00	0.48517	0.49177	0.48277	0.49077	0.48472	0.49132	0.48232	0.49032	
2000-03-11T07:00:00	0.49287	0.49537	0.48367	0.48517	0.49242	0.49492	0.48322	0.48472	
2000-03-04T07:00:00	0.48987	0.49707	0.48087	0.49287	0.48942	0.49662	0.48042	0.49242	
2000-02-26T07:00:00	0.48837	0.49317	0.48047	0.48987	0.48792	0.49272	0.48002	0.48942	
2000-02-19T07:00:00	0.49087	0.49357	0.48467	0.48837	0.49042	0.49312	0.48422	0.48792	
2000-02-12T07:00:00	0.49307	0.49627	0.48377	0.49087	0.49262	0.49582	0.48332	0.49042	
2000-02-05T07:00:00	0.49637	0.49847	0.48887	0.49307	0.49592	0.49802	0.48842	0.49262	
2000-01-29T07:00:00	0.49457	0.50067	0.48817	0.49637	0.49412	0.50022	0.48772	0.49592	
2000-01-22T07:00:00	0.50927	0.51167	0.48627	0.49457	0.50882	0.51122	0.48582	0.49412	
2000-01-15T07:00:00	0.52117	0.52247	0.50927	0.50927	0.52072	0.52202	0.50882	0.50882	
2000-01-08T07:00:00	0.51677	0.52477	0.51477	0.52117	0.51632	0.52432	0.51432	0.52072	
2000-01-01T07:00:00	0.52497	0.52807	0.51367	0.51677	0.52452	0.52762	0.51322	0.51632	
1999-12-25T07:00:00	0.51667	0.52497	0.51397	0.52497	0.51622	0.52452	0.51352	0.52452	
1999-12-18T07:00:00	0.50687	0.51957	0.50427	0.51667	0.50642	0.51912	0.50382	0.51622	
1999-12-11T07:00:00	0.49437	0.51047	0.48927	0.50687	0.49392	0.51002	0.48882	0.50642	
1999-12-04T07:00:00	0.50417	0.51107	0.49267	0.49437	0.50372	0.51062	0.49222	0.49392	
1999-11-27T07:00:00	0.51167	0.51417	0.50257	0.50417	0.51122	0.51372	0.50212	0.50372	
1999-11-20T07:00:00	0.51067	0.51567	0.50917	0.51167	0.51022	0.51522	0.50872	0.51122	
1999-11-13T07:00:00	0.51787	0.52337	0.50897	0.51067	0.51742	0.52292	0.50852	0.51022	
1999-11-06T07:00:00	0.51297	0.51787	0.50907	0.51787	0.51252	0.51742	0.50862	0.51742	
1999-10-30T06:00:00	0.50817	0.51707	0.50797	0.51297	0.50772	0.51662	0.50752	0.51252	
1999-10-23T06:00:00	0.51447	0.51787	0.50597	0.50817	0.51402	0.51742	0.50552	0.50772	
1999-10-16T06:00:00	0.51047	0.51717	0.50767	0.51447	0.51002	0.51672	0.50722	0.51402	
1999-10-09T06:00:00	0.51427	0.51907	0.50627	0.51047	0.51382	0.51862	0.50582	0.51002	
1999-10-02T06:00:00	0.51817	0.52537	0.51357	0.51427	0.51772	0.52492	0.51312	0.51382	
1999-09-25T06:00:00	0.51837	0.51967	0.51097	0.51817	0.51792	0.51922	0.51052	0.51772	
1999-09-18T06:00:00	0.52497	0.52787	0.51427	0.51837	0.52452	0.52742	0.51382	0.51792	
1999-09-11T06:00:00	0.53257	0.53657	0.52177	0.52497	0.53212	0.53612	0.52132	0.52452	
1999-09-04T06:00:00	0.51847	0.53617	0.51687	0.53257	0.51802	0.53572	0.51642	0.53212	
1999-08-28T06:00:00	0.51257	0.51977	0.50947	0.51847	0.51212	0.51932	0.50902	0.51802	
1999-08-21T06:00:00	0.53297	0.53427	0.50917	0.51257	0.53252	0.53382	0.50872	0.51212	
1999-08-14T06:00:00	0.53227	0.53577	0.52337	0.53297	0.53182	0.53532	0.52292	0.53252	
1999-08-07T06:00:00	0.52797	0.53227	0.52577	0.53227	0.52752	0.53182	0.52532	0.53182	
1999-07-31T06:00:00	0.53157	0.53837	0.52437	0.52797	0.53112	0.53792	0.52392	0.52752	
1999-07-24T06:00:00	0.53187	0.53257	0.52197	0.53157	0.53142	0.53212	0.52152	0.53112	
1999-07-17T06:00:00	0.52447	0.53297	0.52007	0.53187	0.52402	0.53252	0.51962	0.53142	
1999-07-10T06:00:00	0.52907	0.52927	0.51917	0.52447	0.52862	0.52882	0.51872	0.52402	
1999-07-03T06:00:00	0.53197	0.53317	0.52267	0.52907	0.53152	0.53272	0.52222	0.52862	
1999-06-26T06:00:00	0.53537	0.53777	0.52837	0.53197	0.53492	0.53732	0.52792	0.53152	
1999-06-19T06:00:00	0.53107	0.53837	0.52827	0.53537	0.53062	0.53792	0.52782	0.53492	
1999-06-12T06:00:00	0.54097	0.54207	0.52977	0.53107	0.54052	0.54162	0.52932	0.53062	
1999-06-05T06:00:00	0.53397	0.54297	0.52657	0.54097	0.53352	0.54252	0.52612	0.54052	
1999-05-29T06:00:00	0.53917	0.53917	0.52047	0.53397	0.53872	0.53872	0.52002	0.53352	
1999-05-22T06:00:00	0.54527	0.54857	0.53227	0.53917	0.54482	0.54812	0.53182	0.53872	
1999-05-15T06:00:00	0.55607	0.56427	0.54467	0.54527	0.55562	0.56382	0.54422	0.54482	
1999-05-08T06:00:00	0.56167	0.56557	0.55607	0.55607	0.56122	0.56512	0.55562	0.55562	
1999-05-01T06:00:00	0.55937	0.56777	0.55537	0.56167	0.55892	0.56732	0.55492	0.56122	
1999-04-24T06:00:00	0.54897	0.56157	0.54687	0.55937	0.54852	0.56112	0.54642	0.55892	
1999-04-17T06:00:00	0.54457	0.55277	0.54327	0.54897	0.54412	0.55232	0.54282	0.54852	
1999-04-10T06:00:00	0.53687	0.54737	0.53577	0.54457	0.53642	0.54692	0.53532	0.54412	
1999-04-03T07:00:00	0.53397	0.53687	0.52867	0.53687	0.53352	0.53642	0.52822	0.53642	
1999-03-27T07:00:00	0.53567	0.53737	0.52947	0.53397	0.53522	0.53692	0.52902	0.53352	
1999-03-20T07:00:00	0.53297	0.54157	0.52997	0.53567	0.53252	0.54112	0.52952	0.53522	
1999-03-13T07:00:00	0.53487	0.53607	0.52427	0.53297	0.53442	0.53562	0.52382	0.53252	
1999-03-06T07:00:00	0.53097	0.53937	0.52927	0.53487	0.53052	0.53892	0.52882	0.53442	
1999-02-27T07:00:00	0.52167	0.53257	0.52077	0.53097	0.52122	0.53212	0.52032	0.53052	
1999-02-20T07:00:00	0.54397	0.54397	0.52167	0.52167	0.54352	0.54352	0.52122	0.52122	
1999-02-13T07:00:00	0.54977	0.54987	0.53627	0.54397	0.54932	0.54942	0.53582	0.54352	
1999-02-06T07:00:00	0.55207	0.56127	0.54557	0.54977	0.55162	0.56082	0.54512	0.54932	
1999-01-30T07:00:00	0.54207	0.55437	0.53947	0.55207	0.54162	0.55392	0.53902	0.55162	
1999-01-23T07:00:00	0.53697	0.54207	0.53247	0.54207	0.53652	0.54162	0.53202	0.54162	
1999-01-16T07:00:00	0.53807	0.54507	0.53417	0.53697	0.53762	0.54462	0.53372	0.53652	
1999-01-09T07:00:00	0.54207	0.54977	0.53727	0.53807	0.54162	0.54932	0.53682	0.53762	
1999-01-02T07:00:00	0.52727	0.54457	0.52697	0.54207	0.52682	0.54412	0.52652	0.54162	
1998-12-26T07:00:00	0.52297	0.52997	0.51837	0.52727	0.52252	0.52952	0.51792	0.52682	
1998-12-19T07:00:00	0.52147	0.52617	0.51837	0.52297	0.52102	0.52572	0.51792	0.52252	
1998-12-12T07:00:00	0.52247	0.52677	0.51987	0.52147	0.52202	0.52632	0.51942	0.52102	
1998-12-05T07:00:00	0.52127	0.52557	0.51387	0.52247	0.52082	0.52512	0.51342	0.52202	
1998-11-28T07:00:00	0.53067	0.53107	0.52017	0.52127	0.53022	0.53062	0.51972	0.52082	
1998-11-21T07:00:00	0.53557	0.53607	0.52877	0.53067	0.53512	0.53562	0.52832	0.53022	
1998-11-14T07:00:00	0.53807	0.54607	0.52837	0.53557	0.53762	0.54562	0.52792	0.53512	
1998-11-07T07:00:00	0.53867	0.54207	0.52767	0.53807	0.53822	0.54162	0.52722	0.53762	
1998-10-31T07:00:00	0.52907	0.54167	0.52867	0.53867	0.52862	0.54122	0.52822	0.53822	
1998-10-24T06:00:00	0.52397	0.53197	0.51797	0.52907	0.52352	0.53152	0.51752	0.52862	
1998-10-17T06:00:00	0.53657	0.53797	0.52147	0.52397	0.53612	0.53752	0.52102	0.52352	
1998-10-10T06:00:00	0.52147	0.54847	0.52117	0.53657	0.52102	0.54802	0.52072	0.53612	
1998-10-03T06:00:00	0.50217	0.53047	0.49067	0.52147	0.50172	0.53002	0.49022	0.52102	
1998-09-26T06:00:00	0.49467	0.50557	0.49227	0.50217	0.49422	0.50512	0.49182	0.50172	
1998-09-19T06:00:00	0.50357	0.50397	0.48867	0.49467	0.50312	0.50352	0.48822	0.49422	
1998-09-12T06:00:00	0.51717	0.51907	0.50307	0.50357	0.51672	0.51862	0.50262	0.50312	
1998-09-05T06:00:00	0.50567	0.52357	0.50427	0.51717	0.50522	0.52312	0.50382	0.51672	
1998-08-29T06:00:00	0.49537	0.50977	0.49227	0.50567	0.49492	0.50932	0.49182	0.50522	
1998-08-22T06:00:00	0.49207	0.50127	0.47947	0.49537	0.49162	0.50082	0.47902	0.49492	
1998-08-15T06:00:00	0.50387	0.50787	0.49137	0.49207	0.50342	0.50742	0.49092	0.49162	
1998-08-08T06:00:00	0.50917	0.51047	0.49937	0.50387	0.50872	0.51002	0.49892	0.50342	
1998-08-01T06:00:00	0.51107	0.51897	0.50827	0.50917	0.51062	0.51852	0.50782	0.50872	
1998-07-25T06:00:00	0.51737	0.51977	0.50937	0.51107	0.51692	0.51932	0.50892	0.51062	
1998-07-18T06:00:00	0.52567	0.52907	0.51577	0.51737	0.52522	0.52862	0.51532	0.51692	
1998-07-11T06:00:00	0.50987	0.53217	0.50577	0.52567	0.50942	0.53172	0.50532	0.52522	
1998-07-04T06:00:00	0.51497	0.52467	0.50987	0.50987	0.51452	0.52422	0.50942	0.50942	
1998-06-27T06:00:00	0.50497	0.52547	0.50417	0.51497	0.50452	0.52502	0.50372	0.51452	
1998-06-20T06:00:00	0.51677	0.52207	0.50397	0.50497	0.51632	0.52162	0.50352	0.50452	
1998-06-13T06:00:00	0.49897	0.53147	0.48797	0.51677	0.49852	0.53102	0.48752	0.51632	
1998-06-06T06:00:00	0.51227	0.51227	0.49227	0.49897	0.51182	0.51182	0.49182	0.49852	
1998-05-30T06:00:00	0.53397	0.53577	0.51227	0.51227	0.53352	0.53532	0.51182	0.51182	
1998-05-23T06:00:00	0.53357	0.53807	0.53067	0.53397	0.53312	0.53762	0.53022	0.53352	
