日時	EUR/CHF(始値, 買い)	EUR/CHF(高値, 買い)	EUR/CHF(安値, 買い)	EUR/CHF(終値, 買い)	EUR/CHF(始値, 売り)	EUR/CHF(高値, 売り)	EUR/CHF(安値, 売り)	EUR/CHF(終値, 売り)	
1999-10-23T06:00:00	1.59887	1.60607	1.59677	1.60567	1.59822	1.60542	1.59612	1.60502	
1999-10-16T06:00:00	1.59047	1.60127	1.58647	1.59887	1.58982	1.60062	1.58582	1.59822	
1999-10-09T06:00:00	1.59547	1.59777	1.58657	1.59047	1.59482	1.59712	1.58592	1.58982	
1999-10-02T06:00:00	1.59277	1.59797	1.58907	1.59547	1.59212	1.59732	1.58842	1.59482	
1999-09-25T06:00:00	1.60287	1.60467	1.58977	1.59277	1.60222	1.60402	1.58912	1.59212	
1999-09-18T06:00:00	1.60577	1.61127	1.60027	1.60287	1.60512	1.61062	1.59962	1.60222	
1999-09-11T06:00:00	1.60877	1.60917	1.59647	1.60577	1.60812	1.60852	1.59582	1.60512	
1999-09-04T06:00:00	1.60017	1.60917	1.59607	1.60877	1.59952	1.60852	1.59542	1.60812	
1999-08-28T06:00:00	1.60257	1.61017	1.59607	1.60017	1.60192	1.60952	1.59542	1.59952	
1999-08-21T06:00:00	1.59747	1.61817	1.59557	1.60257	1.59682	1.61752	1.59492	1.60192	
1999-08-14T06:00:00	1.60397	1.61817	1.59587	1.59747	1.60332	1.61752	1.59522	1.59682	
1999-08-07T06:00:00	1.60137	1.61077	1.59697	1.60397	1.60072	1.61012	1.59632	1.60332	
1999-07-31T06:00:00	1.59707	1.60417	1.59527	1.60137	1.59642	1.60352	1.59462	1.60072	
1999-07-24T06:00:00	1.60697	1.60967	1.59217	1.59707	1.60632	1.60902	1.59152	1.59642	
1999-07-17T06:00:00	1.60727	1.61127	1.59807	1.60697	1.60662	1.61062	1.59742	1.60632	
1999-07-10T06:00:00	1.60797	1.61017	1.59997	1.60727	1.60732	1.60952	1.59932	1.60662	
1999-07-03T06:00:00	1.60687	1.61117	1.60197	1.60797	1.60622	1.61052	1.60132	1.60732	
1999-06-26T06:00:00	1.59937	1.61077	1.59737	1.60687	1.59872	1.61012	1.59672	1.60622	
1999-06-19T06:00:00	1.59667	1.61257	1.59047	1.59937	1.59602	1.61192	1.58982	1.59872	
1999-06-12T06:00:00	1.59767	1.60627	1.59097	1.59667	1.59702	1.60562	1.59032	1.59602	
1999-06-05T06:00:00	1.59177	1.60457	1.58287	1.59767	1.59112	1.60392	1.58222	1.59702	
1999-05-29T06:00:00	1.59457	1.59917	1.58487	1.59177	1.59392	1.59852	1.58422	1.59112	
1999-05-22T06:00:00	1.60517	1.60707	1.58907	1.59457	1.60452	1.60642	1.58842	1.59392	
1999-05-15T06:00:00	1.60537	1.61017	1.59887	1.60517	1.60472	1.60952	1.59822	1.60452	
1999-05-08T06:00:00	1.60727	1.62167	1.59687	1.60537	1.60662	1.62102	1.59622	1.60472	
1999-05-01T06:00:00	1.61287	1.61857	1.59957	1.60727	1.61222	1.61792	1.59892	1.60662	
1999-04-24T06:00:00	1.60237	1.61847	1.59817	1.61287	1.60172	1.61782	1.59752	1.61222	
1999-04-17T06:00:00	1.60217	1.61017	1.58927	1.60237	1.60152	1.60952	1.58862	1.60172	
1999-04-10T06:00:00	1.60197	1.60787	1.59667	1.60217	1.60132	1.60722	1.59602	1.60152	
1999-04-03T07:00:00	1.59747	1.60457	1.58747	1.60197	1.59682	1.60392	1.58682	1.60132	
1999-03-27T07:00:00	1.59367	1.60347	1.59137	1.59747	1.59302	1.60282	1.59072	1.59682	
1999-03-20T07:00:00	1.59837	1.60497	1.58507	1.59367	1.59772	1.60432	1.58442	1.59302	
1999-03-13T07:00:00	1.59947	1.60797	1.59467	1.59837	1.59882	1.60732	1.59402	1.59772	
1999-03-06T07:00:00	1.59247	1.61267	1.58387	1.59947	1.59182	1.61202	1.58322	1.59882	
1999-02-27T07:00:00	1.59387	1.60217	1.58427	1.59247	1.59322	1.60152	1.58362	1.59182	
1999-02-20T07:00:00	1.60157	1.60447	1.58117	1.59387	1.60092	1.60382	1.58052	1.59322	
1999-02-13T07:00:00	1.59917	1.61357	1.59127	1.60157	1.59852	1.61292	1.59062	1.60092	
1999-02-06T07:00:00	1.60097	1.61137	1.58867	1.59917	1.60032	1.61072	1.58802	1.59852	
1999-01-30T07:00:00	1.61087	1.61847	1.59017	1.60097	1.61022	1.61782	1.58952	1.60032	
1999-01-23T07:00:00	1.60257	1.62057	1.59377	1.61087	1.60192	1.61992	1.59312	1.61022	
1999-01-16T07:00:00	1.59897	1.61057	1.59437	1.60257	1.59832	1.60992	1.59372	1.60192	
1999-01-09T07:00:00	1.61567	1.61567	1.57337	1.59897	1.61502	1.61502	1.57272	1.59832	
1999-01-02T07:00:00	1.61267	1.62537	1.60527	1.61567	1.61202	1.62472	1.60462	1.61502	
1998-12-26T07:00:00	1.60297	1.62997	1.59117	1.61267	1.60232	1.62932	1.59052	1.61202	
1998-12-19T07:00:00	1.59447	1.61427	1.57217	1.60297	1.59382	1.61362	1.57152	1.60232	
1998-12-12T07:00:00	1.57977	1.60777	1.56487	1.59447	1.57912	1.60712	1.56422	1.59382	
1998-12-05T07:00:00	1.60737	1.62417	1.56757	1.57977	1.60672	1.62352	1.56692	1.57912	
1998-11-28T07:00:00	1.62167	1.64187	1.57847	1.60737	1.62102	1.64122	1.57782	1.60672	
1998-11-21T07:00:00	1.61807	1.64137	1.59897	1.62167	1.61742	1.64072	1.59832	1.62102	
1998-11-14T07:00:00	1.62157	1.64347	1.59957	1.61807	1.62092	1.64282	1.59892	1.61742	
1998-11-07T07:00:00	1.61417	1.64747	1.59697	1.62157	1.61352	1.64682	1.59632	1.62092	
1998-10-31T07:00:00	1.60747	1.63537	1.58957	1.61417	1.60682	1.63472	1.58892	1.61352	
1998-10-24T06:00:00	1.59937	1.63147	1.58227	1.60747	1.59872	1.63082	1.58162	1.60682	
1998-10-17T06:00:00	1.60387	1.64237	1.57667	1.59937	1.60322	1.64172	1.57602	1.59872	
1998-10-10T06:00:00	1.60137	1.63557	1.57517	1.60387	1.60072	1.63492	1.57452	1.60322	
1998-10-03T06:00:00	1.62507	1.65417	1.55067	1.60137	1.62442	1.65352	1.55002	1.60072	
1998-09-26T06:00:00	1.62417	1.65047	1.59517	1.62507	1.62352	1.64982	1.59452	1.62442	
1998-09-19T06:00:00	1.62087	1.64347	1.59417	1.62417	1.62022	1.64282	1.59352	1.62352	
1998-09-12T06:00:00	1.61637	1.64137	1.59297	1.62087	1.61572	1.64072	1.59232	1.62022	
1998-09-05T06:00:00	1.61597	1.64677	1.58097	1.61637	1.61532	1.64612	1.58032	1.61572	
1998-08-29T06:00:00	1.60517	1.65157	1.58337	1.61597	1.60452	1.65092	1.58272	1.61532	
1998-08-22T06:00:00	1.64557	1.65887	1.57757	1.60517	1.64492	1.65822	1.57692	1.60452	
1998-08-15T06:00:00	1.64947	1.66437	1.63107	1.64557	1.64882	1.66372	1.63042	1.64492	
1998-08-08T06:00:00	1.65477	1.67207	1.62277	1.64947	1.65412	1.67142	1.62212	1.64882	
1998-08-01T06:00:00	1.65157	1.67117	1.63747	1.65477	1.65092	1.67052	1.63682	1.65412	
1998-07-25T06:00:00	1.65987	1.67897	1.63147	1.65157	1.65922	1.67832	1.63082	1.65092	
1998-07-18T06:00:00	1.66687	1.67747	1.64647	1.65987	1.66622	1.67682	1.64582	1.65922	
1998-07-11T06:00:00	1.67587	1.69527	1.64617	1.66687	1.67522	1.69462	1.64552	1.66622	
1998-07-04T06:00:00	1.66837	1.68437	1.64667	1.67587	1.66772	1.68372	1.64602	1.67522	
1998-06-27T06:00:00	1.67067	1.68217	1.65087	1.66837	1.67002	1.68152	1.65022	1.66772	
1998-06-20T06:00:00	1.65437	1.69077	1.63767	1.67067	1.65372	1.69012	1.63702	1.67002	
1998-06-13T06:00:00	1.63837	1.66557	1.62357	1.65437	1.63772	1.66492	1.62292	1.65372	
1998-06-06T06:00:00	1.63737	1.64957	1.61357	1.63837	1.63672	1.64892	1.61292	1.63772	
1998-05-30T06:00:00	1.63887	1.65147	1.62437	1.63737	1.63822	1.65082	1.62372	1.63672	
1998-05-23T06:00:00	1.63517	1.65137	1.59987	1.63887	1.63452	1.65072	1.59922	1.63822	
