日時	GBP/NZD(始値, 買い)	GBP/NZD(高値, 買い)	GBP/NZD(安値, 買い)	GBP/NZD(終値, 買い)	GBP/NZD(始値, 売り)	GBP/NZD(高値, 売り)	GBP/NZD(安値, 売り)	GBP/NZD(終値, 売り)	
2004-05-01T06:00:00	2.84077	2.89957	2.81047	2.89217	2.84082	2.89962	2.81052	2.89222	
2004-04-24T06:00:00	2.82877	2.86927	2.81977	2.84077	2.82882	2.86932	2.81982	2.84082	
2004-04-17T06:00:00	2.80947	2.86957	2.79537	2.82877	2.80952	2.86962	2.79542	2.82882	
2004-04-10T06:00:00	2.77587	2.83707	2.76467	2.80947	2.77592	2.83712	2.76472	2.80952	
2004-04-03T07:00:00	2.78057	2.82027	2.77207	2.77587	2.78062	2.82032	2.77212	2.77592	
2004-03-27T07:00:00	2.78677	2.80487	2.73497	2.78057	2.78682	2.80492	2.73502	2.78062	
2004-03-20T07:00:00	2.79737	2.81917	2.77727	2.78677	2.79742	2.81922	2.77732	2.78682	
2004-03-13T07:00:00	2.80047	2.82027	2.77087	2.79737	2.80052	2.82032	2.77092	2.79742	
2004-03-06T07:00:00	2.73637	2.83877	2.68397	2.80047	2.73642	2.83882	2.68402	2.80052	
2004-02-28T07:00:00	2.71797	2.76617	2.68517	2.73637	2.71802	2.76622	2.68522	2.73642	
2004-02-21T07:00:00	2.72157	2.75447	2.69907	2.71797	2.72162	2.75452	2.69912	2.71802	
2004-02-14T07:00:00	2.68817	2.75917	2.66697	2.72157	2.68822	2.75922	2.66702	2.72162	
2004-02-07T07:00:00	2.66257	2.71567	2.65277	2.68817	2.66262	2.71572	2.65282	2.68822	
2004-01-31T07:00:00	2.70867	2.72057	2.66007	2.66257	2.70872	2.72062	2.66012	2.66262	
2004-01-24T07:00:00	2.71577	2.73567	2.67787	2.70867	2.71582	2.73572	2.67792	2.70872	
2004-01-17T07:00:00	2.70397	2.74287	2.70287	2.71577	2.70402	2.74292	2.70292	2.71582	
2004-01-10T07:00:00	2.71227	2.72397	2.68497	2.70397	2.71232	2.72402	2.68502	2.70402	
2004-01-03T07:00:00	2.72187	2.72557	2.68327	2.71227	2.72192	2.72562	2.68332	2.71232	
2003-12-27T07:00:00	2.74087	2.74267	2.70927	2.72187	2.74092	2.74272	2.70932	2.72192	
2003-12-20T07:00:00	2.74037	2.75807	2.73237	2.74087	2.74042	2.75812	2.73242	2.74092	
2003-12-13T07:00:00	2.69617	2.75037	2.67807	2.74037	2.69622	2.75042	2.67812	2.74042	
2003-12-06T07:00:00	2.68157	2.71697	2.66787	2.69617	2.68162	2.71702	2.66792	2.69622	
2003-11-29T07:00:00	2.69207	2.69567	2.65637	2.68157	2.69212	2.69572	2.65642	2.68162	
2003-11-22T07:00:00	2.65017	2.69777	2.64597	2.69207	2.65022	2.69782	2.64602	2.69212	
2003-11-15T07:00:00	2.67307	2.70797	2.63847	2.65017	2.67312	2.70802	2.63852	2.65022	
2003-11-08T07:00:00	2.71217	2.72157	2.65457	2.67307	2.71222	2.72162	2.65462	2.67312	
2003-11-01T07:00:00	2.76137	2.77237	2.69877	2.71217	2.76142	2.77242	2.69882	2.71222	
2003-10-25T06:00:00	2.78407	2.79597	2.75857	2.76137	2.78412	2.79602	2.75862	2.76142	
2003-10-18T06:00:00	2.81277	2.82367	2.76417	2.78407	2.81282	2.82372	2.76422	2.78412	
2003-10-11T06:00:00	2.77137	2.82987	2.76577	2.81277	2.77142	2.82992	2.76582	2.81282	
2003-10-04T06:00:00	2.80257	2.82437	2.75967	2.77137	2.80262	2.82442	2.75972	2.77142	
2003-09-27T06:00:00	2.81147	2.82597	2.76617	2.80257	2.81152	2.82602	2.76622	2.80262	
2003-09-20T06:00:00	2.76877	2.82697	2.74697	2.81147	2.76882	2.82702	2.74702	2.81152	
2003-09-13T06:00:00	2.75017	2.77537	2.70997	2.76877	2.75022	2.77542	2.71002	2.76882	
2003-09-06T06:00:00	2.75747	2.76107	2.71087	2.75017	2.75752	2.76112	2.71092	2.75022	
2003-08-30T06:00:00	2.72627	2.79787	2.71507	2.75747	2.72632	2.79792	2.71512	2.75752	
2003-08-23T06:00:00	2.69427	2.78527	2.68907	2.72627	2.69432	2.78532	2.68912	2.72632	
2003-08-16T06:00:00	2.70387	2.72817	2.68587	2.69427	2.70392	2.72822	2.68592	2.69432	
2003-08-09T06:00:00	2.75767	2.76277	2.69727	2.70387	2.75772	2.76282	2.69732	2.70392	
2003-08-02T06:00:00	2.75267	2.80737	2.74647	2.75767	2.75272	2.80742	2.74652	2.75772	
2003-07-26T06:00:00	2.75997	2.78917	2.73677	2.75267	2.76002	2.78922	2.73682	2.75272	
2003-07-19T06:00:00	2.77637	2.79337	2.74047	2.75997	2.77642	2.79342	2.74052	2.76002	
2003-07-12T06:00:00	2.75427	2.80877	2.71907	2.77637	2.75432	2.80882	2.71912	2.77642	
2003-07-05T06:00:00	2.80067	2.84127	2.74047	2.75427	2.80072	2.84132	2.74052	2.75432	
2003-06-28T06:00:00	2.83217	2.84557	2.78497	2.80067	2.83222	2.84562	2.78502	2.80072	
2003-06-21T06:00:00	2.84607	2.87857	2.81877	2.83217	2.84612	2.87862	2.81882	2.83222	
2003-06-14T06:00:00	2.88027	2.89847	2.84147	2.84607	2.88032	2.89852	2.84152	2.84612	
2003-06-07T06:00:00	2.87857	2.90297	2.85187	2.88027	2.87862	2.90302	2.85192	2.88032	
2003-05-31T06:00:00	2.83477	2.89097	2.79297	2.87857	2.83482	2.89102	2.79302	2.87862	
2003-05-24T06:00:00	2.80107	2.88137	2.79017	2.83477	2.80112	2.88142	2.79022	2.83482	
2003-05-17T06:00:00	2.79277	2.82547	2.77187	2.80107	2.79282	2.82552	2.77192	2.80112	
2003-05-10T06:00:00	2.78437	2.84777	2.76617	2.79277	2.78442	2.84782	2.76622	2.79282	
2003-05-03T06:00:00	2.84717	2.85237	2.77497	2.78437	2.84722	2.85242	2.77502	2.78442	
2003-04-26T06:00:00	2.86957	2.88007	2.84227	2.84717	2.86962	2.88012	2.84232	2.84722	
2003-04-19T06:00:00	2.82277	2.88737	2.80507	2.86957	2.82282	2.88742	2.80512	2.86962	
2003-04-12T06:00:00	2.87977	2.89107	2.81977	2.82277	2.87982	2.89112	2.81982	2.82282	
2003-04-05T07:00:00	2.88727	2.92027	2.83657	2.87977	2.88732	2.92032	2.83662	2.87982	
2003-03-29T07:00:00	2.85987	2.90487	2.83387	2.88727	2.85992	2.90492	2.83392	2.88732	
2003-03-22T07:00:00	2.84207	2.88817	2.82977	2.85987	2.84212	2.88822	2.82982	2.85992	
2003-03-15T07:00:00	2.87167	2.88297	2.82057	2.84207	2.87172	2.88302	2.82062	2.84212	
2003-03-08T07:00:00	2.85057	2.97057	2.82627	2.87167	2.85062	2.97062	2.82632	2.87172	
2003-03-01T07:00:00	2.81347	2.85787	2.80447	2.85057	2.81352	2.85792	2.80452	2.85062	
2003-02-22T07:00:00	2.83127	2.83997	2.77747	2.81347	2.83132	2.84002	2.77752	2.81352	
2003-02-15T07:00:00	2.92127	2.93137	2.82667	2.83127	2.92132	2.93142	2.82672	2.83132	
2003-02-08T07:00:00	2.96917	2.97927	2.91367	2.92127	2.96922	2.97932	2.91372	2.92132	
2003-02-01T07:00:00	3.02477	3.04157	2.96367	2.96917	3.02482	3.04162	2.96372	2.96922	
2003-01-25T07:00:00	2.96927	3.04437	2.96667	3.02477	2.96932	3.04442	2.96672	3.02482	
2003-01-18T07:00:00	2.92367	3.00307	2.90367	2.96927	2.92372	3.00312	2.90372	2.96932	
2003-01-11T07:00:00	2.98547	3.00367	2.91647	2.92367	2.98552	3.00372	2.91652	2.92372	
2003-01-04T07:00:00	3.04617	3.06167	2.98507	2.98547	3.04622	3.06172	2.98512	2.98552	
2002-12-28T07:00:00	3.08737	3.09457	3.03897	3.04617	3.08742	3.09462	3.03902	3.04622	
2002-12-21T07:00:00	3.10877	3.11907	3.07817	3.08737	3.10882	3.11912	3.07822	3.08742	
2002-12-14T07:00:00	3.09297	3.13147	3.07747	3.10877	3.09302	3.13152	3.07752	3.10882	
2002-12-07T07:00:00	3.14157	3.14707	3.08287	3.09297	3.14162	3.14712	3.08292	3.09302	
2002-11-30T07:00:00	3.12437	3.16087	3.09117	3.14157	3.12442	3.16092	3.09122	3.14162	
2002-11-23T07:00:00	3.14077	3.15857	3.11257	3.12437	3.14082	3.15862	3.11262	3.12442	
2002-11-16T07:00:00	3.16117	3.20717	3.12247	3.14077	3.16122	3.20722	3.12252	3.14082	
2002-11-09T07:00:00	3.20467	3.22937	3.14587	3.16117	3.20472	3.22942	3.14592	3.16122	
2002-11-02T07:00:00	3.17957	3.20607	3.12617	3.20467	3.17962	3.20612	3.12622	3.20472	
2002-10-26T06:00:00	3.18497	3.23547	3.16787	3.17957	3.18502	3.23552	3.16792	3.17962	
2002-10-19T06:00:00	3.21487	3.22237	3.17227	3.18497	3.21492	3.22242	3.17232	3.18502	
2002-10-12T06:00:00	3.24807	3.27847	3.20167	3.21487	3.24812	3.27852	3.20172	3.21492	
2002-10-05T06:00:00	3.26617	3.27777	3.22217	3.24807	3.26622	3.27782	3.22222	3.24812	
2002-09-28T06:00:00	3.31577	3.37087	3.26507	3.26617	3.31582	3.37092	3.26512	3.26622	
2002-09-21T06:00:00	3.30597	3.36377	3.28387	3.31577	3.30602	3.36382	3.28392	3.31582	
2002-09-14T06:00:00	3.27497	3.31557	3.25187	3.30597	3.27502	3.31562	3.25192	3.30602	
2002-09-07T06:00:00	3.31667	3.33387	3.25937	3.27497	3.31672	3.33392	3.25942	3.27502	
2002-08-31T06:00:00	3.30627	3.38157	3.29077	3.31667	3.30632	3.38162	3.29082	3.31672	
2002-08-24T06:00:00	3.26377	3.32097	3.22357	3.30627	3.26382	3.32102	3.22362	3.30632	
2002-08-17T06:00:00	3.29107	3.30467	3.24317	3.26377	3.29112	3.30472	3.24322	3.26382	
2002-08-10T06:00:00	3.32707	3.38387	3.27007	3.29107	3.32712	3.38392	3.27012	3.29112	
2002-08-03T06:00:00	3.38307	3.44747	3.31167	3.32707	3.38312	3.44752	3.31172	3.32712	
2002-07-27T06:00:00	3.38337	3.40137	3.30657	3.38307	3.38342	3.40142	3.30662	3.38312	
2002-07-20T06:00:00	3.23577	3.41517	3.22587	3.38337	3.23582	3.41522	3.22592	3.38342	
2002-07-13T06:00:00	3.20547	3.27057	3.18017	3.23577	3.20552	3.27062	3.18022	3.23582	
2002-07-06T06:00:00	3.13587	3.23547	3.11597	3.20547	3.13592	3.23552	3.11602	3.20552	
2002-06-29T06:00:00	3.14727	3.16607	3.11587	3.13587	3.14732	3.16612	3.11592	3.13592	
2002-06-22T06:00:00	3.01467	3.16327	2.99617	3.14727	3.01472	3.16332	2.99622	3.14732	
2002-06-15T06:00:00	3.05647	3.07377	3.01037	3.01467	3.05652	3.07382	3.01042	3.01472	
2002-06-08T06:00:00	2.99017	3.06427	2.97387	3.05647	2.99022	3.06432	2.97392	3.05652	
2002-06-01T06:00:00	3.03187	3.04067	2.95417	2.99017	3.03192	3.04072	2.95422	2.99022	
2002-05-25T06:00:00	3.10057	3.10057	3.02657	3.03187	3.10062	3.10062	3.02662	3.03192	
2002-05-18T06:00:00	3.13857	3.15027	3.05307	3.10057	3.13862	3.15032	3.05312	3.10062	
2002-05-11T06:00:00	3.22947	3.23927	3.13737	3.13857	3.22952	3.23932	3.13742	3.13862	
2002-05-04T06:00:00	3.27487	3.28727	3.21907	3.22947	3.27492	3.28732	3.21912	3.22952	
2002-04-27T06:00:00	3.23247	3.29367	3.22987	3.27487	3.23252	3.29372	3.22992	3.27492	
2002-04-20T06:00:00	3.23247	3.25607	3.21997	3.23247	3.23252	3.25612	3.22002	3.23252	
2002-04-13T06:00:00	3.24677	3.28247	3.22327	3.23247	3.24682	3.28252	3.22332	3.23252	
2002-04-06T07:00:00	3.27907	3.32617	3.23267	3.24677	3.27912	3.32622	3.23272	3.24682	
2002-03-30T07:00:00	3.23687	3.28747	3.22387	3.27907	3.23692	3.28752	3.22392	3.27912	
2002-03-23T07:00:00	3.25727	3.28057	3.22947	3.23687	3.25732	3.28062	3.22952	3.23692	
2002-03-16T07:00:00	3.26027	3.29797	3.22707	3.25727	3.26032	3.29802	3.22712	3.25732	
2002-03-09T07:00:00	3.30427	3.33627	3.25537	3.26027	3.30432	3.33632	3.25542	3.26032	
2002-03-02T07:00:00	3.34657	3.35797	3.29127	3.30427	3.34662	3.35802	3.29132	3.30432	
2002-02-23T07:00:00	3.42657	3.43757	3.34277	3.34657	3.42662	3.43762	3.34282	3.34662	
2002-02-16T07:00:00	3.39057	3.43397	3.38027	3.42657	3.39062	3.43402	3.38032	3.42662	
2002-02-09T07:00:00	3.38677	3.44477	3.36417	3.39057	3.38682	3.44482	3.36422	3.39062	
2002-02-02T07:00:00	3.39267	3.41457	3.37327	3.38677	3.39272	3.41462	3.37332	3.38682	
2002-01-26T07:00:00	3.32467	3.42407	3.31897	3.39267	3.32472	3.42412	3.31902	3.39272	
2002-01-19T07:00:00	3.39507	3.39957	3.31847	3.32467	3.39512	3.39962	3.31852	3.32472	
2002-01-12T07:00:00	3.41807	3.43897	3.38937	3.39507	3.41812	3.43902	3.38942	3.39512	
2002-01-05T07:00:00	3.36997	3.42207	3.32887	3.41807	3.37002	3.42212	3.32892	3.41812	
2001-12-29T07:00:00	3.49527	3.50297	3.35357	3.36997	3.49532	3.50302	3.35362	3.37002	
2001-12-22T07:00:00	3.45777	3.52217	3.45287	3.49527	3.45782	3.52222	3.45292	3.49532	
2001-12-15T07:00:00	3.47607	3.54167	3.43887	3.45777	3.47612	3.54172	3.43892	3.45782	
2001-12-08T07:00:00	3.46077	3.49137	3.42087	3.47607	3.46082	3.49142	3.42092	3.47612	
2001-12-01T07:00:00	3.42807	3.46337	3.40187	3.46077	3.42812	3.46342	3.40192	3.46082	
2001-11-24T07:00:00	3.40757	3.47267	3.40627	3.42807	3.40762	3.47272	3.40632	3.42812	
