日時	USD/JPY(始値, 買い)	USD/JPY(高値, 買い)	USD/JPY(安値, 買い)	USD/JPY(終値, 買い)	USD/JPY(始値, 売り)	USD/JPY(高値, 売り)	USD/JPY(安値, 売り)	USD/JPY(終値, 売り)	
2007-04-14T06:00:00	119.191	119.881	117.631	118.751	119.168	119.858	117.608	118.728	
2007-04-07T06:00:00	119.321	119.591	118.231	119.191	119.298	119.568	118.208	119.168	
2007-03-31T06:00:00	117.841	119.411	117.461	119.321	117.818	119.388	117.438	119.298	
2007-03-24T06:00:00	118.091	118.451	116.401	117.841	118.068	118.428	116.378	117.818	
2007-03-17T06:00:00	116.821	118.331	116.261	118.091	116.798	118.308	116.238	118.068	
2007-03-10T07:00:00	118.251	118.511	115.781	116.821	118.228	118.488	115.758	116.798	
2007-03-03T07:00:00	116.871	118.401	115.171	118.251	116.848	118.378	115.148	118.228	
2007-02-24T07:00:00	121.051	121.101	116.441	116.871	121.028	121.078	116.418	116.848	
2007-02-17T07:00:00	119.351	121.671	119.231	121.051	119.328	121.648	119.208	121.028	
2007-02-10T07:00:00	121.691	122.111	119.001	119.351	121.668	122.088	118.978	119.328	
2007-02-03T07:00:00	121.051	121.771	119.981	121.691	121.028	121.748	119.958	121.668	
2007-01-27T07:00:00	121.581	122.211	120.111	121.051	121.598	122.188	120.088	121.028	
2007-01-20T07:00:00	121.201	121.771	120.181	121.581	121.218	121.788	120.198	121.598	
2007-01-13T07:00:00	120.311	121.571	120.041	121.201	120.328	121.588	120.058	121.218	
2007-01-06T07:00:00	118.651	120.711	118.091	120.311	118.668	120.728	118.108	120.328	
2006-12-30T07:00:00	118.991	119.661	117.961	118.651	118.968	119.678	117.978	118.668	
2006-12-23T07:00:00	118.821	119.241	118.301	118.991	118.798	119.218	118.278	118.968	
2006-12-16T07:00:00	118.081	118.981	117.721	118.821	118.058	118.958	117.698	118.798	
2006-12-09T07:00:00	116.361	118.351	116.181	118.081	116.338	118.328	116.158	118.058	
2006-12-02T07:00:00	115.471	116.511	114.451	116.361	115.448	116.488	114.428	116.338	
2006-11-25T07:00:00	115.831	116.571	114.981	115.471	115.808	116.548	114.958	115.448	
2006-11-18T07:00:00	117.791	118.271	115.601	115.831	117.768	118.248	115.578	115.808	
2006-11-11T07:00:00	117.601	118.491	117.151	117.791	117.578	118.468	117.128	117.768	
2006-11-04T07:00:00	118.031	118.611	117.221	117.601	118.008	118.588	117.198	117.578	
2006-10-28T06:00:00	117.601	118.211	116.571	118.031	117.578	118.188	116.548	118.008	
2006-10-21T06:00:00	118.701	119.681	117.151	117.601	118.678	119.658	117.128	117.578	
2006-10-14T06:00:00	119.691	119.821	118.051	118.701	119.668	119.798	118.028	118.678	
2006-10-07T06:00:00	118.971	119.901	118.841	119.691	118.988	119.878	118.818	119.668	
2006-09-30T06:00:00	118.131	119.091	117.381	118.971	118.108	119.108	117.358	118.988	
2006-09-23T06:00:00	116.531	118.211	116.141	118.131	116.508	118.188	116.118	118.108	
2006-09-16T06:00:00	117.571	118.311	116.101	116.531	117.548	118.288	116.078	116.508	
2006-09-09T06:00:00	116.911	118.171	116.621	117.571	116.888	118.148	116.598	117.548	
2006-09-02T06:00:00	117.131	117.131	115.581	116.911	117.108	117.108	115.558	116.888	
2006-08-26T06:00:00	117.321	117.511	116.521	117.131	117.298	117.488	116.498	117.108	
2006-08-19T06:00:00	115.831	117.431	115.371	117.321	115.808	117.408	115.348	117.298	
2006-08-12T06:00:00	116.261	116.771	115.211	115.831	116.278	116.748	115.188	115.808	
2006-08-05T06:00:00	114.401	116.421	114.141	116.261	114.418	116.438	114.158	116.278	
2006-07-29T06:00:00	114.761	115.531	113.941	114.401	114.778	115.548	113.958	114.418	
2006-07-22T06:00:00	116.161	117.411	114.581	114.761	116.178	117.388	114.598	114.778	
2006-07-15T06:00:00	116.191	117.871	115.801	116.161	116.208	117.888	115.818	116.178	
2006-07-08T06:00:00	113.901	116.371	113.411	116.191	113.918	116.388	113.428	116.208	
2006-07-01T06:00:00	114.421	115.811	113.821	113.901	114.438	115.788	113.818	113.918	
2006-06-24T06:00:00	116.551	116.671	114.141	114.421	116.568	116.688	114.158	114.438	
2006-06-17T06:00:00	115.101	116.571	114.331	116.551	115.118	116.588	114.348	116.568	
2006-06-10T06:00:00	113.981	115.431	113.961	115.101	113.958	115.448	113.958	115.118	
2006-06-03T06:00:00	111.621	114.741	111.461	113.981	111.598	114.718	111.438	113.958	
2006-05-27T06:00:00	112.711	113.401	111.361	111.621	112.688	113.378	111.338	111.598	
2006-05-20T06:00:00	111.741	112.991	110.991	112.711	111.718	112.968	110.968	112.688	
2006-05-13T06:00:00	110.051	112.251	108.991	111.741	110.028	112.228	108.968	111.718	
2006-05-06T06:00:00	112.491	112.601	109.321	110.051	112.468	112.578	109.298	110.028	
2006-04-29T06:00:00	113.861	114.191	112.281	112.491	113.838	114.168	112.258	112.468	
2006-04-22T06:00:00	116.681	116.681	113.661	113.861	116.658	116.658	113.638	113.838	
2006-04-15T06:00:00	118.651	118.651	116.601	116.681	118.628	118.628	116.578	116.658	
2006-04-08T06:00:00	118.291	118.901	117.821	118.651	118.268	118.878	117.798	118.628	
2006-04-01T07:00:00	117.711	118.821	116.701	118.291	117.688	118.798	116.678	118.268	
2006-03-25T07:00:00	117.471	118.241	116.281	117.711	117.448	118.218	116.258	117.688	
2006-03-18T07:00:00	115.801	118.521	115.521	117.471	115.818	118.498	115.498	117.448	
2006-03-11T07:00:00	118.971	119.171	115.681	115.801	118.988	119.188	115.698	115.818	
2006-03-04T07:00:00	116.401	119.131	116.061	118.971	116.378	119.148	116.038	118.988	
2006-02-25T07:00:00	116.841	117.151	115.471	116.401	116.858	117.128	115.448	116.378	
2006-02-18T07:00:00	118.231	119.021	116.401	116.841	118.208	118.998	116.418	116.858	
2006-02-11T07:00:00	117.941	118.871	116.771	118.231	117.918	118.848	116.748	118.208	
2006-02-04T07:00:00	118.891	119.191	116.911	117.941	118.868	119.168	116.888	117.918	
2006-01-28T07:00:00	117.281	119.411	116.711	118.891	117.258	119.388	116.688	118.868	
2006-01-21T07:00:00	115.271	117.441	114.161	117.281	115.248	117.418	114.138	117.258	
2006-01-14T07:00:00	114.261	115.941	113.801	115.271	114.238	115.918	113.778	115.248	
2006-01-07T07:00:00	114.421	114.911	113.441	114.261	114.398	114.888	113.418	114.238	
2005-12-31T07:00:00	117.951	117.961	114.241	114.421	117.928	117.938	114.218	114.398	
2005-12-24T07:00:00	116.271	118.191	116.161	117.951	116.248	118.168	116.138	117.928	
2005-12-17T07:00:00	115.711	117.671	115.531	116.271	115.688	117.648	115.508	116.248	
2005-12-10T07:00:00	120.651	121.061	115.621	115.711	120.628	121.038	115.598	115.688	
2005-12-03T07:00:00	120.541	121.411	119.981	120.651	120.518	121.388	119.958	120.628	
2005-11-26T07:00:00	119.631	121.251	118.351	120.541	119.608	121.228	118.328	120.518	
2005-11-19T07:00:00	119.101	119.711	118.221	119.631	119.118	119.688	118.198	119.608	
2005-11-12T07:00:00	117.891	119.541	117.821	119.101	117.868	119.558	117.838	119.118	
2005-11-05T07:00:00	118.301	118.401	116.871	117.891	118.278	118.378	116.848	117.868	
2005-10-29T06:00:00	115.691	118.361	115.551	118.301	115.668	118.338	115.528	118.278	
2005-10-22T06:00:00	115.921	116.261	114.621	115.691	115.898	116.238	114.598	115.668	
2005-10-15T06:00:00	114.021	116.001	113.771	115.921	113.998	115.978	113.748	115.898	
2005-10-08T06:00:00	113.781	115.111	113.551	114.021	113.758	115.088	113.528	113.998	
2005-10-01T06:00:00	113.541	114.421	113.031	113.781	113.518	114.398	113.008	113.758	
2005-09-24T06:00:00	112.441	113.701	112.111	113.541	112.418	113.678	112.088	113.518	
2005-09-17T06:00:00	111.371	112.471	110.991	112.441	111.348	112.448	110.968	112.418	
2005-09-10T06:00:00	109.731	111.481	108.981	111.371	109.708	111.458	108.958	111.348	
2005-09-03T06:00:00	109.661	110.771	108.781	109.731	109.638	110.748	108.758	109.708	
2005-08-27T06:00:00	110.231	111.811	109.221	109.661	110.208	111.788	109.198	109.638	
2005-08-20T06:00:00	110.431	110.761	109.371	110.231	110.408	110.738	109.348	110.208	
2005-08-13T06:00:00	109.411	110.861	109.061	110.431	109.388	110.838	109.038	110.408	
2005-08-06T06:00:00	111.991	112.641	109.331	109.411	111.968	112.618	109.308	109.388	
2005-07-30T06:00:00	112.441	112.791	110.761	111.991	112.418	112.768	110.738	111.968	
2005-07-23T06:00:00	111.331	112.891	111.221	112.441	111.308	112.868	111.198	112.418	
2005-07-16T06:00:00	112.211	113.741	109.881	111.331	112.188	113.718	109.858	111.308	
2005-07-09T06:00:00	112.191	112.431	110.761	112.211	112.168	112.408	110.738	112.188	
2005-07-02T06:00:00	111.751	112.611	111.341	112.191	111.728	112.588	111.318	112.168	
2005-06-25T06:00:00	109.071	111.801	109.071	111.751	109.048	111.778	109.048	111.728	
2005-06-18T06:00:00	108.661	109.621	108.171	109.071	108.638	109.598	108.148	109.048	
2005-06-11T06:00:00	108.611	109.741	108.451	108.661	108.588	109.718	108.428	108.638	
2005-06-04T06:00:00	107.721	108.661	106.511	108.611	107.698	108.638	106.488	108.588	
2005-05-28T06:00:00	107.951	108.871	107.381	107.721	107.928	108.848	107.358	107.698	
2005-05-21T06:00:00	108.151	108.331	107.251	107.951	108.128	108.308	107.228	107.928	
2005-05-14T06:00:00	107.381	108.301	106.581	108.151	107.358	108.278	106.558	108.128	
2005-05-07T06:00:00	104.991	107.441	104.931	107.381	104.968	107.418	104.908	107.358	
2005-04-30T06:00:00	104.851	105.441	104.211	104.991	104.828	105.418	104.188	104.968	
2005-04-23T06:00:00	106.061	106.421	104.621	104.851	106.038	106.398	104.598	104.828	
2005-04-16T06:00:00	107.801	108.081	105.771	106.061	107.778	108.058	105.748	106.038	
2005-04-09T06:00:00	108.311	108.581	107.151	107.801	108.288	108.558	107.128	107.778	
2005-04-02T07:00:00	107.581	108.911	107.461	108.311	107.558	108.888	107.438	108.288	
2005-03-26T07:00:00	106.371	107.791	106.311	107.581	106.348	107.768	106.288	107.558	
2005-03-19T07:00:00	104.721	106.601	104.671	106.371	104.698	106.578	104.648	106.348	
2005-03-12T07:00:00	104.021	105.201	103.701	104.721	103.998	105.178	103.678	104.698	
2005-03-05T07:00:00	104.751	105.391	103.671	104.021	104.728	105.368	103.648	103.998	
2005-02-26T07:00:00	105.201	105.601	104.121	104.751	105.178	105.578	104.098	104.728	
2005-02-19T07:00:00	105.671	105.821	103.851	105.201	105.648	105.798	103.828	105.178	
2005-02-12T07:00:00	105.791	105.891	104.311	105.671	105.768	105.868	104.288	105.648	
2005-02-05T07:00:00	104.031	106.871	103.951	105.791	104.008	106.848	103.928	105.768	
2005-01-29T07:00:00	103.381	104.761	103.311	104.031	103.358	104.738	103.288	104.008	
2005-01-22T07:00:00	102.741	104.351	102.371	103.381	102.718	104.328	102.348	103.358	
2005-01-15T07:00:00	102.051	103.931	101.701	102.741	102.028	103.908	101.678	102.718	
2005-01-08T07:00:00	104.841	104.871	101.781	102.051	104.818	104.848	101.758	102.028	
2005-01-01T07:00:00	102.761	105.201	102.341	104.841	102.738	105.178	102.318	104.818	
2004-12-25T07:00:00	103.651	104.311	102.331	102.761	103.628	104.288	102.308	102.738	
2004-12-18T07:00:00	104.291	104.691	103.471	103.651	104.268	104.668	103.448	103.628	
2004-12-11T07:00:00	105.181	105.811	103.451	104.291	105.158	105.788	103.428	104.268	
2004-12-04T07:00:00	102.091	106.221	101.921	105.181	102.068	106.198	101.898	105.158	
2004-11-27T07:00:00	102.601	103.621	101.851	102.091	102.578	103.598	101.828	102.068	
2004-11-20T07:00:00	103.111	103.721	102.181	102.601	103.078	103.698	102.158	102.578	
2004-11-13T07:00:00	105.541	105.751	102.721	103.111	105.508	105.718	102.688	103.078	
2004-11-06T07:00:00	105.641	107.321	105.311	105.541	105.608	107.288	105.278	105.508	
2004-10-30T06:00:00	105.841	106.931	105.541	105.641	105.808	106.898	105.508	105.608	
2004-10-23T06:00:00	107.251	107.431	105.821	105.841	107.218	107.398	105.788	105.808	
2004-10-16T06:00:00	109.231	109.621	107.221	107.251	109.198	109.588	107.188	107.218	
2004-10-09T06:00:00	109.491	110.241	108.821	109.231	109.458	110.208	108.788	109.198	
2004-10-02T06:00:00	110.461	111.491	109.321	109.491	110.428	111.458	109.288	109.458	
2004-09-25T06:00:00	110.651	111.751	109.821	110.461	110.618	111.718	109.788	110.428	
2004-09-18T06:00:00	109.891	110.971	109.621	110.651	109.858	110.938	109.588	110.618	
2004-09-11T06:00:00	109.601	110.421	109.311	109.891	109.568	110.388	109.278	109.858	
2004-09-04T06:00:00	110.521	110.641	109.071	109.601	110.488	110.608	109.038	109.568	
2004-08-28T06:00:00	109.701	110.731	108.791	110.521	109.668	110.698	108.758	110.488	
2004-08-21T06:00:00	109.271	110.521	109.041	109.701	109.238	110.488	109.008	109.668	
2004-08-14T06:00:00	110.691	111.021	108.961	109.271	110.658	110.988	108.928	109.238	
2004-08-07T06:00:00	110.351	112.111	110.161	110.691	110.368	112.078	110.128	110.658	
2004-07-31T06:00:00	111.211	111.921	109.841	110.351	111.178	111.888	109.808	110.368	
2004-07-24T06:00:00	110.141	112.501	109.451	111.211	110.108	112.468	109.418	111.178	
2004-07-17T06:00:00	108.731	110.341	108.121	110.141	108.698	110.308	108.088	110.108	
2004-07-10T06:00:00	108.351	110.061	107.571	108.731	108.318	110.028	107.538	108.698	
2004-07-03T06:00:00	108.361	109.751	107.961	108.351	108.328	109.718	107.928	108.318	
2004-06-26T06:00:00	107.681	109.611	107.441	108.361	107.648	109.578	107.408	108.328	
2004-06-19T06:00:00	108.831	109.431	107.031	107.681	108.798	109.398	106.998	107.648	
2004-06-12T06:00:00	110.061	111.501	108.571	108.831	110.028	111.468	108.538	108.798	
2004-06-05T06:00:00	111.031	111.131	108.681	110.061	110.998	111.098	108.648	110.028	
2004-05-29T06:00:00	110.291	112.001	109.061	111.031	110.258	111.968	109.028	110.998	
2004-05-22T06:00:00	112.251	113.361	110.051	110.291	112.268	113.328	110.018	110.258	
2004-05-15T06:00:00	114.241	114.721	111.791	112.251	114.208	114.688	111.758	112.268	
2004-05-08T06:00:00	112.241	114.891	112.161	114.241	112.208	114.858	112.128	114.208	
2004-05-01T06:00:00	110.541	112.511	108.341	112.241	110.508	112.478	108.308	112.208	
2004-04-24T06:00:00	108.981	111.051	108.331	110.541	108.998	111.018	108.298	110.508	
2004-04-17T06:00:00	107.761	109.901	107.601	108.981	107.778	109.868	107.568	108.998	
2004-04-10T06:00:00	106.461	109.241	105.011	107.761	106.478	109.258	105.028	107.778	
2004-04-03T07:00:00	104.531	107.201	104.101	106.461	104.548	107.218	104.118	106.478	
2004-03-27T07:00:00	105.921	106.191	103.411	104.531	105.938	106.208	103.428	104.548	
2004-03-20T07:00:00	106.741	107.631	105.511	105.921	106.758	107.648	105.528	105.938	
2004-03-13T07:00:00	110.861	111.051	106.371	106.741	110.878	111.068	106.388	106.758	
2004-03-06T07:00:00	112.031	112.311	110.201	110.861	112.048	112.328	110.218	110.878	
2004-02-28T07:00:00	108.931	112.251	108.851	112.031	108.948	112.268	108.868	112.048	
2004-02-21T07:00:00	109.041	109.801	108.031	108.931	109.058	109.818	108.048	108.948	
2004-02-14T07:00:00	105.431	109.311	105.371	109.041	105.448	109.328	105.388	109.058	
2004-02-07T07:00:00	105.421	106.081	105.161	105.431	105.438	106.098	105.178	105.448	
2004-01-31T07:00:00	105.721	106.761	105.191	105.421	105.738	106.778	105.208	105.438	
2004-01-24T07:00:00	106.491	106.701	105.441	105.721	106.508	106.718	105.458	105.738	
2004-01-17T07:00:00	106.691	107.891	105.711	106.491	106.708	107.908	105.728	106.508	
2004-01-10T07:00:00	106.341	106.961	105.681	106.691	106.358	106.978	105.698	106.708	
2004-01-03T07:00:00	106.891	108.241	105.641	106.341	106.908	108.258	105.658	106.358	
2003-12-27T07:00:00	107.461	107.591	106.601	106.891	107.478	107.608	106.618	106.908	
2003-12-20T07:00:00	107.801	107.921	106.901	107.461	107.818	107.938	106.918	107.478	
2003-12-13T07:00:00	107.711	108.391	107.191	107.801	107.728	108.408	107.208	107.818	
2003-12-06T07:00:00	107.641	108.691	106.741	107.711	107.658	108.708	106.758	107.728	
2003-11-29T07:00:00	109.551	109.991	107.511	107.641	109.568	110.008	107.528	107.658	
2003-11-22T07:00:00	108.741	109.981	108.741	109.551	108.758	109.998	108.758	109.568	
2003-11-15T07:00:00	108.271	109.711	107.491	108.741	108.288	109.728	107.508	108.758	
2003-11-08T07:00:00	109.281	109.601	107.821	108.271	109.298	109.618	107.838	108.288	
2003-11-01T07:00:00	109.891	111.471	109.031	109.281	109.908	111.488	109.048	109.298	
2003-10-25T06:00:00	109.341	110.191	107.801	109.891	109.358	110.208	107.818	109.908	
2003-10-18T06:00:00	109.361	110.561	108.771	109.341	109.378	110.578	108.788	109.358	
2003-10-11T06:00:00	108.601	110.301	108.271	109.361	108.618	110.318	108.288	109.378	
2003-10-04T06:00:00	110.851	111.311	108.261	108.601	110.868	111.328	108.278	108.618	
2003-09-27T06:00:00	111.771	112.051	110.071	110.851	111.788	112.068	110.088	110.868	
2003-09-20T06:00:00	114.261	114.261	110.861	111.771	114.278	114.278	110.878	111.788	
2003-09-13T06:00:00	117.311	117.661	113.541	114.261	117.328	117.678	113.558	114.278	
2003-09-06T06:00:00	116.791	117.681	116.061	117.311	116.808	117.698	116.078	117.328	
2003-08-30T06:00:00	116.841	117.211	115.721	116.791	116.858	117.228	115.738	116.808	
2003-08-23T06:00:00	117.551	117.991	116.131	116.841	117.568	118.008	116.148	116.858	
2003-08-16T06:00:00	119.191	119.761	117.281	117.551	119.208	119.778	117.298	117.568	
2003-08-09T06:00:00	118.981	119.661	118.171	119.191	118.998	119.678	118.188	119.208	
2003-08-02T06:00:00	120.071	120.601	118.791	118.981	120.088	120.618	118.808	118.998	
2003-07-26T06:00:00	118.821	120.661	118.761	120.071	118.838	120.678	118.778	120.088	
2003-07-19T06:00:00	118.351	119.361	118.211	118.821	118.368	119.378	118.228	118.838	
2003-07-12T06:00:00	117.681	119.201	116.621	118.351	117.698	119.218	116.638	118.368	
2003-07-05T06:00:00	118.141	118.671	117.341	117.681	118.158	118.688	117.358	117.698	
2003-06-28T06:00:00	119.651	120.211	117.841	118.141	119.668	120.228	117.858	118.158	
2003-06-21T06:00:00	118.301	119.981	117.291	119.651	118.318	119.998	117.308	119.668	
2003-06-14T06:00:00	117.451	119.081	117.151	118.301	117.468	119.098	117.168	118.318	
2003-06-07T06:00:00	118.671	118.761	117.151	117.451	118.688	118.778	117.168	117.468	
2003-05-31T06:00:00	119.311	119.631	117.331	118.671	119.328	119.648	117.348	118.688	
2003-05-24T06:00:00	116.841	119.621	116.141	119.311	116.858	119.638	116.158	119.328	
2003-05-17T06:00:00	115.931	117.761	115.071	116.841	115.948	117.778	115.088	116.858	
2003-05-10T06:00:00	117.151	117.521	115.271	115.931	117.168	117.538	115.288	115.948	
2003-05-03T06:00:00	118.931	119.051	115.971	117.151	118.948	119.068	115.988	117.168	
2003-04-26T06:00:00	120.161	120.701	118.111	118.931	120.178	120.718	118.128	118.948	
2003-04-19T06:00:00	119.681	121.111	119.321	120.161	119.698	121.128	119.338	120.178	
2003-04-12T06:00:00	120.391	120.801	118.891	119.681	120.408	120.818	118.908	119.698	
2003-04-05T07:00:00	119.941	120.861	119.251	120.391	119.958	120.878	119.268	120.408	
2003-03-29T07:00:00	119.721	120.171	117.591	119.941	119.738	120.188	117.608	119.958	
2003-03-22T07:00:00	121.461	121.461	119.341	119.721	121.478	121.478	119.358	119.738	
2003-03-15T07:00:00	118.291	121.861	117.531	121.461	118.308	121.878	117.548	121.478	
2003-03-08T07:00:00	117.041	118.731	116.391	118.291	117.058	118.748	116.408	118.308	
2003-03-01T07:00:00	118.081	118.261	116.301	117.041	118.098	118.278	116.318	117.058	
2003-02-22T07:00:00	118.711	118.901	116.801	118.081	118.728	118.918	116.818	118.098	
2003-02-15T07:00:00	120.301	120.751	118.081	118.711	120.318	120.768	118.098	118.728	
2003-02-08T07:00:00	120.251	121.751	120.081	120.301	120.268	121.768	120.098	120.318	
2003-02-01T07:00:00	119.851	120.891	119.041	120.251	119.868	120.908	119.058	120.268	
2003-01-25T07:00:00	117.791	120.031	117.521	119.851	117.808	120.048	117.538	119.868	
2003-01-18T07:00:00	117.661	119.111	117.491	117.791	117.678	119.128	117.508	117.808	
2003-01-11T07:00:00	119.121	119.401	117.381	117.661	119.138	119.418	117.398	117.678	
2003-01-04T07:00:00	119.711	120.581	118.521	119.121	119.728	120.598	118.538	119.138	
2002-12-28T07:00:00	119.871	120.251	118.281	119.711	119.888	120.268	118.298	119.728	
2002-12-21T07:00:00	120.461	120.751	119.791	119.871	120.478	120.768	119.808	119.888	
2002-12-14T07:00:00	120.521	121.651	120.181	120.461	120.538	121.668	120.198	120.478	
2002-12-07T07:00:00	123.571	124.021	120.281	120.521	123.588	124.038	120.298	120.538	
2002-11-30T07:00:00	122.511	125.681	122.081	123.571	122.528	125.698	122.098	123.588	
2002-11-23T07:00:00	122.771	123.151	121.301	122.511	122.788	123.168	121.318	122.528	
2002-11-16T07:00:00	120.441	122.951	120.241	122.771	120.458	122.968	120.258	122.788	
2002-11-09T07:00:00	119.791	120.901	119.071	120.441	119.808	120.918	119.088	120.458	
2002-11-02T07:00:00	122.171	122.631	119.521	119.791	122.188	122.648	119.538	119.808	
2002-10-26T06:00:00	124.211	124.951	122.171	122.171	124.228	124.968	122.188	122.188	
2002-10-19T06:00:00	125.431	125.611	123.571	124.211	125.448	125.628	123.588	124.228	
2002-10-12T06:00:00	124.071	125.531	123.771	125.431	124.088	125.548	123.788	125.448	
2002-10-05T06:00:00	123.221	124.601	122.981	124.071	123.238	124.618	122.998	124.088	
2002-09-28T06:00:00	122.671	123.311	121.081	123.221	122.688	123.328	121.098	123.238	
2002-09-21T06:00:00	123.391	124.201	121.801	122.671	123.408	124.218	121.818	122.688	
2002-09-14T06:00:00	121.751	123.701	120.871	123.391	121.768	123.718	120.888	123.408	
2002-09-07T06:00:00	118.291	122.251	118.141	121.751	118.308	122.268	118.158	121.768	
2002-08-31T06:00:00	118.331	118.861	116.811	118.291	118.348	118.878	116.828	118.308	
2002-08-24T06:00:00	119.571	119.911	117.401	118.331	119.588	119.928	117.418	118.348	
2002-08-17T06:00:00	117.711	120.281	117.411	119.571	117.728	120.298	117.428	119.588	
2002-08-10T06:00:00	120.101	120.191	116.291	117.711	120.118	120.208	116.308	117.728	
2002-08-03T06:00:00	118.961	121.331	118.581	120.101	118.978	121.348	118.598	120.118	
2002-07-27T06:00:00	118.841	120.381	118.431	118.961	118.858	120.398	118.448	118.978	
2002-07-20T06:00:00	115.691	119.021	115.691	118.841	115.708	119.038	115.708	118.858	
2002-07-13T06:00:00	116.841	117.291	115.471	115.691	116.858	117.308	115.488	115.708	
2002-07-06T06:00:00	120.341	120.341	116.431	116.841	120.358	120.358	116.448	116.858	
2002-06-29T06:00:00	119.821	120.781	119.281	120.341	119.788	120.748	119.248	120.358	
2002-06-22T06:00:00	121.221	122.781	118.381	119.821	121.188	122.748	118.348	119.788	
2002-06-15T06:00:00	124.181	124.861	120.831	121.221	124.148	124.828	120.798	121.188	
2002-06-08T06:00:00	124.411	125.921	123.951	124.181	124.378	125.888	123.918	124.148	
2002-06-01T06:00:00	124.261	125.071	123.281	124.411	124.228	125.038	123.248	124.378	
2002-05-25T06:00:00	124.801	125.081	122.841	124.261	124.768	125.048	122.808	124.228	
2002-05-18T06:00:00	126.021	126.221	123.521	124.801	125.988	126.188	123.488	124.768	
2002-05-11T06:00:00	127.641	128.831	125.551	126.021	127.608	128.798	125.518	125.988	
2002-05-04T06:00:00	126.951	129.121	126.781	127.641	126.918	129.088	126.748	127.608	
2002-04-27T06:00:00	127.881	128.691	126.861	126.951	127.848	128.658	126.828	126.918	
2002-04-20T06:00:00	130.361	130.701	127.831	127.881	130.328	130.668	127.798	127.848	
2002-04-13T06:00:00	132.021	132.411	129.591	130.361	131.988	132.378	129.558	130.328	
2002-04-06T07:00:00	131.721	132.301	130.211	132.021	131.688	132.268	130.178	131.988	
2002-03-30T07:00:00	132.701	133.851	131.331	131.721	132.668	133.818	131.298	131.688	
2002-03-23T07:00:00	132.861	133.481	132.191	132.701	132.828	133.448	132.158	132.668	
2002-03-16T07:00:00	129.161	132.951	129.081	132.861	129.128	132.918	129.048	132.828	
2002-03-09T07:00:00	128.611	129.661	127.781	129.161	128.578	129.628	127.748	129.128	
2002-03-02T07:00:00	133.391	133.611	126.391	128.611	133.358	133.578	126.358	128.578	
2002-02-23T07:00:00	134.141	135.011	133.091	133.391	134.108	134.978	133.058	133.358	
2002-02-16T07:00:00	132.611	134.531	132.431	134.141	132.578	134.498	132.398	134.108	
2002-02-09T07:00:00	134.691	135.051	131.871	132.611	134.658	135.018	131.838	132.578	
2002-02-02T07:00:00	133.091	135.001	131.941	134.691	133.058	134.968	131.908	134.658	
2002-01-26T07:00:00	134.441	135.191	132.381	133.091	134.408	135.158	132.348	133.058	
2002-01-19T07:00:00	132.581	134.961	132.061	134.441	132.548	134.928	132.028	134.408	
2002-01-12T07:00:00	132.001	133.051	130.911	132.581	131.968	133.018	130.878	132.548	
2002-01-05T07:00:00	130.941	133.351	130.391	132.001	130.908	133.318	130.358	131.968	
2001-12-29T07:00:00	131.291	132.301	130.661	130.941	131.258	132.268	130.628	130.908	
2001-12-22T07:00:00	129.671	132.051	129.321	131.291	129.638	132.018	129.288	131.258	
2001-12-15T07:00:00	127.311	129.711	127.131	129.671	127.278	129.678	127.098	129.638	
2001-12-08T07:00:00	125.551	128.001	125.511	127.311	125.518	127.968	125.478	127.278	
2001-12-01T07:00:00	123.461	125.781	123.281	125.551	123.428	125.748	123.248	125.518	
2001-11-24T07:00:00	124.451	124.591	122.841	123.461	124.418	124.558	122.808	123.428	
2001-11-17T07:00:00	122.901	124.491	122.531	124.451	122.868	124.458	122.498	124.418	
2001-11-10T07:00:00	120.411	122.961	119.741	122.901	120.378	122.928	119.708	122.868	
2001-11-03T07:00:00	121.641	122.141	119.791	120.411	121.608	122.108	119.758	120.378	
2001-10-27T06:00:00	122.731	122.791	121.381	121.641	122.698	122.758	121.348	121.608	
2001-10-20T06:00:00	121.221	123.391	121.191	122.781	121.188	123.358	121.158	122.748	
2001-10-13T06:00:00	120.891	121.931	120.551	121.221	120.858	121.898	120.518	121.188	
2001-10-06T06:00:00	120.321	121.801	119.721	120.891	120.288	121.768	119.688	120.858	
2001-09-29T06:00:00	119.581	121.501	119.361	120.321	119.548	121.468	119.328	120.288	
2001-09-22T06:00:00	116.891	120.041	116.361	119.581	116.858	120.008	116.328	119.548	
2001-09-15T06:00:00	117.581	118.371	115.871	116.891	117.548	118.338	115.838	116.858	
2001-09-08T06:00:00	120.221	122.081	116.961	117.581	120.188	122.048	116.928	117.548	
2001-09-01T06:00:00	119.191	121.571	118.651	120.221	119.158	121.538	118.618	120.188	
2001-08-25T06:00:00	120.191	120.831	118.531	119.191	120.158	120.798	118.498	119.158	
2001-08-18T06:00:00	120.321	120.981	119.421	120.191	120.288	120.948	119.388	120.158	
2001-08-11T06:00:00	122.001	123.231	119.121	120.321	121.968	123.198	119.088	120.288	
2001-08-04T06:00:00	123.721	124.311	121.441	122.001	123.688	124.278	121.408	121.968	
2001-07-28T06:00:00	123.271	125.411	123.271	123.721	123.238	125.378	123.238	123.688	
2001-07-21T06:00:00	123.101	124.521	123.101	123.271	123.068	124.488	123.068	123.238	
2001-07-14T06:00:00	124.731	125.711	122.771	123.101	124.698	125.678	122.738	123.068	
