日時	EUR/JPY(始値, 買い)	EUR/JPY(高値, 買い)	EUR/JPY(安値, 買い)	EUR/JPY(終値, 買い)	EUR/JPY(始値, 売り)	EUR/JPY(高値, 売り)	EUR/JPY(安値, 売り)	EUR/JPY(終値, 売り)	
1998-08-15T06:00:00	160.412	161.592	154.642	158.652	160.378	161.558	154.608	158.618	
1998-08-08T06:00:00	161.762	164.002	157.662	160.412	161.728	163.968	157.628	160.378	
1998-08-01T06:00:00	160.762	162.852	158.932	161.762	160.728	162.818	158.898	161.728	
1998-07-25T06:00:00	156.992	160.762	155.392	160.762	156.958	160.728	155.358	160.728	
1998-07-18T06:00:00	154.662	157.472	152.852	156.992	154.628	157.438	152.818	156.958	
1998-07-11T06:00:00	155.562	158.572	152.352	154.662	155.528	158.538	152.318	154.628	
1998-07-04T06:00:00	152.852	155.562	149.722	155.562	152.818	155.528	149.688	155.528	
1998-06-27T06:00:00	155.902	157.112	149.292	152.852	155.868	157.078	149.258	152.818	
1998-06-20T06:00:00	152.482	157.962	150.402	155.902	152.448	157.928	150.368	155.868	
1998-06-13T06:00:00	158.042	161.482	147.232	152.482	158.008	161.448	147.198	152.448	
1998-06-06T06:00:00	155.062	158.742	153.432	158.042	155.028	158.708	153.398	158.008	
1998-05-30T06:00:00	153.092	156.282	152.172	155.062	153.058	156.248	152.138	155.028	
1998-05-23T06:00:00	152.312	154.362	150.562	153.092	152.278	154.328	150.528	153.058	
