日時	GBP/AUD(始値, 買い)	GBP/AUD(高値, 買い)	GBP/AUD(安値, 買い)	GBP/AUD(終値, 買い)	GBP/AUD(始値, 売り)	GBP/AUD(高値, 売り)	GBP/AUD(安値, 売り)	GBP/AUD(終値, 売り)	
2008-01-26T07:00:00	2.25147	2.26057	2.17477	2.17487	2.25022	2.25862	2.17352	2.17362	
2008-01-19T07:00:00	2.22111	2.28166	2.21967	2.25147	2.22002	2.28042	2.21805	2.25022	
2008-01-12T07:00:00	2.19649	2.26449	2.16996	2.22111	2.19542	2.26332	2.16901	2.22002	
2008-01-05T07:00:00	2.26578	2.27504	2.17517	2.19649	2.26462	2.27399	2.17422	2.19542	
2007-12-29T07:00:00	2.27814	2.28873	2.23098	2.26578	2.27649	2.28747	2.22993	2.26462	
2007-12-22T07:00:00	2.28688	2.29028	2.26647	2.27814	2.28562	2.28873	2.26502	2.27649	
2007-12-15T07:00:00	2.34242	2.36166	2.28160	2.28688	2.34102	2.36041	2.28022	2.28562	
2007-12-08T07:00:00	2.31617	2.35130	2.29407	2.34242	2.31502	2.35002	2.29262	2.34102	
2007-12-01T07:00:00	2.32847	2.36924	2.30189	2.31617	2.32764	2.36822	2.30092	2.31502	
2007-11-24T07:00:00	2.35047	2.38978	2.31832	2.32847	2.34942	2.38873	2.31742	2.32764	
2007-11-17T07:00:00	2.30147	2.38427	2.28457	2.35047	2.30052	2.38282	2.28285	2.34942	
2007-11-10T07:00:00	2.29127	2.35248	2.27997	2.30147	2.28992	2.35152	2.27892	2.30052	
2007-11-03T06:00:00	2.26401	2.30380	2.23187	2.29127	2.26282	2.30282	2.23076	2.28992	
2007-10-27T06:00:00	2.23667	2.28327	2.21942	2.26401	2.23542	2.28202	2.21842	2.26282	
2007-10-20T06:00:00	2.30257	2.32147	2.23583	2.23667	2.30142	2.32002	2.23472	2.23542	
2007-10-13T06:00:00	2.25175	2.30627	2.24417	2.30257	2.25072	2.30474	2.24272	2.30142	
2007-10-06T06:00:00	2.27623	2.28370	2.24457	2.25175	2.27498	2.28282	2.24372	2.25072	
2007-09-29T06:00:00	2.30627	2.31774	2.26787	2.27623	2.30523	2.31659	2.26682	2.27498	
2007-09-22T06:00:00	2.33689	2.34312	2.28907	2.30627	2.33592	2.34212	2.28802	2.30523	
2007-09-15T06:00:00	2.38303	2.40307	2.31149	2.33689	2.38198	2.40212	2.31042	2.33592	
2007-09-08T06:00:00	2.45427	2.48267	2.38274	2.38303	2.45282	2.48142	2.38169	2.38198	
2007-09-01T06:00:00	2.46417	2.47387	2.43187	2.45427	2.46292	2.47192	2.43062	2.45282	
2007-08-25T06:00:00	2.43597	2.48747	2.42157	2.46417	2.43462	2.48642	2.42052	2.46292	
2007-08-18T06:00:00	2.48577	2.50637	2.43337	2.43597	2.48382	2.50512	2.43192	2.43462	
2007-08-11T06:00:00	2.39427	2.56517	2.38107	2.48577	2.39282	2.56382	2.38012	2.48382	
2007-08-04T06:00:00	2.38637	2.40317	2.35147	2.39427	2.38502	2.40252	2.35042	2.39282	
2007-07-28T06:00:00	2.37667	2.39557	2.35617	2.38637	2.37582	2.39462	2.35512	2.38502	
2007-07-21T06:00:00	2.33767	2.38217	2.31147	2.37667	2.33682	2.38122	2.31062	2.37582	
2007-07-14T06:00:00	2.34007	2.34847	2.32537	2.33767	2.33882	2.34742	2.32432	2.33682	
2007-07-07T06:00:00	2.34527	2.36367	2.33587	2.34007	2.34422	2.36242	2.33482	2.33882	
2007-06-30T06:00:00	2.36767	2.36777	2.34297	2.34527	2.36622	2.36632	2.34152	2.34422	
2007-06-23T06:00:00	2.36267	2.39257	2.35127	2.36767	2.36122	2.39112	2.34982	2.36622	
2007-06-16T06:00:00	2.34717	2.36527	2.34557	2.36267	2.34572	2.36382	2.34412	2.36122	
2007-06-09T06:00:00	2.33317	2.36137	2.33067	2.34717	2.33172	2.35992	2.32922	2.34572	
2007-06-02T06:00:00	2.38267	2.39267	2.33017	2.33317	2.38122	2.39122	2.32872	2.33172	
2007-05-26T06:00:00	2.42647	2.43017	2.38027	2.38267	2.42502	2.42872	2.37882	2.38122	
2007-05-19T06:00:00	2.39837	2.42997	2.39417	2.42647	2.39692	2.42852	2.39272	2.42502	
2007-05-12T06:00:00	2.38387	2.40767	2.37437	2.39837	2.38242	2.40622	2.37292	2.39692	
2007-05-05T06:00:00	2.42707	2.43057	2.38087	2.38387	2.42562	2.42912	2.37942	2.38242	
2007-04-28T06:00:00	2.40807	2.43337	2.40227	2.42707	2.40662	2.43192	2.40082	2.42562	
2007-04-21T06:00:00	2.39287	2.42637	2.39217	2.40807	2.39142	2.42492	2.39072	2.40662	
2007-04-14T06:00:00	2.38547	2.41587	2.37917	2.39287	2.38402	2.41442	2.37772	2.39142	
2007-04-07T06:00:00	2.40877	2.41137	2.37887	2.38547	2.40732	2.40992	2.37742	2.38402	
2007-03-31T06:00:00	2.43287	2.44767	2.40197	2.40877	2.43142	2.44622	2.40052	2.40732	
2007-03-24T06:00:00	2.43687	2.44487	2.42027	2.43287	2.43542	2.44342	2.41882	2.43142	
2007-03-17T06:00:00	2.44047	2.45457	2.42097	2.43687	2.43902	2.45312	2.41952	2.43542	
2007-03-10T07:00:00	2.47717	2.48287	2.43887	2.44047	2.47572	2.48142	2.43742	2.43902	
2007-03-03T07:00:00	2.48547	2.49987	2.47237	2.47717	2.48402	2.49842	2.47092	2.47572	
2007-02-24T07:00:00	2.48037	2.50237	2.47107	2.48547	2.47892	2.50092	2.46962	2.48402	
2007-02-17T07:00:00	2.47837	2.49257	2.46757	2.48037	2.47692	2.49112	2.46612	2.47892	
2007-02-10T07:00:00	2.51127	2.52697	2.47797	2.47837	2.50982	2.52552	2.47652	2.47692	
2007-02-03T07:00:00	2.53927	2.54547	2.49847	2.51127	2.53782	2.54402	2.49702	2.50982	
2007-01-27T07:00:00	2.53257	2.54997	2.52577	2.53927	2.53262	2.54852	2.52432	2.53782	
2007-01-20T07:00:00	2.49847	2.54277	2.49557	2.53257	2.49852	2.54282	2.49562	2.53262	
2007-01-13T07:00:00	2.49997	2.51357	2.49227	2.49847	2.50002	2.51362	2.49232	2.49852	
2007-01-06T07:00:00	2.47627	2.50727	2.46417	2.49997	2.47632	2.50732	2.46422	2.50002	
2006-12-30T07:00:00	2.48157	2.48577	2.45667	2.47627	2.48012	2.48582	2.45672	2.47632	
2006-12-23T07:00:00	2.49827	2.50317	2.47677	2.48157	2.49682	2.50172	2.47532	2.48012	
2006-12-16T07:00:00	2.49807	2.52147	2.49207	2.49827	2.49662	2.52002	2.49062	2.49682	
2006-12-09T07:00:00	2.48707	2.51857	2.48437	2.49807	2.48562	2.51712	2.48292	2.49662	
2006-12-02T07:00:00	2.51237	2.51997	2.47847	2.48707	2.51092	2.51852	2.47702	2.48562	
2006-11-25T07:00:00	2.48007	2.51427	2.47557	2.51237	2.47862	2.51282	2.47412	2.51092	
2006-11-18T07:00:00	2.46497	2.48797	2.46017	2.48007	2.46352	2.48652	2.45872	2.47862	
2006-11-11T07:00:00	2.48967	2.49957	2.45577	2.46497	2.48822	2.49812	2.45432	2.46352	
2006-11-04T07:00:00	2.46977	2.49737	2.45857	2.48967	2.46832	2.49592	2.45712	2.48822	
2006-10-28T06:00:00	2.46887	2.47817	2.46027	2.46977	2.46742	2.47672	2.45882	2.46832	
2006-10-21T06:00:00	2.48257	2.48517	2.46057	2.46887	2.48112	2.48372	2.45912	2.46742	
2006-10-14T06:00:00	2.47207	2.48867	2.46637	2.48257	2.47062	2.48722	2.46492	2.48112	
2006-10-07T06:00:00	2.51807	2.52287	2.47057	2.47207	2.51812	2.52142	2.46912	2.47062	
2006-09-30T06:00:00	2.51307	2.54297	2.50817	2.51807	2.51162	2.54152	2.50672	2.51812	
2006-09-23T06:00:00	2.53367	2.53847	2.49807	2.51307	2.53222	2.53702	2.49662	2.51162	
2006-09-16T06:00:00	2.50017	2.53647	2.48797	2.53367	2.49872	2.53502	2.48652	2.53222	
2006-09-09T06:00:00	2.47387	2.50877	2.47167	2.50017	2.47242	2.50732	2.47022	2.49872	
2006-09-02T06:00:00	2.48717	2.48747	2.45257	2.47387	2.48572	2.48602	2.45112	2.47242	
2006-08-26T06:00:00	2.49647	2.50447	2.48257	2.48717	2.49502	2.50302	2.48112	2.48572	
2006-08-19T06:00:00	2.48027	2.50017	2.46867	2.49647	2.47882	2.49872	2.46722	2.49502	
2006-08-12T06:00:00	2.46777	2.49227	2.46317	2.48027	2.46782	2.49082	2.46172	2.47882	
2006-08-05T06:00:00	2.49207	2.51387	2.45717	2.46777	2.49212	2.51392	2.45722	2.46782	
2006-07-29T06:00:00	2.42737	2.49647	2.42677	2.49207	2.42742	2.49652	2.42682	2.49212	
2006-07-22T06:00:00	2.47007	2.47427	2.42567	2.42737	2.47012	2.47282	2.42422	2.42742	
2006-07-15T06:00:00	2.44027	2.47297	2.42407	2.47007	2.44032	2.47302	2.42412	2.47012	
2006-07-08T06:00:00	2.46057	2.46757	2.42687	2.44027	2.46062	2.46762	2.42692	2.44032	
2006-07-01T06:00:00	2.48767	2.49057	2.45487	2.46057	2.48772	2.48912	2.45342	2.46062	
2006-06-24T06:00:00	2.48407	2.49827	2.46237	2.48767	2.48412	2.49832	2.46242	2.48772	
2006-06-17T06:00:00	2.50277	2.51147	2.47947	2.48407	2.50282	2.51152	2.47952	2.48412	
2006-06-10T06:00:00	2.46087	2.50827	2.45527	2.50277	2.45942	2.50832	2.45532	2.50282	
2006-06-03T06:00:00	2.50577	2.51827	2.45637	2.46087	2.50432	2.51682	2.45492	2.45942	
2006-05-27T06:00:00	2.45207	2.51457	2.44837	2.50577	2.45062	2.51312	2.44692	2.50432	
2006-05-20T06:00:00	2.48017	2.51387	2.44717	2.45207	2.47872	2.51242	2.44572	2.45062	
2006-05-13T06:00:00	2.45007	2.48787	2.44677	2.48017	2.44862	2.48642	2.44532	2.47872	
2006-05-06T06:00:00	2.40837	2.45537	2.39867	2.45007	2.40692	2.45392	2.39722	2.44862	
2006-04-29T06:00:00	2.40157	2.42137	2.38327	2.40837	2.40012	2.41992	2.38182	2.40692	
2006-04-22T06:00:00	2.39307	2.40617	2.36817	2.40157	2.39162	2.40472	2.36672	2.40012	
2006-04-15T06:00:00	2.40547	2.41887	2.38797	2.39307	2.40402	2.41742	2.38652	2.39162	
2006-04-08T06:00:00	2.40177	2.41627	2.37637	2.40547	2.40032	2.41482	2.37492	2.40402	
2006-04-01T07:00:00	2.42787	2.44557	2.38637	2.40177	2.42642	2.44412	2.38492	2.40032	
2006-03-25T07:00:00	2.45757	2.48587	2.42377	2.42787	2.45612	2.48442	2.42232	2.42642	
2006-03-18T07:00:00	2.41457	2.46237	2.40987	2.45757	2.41462	2.46092	2.40842	2.45612	
2006-03-11T07:00:00	2.35867	2.41757	2.35077	2.41457	2.35872	2.41762	2.35082	2.41462	
2006-03-04T07:00:00	2.35607	2.37367	2.35187	2.35867	2.35462	2.37222	2.35042	2.35872	
2006-02-25T07:00:00	2.35827	2.36537	2.33657	2.35607	2.35832	2.36392	2.33512	2.35462	
2006-02-18T07:00:00	2.35677	2.37377	2.35017	2.35827	2.35532	2.37382	2.34872	2.35832	
2006-02-11T07:00:00	2.36577	2.36907	2.33707	2.35677	2.36432	2.36762	2.33562	2.35532	
2006-02-04T07:00:00	2.35337	2.36997	2.34577	2.36577	2.35192	2.36852	2.34432	2.36432	
2006-01-28T07:00:00	2.35417	2.36737	2.34437	2.35337	2.35272	2.36592	2.34292	2.35192	
2006-01-21T07:00:00	2.36807	2.38537	2.35157	2.35417	2.36662	2.38392	2.35012	2.35272	
2006-01-14T07:00:00	2.35267	2.37077	2.33387	2.36807	2.35122	2.36932	2.33242	2.36662	
2006-01-07T07:00:00	2.34797	2.35997	2.33107	2.35267	2.34652	2.35852	2.32962	2.35122	
2005-12-31T07:00:00	2.34767	2.38167	2.34167	2.34797	2.34622	2.38022	2.34022	2.34652	
2005-12-24T07:00:00	2.38247	2.39047	2.34007	2.34767	2.38102	2.38902	2.33862	2.34622	
2005-12-17T07:00:00	2.38297	2.39927	2.36837	2.38247	2.38152	2.39782	2.36692	2.38102	
2005-12-10T07:00:00	2.33887	2.38837	2.33347	2.38297	2.33742	2.38692	2.33202	2.38152	
2005-12-03T07:00:00	2.31587	2.34167	2.30187	2.33887	2.31442	2.34022	2.30042	2.33742	
2005-11-26T07:00:00	2.33067	2.34697	2.31447	2.31587	2.32922	2.34552	2.31302	2.31442	
2005-11-19T07:00:00	2.34007	2.34677	2.32657	2.33067	2.34012	2.34532	2.32512	2.32922	
2005-11-12T07:00:00	2.37837	2.39007	2.33837	2.34007	2.37692	2.39012	2.33842	2.34012	
2005-11-05T07:00:00	2.39177	2.39407	2.36327	2.37837	2.39032	2.39262	2.36182	2.37692	
2005-10-29T06:00:00	2.36457	2.40047	2.36287	2.39177	2.36462	2.39902	2.36142	2.39032	
2005-10-22T06:00:00	2.36237	2.37307	2.34707	2.36457	2.36242	2.37312	2.34712	2.36462	
2005-10-15T06:00:00	2.35327	2.37047	2.33187	2.36237	2.35332	2.37052	2.33192	2.36242	
2005-10-08T06:00:00	2.32807	2.35587	2.30637	2.35327	2.32812	2.35592	2.30642	2.35332	
2005-10-01T06:00:00	2.31277	2.34927	2.29567	2.32807	2.31282	2.34932	2.29572	2.32812	
2005-09-24T06:00:00	2.34777	2.35427	2.30947	2.31277	2.34782	2.35432	2.30952	2.31282	
2005-09-17T06:00:00	2.35567	2.36377	2.33837	2.34777	2.35572	2.36382	2.33842	2.34782	
2005-09-10T06:00:00	2.37547	2.37967	2.34577	2.35567	2.37552	2.37972	2.34582	2.35572	
2005-09-03T06:00:00	2.40817	2.40987	2.37397	2.37547	2.40822	2.40992	2.37402	2.37552	
2005-08-27T06:00:00	2.38287	2.41207	2.38127	2.40817	2.38292	2.41212	2.38132	2.40822	
2005-08-20T06:00:00	2.39187	2.39347	2.36787	2.38287	2.39192	2.39352	2.36792	2.38292	
2005-08-13T06:00:00	2.34737	2.39477	2.34347	2.39187	2.34742	2.39482	2.34352	2.39192	
2005-08-06T06:00:00	2.31697	2.35377	2.30907	2.34737	2.31702	2.35382	2.30912	2.34742	
2005-07-30T06:00:00	2.32137	2.32867	2.29827	2.31697	2.32142	2.32872	2.29832	2.31702	
2005-07-23T06:00:00	2.27507	2.32347	2.27497	2.32137	2.27512	2.32352	2.27502	2.32142	
2005-07-16T06:00:00	2.33697	2.34247	2.26757	2.27507	2.33702	2.34252	2.26762	2.27512	
2005-07-09T06:00:00	2.34067	2.35577	2.33377	2.33697	2.34072	2.35582	2.33382	2.33702	
2005-07-02T06:00:00	2.35657	2.38077	2.33727	2.34067	2.35662	2.38082	2.33732	2.34072	
2005-06-25T06:00:00	2.37097	2.38457	2.33737	2.35657	2.37102	2.38462	2.33742	2.35662	
2005-06-18T06:00:00	2.35357	2.37597	2.33597	2.37097	2.35362	2.37602	2.33602	2.37102	
2005-06-11T06:00:00	2.37987	2.38197	2.34467	2.35357	2.37992	2.38202	2.34472	2.35362	
2005-06-04T06:00:00	2.39787	2.40237	2.36877	2.37987	2.39792	2.40242	2.36882	2.37992	
2005-05-28T06:00:00	2.39037	2.42497	2.38987	2.39787	2.39042	2.42502	2.38992	2.39792	
2005-05-21T06:00:00	2.41747	2.42097	2.38787	2.39037	2.41752	2.42102	2.38792	2.39042	
2005-05-14T06:00:00	2.43357	2.44747	2.41457	2.41747	2.43362	2.44752	2.41462	2.41752	
2005-05-07T06:00:00	2.43707	2.44447	2.41257	2.43357	2.43712	2.44452	2.41262	2.43362	
2005-04-30T06:00:00	2.44277	2.45077	2.42697	2.43707	2.44282	2.45082	2.42702	2.43712	
2005-04-23T06:00:00	2.44727	2.45957	2.43887	2.44277	2.44732	2.45962	2.43892	2.44282	
2005-04-16T06:00:00	2.46187	2.49907	2.44627	2.44727	2.46192	2.49912	2.44632	2.44732	
2005-04-09T06:00:00	2.44147	2.46437	2.42687	2.46187	2.44152	2.46442	2.42692	2.46192	
2005-04-02T07:00:00	2.43957	2.46477	2.43167	2.44147	2.43962	2.46482	2.43172	2.44152	
2005-03-26T07:00:00	2.42297	2.45007	2.41497	2.43957	2.42302	2.45012	2.41502	2.43962	
2005-03-19T07:00:00	2.41657	2.42827	2.39697	2.42297	2.41662	2.42832	2.39702	2.42302	
2005-03-12T07:00:00	2.42857	2.44117	2.41427	2.41657	2.42862	2.44122	2.41432	2.41662	
2005-03-05T07:00:00	2.43297	2.44537	2.41217	2.42857	2.43302	2.44542	2.41222	2.42862	
2005-02-26T07:00:00	2.43947	2.45967	2.42217	2.43297	2.43952	2.45972	2.42222	2.43302	
2005-02-19T07:00:00	2.40387	2.44507	2.39597	2.43947	2.40392	2.44512	2.39602	2.43952	
2005-02-12T07:00:00	2.37727	2.42337	2.37297	2.40387	2.37732	2.42342	2.37302	2.40392	
2005-02-05T07:00:00	2.43527	2.44457	2.37297	2.37727	2.43532	2.44462	2.37302	2.37732	
2005-01-29T07:00:00	2.43807	2.45577	2.42157	2.43527	2.43812	2.45582	2.42162	2.43532	
2005-01-22T07:00:00	2.44127	2.44787	2.42197	2.43807	2.44132	2.44792	2.42202	2.43812	
2005-01-15T07:00:00	2.46407	2.48357	2.43017	2.44127	2.46412	2.48362	2.43022	2.44132	
2005-01-08T07:00:00	2.47027	2.48177	2.45137	2.46407	2.47032	2.48182	2.45142	2.46412	
2005-01-01T07:00:00	2.45617	2.47677	2.43217	2.47027	2.45622	2.47682	2.43222	2.47032	
2004-12-25T07:00:00	2.50307	2.50357	2.44927	2.45617	2.50312	2.50362	2.44932	2.45622	
2004-12-18T07:00:00	2.54077	2.55847	2.49077	2.50307	2.54082	2.55852	2.49082	2.50312	
2004-12-11T07:00:00	2.55037	2.56827	2.52457	2.54077	2.55042	2.56832	2.52462	2.54082	
2004-12-04T07:00:00	2.48617	2.56267	2.48267	2.55037	2.48622	2.56272	2.48272	2.55042	
2004-11-27T07:00:00	2.39657	2.49967	2.39357	2.48617	2.39662	2.49972	2.39362	2.48622	
2004-11-20T07:00:00	2.37087	2.40677	2.36477	2.39657	2.37092	2.40682	2.36482	2.39662	
2004-11-13T07:00:00	2.41347	2.41717	2.36267	2.37087	2.41352	2.41722	2.36272	2.37092	
2004-11-06T07:00:00	2.43327	2.45527	2.40267	2.41347	2.43332	2.45532	2.40272	2.41352	
2004-10-30T06:00:00	2.45407	2.47157	2.42307	2.43327	2.45412	2.47162	2.42312	2.43332	
2004-10-23T06:00:00	2.47017	2.47487	2.44167	2.45407	2.47022	2.47492	2.44172	2.45412	
2004-10-16T06:00:00	2.46907	2.48827	2.45707	2.47017	2.46912	2.48832	2.45712	2.47022	
2004-10-09T06:00:00	2.44067	2.48437	2.43017	2.46907	2.44072	2.48442	2.43022	2.46912	
2004-10-02T06:00:00	2.47677	2.49587	2.43707	2.44067	2.47682	2.49592	2.43712	2.44072	
2004-09-25T06:00:00	2.52757	2.54367	2.47467	2.47677	2.52762	2.54372	2.47472	2.47682	
2004-09-18T06:00:00	2.57207	2.57207	2.51167	2.52757	2.57212	2.57212	2.51172	2.52762	
2004-09-11T06:00:00	2.58207	2.58947	2.55017	2.57207	2.58212	2.58952	2.55022	2.57212	
2004-09-04T06:00:00	2.56777	2.60257	2.55197	2.58207	2.56782	2.60262	2.55202	2.58212	
2004-08-28T06:00:00	2.54557	2.58007	2.54297	2.56777	2.54562	2.58012	2.54302	2.56782	
2004-08-21T06:00:00	2.51427	2.56147	2.51107	2.54557	2.51432	2.56152	2.51112	2.54562	
2004-08-14T06:00:00	2.56997	2.57787	2.50987	2.51427	2.57002	2.57792	2.50992	2.51432	
2004-08-07T06:00:00	2.57917	2.58737	2.54897	2.56997	2.57922	2.58742	2.54902	2.57002	
2004-07-31T06:00:00	2.59517	2.61307	2.57627	2.57917	2.59522	2.61312	2.57632	2.57922	
2004-07-24T06:00:00	2.58307	2.61757	2.57707	2.59517	2.58312	2.61762	2.57712	2.59522	
2004-07-17T06:00:00	2.55927	2.59517	2.53407	2.58307	2.55932	2.59522	2.53412	2.58312	
2004-07-10T06:00:00	2.57247	2.57867	2.55447	2.55927	2.57252	2.57872	2.55452	2.55932	
2004-07-03T06:00:00	2.57127	2.58577	2.55227	2.57247	2.57132	2.58582	2.55232	2.57252	
2004-06-26T06:00:00	2.60787	2.62957	2.56157	2.57127	2.60792	2.62962	2.56162	2.57132	
2004-06-19T06:00:00	2.66787	2.67497	2.59387	2.60787	2.66792	2.67502	2.59392	2.60792	
2004-06-12T06:00:00	2.63087	2.70847	2.61907	2.66787	2.63092	2.70852	2.61912	2.66792	
2004-06-05T06:00:00	2.64657	2.66417	2.60167	2.63087	2.64662	2.66422	2.60172	2.63092	
2004-05-29T06:00:00	2.56567	2.68647	2.55657	2.64657	2.56572	2.68652	2.55662	2.64662	
2004-05-22T06:00:00	2.56207	2.57697	2.54937	2.56567	2.56212	2.57702	2.54942	2.56572	
2004-05-15T06:00:00	2.54287	2.60387	2.53177	2.56207	2.54292	2.60392	2.53182	2.56212	
2004-05-08T06:00:00	2.53867	2.57667	2.51187	2.54287	2.53872	2.57672	2.51192	2.54292	
2004-05-01T06:00:00	2.46287	2.54287	2.44157	2.53867	2.46292	2.54292	2.44162	2.53872	
2004-04-24T06:00:00	2.42277	2.47307	2.41237	2.46287	2.42282	2.47312	2.41242	2.46292	
2004-04-17T06:00:00	2.41617	2.44527	2.40927	2.42277	2.41622	2.44532	2.40932	2.42282	
2004-04-10T06:00:00	2.40037	2.44697	2.38737	2.41617	2.40042	2.44702	2.38742	2.41622	
2004-04-03T07:00:00	2.41827	2.42987	2.39497	2.40037	2.41832	2.42992	2.39502	2.40042	
2004-03-27T07:00:00	2.43067	2.44587	2.39377	2.41827	2.43072	2.44592	2.39382	2.41832	
2004-03-20T07:00:00	2.44707	2.46717	2.42477	2.43067	2.44712	2.46722	2.42482	2.43072	
2004-03-13T07:00:00	2.46297	2.47107	2.43337	2.44707	2.46302	2.47112	2.43342	2.44712	
2004-03-06T07:00:00	2.42727	2.48237	2.40117	2.46297	2.42732	2.48242	2.40122	2.46302	
2004-02-28T07:00:00	2.41367	2.45827	2.40177	2.42727	2.41372	2.45832	2.40182	2.42732	
2004-02-21T07:00:00	2.41517	2.43627	2.40107	2.41367	2.41522	2.43632	2.40112	2.41372	
2004-02-14T07:00:00	2.38697	2.43057	2.37487	2.41517	2.38702	2.43062	2.37492	2.41522	
2004-02-07T07:00:00	2.39837	2.41327	2.38357	2.38697	2.39842	2.41332	2.38362	2.38702	
2004-01-31T07:00:00	2.38877	2.41457	2.38517	2.39837	2.38882	2.41462	2.38522	2.39842	
2004-01-24T07:00:00	2.36427	2.40207	2.33227	2.38877	2.36432	2.40212	2.33232	2.38882	
2004-01-17T07:00:00	2.35257	2.38337	2.35257	2.36427	2.35262	2.38342	2.35262	2.36432	
2004-01-10T07:00:00	2.38067	2.38627	2.34487	2.35257	2.38072	2.38632	2.34492	2.35262	
2004-01-03T07:00:00	2.36437	2.38177	2.34117	2.38067	2.36442	2.38182	2.34122	2.38072	
2003-12-27T07:00:00	2.39077	2.39287	2.35977	2.36437	2.39082	2.39292	2.35982	2.36442	
2003-12-20T07:00:00	2.39737	2.40917	2.38067	2.39077	2.39742	2.40922	2.38072	2.39082	
2003-12-13T07:00:00	2.35257	2.40347	2.34287	2.39737	2.35262	2.40352	2.34292	2.39742	
2003-12-06T07:00:00	2.34867	2.37627	2.33627	2.35257	2.34872	2.37632	2.33632	2.35262	
2003-11-29T07:00:00	2.37717	2.38407	2.33837	2.34867	2.37722	2.38412	2.33842	2.34872	
2003-11-22T07:00:00	2.35347	2.38757	2.34617	2.37717	2.35352	2.38762	2.34622	2.37722	
2003-11-15T07:00:00	2.34237	2.38507	2.34137	2.35347	2.34242	2.38512	2.34142	2.35352	
2003-11-08T07:00:00	2.36167	2.36667	2.32507	2.34237	2.36172	2.36672	2.32512	2.34242	
2003-11-01T07:00:00	2.39447	2.41457	2.34557	2.36167	2.39452	2.41462	2.34562	2.36172	
2003-10-25T06:00:00	2.42387	2.42927	2.39127	2.39447	2.42392	2.42932	2.39132	2.39452	
2003-10-18T06:00:00	2.42237	2.43087	2.38867	2.42387	2.42242	2.43092	2.38872	2.42392	
2003-10-11T06:00:00	2.40717	2.43477	2.40047	2.42237	2.40722	2.43482	2.40052	2.42242	
2003-10-04T06:00:00	2.45067	2.45717	2.39517	2.40717	2.45072	2.45722	2.39522	2.40722	
2003-09-27T06:00:00	2.45877	2.47677	2.42517	2.45067	2.45882	2.47682	2.42522	2.45072	
2003-09-20T06:00:00	2.43607	2.46407	2.41267	2.45877	2.43612	2.46412	2.41272	2.45882	
2003-09-13T06:00:00	2.42007	2.43767	2.38937	2.43607	2.42012	2.43772	2.38942	2.43612	
2003-09-06T06:00:00	2.45477	2.46037	2.40867	2.42007	2.45482	2.46042	2.40872	2.42012	
2003-08-30T06:00:00	2.43547	2.47467	2.42797	2.45477	2.43552	2.47472	2.42802	2.45482	
2003-08-23T06:00:00	2.41507	2.47257	2.40887	2.43547	2.41512	2.47262	2.40892	2.43552	
2003-08-16T06:00:00	2.42117	2.43067	2.40087	2.41507	2.42122	2.43072	2.40092	2.41512	
2003-08-09T06:00:00	2.45707	2.46247	2.41407	2.42117	2.45712	2.46252	2.41412	2.42122	
2003-08-02T06:00:00	2.46937	2.51547	2.45337	2.45707	2.46942	2.51552	2.45342	2.45712	
2003-07-26T06:00:00	2.44317	2.49177	2.43557	2.46937	2.44322	2.49182	2.43562	2.46942	
2003-07-19T06:00:00	2.45477	2.46127	2.42047	2.44317	2.45482	2.46132	2.42052	2.44322	
2003-07-12T06:00:00	2.47157	2.48387	2.42377	2.45477	2.47162	2.48392	2.42382	2.45482	
2003-07-05T06:00:00	2.45297	2.51877	2.41887	2.47157	2.45302	2.51882	2.41892	2.47162	
2003-06-28T06:00:00	2.47567	2.48357	2.43897	2.45297	2.47572	2.48362	2.43902	2.45302	
2003-06-21T06:00:00	2.48647	2.51837	2.47077	2.47567	2.48652	2.51842	2.47082	2.47572	
2003-06-14T06:00:00	2.50227	2.53237	2.48617	2.48647	2.50232	2.53242	2.48622	2.48652	
2003-06-07T06:00:00	2.52357	2.53507	2.49297	2.50227	2.52362	2.53512	2.49302	2.50232	
2003-05-31T06:00:00	2.50097	2.53377	2.44917	2.52357	2.50102	2.53382	2.44922	2.52362	
2003-05-24T06:00:00	2.48267	2.55717	2.47227	2.50097	2.48272	2.55722	2.47232	2.50102	
2003-05-17T06:00:00	2.48747	2.50757	2.46307	2.48267	2.48752	2.50762	2.46312	2.48272	
2003-05-10T06:00:00	2.48657	2.53727	2.47277	2.48747	2.48662	2.53732	2.47282	2.48752	
2003-05-03T06:00:00	2.54547	2.54847	2.48177	2.48657	2.54552	2.54852	2.48182	2.48662	
2003-04-26T06:00:00	2.58217	2.59177	2.53887	2.54547	2.58222	2.59182	2.53892	2.54552	
2003-04-19T06:00:00	2.55807	2.58847	2.53427	2.58217	2.55812	2.58852	2.53432	2.58222	
2003-04-12T06:00:00	2.59797	2.61547	2.55747	2.55807	2.59802	2.61552	2.55752	2.55812	
2003-04-05T07:00:00	2.59837	2.61557	2.56877	2.59797	2.59842	2.61562	2.56882	2.59802	
2003-03-29T07:00:00	2.62087	2.62747	2.59287	2.59837	2.62092	2.62752	2.59292	2.59842	
2003-03-22T07:00:00	2.64667	2.65687	2.59887	2.62087	2.64672	2.65692	2.59892	2.62092	
2003-03-15T07:00:00	2.64607	2.66597	2.62267	2.64667	2.64612	2.66602	2.62272	2.64672	
2003-03-08T07:00:00	2.61167	2.72957	2.59007	2.64607	2.61172	2.72962	2.59012	2.64612	
