日時	EUR/CAD(始値, 買い)	EUR/CAD(高値, 買い)	EUR/CAD(安値, 買い)	EUR/CAD(終値, 買い)	EUR/CAD(始値, 売り)	EUR/CAD(高値, 売り)	EUR/CAD(安値, 売り)	EUR/CAD(終値, 売り)	
2007-12-08T07:00:00	1.47357	1.49586	1.46220	1.46707	1.47262	1.49532	1.46155	1.46615	
2007-12-01T07:00:00	1.46302	1.50349	1.46210	1.47357	1.46262	1.50294	1.46102	1.47262	
2007-11-24T07:00:00	1.46837	1.48512	1.45083	1.46302	1.46752	1.48472	1.45032	1.46262	
2007-11-17T07:00:00	1.42671	1.47167	1.42035	1.46837	1.42602	1.47112	1.41982	1.46752	
2007-11-10T07:00:00	1.38333	1.44577	1.38215	1.42671	1.38272	1.44512	1.38142	1.42602	
2007-11-03T06:00:00	1.35616	1.38528	1.32928	1.38333	1.35552	1.38473	1.32873	1.38272	
2007-10-27T06:00:00	1.38497	1.38847	1.35008	1.35616	1.38427	1.38712	1.34972	1.35552	
2007-10-20T06:00:00	1.38107	1.39524	1.37257	1.38497	1.38032	1.39472	1.37142	1.38427	
2007-10-13T06:00:00	1.38007	1.39786	1.37342	1.38107	1.37952	1.39731	1.37287	1.38032	
2007-10-06T06:00:00	1.38817	1.39320	1.37816	1.38007	1.38762	1.39265	1.37761	1.37952	
2007-09-29T06:00:00	1.41883	1.41997	1.38454	1.38817	1.41812	1.41918	1.38399	1.38762	
2007-09-22T06:00:00	1.41052	1.42667	1.40612	1.41883	1.40982	1.42602	1.40542	1.41812	
2007-09-15T06:00:00	1.43039	1.43077	1.40168	1.41052	1.42982	1.42982	1.40103	1.40982	
2007-09-08T06:00:00	1.45217	1.46037	1.42506	1.43039	1.45142	1.45962	1.42452	1.42982	
2007-09-01T06:00:00	1.43907	1.45587	1.42687	1.45217	1.43832	1.45542	1.42602	1.45142	
2007-08-25T06:00:00	1.43847	1.45397	1.43087	1.43907	1.43772	1.45352	1.43032	1.43832	
2007-08-18T06:00:00	1.43227	1.44087	1.42027	1.43847	1.43122	1.44032	1.41952	1.43772	
2007-08-11T06:00:00	1.44327	1.45607	1.42577	1.43227	1.44242	1.45512	1.42442	1.43122	
2007-08-04T06:00:00	1.45427	1.46347	1.43957	1.44327	1.45342	1.46272	1.43902	1.44242	
2007-07-28T06:00:00	1.44837	1.46487	1.43697	1.45427	1.44762	1.46432	1.43652	1.45342	
2007-07-21T06:00:00	1.45007	1.45687	1.42497	1.44837	1.44932	1.45632	1.42442	1.44762	
2007-07-14T06:00:00	1.44597	1.45097	1.43577	1.45007	1.44532	1.45032	1.43522	1.44932	
2007-07-07T06:00:00	1.42967	1.45977	1.42387	1.44597	1.42892	1.45922	1.42332	1.44532	
2007-06-30T06:00:00	1.44087	1.44727	1.42677	1.42967	1.44002	1.44642	1.42592	1.42892	
2007-06-23T06:00:00	1.44107	1.44507	1.41327	1.44087	1.44022	1.44422	1.41242	1.44002	
2007-06-16T06:00:00	1.42967	1.44357	1.42507	1.44107	1.42882	1.44272	1.42422	1.44022	
2007-06-09T06:00:00	1.41767	1.43037	1.41417	1.42967	1.41682	1.42952	1.41332	1.42882	
2007-06-02T06:00:00	1.42737	1.43927	1.41577	1.41767	1.42652	1.43842	1.41492	1.41682	
2007-05-26T06:00:00	1.45197	1.46337	1.42487	1.42737	1.45112	1.46252	1.42402	1.42652	
2007-05-19T06:00:00	1.47257	1.47417	1.45067	1.45197	1.47172	1.47332	1.44982	1.45112	
2007-05-12T06:00:00	1.50597	1.50707	1.47007	1.47257	1.50512	1.50622	1.46922	1.47172	
2007-05-05T06:00:00	1.50587	1.50867	1.49357	1.50597	1.50502	1.50782	1.49272	1.50512	
2007-04-28T06:00:00	1.52367	1.52477	1.49627	1.50587	1.52282	1.52392	1.49542	1.50502	
2007-04-21T06:00:00	1.52687	1.53357	1.51877	1.52367	1.52602	1.53272	1.51792	1.52282	
2007-04-14T06:00:00	1.53887	1.54367	1.52567	1.52687	1.53802	1.54282	1.52482	1.52602	
2007-04-07T06:00:00	1.54047	1.54727	1.52767	1.53887	1.53952	1.54642	1.52682	1.53802	
2007-03-31T06:00:00	1.54267	1.55107	1.53727	1.54047	1.54172	1.55012	1.53632	1.53952	
2007-03-24T06:00:00	1.54267	1.55187	1.53137	1.54267	1.54172	1.55092	1.53042	1.54172	
2007-03-17T06:00:00	1.56517	1.56927	1.53977	1.54267	1.56422	1.56832	1.53882	1.54172	
2007-03-10T07:00:00	1.53777	1.56717	1.53637	1.56517	1.53682	1.56622	1.53542	1.56422	
2007-03-03T07:00:00	1.55347	1.55477	1.53477	1.53777	1.55252	1.55382	1.53382	1.53682	
2007-02-24T07:00:00	1.52657	1.55427	1.52327	1.55347	1.52562	1.55332	1.52232	1.55252	
2007-02-17T07:00:00	1.52877	1.54127	1.51777	1.52657	1.52782	1.54032	1.51682	1.52562	
2007-02-10T07:00:00	1.52537	1.53417	1.51727	1.52877	1.52442	1.53322	1.51632	1.52782	
2007-02-03T07:00:00	1.53717	1.54797	1.52387	1.52537	1.53622	1.54702	1.52292	1.52442	
2007-01-27T07:00:00	1.52317	1.54547	1.52277	1.53717	1.52322	1.54452	1.52182	1.53622	
2007-01-20T07:00:00	1.51847	1.54317	1.51827	1.52317	1.51852	1.54322	1.51832	1.52322	
2007-01-13T07:00:00	1.50897	1.52707	1.50777	1.51847	1.50902	1.52712	1.50782	1.51852	
2007-01-06T07:00:00	1.52387	1.53517	1.50877	1.50897	1.52392	1.53522	1.50882	1.50902	
2006-12-30T07:00:00	1.53987	1.55027	1.52387	1.52387	1.53892	1.55032	1.52392	1.52392	
2006-12-23T07:00:00	1.52047	1.54057	1.51917	1.53987	1.51952	1.53962	1.51822	1.53892	
2006-12-16T07:00:00	1.51467	1.52707	1.51017	1.52047	1.51372	1.52612	1.50922	1.51952	
2006-12-09T07:00:00	1.51757	1.53247	1.51027	1.51467	1.51662	1.53152	1.50932	1.51372	
2006-12-02T07:00:00	1.52717	1.53477	1.51527	1.51757	1.52622	1.53382	1.51432	1.51662	
2006-11-25T07:00:00	1.48747	1.52827	1.48397	1.52717	1.48652	1.52732	1.48302	1.52622	
2006-11-18T07:00:00	1.47097	1.48997	1.46737	1.48747	1.47002	1.48902	1.46642	1.48652	
2006-11-11T07:00:00	1.45397	1.47137	1.45277	1.47097	1.45302	1.47042	1.45182	1.47002	
2006-11-04T07:00:00	1.43647	1.45717	1.43587	1.45397	1.43552	1.45622	1.43492	1.45302	
2006-10-28T06:00:00	1.42537	1.45337	1.42287	1.43647	1.42442	1.45242	1.42192	1.43552	
2006-10-21T06:00:00	1.41997	1.43247	1.41317	1.42537	1.41902	1.43152	1.41222	1.42442	
2006-10-14T06:00:00	1.42317	1.43297	1.41527	1.41997	1.42222	1.43202	1.41432	1.41902	
2006-10-07T06:00:00	1.41757	1.42837	1.41327	1.42317	1.41762	1.42742	1.41232	1.42222	
2006-09-30T06:00:00	1.41717	1.43437	1.41567	1.41757	1.41622	1.43342	1.41472	1.41762	
2006-09-23T06:00:00	1.42947	1.43287	1.40857	1.41717	1.42852	1.43192	1.40762	1.41622	
2006-09-16T06:00:00	1.41677	1.43557	1.41387	1.42947	1.41582	1.43462	1.41292	1.42852	
2006-09-09T06:00:00	1.42057	1.42737	1.41347	1.41677	1.41962	1.42642	1.41252	1.41582	
2006-09-02T06:00:00	1.41867	1.42827	1.40657	1.42057	1.41772	1.42732	1.40562	1.41962	
2006-08-26T06:00:00	1.41577	1.42847	1.41097	1.41867	1.41482	1.42752	1.41002	1.41772	
2006-08-19T06:00:00	1.44407	1.44827	1.41047	1.41577	1.44312	1.44732	1.40952	1.41482	
2006-08-12T06:00:00	1.42997	1.44507	1.42847	1.44407	1.43002	1.44412	1.42752	1.44312	
2006-08-05T06:00:00	1.45217	1.45257	1.42417	1.42997	1.45222	1.45262	1.42422	1.43002	
2006-07-29T06:00:00	1.44267	1.45867	1.43217	1.45217	1.44272	1.45872	1.43222	1.45222	
2006-07-22T06:00:00	1.44487	1.44807	1.42957	1.44267	1.44492	1.44712	1.42862	1.44272	
2006-07-15T06:00:00	1.42677	1.44527	1.41377	1.44487	1.42682	1.44532	1.41332	1.44492	
2006-07-08T06:00:00	1.42747	1.44717	1.42347	1.42677	1.42752	1.44722	1.42352	1.42682	
2006-07-01T06:00:00	1.42687	1.43127	1.41057	1.42747	1.42692	1.43032	1.40962	1.42752	
2006-06-24T06:00:00	1.40507	1.42867	1.39467	1.42687	1.40512	1.42872	1.39472	1.42692	
2006-06-17T06:00:00	1.41807	1.41977	1.39607	1.40507	1.41812	1.41982	1.39612	1.40512	
2006-06-10T06:00:00	1.39777	1.42047	1.37947	1.41807	1.39682	1.42052	1.37952	1.41812	
2006-06-03T06:00:00	1.42317	1.43307	1.39697	1.39777	1.42222	1.43212	1.39602	1.39682	
2006-05-27T06:00:00	1.40927	1.42567	1.40527	1.42317	1.40832	1.42472	1.40432	1.42222	
2006-05-20T06:00:00	1.43207	1.44647	1.40737	1.40927	1.43112	1.44552	1.40642	1.40832	
2006-05-13T06:00:00	1.43467	1.44267	1.41387	1.43207	1.43372	1.44172	1.41292	1.43112	
2006-05-06T06:00:00	1.40957	1.43517	1.39997	1.43467	1.40862	1.43422	1.39902	1.43372	
2006-04-29T06:00:00	1.41097	1.41627	1.39197	1.40957	1.41002	1.41532	1.39102	1.40862	
2006-04-22T06:00:00	1.40507	1.41717	1.39957	1.41097	1.40412	1.41622	1.39862	1.41002	
2006-04-15T06:00:00	1.39447	1.41207	1.39447	1.40507	1.39352	1.41112	1.39352	1.40412	
2006-04-08T06:00:00	1.39047	1.39737	1.38457	1.39447	1.38952	1.39642	1.38362	1.39352	
2006-04-01T07:00:00	1.41557	1.43717	1.38787	1.39047	1.41462	1.43622	1.38692	1.38952	
2006-03-25T07:00:00	1.40727	1.41767	1.40117	1.41557	1.40632	1.41672	1.40022	1.41462	
2006-03-18T07:00:00	1.41237	1.42327	1.39367	1.40727	1.41242	1.42232	1.39272	1.40632	
2006-03-11T07:00:00	1.38337	1.41427	1.38027	1.41237	1.38342	1.41432	1.38032	1.41242	
2006-03-04T07:00:00	1.36677	1.38697	1.36057	1.38337	1.36582	1.38702	1.35962	1.38342	
2006-02-25T07:00:00	1.36287	1.36817	1.35027	1.36677	1.36292	1.36722	1.34932	1.36582	
2006-02-18T07:00:00	1.37427	1.37857	1.36177	1.36287	1.37332	1.37762	1.36182	1.36292	
2006-02-11T07:00:00	1.37267	1.38057	1.36897	1.37427	1.37172	1.37962	1.36802	1.37332	
2006-02-04T07:00:00	1.37697	1.38467	1.36847	1.37267	1.37602	1.38372	1.36752	1.37172	
2006-01-28T07:00:00	1.39157	1.39387	1.37457	1.37697	1.39062	1.39292	1.37362	1.37602	
2006-01-21T07:00:00	1.39967	1.42267	1.38827	1.39157	1.39872	1.42172	1.38732	1.39062	
2006-01-14T07:00:00	1.40867	1.42587	1.39367	1.39967	1.40772	1.42492	1.39272	1.39872	
2006-01-07T07:00:00	1.41677	1.41957	1.39627	1.40867	1.41582	1.41862	1.39532	1.40772	
2005-12-31T07:00:00	1.37667	1.42177	1.37607	1.41677	1.37572	1.42082	1.37512	1.41582	
2005-12-24T07:00:00	1.38557	1.39727	1.37187	1.37667	1.38462	1.39632	1.37092	1.37572	
2005-12-17T07:00:00	1.39327	1.40577	1.37847	1.38557	1.39232	1.40482	1.37752	1.38462	
2005-12-10T07:00:00	1.36777	1.39327	1.36327	1.39327	1.36682	1.39232	1.36232	1.39232	
2005-12-03T07:00:00	1.36147	1.37387	1.35537	1.36777	1.36052	1.37292	1.35442	1.36682	
2005-11-26T07:00:00	1.37147	1.38827	1.35797	1.36147	1.37052	1.38732	1.35702	1.36052	
2005-11-19T07:00:00	1.39977	1.40737	1.36827	1.37147	1.39982	1.40642	1.36732	1.37052	
2005-11-12T07:00:00	1.39587	1.40317	1.38637	1.39977	1.39492	1.40322	1.38642	1.39982	
2005-11-05T07:00:00	1.40007	1.40607	1.38917	1.39587	1.39912	1.40512	1.38822	1.39492	
2005-10-29T06:00:00	1.42197	1.42627	1.39017	1.40007	1.42102	1.42532	1.38922	1.39912	
2005-10-22T06:00:00	1.42047	1.42867	1.40957	1.42197	1.41952	1.42772	1.40862	1.42102	
2005-10-15T06:00:00	1.43287	1.43617	1.40177	1.42047	1.43192	1.43522	1.40082	1.41952	
2005-10-08T06:00:00	1.42557	1.43587	1.40287	1.43287	1.42462	1.43492	1.40192	1.43192	
2005-10-01T06:00:00	1.39747	1.44117	1.38567	1.42557	1.39652	1.44022	1.38472	1.42462	
2005-09-24T06:00:00	1.41157	1.42137	1.39497	1.39747	1.41062	1.42042	1.39402	1.39652	
2005-09-17T06:00:00	1.44237	1.44237	1.40957	1.41157	1.44142	1.44142	1.40862	1.41062	
2005-09-10T06:00:00	1.46187	1.46527	1.44177	1.44237	1.46092	1.46432	1.44082	1.44142	
2005-09-03T06:00:00	1.49007	1.49497	1.45777	1.46187	1.48912	1.49402	1.45682	1.46092	
2005-08-27T06:00:00	1.47307	1.49237	1.45227	1.49007	1.47212	1.49142	1.45132	1.48912	
2005-08-20T06:00:00	1.47427	1.47927	1.45847	1.47307	1.47332	1.47832	1.45752	1.47212	
2005-08-13T06:00:00	1.48927	1.49317	1.47317	1.47427	1.48832	1.49222	1.47222	1.47332	
2005-08-06T06:00:00	1.50297	1.50977	1.48297	1.48927	1.50202	1.50882	1.48202	1.48832	
2005-07-30T06:00:00	1.48457	1.51457	1.47537	1.50297	1.48362	1.51362	1.47442	1.50202	
2005-07-23T06:00:00	1.47047	1.49957	1.46497	1.48457	1.46952	1.49862	1.46402	1.48362	
2005-07-16T06:00:00	1.47057	1.48997	1.46027	1.47047	1.46962	1.48902	1.45932	1.46952	
2005-07-09T06:00:00	1.45847	1.47987	1.45197	1.47057	1.45752	1.47892	1.45102	1.46962	
2005-07-02T06:00:00	1.48397	1.48957	1.45387	1.45847	1.48302	1.48862	1.45292	1.45752	
2005-06-25T06:00:00	1.49207	1.50797	1.47807	1.48397	1.49112	1.50702	1.47712	1.48302	
2005-06-18T06:00:00	1.50947	1.50997	1.47727	1.49207	1.50852	1.50902	1.47632	1.49112	
2005-06-11T06:00:00	1.51507	1.52637	1.49337	1.50947	1.51412	1.52542	1.49242	1.50852	
2005-06-04T06:00:00	1.52527	1.54007	1.51207	1.51507	1.52432	1.53912	1.51112	1.51412	
2005-05-28T06:00:00	1.57817	1.57897	1.51887	1.52527	1.57722	1.57802	1.51792	1.52432	
2005-05-21T06:00:00	1.59097	1.59617	1.57537	1.57817	1.59002	1.59522	1.57442	1.57722	
2005-05-14T06:00:00	1.59767	1.60867	1.58467	1.59097	1.59672	1.60772	1.58372	1.59002	
2005-05-07T06:00:00	1.59297	1.60437	1.58297	1.59767	1.59202	1.60342	1.58202	1.59672	
2005-04-30T06:00:00	1.61977	1.62417	1.58977	1.59297	1.61882	1.62322	1.58882	1.59202	
2005-04-23T06:00:00	1.61387	1.62597	1.60467	1.61977	1.61292	1.62502	1.60372	1.61882	
2005-04-16T06:00:00	1.61097	1.62867	1.60607	1.61387	1.61002	1.62772	1.60512	1.61292	
2005-04-09T06:00:00	1.58807	1.61127	1.58497	1.61097	1.58712	1.61032	1.58402	1.61002	
2005-04-02T07:00:00	1.56887	1.58857	1.56547	1.58807	1.56792	1.58762	1.56452	1.58712	
2005-03-26T07:00:00	1.57927	1.57997	1.56297	1.56887	1.57832	1.57902	1.56202	1.56792	
2005-03-19T07:00:00	1.60117	1.60427	1.57087	1.57927	1.60022	1.60332	1.56992	1.57832	
2005-03-12T07:00:00	1.62187	1.62447	1.59817	1.60117	1.62092	1.62352	1.59722	1.60022	
2005-03-05T07:00:00	1.62977	1.63347	1.60967	1.62187	1.62882	1.63252	1.60872	1.62092	
2005-02-26T07:00:00	1.64177	1.64247	1.62567	1.62977	1.64082	1.64152	1.62472	1.62882	
2005-02-19T07:00:00	1.60957	1.65517	1.60397	1.64177	1.60862	1.65422	1.60302	1.64082	
2005-02-12T07:00:00	1.59157	1.61727	1.59057	1.60957	1.59062	1.61632	1.58962	1.60862	
2005-02-05T07:00:00	1.60777	1.61367	1.59047	1.59157	1.60682	1.61272	1.58952	1.59062	
2005-01-29T07:00:00	1.61937	1.62057	1.60627	1.60777	1.61842	1.61962	1.60532	1.60682	
2005-01-22T07:00:00	1.59367	1.62257	1.58927	1.61937	1.59272	1.62162	1.58832	1.61842	
2005-01-15T07:00:00	1.59337	1.60207	1.58757	1.59367	1.59242	1.60112	1.58662	1.59272	
2005-01-08T07:00:00	1.60737	1.61167	1.58387	1.59337	1.60642	1.61072	1.58292	1.59242	
2005-01-01T07:00:00	1.62927	1.63577	1.60717	1.60737	1.62832	1.63482	1.60622	1.60642	
2004-12-25T07:00:00	1.66577	1.66757	1.62437	1.62927	1.66482	1.66662	1.62342	1.62832	
2004-12-18T07:00:00	1.63067	1.67117	1.63067	1.66577	1.62972	1.67022	1.62972	1.66482	
2004-12-11T07:00:00	1.62117	1.65347	1.61687	1.63067	1.62022	1.65252	1.61592	1.62972	
2004-12-04T07:00:00	1.60457	1.63237	1.60077	1.62117	1.60362	1.63142	1.59982	1.62022	
2004-11-27T07:00:00	1.56367	1.60987	1.56167	1.60457	1.56272	1.60892	1.56072	1.60362	
2004-11-20T07:00:00	1.55457	1.56737	1.54297	1.56367	1.55362	1.56642	1.54202	1.56272	
2004-11-13T07:00:00	1.54837	1.57117	1.54627	1.55457	1.54742	1.57022	1.54532	1.55362	
2004-11-06T07:00:00	1.55367	1.55527	1.53877	1.54837	1.55272	1.55432	1.53782	1.54742	
2004-10-30T06:00:00	1.55917	1.56367	1.54277	1.55367	1.55822	1.56272	1.54182	1.55272	
2004-10-23T06:00:00	1.56367	1.56907	1.55057	1.55917	1.56272	1.56812	1.54962	1.55822	
2004-10-16T06:00:00	1.56287	1.57897	1.55887	1.56367	1.56192	1.57802	1.55792	1.56272	
2004-10-09T06:00:00	1.55397	1.56987	1.54687	1.56287	1.55302	1.56892	1.54592	1.56192	
2004-10-02T06:00:00	1.56697	1.56767	1.54177	1.55397	1.56602	1.56672	1.54082	1.55302	
2004-09-25T06:00:00	1.56377	1.58027	1.56247	1.56697	1.56282	1.57932	1.56152	1.56602	
2004-09-18T06:00:00	1.58097	1.58947	1.56147	1.56377	1.58002	1.58852	1.56052	1.56282	
2004-09-11T06:00:00	1.58417	1.59867	1.56727	1.58097	1.58322	1.59772	1.56632	1.58002	
2004-09-04T06:00:00	1.56827	1.58727	1.55327	1.58417	1.56732	1.58632	1.55232	1.58322	
2004-08-28T06:00:00	1.57847	1.60797	1.56557	1.56827	1.57752	1.60702	1.56462	1.56732	
2004-08-21T06:00:00	1.59927	1.60257	1.57357	1.57847	1.59832	1.60162	1.57262	1.57752	
2004-08-14T06:00:00	1.61957	1.62447	1.59477	1.59927	1.61862	1.62352	1.59382	1.59832	
2004-08-07T06:00:00	1.61227	1.63397	1.60907	1.61957	1.61232	1.63302	1.60812	1.61862	
2004-07-31T06:00:00	1.59927	1.61357	1.57877	1.61227	1.59832	1.61262	1.57782	1.61232	
2004-07-24T06:00:00	1.59917	1.62587	1.59127	1.59927	1.59822	1.62492	1.59032	1.59832	
2004-07-17T06:00:00	1.63077	1.63177	1.59717	1.59917	1.62982	1.63082	1.59622	1.59822	
2004-07-10T06:00:00	1.63677	1.64107	1.62237	1.63077	1.63582	1.64012	1.62142	1.62982	
2004-07-03T06:00:00	1.63227	1.64037	1.62247	1.63677	1.63132	1.63942	1.62152	1.63582	
2004-06-26T06:00:00	1.64247	1.64707	1.61437	1.63227	1.64152	1.64612	1.61342	1.63132	
2004-06-19T06:00:00	1.65557	1.65647	1.63037	1.64247	1.65462	1.65552	1.62942	1.64152	
2004-06-12T06:00:00	1.64047	1.66797	1.63377	1.65557	1.63952	1.66702	1.63282	1.65462	
2004-06-05T06:00:00	1.66077	1.66667	1.63257	1.64047	1.65982	1.66572	1.63162	1.63952	
2004-05-29T06:00:00	1.66417	1.67897	1.65037	1.66077	1.66322	1.67802	1.64942	1.65982	
2004-05-22T06:00:00	1.64647	1.67127	1.63487	1.66417	1.64652	1.67032	1.63392	1.66322	
2004-05-15T06:00:00	1.65227	1.68147	1.62977	1.64647	1.65132	1.68052	1.62882	1.64652	
2004-05-08T06:00:00	1.64467	1.65857	1.63817	1.65227	1.64372	1.65762	1.63722	1.65132	
2004-05-01T06:00:00	1.64427	1.67607	1.63677	1.64467	1.64332	1.67512	1.63582	1.64372	
2004-04-24T06:00:00	1.61017	1.65227	1.59857	1.64427	1.61022	1.65132	1.59762	1.64332	
2004-04-17T06:00:00	1.61337	1.62447	1.60147	1.61017	1.61342	1.62352	1.60052	1.61022	
2004-04-10T06:00:00	1.60687	1.61907	1.58727	1.61337	1.60692	1.61912	1.58732	1.61342	
2004-04-03T07:00:00	1.59467	1.60857	1.57197	1.60687	1.59472	1.60862	1.57202	1.60692	
2004-03-27T07:00:00	1.59807	1.62907	1.58587	1.59467	1.59812	1.62912	1.58592	1.59472	
2004-03-20T07:00:00	1.63717	1.64657	1.59367	1.59807	1.63722	1.64662	1.59372	1.59812	
2004-03-13T07:00:00	1.63157	1.65127	1.62507	1.63717	1.63162	1.65132	1.62512	1.63722	
2004-03-06T07:00:00	1.63517	1.64487	1.61367	1.63157	1.63522	1.64492	1.61372	1.63162	
2004-02-28T07:00:00	1.66797	1.67347	1.62097	1.63517	1.66802	1.67352	1.62102	1.63522	
2004-02-21T07:00:00	1.67407	1.68817	1.66127	1.66797	1.67412	1.68822	1.66132	1.66802	
2004-02-14T07:00:00	1.67647	1.69717	1.67087	1.67407	1.67652	1.69722	1.67092	1.67412	
2004-02-07T07:00:00	1.68507	1.69487	1.66927	1.67647	1.68512	1.69492	1.66932	1.67652	
2004-01-31T07:00:00	1.65197	1.68957	1.64907	1.68507	1.65202	1.68962	1.64912	1.68512	
2004-01-24T07:00:00	1.65207	1.66947	1.63147	1.65197	1.65212	1.66952	1.63152	1.65202	
2004-01-17T07:00:00	1.60817	1.67017	1.60517	1.65207	1.60822	1.67022	1.60522	1.65212	
2004-01-10T07:00:00	1.63187	1.63907	1.60567	1.60817	1.63192	1.63912	1.60572	1.60822	
2004-01-03T07:00:00	1.62187	1.64197	1.61737	1.63187	1.62192	1.64202	1.61742	1.63192	
2003-12-27T07:00:00	1.62337	1.63997	1.61657	1.62187	1.62342	1.64002	1.61662	1.62192	
2003-12-20T07:00:00	1.65467	1.66337	1.62207	1.62337	1.65472	1.66342	1.62212	1.62342	
2003-12-13T07:00:00	1.61837	1.66177	1.59847	1.65467	1.61842	1.66182	1.59852	1.65472	
2003-12-06T07:00:00	1.58727	1.62077	1.58237	1.61837	1.58732	1.62082	1.58242	1.61842	
2003-11-29T07:00:00	1.55677	1.59117	1.55287	1.58727	1.55682	1.59122	1.55292	1.58732	
2003-11-22T07:00:00	1.55137	1.56177	1.53837	1.55677	1.55142	1.56182	1.53842	1.55682	
2003-11-15T07:00:00	1.53367	1.55897	1.53367	1.55137	1.53372	1.55902	1.53372	1.55142	
2003-11-08T07:00:00	1.52557	1.53417	1.50067	1.53367	1.52562	1.53422	1.50072	1.53372	
2003-11-01T07:00:00	1.52657	1.54007	1.50897	1.52557	1.52662	1.54012	1.50902	1.52562	
2003-10-25T06:00:00	1.54127	1.54367	1.52137	1.52657	1.54132	1.54372	1.52142	1.52662	
2003-10-18T06:00:00	1.53407	1.54857	1.52997	1.54127	1.53412	1.54862	1.53002	1.54132	
2003-10-11T06:00:00	1.55807	1.56007	1.52217	1.53407	1.55812	1.56012	1.52222	1.53412	
2003-10-04T06:00:00	1.55527	1.57807	1.54807	1.55807	1.55532	1.57812	1.54812	1.55812	
2003-09-27T06:00:00	1.55257	1.58457	1.54947	1.55527	1.55262	1.58462	1.54952	1.55532	
2003-09-20T06:00:00	1.53427	1.55837	1.53277	1.55257	1.53432	1.55842	1.53282	1.55262	
2003-09-13T06:00:00	1.53887	1.54727	1.52577	1.53427	1.53892	1.54732	1.52582	1.53432	
2003-09-06T06:00:00	1.52067	1.54547	1.51317	1.53887	1.52072	1.54552	1.51322	1.53892	
2003-08-30T06:00:00	1.52197	1.52607	1.48917	1.52067	1.52202	1.52612	1.48922	1.52072	
2003-08-23T06:00:00	1.52597	1.53357	1.51167	1.52197	1.52602	1.53362	1.51172	1.52202	
2003-08-16T06:00:00	1.55937	1.56417	1.52387	1.52597	1.55942	1.56422	1.52392	1.52602	
2003-08-09T06:00:00	1.57217	1.57907	1.55427	1.55937	1.57222	1.57912	1.55432	1.55942	
2003-08-02T06:00:00	1.57517	1.60167	1.56917	1.57217	1.57522	1.60172	1.56922	1.57222	
2003-07-26T06:00:00	1.58747	1.59777	1.55967	1.57517	1.58752	1.59782	1.55972	1.57522	
2003-07-19T06:00:00	1.58617	1.61687	1.58187	1.58747	1.58622	1.61692	1.58192	1.58752	
2003-07-12T06:00:00	1.55537	1.59277	1.54517	1.58617	1.55542	1.59282	1.54522	1.58622	
2003-07-05T06:00:00	1.54037	1.57587	1.52247	1.55537	1.54042	1.57592	1.52252	1.55542	
2003-06-28T06:00:00	1.53797	1.56747	1.53127	1.54037	1.53802	1.56752	1.53132	1.54042	
2003-06-21T06:00:00	1.57737	1.58117	1.53687	1.53797	1.57742	1.58122	1.53692	1.53802	
2003-06-14T06:00:00	1.58347	1.59027	1.55157	1.57737	1.58352	1.59032	1.55162	1.57742	
2003-06-07T06:00:00	1.58727	1.60177	1.57567	1.58347	1.58732	1.60182	1.57572	1.58352	
2003-05-31T06:00:00	1.60927	1.61427	1.57887	1.58727	1.60932	1.61432	1.57892	1.58732	
2003-05-24T06:00:00	1.62527	1.63877	1.60817	1.60927	1.62532	1.63882	1.60822	1.60932	
2003-05-17T06:00:00	1.57887	1.63167	1.56937	1.62527	1.57892	1.63172	1.56942	1.62532	
2003-05-10T06:00:00	1.59977	1.61077	1.56907	1.57887	1.59982	1.61082	1.56912	1.57892	
2003-05-03T06:00:00	1.59257	1.61017	1.57797	1.59977	1.59262	1.61022	1.57802	1.59982	
2003-04-26T06:00:00	1.59757	1.60547	1.58727	1.59257	1.59762	1.60552	1.58732	1.59262	
2003-04-19T06:00:00	1.57807	1.61507	1.57427	1.59757	1.57812	1.61512	1.57432	1.59762	
2003-04-12T06:00:00	1.56237	1.59397	1.55687	1.57807	1.56242	1.59402	1.55692	1.57812	
2003-04-05T07:00:00	1.57867	1.58467	1.55697	1.56237	1.57872	1.58472	1.55702	1.56242	
2003-03-29T07:00:00	1.58617	1.61507	1.57187	1.57867	1.58622	1.61512	1.57192	1.57872	
2003-03-22T07:00:00	1.57197	1.58827	1.56047	1.58617	1.57202	1.58832	1.56052	1.58622	
2003-03-15T07:00:00	1.58197	1.59287	1.56217	1.57197	1.58202	1.59292	1.56222	1.57202	
2003-03-08T07:00:00	1.61227	1.63067	1.58107	1.58197	1.61232	1.63072	1.58112	1.58202	
2003-03-01T07:00:00	1.60207	1.62537	1.59747	1.61227	1.60212	1.62542	1.59752	1.61232	
2003-02-22T07:00:00	1.62027	1.62027	1.59877	1.60207	1.62032	1.62032	1.59882	1.60212	
2003-02-15T07:00:00	1.64327	1.64327	1.61717	1.62027	1.64332	1.64332	1.61722	1.62032	
2003-02-08T07:00:00	1.64617	1.64887	1.63257	1.64327	1.64622	1.64892	1.63262	1.64332	
2003-02-01T07:00:00	1.63757	1.65587	1.62437	1.64617	1.63762	1.65592	1.62442	1.64622	
2003-01-25T07:00:00	1.64357	1.66377	1.62997	1.63757	1.64362	1.66382	1.63002	1.63762	
2003-01-18T07:00:00	1.63697	1.64917	1.63037	1.64357	1.63702	1.64922	1.63042	1.64362	
