日時	USD/ZAR(始値, 買い)	USD/ZAR(高値, 買い)	USD/ZAR(安値, 買い)	USD/ZAR(終値, 買い)	USD/ZAR(始値, 売り)	USD/ZAR(高値, 売り)	USD/ZAR(安値, 売り)	USD/ZAR(終値, 売り)	
2008-09-20T06:00:00	7.92697	8.22297	7.92697	8.06147	7.90692	8.21402	7.90692	8.04852	
2008-09-13T06:00:00	8.03697	8.37077	7.86977	7.92697	8.01602	8.34702	7.85152	7.90692	
2008-09-06T06:00:00	7.96427	8.33597	7.78157	8.03697	7.95772	8.32962	7.75502	8.01602	
2008-08-30T06:00:00	7.70697	8.09127	7.70097	7.96427	7.69302	8.07412	7.67802	7.95772	
2008-08-23T06:00:00	7.68157	7.84547	7.65997	7.70697	7.67052	7.84102	7.64802	7.69302	
2008-08-16T06:00:00	7.87807	7.92877	7.65157	7.68157	7.86922	7.89402	7.64652	7.67052	
2008-08-09T06:00:00	7.74447	8.00847	7.66557	7.87807	7.73182	8.00132	7.66002	7.86922	
2008-08-02T06:00:00	7.21627	7.75447	7.18557	7.74447	7.20662	7.74752	7.18122	7.73182	
2008-07-26T06:00:00	7.60087	7.61147	7.21077	7.21627	7.58582	7.59222	7.20122	7.20662	
2008-07-19T06:00:00	7.61247	7.71347	7.47777	7.60087	7.60122	7.68762	7.46912	7.58582	
2008-07-12T06:00:00	7.66107	7.71057	7.53407	7.61247	7.65412	7.69412	7.52872	7.60122	
2008-07-05T06:00:00	0.99997	7.82697	0.99997	7.66107	1.00002	7.82182	1.00002	7.65412	
2007-06-30T06:00:00	7.05447	7.07357	6.95747	7.00117	7.05452	7.05472	6.93862	6.98232	
2007-06-23T06:00:00	7.15017	7.21007	7.02897	7.05447	7.15022	7.21012	7.02902	7.05452	
2007-06-16T06:00:00	7.11137	7.16567	0.99997	0.99997	7.11142	7.16572	1.00002	1.00002	
2007-06-09T06:00:00	7.21837	7.29377	7.10397	7.11137	7.21842	7.29382	7.10402	7.11142	
2007-06-02T06:00:00	7.08147	7.34017	7.07727	7.21837	7.08152	7.34022	7.07732	7.21842	
2007-05-26T06:00:00	7.06467	7.19327	7.06107	7.08147	7.06472	7.19332	7.06112	7.08152	
2007-05-19T06:00:00	7.00357	7.14327	6.98197	7.06467	7.00362	7.14332	6.98202	7.06472	
2007-05-12T06:00:00	6.94257	7.06047	6.88867	7.00357	6.94262	7.06052	6.88872	7.00362	
2007-05-05T06:00:00	6.91327	7.03847	6.86977	6.94257	6.91332	7.03852	6.86982	6.94262	
2007-04-28T06:00:00	7.02327	7.12297	6.91327	6.91327	7.02332	7.12302	6.91332	6.91332	
2007-04-21T06:00:00	7.03497	7.08667	6.93937	7.02327	7.03502	7.08672	6.93942	7.02332	
2007-04-14T06:00:00	7.17267	7.17767	7.00237	7.03497	7.17272	7.17772	7.00242	7.03502	
2007-04-07T06:00:00	7.11787	7.20247	7.11017	7.17267	7.11792	7.20252	7.11022	7.17272	
2007-03-31T06:00:00	7.33187	7.33187	7.11317	7.11787	7.33192	7.33192	7.11322	7.11792	
2007-03-24T06:00:00	7.20597	7.37677	7.18827	7.33187	7.20602	7.37682	7.18832	7.33192	
2007-03-17T06:00:00	7.47697	9.99997	7.15997	7.20597	7.47702	10.00002	7.16002	7.20602	
2007-03-10T07:00:00	7.32417	7.52097	7.28717	7.47697	7.32422	7.52102	7.28722	7.47702	
2007-03-03T07:00:00	7.39877	7.53497	7.30257	7.32417	7.39882	7.53502	7.30262	7.32422	
2007-02-24T07:00:00	7.06027	7.41227	7.05377	7.39877	7.06032	7.41232	7.05382	7.39882	
2007-02-17T07:00:00	7.14527	7.14727	7.05027	7.06027	7.14532	7.14732	7.05032	7.06032	
2007-02-10T07:00:00	7.18207	7.29307	7.13907	7.14527	7.18212	7.29312	7.13912	7.14532	
2007-02-03T07:00:00	7.50997	7.50997	7.12357	7.18207	7.51002	7.51002	7.12362	7.18212	
2007-01-20T07:00:00	7.50997	7.50997	7.50997	7.50997	7.51002	7.51002	7.51002	7.51002	
