日時	XAU/USD(始値, 買い)	XAU/USD(高値, 買い)	XAU/USD(安値, 買い)	XAU/USD(終値, 買い)	XAU/USD(始値, 売り)	XAU/USD(高値, 売り)	XAU/USD(安値, 売り)	XAU/USD(終値, 売り)	
1998-10-10T06:00:00	297.00	300.95	294.75	299.95	297.00	300.95	294.75	299.95	
1998-10-03T06:00:00	300.40	304.85	294.15	296.75	300.40	304.85	294.15	296.75	
1998-09-26T06:00:00	293.91	303.55	291.95	300.55	293.91	303.55	291.95	300.55	
1998-09-19T06:00:00	290.65	299.95	287.40	294.15	290.65	299.95	287.40	294.15	
1998-09-12T06:00:00	292.67	293.35	286.70	291.45	292.67	293.35	286.70	291.45	
1998-09-05T06:00:00	286.85	296.95	283.15	293.75	286.85	296.95	283.15	293.75	
1998-08-29T06:00:00	274.15	287.45	273.65	286.85	274.15	287.45	273.65	286.85	
1998-08-22T06:00:00	284.15	285.25	271.13	274.35	284.15	285.25	271.13	274.35	
1998-08-15T06:00:00	283.80	286.95	282.55	284.80	283.80	286.95	282.55	284.80	
1998-08-08T06:00:00	286.85	287.85	282.35	284.05	286.85	287.85	282.35	284.05	
1998-08-01T06:00:00	286.45	290.10	282.75	286.65	286.45	290.10	282.75	286.65	
1998-07-25T06:00:00	291.45	292.15	285.95	286.45	291.45	292.15	285.95	286.45	
1998-07-18T06:00:00	294.50	296.35	290.45	291.45	294.50	296.35	290.45	291.45	
1998-07-11T06:00:00	290.10	295.35	288.50	294.50	290.10	295.35	288.50	294.50	
1998-07-04T06:00:00	294.10	295.70	289.75	290.85	294.10	295.70	289.75	290.85	
1998-06-27T06:00:00	293.15	298.35	292.25	294.75	293.15	298.35	292.25	294.75	
1998-06-20T06:00:00	296.55	296.55	292.05	293.85	296.55	296.55	292.05	293.85	
1998-06-13T06:00:00	285.55	300.25	284.00	298.75	285.55	300.25	284.00	298.75	
1998-06-06T06:00:00	291.70	299.05	284.75	286.00	291.70	299.05	284.75	286.00	
1998-05-30T06:00:00	293.10	294.40	287.00	291.65	293.10	294.40	287.00	291.65	
1998-05-23T06:00:00	299.60	300.20	290.65	292.95	299.60	300.20	290.65	292.95	
