日時	USD/CAD(始値, 買い)	USD/CAD(高値, 買い)	USD/CAD(安値, 買い)	USD/CAD(終値, 買い)	USD/CAD(始値, 売り)	USD/CAD(高値, 売り)	USD/CAD(安値, 売り)	USD/CAD(終値, 売り)	
2001-07-21T06:00:00	1.54327	1.54737	1.52987	1.53297	1.54282	1.54692	1.52942	1.53252	
2001-07-14T06:00:00	1.53687	1.54767	1.53307	1.54327	1.53642	1.54722	1.53262	1.54282	
2001-07-07T06:00:00	1.52367	1.54147	1.51787	1.53687	1.52322	1.54102	1.51742	1.53642	
2001-06-30T06:00:00	1.51467	1.52407	1.50737	1.52367	1.51422	1.52362	1.50692	1.52322	
2001-06-23T06:00:00	1.52327	1.52597	1.51077	1.51467	1.52282	1.52552	1.51032	1.51422	
2001-06-16T06:00:00	1.52467	1.53797	1.52197	1.52327	1.52422	1.53752	1.52152	1.52282	
2001-06-09T06:00:00	1.51957	1.53007	1.51477	1.52467	1.51912	1.52962	1.51432	1.52422	
2001-06-02T06:00:00	1.53587	1.53897	1.51777	1.51957	1.53542	1.53852	1.51732	1.51912	
2001-05-26T06:00:00	1.54577	1.55147	1.53007	1.53587	1.54532	1.55102	1.52962	1.53542	
2001-05-19T06:00:00	1.53267	1.55417	1.53177	1.54577	1.53222	1.55372	1.53132	1.54532	
2001-05-12T06:00:00	1.54997	1.55657	1.53197	1.53267	1.54952	1.55612	1.53152	1.53222	
2001-05-05T06:00:00	1.53637	1.55227	1.53267	1.54997	1.53592	1.55182	1.53222	1.54952	
2001-04-28T06:00:00	1.54337	1.54457	1.52787	1.53637	1.54292	1.54412	1.52742	1.53592	
2001-04-21T06:00:00	1.54557	1.55277	1.53987	1.54337	1.54512	1.55232	1.53942	1.54292	
2001-04-14T06:00:00	1.56327	1.57457	1.54277	1.54557	1.56282	1.57412	1.54232	1.54512	
2001-04-07T06:00:00	1.56457	1.56637	1.55427	1.56327	1.56412	1.56592	1.55382	1.56282	
2001-03-31T07:00:00	1.57707	1.58307	1.56107	1.56457	1.57662	1.58262	1.56062	1.56412	
2001-03-24T07:00:00	1.56467	1.57967	1.55387	1.57707	1.56422	1.57922	1.55342	1.57662	
2001-03-17T07:00:00	1.56897	1.57747	1.55877	1.56467	1.56852	1.57702	1.55832	1.56422	
2001-03-10T07:00:00	1.54727	1.56977	1.54227	1.56897	1.54682	1.56932	1.54182	1.56852	
2001-03-03T07:00:00	1.54477	1.55267	1.53747	1.54727	1.54432	1.55222	1.53702	1.54682	
2001-02-24T07:00:00	1.53737	1.54987	1.52537	1.54477	1.53692	1.54942	1.52492	1.54432	
2001-02-17T07:00:00	1.53957	1.54387	1.53357	1.53737	1.53912	1.54342	1.53312	1.53692	
2001-02-10T07:00:00	1.51177	1.54157	1.51057	1.53957	1.51132	1.54112	1.51012	1.53912	
2001-02-03T07:00:00	1.49737	1.51527	1.49677	1.51177	1.49692	1.51482	1.49632	1.51132	
2001-01-27T07:00:00	1.50667	1.50687	1.49067	1.49737	1.50622	1.50642	1.49022	1.49692	
2001-01-20T07:00:00	1.51177	1.51707	1.50067	1.50667	1.51132	1.51662	1.50022	1.50622	
2001-01-13T07:00:00	1.50067	1.51777	1.49987	1.51177	1.50022	1.51732	1.49942	1.51132	
2001-01-06T07:00:00	1.49877	1.50377	1.49307	1.50067	1.49832	1.50332	1.49262	1.50022	
2000-12-30T07:00:00	1.49877	1.50527	1.49057	1.49877	1.49832	1.50482	1.49012	1.49832	
2000-12-23T07:00:00	1.51747	1.51907	1.49517	1.49877	1.51702	1.51862	1.49472	1.49832	
2000-12-16T07:00:00	1.52077	1.52907	1.51567	1.51747	1.52032	1.52862	1.51522	1.51702	
2000-12-09T07:00:00	1.51917	1.53017	1.51317	1.52077	1.51872	1.52972	1.51272	1.52032	
2000-12-02T07:00:00	1.54707	1.55407	1.51397	1.51917	1.54662	1.55362	1.51352	1.51872	
2000-11-25T07:00:00	1.53917	1.54837	1.52867	1.54707	1.53872	1.54792	1.52822	1.54662	
2000-11-18T07:00:00	1.55727	1.56137	1.53787	1.53917	1.55682	1.56092	1.53742	1.53872	
2000-11-11T07:00:00	1.54357	1.56317	1.54217	1.55727	1.54312	1.56272	1.54172	1.55682	
2000-11-04T07:00:00	1.53357	1.55057	1.52917	1.54357	1.53312	1.55012	1.52872	1.54312	
2000-10-28T06:00:00	1.52997	1.53957	1.52197	1.53357	1.52952	1.53912	1.52152	1.53312	
2000-10-21T06:00:00	1.51217	1.53017	1.50807	1.52997	1.51172	1.52972	1.50762	1.52952	
2000-10-14T06:00:00	1.50737	1.52417	1.50717	1.51217	1.50692	1.52372	1.50672	1.51172	
2000-10-07T06:00:00	1.50347	1.52057	1.49907	1.50737	1.50302	1.52012	1.49862	1.50692	
2000-09-30T06:00:00	1.50397	1.51157	1.49277	1.50347	1.50352	1.51112	1.49232	1.50302	
2000-09-23T06:00:00	1.48897	1.50807	1.48517	1.50397	1.48852	1.50762	1.48472	1.50352	
2000-09-16T06:00:00	1.48337	1.49277	1.48037	1.48897	1.48292	1.49232	1.47992	1.48852	
2000-09-09T06:00:00	1.47737	1.48947	1.47637	1.48337	1.47692	1.48902	1.47592	1.48292	
2000-09-02T06:00:00	1.47417	1.48517	1.47207	1.47737	1.47372	1.48472	1.47162	1.47692	
2000-08-26T06:00:00	1.48417	1.48867	1.46917	1.47417	1.48372	1.48822	1.46872	1.47372	
2000-08-19T06:00:00	1.47667	1.48877	1.47297	1.48417	1.47622	1.48832	1.47252	1.48372	
2000-08-12T06:00:00	1.48407	1.48927	1.47217	1.47667	1.48362	1.48882	1.47172	1.47622	
2000-08-05T06:00:00	1.48967	1.49517	1.48047	1.48407	1.48922	1.49472	1.48002	1.48362	
2000-07-29T06:00:00	1.47817	1.49177	1.47767	1.48967	1.47772	1.49132	1.47722	1.48922	
2000-07-22T06:00:00	1.47197	1.47917	1.46357	1.47817	1.47152	1.47872	1.46312	1.47772	
2000-07-15T06:00:00	1.48447	1.48617	1.47047	1.47197	1.48402	1.48572	1.47002	1.47152	
2000-07-08T06:00:00	1.48177	1.48607	1.47647	1.48447	1.48132	1.48562	1.47602	1.48402	
2000-07-01T06:00:00	1.48057	1.49247	1.47897	1.48177	1.48012	1.49202	1.47852	1.48132	
2000-06-24T06:00:00	1.48287	1.49027	1.47617	1.48057	1.48242	1.48982	1.47572	1.48012	
2000-06-17T06:00:00	1.46757	1.48387	1.46337	1.48287	1.46712	1.48342	1.46292	1.48242	
2000-06-10T06:00:00	1.47497	1.47847	1.46597	1.46757	1.47452	1.47802	1.46552	1.46712	
2000-06-03T06:00:00	1.47737	1.48187	1.47127	1.47497	1.47692	1.48142	1.47082	1.47452	
2000-05-27T06:00:00	1.50327	1.50757	1.47647	1.47737	1.50282	1.50712	1.47602	1.47692	
2000-05-20T06:00:00	1.49687	1.51477	1.49527	1.50327	1.49642	1.51432	1.49482	1.50282	
2000-05-13T06:00:00	1.48677	1.50757	1.48407	1.49687	1.48632	1.50712	1.48362	1.49642	
2000-05-06T06:00:00	1.49177	1.49847	1.48597	1.48677	1.49132	1.49802	1.48552	1.48632	
2000-04-29T06:00:00	1.48067	1.50027	1.47657	1.49177	1.48022	1.49982	1.47612	1.49132	
2000-04-22T06:00:00	1.47457	1.48477	1.46737	1.48067	1.47412	1.48432	1.46692	1.48022	
2000-04-15T06:00:00	1.47697	1.48967	1.47187	1.47457	1.47652	1.48922	1.47142	1.47412	
2000-04-08T06:00:00	1.45807	1.47817	1.45707	1.47697	1.45762	1.47772	1.45662	1.47652	
2000-04-01T07:00:00	1.44987	1.45907	1.44817	1.45807	1.44942	1.45862	1.44772	1.45762	
2000-03-25T07:00:00	1.46297	1.46397	1.44897	1.44987	1.46252	1.46352	1.44852	1.44942	
2000-03-18T07:00:00	1.47087	1.47717	1.46197	1.46297	1.47042	1.47672	1.46152	1.46252	
2000-03-11T07:00:00	1.45757	1.47757	1.45727	1.47087	1.45712	1.47712	1.45682	1.47042	
2000-03-04T07:00:00	1.45157	1.46217	1.44947	1.45757	1.45112	1.46172	1.44902	1.45712	
2000-02-26T07:00:00	1.44927	1.45907	1.44417	1.45157	1.44882	1.45862	1.44372	1.45112	
2000-02-19T07:00:00	1.45107	1.46727	1.44677	1.44927	1.45062	1.46682	1.44632	1.44882	
2000-02-12T07:00:00	1.44977	1.46017	1.44807	1.45107	1.44932	1.45972	1.44762	1.45062	
2000-02-05T07:00:00	1.44057	1.45397	1.43767	1.44977	1.44012	1.45352	1.43722	1.44932	
2000-01-29T07:00:00	1.44597	1.45507	1.43617	1.44057	1.44552	1.45462	1.43572	1.44012	
2000-01-22T07:00:00	1.44027	1.45127	1.43247	1.44597	1.43982	1.45082	1.43202	1.44552	
2000-01-15T07:00:00	1.45087	1.45407	1.43807	1.44027	1.45042	1.45362	1.43762	1.43982	
2000-01-08T07:00:00	1.45727	1.45957	1.44587	1.45087	1.45682	1.45912	1.44542	1.45042	
2000-01-01T07:00:00	1.44817	1.46207	1.44157	1.45727	1.44772	1.46162	1.44112	1.45682	
1999-12-25T07:00:00	1.46917	1.46977	1.44307	1.44817	1.46872	1.46932	1.44262	1.44772	
1999-12-18T07:00:00	1.47817	1.48317	1.46757	1.46917	1.47772	1.48272	1.46712	1.46872	
1999-12-11T07:00:00	1.47777	1.48537	1.47437	1.47817	1.47732	1.48492	1.47392	1.47772	
1999-12-04T07:00:00	1.47987	1.48447	1.47207	1.47777	1.47942	1.48402	1.47162	1.47732	
1999-11-27T07:00:00	1.46787	1.48367	1.46767	1.47987	1.46742	1.48322	1.46722	1.47942	
1999-11-20T07:00:00	1.46197	1.47077	1.46057	1.46787	1.46152	1.47032	1.46012	1.46742	
1999-11-13T07:00:00	1.46357	1.47187	1.46057	1.46197	1.46312	1.47142	1.46012	1.46152	
1999-11-06T07:00:00	1.46717	1.47727	1.46107	1.46357	1.46672	1.47682	1.46062	1.46312	
1999-10-30T06:00:00	1.47047	1.47167	1.46067	1.46717	1.47002	1.47122	1.46022	1.46672	
1999-10-23T06:00:00	1.47727	1.48007	1.46857	1.47047	1.47682	1.47962	1.46812	1.47002	
1999-10-16T06:00:00	1.48797	1.49727	1.47507	1.47727	1.48752	1.49682	1.47462	1.47682	
1999-10-09T06:00:00	1.47177	1.49067	1.47117	1.48797	1.47132	1.49022	1.47072	1.48752	
1999-10-02T06:00:00	1.47507	1.47757	1.46347	1.47177	1.47462	1.47712	1.46302	1.47132	
1999-09-25T06:00:00	1.47347	1.47847	1.45977	1.47507	1.47302	1.47802	1.45932	1.47462	
1999-09-18T06:00:00	1.47147	1.48097	1.46807	1.47347	1.47102	1.48052	1.46762	1.47302	
1999-09-11T06:00:00	1.47547	1.48017	1.46847	1.47147	1.47502	1.47972	1.46802	1.47102	
1999-09-04T06:00:00	1.49127	1.49477	1.47297	1.47547	1.49082	1.49432	1.47252	1.47502	
1999-08-28T06:00:00	1.48897	1.49967	1.48487	1.49127	1.48852	1.49922	1.48442	1.49082	
1999-08-21T06:00:00	1.49617	1.50477	1.48897	1.48897	1.49572	1.50432	1.48852	1.48852	
1999-08-14T06:00:00	1.47747	1.49837	1.47647	1.49617	1.47702	1.49792	1.47602	1.49572	
1999-08-07T06:00:00	1.50427	1.50547	1.47647	1.47747	1.50382	1.50502	1.47602	1.47702	
1999-07-31T06:00:00	1.50677	1.51317	1.48607	1.50427	1.50632	1.51272	1.48562	1.50382	
1999-07-24T06:00:00	1.50677	1.51837	1.49917	1.50677	1.50632	1.51792	1.49872	1.50632	
1999-07-17T06:00:00	1.48277	1.51157	1.48227	1.50677	1.48232	1.51112	1.48182	1.50632	
1999-07-10T06:00:00	1.47247	1.48497	1.47177	1.48277	1.47202	1.48452	1.47132	1.48232	
1999-07-03T06:00:00	1.46407	1.47437	1.46297	1.47247	1.46362	1.47392	1.46252	1.47202	
1999-06-26T06:00:00	1.46577	1.48197	1.46167	1.46407	1.46532	1.48152	1.46122	1.46362	
1999-06-19T06:00:00	1.46447	1.47597	1.46237	1.46577	1.46402	1.47552	1.46192	1.46532	
1999-06-12T06:00:00	1.46177	1.46717	1.45477	1.46447	1.46132	1.46672	1.45432	1.46402	
1999-06-05T06:00:00	1.47067	1.47707	1.45737	1.46177	1.47022	1.47662	1.45692	1.46132	
1999-05-29T06:00:00	1.47197	1.48637	1.46937	1.47067	1.47152	1.48592	1.46892	1.47022	
1999-05-22T06:00:00	1.46147	1.47837	1.45347	1.47197	1.46102	1.47792	1.45302	1.47152	
1999-05-15T06:00:00	1.46437	1.47157	1.45657	1.46147	1.46392	1.47112	1.45612	1.46102	
1999-05-08T06:00:00	1.45757	1.46587	1.45047	1.46437	1.45712	1.46542	1.45002	1.46392	
1999-05-01T06:00:00	1.45697	1.46257	1.44547	1.45757	1.45652	1.46212	1.44502	1.45712	
1999-04-24T06:00:00	1.47507	1.48377	1.45467	1.45697	1.47462	1.48332	1.45422	1.45652	
1999-04-17T06:00:00	1.47847	1.49267	1.47437	1.47507	1.47802	1.49222	1.47392	1.47462	
1999-04-10T06:00:00	1.50007	1.50107	1.47847	1.47847	1.49962	1.50062	1.47802	1.47802	
1999-04-03T07:00:00	1.49627	1.50557	1.49547	1.50007	1.49582	1.50512	1.49502	1.49962	
1999-03-27T07:00:00	1.51247	1.51647	1.49567	1.49627	1.51202	1.51602	1.49522	1.49582	
1999-03-20T07:00:00	1.51567	1.51647	1.50227	1.51247	1.51522	1.51602	1.50182	1.51202	
1999-03-13T07:00:00	1.52397	1.53117	1.51497	1.51567	1.52352	1.53072	1.51452	1.51522	
1999-03-06T07:00:00	1.51977	1.52777	1.51197	1.52397	1.51932	1.52732	1.51152	1.52352	
1999-02-27T07:00:00	1.50947	1.53217	1.50657	1.51977	1.50902	1.53172	1.50612	1.51932	
1999-02-20T07:00:00	1.48827	1.51577	1.48707	1.50947	1.48782	1.51532	1.48662	1.50902	
1999-02-13T07:00:00	1.49297	1.50697	1.48547	1.48827	1.49252	1.50652	1.48502	1.48782	
1999-02-06T07:00:00	1.48977	1.49737	1.48557	1.49297	1.48932	1.49692	1.48512	1.49252	
1999-01-30T07:00:00	1.51147	1.51757	1.48267	1.48977	1.51102	1.51712	1.48222	1.48932	
1999-01-23T07:00:00	1.52107	1.52847	1.50697	1.51147	1.52062	1.52802	1.50652	1.51102	
1999-01-16T07:00:00	1.52577	1.56047	1.51057	1.52107	1.52532	1.56002	1.51012	1.52062	
1999-01-09T07:00:00	1.51227	1.53497	1.50547	1.52577	1.51182	1.53452	1.50502	1.52532	
1999-01-02T07:00:00	1.53207	1.53637	1.50247	1.51227	1.53162	1.53592	1.50202	1.51182	
1998-12-26T07:00:00	1.55197	1.55357	1.53097	1.53207	1.55152	1.55312	1.53052	1.53162	
1998-12-19T07:00:00	1.54527	1.55487	1.54527	1.55197	1.54482	1.55442	1.54482	1.55152	
1998-12-12T07:00:00	1.54007	1.54557	1.53627	1.54527	1.53962	1.54512	1.53582	1.54482	
1998-12-05T07:00:00	1.53427	1.54747	1.53277	1.54007	1.53382	1.54702	1.53232	1.53962	
1998-11-28T07:00:00	1.53327	1.54007	1.51997	1.53427	1.53282	1.53962	1.51952	1.53382	
1998-11-21T07:00:00	1.54667	1.55297	1.51817	1.53327	1.54622	1.55252	1.51772	1.53282	
1998-11-14T07:00:00	1.55147	1.55777	1.54317	1.54667	1.55102	1.55732	1.54272	1.54622	
1998-11-07T07:00:00	1.53367	1.55397	1.53167	1.55147	1.53322	1.55352	1.53122	1.55102	
1998-10-31T07:00:00	1.54437	1.54747	1.51737	1.53367	1.54392	1.54702	1.51692	1.53322	
1998-10-24T06:00:00	1.54377	1.55447	1.53597	1.54437	1.54332	1.55402	1.53552	1.54392	
1998-10-17T06:00:00	1.54537	1.55747	1.53647	1.54377	1.54492	1.55702	1.53602	1.54332	
1998-10-10T06:00:00	1.54377	1.55197	1.52897	1.54537	1.54332	1.55152	1.52852	1.54492	
1998-10-03T06:00:00	1.54507	1.56197	1.49747	1.54377	1.54462	1.56152	1.49702	1.54332	
1998-09-26T06:00:00	1.51357	1.55837	1.50037	1.54507	1.51312	1.55792	1.49992	1.54462	
1998-09-19T06:00:00	1.52447	1.53397	1.50697	1.51357	1.52402	1.53352	1.50652	1.51312	
1998-09-12T06:00:00	1.51527	1.53827	1.49917	1.52447	1.51482	1.53782	1.49872	1.52402	
1998-09-05T06:00:00	1.52197	1.52897	1.50897	1.51527	1.52152	1.52852	1.50852	1.51482	
1998-08-29T06:00:00	1.56297	1.57527	1.52057	1.52197	1.56252	1.57482	1.52012	1.52152	
1998-08-22T06:00:00	1.54247	1.58547	1.54077	1.56297	1.54202	1.58502	1.54032	1.56252	
1998-08-15T06:00:00	1.51677	1.54667	1.51667	1.54247	1.51632	1.54622	1.51622	1.54202	
1998-08-08T06:00:00	1.52157	1.52617	1.51197	1.51677	1.52112	1.52572	1.51152	1.51632	
1998-08-01T06:00:00	1.51317	1.53567	1.51167	1.52157	1.51272	1.53522	1.51122	1.52112	
1998-07-25T06:00:00	1.49987	1.51367	1.49707	1.51317	1.49942	1.51322	1.49662	1.51272	
1998-07-18T06:00:00	1.48837	1.50027	1.48647	1.49987	1.48792	1.49982	1.48602	1.49942	
1998-07-11T06:00:00	1.47897	1.49227	1.47717	1.48837	1.47852	1.49182	1.47672	1.48792	
1998-07-04T06:00:00	1.46887	1.48077	1.46827	1.47897	1.46842	1.48032	1.46782	1.47852	
1998-06-27T06:00:00	1.47057	1.47317	1.46117	1.46887	1.47012	1.47272	1.46072	1.46842	
1998-06-20T06:00:00	1.47257	1.47617	1.46467	1.47057	1.47212	1.47572	1.46422	1.47012	
1998-06-13T06:00:00	1.46777	1.47667	1.46037	1.47257	1.46732	1.47622	1.45992	1.47212	
1998-06-06T06:00:00	1.45797	1.47177	1.45657	1.46777	1.45752	1.47132	1.45612	1.46732	
1998-05-30T06:00:00	1.45737	1.46137	1.44997	1.45797	1.45692	1.46092	1.44952	1.45752	
1998-05-23T06:00:00	1.44967	1.45787	1.44867	1.45737	1.44922	1.45742	1.44822	1.45692	
