日時	NZD/CHF(始値, 買い)	NZD/CHF(高値, 買い)	NZD/CHF(安値, 買い)	NZD/CHF(終値, 買い)	NZD/CHF(始値, 売り)	NZD/CHF(高値, 売り)	NZD/CHF(安値, 売り)	NZD/CHF(終値, 売り)	
2009-01-03T07:00:00	0.63457	0.67100	0.62777	0.65847	0.63322	0.67021	0.62672	0.65692	
2008-12-27T07:00:00	0.61857	0.63557	0.60427	0.63457	0.61622	0.63422	0.60322	0.63322	
2008-12-20T07:00:00	0.63547	0.64010	0.61459	0.61857	0.63382	0.63712	0.60751	0.61622	
2008-12-13T07:00:00	0.64107	0.65781	0.62327	0.63547	0.63992	0.65652	0.62188	0.63382	
2008-12-06T07:00:00	0.65413	0.66297	0.63955	0.64107	0.65262	0.66219	0.63872	0.63992	
2008-11-29T07:00:00	0.66737	0.66737	0.63053	0.65413	0.66602	0.66602	0.62969	0.65262	
2008-11-22T07:00:00	0.65512	0.67037	0.64187	0.66737	0.65382	0.66892	0.64087	0.66602	
2008-11-15T07:00:00	0.66527	0.67117	0.63534	0.65512	0.66412	0.67012	0.63100	0.65382	
2008-11-08T07:00:00	0.69407	0.70957	0.65523	0.66527	0.69292	0.70852	0.65392	0.66412	
2008-11-01T06:00:00	0.67767	0.71292	0.67507	0.69407	0.67612	0.71172	0.67402	0.69292	
2008-10-25T06:00:00	0.65537	0.68511	0.62147	0.67767	0.65332	0.68192	0.61770	0.67612	
2008-10-18T06:00:00	0.69547	0.72117	0.63287	0.65537	0.69372	0.72002	0.63112	0.65332	
2008-10-11T06:00:00	0.67837	0.71917	0.67137	0.69547	0.67482	0.71824	0.66902	0.69372	
2008-10-04T06:00:00	0.74737	0.75102	0.65667	0.67837	0.74587	0.74927	0.65442	0.67482	
2008-09-27T06:00:00	0.74697	0.76247	0.72587	0.74737	0.74592	0.76152	0.72292	0.74587	
2008-09-20T06:00:00	0.76017	0.76497	0.73777	0.74697	0.75892	0.76362	0.73662	0.74592	
2008-09-13T06:00:00	0.75787	0.76623	0.71867	0.76017	0.75667	0.76531	0.71757	0.75892	
