日時	GBP/CHF(始値, 買い)	GBP/CHF(高値, 買い)	GBP/CHF(安値, 買い)	GBP/CHF(終値, 買い)	GBP/CHF(始値, 売り)	GBP/CHF(高値, 売り)	GBP/CHF(安値, 売り)	GBP/CHF(終値, 売り)	
2007-09-08T06:00:00	2.41157	2.41977	2.38527	2.38647	2.41082	2.41842	2.38472	2.38532	
2007-09-01T06:00:00	2.43777	2.44327	2.40467	2.41157	2.43702	2.44262	2.40412	2.41082	
2007-08-25T06:00:00	2.41967	2.43937	2.40187	2.43777	2.41892	2.43902	2.40072	2.43702	
2007-08-18T06:00:00	2.38947	2.42917	2.37937	2.41967	2.38812	2.42872	2.37892	2.41892	
2007-08-11T06:00:00	2.42527	2.43367	2.37677	2.38947	2.42442	2.43312	2.37582	2.38812	
2007-08-04T06:00:00	2.42727	2.43877	2.40637	2.42527	2.42642	2.43802	2.40572	2.42442	
2007-07-28T06:00:00	2.44867	2.45757	2.42107	2.42727	2.44792	2.45752	2.42072	2.42642	
2007-07-21T06:00:00	2.46747	2.49697	2.44797	2.44867	2.46662	2.49662	2.44752	2.44792	
2007-07-14T06:00:00	2.44787	2.47627	2.44067	2.46747	2.44682	2.47572	2.44072	2.46662	
2007-07-07T06:00:00	2.45007	2.45607	2.43147	2.44787	2.44952	2.45552	2.43082	2.44682	
2007-06-30T06:00:00	2.45397	2.45807	2.43357	2.45007	2.45252	2.45662	2.43212	2.44952	
2007-06-23T06:00:00	2.45747	2.47077	2.45017	2.45397	2.45602	2.46932	2.44872	2.45252	
2007-06-16T06:00:00	2.45507	2.47667	2.45377	2.45747	2.45362	2.47522	2.45232	2.45602	
2007-06-09T06:00:00	2.43337	2.46017	2.43067	2.45507	2.43192	2.45872	2.42922	2.45362	
2007-06-02T06:00:00	2.43937	2.44127	2.41647	2.43337	2.43792	2.43982	2.41502	2.43192	
2007-05-26T06:00:00	2.43797	2.44067	2.41907	2.43937	2.43652	2.43922	2.41762	2.43792	
2007-05-19T06:00:00	2.42407	2.44557	2.42057	2.43797	2.42262	2.44412	2.41912	2.43652	
2007-05-12T06:00:00	2.41577	2.42587	2.40737	2.42407	2.41432	2.42442	2.40592	2.42262	
2007-05-05T06:00:00	2.41507	2.43247	2.41037	2.41577	2.41362	2.43102	2.40892	2.41432	
2007-04-28T06:00:00	2.40947	2.43247	2.40337	2.41507	2.40802	2.43102	2.40192	2.41362	
2007-04-21T06:00:00	2.42107	2.42597	2.40187	2.40947	2.41962	2.42452	2.40042	2.40802	
2007-04-14T06:00:00	2.41337	2.42847	2.40547	2.42107	2.41192	2.42702	2.40402	2.41962	
2007-04-07T06:00:00	2.40097	2.41687	2.39737	2.41337	2.39952	2.41542	2.39592	2.41192	
2007-03-31T06:00:00	2.39157	2.41597	2.38807	2.40097	2.39012	2.41452	2.38662	2.39952	
2007-03-24T06:00:00	2.39097	2.40187	2.37657	2.39157	2.38952	2.40042	2.37512	2.39012	
2007-03-17T06:00:00	2.34597	2.39307	2.33867	2.39097	2.34452	2.39162	2.33722	2.38952	
2007-03-10T07:00:00	2.38527	2.39277	2.33667	2.34597	2.38382	2.39132	2.33522	2.34452	
2007-03-03T07:00:00	2.36457	2.38917	2.33037	2.38527	2.36312	2.38772	2.32892	2.38382	
2007-02-24T07:00:00	2.42167	2.42307	2.36457	2.36457	2.42022	2.42162	2.36312	2.36312	
2007-02-17T07:00:00	2.40807	2.43177	2.39847	2.42167	2.40662	2.43032	2.39702	2.42022	
2007-02-10T07:00:00	2.43597	2.44337	2.40687	2.40807	2.43452	2.44192	2.40542	2.40662	
2007-02-03T07:00:00	2.45447	2.46097	2.43207	2.43597	2.45302	2.45952	2.43062	2.43452	
2007-01-27T07:00:00	2.45497	2.46777	2.43967	2.45447	2.45502	2.46632	2.43822	2.45302	
2007-01-20T07:00:00	2.46207	2.47537	2.44797	2.45497	2.46212	2.47542	2.44802	2.45502	
2007-01-13T07:00:00	2.44297	2.46877	2.44077	2.46207	2.44302	2.46882	2.44082	2.46212	
2007-01-06T07:00:00	2.38487	2.44477	2.38227	2.44297	2.38492	2.44482	2.38232	2.44302	
2006-12-30T07:00:00	2.38687	2.39917	2.38137	2.38487	2.38542	2.39922	2.38142	2.38492	
2006-12-23T07:00:00	2.38837	2.40247	2.38627	2.38687	2.38692	2.40102	2.38482	2.38542	
2006-12-16T07:00:00	2.38517	2.39607	2.38007	2.38837	2.38372	2.39462	2.37862	2.38692	
2006-12-09T07:00:00	2.35397	2.38787	2.34997	2.38517	2.35252	2.38642	2.34852	2.38372	
2006-12-02T07:00:00	2.36297	2.37067	2.34247	2.35397	2.36152	2.36922	2.34102	2.35252	
2006-11-25T07:00:00	2.33667	2.36747	2.33377	2.36297	2.33522	2.36602	2.33232	2.36152	
2006-11-18T07:00:00	2.35827	2.36387	2.33547	2.33667	2.35682	2.36242	2.33402	2.33522	
2006-11-11T07:00:00	2.37207	2.37437	2.35297	2.35827	2.37062	2.37292	2.35152	2.35682	
2006-11-04T07:00:00	2.38327	2.38837	2.36357	2.37207	2.38182	2.38692	2.36212	2.37062	
2006-10-28T06:00:00	2.36867	2.38787	2.36777	2.38327	2.36722	2.38642	2.36632	2.38182	
2006-10-21T06:00:00	2.37167	2.37787	2.36737	2.36867	2.37022	2.37642	2.36592	2.36722	
2006-10-14T06:00:00	2.36517	2.37967	2.35857	2.37167	2.36372	2.37822	2.35712	2.37022	
2006-10-07T06:00:00	2.35847	2.36937	2.35037	2.36517	2.35852	2.36792	2.34892	2.36372	
2006-09-30T06:00:00	2.34197	2.36547	2.33657	2.35847	2.34052	2.36552	2.33512	2.35852	
2006-09-23T06:00:00	2.34907	2.36257	2.33727	2.34197	2.34762	2.36112	2.33582	2.34052	
2006-09-16T06:00:00	2.36297	2.37887	2.34637	2.34907	2.36152	2.37742	2.34492	2.34762	
2006-09-09T06:00:00	2.32627	2.37237	2.31667	2.36297	2.32482	2.37092	2.31522	2.36152	
2006-09-02T06:00:00	2.34577	2.34677	2.32387	2.32627	2.34432	2.34532	2.32242	2.32482	
2006-08-26T06:00:00	2.33947	2.35097	2.33097	2.34577	2.33802	2.34952	2.32952	2.34432	
2006-08-19T06:00:00	2.32067	2.34337	2.31307	2.33947	2.31922	2.34192	2.31162	2.33802	
2006-08-12T06:00:00	2.34847	2.35137	2.31797	2.32067	2.34852	2.34992	2.31652	2.31922	
2006-08-05T06:00:00	2.33177	2.34957	2.32347	2.34847	2.33182	2.34962	2.32352	2.34852	
2006-07-29T06:00:00	2.29767	2.33597	2.29307	2.33177	2.29772	2.33602	2.29312	2.33182	
2006-07-22T06:00:00	2.29707	2.31307	2.29627	2.29767	2.29712	2.31162	2.29492	2.29772	
2006-07-15T06:00:00	2.26807	2.30287	2.26637	2.29707	2.26812	2.30292	2.26492	2.29712	
2006-07-08T06:00:00	2.26217	2.27107	2.25807	2.26807	2.26222	2.27112	2.25812	2.26812	
2006-07-01T06:00:00	2.26007	2.26637	2.25287	2.26217	2.26012	2.26492	2.25142	2.26222	
2006-06-24T06:00:00	2.26907	2.27207	2.25597	2.26007	2.26912	2.27212	2.25602	2.26012	
2006-06-17T06:00:00	2.27587	2.28777	2.26837	2.26907	2.27592	2.28782	2.26842	2.26912	
2006-06-10T06:00:00	2.26737	2.28217	2.26487	2.27587	2.26592	2.28222	2.26492	2.27592	
2006-06-03T06:00:00	2.27487	2.27517	2.25907	2.26737	2.27342	2.27372	2.25762	2.26592	
2006-05-27T06:00:00	2.27947	2.28627	2.26677	2.27487	2.27802	2.28482	2.26532	2.27342	
2006-05-20T06:00:00	2.28477	2.28697	2.26847	2.27947	2.28332	2.28552	2.26702	2.27802	
2006-05-13T06:00:00	2.26917	2.29297	2.26527	2.28477	2.26772	2.29152	2.26382	2.28332	
2006-05-06T06:00:00	2.27887	2.29277	2.26747	2.26917	2.27742	2.29132	2.26602	2.26772	
2006-04-29T06:00:00	2.26227	2.28527	2.25737	2.27887	2.26082	2.28382	2.25592	2.27742	
2006-04-22T06:00:00	2.27447	2.27727	2.25667	2.26227	2.27302	2.27582	2.25522	2.26082	
2006-04-15T06:00:00	2.27437	2.27927	2.25897	2.27447	2.27292	2.27782	2.25752	2.27302	
2006-04-08T06:00:00	2.26947	2.27957	2.26387	2.27437	2.26802	2.27812	2.26242	2.27292	
2006-04-01T07:00:00	2.26457	2.27297	2.24637	2.26947	2.26312	2.27152	2.24492	2.26802	
2006-03-25T07:00:00	2.28567	2.29037	2.26327	2.26457	2.28422	2.28892	2.26182	2.26312	
2006-03-18T07:00:00	2.26467	2.29147	2.26287	2.28567	2.26472	2.29002	2.26142	2.28422	
2006-03-11T07:00:00	2.27257	2.27757	2.26077	2.26467	2.27262	2.27762	2.26082	2.26472	
2006-03-04T07:00:00	2.27667	2.28527	2.26917	2.27257	2.27522	2.28532	2.26842	2.27262	
2006-02-25T07:00:00	2.29767	2.30657	2.27597	2.27667	2.29772	2.30512	2.27452	2.27522	
2006-02-18T07:00:00	2.28267	2.29877	2.27737	2.29767	2.28122	2.29882	2.27592	2.29772	
2006-02-11T07:00:00	2.28147	2.28727	2.26797	2.28267	2.28002	2.28582	2.26652	2.28122	
2006-02-04T07:00:00	2.28157	2.28307	2.25797	2.28147	2.28012	2.28162	2.25652	2.28002	
2006-01-28T07:00:00	2.27007	2.29417	2.26527	2.28157	2.26862	2.29272	2.26382	2.28012	
2006-01-21T07:00:00	2.26117	2.27397	2.24537	2.27007	2.25972	2.27252	2.24392	2.26862	
2006-01-14T07:00:00	2.26757	2.26887	2.25117	2.26117	2.26612	2.26742	2.24972	2.25972	
2006-01-07T07:00:00	2.24887	2.27617	2.24427	2.26757	2.24742	2.27472	2.24282	2.26612	
2005-12-31T07:00:00	2.26127	2.27477	2.23707	2.24887	2.25982	2.27332	2.23562	2.24742	
2005-12-24T07:00:00	2.27707	2.28237	2.25747	2.26127	2.27562	2.28092	2.25602	2.25982	
2005-12-17T07:00:00	2.28617	2.30277	2.27087	2.27707	2.28472	2.30132	2.26942	2.27562	
2005-12-10T07:00:00	2.28697	2.29507	2.26737	2.28617	2.28552	2.29362	2.26592	2.28472	
2005-12-03T07:00:00	2.28357	2.28907	2.26557	2.28697	2.28212	2.28762	2.26412	2.28552	
2005-11-26T07:00:00	2.26207	2.28807	2.25277	2.28357	2.26062	2.28662	2.25132	2.28212	
2005-11-19T07:00:00	2.25767	2.27207	2.25277	2.26207	2.25772	2.27062	2.25132	2.26062	
2005-11-12T07:00:00	2.28517	2.29357	2.25617	2.25767	2.28372	2.29362	2.25622	2.25772	
2005-11-05T07:00:00	2.28897	2.29247	2.27677	2.28517	2.28752	2.29102	2.27532	2.28372	
2005-10-29T06:00:00	2.27237	2.29107	2.26617	2.28897	2.27092	2.28962	2.26472	2.28752	
2005-10-22T06:00:00	2.28517	2.28947	2.26527	2.27237	2.28372	2.28802	2.26382	2.27092	
2005-10-15T06:00:00	2.27187	2.29387	2.26387	2.28517	2.27042	2.29242	2.26242	2.28372	
2005-10-08T06:00:00	2.25147	2.27477	2.24547	2.27187	2.25002	2.27332	2.24402	2.27042	
2005-10-01T06:00:00	2.28377	2.29377	2.24727	2.25147	2.28232	2.29232	2.24582	2.25002	
2005-09-24T06:00:00	2.29747	2.29927	2.27457	2.28377	2.29602	2.29782	2.27312	2.28232	
2005-09-17T06:00:00	2.29577	2.30917	2.28637	2.29747	2.29432	2.30772	2.28492	2.29602	
2005-09-10T06:00:00	2.28727	2.30287	2.28427	2.29577	2.28582	2.30142	2.28282	2.29432	
2005-09-03T06:00:00	2.26637	2.29237	2.25847	2.28727	2.26492	2.29092	2.25702	2.28582	
2005-08-27T06:00:00	2.26737	2.27867	2.25367	2.26637	2.26592	2.27722	2.25222	2.26492	
2005-08-20T06:00:00	2.29037	2.29417	2.26277	2.26737	2.28892	2.29272	2.26132	2.26592	
2005-08-13T06:00:00	2.26397	2.29067	2.26087	2.29037	2.26252	2.28922	2.25942	2.28892	
2005-08-06T06:00:00	2.24737	2.26957	2.24317	2.26397	2.24592	2.26812	2.24172	2.26252	
2005-07-30T06:00:00	2.26527	2.27007	2.23647	2.24737	2.26382	2.26862	2.23502	2.24592	
2005-07-23T06:00:00	2.25437	2.26777	2.25007	2.26527	2.25292	2.26632	2.24862	2.26382	
2005-07-16T06:00:00	2.26957	2.27637	2.23527	2.25437	2.26812	2.27492	2.23382	2.25292	
2005-07-09T06:00:00	2.25767	2.27947	2.25347	2.26957	2.25622	2.27802	2.25202	2.26812	
2005-07-02T06:00:00	2.29547	2.29747	2.24367	2.25767	2.29402	2.29602	2.24222	2.25622	
2005-06-25T06:00:00	2.32387	2.33177	2.28327	2.29547	2.32242	2.33032	2.28182	2.29402	
2005-06-18T06:00:00	2.30107	2.33077	2.30107	2.32387	2.29962	2.32932	2.29962	2.32242	
2005-06-11T06:00:00	2.29987	2.32337	2.28967	2.30107	2.29842	2.32192	2.28822	2.29962	
2005-06-04T06:00:00	2.27337	2.30347	2.26817	2.29987	2.27192	2.30202	2.26672	2.29842	
2005-05-28T06:00:00	2.24557	2.28187	2.24527	2.27337	2.24412	2.28042	2.24382	2.27192	
2005-05-21T06:00:00	2.25467	2.25747	2.24317	2.24557	2.25322	2.25602	2.24172	2.24412	
2005-05-14T06:00:00	2.26647	2.27077	2.23547	2.25467	2.26502	2.26932	2.23402	2.25322	
2005-05-07T06:00:00	2.28137	2.28417	2.25587	2.26647	2.27992	2.28272	2.25442	2.26502	
2005-04-30T06:00:00	2.28087	2.28607	2.25987	2.28137	2.27942	2.28462	2.25842	2.27992	
2005-04-23T06:00:00	2.26147	2.28457	2.25987	2.28087	2.26002	2.28312	2.25842	2.27942	
2005-04-16T06:00:00	2.27207	2.27657	2.25007	2.26147	2.27062	2.27512	2.24862	2.26002	
2005-04-09T06:00:00	2.25907	2.28987	2.25297	2.27207	2.25762	2.28842	2.25152	2.27062	
2005-04-02T07:00:00	2.26337	2.27717	2.25117	2.25907	2.26192	2.27572	2.24972	2.25762	
2005-03-26T07:00:00	2.24407	2.26907	2.23907	2.26337	2.24262	2.26762	2.23762	2.26192	
2005-03-19T07:00:00	2.23717	2.24817	2.23057	2.24407	2.23572	2.24672	2.22912	2.24262	
2005-03-12T07:00:00	2.21457	2.23857	2.21287	2.23717	2.21312	2.23712	2.21142	2.23572	
2005-03-05T07:00:00	2.24987	2.25457	2.21387	2.21457	2.24842	2.25312	2.21242	2.21312	
2005-02-26T07:00:00	2.23167	2.25747	2.22817	2.24987	2.23022	2.25602	2.22672	2.24842	
2005-02-19T07:00:00	2.24167	2.24847	2.20907	2.23167	2.24022	2.24702	2.20762	2.23022	
2005-02-12T07:00:00	2.26187	2.26727	2.23127	2.24167	2.26042	2.26582	2.22982	2.24022	
2005-02-05T07:00:00	2.27137	2.27737	2.25177	2.26187	2.26992	2.27592	2.25032	2.26042	
2005-01-29T07:00:00	2.23927	2.27707	2.23467	2.27137	2.23782	2.27562	2.23322	2.26992	
2005-01-22T07:00:00	2.22647	2.24317	2.21867	2.23927	2.22502	2.24172	2.21722	2.23782	
2005-01-15T07:00:00	2.20837	2.23287	2.19457	2.22647	2.20692	2.23142	2.19312	2.22502	
2005-01-08T07:00:00	2.21567	2.22427	2.20037	2.20837	2.21422	2.22282	2.19892	2.20692	
2005-01-01T07:00:00	2.18687	2.22137	2.17677	2.21567	2.18542	2.21992	2.17532	2.21422	
2004-12-25T07:00:00	2.19977	2.20417	2.17257	2.18687	2.19832	2.20272	2.17112	2.18542	
2004-12-18T07:00:00	2.24787	2.24887	2.19307	2.19977	2.24642	2.24742	2.19162	2.19832	
2004-12-11T07:00:00	2.22457	2.25067	2.20967	2.24787	2.22312	2.24922	2.20822	2.24642	
2004-12-04T07:00:00	2.19807	2.23547	2.19657	2.22457	2.19662	2.23402	2.19512	2.22312	
2004-11-27T07:00:00	2.15837	2.22077	2.15757	2.19807	2.15692	2.21932	2.15612	2.19662	
2004-11-20T07:00:00	2.15827	2.17237	2.14877	2.15837	2.15682	2.17092	2.14732	2.15692	
2004-11-13T07:00:00	2.17587	2.18397	2.15237	2.15827	2.17442	2.18252	2.15092	2.15682	
2004-11-06T07:00:00	2.18647	2.20027	2.16687	2.17587	2.18502	2.19882	2.16542	2.17442	
2004-10-30T06:00:00	2.19457	2.22687	2.18277	2.18647	2.19312	2.22542	2.18132	2.18502	
2004-10-23T06:00:00	2.21467	2.21497	2.19077	2.19457	2.21322	2.21352	2.18932	2.19312	
2004-10-16T06:00:00	2.22467	2.23247	2.20747	2.21467	2.22322	2.23102	2.20602	2.21322	
2004-10-09T06:00:00	2.24417	2.26067	2.22327	2.22467	2.24272	2.25922	2.22182	2.22322	
2004-10-02T06:00:00	2.24827	2.26337	2.23907	2.24417	2.24682	2.26192	2.23762	2.24272	
2004-09-25T06:00:00	2.27867	2.28907	2.24017	2.24827	2.27722	2.28762	2.23872	2.24682	
2004-09-18T06:00:00	2.27677	2.28147	2.25217	2.27867	2.27532	2.28002	2.25072	2.27722	
2004-09-11T06:00:00	2.26007	2.28037	2.24877	2.27677	2.25862	2.27892	2.24732	2.27532	
2004-09-04T06:00:00	2.25487	2.26867	2.24587	2.26007	2.25342	2.26722	2.24442	2.25862	
2004-08-28T06:00:00	2.29607	2.29977	2.24087	2.25487	2.29462	2.29832	2.23942	2.25342	
2004-08-21T06:00:00	2.27437	2.30187	2.26957	2.29607	2.27292	2.30042	2.26812	2.29462	
2004-08-14T06:00:00	2.28277	2.30397	2.26547	2.27437	2.28132	2.30252	2.26402	2.27292	
2004-08-07T06:00:00	2.30097	2.31457	2.28137	2.28277	2.30102	2.31312	2.27992	2.28132	
2004-07-31T06:00:00	2.33307	2.34017	2.29957	2.30097	2.33162	2.33872	2.29812	2.30102	
2004-07-24T06:00:00	2.32237	2.33457	2.31427	2.33307	2.32092	2.33312	2.31282	2.33162	
2004-07-17T06:00:00	2.29327	2.32317	2.28547	2.32237	2.29182	2.32172	2.28402	2.32092	
2004-07-10T06:00:00	2.27547	2.30327	2.27287	2.29327	2.27402	2.30182	2.27142	2.29182	
2004-07-03T06:00:00	2.26037	2.28007	2.24877	2.27547	2.25892	2.27862	2.24732	2.27402	
2004-06-26T06:00:00	2.28147	2.29497	2.25077	2.26037	2.28002	2.29352	2.24932	2.25892	
2004-06-19T06:00:00	2.28977	2.29297	2.25787	2.28147	2.28832	2.29152	2.25642	2.28002	
2004-06-12T06:00:00	2.29067	2.32067	2.27197	2.28977	2.28922	2.31922	2.27052	2.28832	
2004-06-05T06:00:00	2.28047	2.30247	2.27047	2.29067	2.27902	2.30102	2.26902	2.28922	
2004-05-29T06:00:00	2.29777	2.30697	2.27877	2.28047	2.29632	2.30552	2.27732	2.27902	
2004-05-22T06:00:00	2.29107	2.31387	2.28427	2.29777	2.29112	2.31242	2.28282	2.29632	
2004-05-15T06:00:00	2.28037	2.29247	2.24947	2.29107	2.28042	2.29252	2.24952	2.29112	
2004-05-08T06:00:00	2.32567	2.32897	2.27437	2.28037	2.32422	2.32902	2.27442	2.28042	
2004-05-01T06:00:00	2.30317	2.32817	2.28207	2.32567	2.30172	2.32672	2.28062	2.32422	
2004-04-24T06:00:00	2.33207	2.35007	2.28637	2.30317	2.33212	2.34862	2.28492	2.30172	
2004-04-17T06:00:00	2.32707	2.35037	2.31017	2.33207	2.32712	2.34892	2.30872	2.33212	
2004-04-10T06:00:00	2.34767	2.36837	2.30967	2.32707	2.34772	2.36842	2.30972	2.32712	
2004-04-03T07:00:00	2.36077	2.38277	2.34267	2.34767	2.36082	2.38282	2.34272	2.34772	
2004-03-27T07:00:00	2.33127	2.36597	2.32247	2.36077	2.33132	2.36602	2.32252	2.36082	
2004-03-20T07:00:00	2.32447	2.33797	2.30017	2.33127	2.32452	2.33802	2.30022	2.33132	
2004-03-13T07:00:00	2.31287	2.32887	2.29287	2.32447	2.31292	2.32892	2.29292	2.32452	
2004-03-06T07:00:00	2.35497	2.37067	2.28427	2.31287	2.35502	2.37072	2.28432	2.31292	
2004-02-28T07:00:00	2.35577	2.39097	2.34067	2.35497	2.35582	2.39102	2.34072	2.35502	
2004-02-21T07:00:00	2.34337	2.36617	2.33317	2.35577	2.34342	2.36622	2.33322	2.35582	
2004-02-14T07:00:00	2.33367	2.35377	2.32417	2.34337	2.33372	2.35382	2.32422	2.34342	
2004-02-07T07:00:00	2.27837	2.33507	2.26637	2.33367	2.27842	2.33512	2.26642	2.33372	
2004-01-31T07:00:00	2.29337	2.30137	2.27277	2.27837	2.29342	2.30142	2.27282	2.27842	
2004-01-24T07:00:00	2.26857	2.29637	2.26217	2.29337	2.26862	2.29642	2.26222	2.29342	
2004-01-17T07:00:00	2.27657	2.28137	2.25897	2.26857	2.27662	2.28142	2.25902	2.26862	
2004-01-10T07:00:00	2.25487	2.28207	2.24827	2.27657	2.25492	2.28212	2.24832	2.27662	
2004-01-03T07:00:00	2.21937	2.26697	2.20837	2.25487	2.21942	2.26702	2.20842	2.25492	
2003-12-27T07:00:00	2.22017	2.22277	2.19807	2.21937	2.22022	2.22282	2.19812	2.21942	
2003-12-20T07:00:00	2.21687	2.22337	2.20187	2.22017	2.21692	2.22342	2.20192	2.22022	
2003-12-13T07:00:00	2.20257	2.23577	2.19517	2.21687	2.20262	2.23582	2.19522	2.21692	
2003-12-06T07:00:00	2.20357	2.22827	2.18997	2.20257	2.20362	2.22832	2.19002	2.20262	
2003-11-29T07:00:00	2.22197	2.24017	2.20087	2.20357	2.22202	2.24022	2.20092	2.20362	
2003-11-22T07:00:00	2.20997	2.24097	2.20987	2.22197	2.21002	2.24102	2.20992	2.22202	
2003-11-15T07:00:00	2.23797	2.24267	2.19817	2.20997	2.23802	2.24272	2.19822	2.21002	
2003-11-08T07:00:00	2.27927	2.29427	2.23617	2.23797	2.27932	2.29432	2.23622	2.23802	
2003-11-01T07:00:00	2.27087	2.30267	2.26677	2.27927	2.27092	2.30272	2.26682	2.27932	
2003-10-25T06:00:00	2.22207	2.27357	2.21887	2.27087	2.22212	2.27362	2.21892	2.27092	
2003-10-18T06:00:00	2.22797	2.23977	2.20737	2.22207	2.22802	2.23982	2.20742	2.22212	
2003-10-11T06:00:00	2.18157	2.24437	2.18007	2.22797	2.18162	2.24442	2.18012	2.22802	
2003-10-04T06:00:00	2.21917	2.22657	2.17137	2.18157	2.21922	2.22662	2.17142	2.18162	
2003-09-27T06:00:00	2.22647	2.23357	2.17847	2.21917	2.22652	2.23362	2.17852	2.21922	
2003-09-20T06:00:00	2.23747	2.24727	2.22407	2.22647	2.23752	2.24732	2.22412	2.22652	
2003-09-13T06:00:00	2.21027	2.24597	2.20167	2.23747	2.21032	2.24602	2.20172	2.23752	
2003-09-06T06:00:00	2.19847	2.22497	2.18947	2.21027	2.19852	2.22502	2.18952	2.21032	
2003-08-30T06:00:00	2.20487	2.23637	2.19577	2.19847	2.20492	2.23642	2.19582	2.19852	
2003-08-23T06:00:00	2.23017	2.23817	2.20327	2.20487	2.23022	2.23822	2.20332	2.20492	
2003-08-16T06:00:00	2.18827	2.23787	2.18817	2.23017	2.18832	2.23792	2.18822	2.23022	
2003-08-09T06:00:00	2.17957	2.20787	2.17537	2.18827	2.17962	2.20792	2.17542	2.18832	
2003-08-02T06:00:00	2.19467	2.19987	2.16267	2.17957	2.19472	2.19992	2.16272	2.17962	
2003-07-26T06:00:00	2.17767	2.21597	2.17297	2.19467	2.17772	2.21602	2.17302	2.19472	
2003-07-19T06:00:00	2.16497	2.18197	2.14067	2.17767	2.16502	2.18202	2.14072	2.17772	
2003-07-12T06:00:00	2.24027	2.24587	2.15547	2.16497	2.24032	2.24592	2.15552	2.16502	
2003-07-05T06:00:00	2.24567	2.26617	2.21087	2.24027	2.24572	2.26622	2.21092	2.24032	
2003-06-28T06:00:00	2.22537	2.25927	2.22377	2.24567	2.22542	2.25932	2.22382	2.24572	
2003-06-21T06:00:00	2.20707	2.24537	2.19717	2.22537	2.20712	2.24542	2.19722	2.22542	
2003-06-14T06:00:00	2.17127	2.23607	2.16697	2.20707	2.17132	2.23612	2.16702	2.20712	
2003-06-07T06:00:00	2.19267	2.20397	2.15247	2.17127	2.19272	2.20402	2.15252	2.17132	
2003-05-31T06:00:00	2.12567	2.20277	2.11847	2.19267	2.12572	2.20282	2.11852	2.19272	
2003-05-24T06:00:00	2.10757	2.14007	2.10167	2.12567	2.10762	2.14012	2.10172	2.12572	
2003-05-17T06:00:00	2.12057	2.12737	2.10537	2.10757	2.12062	2.12742	2.10542	2.10762	
2003-05-10T06:00:00	2.10547	2.14987	2.09247	2.12057	2.10552	2.14992	2.09252	2.12062	
2003-05-03T06:00:00	2.15627	2.16477	2.09537	2.10547	2.15632	2.16482	2.09542	2.10552	
2003-04-26T06:00:00	2.16517	2.18837	2.15167	2.15627	2.16522	2.18842	2.15172	2.15632	
2003-04-19T06:00:00	2.16957	2.18427	2.15617	2.16517	2.16962	2.18432	2.15622	2.16522	
2003-04-12T06:00:00	2.18827	2.19497	2.15737	2.16957	2.18832	2.19502	2.15742	2.16962	
2003-04-05T07:00:00	2.16187	2.19447	2.14237	2.18827	2.16192	2.19452	2.14242	2.18832	
2003-03-29T07:00:00	2.15627	2.17527	2.12797	2.16187	2.15632	2.17532	2.12802	2.16192	
2003-03-22T07:00:00	2.19117	2.19117	2.14577	2.15627	2.19122	2.19122	2.14582	2.15632	
2003-03-15T07:00:00	2.16267	2.19717	2.13887	2.19117	2.16272	2.19722	2.13892	2.19122	
2003-03-08T07:00:00	2.13987	2.18177	2.11847	2.16267	2.13992	2.18182	2.11852	2.16272	
2003-03-01T07:00:00	2.12807	2.14457	2.10807	2.13987	2.12812	2.14462	2.10812	2.13992	
2003-02-22T07:00:00	2.15487	2.16557	2.12507	2.12807	2.15492	2.16562	2.12512	2.12812	
2003-02-15T07:00:00	2.19787	2.20647	2.14837	2.15487	2.19792	2.20652	2.14842	2.15492	
2003-02-08T07:00:00	2.20887	2.22687	2.19087	2.19787	2.20892	2.22692	2.19092	2.19792	
2003-02-01T07:00:00	2.24537	2.25397	2.20587	2.20887	2.24542	2.25402	2.20592	2.20892	
2003-01-25T07:00:00	2.20917	2.25207	2.20407	2.24537	2.20922	2.25212	2.20412	2.24542	
2003-01-18T07:00:00	2.20677	2.22107	2.19697	2.20917	2.20682	2.22112	2.19702	2.20922	
2003-01-11T07:00:00	2.21837	2.23007	2.20577	2.20677	2.21842	2.23012	2.20582	2.20682	
2003-01-04T07:00:00	2.25027	2.25347	2.21567	2.21837	2.25032	2.25352	2.21572	2.21842	
2002-12-28T07:00:00	2.22917	2.25217	2.21887	2.25027	2.22922	2.25222	2.21892	2.25032	
2002-12-21T07:00:00	2.28117	2.28227	2.22807	2.22917	2.28122	2.28232	2.22812	2.22922	
2002-12-14T07:00:00	2.29497	2.29947	2.27627	2.28117	2.29502	2.29952	2.27632	2.28122	
2002-12-07T07:00:00	2.29547	2.30717	2.28517	2.29497	2.29552	2.30722	2.28522	2.29502	
2002-11-30T07:00:00	2.30777	2.31947	2.29257	2.29547	2.30782	2.31952	2.29262	2.29552	
2002-11-23T07:00:00	2.33257	2.33567	2.29617	2.30777	2.33262	2.33572	2.29622	2.30782	
2002-11-16T07:00:00	2.29397	2.33397	2.29097	2.33257	2.29402	2.33402	2.29102	2.33262	
2002-11-09T07:00:00	2.29507	2.31207	2.29167	2.29397	2.29512	2.31212	2.29172	2.29402	
2002-11-02T07:00:00	2.29267	2.30167	2.27357	2.29507	2.29272	2.30172	2.27362	2.29512	
2002-10-26T06:00:00	2.33037	2.33307	2.29267	2.29267	2.33042	2.33312	2.29272	2.29272	
2002-10-19T06:00:00	2.33847	2.34357	2.31717	2.33037	2.33852	2.34362	2.31722	2.33042	
