日時	GBP/CAD(始値, 買い)	GBP/CAD(高値, 買い)	GBP/CAD(安値, 買い)	GBP/CAD(終値, 買い)	GBP/CAD(始値, 売り)	GBP/CAD(高値, 売り)	GBP/CAD(安値, 売り)	GBP/CAD(終値, 売り)	
2008-04-19T06:00:00	2.00542	2.02477	1.98707	2.01557	2.00452	2.02392	1.98612	2.01452	
2008-04-12T06:00:00	2.01897	2.03587	1.97190	2.00542	2.01782	2.03482	1.97082	2.00452	
2008-04-05T06:00:00	2.01217	2.02541	1.99207	2.01897	2.01102	2.02452	1.99102	2.01782	
2008-03-29T06:00:00	2.03718	2.04947	1.99891	2.01217	2.03603	2.04852	1.99782	2.01102	
2008-03-22T06:00:00	2.03097	2.06160	2.01347	2.03718	2.02892	2.06045	2.01282	2.03603	
2008-03-15T06:00:00	1.99431	2.04117	1.98067	2.03097	1.99332	2.04022	1.97942	2.02892	
2008-03-08T07:00:00	1.99412	2.02152	1.98355	1.99431	1.99312	2.02062	1.98252	1.99332	
2008-03-01T07:00:00	1.95637	2.00037	1.94974	1.99412	1.95532	1.99932	1.94862	1.99312	
2008-02-23T07:00:00	1.99171	1.99637	1.93161	1.95637	1.99082	1.99462	1.93072	1.95532	
2008-02-16T07:00:00	1.97577	2.00100	1.95574	1.99171	1.97462	2.00002	1.95462	1.99082	
2008-02-09T07:00:00	1.94597	1.98117	1.93527	1.97577	1.94492	1.98010	1.93432	1.97462	
2008-02-02T07:00:00	1.95500	1.98187	1.93529	1.94597	1.95355	1.98032	1.93443	1.94492	
2008-01-26T07:00:00	1.99644	2.00618	1.95400	1.95500	1.99499	2.00473	1.95255	1.95355	
2008-01-19T07:00:00	2.00859	2.02600	1.97935	1.99644	2.00714	2.02455	1.97790	1.99499	
2008-01-12T07:00:00	1.99566	2.03615	1.98689	2.00859	1.99421	2.03470	1.98544	2.00714	
2008-01-05T07:00:00	1.97520	2.00222	1.96676	1.99566	1.97375	2.00077	1.96531	1.99421	
2007-12-29T07:00:00	1.95488	1.98311	1.94073	1.97520	1.95343	1.98166	1.93928	1.97375	
2007-12-22T07:00:00	1.96839	1.97176	1.94558	1.95488	1.96694	1.97031	1.94413	1.95343	
2007-12-15T07:00:00	2.05243	2.05792	1.96577	1.96839	2.05098	2.05647	1.96432	1.96694	
2007-12-08T07:00:00	2.04303	2.08684	2.03894	2.05243	2.04158	2.08539	2.03749	2.05098	
2007-12-01T07:00:00	2.05648	2.09215	2.03498	2.04303	2.05503	2.09070	2.03353	2.04158	
2007-11-24T07:00:00	2.03988	2.06941	2.02837	2.05648	2.03843	2.06796	2.02692	2.05503	
2007-11-17T07:00:00	1.99898	2.04321	1.98844	2.03988	1.99753	2.04176	1.98699	2.03843	
2007-11-10T07:00:00	1.97216	2.02176	1.96649	1.99898	1.97071	2.02031	1.96504	1.99753	
2007-11-03T06:00:00	1.95258	1.98109	1.90249	1.97216	1.95113	1.97964	1.90104	1.97071	
2007-10-27T06:00:00	1.97604	1.98343	1.94171	1.95258	1.97459	1.98198	1.94026	1.95113	
2007-10-20T06:00:00	1.98187	1.99797	1.97075	1.97604	1.98042	1.99652	1.96930	1.97459	
2007-10-13T06:00:00	1.97987	2.00274	1.97260	1.98187	1.97842	2.00129	1.97115	1.98042	
2007-10-06T06:00:00	2.00576	2.01264	1.97788	1.97987	2.00431	2.01119	1.97643	1.97842	
2007-09-29T06:00:00	2.03589	2.04405	1.99911	2.00576	2.03444	2.04260	1.99766	2.00431	
2007-09-22T06:00:00	2.02259	2.03673	2.01649	2.03589	2.02114	2.03528	2.01504	2.03444	
2007-09-15T06:00:00	2.06860	2.07045	1.99925	2.02259	2.06715	2.06900	1.99780	2.02114	
2007-09-08T06:00:00	2.13977	2.15038	2.06574	2.06860	2.13832	2.14893	2.06429	2.06715	
2007-09-01T06:00:00	2.13007	2.14397	2.11077	2.13977	2.12862	2.14252	2.10932	2.13832	
2007-08-25T06:00:00	2.11927	2.14767	2.11117	2.13007	2.11782	2.14622	2.10972	2.12862	
2007-08-18T06:00:00	2.10387	2.12117	2.09397	2.11927	2.10242	2.11972	2.09252	2.11782	
2007-08-11T06:00:00	2.13177	2.15417	2.10177	2.10387	2.13032	2.15272	2.10032	2.10242	
2007-08-04T06:00:00	2.15327	2.16437	2.12587	2.13177	2.15182	2.16292	2.12442	2.13032	
2007-07-28T06:00:00	2.15107	2.17147	2.13687	2.15327	2.14962	2.17002	2.13542	2.15182	
2007-07-21T06:00:00	2.15577	2.16627	2.12927	2.15107	2.15432	2.16482	2.12782	2.14962	
2007-07-14T06:00:00	2.13337	2.15747	2.12347	2.15577	2.13192	2.15602	2.12202	2.15432	
2007-07-07T06:00:00	2.11047	2.15577	2.10287	2.13337	2.10902	2.15432	2.10142	2.13192	
2007-06-30T06:00:00	2.13937	2.14537	2.10697	2.11047	2.13792	2.14392	2.10552	2.10902	
2007-06-23T06:00:00	2.13877	2.14657	2.09847	2.13937	2.13732	2.14512	2.09702	2.13792	
2007-06-16T06:00:00	2.11067	2.14477	2.10747	2.13877	2.10922	2.14332	2.10602	2.13732	
2007-06-09T06:00:00	2.08787	2.11517	2.08577	2.11067	2.08642	2.11372	2.08432	2.10922	
2007-06-02T06:00:00	2.10497	2.12177	2.08467	2.08787	2.10352	2.12032	2.08322	2.08642	
2007-05-26T06:00:00	2.14267	2.15367	2.09967	2.10497	2.14122	2.15222	2.09822	2.10352	
2007-05-19T06:00:00	2.15297	2.15937	2.13387	2.14267	2.15152	2.15792	2.13242	2.14122	
2007-05-12T06:00:00	2.20587	2.20777	2.15027	2.15297	2.20442	2.20632	2.14882	2.15152	
2007-05-05T06:00:00	2.20777	2.21287	2.19397	2.20587	2.20632	2.21142	2.19252	2.20442	
2007-04-28T06:00:00	2.23107	2.23497	2.19387	2.20777	2.22962	2.23352	2.19242	2.20632	
2007-04-21T06:00:00	2.25077	2.25367	2.22577	2.23107	2.24932	2.25222	2.22432	2.22962	
2007-04-14T06:00:00	2.25957	2.27957	2.24697	2.25077	2.25812	2.27812	2.24552	2.24932	
2007-04-07T06:00:00	2.26207	2.27307	2.24277	2.25957	2.26062	2.27162	2.24132	2.25812	
2007-03-31T06:00:00	2.27257	2.29237	2.25947	2.26207	2.27112	2.29092	2.25802	2.26062	
2007-03-24T06:00:00	2.27807	2.29267	2.25347	2.27257	2.27662	2.29122	2.25202	2.27112	
2007-03-17T06:00:00	2.28257	2.30267	2.26527	2.27807	2.28112	2.30122	2.26382	2.27662	
2007-03-10T07:00:00	2.26577	2.29107	2.25157	2.28257	2.26432	2.28962	2.25012	2.28112	
2007-03-03T07:00:00	2.28807	2.28907	2.25987	2.26577	2.28662	2.28762	2.25842	2.26432	
2007-02-24T07:00:00	2.27657	2.30797	2.27307	2.28807	2.27512	2.30652	2.27162	2.28662	
2007-02-17T07:00:00	2.26907	2.29437	2.26117	2.27657	2.26762	2.29292	2.25972	2.27512	
2007-02-10T07:00:00	2.28757	2.29827	2.26587	2.26907	2.28612	2.29682	2.26442	2.26762	
2007-02-03T07:00:00	2.33237	2.33947	2.28547	2.28757	2.33092	2.33802	2.28402	2.28612	
2007-01-27T07:00:00	2.31067	2.33657	2.30337	2.33237	2.31072	2.33512	2.30192	2.33092	
2007-01-20T07:00:00	2.31227	2.35637	2.30507	2.31067	2.31232	2.35642	2.30512	2.31072	
2007-01-13T07:00:00	2.28817	2.32357	2.28667	2.31227	2.28822	2.32362	2.28672	2.31232	
2007-01-06T07:00:00	2.26227	2.30087	2.26017	2.28817	2.26232	2.30092	2.26022	2.28822	
2006-12-30T07:00:00	2.28447	2.30147	2.26217	2.26227	2.28302	2.30152	2.26222	2.26232	
2006-12-23T07:00:00	2.26747	2.28617	2.26657	2.28447	2.26602	2.28472	2.26512	2.28302	
2006-12-16T07:00:00	2.25967	2.27697	2.24897	2.26747	2.25822	2.27552	2.24752	2.26602	
2006-12-09T07:00:00	2.24497	2.27917	2.23827	2.25967	2.24352	2.27772	2.23682	2.25822	
2006-12-02T07:00:00	2.26717	2.27117	2.24287	2.24497	2.26572	2.26972	2.24142	2.24352	
2006-11-25T07:00:00	2.19407	2.27057	2.19027	2.26717	2.19262	2.26912	2.18882	2.26572	
2006-11-18T07:00:00	2.17317	2.19967	2.16707	2.19407	2.17172	2.19822	2.16562	2.19262	
2006-11-11T07:00:00	2.16267	2.17357	2.14707	2.17317	2.16122	2.17212	2.14562	2.17172	
2006-11-04T07:00:00	2.14707	2.16847	2.14177	2.16267	2.14562	2.16702	2.14032	2.16122	
2006-10-28T06:00:00	2.12317	2.17157	2.12177	2.14707	2.12172	2.17012	2.12032	2.14562	
2006-10-21T06:00:00	2.11957	2.13377	2.10647	2.12317	2.11812	2.13232	2.10502	2.12172	
2006-10-14T06:00:00	2.11217	2.13827	2.10817	2.11957	2.11072	2.13682	2.10672	2.11812	
2006-10-07T06:00:00	2.10587	2.11707	2.09137	2.11217	2.10592	2.11562	2.08992	2.11072	
2006-09-30T06:00:00	2.09297	2.12997	2.08937	2.10587	2.09152	2.12852	2.08792	2.10592	
2006-09-23T06:00:00	2.12517	2.13057	2.07897	2.09297	2.12372	2.12912	2.07752	2.09152	
2006-09-16T06:00:00	2.10517	2.13547	2.09517	2.12517	2.10372	2.13402	2.09372	2.12372	
2006-09-09T06:00:00	2.09017	2.11497	2.08597	2.10517	2.08872	2.11352	2.08452	2.10372	
2006-09-02T06:00:00	2.10657	2.11307	2.07057	2.09017	2.10512	2.11162	2.06912	2.08872	
2006-08-26T06:00:00	2.09457	2.11847	2.09207	2.10657	2.09312	2.11702	2.09062	2.10512	
2006-08-19T06:00:00	2.11817	2.12757	2.08727	2.09457	2.11672	2.12612	2.08582	2.09312	
2006-08-12T06:00:00	2.12367	2.14207	2.10927	2.11817	2.12372	2.14062	2.10782	2.11672	
2006-08-05T06:00:00	2.15217	2.15247	2.11527	2.12367	2.15222	2.15252	2.11532	2.12372	
2006-07-29T06:00:00	2.10807	2.15747	2.09327	2.15217	2.10812	2.15752	2.09332	2.15222	
2006-07-22T06:00:00	2.11547	2.12397	2.08987	2.10807	2.11552	2.12252	2.08842	2.10812	
2006-07-15T06:00:00	2.07327	2.11747	2.05517	2.11547	2.07332	2.11752	2.05382	2.11552	
2006-07-08T06:00:00	2.06247	2.09627	2.05797	2.07327	2.06252	2.09632	2.05802	2.07332	
2006-07-01T06:00:00	2.06277	2.06787	2.03427	2.06247	2.06282	2.06642	2.03292	2.06252	
2006-06-24T06:00:00	2.04197	2.06457	2.01547	2.06277	2.04202	2.06462	2.01552	2.06282	
2006-06-17T06:00:00	2.07517	2.08047	2.03377	2.04197	2.07522	2.08052	2.03382	2.04202	
2006-06-10T06:00:00	2.03577	2.08127	2.01787	2.07517	2.03432	2.08132	2.01792	2.07522	
2006-06-03T06:00:00	2.07457	2.08147	2.03527	2.03577	2.07312	2.08002	2.03392	2.03432	
2006-05-27T06:00:00	2.05627	2.07507	2.05087	2.07457	2.05482	2.07362	2.04942	2.07312	
2006-05-20T06:00:00	2.10547	2.11727	2.05247	2.05627	2.10402	2.11582	2.05112	2.05482	
2006-05-13T06:00:00	2.10277	2.12477	2.08657	2.10547	2.10132	2.12332	2.08512	2.10402	
2006-05-06T06:00:00	2.05807	2.10407	2.04457	2.10277	2.05672	2.10262	2.04312	2.10132	
2006-04-29T06:00:00	2.03967	2.06447	2.02707	2.05807	2.03822	2.06302	2.02562	2.05672	
2006-04-22T06:00:00	2.02847	2.04487	2.00967	2.03967	2.02702	2.04352	2.00832	2.03822	
2006-04-15T06:00:00	2.01627	2.03877	2.01607	2.02847	2.01482	2.03732	2.01462	2.02702	
2006-04-08T06:00:00	2.00357	2.02197	1.99257	2.01627	2.00212	2.02052	1.99122	2.01482	
2006-04-01T07:00:00	2.02947	2.05757	1.99527	2.00357	2.02812	2.05622	1.99382	2.00212	
2006-03-25T07:00:00	2.03827	2.05137	2.01657	2.02947	2.03682	2.04992	2.01512	2.02812	
2006-03-18T07:00:00	2.03477	2.05127	2.02017	2.03827	2.03482	2.04982	2.01872	2.03682	
2006-03-11T07:00:00	2.00447	2.03787	1.99717	2.03477	2.00452	2.03792	1.99722	2.03482	
2006-03-04T07:00:00	1.99177	2.02107	1.98317	2.00447	1.99042	2.02112	1.98182	2.00452	
2006-02-25T07:00:00	2.00297	2.00777	1.97627	1.99177	2.00302	2.00642	1.97492	1.99042	
2006-02-18T07:00:00	2.00547	2.02087	1.99527	2.00297	2.00402	2.02092	1.99532	2.00302	
2006-02-11T07:00:00	2.01217	2.02017	1.99687	2.00547	2.01082	2.01872	1.99542	2.00402	
2006-02-04T07:00:00	2.01807	2.02177	1.99037	2.01217	2.01662	2.02032	1.98902	2.01082	
2006-01-28T07:00:00	2.03267	2.04297	2.01657	2.01807	2.03132	2.04162	2.01512	2.01662	
2006-01-21T07:00:00	2.04227	2.06947	2.02867	2.03267	2.04082	2.06802	2.02722	2.03132	
2006-01-14T07:00:00	2.06177	2.07257	2.03167	2.04227	2.06032	2.07122	2.03032	2.04082	
2006-01-07T07:00:00	2.06397	2.07557	2.03817	2.06177	2.06262	2.07412	2.03672	2.06032	
2005-12-31T07:00:00	2.00057	2.06687	2.00057	2.06397	1.99922	2.06542	1.99922	2.06262	
2005-12-24T07:00:00	2.02427	2.03657	1.99367	2.00057	2.02292	2.03522	1.99232	1.99922	
2005-12-17T07:00:00	2.05467	2.07087	2.01847	2.02427	2.05332	2.06952	2.01712	2.02292	
2005-12-10T07:00:00	2.03147	2.05657	2.02627	2.05467	2.03012	2.05512	2.02482	2.05332	
2005-12-03T07:00:00	2.01397	2.03617	1.99937	2.03147	2.01252	2.03472	1.99792	2.03012	
2005-11-26T07:00:00	2.00517	2.02897	1.99477	2.01397	2.00382	2.02762	1.99342	2.01252	
2005-11-19T07:00:00	2.04347	2.04997	2.00137	2.00517	2.04352	2.04862	1.99992	2.00382	
2005-11-12T07:00:00	2.07217	2.08637	2.03197	2.04347	2.07222	2.08642	2.03202	2.04352	
2005-11-05T07:00:00	2.07337	2.07927	2.05967	2.07217	2.07342	2.07932	2.05972	2.07222	
2005-10-29T06:00:00	2.08817	2.10017	2.05677	2.07337	2.08822	2.10022	2.05682	2.07342	
2005-10-22T06:00:00	2.09987	2.10767	2.07387	2.08817	2.09992	2.10772	2.07392	2.08822	
2005-10-15T06:00:00	2.09727	2.10257	2.05427	2.09987	2.09732	2.10262	2.05432	2.09992	
2005-10-08T06:00:00	2.06847	2.09997	2.04187	2.09727	2.06852	2.10002	2.04192	2.09732	
2005-10-01T06:00:00	2.04917	2.10387	2.03817	2.06847	2.04922	2.10392	2.03822	2.06852	
2005-09-24T06:00:00	2.08147	2.09047	2.04517	2.04917	2.08152	2.09052	2.04522	2.04922	
2005-09-17T06:00:00	2.13027	2.13277	2.07517	2.08147	2.13032	2.13282	2.07522	2.08152	
2005-09-10T06:00:00	2.16477	2.16907	2.12887	2.13027	2.16482	2.16912	2.12892	2.13032	
2005-09-03T06:00:00	2.18857	2.20107	2.15767	2.16477	2.18862	2.20112	2.15772	2.16482	
2005-08-27T06:00:00	2.15867	2.19057	2.12047	2.18857	2.15872	2.19062	2.12052	2.18862	
2005-08-20T06:00:00	2.17587	2.18407	2.13707	2.15867	2.17592	2.18412	2.13712	2.15872	
2005-08-13T06:00:00	2.17057	2.19607	2.16117	2.17587	2.17062	2.19612	2.16122	2.17592	
2005-08-06T06:00:00	2.16387	2.18087	2.15617	2.17057	2.16392	2.18092	2.15622	2.17062	
2005-07-30T06:00:00	2.15057	2.17427	2.13867	2.16387	2.15062	2.17432	2.13872	2.16392	
2005-07-23T06:00:00	2.11707	2.16927	2.10877	2.15057	2.11712	2.16932	2.10882	2.15062	
2005-07-16T06:00:00	2.13807	2.14397	2.10557	2.11707	2.13812	2.14402	2.10562	2.11712	
2005-07-09T06:00:00	2.11587	2.14517	2.11257	2.13807	2.11592	2.14522	2.11262	2.13812	
2005-07-02T06:00:00	2.19417	2.19927	2.11277	2.11587	2.19422	2.19932	2.11282	2.11592	
2005-06-25T06:00:00	2.24687	2.26557	2.17737	2.19417	2.24692	2.26562	2.17742	2.19422	
2005-06-18T06:00:00	2.24767	2.26007	2.23227	2.24687	2.24772	2.26012	2.23232	2.24692	
2005-06-11T06:00:00	2.26427	2.27507	2.24557	2.24767	2.26432	2.27512	2.24562	2.24772	
2005-06-04T06:00:00	2.26067	2.29407	2.25917	2.26427	2.26072	2.29412	2.25922	2.26432	
2005-05-28T06:00:00	2.28677	2.29897	2.25427	2.26067	2.28682	2.29902	2.25432	2.26072	
2005-05-21T06:00:00	2.31217	2.31767	2.28197	2.28677	2.31222	2.31772	2.28202	2.28682	
2005-05-14T06:00:00	2.34107	2.34337	2.30207	2.31217	2.34112	2.34342	2.30212	2.31222	
2005-05-07T06:00:00	2.34657	2.34977	2.32167	2.34107	2.34662	2.34982	2.32172	2.34112	
2005-04-30T06:00:00	2.39907	2.40647	2.34337	2.34657	2.39912	2.40652	2.34342	2.34662	
2005-04-23T06:00:00	2.36297	2.40657	2.35547	2.39907	2.36302	2.40662	2.35552	2.39912	
2005-04-16T06:00:00	2.35817	2.38657	2.35327	2.36297	2.35822	2.38662	2.35332	2.36302	
2005-04-09T06:00:00	2.31397	2.35927	2.30827	2.35817	2.31402	2.35932	2.30832	2.35822	
2005-04-02T07:00:00	2.28467	2.31457	2.28017	2.31397	2.28472	2.31462	2.28022	2.31402	
2005-03-26T07:00:00	2.27747	2.29437	2.26417	2.28467	2.27752	2.29442	2.26422	2.28472	
2005-03-19T07:00:00	2.30827	2.31177	2.26647	2.27747	2.30832	2.31182	2.26652	2.27752	
2005-03-12T07:00:00	2.31837	2.32417	2.30117	2.30827	2.31842	2.32422	2.30122	2.30832	
2005-03-05T07:00:00	2.36597	2.37117	2.30597	2.31837	2.36602	2.37122	2.30602	2.31842	
2005-02-26T07:00:00	2.37727	2.38817	2.36077	2.36597	2.37732	2.38822	2.36082	2.36602	
2005-02-19T07:00:00	2.33147	2.38347	2.32537	2.37727	2.33152	2.38352	2.32542	2.37732	
2005-02-12T07:00:00	2.30887	2.33697	2.30697	2.33147	2.30892	2.33702	2.30702	2.33152	
2005-02-05T07:00:00	2.34077	2.34767	2.30607	2.30887	2.34082	2.34772	2.30612	2.30892	
2005-01-29T07:00:00	2.34197	2.35617	2.31787	2.34077	2.34202	2.35622	2.31792	2.34082	
2005-01-22T07:00:00	2.29377	2.34497	2.28367	2.34197	2.29382	2.34502	2.28372	2.34202	
2005-01-15T07:00:00	2.27157	2.31347	2.25657	2.29377	2.27162	2.31352	2.25662	2.29382	
2005-01-08T07:00:00	2.30117	2.30857	2.25627	2.27157	2.30122	2.30862	2.25632	2.27162	
2005-01-01T07:00:00	2.30547	2.32237	2.28747	2.30117	2.30552	2.32242	2.28752	2.30122	
2004-12-25T07:00:00	2.36717	2.37047	2.29777	2.30547	2.36722	2.37052	2.29782	2.30552	
2004-12-18T07:00:00	2.38027	2.39817	2.35057	2.36717	2.38032	2.39822	2.35062	2.36722	
2004-12-11T07:00:00	2.34637	2.40547	2.33627	2.38027	2.34642	2.40552	2.33632	2.38032	
2004-12-04T07:00:00	2.31567	2.36857	2.31167	2.34637	2.31572	2.36862	2.31172	2.34642	
2004-11-27T07:00:00	2.22717	2.32567	2.22477	2.31567	2.22722	2.32572	2.22482	2.31572	
2004-11-20T07:00:00	2.21567	2.23617	2.19437	2.22717	2.21572	2.23622	2.19442	2.22722	
2004-11-13T07:00:00	2.21407	2.23797	2.20517	2.21567	2.21412	2.23802	2.20522	2.21572	
2004-11-06T07:00:00	2.22187	2.22977	2.19497	2.21407	2.22192	2.22982	2.19502	2.21412	
2004-10-30T06:00:00	2.23737	2.25717	2.21267	2.22187	2.23742	2.25722	2.21272	2.22192	
2004-10-23T06:00:00	2.25277	2.25677	2.22497	2.23737	2.25282	2.25682	2.22502	2.23742	
2004-10-16T06:00:00	2.25797	2.28297	2.24997	2.25277	2.25802	2.28302	2.25002	2.25282	
2004-10-09T06:00:00	2.24447	2.27087	2.24167	2.25797	2.24452	2.27092	2.24172	2.25802	
2004-10-02T06:00:00	2.26877	2.27677	2.23137	2.24447	2.26882	2.27682	2.23142	2.24452	
2004-09-25T06:00:00	2.29917	2.31327	2.26317	2.26877	2.29922	2.31332	2.26322	2.26882	
2004-09-18T06:00:00	2.32687	2.32807	2.29377	2.29917	2.32692	2.32812	2.29382	2.29922	
2004-09-11T06:00:00	2.31837	2.34287	2.29967	2.32687	2.31842	2.34292	2.29972	2.32692	
2004-09-04T06:00:00	2.30627	2.32037	2.27857	2.31837	2.30632	2.32042	2.27862	2.31842	
2004-08-28T06:00:00	2.35037	2.37677	2.30297	2.30627	2.35042	2.37682	2.30302	2.30632	
2004-08-21T06:00:00	2.35957	2.37287	2.33387	2.35037	2.35962	2.37292	2.33392	2.35042	
2004-08-14T06:00:00	2.41077	2.42107	2.35567	2.35957	2.41082	2.42112	2.35572	2.35962	
2004-08-07T06:00:00	2.41547	2.43307	2.40497	2.41077	2.41552	2.43312	2.40502	2.41082	
2004-07-31T06:00:00	2.42057	2.43507	2.39197	2.41547	2.42062	2.43512	2.39202	2.41552	
2004-07-24T06:00:00	2.42017	2.45567	2.39487	2.42057	2.42022	2.45572	2.39492	2.42062	
2004-07-17T06:00:00	2.45167	2.45427	2.41397	2.42017	2.45172	2.45432	2.41402	2.42022	
2004-07-10T06:00:00	2.44977	2.46747	2.43767	2.45167	2.44982	2.46752	2.43772	2.45172	
2004-07-03T06:00:00	2.42717	2.45657	2.41867	2.44977	2.42722	2.45662	2.41872	2.44982	
2004-06-26T06:00:00	2.46427	2.46817	2.40817	2.42717	2.46432	2.46822	2.40822	2.42722	
2004-06-19T06:00:00	2.50657	2.50997	2.43847	2.46427	2.50662	2.51002	2.43852	2.46432	
2004-06-12T06:00:00	2.48207	2.52877	2.46407	2.50657	2.48212	2.52882	2.46412	2.50662	
2004-06-05T06:00:00	2.48467	2.50857	2.46407	2.48207	2.48472	2.50862	2.46412	2.48212	
2004-05-29T06:00:00	2.49657	2.52307	2.47627	2.48467	2.49662	2.52312	2.47632	2.48472	
2004-05-22T06:00:00	2.45467	2.50737	2.44537	2.49657	2.45472	2.50742	2.44542	2.49662	
2004-05-15T06:00:00	2.44597	2.47457	2.42387	2.45467	2.44602	2.47462	2.42392	2.45472	
2004-05-08T06:00:00	2.46997	2.47797	2.42997	2.44597	2.47002	2.47802	2.43002	2.44602	
2004-05-01T06:00:00	2.43757	2.48757	2.42687	2.46997	2.43762	2.48762	2.42692	2.47002	
2004-04-24T06:00:00	2.41147	2.45027	2.40607	2.43757	2.41152	2.45032	2.40612	2.43762	
2004-04-17T06:00:00	2.41777	2.43827	2.39397	2.41147	2.41782	2.43832	2.39402	2.41152	
2004-04-10T06:00:00	2.43427	2.46277	2.38697	2.41777	2.43432	2.46282	2.38702	2.41782	
2004-04-03T07:00:00	2.40517	2.43767	2.37977	2.43427	2.40522	2.43772	2.37982	2.43432	
2004-03-27T07:00:00	2.39147	2.44887	2.37277	2.40517	2.39152	2.44892	2.37282	2.40522	
2004-03-20T07:00:00	2.44207	2.46887	2.38307	2.39147	2.44212	2.46892	2.38312	2.39152	
2004-03-13T07:00:00	2.40657	2.44667	2.38887	2.44207	2.40662	2.44672	2.38892	2.44212	
2004-03-06T07:00:00	2.43907	2.45967	2.36727	2.40657	2.43912	2.45972	2.36732	2.40662	
2004-02-28T07:00:00	2.49257	2.50517	2.42097	2.43907	2.49262	2.50522	2.42102	2.43912	
2004-02-21T07:00:00	2.48617	2.52357	2.47557	2.49257	2.48622	2.52362	2.47562	2.49262	
2004-02-14T07:00:00	2.48067	2.52547	2.47607	2.48617	2.48072	2.52552	2.47612	2.48622	
2004-02-07T07:00:00	2.44977	2.50487	2.43707	2.48067	2.44982	2.50492	2.43712	2.48072	
2004-01-31T07:00:00	2.41647	2.46847	2.41287	2.44977	2.41652	2.46852	2.41292	2.44982	
2004-01-24T07:00:00	2.39727	2.42967	2.36117	2.41647	2.39732	2.42972	2.36122	2.41652	
2004-01-17T07:00:00	2.33457	2.42347	2.31767	2.39727	2.33462	2.42352	2.31772	2.39732	
2004-01-10T07:00:00	2.34887	2.37327	2.32927	2.33457	2.34892	2.37332	2.32932	2.33462	
2004-01-03T07:00:00	2.30937	2.35527	2.30177	2.34887	2.30942	2.35532	2.30182	2.34892	
2003-12-27T07:00:00	2.31307	2.33257	2.29457	2.30937	2.31312	2.33262	2.29462	2.30942	
2003-12-20T07:00:00	2.36097	2.36227	2.31037	2.31307	2.36102	2.36232	2.31042	2.31312	
2003-12-13T07:00:00	2.29917	2.36987	2.28587	2.36097	2.29922	2.36992	2.28592	2.36102	
2003-12-06T07:00:00	2.25627	2.31737	2.24477	2.29917	2.25632	2.31742	2.24482	2.29922	
2003-11-29T07:00:00	2.23507	2.26477	2.23237	2.25627	2.23512	2.26482	2.23242	2.25632	
2003-11-22T07:00:00	2.21727	2.24677	2.21177	2.23507	2.21732	2.24682	2.21182	2.23512	
2003-11-15T07:00:00	2.19627	2.23167	2.19617	2.21727	2.19632	2.23172	2.19622	2.21732	
2003-11-08T07:00:00	2.21437	2.21667	2.17217	2.19627	2.21442	2.21672	2.17222	2.19632	
2003-11-01T07:00:00	2.23327	2.25197	2.19997	2.21437	2.23332	2.25202	2.20002	2.21442	
2003-10-25T06:00:00	2.21567	2.24377	2.21187	2.23327	2.21572	2.24382	2.21192	2.23332	
2003-10-18T06:00:00	2.20447	2.22057	2.19567	2.21567	2.20452	2.22062	2.19572	2.21572	
2003-10-11T06:00:00	2.19577	2.22397	2.19087	2.20447	2.19582	2.22402	2.19092	2.20452	
2003-10-04T06:00:00	2.23317	2.24897	2.19277	2.19577	2.23322	2.24902	2.19282	2.19582	
2003-09-27T06:00:00	2.24297	2.25967	2.22747	2.23317	2.24302	2.25972	2.22752	2.23322	
2003-09-20T06:00:00	2.20987	2.25237	2.19627	2.24297	2.20992	2.25242	2.19632	2.24302	
2003-09-13T06:00:00	2.18537	2.21077	2.17017	2.20987	2.18542	2.21082	2.17022	2.20992	
2003-09-06T06:00:00	2.17677	2.19447	2.16307	2.18537	2.17682	2.19452	2.16312	2.18542	
2003-08-30T06:00:00	2.18257	2.18927	2.15657	2.17677	2.18262	2.18932	2.15662	2.17682	
2003-08-23T06:00:00	2.20727	2.21337	2.17887	2.18257	2.20732	2.21342	2.17892	2.18262	
2003-08-16T06:00:00	2.21027	2.24317	2.20427	2.20727	2.21032	2.24322	2.20432	2.20732	
2003-08-09T06:00:00	2.22957	2.24137	2.20697	2.21027	2.22962	2.24142	2.20702	2.21032	
2003-08-02T06:00:00	2.24957	2.27357	2.22797	2.22957	2.24962	2.27362	2.22802	2.22962	
2003-07-26T06:00:00	2.23477	2.27127	2.23357	2.24957	2.23482	2.27132	2.23362	2.24962	
2003-07-19T06:00:00	2.23637	2.27317	2.21307	2.23477	2.23642	2.27322	2.21312	2.23482	
2003-07-12T06:00:00	2.24427	2.24837	2.20447	2.23637	2.24432	2.24842	2.20452	2.23642	
2003-07-05T06:00:00	2.23367	2.26897	2.21537	2.24427	2.23372	2.26902	2.21542	2.24432	
2003-06-28T06:00:00	2.21897	2.25147	2.21867	2.23367	2.21902	2.25152	2.21872	2.23372	
2003-06-21T06:00:00	2.25777	2.27087	2.21737	2.21897	2.25782	2.27092	2.21742	2.21902	
2003-06-14T06:00:00	2.23237	2.27207	2.22857	2.25777	2.23242	2.27212	2.22862	2.25782	
2003-06-07T06:00:00	2.25457	2.26547	2.22277	2.23237	2.25462	2.26552	2.22282	2.23242	
2003-05-31T06:00:00	2.23667	2.25937	2.20757	2.25457	2.23672	2.25942	2.20762	2.25462	
