日時	"USD/CZK(始値, 買い)"	"USD/CZK(高値, 買い)"	"USD/CZK(安値, 買い)"	"USD/CZK(終値, 買い)"	"USD/CZK(始値, 売り)*"	"USD/CZK(高値, 売り)*"	"USD/CZK(安値, 売り)*"	"USD/CZK(終値, 売り)*"
2012/06/13 17:00:00	20.5450	20.6210	20.1745	20.3630	20.5020	20.5298	20.1599	20.2860
2012/06/12 17:00:00	20.5440	20.7180	20.4024	20.5450	20.5010	20.6770	20.3560	20.5020
2012/06/11 17:00:00	20.4190	20.5460	19.9992	20.5440	20.1820	20.5252	19.9453	20.5010
2012/06/08 17:00:00	20.1970	20.5559	20.1437	20.4190	20.1560	20.5480	20.1011	20.1820
2012/06/07 17:00:00	20.2230	20.2995	19.9349	20.1970	20.1770	20.2915	19.9337	20.1560
2012/06/06 17:00:00	20.6040	20.6310	20.1964	20.2230	20.5580	20.5989	20.1700	20.1770
2012/06/05 17:00:00	20.6060	20.7307	20.4810	20.6040	20.5480	20.7213	20.4687	20.5580
2012/06/04 17:00:00	20.8800	20.9170	20.5580	20.6060	20.5900	20.8273	20.5400	20.5480
2012/06/01 17:00:00	20.8250	21.0069	20.6660	20.8800	20.7690	20.9960	20.1540	20.5900
2012/05/31 17:00:00	20.8300	20.9226	20.6391	20.8250	20.7900	20.9131	20.6298	20.7690
2012/05/30 17:00:00	20.3980	20.8410	20.3840	20.8300	20.3510	20.8155	20.3450	20.7900
2012/05/29 17:00:00	20.2600	20.4890	20.1549	20.3980	20.2190	20.4599	20.1477	20.3510
2012/05/28 17:00:00	20.3397	20.6331	20.0270	20.2600	20.2808	20.2808	19.7120	20.2190
2012/05/25 17:00:00	20.3210	20.5730	20.1400	20.3397	20.2660	20.3448	20.0270	20.2808
2012/05/24 17:00:00	20.2920	20.4157	20.1044	20.3210	20.2290	20.4063	20.0944	20.2660
2012/05/23 17:00:00	19.9630	20.3458	19.9550	20.2920	19.9100	20.3343	19.9020	20.2290
2012/05/22 17:00:00	19.6120	20.0076	19.5715	19.9630	19.5690	19.9871	19.5594	19.9100
2012/05/21 17:00:00	19.9030	19.9560	19.5799	19.6120	19.6530	19.8504	19.5560	19.5690
2012/05/18 17:00:00	20.0950	20.2276	19.7442	19.9030	20.0560	20.2185	19.6490	19.6530
2012/05/17 17:00:00	20.0540	20.1640	19.9333	20.0950	20.0140	20.1550	19.9229	20.0560
2012/05/16 17:00:00	20.1830	20.3134	19.9278	20.0540	20.1430	20.3027	19.9188	20.0140
2012/05/15 17:00:00	19.8440	20.2030	19.7113	20.1830	19.8050	20.1790	19.6420	20.1430
2012/05/14 17:00:00	19.6730	19.8584	19.5812	19.8440	19.4710	19.8390	19.3900	19.8050
2012/05/11 17:00:00	19.5300	19.8390	19.4656	19.6730	19.4920	19.5700	19.2960	19.4710
2012/05/10 17:00:00	19.5960	19.6020	19.4022	19.5300	19.5510	19.5753	19.3940	19.4920
2012/05/09 17:00:00	19.4230	19.6019	19.3692	19.5960	19.3850	19.5990	19.3611	19.5510
2012/05/08 17:00:00	19.2390	19.4570	19.2124	19.4230	19.1950	19.4500	19.1730	19.3850
2012/05/07 17:00:00	19.3900	19.5820	19.1677	19.2390	19.1010	19.4410	19.1010	19.1950
2012/05/04 17:00:00	19.0730	19.3760	19.0000	19.3760	19.0360	19.2473	18.9908	19.1170
2012/05/03 17:00:00	18.9760	19.1090	18.9264	19.0730	18.9390	19.0580	18.8370	19.0360
2012/05/02 17:00:00	18.7750	18.9990	18.7612	18.9760	18.7280	18.9902	18.6090	18.9390
2012/05/01 17:00:00	18.8600	18.8973	18.7494	18.7750	18.8230	18.8850	18.7250	18.7280
2012/04/30 17:00:00	18.8610	18.9160	18.6767	18.8600	18.6130	18.8804	18.6130	18.8230
2012/04/27 17:00:00	18.8230	19.0120	18.7066	18.8610	18.7620	18.8934	18.4820	18.6130
2012/04/26 17:00:00	18.7340	18.8230	18.6571	18.8230	18.6970	18.8060	18.6479	18.7620
2012/04/25 17:00:00	18.8980	18.9300	18.6923	18.7340	18.8580	18.8954	18.6700	18.6970
2012/04/24 17:00:00	19.0970	19.1240	18.8477	18.8980	18.9290	19.0360	18.8368	18.8580
2012/04/23 17:00:00	19.0180	19.1343	18.9138	19.0970	18.7250	19.1242	18.7250	18.9290
2012/04/20 17:00:00	18.9180	19.0180	18.8388	19.0180	18.8810	18.9250	18.7250	18.7250
2012/04/19 17:00:00	18.9060	19.0200	18.8584	18.9180	18.8550	19.0101	18.8490	18.8810
2012/04/18 17:00:00	18.8790	19.0410	18.8540	18.9060	18.8320	19.0370	18.7170	18.8550
2012/04/17 17:00:00	18.8680	18.9940	18.7990	18.8790	18.8310	18.9265	18.7160	18.8320
2012/04/16 17:00:00	19.0590	19.0980	18.8403	18.8680	18.8040	19.0921	18.8040	18.8310
2012/04/13 17:00:00	18.8200	19.0650	18.7356	19.0590	18.7830	18.9590	18.7251	18.8040
2012/04/12 17:00:00	18.9840	19.0040	18.7270	18.8200	18.9400	18.9543	18.7237	18.7830
2012/04/11 17:00:00	19.0150	19.0290	18.8353	18.9840	18.9780	18.9984	18.8255	18.9400
2012/04/10 17:00:00	18.8700	19.0510	18.7666	19.0150	18.7850	19.0415	18.6870	18.9780
2012/04/09 17:00:00	18.8913	19.0030	18.8104	18.8700	18.8520	18.9570	18.4982	18.7850
2012/04/06 17:00:00	18.9040	19.1740	18.7889	18.8913	18.8290	18.9048	18.5824	18.8520
2012/04/05 17:00:00	18.7790	18.9557	18.7147	18.9040	18.7420	18.9520	18.5760	18.8290
2012/04/04 17:00:00	18.6330	18.8003	18.5803	18.7790	18.5960	18.7930	18.5350	18.7420
2012/04/03 17:00:00	18.5920	18.6540	18.4150	18.6330	18.5550	18.6327	18.3703	18.5960
2012/04/02 17:00:00	18.6940	18.6940	18.4740	18.5920	18.4340	18.6569	18.2817	18.5550
2012/03/30 17:00:00	18.6180	18.7160	18.4990	18.6940	18.5810	18.6843	18.4150	18.4340
2012/03/29 17:00:00	18.5510	18.7388	18.4762	18.6180	18.5040	18.7330	18.4680	18.5810
2012/03/28 17:00:00	18.4820	18.6330	18.3690	18.5510	18.4420	18.5973	18.3594	18.5040
2012/03/27 17:00:00	18.4500	18.6057	18.3817	18.4820	18.4140	18.4760	18.3707	18.4420
2012/03/26 17:00:00	18.6480	18.7089	18.4060	18.4500	18.4310	18.6993	18.3960	18.4140
2012/03/23 17:00:00	18.7640	18.7870	18.5292	18.6480	18.7130	18.7388	18.4300	18.4310
2012/03/22 17:00:00	18.6700	18.8718	18.5980	18.7640	18.6330	18.8611	18.5640	18.7130
2012/03/21 17:00:00	18.4950	18.7356	18.3982	18.6700	18.4580	18.7290	18.3870	18.6330
2012/03/20 17:00:00	18.5100	18.5986	18.4423	18.4950	18.4730	18.5897	18.4340	18.4580
2012/03/19 17:00:00	18.7050	18.7050	18.4359	18.5100	18.5040	18.6760	18.4270	18.4730
2012/03/16 17:00:00	18.7710	18.8170	18.5961	18.7050	18.7340	18.8080	18.5040	18.5040
2012/03/15 17:00:00	18.9310	18.9730	18.6930	18.7710	18.8940	18.9482	18.6792	18.7340
2012/03/14 17:00:00	18.7970	18.9530	18.7830	18.9310	18.7600	18.9351	18.7470	18.8940
2012/03/13 17:00:00	18.7000	18.8630	18.6120	18.7970	18.6630	18.8464	18.6058	18.7600
2012/03/12 17:00:00	18.9010	18.9010	18.6686	18.7000	18.6270	18.8250	18.6270	18.6630
2012/03/09 17:00:00	18.6960	19.0240	18.6837	18.9010	18.6300	18.8412	18.5010	18.6270
2012/03/08 17:00:00	18.8990	18.9660	18.6088	18.6960	18.8620	18.9028	18.5800	18.6300
2012/03/07 17:00:00	19.0070	19.1290	18.8697	18.8990	18.9660	18.9970	18.8330	18.8620
2012/03/06 17:00:00	18.7760	19.0220	18.7760	19.0070	18.7390	19.0055	18.6510	18.9660
2012/03/05 17:00:00	18.8560	18.8745	18.7130	18.7760	18.6400	18.8680	18.6400	18.7390
2012/03/02 17:00:00	18.6170	19.0110	18.5759	18.8560	18.5740	18.7610	18.4820	18.6400
2012/03/01 17:00:00	18.7070	18.7550	18.5701	18.6170	18.6670	18.7490	18.5624	18.5740
2012/02/29 17:00:00	18.5340	18.7214	18.4260	18.7070	18.4920	18.7076	18.3520	18.6670
2012/02/28 17:00:00	18.6710	18.7770	18.4837	18.5340	18.6150	18.6635	18.4680	18.4920
2012/02/27 17:00:00	18.7190	18.7830	18.5680	18.6710	18.4670	18.7750	18.4670	18.6150
2012/02/24 17:00:00	18.7350	18.8800	18.5396	18.7190	18.6950	18.7574	18.3090	18.4670
2012/02/23 17:00:00	19.0120	19.1300	18.7208	18.7350	18.9780	19.0190	18.6430	18.6950
2012/02/22 17:00:00	18.8300	19.1490	18.7470	19.0120	18.7890	19.0540	18.7390	18.9780
2012/02/21 17:00:00	18.8220	18.9960	18.7280	18.8300	18.7860	18.8840	18.6100	18.7890
2012/02/20 17:00:00	19.1660	19.1660	18.7450	18.8220	18.8880	18.9560	18.7370	18.7860
2012/02/17 17:00:00	19.1290	19.2920	18.9380	19.1660	19.0850	19.1480	18.7560	18.8880
2012/02/16 17:00:00	19.3250	19.5180	19.0010	19.1290	19.2910	19.5100	18.9760	19.0850
2012/02/15 17:00:00	19.1090	19.3316	19.0043	19.3250	19.0670	19.3178	18.9090	19.2910
2012/02/14 17:00:00	19.0320	19.2160	18.9430	19.1090	18.9920	19.1924	18.9050	19.0670
2012/02/13 17:00:00	19.1378	19.1640	18.8750	19.0320	19.0610	19.0610	18.7410	18.9920
2012/02/10 17:00:00	18.8870	19.4070	18.8850	19.1378	18.8570	19.2350	18.8000	19.0610
2012/02/09 17:00:00	18.7250	18.9330	18.6130	18.8870	18.6920	18.9260	18.5130	18.8570
2012/02/08 17:00:00	18.7275	18.7650	18.6180	18.7250	18.7060	18.7580	18.6090	18.6920
2012/02/07 17:00:00	19.0260	19.1600	18.6970	18.7275	18.9960	19.0980	18.6768	18.7060
2012/02/06 17:00:00	19.0930	19.2520	18.9939	19.0260	18.8330	19.2170	18.8330	18.9960
2012/02/03 17:00:00	19.0970	19.2350	18.9569	19.0760	19.0670	19.1220	18.6920	18.8490
2012/02/02 17:00:00	19.1470	19.2420	18.9860	19.0970	19.1170	19.2110	18.9750	19.0670
2012/02/01 17:00:00	19.3700	19.5050	19.0530	19.1470	19.3370	19.4726	19.0370	19.1170
2012/01/31 17:00:00	19.2240	19.4780	19.0350	19.3700	19.1910	19.4202	19.0250	19.3370
2012/01/30 17:00:00	19.1430	19.3140	19.0440	19.2240	18.8490	19.3060	18.8490	19.1910
2012/01/27 17:00:00	19.2180	19.3630	18.9938	19.1250	19.1880	19.2670	18.7320	18.8650
2012/01/26 17:00:00	19.2730	19.4560	19.0730	19.2180	19.2430	19.2930	19.0620	19.1880
2012/01/25 17:00:00	19.4450	19.6540	19.2486	19.2730	19.4150	19.6360	19.2230	19.2430
2012/01/24 17:00:00	19.4920	19.6140	19.3900	19.4450	19.4430	19.5970	19.2890	19.4150
2012/01/23 17:00:00	19.7550	19.9080	19.3800	19.4920	19.5380	19.8120	19.3480	19.4430
2012/01/20 17:00:00	19.5270	19.9230	19.4650	19.7550	19.4860	19.7630	19.3230	19.5380
2012/01/19 17:00:00	19.8338	19.9700	19.4945	19.5270	19.8130	19.9080	19.4240	19.4860
2012/01/18 17:00:00	20.1280	20.2430	19.8178	19.8338	20.0970	20.0990	19.7260	19.8130
2012/01/17 17:00:00	20.2620	20.3750	19.9800	20.1280	20.1930	20.2322	19.9650	20.0970
2012/01/16 17:00:00	20.3450	20.5940	20.1640	20.2620	20.0570	20.2720	19.9540	20.1930
2012/01/13 17:00:00	19.9580	20.5250	19.8120	20.3450	19.9270	20.3430	19.7190	20.0570
2012/01/12 17:00:00	20.3600	20.4800	19.9033	19.9580	20.3290	20.3370	19.8830	19.9270
2012/01/11 17:00:00	20.2020	20.4240	20.1430	20.3600	20.1710	20.4130	20.1000	20.3290
2012/01/10 17:00:00	20.1960	20.3120	20.1010	20.2020	20.1510	20.2530	20.0220	20.1710
2012/01/09 17:00:00	20.4660	20.5310	20.1470	20.1960	20.1970	20.4067	20.1110	20.1510
2012/01/06 17:00:00	20.2370	20.6370	20.0930	20.4660	20.1920	20.4160	20.0130	20.1970
2012/01/05 17:00:00	20.0210	20.2950	20.0018	20.2370	19.9710	20.2390	19.8680	20.1920
2012/01/04 17:00:00	19.7230	20.1390	19.7040	20.0210	19.6840	20.1030	19.5590	19.9710
2012/01/03 17:00:00	19.7560	19.8120	19.5680	19.7230	19.6960	19.7510	19.5480	19.6840
2012/01/02 17:00:00	19.9220	20.0010	19.6740	19.7560	19.5650	19.7702	19.4280	19.6960
2011/12/30 17:00:00	19.9020	20.0730	19.5863	19.9220	19.8440	20.0258	19.4170	19.5650
2011/12/29 17:00:00	19.9650	20.2670	19.8796	19.9020	19.9030	20.1710	19.6900	19.8440
2011/12/28 17:00:00	19.7610	20.0150	19.6710	19.9650	19.7130	19.9860	19.6090	19.9030
2011/12/27 17:00:00	19.7820	19.8260	19.6910	19.7610	19.7280	19.7810	19.6750	19.7130
2011/12/26 17:00:00	19.7922	19.9400	19.7390	19.7820	19.7357	19.7590	19.6510	19.7280
2011/12/23 17:00:00	19.7250	20.1170	19.6048	19.7922	19.6600	19.8000	19.2820	19.7357
2011/12/22 17:00:00	19.6930	19.7750	19.4970	19.7250	19.5230	19.7310	19.4250	19.6600
2011/12/21 17:00:00	19.6220	19.7280	19.3170	19.6930	19.4590	19.6800	19.2870	19.5230
2011/12/20 17:00:00	19.6560	19.7400	19.3550	19.6220	19.4460	19.5610	19.3470	19.4590
2011/12/19 17:00:00	19.5730	19.6650	19.3540	19.6560	19.2970	19.5482	19.2920	19.4460
2011/12/16 17:00:00	19.6320	19.7460	19.3250	19.5550	19.4660	19.5293	19.1520	19.3150
2011/12/15 17:00:00	19.7938	20.0010	19.1530	19.6320	19.7644	19.7742	18.6307	19.4660
2011/12/14 17:00:00	19.7760	19.8800	19.6200	19.7938	19.6050	19.8205	19.5050	19.7644
2011/12/13 17:00:00	19.5830	19.8020	19.3030	19.7760	19.4150	19.7318	19.2940	19.6050
2011/12/12 17:00:00	19.1210	19.6050	19.0355	19.5830	18.8650	19.5116	18.8650	19.4150
2011/12/09 17:00:00	19.2170	19.3980	18.9600	19.1210	19.0170	19.2260	18.7110	18.8650
2011/12/08 17:00:00	18.8940	19.2170	18.6910	19.2170	18.7290	19.1679	18.6220	19.0170
2011/12/07 17:00:00	18.9170	19.0170	18.7080	18.8940	18.7490	18.9748	18.6550	18.7290
2011/12/06 17:00:00	18.8880	18.9900	18.7650	18.9170	18.6900	18.9550	18.6180	18.7490
2011/12/05 17:00:00	18.7663	18.9040	18.6150	18.8880	18.7491	18.8249	18.6030	18.6900
2011/12/02 17:00:00	18.8360	18.9660	18.6003	18.7663	18.6300	18.9570	18.4037	18.7491
2011/12/01 17:00:00	18.9030	19.0230	18.6900	18.8360	18.7140	18.9110	18.5700	18.6300
2011/11/30 17:00:00	19.2211	19.3880	18.6973	18.9030	19.1917	19.3630	18.5523	18.7140
2011/11/29 17:00:00	19.3420	19.4900	18.9750	19.2211	19.3126	19.3469	18.7386	19.1917
2011/11/28 17:00:00	19.9740	19.9740	19.1640	19.3420	19.4030	19.6306	18.8294	19.3126
2011/11/25 17:00:00	19.3099	19.9740	19.3021	19.9740	19.2682	19.7326	19.1330	19.4030
2011/11/24 17:00:00	19.2726	19.4160	19.1240	19.3099	19.2431	19.3530	19.0520	19.2682
2011/11/23 17:00:00	18.9600	19.3120	18.8375	19.2726	18.7950	19.2800	18.7770	19.2431
2011/11/22 17:00:00	19.0291	19.1360	18.7770	18.9600	18.9250	18.9925	18.7680	18.7950
2011/11/21 17:00:00	18.8636	19.0650	18.8295	19.0291	18.8464	19.0550	18.7800	18.9250
2011/11/18 17:00:00	19.0450	19.4868	18.6970	18.8636	18.9183	19.0040	18.6850	18.8464
2011/11/17 17:00:00	19.1392	19.3636	18.8231	19.0450	19.0758	19.1420	18.5827	18.9183
2011/11/16 17:00:00	19.0628	19.2440	18.8265	19.1392	19.0137	19.2020	18.8150	19.0758
2011/11/15 17:00:00	18.9600	19.1340	18.9090	19.0628	18.9240	19.0801	18.7800	19.0137
2011/11/14 17:00:00	18.6458	19.0320	18.6070	18.9600	18.6229	18.9997	18.4820	18.9240
2011/11/11 17:00:00	18.9302	19.2320	18.5962	18.6458	18.9008	18.9224	18.5670	18.6229
2011/11/10 17:00:00	18.8291	19.0090	18.6680	18.9302	18.8055	18.9840	18.6500	18.9008
2011/11/09 17:00:00	18.2420	18.8550	18.2060	18.8291	18.2110	18.8346	18.0620	18.8055
2011/11/08 17:00:00	18.2501	18.4080	18.2083	18.2420	18.2201	18.3520	18.1010	18.2110
2011/11/07 17:00:00	18.1383	18.4611	18.0808	18.2501	18.1154	18.2880	17.6450	18.2201
2011/11/04 17:00:00	18.0648	18.2970	18.0100	18.1383	18.0419	18.2350	17.9160	18.1154
2011/11/03 17:00:00	18.3294	18.6122	18.0217	18.0648	18.3064	18.4300	17.6165	18.0419
2011/11/02 17:00:00	18.4284	18.7570	18.1700	18.3294	18.4055	18.4999	18.1500	18.3064
2011/11/01 17:00:00	17.9643	18.4920	17.9393	18.4284	17.9413	18.4641	17.7480	18.4055
2011/10/31 17:00:00	17.4502	18.0060	17.4502	17.9643	17.4330	17.9752	17.2680	17.9413
2011/10/28 17:00:00	17.4620	17.5600	17.3710	17.4502	17.3370	17.4770	17.2350	17.4330
2011/10/27 17:00:00	18.0305	18.1180	17.3083	17.4620	17.9787	18.0212	17.2870	17.3370
2011/10/26 17:00:00	17.9375	18.1910	17.8360	18.0305	17.9041	18.1720	17.7660	17.9787
2011/10/25 17:00:00	17.8674	18.0150	17.8210	17.9375	17.8281	18.0100	17.7650	17.9041
2011/10/24 17:00:00	17.9859	18.1180	17.8273	17.8674	17.9629	18.0910	17.8043	17.8281
2011/10/21 17:00:00	18.1692	18.3350	17.9350	17.9859	18.1300	18.2810	17.7080	17.9629
2011/10/20 17:00:00	18.1069	18.3820	17.9760	18.1692	18.0677	18.3388	17.9630	18.1300
2011/10/19 17:00:00	18.1441	18.2520	17.9170	18.1069	18.1049	18.1490	17.9080	18.0677
2011/10/18 17:00:00	18.1097	18.2830	17.9750	18.1441	18.0576	18.2750	17.9220	18.1049
2011/10/17 17:00:00	17.8167	18.1520	17.7190	18.1097	17.7937	18.0881	17.7102	18.0576
2011/10/14 17:00:00	17.9730	18.0880	17.7870	17.8167	17.9436	18.0160	17.7790	17.7937
2011/10/13 17:00:00	17.8936	18.1148	17.8430	17.9730	17.8544	18.1070	17.7140	17.9436
2011/10/12 17:00:00	18.2191	18.3330	17.8247	17.8936	18.1798	18.2530	17.6842	17.8544
2011/10/11 17:00:00	18.1112	18.2860	18.0840	18.2191	18.0720	18.2790	17.9900	18.1798
2011/10/10 17:00:00	18.6076	18.7564	18.0208	18.1112	18.5847	18.6008	17.8390	18.0720
2011/10/07 17:00:00	18.3995	18.8770	18.3210	18.6076	18.3662	18.6066	18.2870	18.5847
2011/10/06 17:00:00	18.5512	18.7800	18.3762	18.3995	18.5213	18.7670	18.2850	18.3662
2011/10/05 17:00:00	18.6382	18.8370	18.4953	18.5512	18.5958	18.7277	18.3670	18.5213
2011/10/04 17:00:00	18.8977	18.9570	18.5933	18.6382	18.8528	18.9400	18.5400	18.5958
2011/10/03 17:00:00	18.4403	18.9610	18.4403	18.8977	18.4173	18.8613	18.3470	18.8528
2011/09/30 17:00:00	18.1130	18.4820	18.1033	18.4403	18.0520	18.4290	18.0050	18.4173
2011/09/29 17:00:00	18.1750	18.2320	17.8730	18.1130	18.1390	18.1600	17.8590	18.0520
2011/09/28 17:00:00	18.0290	18.1870	17.8940	18.1750	17.9890	18.1490	17.8700	18.1390
2011/09/27 17:00:00	18.2160	18.3320	17.9010	18.0290	18.1800	18.2630	17.8680	17.9890
2011/09/26 17:00:00	18.2720	18.6434	18.1860	18.2160	18.2400	18.5614	18.1550	18.1800
2011/09/23 17:00:00	18.4830	18.5800	18.2530	18.2720	18.4160	18.5230	18.2220	18.2400
2011/09/22 17:00:00	18.3860	18.6480	18.3330	18.4830	18.3470	18.6030	18.0840	18.4160
2011/09/21 17:00:00	18.1250	18.4200	18.0103	18.3860	18.0910	18.3640	17.8870	18.3470
2011/09/20 17:00:00	18.0110	18.2020	17.9290	18.1250	17.9820	18.1810	17.9150	18.0910
2011/09/19 17:00:00	17.9810	18.1430	17.8410	18.0110	17.4550	18.1350	17.4550	17.9820
2011/09/16 17:00:00	17.6790	17.9820	17.6260	17.9810	17.6480	17.8110	17.4550	17.4550
2011/09/15 17:00:00	17.8660	17.9620	17.5540	17.6790	17.8330	17.9310	17.0680	17.6480
2011/09/14 17:00:00	17.9720	18.1250	17.8050	17.8660	17.9420	18.0750	17.7910	17.8330
2011/09/13 17:00:00	18.0010	18.1580	17.8730	17.9720	17.9710	18.1400	17.8510	17.9420
2011/09/12 17:00:00	17.9770	18.2550	17.9250	18.0010	17.9320	18.1400	17.8470	17.9710
2011/09/09 17:00:00	17.5210	18.0260	17.4500	17.9770	17.4900	18.0030	17.2980	17.9320
2011/09/08 17:00:00	17.3420	17.5440	17.3350	17.5210	17.3130	17.5150	17.2620	17.4900
2011/09/07 17:00:00	17.5080	17.5210	17.2850	17.3420	17.4790	17.4870	17.2700	17.3130
2011/09/06 17:00:00	17.4000	17.5390	17.1300	17.5080	17.3710	17.5220	17.0900	17.4790
2011/09/05 17:00:00	17.2050	17.4440	17.2050	17.4000	17.1700	17.4120	17.1320	17.3710
2011/09/02 17:00:00	16.9610	17.2280	16.9240	17.2050	16.9330	17.1900	16.8630	17.1700
2011/09/01 17:00:00	16.8020	16.9900	16.7800	16.9610	16.7740	16.9820	16.6250	16.9330
2011/08/31 17:00:00	16.6730	16.8100	16.6490	16.8020	16.6450	16.7800	16.5850	16.7740
2011/08/30 17:00:00	16.6050	16.7720	16.5800	16.6730	16.5750	16.7610	16.4590	16.6450
2011/08/29 17:00:00	16.6180	16.7850	16.5400	16.6050	16.5810	16.6710	16.4250	16.5750
2011/08/26 17:00:00	16.8740	17.0030	16.6150	16.6180	16.8420	16.8680	16.5790	16.5810
2011/08/25 17:00:00	16.8940	17.0040	16.7330	16.8740	16.8630	16.9430	16.7200	16.8420
2011/08/24 17:00:00	16.9040	17.0720	16.7990	16.8940	16.8730	17.0080	16.7450	16.8630
2011/08/23 17:00:00	17.0770	17.2320	16.8020	16.9040	17.0490	17.0530	16.7900	16.8730
2011/08/22 17:00:00	17.0320	17.2030	16.9670	17.0770	17.0050	17.0670	16.8570	17.0490
2011/08/19 17:00:00	17.0740	17.2740	16.9430	17.0320	17.0460	17.1620	16.7570	17.0050
2011/08/18 17:00:00	16.9440	17.1520	16.8930	17.0740	16.9120	17.1360	16.7530	17.0460
2011/08/17 17:00:00	16.9610	17.0890	16.7950	16.9440	16.9300	17.0800	16.7890	16.9120
2011/08/16 17:00:00	16.8610	17.0260	16.8490	16.9610	16.8290	17.0000	16.6860	16.9300
2011/08/15 17:00:00	17.0130	17.0920	16.7830	16.8610	16.9590	17.0440	16.7740	16.8290
2011/08/12 17:00:00	17.0520	17.2340	16.9250	17.0130	17.0170	17.1120	16.8730	16.9590
2011/08/11 17:00:00	17.0950	17.3580	16.9200	17.0520	17.0670	17.1640	16.7970	17.0170
2011/08/10 17:00:00	16.7400	17.1080	16.7200	17.0950	16.7120	17.0830	16.5360	17.0670
2011/08/09 17:00:00	17.0600	17.2460	16.7380	16.7400	17.0130	17.0460	16.7090	16.7120
2011/08/08 17:00:00	16.9556	17.1170	16.7640	17.0600	16.9256	17.1080	16.5440	17.0130
2011/08/05 17:00:00	17.2580	17.4400	16.9270	16.9556	17.2160	17.2490	16.8945	16.9256
2011/08/04 17:00:00	16.9500	17.2600	16.8710	17.2580	16.9200	17.2280	16.6760	17.2160
2011/08/03 17:00:00	17.1200	17.2930	16.9050	16.9500	17.0890	17.2640	16.8450	16.9200
2011/08/02 17:00:00	16.9740	17.1394	16.9350	17.1200	16.9460	17.1280	16.7850	17.0890
2011/08/01 17:00:00	16.8364	17.0410	16.7180	16.9740	16.8084	17.0280	16.7070	16.9460
2011/07/29 17:00:00	16.8880	17.0040	16.7880	16.8364	16.8600	16.9920	16.7687	16.8084
2011/07/28 17:00:00	16.8930	16.9957	16.8310	16.8880	16.8650	16.9850	16.8020	16.8600
2011/07/27 17:00:00	16.7810	16.9500	16.7320	16.8930	16.7530	16.9090	16.6180	16.8650
2011/07/26 17:00:00	16.9970	17.2030	16.7510	16.7810	16.9690	16.9960	16.6490	16.7530
2011/07/25 17:00:00	16.9780	17.0960	16.9200	16.9970	16.9440	17.0490	16.7690	16.9690
2011/07/22 17:00:00	16.9790	17.0900	16.8970	16.9780	16.9510	17.0210	16.8230	16.9440
2011/07/21 17:00:00	17.2600	17.3780	16.9680	16.9790	17.2190	17.2950	16.9340	16.9510
2011/07/20 17:00:00	17.3400	17.4640	17.1876	17.2600	17.3100	17.3370	17.1730	17.2190
2011/07/19 17:00:00	17.3720	17.5220	17.2020	17.3400	17.3440	17.3880	17.0750	17.3100
2011/07/18 17:00:00	17.2870	17.4730	17.2870	17.3720	17.2520	17.4674	17.2170	17.3440
2011/07/15 17:00:00	17.3170	17.4081	17.2420	17.2870	17.2890	17.3990	17.1290	17.2520
2011/07/14 17:00:00	17.2260	17.3780	17.1030	17.3170	17.1950	17.3190	16.9440	17.2890
2011/07/13 17:00:00	17.3500	17.4890	17.1470	17.2260	17.3150	17.3790	17.1350	17.1950
2011/07/12 17:00:00	17.2990	17.6150	17.2393	17.3500	17.2670	17.5440	17.1460	17.3150
2011/07/11 17:00:00	16.9510	17.4760	16.9510	17.2990	16.9150	17.3380	16.8620	17.2670
2011/07/08 17:00:00	16.8760	17.0750	16.8640	16.9510	16.8480	17.0510	16.7880	16.9150
2011/07/07 17:00:00	16.9570	17.0740	16.8570	16.8760	16.9260	17.0660	16.8320	16.8480
2011/07/06 17:00:00	16.8340	16.9900	16.7780	16.9570	16.8060	16.9830	16.6970	16.9260
2011/07/05 17:00:00	16.7180	16.9380	16.6860	16.8340	16.6890	16.8438	16.5610	16.8060
2011/07/04 17:00:00	16.7070	16.7930	16.6318	16.7180	16.6740	16.7470	16.5970	16.6890
2011/07/01 17:00:00	16.8090	16.8950	16.6890	16.7070	16.7780	16.8080	16.6627	16.6740
2011/06/30 17:00:00	16.8410	16.9060	16.6970	16.8090	16.8110	16.8510	16.6700	16.7780
2011/06/29 17:00:00	16.9900	17.1250	16.8370	16.8410	16.9620	16.9980	16.6500	16.8110
2011/06/28 17:00:00	17.0920	17.1610	16.9180	16.9900	17.0640	17.1460	16.9100	16.9620
2011/06/27 17:00:00	17.2570	17.3880	17.0715	17.0920	17.1820	17.3370	16.7800	17.0640
2011/06/24 17:00:00	17.0940	17.2810	17.0289	17.2570	17.0510	17.2544	16.9310	17.1820
2011/06/23 17:00:00	16.9540	17.2770	16.9490	17.0940	16.9210	17.2660	16.8170	17.0510
2011/06/22 17:00:00	16.8330	17.0410	16.8149	16.9540	16.8000	16.9420	16.6860	16.9210
2011/06/21 17:00:00	16.8840	16.9930	16.7542	16.8330	16.8520	16.8860	16.6950	16.8000
2011/06/20 17:00:00	16.8763	17.0250	16.8331	16.8840	16.8513	17.0128	16.7810	16.8520
2011/06/17 17:00:00	17.0540	17.2000	16.8120	16.8763	17.0110	17.1390	16.7860	16.8513
2011/06/16 17:00:00	17.1320	17.3260	17.0300	17.0540	17.0930	17.2866	16.9720	17.0110
2011/06/15 17:00:00	16.7530	17.1524	16.7380	17.1320	16.7210	17.1290	16.5830	17.0930
