日時	"EUR/USD(始値, 買い)"	"EUR/USD(高値, 買い)"	"EUR/USD(安値, 買い)"	"EUR/USD(終値, 買い)"	"EUR/USD(始値, 売り)*"	"EUR/USD(高値, 売り)*"	"EUR/USD(安値, 売り)*"	"EUR/USD(終値, 売り)*"
2017/01/09 17:00:00	1.05319	1.05564	1.05170	1.05402	1.05291	1.05560	1.05164	1.05398
2017/01/06 17:00:00	1.06085	1.06241	1.05251	1.05372	1.06050	1.06220	1.05250	1.05319
2017/01/05 17:00:00	1.04922	1.06155	1.04811	1.06085	1.04864	1.06152	1.04807	1.06050
2017/01/04 17:00:00	1.04065	1.05004	1.03897	1.04922	1.04048	1.04999	1.03897	1.04864
2017/01/03 17:00:00	1.05295	1.05295	1.03406	1.04065	1.05174	1.05174	1.03402	1.04048
2016/12/30 17:00:00	1.04916	1.06607	1.04852	1.05295	1.04883	1.06542	1.04833	1.05174
2016/12/29 17:00:00	1.04182	1.04943	1.04090	1.04916	1.04088	1.04940	1.04080	1.04883
2016/12/28 17:00:00	1.04593	1.04802	1.03724	1.04182	1.04571	1.04799	1.03721	1.04088
2016/12/27 17:00:00	1.04601	1.04637	1.04327	1.04593	1.04489	1.04632	1.04321	1.04571
2016/12/23 17:00:00	1.04383	1.04695	1.04268	1.04601	1.04349	1.04687	1.04265	1.04489
2016/12/22 17:00:00	1.04250	1.04999	1.04239	1.04383	1.04233	1.04996	1.04231	1.04349
2016/12/21 17:00:00	1.03909	1.04514	1.03827	1.04250	1.03859	1.04511	1.03823	1.04233
2016/12/20 17:00:00	1.04039	1.04184	1.03524	1.03909	1.04021	1.04179	1.03522	1.03859
2016/12/19 17:00:00	1.04442	1.04798	1.03928	1.04039	1.04383	1.04794	1.03923	1.04021
2016/12/16 17:00:00	1.04151	1.04746	1.04009	1.04583	1.04123	1.04741	1.04006	1.04515
2016/12/15 17:00:00	1.05371	1.05398	1.03667	1.04151	1.05333	1.05395	1.03664	1.04123
2016/12/14 17:00:00	1.06265	1.06703	1.04963	1.05371	1.06235	1.06701	1.04961	1.05333
2016/12/13 17:00:00	1.06348	1.06674	1.06040	1.06265	1.06340	1.06668	1.06037	1.06235
2016/12/12 17:00:00	1.05348	1.06519	1.05256	1.06348	1.05302	1.06516	1.05253	1.06340
2016/12/09 17:00:00	1.06168	1.06299	1.05310	1.05631	1.06122	1.06296	1.05307	1.05540
2016/12/08 17:00:00	1.07533	1.08747	1.05975	1.06168	1.07520	1.08734	1.05971	1.06122
2016/12/07 17:00:00	1.07191	1.07685	1.07100	1.07533	1.07163	1.07682	1.07098	1.07520
2016/12/06 17:00:00	1.07647	1.07856	1.06987	1.07191	1.07632	1.07852	1.06982	1.07163
2016/12/05 17:00:00	1.06684	1.07966	1.05068	1.07647	1.06656	1.07962	1.05047	1.07632
2016/12/02 17:00:00	1.06623	1.06904	1.06255	1.06691	1.06595	1.06899	1.06251	1.06585
2016/12/01 17:00:00	1.05896	1.06689	1.05846	1.06623	1.05868	1.06689	1.05843	1.06595
2016/11/30 17:00:00	1.06502	1.06668	1.05528	1.05896	1.06487	1.06665	1.05523	1.05868
2016/11/29 17:00:00	1.06158	1.06547	1.05651	1.06502	1.06128	1.06544	1.05649	1.06487
2016/11/28 17:00:00	1.06129	1.06863	1.05639	1.06158	1.06106	1.06855	1.05635	1.06128
2016/11/25 17:00:00	1.05589	1.06276	1.05388	1.05990	1.05479	1.06273	1.05383	1.05907
2016/11/24 17:00:00	1.05572	1.05857	1.05183	1.05589	1.05518	1.05853	1.05180	1.05479
2016/11/23 17:00:00	1.06299	1.06439	1.05264	1.05572	1.06264	1.06436	1.05260	1.05518
2016/11/22 17:00:00	1.06337	1.06581	1.05837	1.06299	1.06264	1.06578	1.05834	1.06264
2016/11/21 17:00:00	1.05949	1.06493	1.05793	1.06337	1.05921	1.06491	1.05784	1.06264
2016/11/18 17:00:00	1.06268	1.06431	1.05695	1.05911	1.06248	1.06429	1.05691	1.05838
2016/11/17 17:00:00	1.06921	1.07458	1.06201	1.06268	1.06902	1.07456	1.06198	1.06248
2016/11/16 17:00:00	1.07245	1.07598	1.06662	1.06921	1.07187	1.07595	1.06661	1.06902
2016/11/15 17:00:00	1.07380	1.08170	1.07142	1.07245	1.07364	1.08167	1.07140	1.07187
2016/11/14 17:00:00	1.08348	1.08421	1.07094	1.07380	1.08302	1.08402	1.07090	1.07364
2016/11/11 17:00:00	1.08956	1.09236	1.08306	1.08622	1.08897	1.09232	1.08303	1.08538
2016/11/10 17:00:00	1.09116	1.09540	1.08651	1.08956	1.09088	1.09535	1.08649	1.08897
2016/11/09 17:00:00	1.10279	1.13001	1.09073	1.09116	1.10239	1.12994	1.09066	1.09088
2016/11/08 17:00:00	1.10407	1.10673	1.10090	1.10279	1.10397	1.10670	1.10087	1.10239
2016/11/07 17:00:00	1.10646	1.11106	1.10276	1.10407	1.10569	1.11103	1.10273	1.10397
2016/11/04 17:00:00	1.11067	1.11428	1.10801	1.11425	1.11039	1.11420	1.10798	1.11387
2016/11/03 17:00:00	1.10977	1.11261	1.10599	1.11067	1.10970	1.11258	1.10596	1.11039
2016/11/02 17:00:00	1.10558	1.11233	1.10499	1.10977	1.10550	1.11231	1.10496	1.10970
2016/11/01 17:00:00	1.09816	1.10694	1.09603	1.10558	1.09798	1.10691	1.09599	1.10550
2016/10/31 17:00:00	1.09929	1.09929	1.09360	1.09816	1.09906	1.09908	1.09359	1.09798
2016/10/28 17:00:00	1.08998	1.09940	1.08934	1.09907	1.08933	1.09917	1.08928	1.09814
2016/10/27 17:00:00	1.09102	1.09425	1.08828	1.08998	1.09078	1.09421	1.08823	1.08933
2016/10/26 17:00:00	1.08913	1.09470	1.08747	1.09102	1.08872	1.09467	1.08744	1.09078
2016/10/25 17:00:00	1.08832	1.09052	1.08512	1.08913	1.08804	1.09048	1.08509	1.08872
2016/10/24 17:00:00	1.08842	1.08998	1.08599	1.08832	1.08818	1.08996	1.08594	1.08804
2016/10/21 17:00:00	1.09300	1.09316	1.08596	1.08873	1.09290	1.09297	1.08592	1.08829
2016/10/20 17:00:00	1.09745	1.10399	1.09161	1.09300	1.09730	1.10392	1.09158	1.09290
2016/10/19 17:00:00	1.09818	1.10051	1.09550	1.09745	1.09792	1.10049	1.09549	1.09730
2016/10/18 17:00:00	1.10007	1.10266	1.09703	1.09818	1.09983	1.10262	1.09700	1.09792
2016/10/17 17:00:00	1.09700	1.10081	1.09642	1.10007	1.09685	1.10078	1.09638	1.09983
2016/10/14 17:00:00	1.10569	1.10600	1.09708	1.09729	1.10559	1.10581	1.09705	1.09709
2016/10/13 17:00:00	1.10094	1.10580	1.09855	1.10569	1.10054	1.10576	1.09853	1.10559
2016/10/12 17:00:00	1.10545	1.10680	1.10047	1.10094	1.10531	1.10676	1.10044	1.10054
2016/10/11 17:00:00	1.11405	1.11426	1.10490	1.10545	1.11373	1.11424	1.10488	1.10531
2016/10/10 17:00:00	1.11798	1.12051	1.11315	1.11405	1.11792	1.12029	1.11312	1.11373
2016/10/07 17:00:00	1.11527	1.12051	1.11046	1.12043	1.11468	1.12053	1.11042	1.11964
2016/10/06 17:00:00	1.12068	1.12128	1.11400	1.11527	1.12037	1.12124	1.11398	1.11468
2016/10/05 17:00:00	1.12074	1.12334	1.11898	1.12068	1.12014	1.12332	1.11896	1.12037
2016/10/04 17:00:00	1.12134	1.12391	1.11379	1.12074	1.12089	1.12387	1.11379	1.12014
2016/10/03 17:00:00	1.12336	1.12459	1.12054	1.12134	1.12279	1.12447	1.12052	1.12089
2016/09/30 17:00:00	1.12243	1.12512	1.11535	1.12441	1.12213	1.12507	1.11533	1.12339
2016/09/29 17:00:00	1.12176	1.12500	1.11970	1.12243	1.12170	1.12498	1.11968	1.12213
2016/09/28 17:00:00	1.12189	1.12371	1.11821	1.12176	1.12087	1.12369	1.11817	1.12170
2016/09/27 17:00:00	1.12549	1.12591	1.11910	1.12189	1.12529	1.12588	1.11910	1.12087
2016/09/26 17:00:00	1.12328	1.12792	1.12214	1.12549	1.12268	1.12793	1.12210	1.12529
2016/09/23 17:00:00	1.12080	1.12408	1.11940	1.12294	1.12075	1.12404	1.11938	1.12224
2016/09/22 17:00:00	1.11925	1.12575	1.11850	1.12080	1.11851	1.12572	1.11848	1.12075
2016/09/21 17:00:00	1.11512	1.11970	1.11231	1.11925	1.11503	1.11964	1.11229	1.11851
2016/09/20 17:00:00	1.11780	1.12138	1.11498	1.11512	1.11730	1.12134	1.11497	1.11503
2016/09/19 17:00:00	1.11535	1.11980	1.11511	1.11780	1.11520	1.11980	1.11504	1.11730
2016/09/16 17:00:00	1.12438	1.12504	1.11493	1.11601	1.12423	1.12500	1.11495	1.11499
2016/09/15 17:00:00	1.12522	1.12855	1.12193	1.12438	1.12473	1.12842	1.12190	1.12423
2016/09/14 17:00:00	1.12218	1.12744	1.12108	1.12522	1.12182	1.12741	1.12124	1.12473
2016/09/13 17:00:00	1.12361	1.12607	1.12040	1.12218	1.12340	1.12606	1.12038	1.12182
2016/09/12 17:00:00	1.12379	1.12691	1.12104	1.12361	1.12351	1.12683	1.12103	1.12340
2016/09/09 17:00:00	1.12597	1.12852	1.11986	1.12333	1.12558	1.12849	1.11985	1.12302
2016/09/08 17:00:00	1.12393	1.13275	1.12346	1.12597	1.12386	1.13270	1.12341	1.12558
2016/09/07 17:00:00	1.12568	1.12722	1.12289	1.12393	1.12537	1.12719	1.12287	1.12386
2016/09/06 17:00:00	1.11479	1.12633	1.11401	1.12568	1.11463	1.12630	1.11401	1.12537
2016/09/05 17:00:00	1.11589	1.11827	1.11393	1.11479	1.11561	1.11823	1.11391	1.11463
2016/09/02 17:00:00	1.11974	1.12528	1.11504	1.11571	1.11962	1.12525	1.11503	1.11519
2016/09/01 17:00:00	1.11595	1.12054	1.11278	1.11974	1.11566	1.12052	1.11274	1.11962
2016/08/31 17:00:00	1.11439	1.11657	1.11233	1.11595	1.11421	1.11654	1.11231	1.11566
2016/08/30 17:00:00	1.11900	1.11933	1.11322	1.11439	1.11881	1.11922	1.11319	1.11421
2016/08/29 17:00:00	1.11798	1.12081	1.11583	1.11900	1.11757	1.12077	1.11580	1.11881
2016/08/26 17:00:00	1.12864	1.13415	1.11808	1.11971	1.12794	1.13408	1.11802	1.11927
2016/08/25 17:00:00	1.12654	1.12978	1.12593	1.12864	1.12626	1.12975	1.12592	1.12794
2016/08/24 17:00:00	1.13073	1.13118	1.12454	1.12654	1.13043	1.13114	1.12451	1.12626
2016/08/23 17:00:00	1.13209	1.13554	1.13034	1.13073	1.13191	1.13553	1.13032	1.13043
2016/08/22 17:00:00	1.13117	1.13308	1.12711	1.13209	1.13073	1.13307	1.12708	1.13191
2016/08/19 17:00:00	1.13558	1.13606	1.13044	1.13315	1.13522	1.13595	1.13040	1.13188
2016/08/18 17:00:00	1.12944	1.13666	1.12875	1.13558	1.12846	1.13663	1.12839	1.13522
2016/08/17 17:00:00	1.12796	1.13164	1.12420	1.12944	1.12769	1.13159	1.12400	1.12846
2016/08/16 17:00:00	1.11849	1.13229	1.11777	1.12796	1.11819	1.13225	1.11773	1.12769
2016/08/15 17:00:00	1.11717	1.12039	1.11537	1.11849	1.11673	1.12037	1.11532	1.11819
2016/08/12 17:00:00	1.11374	1.12217	1.11316	1.11697	1.11366	1.12213	1.11312	1.11575
2016/08/11 17:00:00	1.11857	1.11920	1.11357	1.11374	1.11751	1.11915	1.11352	1.11366
2016/08/10 17:00:00	1.11177	1.11904	1.11127	1.11857	1.11157	1.11901	1.11121	1.11751
2016/08/09 17:00:00	1.10880	1.11229	1.10708	1.11177	1.10872	1.11225	1.10703	1.11157
2016/08/08 17:00:00	1.10854	1.11053	1.10722	1.10880	1.10766	1.11050	1.10719	1.10872
2016/08/05 17:00:00	1.11308	1.11646	1.10459	1.10934	1.11272	1.11612	1.10457	1.10831
2016/08/04 17:00:00	1.11501	1.11568	1.11142	1.11308	1.11487	1.11562	1.11135	1.11272
2016/08/03 17:00:00	1.12255	1.12283	1.11409	1.11501	1.12217	1.12269	1.11406	1.11487
2016/08/02 17:00:00	1.11666	1.12340	1.11594	1.12255	1.11597	1.12337	1.11559	1.12217
2016/08/01 17:00:00	1.11781	1.11847	1.11553	1.11666	1.11697	1.11837	1.11551	1.11597
2016/07/29 17:00:00	1.10785	1.11981	1.10734	1.11786	1.10748	1.11976	1.10721	1.11673
2016/07/28 17:00:00	1.10594	1.11198	1.10527	1.10785	1.10571	1.11195	1.10520	1.10748
2016/07/27 17:00:00	1.09872	1.10652	1.09617	1.10594	1.09861	1.10651	1.09608	1.10571
2016/07/26 17:00:00	1.09972	1.10308	1.09784	1.09872	1.09929	1.10298	1.09782	1.09861
2016/07/25 17:00:00	1.09791	1.09996	1.09523	1.09972	1.09709	1.09991	1.09519	1.09929
2016/07/22 17:00:00	1.10283	1.10413	1.09557	1.09827	1.10246	1.10409	1.09554	1.09724
2016/07/21 17:00:00	1.10172	1.10609	1.09795	1.10283	1.10128	1.10605	1.09793	1.10246
2016/07/20 17:00:00	1.10224	1.10306	1.09816	1.10172	1.10197	1.10304	1.09813	1.10128
2016/07/19 17:00:00	1.10760	1.10807	1.10000	1.10224	1.10753	1.10804	1.09996	1.10197
2016/07/18 17:00:00	1.10512	1.10847	1.10376	1.10760	1.10493	1.10843	1.10374	1.10753
2016/07/15 17:00:00	1.11226	1.11492	1.10253	1.10411	1.11162	1.11488	1.10241	1.10289
2016/07/14 17:00:00	1.10901	1.11651	1.10885	1.11226	1.10882	1.11648	1.10882	1.11162
2016/07/13 17:00:00	1.10610	1.11200	1.10422	1.10901	1.10603	1.11197	1.10419	1.10882
2016/07/12 17:00:00	1.10582	1.11262	1.10525	1.10610	1.10576	1.11260	1.10520	1.10603
2016/07/11 17:00:00	1.10544	1.10749	1.10158	1.10582	1.10456	1.10745	1.10154	1.10576
2016/07/08 17:00:00	1.10653	1.11226	1.10020	1.10524	1.10611	1.11205	1.10021	1.10479
2016/07/07 17:00:00	1.11013	1.11075	1.10528	1.10653	1.11009	1.11071	1.10524	1.10611
2016/07/06 17:00:00	1.10764	1.11120	1.10292	1.11013	1.10756	1.11116	1.10288	1.11009
2016/07/05 17:00:00	1.11562	1.11870	1.10625	1.10764	1.11532	1.11861	1.10623	1.10756
2016/07/04 17:00:00	1.11351	1.11599	1.10981	1.11562	1.11249	1.11595	1.10977	1.11532
2016/07/01 17:00:00	1.11084	1.11698	1.10724	1.11432	1.11064	1.11693	1.10720	1.11359
2016/06/30 17:00:00	1.11262	1.11548	1.10243	1.11084	1.11230	1.11543	1.10239	1.11064
2016/06/29 17:00:00	1.10669	1.11308	1.10495	1.11262	1.10635	1.11305	1.10491	1.11230
2016/06/28 17:00:00	1.10280	1.11120	1.10106	1.10669	1.10240	1.11115	1.10102	1.10635
2016/06/27 17:00:00	1.10150	1.10842	1.09711	1.10280	1.10108	1.10836	1.09707	1.10240
2016/06/24 17:00:00	1.13905	1.14287	1.09130	1.11251	1.13849	1.14279	1.09115	1.10829
2016/06/23 17:00:00	1.12968	1.14220	1.12966	1.13905	1.12936	1.14213	1.12936	1.13849
2016/06/22 17:00:00	1.12424	1.13379	1.12369	1.12968	1.12417	1.13377	1.12365	1.12936
2016/06/21 17:00:00	1.13176	1.13501	1.12421	1.12424	1.13135	1.13496	1.12398	1.12417
2016/06/20 17:00:00	1.13375	1.13828	1.13024	1.13176	1.13317	1.13825	1.13020	1.13135
2016/06/17 17:00:00	1.12258	1.12966	1.12231	1.12819	1.12237	1.12962	1.12224	1.12737
2016/06/16 17:00:00	1.12616	1.12952	1.11311	1.12258	1.12597	1.12948	1.11308	1.12237
2016/06/15 17:00:00	1.12102	1.12993	1.11901	1.12616	1.12034	1.12987	1.11897	1.12597
2016/06/14 17:00:00	1.12947	1.12988	1.11892	1.12102	1.12899	1.12983	1.11888	1.12034
2016/06/13 17:00:00	1.12556	1.13034	1.12326	1.12947	1.12463	1.13030	1.12320	1.12899
2016/06/10 17:00:00	1.13188	1.13218	1.12455	1.12587	1.13137	1.13213	1.12451	1.12464
2016/06/09 17:00:00	1.13987	1.14158	1.13058	1.13188	1.13885	1.14154	1.13055	1.13137
2016/06/08 17:00:00	1.13603	1.14109	1.13547	1.13987	1.13554	1.14107	1.13542	1.13885
2016/06/07 17:00:00	1.13563	1.13807	1.13388	1.13603	1.13534	1.13805	1.13384	1.13554
2016/06/06 17:00:00	1.13610	1.13931	1.13265	1.13563	1.13509	1.13927	1.13253	1.13534
2016/06/03 17:00:00	1.11513	1.13747	1.11368	1.13720	1.11499	1.13734	1.11365	1.13615
2016/06/02 17:00:00	1.11902	1.12205	1.11457	1.11513	1.11870	1.12201	1.11453	1.11499
2016/06/01 17:00:00	1.11334	1.11942	1.11144	1.11902	1.11300	1.11941	1.11140	1.11870
2016/05/31 17:00:00	1.11398	1.11736	1.11225	1.11334	1.11364	1.11733	1.11221	1.11300
2016/05/30 17:00:00	1.11152	1.11450	1.10980	1.11398	1.11122	1.11446	1.10978	1.11364
2016/05/27 17:00:00	1.11950	1.12011	1.11113	1.11178	1.11928	1.12006	1.11098	1.11098
2016/05/26 17:00:00	1.11552	1.12170	1.11498	1.11950	1.11543	1.12168	1.11494	1.11928
2016/05/25 17:00:00	1.11425	1.11672	1.11291	1.11552	1.11390	1.11669	1.11287	1.11543
2016/05/24 17:00:00	1.12218	1.12275	1.11327	1.11425	1.12192	1.12270	1.11323	1.11390
2016/05/23 17:00:00	1.12112	1.12435	1.11877	1.12218	1.12068	1.12427	1.11874	1.12192
2016/05/20 17:00:00	1.12032	1.12382	1.11966	1.12294	1.12023	1.12371	1.11962	1.12170
2016/05/19 17:00:00	1.12179	1.12302	1.11800	1.12032	1.12147	1.12301	1.11799	1.12023
2016/05/18 17:00:00	1.13159	1.13171	1.12145	1.12179	1.13105	1.13161	1.12141	1.12147
2016/05/17 17:00:00	1.13217	1.13499	1.13022	1.13159	1.13196	1.13486	1.13010	1.13105
2016/05/16 17:00:00	1.13140	1.13426	1.13029	1.13217	1.13089	1.13424	1.13014	1.13196
2016/05/13 17:00:00	1.13797	1.13800	1.12832	1.13139	1.13746	1.13797	1.12829	1.13031
2016/05/12 17:00:00	1.14274	1.14296	1.13707	1.13797	1.14258	1.14292	1.13702	1.13746
2016/05/11 17:00:00	1.13736	1.14468	1.13692	1.14274	1.13699	1.14464	1.13680	1.14258
2016/05/10 17:00:00	1.13837	1.14099	1.13587	1.13736	1.13814	1.14099	1.13583	1.13699
2016/05/09 17:00:00	1.13989	1.14202	1.13755	1.13837	1.13927	1.14198	1.13745	1.13814
2016/05/06 17:00:00	1.14065	1.14837	1.13869	1.14108	1.14037	1.14775	1.13865	1.13989
2016/05/05 17:00:00	1.14897	1.14941	1.13860	1.14065	1.14856	1.14937	1.13858	1.14037
2016/05/04 17:00:00	1.14979	1.15300	1.14665	1.14897	1.14959	1.15296	1.14662	1.14856
2016/05/03 17:00:00	1.15344	1.16169	1.14958	1.14979	1.15294	1.16163	1.14950	1.14959
2016/05/02 17:00:00	1.14642	1.15365	1.14485	1.15344	1.14573	1.15361	1.14481	1.15294
2016/04/29 17:00:00	1.13547	1.14596	1.13495	1.14560	1.13482	1.14593	1.13459	1.14453
2016/04/28 17:00:00	1.13299	1.13683	1.12964	1.13547	1.13197	1.13678	1.12960	1.13482
2016/04/27 17:00:00	1.13006	1.13625	1.12723	1.13299	1.12954	1.13618	1.12710	1.13197
2016/04/26 17:00:00	1.12696	1.13398	1.12566	1.13006	1.12649	1.13395	1.12563	1.12954
2016/04/25 17:00:00	1.12198	1.12785	1.12198	1.12696	1.12162	1.12781	1.12150	1.12649
2016/04/22 17:00:00	1.12884	1.13090	1.12184	1.12312	1.12866	1.13088	1.12168	1.12186
2016/04/21 17:00:00	1.12973	1.14000	1.12699	1.12884	1.12952	1.13988	1.12691	1.12866
2016/04/20 17:00:00	1.13583	1.13887	1.12907	1.12973	1.13565	1.13880	1.12902	1.12952
2016/04/19 17:00:00	1.13156	1.13849	1.13037	1.13583	1.13103	1.13846	1.13033	1.13565
2016/04/18 17:00:00	1.13064	1.13324	1.12740	1.13156	1.13007	1.13320	1.12736	1.13103
2016/04/15 17:00:00	1.12693	1.13172	1.12462	1.12874	1.12656	1.13169	1.12456	1.12750
2016/04/14 17:00:00	1.12758	1.12953	1.12342	1.12693	1.12722	1.12948	1.12337	1.12656
2016/04/13 17:00:00	1.13876	1.13928	1.12686	1.12758	1.13833	1.13911	1.12681	1.12722
2016/04/12 17:00:00	1.14110	1.14652	1.13458	1.13876	1.14033	1.14646	1.13453	1.13833
2016/04/11 17:00:00	1.14187	1.14478	1.13726	1.14110	1.14148	1.14474	1.13721	1.14033
2016/04/08 17:00:00	1.13796	1.14197	1.13493	1.14054	1.13762	1.14191	1.13489	1.13929
2016/04/07 17:00:00	1.14006	1.14546	1.13377	1.13796	1.13977	1.14540	1.13375	1.13762
2016/04/06 17:00:00	1.13907	1.14321	1.13270	1.14006	1.13801	1.14319	1.13266	1.13977
2016/04/05 17:00:00	1.13935	1.14055	1.13361	1.13907	1.13870	1.14051	1.13357	1.13801
2016/04/04 17:00:00	1.14011	1.14130	1.13576	1.13935	1.13998	1.14127	1.13572	1.13870
2016/04/01 17:00:00	1.13834	1.14380	1.13348	1.13996	1.13763	1.14378	1.13346	1.13904
2016/03/31 17:00:00	1.13422	1.14122	1.13104	1.13834	1.13366	1.14117	1.13100	1.13763
2016/03/30 17:00:00	1.12921	1.13655	1.12841	1.13422	1.12864	1.13656	1.12832	1.13366
2016/03/29 17:00:00	1.11976	1.13036	1.11693	1.12921	1.11942	1.13032	1.11689	1.12864
2016/03/28 17:00:00	1.11659	1.12202	1.11532	1.11976	1.11591	1.12199	1.11527	1.11942
2016/03/25 17:00:00	1.11771	1.11828	1.11542	1.11717	1.11734	1.11813	1.11530	1.11596
2016/03/24 17:00:00	1.11857	1.11880	1.11443	1.11771	1.11792	1.11877	1.11439	1.11734
2016/03/23 17:00:00	1.12177	1.12239	1.11597	1.11857	1.12163	1.12235	1.11594	1.11792
2016/03/22 17:00:00	1.12436	1.12602	1.11888	1.12177	1.12406	1.12599	1.11882	1.12163
2016/03/21 17:00:00	1.12693	1.12850	1.12345	1.12436	1.12568	1.12847	1.12342	1.12406
2016/03/18 17:00:00	1.13196	1.13372	1.12563	1.12738	1.13164	1.13369	1.12558	1.12668
2016/03/17 17:00:00	1.12249	1.13428	1.12051	1.13196	1.12227	1.13425	1.12048	1.13164
2016/03/16 17:00:00	1.11125	1.12429	1.10580	1.12249	1.11087	1.12424	1.10578	1.12227
2016/03/15 17:00:00	1.11062	1.11250	1.10721	1.11125	1.10972	1.11250	1.10714	1.11087
2016/03/14 17:00:00	1.11405	1.11771	1.10779	1.11062	1.11365	1.11763	1.10778	1.10972
2016/03/11 17:00:00	1.11844	1.12100	1.10807	1.11505	1.11772	1.12098	1.10802	1.11444
2016/03/10 17:00:00	1.10030	1.12184	1.08217	1.11844	1.09909	1.12182	1.08217	1.11772
2016/03/09 17:00:00	1.10112	1.10351	1.09462	1.10030	1.10095	1.10348	1.09459	1.09909
2016/03/08 17:00:00	1.10149	1.10581	1.09937	1.10112	1.10135	1.10578	1.09935	1.10095
2016/03/07 17:00:00	1.09939	1.10260	1.09402	1.10149	1.09871	1.10257	1.09400	1.10135
2016/03/04 17:00:00	1.09572	1.10437	1.09037	1.10134	1.09555	1.10433	1.09030	1.10017
2016/03/03 17:00:00	1.08689	1.09732	1.08537	1.09572	1.08679	1.09727	1.08534	1.09555
2016/03/02 17:00:00	1.08702	1.08813	1.08258	1.08689	1.08658	1.08811	1.08255	1.08679
2016/03/01 17:00:00	1.08734	1.08939	1.08344	1.08702	1.08725	1.08934	1.08341	1.08658
2016/02/29 17:00:00	1.09179	1.09626	1.08592	1.08734	1.09106	1.09626	1.08591	1.08725
2016/02/26 17:00:00	1.10185	1.10686	1.09120	1.09362	1.10173	1.10682	1.09117	1.09249
2016/02/25 17:00:00	1.10139	1.10500	1.09869	1.10185	1.10104	1.10498	1.09866	1.10173
2016/02/24 17:00:00	1.10214	1.10468	1.09575	1.10139	1.10181	1.10463	1.09571	1.10104
2016/02/23 17:00:00	1.10303	1.10531	1.09902	1.10214	1.10271	1.10527	1.09901	1.10181
2016/02/22 17:00:00	1.11142	1.11254	1.10033	1.10303	1.11095	1.11246	1.10030	1.10271
2016/02/19 17:00:00	1.11082	1.11396	1.10669	1.11326	1.11058	1.11392	1.10663	1.11263
2016/02/18 17:00:00	1.11297	1.11499	1.10712	1.11082	1.11281	1.11496	1.10708	1.11058
2016/02/17 17:00:00	1.11439	1.11795	1.11056	1.11297	1.11410	1.11790	1.11059	1.11281
2016/02/16 17:00:00	1.11558	1.11932	1.11244	1.11439	1.11521	1.11930	1.11241	1.11410
2016/02/15 17:00:00	1.12410	1.12549	1.11281	1.11558	1.12330	1.12491	1.11280	1.11521
2016/02/12 17:00:00	1.13249	1.13343	1.12143	1.12601	1.13218	1.13335	1.12139	1.12489
2016/02/11 17:00:00	1.12954	1.13769	1.12742	1.13249	1.12885	1.13764	1.12739	1.13218
2016/02/10 17:00:00	1.12936	1.13117	1.11609	1.12954	1.12920	1.13114	1.11603	1.12885
2016/02/09 17:00:00	1.11960	1.13383	1.11624	1.12936	1.11924	1.13381	1.11622	1.12920
2016/02/08 17:00:00	1.11450	1.12162	1.10866	1.11960	1.11422	1.12159	1.10865	1.11924
2016/02/05 17:00:00	1.12099	1.12520	1.11090	1.11641	1.12059	1.12448	1.11087	1.11523
2016/02/04 17:00:00	1.11097	1.12392	1.10698	1.12099	1.11029	1.12393	1.10695	1.12059
2016/02/03 17:00:00	1.09205	1.11459	1.09039	1.11097	1.09181	1.11455	1.09036	1.11029
2016/02/02 17:00:00	1.08881	1.09400	1.08858	1.09205	1.08869	1.09400	1.08825	1.09181
2016/02/01 17:00:00	1.08343	1.09130	1.08150	1.08881	1.08312	1.09127	1.08150	1.08869
2016/01/29 17:00:00	1.09416	1.09490	1.08101	1.08330	1.09395	1.09484	1.08098	1.08292
2016/01/28 17:00:00	1.08929	1.09679	1.08699	1.09416	1.08926	1.09676	1.08696	1.09395
2016/01/27 17:00:00	1.08717	1.09167	1.08510	1.08929	1.08681	1.09165	1.08506	1.08926
2016/01/26 17:00:00	1.08499	1.08747	1.08189	1.08717	1.08492	1.08744	1.08187	1.08681
2016/01/25 17:00:00	1.07951	1.08599	1.07896	1.08499	1.07911	1.08568	1.07828	1.08492
2016/01/22 17:00:00	1.08743	1.08769	1.07892	1.08049	1.08723	1.08766	1.07891	1.07924
2016/01/21 17:00:00	1.08946	1.09223	1.07780	1.08743	1.08832	1.09217	1.07775	1.08723
2016/01/20 17:00:00	1.09077	1.09762	1.08776	1.08946	1.09068	1.09760	1.08772	1.08832
2016/01/19 17:00:00	1.08948	1.09393	1.08597	1.09077	1.08901	1.09389	1.08593	1.09068
2016/01/18 17:00:00	1.09295	1.09303	1.08691	1.08948	1.09215	1.09277	1.08687	1.08901
2016/01/15 17:00:00	1.08657	1.09848	1.08546	1.09189	1.08626	1.09845	1.08544	1.09068
2016/01/14 17:00:00	1.08783	1.09435	1.08349	1.08657	1.08767	1.09432	1.08346	1.08626
2016/01/13 17:00:00	1.08598	1.08881	1.08051	1.08783	1.08572	1.08877	1.08049	1.08767
2016/01/12 17:00:00	1.08592	1.09004	1.08196	1.08598	1.08587	1.09003	1.08195	1.08572
2016/01/11 17:00:00	1.09233	1.09706	1.08480	1.08592	1.09152	1.09698	1.08476	1.08587
2016/01/08 17:00:00	1.09347	1.09359	1.08034	1.09314	1.09294	1.09337	1.08033	1.09192
2016/01/07 17:00:00	1.07828	1.09400	1.07712	1.09347	1.07797	1.09402	1.07711	1.09294
