日時	"AUD/CAD(始値, 買い)"	"AUD/CAD(高値, 買い)"	"AUD/CAD(安値, 買い)"	"AUD/CAD(終値, 買い)"	"AUD/CAD(始値, 売り)*"	"AUD/CAD(高値, 売り)*"	"AUD/CAD(安値, 売り)*"	"AUD/CAD(終値, 売り)*"
2014/07/31 17:00:00	1.01772	1.01796	1.01171	1.01429	1.01698	1.01766	1.01165	1.01351
2014/07/30 17:00:00	1.01871	1.01902	1.01527	1.01772	1.01793	1.01892	1.01495	1.01698
2014/07/29 17:00:00	1.01618	1.01934	1.01473	1.01871	1.01539	1.01923	1.01466	1.01793
2014/07/28 17:00:00	1.01661	1.01809	1.01416	1.01618	1.01629	1.01800	1.01409	1.01539
2014/07/25 17:00:00	1.01245	1.01760	1.01025	1.01722	1.01170	1.01754	1.01019	1.01584
2014/07/24 17:00:00	1.01483	1.01693	1.01068	1.01245	1.01402	1.01695	1.01047	1.01170
2014/07/23 17:00:00	1.00909	1.01524	1.00750	1.01483	1.00853	1.01519	1.00742	1.01402
2014/07/22 17:00:00	1.00699	1.01178	1.00554	1.00909	1.00621	1.01171	1.00545	1.00853
2014/07/21 17:00:00	1.00891	1.00951	1.00582	1.00699	1.00742	1.00944	1.00575	1.00621
2014/07/18 17:00:00	1.00696	1.01054	1.00463	1.00913	1.00615	1.01034	1.00455	1.00775
2014/07/17 17:00:00	1.00658	1.00913	1.00462	1.00696	1.00580	1.00909	1.00454	1.00615
2014/07/16 17:00:00	1.00835	1.01020	1.00420	1.00658	1.00784	1.01012	1.00407	1.00580
2014/07/15 17:00:00	1.00671	1.00921	1.00473	1.00835	1.00600	1.00913	1.00465	1.00784
2014/07/14 17:00:00	1.00769	1.01023	1.00572	1.00671	1.00609	1.01017	1.00565	1.00600
2014/07/11 17:00:00	1.00085	1.00850	0.99818	1.00840	1.00035	1.00817	0.99809	1.00727
2014/07/10 17:00:00	1.00299	1.00745	0.99834	1.00085	1.00221	1.00717	0.99827	1.00035
2014/07/09 17:00:00	1.00416	1.00514	1.00048	1.00299	1.00335	1.00512	1.00042	1.00221
2014/07/08 17:00:00	1.00176	1.00515	1.00053	1.00416	1.00098	1.00507	1.00043	1.00335
2014/07/07 17:00:00	0.99759	1.00178	0.99575	1.00176	0.99696	1.00141	0.99568	1.00098
2014/07/04 17:00:00	0.99440	0.99841	0.99389	0.99770	0.99388	0.99827	0.99374	0.99726
2014/07/03 17:00:00	1.00763	1.00763	0.99375	0.99440	1.00680	1.00748	0.99373	0.99388
2014/07/02 17:00:00	1.01010	1.01010	1.00405	1.00763	1.00936	1.00998	1.00398	1.00680
2014/07/01 17:00:00	1.00685	1.01187	1.00472	1.01010	1.00609	1.01182	1.00469	1.00936
2014/06/30 17:00:00	1.00574	1.00685	1.00287	1.00685	1.00426	1.00670	1.00277	1.00609
2014/06/27 17:00:00	1.00681	1.00862	1.00384	1.00590	1.00607	1.00857	1.00381	1.00452
2014/06/26 17:00:00	1.00884	1.00957	1.00505	1.00681	1.00808	1.00953	1.00500	1.00607
2014/06/25 17:00:00	1.00696	1.00892	1.00531	1.00884	1.00618	1.00858	1.00522	1.00808
2014/06/24 17:00:00	1.01160	1.01182	1.00627	1.00696	1.01075	1.01177	1.00608	1.00618
2014/06/23 17:00:00	1.00944	1.01419	1.00841	1.01160	1.00861	1.01411	1.00765	1.01075
2014/06/20 17:00:00	1.01717	1.01835	1.00923	1.01052	1.01641	1.01825	1.00904	1.00914
2014/06/19 17:00:00	1.01990	1.02011	1.01610	1.01717	1.01908	1.02006	1.01614	1.01641
2014/06/18 17:00:00	1.01452	1.02035	1.01359	1.01990	1.01373	1.02006	1.01339	1.01908
2014/06/17 17:00:00	1.01986	1.01986	1.01310	1.01452	1.01907	1.01959	1.01304	1.01373
2014/06/16 17:00:00	1.02046	1.02152	1.01855	1.01986	1.01991	1.02143	1.01846	1.01907
2014/06/13 17:00:00	1.02370	1.02370	1.01782	1.02118	1.02307	1.02349	1.01776	1.01980
2014/06/12 17:00:00	1.02037	1.02394	1.01634	1.02370	1.01952	1.02388	1.01587	1.02307
2014/06/11 17:00:00	1.02236	1.02429	1.01939	1.02037	1.02157	1.02425	1.01915	1.01952
2014/06/10 17:00:00	1.02065	1.02353	1.01896	1.02236	1.01986	1.02346	1.01892	1.02157
2014/06/09 17:00:00	1.02103	1.02325	1.01827	1.02065	1.01980	1.02318	1.01822	1.01986
2014/06/06 17:00:00	1.02086	1.02319	1.01846	1.02111	1.02012	1.02314	1.01745	1.01974
2014/06/05 17:00:00	1.01541	1.02134	1.01385	1.02086	1.01465	1.02126	1.01379	1.02012
2014/06/04 17:00:00	1.01102	1.01663	1.01053	1.01541	1.01022	1.01620	1.01022	1.01465
2014/06/03 17:00:00	1.00827	1.01233	1.00637	1.01102	1.00749	1.01226	1.00597	1.01022
2014/06/02 17:00:00	1.00983	1.01035	1.00335	1.00827	1.00923	1.00996	1.00326	1.00749
2014/05/30 17:00:00	1.00917	1.01111	1.00727	1.01080	1.00827	1.01084	1.00719	1.00942
2014/05/29 17:00:00	1.00523	1.01177	1.00197	1.00917	1.00429	1.01170	1.00191	1.00827
2014/05/28 17:00:00	1.00579	1.00631	1.00099	1.00523	1.00493	1.00617	1.00094	1.00429
2014/05/27 17:00:00	1.00388	1.00629	1.00323	1.00579	1.00261	1.00602	1.00261	1.00493
2014/05/26 17:00:00	1.00464	1.00490	1.00292	1.00388	1.00356	1.00461	1.00261	1.00261
2014/05/23 17:00:00	1.00521	1.00751	1.00311	1.00402	1.00439	1.00742	1.00262	1.00264
2014/05/22 17:00:00	1.00975	1.01177	1.00373	1.00521	1.00940	1.01167	1.00369	1.00439
2014/05/21 17:00:00	1.00853	1.01008	1.00538	1.00975	1.00777	1.00995	1.00532	1.00940
2014/05/20 17:00:00	1.01499	1.01534	1.00764	1.00853	1.01449	1.01524	1.00757	1.00777
2014/05/19 17:00:00	1.01850	1.01918	1.01364	1.01499	1.01829	1.01829	1.01361	1.01449
2014/05/16 17:00:00	1.01899	1.01952	1.01615	1.01766	1.01822	1.01945	1.01608	1.01628
2014/05/15 17:00:00	1.02159	1.02159	1.01519	1.01899	1.02081	1.02135	1.01513	1.01822
2014/05/14 17:00:00	1.02158	1.02649	1.01969	1.02159	1.02031	1.02643	1.01964	1.02081
2014/05/13 17:00:00	1.02017	1.02288	1.01813	1.02158	1.01970	1.02254	1.01807	1.02031
2014/05/12 17:00:00	1.02102	1.02170	1.01882	1.02017	1.01992	1.02166	1.01877	1.01970
2014/05/09 17:00:00	1.01604	1.02223	1.01238	1.02056	1.01496	1.02220	1.01231	1.01931
2014/05/08 17:00:00	1.01685	1.02245	1.01434	1.01604	1.01607	1.02235	1.01429	1.01496
2014/05/07 17:00:00	1.01907	1.01908	1.01562	1.01685	1.01816	1.01870	1.01552	1.01607
2014/05/06 17:00:00	1.01648	1.02201	1.01538	1.01907	1.01560	1.02190	1.01527	1.01816
2014/05/05 17:00:00	1.02070	1.02080	1.01536	1.01648	1.01942	1.01953	1.01528	1.01560
2014/05/02 17:00:00	1.01698	1.01921	1.01181	1.01864	1.01604	1.01882	1.01142	1.01782
2014/05/01 17:00:00	1.01841	1.02139	1.01619	1.01698	1.01763	1.02134	1.01604	1.01604
2014/04/30 17:00:00	1.01472	1.01875	1.01424	1.01841	1.01392	1.01868	1.01392	1.01763
2014/04/29 17:00:00	1.02148	1.02150	1.01435	1.01472	1.02070	1.02133	1.01392	1.01392
2014/04/28 17:00:00	1.02449	1.02679	1.01975	1.02148	1.02377	1.02675	1.01967	1.02070
2014/04/25 17:00:00	1.02154	1.02481	1.02062	1.02473	1.02078	1.02477	1.02052	1.02335
2014/04/24 17:00:00	1.02575	1.02595	1.02031	1.02154	1.02441	1.02589	1.02024	1.02078
2014/04/23 17:00:00	1.03322	1.03481	1.02277	1.02575	1.03240	1.03438	1.02274	1.02441
2014/04/22 17:00:00	1.02737	1.03409	1.02663	1.03322	1.02643	1.03402	1.02637	1.03240
2014/04/21 17:00:00	1.02988	1.03049	1.02610	1.02737	1.02891	1.03045	1.02602	1.02643
2014/04/18 17:00:00	1.02702	1.02955	1.02622	1.02950	1.02624	1.02914	1.02605	1.02782
2014/04/17 17:00:00	1.03276	1.03352	1.02563	1.02702	1.03152	1.03341	1.02557	1.02624
2014/04/16 17:00:00	1.02823	1.03505	1.02593	1.03276	1.02749	1.03500	1.02583	1.03152
2014/04/15 17:00:00	1.03338	1.03346	1.02563	1.02823	1.03243	1.03323	1.02557	1.02749
2014/04/14 17:00:00	1.03100	1.03431	1.02888	1.03338	1.03041	1.03405	1.02878	1.03243
2014/04/11 17:00:00	1.02988	1.03260	1.02407	1.03223	1.02910	1.03234	1.02395	1.03085
2014/04/10 17:00:00	1.02187	1.02988	1.01994	1.02988	1.02109	1.02981	1.01975	1.02910
2014/04/09 17:00:00	1.02296	1.02637	1.01776	1.02187	1.02212	1.02630	1.01768	1.02109
2014/04/08 17:00:00	1.01737	1.02332	1.01656	1.02296	1.01688	1.02321	1.01632	1.02212
2014/04/07 17:00:00	1.02021	1.02188	1.01525	1.01737	1.01882	1.02182	1.01518	1.01688
2014/04/04 17:00:00	1.01922	1.02206	1.01513	1.02067	1.01836	1.02200	1.01514	1.01929
2014/04/03 17:00:00	1.02090	1.02142	1.01517	1.01922	1.02012	1.02108	1.01512	1.01836
2014/04/02 17:00:00	1.01959	1.02147	1.01770	1.02090	1.01930	1.02139	1.01765	1.02012
2014/04/01 17:00:00	1.02399	1.02851	1.01898	1.01959	1.02321	1.02814	1.01890	1.01930
2014/03/31 17:00:00	1.02328	1.02535	1.01630	1.02399	1.02158	1.02527	1.01623	1.02321
2014/03/28 17:00:00	1.02175	1.02464	1.01819	1.02348	1.02082	1.02457	1.01815	1.02269
2014/03/27 17:00:00	1.02474	1.02605	1.02003	1.02175	1.02395	1.02600	1.01989	1.02082
2014/03/26 17:00:00	1.02385	1.03168	1.02170	1.02474	1.02339	1.03165	1.02161	1.02395
2014/03/25 17:00:00	1.02253	1.02566	1.02132	1.02385	1.02174	1.02561	1.02116	1.02339
2014/03/24 17:00:00	1.02085	1.02434	1.01687	1.02253	1.01946	1.02426	1.01620	1.02174
2014/03/21 17:00:00	1.01666	1.02244	1.01433	1.02040	1.01590	1.02239	1.01429	1.01902
2014/03/20 17:00:00	1.01638	1.01790	1.01307	1.01666	1.01604	1.01784	1.01299	1.01590
2014/03/19 17:00:00	1.01664	1.02067	1.01336	1.01638	1.01588	1.02066	1.01327	1.01604
2014/03/18 17:00:00	1.00498	1.01738	1.00177	1.01664	1.00420	1.01729	1.00175	1.01588
2014/03/17 17:00:00	1.00307	1.00661	0.99976	1.00498	1.00195	1.00659	0.99867	1.00420
2014/03/14 17:00:00	1.00071	1.00310	0.99862	1.00307	0.99991	1.00301	0.99853	1.00195
2014/03/13 17:00:00	0.99947	1.00881	0.99670	1.00071	0.99891	1.00858	0.99661	0.99991
2014/03/12 17:00:00	0.99739	1.00010	0.99216	0.99947	0.99661	1.00003	0.99203	0.99891
2014/03/11 17:00:00	1.00249	1.00618	0.99534	0.99739	1.00163	1.00614	0.99527	0.99661
2014/03/10 17:00:00	1.00322	1.00688	1.00037	1.00249	1.00200	1.00684	1.00034	1.00163
2014/03/07 17:00:00	0.99897	1.01064	0.99724	1.00597	0.99843	1.01062	0.99714	1.00481
2014/03/06 17:00:00	0.99152	1.00030	0.98994	0.99897	0.99074	1.00025	0.98984	0.99843
2014/03/05 17:00:00	0.99311	0.99730	0.99105	0.99152	0.99276	0.99691	0.99062	0.99074
2014/03/04 17:00:00	0.99028	0.99522	0.98869	0.99311	0.98952	0.99484	0.98857	0.99276
2014/03/03 17:00:00	0.98666	0.99183	0.98273	0.99028	0.98490	0.99176	0.98251	0.98952
2014/02/28 17:00:00	0.99731	0.99994	0.98607	0.98878	0.99683	0.99984	0.98603	0.98829
2014/02/27 17:00:00	0.99847	0.99943	0.99105	0.99731	0.99769	0.99936	0.99100	0.99683
2014/02/26 17:00:00	1.00032	1.00055	0.99458	0.99847	0.99935	1.00032	0.99451	0.99769
2014/02/25 17:00:00	0.99980	1.00111	0.99734	1.00032	0.99853	1.00104	0.99735	0.99935
2014/02/24 17:00:00	0.99815	1.00183	0.99550	0.99980	0.99686	1.00181	0.99532	0.99853
2014/02/21 17:00:00	1.00004	1.00598	0.99679	0.99795	0.99926	1.00594	0.99671	0.99717
2014/02/20 17:00:00	0.99766	1.00130	0.99047	1.00004	0.99684	1.00120	0.99049	0.99926
2014/02/19 17:00:00	0.98883	1.00031	0.98483	0.99766	0.98756	1.00018	0.98477	0.99684
2014/02/18 17:00:00	0.99093	0.99474	0.98632	0.98883	0.98979	0.99468	0.98627	0.98756
2014/02/17 17:00:00	0.99643	0.99649	0.98924	0.99093	0.99520	0.99552	0.98917	0.98979
2014/02/14 17:00:00	0.98617	0.99336	0.98419	0.99331	0.98531	0.99314	0.98409	0.99168
2014/02/13 17:00:00	0.99349	0.99422	0.98315	0.98617	0.99301	0.99337	0.98308	0.98531
2014/02/12 17:00:00	0.99544	0.99744	0.99104	0.99349	0.99454	0.99734	0.99101	0.99301
2014/02/11 17:00:00	0.99000	1.00095	0.98853	0.99544	0.98932	1.00087	0.98829	0.99454
2014/02/10 17:00:00	0.98898	0.99026	0.98301	0.99000	0.98859	0.99000	0.98296	0.98932
2014/02/07 17:00:00	0.99216	0.99346	0.98296	0.98932	0.99143	0.99277	0.98288	0.98808
2014/02/06 17:00:00	0.98813	0.99681	0.98676	0.99216	0.98725	0.99675	0.98649	0.99143
2014/02/05 17:00:00	0.98951	0.99130	0.98341	0.98813	0.98863	0.99125	0.98334	0.98725
2014/02/04 17:00:00	0.97368	0.99022	0.96959	0.98951	0.97270	0.99014	0.96954	0.98863
2014/02/03 17:00:00	0.97489	0.97586	0.97074	0.97368	0.97352	0.97577	0.97054	0.97270
2014/01/31 17:00:00	0.98173	0.98483	0.97078	0.97567	0.98110	0.98475	0.97069	0.97396
2014/01/30 17:00:00	0.97679	0.98327	0.97456	0.98173	0.97563	0.98317	0.97437	0.98110
2014/01/29 17:00:00	0.97977	0.98287	0.97007	0.97679	0.97827	0.98281	0.97001	0.97563
2014/01/28 17:00:00	0.97143	0.98299	0.97012	0.97977	0.97097	0.98289	0.97002	0.97827
2014/01/27 17:00:00	0.96251	0.97275	0.96031	0.97143	0.96178	0.97265	0.96023	0.97097
2014/01/24 17:00:00	0.97367	0.97448	0.95919	0.96343	0.97326	0.97440	0.95910	0.96198
2014/01/23 17:00:00	0.98189	0.98394	0.97186	0.97367	0.98143	0.98381	0.97177	0.97326
2014/01/22 17:00:00	0.96611	0.98229	0.96482	0.98189	0.96571	0.98187	0.96394	0.98143
2014/01/21 17:00:00	0.96558	0.96831	0.96393	0.96611	0.96398	0.96821	0.96378	0.96571
2014/01/20 17:00:00	0.96235	0.96601	0.95937	0.96558	0.96125	0.96594	0.95927	0.96398
2014/01/17 17:00:00	0.96460	0.96567	0.96130	0.96384	0.96435	0.96487	0.96123	0.96214
2014/01/16 17:00:00	0.97524	0.97614	0.95960	0.96460	0.97466	0.97557	0.95956	0.96435
2014/01/15 17:00:00	0.98181	0.98245	0.97440	0.97524	0.98107	0.98239	0.97422	0.97466
2014/01/14 17:00:00	0.98350	0.98535	0.97924	0.98181	0.98306	0.98525	0.97889	0.98107
2014/01/13 17:00:00	0.98241	0.99011	0.97989	0.98350	0.98108	0.99002	0.97997	0.98306
2014/01/10 17:00:00	0.96540	0.98244	0.96367	0.98108	0.96468	0.98234	0.96351	0.98001
2014/01/09 17:00:00	0.96351	0.96654	0.96095	0.96540	0.96328	0.96644	0.96085	0.96468
2014/01/08 17:00:00	0.96168	0.96683	0.95951	0.96351	0.96093	0.96674	0.95930	0.96328
2014/01/07 17:00:00	0.95575	0.96190	0.95215	0.96168	0.95506	0.96181	0.95206	0.96093
2014/01/06 17:00:00	0.95345	0.95668	0.94988	0.95575	0.95173	0.95665	0.94978	0.95506
2014/01/03 17:00:00	0.95121	0.95751	0.94825	0.95203	0.95033	0.95744	0.94818	0.95068
2014/01/02 17:00:00	0.94985	0.95143	0.94123	0.95121	0.94959	0.95129	0.94114	0.95033
2013/12/31 17:00:00	0.94832	0.95259	0.94773	0.94985	0.94750	0.95249	0.94705	0.94959
2013/12/30 17:00:00	0.94910	0.95221	0.94717	0.94832	0.94799	0.95216	0.94707	0.94750
2013/12/27 17:00:00	0.94772	0.95211	0.94440	0.95064	0.94675	0.95203	0.94430	0.94889
2013/12/26 17:00:00	0.94714	0.94812	0.94316	0.94772	0.94688	0.94783	0.94302	0.94675
2013/12/24 17:00:00	0.94808	0.94961	0.94589	0.94714	0.94795	0.94912	0.94572	0.94688
2013/12/23 17:00:00	0.94998	0.95168	0.94565	0.94808	0.94884	0.95159	0.94554	0.94795
2013/12/20 17:00:00	0.94610	0.95454	0.94474	0.95004	0.94504	0.95447	0.94453	0.94831
2013/12/19 17:00:00	0.94834	0.95162	0.94359	0.94610	0.94789	0.95153	0.94347	0.94504
2013/12/18 17:00:00	0.94439	0.95105	0.94263	0.94834	0.94375	0.95083	0.94238	0.94789
2013/12/17 17:00:00	0.94805	0.94864	0.94232	0.94439	0.94774	0.94855	0.94226	0.94375
2013/12/16 17:00:00	0.94991	0.95026	0.94491	0.94805	0.94874	0.94941	0.94442	0.94774
2013/12/13 17:00:00	0.95136	0.95372	0.94788	0.94995	0.95064	0.95365	0.94784	0.94840
2013/12/12 17:00:00	0.95857	0.96192	0.94941	0.95136	0.95785	0.96158	0.94934	0.95064
2013/12/11 17:00:00	0.97035	0.97056	0.95820	0.95857	0.96976	0.97043	0.95782	0.95785
2013/12/10 17:00:00	0.96835	0.97273	0.96532	0.97035	0.96761	0.97268	0.96500	0.96976
2013/12/09 17:00:00	0.97210	0.97239	0.96646	0.96835	0.97044	0.97231	0.96638	0.96761
2013/12/06 17:00:00	0.96543	0.97045	0.95852	0.96933	0.96511	0.97039	0.95802	0.96775
2013/12/05 17:00:00	0.96511	0.96622	0.96047	0.96543	0.96431	0.96615	0.96036	0.96511
2013/12/04 17:00:00	0.97306	0.97370	0.96025	0.96511	0.97274	0.97286	0.96018	0.96431
2013/12/03 17:00:00	0.96916	0.97477	0.96457	0.97306	0.96892	0.97476	0.96446	0.97274
2013/12/02 17:00:00	0.97050	0.97363	0.96651	0.96916	0.96908	0.97355	0.96646	0.96892
2013/11/29 17:00:00	0.96370	0.96825	0.95957	0.96755	0.96298	0.96819	0.95947	0.96595
2013/11/28 17:00:00	0.96217	0.96761	0.96173	0.96370	0.96189	0.96757	0.96143	0.96298
2013/11/27 17:00:00	0.96243	0.96394	0.96033	0.96217	0.96171	0.96384	0.96027	0.96189
2013/11/26 17:00:00	0.96637	0.96885	0.95861	0.96243	0.96553	0.96880	0.95854	0.96171
2013/11/25 17:00:00	0.96564	0.96887	0.96373	0.96637	0.96461	0.96880	0.96364	0.96553
2013/11/22 17:00:00	0.97169	0.97278	0.96384	0.96512	0.97103	0.97269	0.96368	0.96408
2013/11/21 17:00:00	0.97568	0.97613	0.96832	0.97169	0.97506	0.97601	0.96822	0.97103
2013/11/20 17:00:00	0.98772	0.98790	0.97445	0.97568	0.98727	0.98776	0.97440	0.97506
2013/11/19 17:00:00	0.97826	0.98779	0.97599	0.98772	0.97755	0.98773	0.97563	0.98727
2013/11/18 17:00:00	0.97933	0.98217	0.97716	0.97826	0.97795	0.98212	0.97706	0.97755
2013/11/15 17:00:00	0.97539	0.98158	0.97422	0.97886	0.97472	0.98154	0.97403	0.97720
2013/11/14 17:00:00	0.97893	0.98072	0.97356	0.97539	0.97812	0.98062	0.97350	0.97472
2013/11/13 17:00:00	0.97663	0.98041	0.97281	0.97893	0.97572	0.97994	0.97277	0.97812
2013/11/12 17:00:00	0.98100	0.98163	0.97347	0.97663	0.98012	0.98101	0.97331	0.97572
2013/11/11 17:00:00	0.98499	0.98499	0.97922	0.98100	0.98324	0.98418	0.97914	0.98012
2013/11/08 17:00:00	0.98924	0.99130	0.98149	0.98384	0.98869	0.99049	0.98150	0.98280
2013/11/07 17:00:00	0.99259	0.99324	0.98664	0.98924	0.99245	0.99282	0.98654	0.98869
2013/11/06 17:00:00	0.99398	0.99669	0.99092	0.99259	0.99384	0.99669	0.99087	0.99245
2013/11/05 17:00:00	0.99124	0.99527	0.98808	0.99398	0.99110	0.99520	0.98797	0.99384
2013/11/04 17:00:00	0.98602	0.99164	0.98408	0.99124	0.98488	0.99156	0.98405	0.99110
2013/11/01 17:00:00	0.98642	0.98969	0.98297	0.98411	0.98629	0.98972	0.98282	0.98339
2013/10/31 17:00:00	0.99373	0.99623	0.98546	0.98642	0.99359	0.99616	0.98541	0.98629
2013/10/30 17:00:00	0.99257	0.99507	0.99012	0.99373	0.99243	0.99503	0.99002	0.99359
2013/10/29 17:00:00	0.99987	1.00040	0.98973	0.99257	0.99973	1.00003	0.98966	0.99243
2013/10/28 17:00:00	1.00216	1.00482	0.99859	0.99987	1.00071	1.00477	0.99850	0.99973
2013/10/25 17:00:00	1.00261	1.00342	0.99944	1.00239	1.00249	1.00338	0.99934	1.00117
2013/10/24 17:00:00	0.99939	1.00303	0.99720	1.00261	0.99925	1.00302	0.99712	1.00249
2013/10/23 17:00:00	0.99903	1.00365	0.99164	0.99939	0.99923	1.00347	0.99164	0.99925
2013/10/22 17:00:00	0.99506	1.00015	0.99392	0.99903	0.99501	1.00010	0.99371	0.99923
2013/10/21 17:00:00	0.99614	0.99646	0.99298	0.99506	0.99438	0.99641	0.99286	0.99501
2013/10/18 17:00:00	0.99192	0.99637	0.98919	0.99617	0.99181	0.99623	0.98899	0.99479
2013/10/17 17:00:00	0.98672	0.99297	0.98393	0.99192	0.98659	0.99292	0.98382	0.99181
2013/10/16 17:00:00	0.98905	0.99030	0.98517	0.98672	0.98882	0.99020	0.98513	0.98659
2013/10/15 17:00:00	0.98220	0.98941	0.98152	0.98905	0.98206	0.98907	0.98135	0.98882
2013/10/14 17:00:00	0.97819	0.98399	0.97739	0.98220	0.97723	0.98386	0.97723	0.98206
2013/10/11 17:00:00	0.98306	0.98624	0.97929	0.98069	0.98293	0.98578	0.97921	0.97952
2013/10/10 17:00:00	0.98185	0.98467	0.97812	0.98306	0.98171	0.98443	0.97802	0.98293
2013/10/09 17:00:00	0.97733	0.98295	0.97648	0.98185	0.97719	0.98291	0.97616	0.98171
2013/10/08 17:00:00	0.97245	0.97883	0.97173	0.97733	0.97231	0.97877	0.97144	0.97719
2013/10/07 17:00:00	0.97257	0.97373	0.96944	0.97245	0.97087	0.97365	0.96935	0.97231
2013/10/04 17:00:00	0.97061	0.97639	0.96994	0.97149	0.97047	0.97632	0.96985	0.97069
2013/10/03 17:00:00	0.97044	0.97194	0.96761	0.97061	0.97037	0.97185	0.96748	0.97047
2013/10/02 17:00:00	0.97045	0.97258	0.96556	0.97044	0.97032	0.97248	0.96550	0.97037
2013/10/01 17:00:00	0.96102	0.97256	0.95971	0.97045	0.96096	0.97249	0.95937	0.97032
2013/09/30 17:00:00	0.96157	0.96235	0.95737	0.96102	0.96001	0.96231	0.95710	0.96096
2013/09/27 17:00:00	0.96523	0.96658	0.95869	0.96094	0.96531	0.96656	0.95858	0.95970
2013/09/26 17:00:00	0.96629	0.96958	0.96424	0.96523	0.96615	0.96956	0.96414	0.96531
2013/09/25 17:00:00	0.96765	0.96850	0.96288	0.96629	0.96751	0.96791	0.96285	0.96615
2013/09/24 17:00:00	0.96997	0.97029	0.96469	0.96765	0.96984	0.96984	0.96461	0.96751
2013/09/23 17:00:00	0.96581	0.97262	0.96581	0.96997	0.96512	0.97256	0.96512	0.96984
2013/09/20 17:00:00	0.96926	0.97196	0.96544	0.96894	0.96912	0.97188	0.96536	0.96866
2013/09/19 17:00:00	0.97388	0.97421	0.96610	0.96926	0.97358	0.97358	0.96600	0.96912
2013/09/18 17:00:00	0.96342	0.97416	0.96196	0.97388	0.96328	0.97403	0.96188	0.97358
2013/09/17 17:00:00	0.96208	0.96538	0.95959	0.96342	0.96203	0.96533	0.95951	0.96328
2013/09/16 17:00:00	0.96356	0.96904	0.96002	0.96208	0.96186	0.96791	0.95994	0.96203
2013/09/13 17:00:00	0.95730	0.95811	0.95388	0.95768	0.95716	0.95748	0.95379	0.95683
2013/09/12 17:00:00	0.96275	0.96426	0.95281	0.95730	0.96261	0.96416	0.95261	0.95716
2013/09/11 17:00:00	0.96392	0.96464	0.95977	0.96275	0.96378	0.96422	0.95970	0.96261
2013/09/10 17:00:00	0.95760	0.96470	0.95647	0.96392	0.95747	0.96463	0.95605	0.96378
2013/09/09 17:00:00	0.95906	0.95979	0.95413	0.95760	0.95798	0.95939	0.95406	0.95747
2013/09/06 17:00:00	0.95857	0.95998	0.95463	0.95700	0.95827	0.95986	0.95461	0.95527
2013/09/05 17:00:00	0.96284	0.96312	0.95730	0.95857	0.96270	0.96300	0.95714	0.95827
2013/09/04 17:00:00	0.95448	0.96448	0.95284	0.96284	0.95430	0.96416	0.95259	0.96270
2013/09/03 17:00:00	0.94724	0.95590	0.94707	0.95448	0.94694	0.95592	0.94631	0.95430
2013/09/02 17:00:00	0.94246	0.94959	0.94034	0.94724	0.94136	0.94953	0.93992	0.94694
2013/08/30 17:00:00	0.94116	0.94360	0.93595	0.93911	0.94094	0.94301	0.93584	0.93765
2013/08/29 17:00:00	0.93777	0.94142	0.93700	0.94116	0.93764	0.94135	0.93692	0.94094
2013/08/28 17:00:00	0.94160	0.94213	0.93308	0.93777	0.94083	0.94186	0.93301	0.93764
2013/08/27 17:00:00	0.94830	0.94934	0.93972	0.94160	0.94816	0.94901	0.93965	0.94083
2013/08/26 17:00:00	0.95080	0.95280	0.94697	0.94830	0.94952	0.95269	0.94689	0.94816
2013/08/23 17:00:00	0.94765	0.95218	0.94743	0.94841	0.94741	0.95216	0.94649	0.94710
2013/08/22 17:00:00	0.93999	0.95088	0.93738	0.94765	0.93969	0.95079	0.93726	0.94741
2013/08/21 17:00:00	0.94317	0.94594	0.93864	0.93999	0.94297	0.94580	0.93859	0.93969
2013/08/20 17:00:00	0.94283	0.94523	0.93545	0.94317	0.94289	0.94519	0.93537	0.94297
2013/08/19 17:00:00	0.95037	0.95278	0.94147	0.94283	0.94979	0.95275	0.94141	0.94289
2013/08/16 17:00:00	0.94252	0.95361	0.94037	0.95026	0.94230	0.95353	0.94027	0.94899
2013/08/15 17:00:00	0.94371	0.94762	0.93779	0.94252	0.94343	0.94756	0.93776	0.94230
2013/08/14 17:00:00	0.94253	0.94581	0.94019	0.94371	0.94240	0.94571	0.94010	0.94343
2013/08/13 17:00:00	0.94280	0.94392	0.93834	0.94253	0.94266	0.94392	0.93828	0.94240
2013/08/12 17:00:00	0.94719	0.94826	0.94172	0.94280	0.94605	0.94819	0.94157	0.94266
2013/08/09 17:00:00	0.93997	0.94883	0.93859	0.94679	0.93984	0.94881	0.93821	0.94518
2013/08/08 17:00:00	0.93826	0.94675	0.93623	0.93997	0.93801	0.94671	0.93573	0.93984
2013/08/07 17:00:00	0.93246	0.94042	0.92958	0.93826	0.93229	0.94031	0.92948	0.93801
2013/08/06 17:00:00	0.92549	0.93366	0.92244	0.93246	0.92542	0.93359	0.92224	0.93229
2013/08/05 17:00:00	0.92768	0.92768	0.92050	0.92549	0.92641	0.92726	0.92041	0.92542
2013/08/02 17:00:00	0.92366	0.92934	0.92068	0.92550	0.92351	0.92903	0.92061	0.92490
2013/08/01 17:00:00	0.92348	0.92580	0.91748	0.92366	0.92319	0.92564	0.91687	0.92351
2013/07/31 17:00:00	0.93440	0.93547	0.92003	0.92348	0.93401	0.93533	0.91987	0.92319
2013/07/30 17:00:00	0.94514	0.94619	0.93093	0.93440	0.94494	0.94522	0.93083	0.93401
