日時	"EUR/AUD(始値, 買い)"	"EUR/AUD(高値, 買い)"	"EUR/AUD(安値, 買い)"	"EUR/AUD(終値, 買い)"	"EUR/AUD(始値, 売り)*"	"EUR/AUD(高値, 売り)*"	"EUR/AUD(安値, 売り)*"	"EUR/AUD(終値, 売り)*"
2013/05/03 17:00:00	1.27495	1.28219	1.26897	1.27161	1.27476	1.28207	1.26890	1.27108
2013/05/02 17:00:00	1.28256	1.28896	1.27235	1.27495	1.28240	1.28887	1.27235	1.27476
2013/05/01 17:00:00	1.26979	1.28478	1.26816	1.28256	1.26955	1.28475	1.26807	1.28240
2013/04/30 17:00:00	1.26565	1.27375	1.26126	1.26979	1.26546	1.27369	1.26116	1.26955
2013/04/29 17:00:00	1.26940	1.27042	1.26429	1.26565	1.26896	1.27008	1.26419	1.26546
2013/04/26 17:00:00	1.26435	1.26885	1.26105	1.26711	1.26427	1.26871	1.26101	1.26731
2013/04/25 17:00:00	1.26606	1.26794	1.26004	1.26435	1.26581	1.26791	1.25998	1.26427
2013/04/24 17:00:00	1.26723	1.27018	1.26241	1.26606	1.26698	1.27012	1.26229	1.26581
2013/04/23 17:00:00	1.27179	1.27763	1.26533	1.26723	1.27158	1.27758	1.26526	1.26698
2013/04/22 17:00:00	1.27267	1.27338	1.26854	1.27179	1.27216	1.27332	1.26846	1.27158
2013/04/19 17:00:00	1.26698	1.27296	1.26214	1.27066	1.26697	1.27293	1.26206	1.26996
2013/04/18 17:00:00	1.26572	1.27106	1.26207	1.26698	1.26559	1.27104	1.26208	1.26697
2013/04/17 17:00:00	1.26815	1.27400	1.26240	1.26572	1.26795	1.27394	1.26229	1.26559
2013/04/16 17:00:00	1.26448	1.27177	1.25954	1.26815	1.26416	1.27173	1.25950	1.26795
2013/04/15 17:00:00	1.24875	1.26672	1.24507	1.26448	1.24796	1.26655	1.24499	1.26416
2013/04/12 17:00:00	1.24251	1.24925	1.23876	1.24815	1.24238	1.24920	1.23869	1.24719
2013/04/11 17:00:00	1.23983	1.24488	1.23659	1.24251	1.23966	1.24485	1.23656	1.24238
2013/04/10 17:00:00	1.24741	1.24886	1.23828	1.23983	1.24720	1.24872	1.23820	1.23966
2013/04/09 17:00:00	1.24920	1.25368	1.24329	1.24741	1.24915	1.25359	1.24320	1.24720
2013/04/08 17:00:00	1.25187	1.25554	1.24847	1.24920	1.25089	1.25549	1.24842	1.24915
2013/04/05 17:00:00	1.23971	1.25647	1.23724	1.25125	1.23950	1.25645	1.23719	1.25090
2013/04/04 17:00:00	1.22811	1.24224	1.22352	1.23971	1.22795	1.24231	1.22330	1.23950
2013/04/03 17:00:00	1.22672	1.22916	1.22195	1.22811	1.22662	1.22911	1.22192	1.22795
2013/04/02 17:00:00	1.23303	1.23328	1.22481	1.22672	1.23286	1.23293	1.22476	1.22662
2013/04/01 17:00:00	1.22944	1.23448	1.22860	1.23303	1.22882	1.23441	1.22851	1.23286
2013/03/29 17:00:00	1.23124	1.23305	1.22743	1.23055	1.23100	1.23285	1.22736	1.22956
2013/03/28 17:00:00	1.22386	1.23321	1.22250	1.23124	1.22368	1.23319	1.22243	1.23100
2013/03/27 17:00:00	1.22662	1.22837	1.22221	1.22386	1.22643	1.22835	1.22213	1.22368
2013/03/26 17:00:00	1.22832	1.23155	1.22330	1.22662	1.22791	1.23152	1.22316	1.22643
2013/03/25 17:00:00	1.23997	1.24960	1.22809	1.22832	1.23935	1.24953	1.22791	1.22791
2013/03/22 17:00:00	1.23555	1.24637	1.23501	1.24382	1.23530	1.24640	1.23452	1.24328
2013/03/21 17:00:00	1.24650	1.24842	1.23425	1.23555	1.24631	1.24836	1.23419	1.23530
2013/03/20 17:00:00	1.24232	1.24921	1.23994	1.24650	1.24203	1.24914	1.23987	1.24631
2013/03/19 17:00:00	1.24596	1.24933	1.23968	1.24232	1.24557	1.24920	1.23963	1.24203
2013/03/18 17:00:00	1.24723	1.25085	1.24276	1.24596	1.24624	1.25083	1.24269	1.24557
2013/03/15 17:00:00	1.25242	1.26237	1.25162	1.25632	1.25227	1.26232	1.25148	1.25604
2013/03/14 17:00:00	1.25865	1.25955	1.24700	1.25242	1.25839	1.25950	1.24698	1.25227
2013/03/13 17:00:00	1.26254	1.26529	1.25495	1.25865	1.26228	1.26523	1.25490	1.25839
2013/03/12 17:00:00	1.26907	1.26995	1.26072	1.26254	1.26882	1.26974	1.26072	1.26228
2013/03/11 17:00:00	1.27273	1.27348	1.26671	1.26907	1.27236	1.27338	1.26673	1.26882
2013/03/08 17:00:00	1.27671	1.27958	1.26581	1.27085	1.27654	1.27952	1.26572	1.27017
2013/03/07 17:00:00	1.26742	1.27773	1.26700	1.27671	1.26724	1.27771	1.26673	1.27654
2013/03/06 17:00:00	1.27248	1.27331	1.26521	1.26742	1.27222	1.27307	1.26522	1.26724
2013/03/05 17:00:00	1.27780	1.27856	1.27135	1.27248	1.27755	1.27832	1.27131	1.27222
2013/03/04 17:00:00	1.27564	1.28664	1.27549	1.27780	1.27533	1.28659	1.27495	1.27755
2013/03/01 17:00:00	1.27841	1.28069	1.27122	1.27629	1.27823	1.28062	1.27116	1.27580
2013/02/28 17:00:00	1.28361	1.28954	1.27637	1.27841	1.28335	1.28920	1.27630	1.27823
2013/02/27 17:00:00	1.27716	1.28757	1.27624	1.28361	1.27700	1.28750	1.27573	1.28335
2013/02/26 17:00:00	1.27339	1.28108	1.26937	1.27716	1.27328	1.28104	1.26933	1.27700
2013/02/25 17:00:00	1.28256	1.29152	1.26774	1.27339	1.28231	1.29145	1.26762	1.27328
2013/02/22 17:00:00	1.28711	1.28863	1.27444	1.27804	1.28696	1.28829	1.27435	1.27754
2013/02/21 17:00:00	1.29507	1.29729	1.28408	1.28711	1.29493	1.29723	1.28404	1.28696
2013/02/20 17:00:00	1.29289	1.30184	1.29265	1.29507	1.29274	1.30182	1.29221	1.29493
2013/02/19 17:00:00	1.29568	1.29637	1.28806	1.29289	1.29532	1.29629	1.28798	1.29274
2013/02/18 17:00:00	1.29726	1.29953	1.29355	1.29568	1.29697	1.29952	1.29348	1.29532
2013/02/15 17:00:00	1.28979	1.29831	1.28483	1.29709	1.28951	1.29830	1.28473	1.29655
2013/02/14 17:00:00	1.29875	1.30028	1.28559	1.28979	1.29853	1.30028	1.28554	1.28951
2013/02/13 17:00:00	1.30524	1.30915	1.29747	1.29875	1.30503	1.30909	1.29741	1.29853
2013/02/12 17:00:00	1.30723	1.31454	1.30343	1.30524	1.30693	1.31458	1.30336	1.30503
2013/02/11 17:00:00	1.29677	1.30768	1.29471	1.30723	1.29654	1.30758	1.29455	1.30693
2013/02/08 17:00:00	1.30298	1.30540	1.29335	1.29530	1.30277	1.30536	1.29328	1.29474
2013/02/07 17:00:00	1.31033	1.31590	1.29597	1.30298	1.31012	1.31585	1.29592	1.30277
2013/02/06 17:00:00	1.30726	1.31544	1.30575	1.31033	1.30721	1.31539	1.30558	1.31012
2013/02/05 17:00:00	1.29463	1.30880	1.29047	1.30726	1.29456	1.30876	1.29001	1.30721
2013/02/04 17:00:00	1.30932	1.31156	1.29343	1.29463	1.30915	1.31125	1.29336	1.29456
2013/02/01 17:00:00	1.30242	1.31911	1.30162	1.31110	1.30226	1.31906	1.30149	1.31061
2013/01/31 17:00:00	1.30250	1.30750	1.29899	1.30242	1.30229	1.30745	1.29895	1.30226
2013/01/30 17:00:00	1.28816	1.30462	1.28742	1.30250	1.28818	1.30459	1.28726	1.30229
2013/01/29 17:00:00	1.29180	1.29251	1.28376	1.28816	1.29160	1.29228	1.28374	1.28818
2013/01/28 17:00:00	1.29153	1.29597	1.28922	1.29180	1.29078	1.29594	1.28917	1.29160
2013/01/25 17:00:00	1.28011	1.29417	1.27786	1.29153	1.27978	1.29411	1.27776	1.29078
2013/01/24 17:00:00	1.26174	1.28092	1.26174	1.28011	1.26155	1.28070	1.26137	1.27978
2013/01/23 17:00:00	1.26107	1.26511	1.25863	1.26174	1.26087	1.26506	1.25861	1.26155
2013/01/22 17:00:00	1.26615	1.26850	1.25692	1.26107	1.26584	1.26845	1.25687	1.26087
2013/01/21 17:00:00	1.26766	1.26837	1.26401	1.26615	1.26713	1.26815	1.26392	1.26584
2013/01/18 17:00:00	1.26863	1.27392	1.26509	1.26766	1.26829	1.27386	1.26507	1.26713
2013/01/17 17:00:00	1.25696	1.27185	1.25674	1.26863	1.25679	1.27180	1.25648	1.26829
2013/01/16 17:00:00	1.25949	1.26233	1.25608	1.25696	1.25927	1.26223	1.25599	1.25679
2013/01/15 17:00:00	1.26688	1.26986	1.25697	1.25949	1.26667	1.26982	1.25686	1.25927
2013/01/14 17:00:00	1.26645	1.27110	1.26248	1.26688	1.26574	1.27105	1.26242	1.26667
2013/01/11 17:00:00	1.25183	1.26762	1.25150	1.26645	1.25176	1.26756	1.25125	1.26574
2013/01/10 17:00:00	1.24239	1.25249	1.23580	1.25183	1.24225	1.25243	1.23572	1.25176
2013/01/09 17:00:00	1.24547	1.24688	1.23848	1.24239	1.24526	1.24664	1.23848	1.24225
2013/01/08 17:00:00	1.24893	1.25300	1.24512	1.24547	1.24885	1.25291	1.24505	1.24526
2013/01/07 17:00:00	1.24758	1.25089	1.24072	1.24893	1.24652	1.25085	1.24065	1.24885
2013/01/04 17:00:00	1.24700	1.25167	1.24520	1.24758	1.24670	1.25163	1.24494	1.24652
2013/01/03 17:00:00	1.25543	1.25697	1.24434	1.24700	1.25528	1.25692	1.24432	1.24670
2013/01/02 17:00:00	1.26874	1.26883	1.25459	1.25543	1.26851	1.26872	1.25455	1.25528
2012/12/31 17:00:00	1.27428	1.27558	1.26839	1.26874	1.27394	1.27536	1.26826	1.26851
2012/12/28 17:00:00	1.27544	1.27822	1.26771	1.27428	1.27526	1.27816	1.26763	1.27394
2012/12/27 17:00:00	1.27477	1.28075	1.27427	1.27544	1.27444	1.28061	1.27348	1.27526
2012/12/26 17:00:00	1.27083	1.27848	1.27078	1.27477	1.27063	1.27831	1.27061	1.27444
2012/12/24 17:00:00	1.26748	1.27379	1.26603	1.27083	1.26705	1.27368	1.26594	1.27063
2012/12/21 17:00:00	1.26349	1.27007	1.26200	1.26748	1.26332	1.26998	1.26196	1.26705
2012/12/20 17:00:00	1.26198	1.26832	1.25908	1.26349	1.26182	1.26830	1.25894	1.26332
2012/12/19 17:00:00	1.25576	1.26816	1.25574	1.26198	1.25559	1.26812	1.25518	1.26182
2012/12/18 17:00:00	1.24738	1.25713	1.24734	1.25576	1.24729	1.25706	1.24685	1.25559
2012/12/17 17:00:00	1.24591	1.25113	1.24591	1.24738	1.24540	1.25064	1.24540	1.24729
2012/12/14 17:00:00	1.24235	1.24660	1.24034	1.24591	1.24210	1.24640	1.24025	1.24540
2012/12/13 17:00:00	1.23885	1.24407	1.23709	1.24235	1.23865	1.24404	1.23704	1.24210
2012/12/12 17:00:00	1.23528	1.23897	1.23333	1.23885	1.23508	1.23879	1.23326	1.23865
2012/12/11 17:00:00	1.23376	1.23889	1.23348	1.23528	1.23356	1.23887	1.23335	1.23508
2012/12/10 17:00:00	1.23309	1.23430	1.22875	1.23376	1.23236	1.23421	1.22863	1.23356
2012/12/07 17:00:00	1.23692	1.23826	1.23020	1.23309	1.23685	1.23823	1.23014	1.23236
2012/12/06 17:00:00	1.24958	1.25207	1.23479	1.23692	1.24933	1.25200	1.23473	1.23685
2012/12/05 17:00:00	1.25047	1.25298	1.24743	1.24958	1.25048	1.25297	1.24728	1.24933
2012/12/04 17:00:00	1.25271	1.25389	1.24735	1.25047	1.25247	1.25338	1.24726	1.25048
2012/12/03 17:00:00	1.24594	1.25451	1.24465	1.25271	1.24498	1.25448	1.24358	1.25247
2012/11/30 17:00:00	1.24390	1.24929	1.24313	1.24594	1.24362	1.24929	1.24289	1.24498
2012/11/29 17:00:00	1.23607	1.24570	1.23578	1.24390	1.23580	1.24569	1.23558	1.24362
2012/11/28 17:00:00	1.23893	1.23959	1.23359	1.23607	1.23865	1.23943	1.23353	1.23580
2012/11/27 17:00:00	1.23977	1.24217	1.23495	1.23893	1.23966	1.24202	1.23488	1.23865
2012/11/26 17:00:00	1.24105	1.24200	1.23860	1.23977	1.23979	1.24200	1.23854	1.23966
2012/11/23 17:00:00	1.24038	1.24227	1.23782	1.24105	1.24003	1.24225	1.23776	1.23979
2012/11/22 17:00:00	1.23741	1.24278	1.23572	1.24038	1.23719	1.24271	1.23533	1.24003
2012/11/21 17:00:00	1.23380	1.24012	1.23027	1.23741	1.23359	1.24009	1.23021	1.23719
2012/11/20 17:00:00	1.23064	1.23581	1.22591	1.23380	1.23047	1.23574	1.22580	1.23359
2012/11/19 17:00:00	1.23248	1.23248	1.22692	1.23064	1.23217	1.23217	1.22687	1.23047
2012/11/16 17:00:00	1.23695	1.23789	1.23094	1.23248	1.23678	1.23784	1.23090	1.23217
2012/11/15 17:00:00	1.22743	1.23995	1.22655	1.23695	1.22717	1.23987	1.22646	1.23678
2012/11/14 17:00:00	1.21728	1.22898	1.21615	1.22743	1.21710	1.22902	1.21605	1.22717
2012/11/13 17:00:00	1.21888	1.22147	1.21594	1.21728	1.21869	1.22138	1.21586	1.21710
2012/11/12 17:00:00	1.22467	1.22538	1.21738	1.21888	1.22440	1.22528	1.21732	1.21869
2012/11/09 17:00:00	1.22508	1.22699	1.22233	1.22467	1.22486	1.22695	1.22223	1.22440
2012/11/08 17:00:00	1.22661	1.22923	1.21965	1.22508	1.22663	1.22876	1.21958	1.22486
2012/11/07 17:00:00	1.22824	1.23193	1.22166	1.22661	1.22803	1.23187	1.22158	1.22663
2012/11/06 17:00:00	1.23457	1.23514	1.22434	1.22824	1.23439	1.23452	1.22425	1.22803
2012/11/05 17:00:00	1.24189	1.24189	1.23291	1.23457	1.24161	1.24161	1.23282	1.23439
2012/11/02 17:00:00	1.24433	1.24493	1.23596	1.24189	1.24430	1.24463	1.23593	1.24161
2012/11/01 17:00:00	1.24892	1.25095	1.24328	1.24433	1.24872	1.25089	1.24320	1.24430
2012/10/31 17:00:00	1.25049	1.25351	1.24746	1.24892	1.25014	1.25346	1.24737	1.24872
2012/10/30 17:00:00	1.24900	1.25227	1.24550	1.25049	1.24872	1.25220	1.24539	1.25014
2012/10/29 17:00:00	1.24767	1.24978	1.24523	1.24900	1.24709	1.24968	1.24515	1.24872
2012/10/26 17:00:00	1.24972	1.25497	1.24584	1.24767	1.24963	1.25489	1.24577	1.24709
2012/10/25 17:00:00	1.25295	1.25421	1.24894	1.24972	1.25267	1.25411	1.24888	1.24963
2012/10/24 17:00:00	1.26497	1.26633	1.25046	1.25295	1.26489	1.26554	1.25048	1.25267
2012/10/23 17:00:00	1.26528	1.26730	1.26192	1.26497	1.26510	1.26719	1.26191	1.26489
2012/10/22 17:00:00	1.26054	1.26705	1.26054	1.26528	1.26018	1.26697	1.26018	1.26510
2012/10/19 17:00:00	1.26067	1.26274	1.25825	1.26054	1.26049	1.26263	1.25819	1.26018
2012/10/18 17:00:00	1.26372	1.26524	1.25932	1.26067	1.26356	1.26511	1.25925	1.26049
2012/10/17 17:00:00	1.27062	1.27336	1.26322	1.26372	1.27037	1.27311	1.26315	1.26356
2012/10/16 17:00:00	1.26293	1.27123	1.26215	1.27062	1.26274	1.27116	1.26197	1.27037
2012/10/15 17:00:00	1.26617	1.26731	1.26169	1.26293	1.26595	1.26723	1.26158	1.26274
2012/10/12 17:00:00	1.25961	1.26801	1.25787	1.26617	1.25947	1.26797	1.25781	1.26595
2012/10/11 17:00:00	1.25821	1.26070	1.25084	1.25961	1.25789	1.26065	1.25075	1.25947
2012/10/10 17:00:00	1.26255	1.26275	1.25612	1.25821	1.26238	1.26257	1.25607	1.25789
2012/10/09 17:00:00	1.27242	1.27302	1.26025	1.26255	1.27219	1.27282	1.26019	1.26238
2012/10/08 17:00:00	1.28003	1.28372	1.26955	1.27242	1.28006	1.28238	1.26945	1.27219
2012/10/05 17:00:00	1.27106	1.28250	1.26699	1.28003	1.27094	1.28243	1.26692	1.28006
2012/10/04 17:00:00	1.26291	1.27190	1.26246	1.27106	1.26277	1.27183	1.26234	1.27094
2012/10/03 17:00:00	1.25881	1.26655	1.25806	1.26291	1.25863	1.26647	1.25785	1.26277
2012/10/02 17:00:00	1.24358	1.26029	1.24296	1.25881	1.24350	1.26029	1.24263	1.25863
2012/10/01 17:00:00	1.23837	1.24541	1.23663	1.24358	1.23835	1.24534	1.23657	1.24350
2012/09/28 17:00:00	1.23653	1.24236	1.23542	1.23837	1.23637	1.24230	1.23534	1.23835
2012/09/27 17:00:00	1.24117	1.24214	1.23294	1.23653	1.24099	1.24207	1.23287	1.23637
2012/09/26 17:00:00	1.24190	1.24610	1.24004	1.24117	1.24160	1.24601	1.23997	1.24099
2012/09/25 17:00:00	1.24051	1.24341	1.23665	1.24190	1.24035	1.24333	1.23655	1.24160
2012/09/24 17:00:00	1.24152	1.24472	1.23869	1.24051	1.24119	1.24462	1.23864	1.24035
2012/09/21 17:00:00	1.24294	1.24395	1.23555	1.24152	1.24274	1.24384	1.23553	1.24119
2012/09/20 17:00:00	1.24524	1.25113	1.24111	1.24294	1.24508	1.25107	1.24100	1.24274
2012/09/19 17:00:00	1.24793	1.25208	1.24430	1.24524	1.24788	1.25203	1.24428	1.24508
2012/09/18 17:00:00	1.25212	1.25531	1.24777	1.24793	1.25199	1.25531	1.24759	1.24788
2012/09/17 17:00:00	1.24458	1.25384	1.24318	1.25212	1.24430	1.25376	1.24230	1.25199
2012/09/14 17:00:00	1.23173	1.24518	1.22957	1.24458	1.23150	1.24512	1.22947	1.24430
2012/09/13 17:00:00	1.23245	1.23796	1.22925	1.23173	1.23215	1.23788	1.22919	1.23150
2012/09/12 17:00:00	1.23214	1.23413	1.22561	1.23245	1.23201	1.23411	1.22543	1.23215
2012/09/11 17:00:00	1.23460	1.23807	1.22831	1.23214	1.23436	1.23815	1.22826	1.23201
2012/09/10 17:00:00	1.23421	1.23656	1.23178	1.23460	1.23375	1.23652	1.23169	1.23436
2012/09/07 17:00:00	1.22828	1.23427	1.22328	1.23421	1.22818	1.23389	1.22326	1.23375
2012/09/06 17:00:00	1.23629	1.23905	1.22573	1.22828	1.23615	1.23900	1.22567	1.22818
2012/09/05 17:00:00	1.22895	1.23918	1.22642	1.23629	1.22865	1.23917	1.22638	1.23615
2012/09/04 17:00:00	1.22944	1.23309	1.22627	1.22895	1.22822	1.23291	1.22623	1.22865
2012/09/03 17:00:00	1.21885	1.23084	1.21885	1.22944	1.21758	1.23079	1.21758	1.22822
2012/08/31 17:00:00	1.21596	1.22316	1.21312	1.21885	1.21496	1.22311	1.21308	1.21758
2012/08/30 17:00:00	1.21121	1.21624	1.21041	1.21596	1.21018	1.21619	1.20987	1.21496
2012/08/29 17:00:00	1.21140	1.21324	1.20713	1.21121	1.21042	1.21320	1.20708	1.21018
2012/08/28 17:00:00	1.20593	1.21155	1.20317	1.21140	1.20487	1.21151	1.20318	1.21042
2012/08/27 17:00:00	1.20282	1.20691	1.20003	1.20593	1.20238	1.20687	1.19929	1.20487
2012/08/24 17:00:00	1.20404	1.20716	1.20138	1.20282	1.20275	1.20710	1.20129	1.20238
2012/08/23 17:00:00	1.19317	1.20413	1.19024	1.20404	1.19216	1.20371	1.19022	1.20275
2012/08/22 17:00:00	1.18979	1.19614	1.18930	1.19317	1.18884	1.19622	1.18868	1.19216
2012/08/21 17:00:00	1.18262	1.19046	1.17780	1.18979	1.18162	1.19038	1.17779	1.18884
2012/08/20 17:00:00	1.18424	1.18479	1.17760	1.18262	1.18342	1.18404	1.17756	1.18162
2012/08/17 17:00:00	1.17614	1.18507	1.17391	1.18424	1.17503	1.18504	1.17384	1.18342
2012/08/16 17:00:00	1.17061	1.17809	1.16899	1.17614	1.16952	1.17801	1.16891	1.17503
2012/08/15 17:00:00	1.17540	1.17917	1.16812	1.17061	1.17400	1.17913	1.16806	1.16952
2012/08/14 17:00:00	1.17322	1.17702	1.17206	1.17540	1.17218	1.17693	1.17181	1.17400
2012/08/13 17:00:00	1.16192	1.17559	1.16192	1.17322	1.16162	1.17555	1.16162	1.17218
2012/08/10 17:00:00	1.16337	1.16923	1.16168	1.16192	1.16262	1.16915	1.16114	1.16162
2012/08/09 17:00:00	1.16944	1.17232	1.16125	1.16337	1.16927	1.17224	1.16115	1.16262
2012/08/08 17:00:00	1.17503	1.17607	1.16801	1.16944	1.17480	1.17598	1.16798	1.16927
2012/08/07 17:00:00	1.17313	1.17701	1.16971	1.17503	1.17310	1.17696	1.16966	1.17480
2012/08/06 17:00:00	1.17263	1.17762	1.17054	1.17313	1.17182	1.17756	1.17053	1.17310
2012/08/03 17:00:00	1.16438	1.17353	1.16113	1.17263	1.16341	1.17346	1.16081	1.17182
2012/08/02 17:00:00	1.16892	1.17300	1.16062	1.16438	1.16794	1.17281	1.16053	1.16341
2012/08/01 17:00:00	1.17168	1.17372	1.16797	1.16892	1.17142	1.17363	1.16794	1.16794
2012/07/31 17:00:00	1.16768	1.17180	1.16461	1.17168	1.16742	1.17167	1.16454	1.17142
2012/07/30 17:00:00	1.17587	1.17674	1.16529	1.16768	1.17420	1.17664	1.16526	1.16742
2012/07/27 17:00:00	1.18184	1.18573	1.17349	1.17587	1.18068	1.18564	1.17332	1.17420
2012/07/26 17:00:00	1.17969	1.18453	1.17406	1.18184	1.17843	1.18447	1.17398	1.18068
2012/07/25 17:00:00	1.18036	1.18565	1.17650	1.17969	1.17940	1.18504	1.17642	1.17843
2012/07/24 17:00:00	1.18158	1.18202	1.17380	1.18036	1.18069	1.18180	1.17372	1.17940
2012/07/23 17:00:00	1.17237	1.18254	1.16974	1.18158	1.17057	1.18246	1.16932	1.18069
2012/07/20 17:00:00	1.17811	1.17920	1.17051	1.17237	1.17750	1.17915	1.17044	1.17057
2012/07/19 17:00:00	1.18576	1.18576	1.17435	1.17811	1.18490	1.18552	1.17429	1.17750
2012/07/18 17:00:00	1.19262	1.19399	1.18352	1.18576	1.19128	1.19396	1.18344	1.18490
2012/07/17 17:00:00	1.19681	1.19802	1.18937	1.19262	1.19703	1.19824	1.18927	1.19128
2012/07/16 17:00:00	1.19812	1.19925	1.19286	1.19681	1.19659	1.19947	1.19279	1.19703
2012/07/13 17:00:00	1.20399	1.20492	1.19604	1.19812	1.20317	1.20487	1.19599	1.19659
2012/07/12 17:00:00	1.19455	1.20616	1.19363	1.20399	1.19350	1.20614	1.19335	1.20317
2012/07/11 17:00:00	1.20239	1.20380	1.19359	1.19455	1.20161	1.20375	1.19342	1.19350
2012/07/10 17:00:00	1.20667	1.20951	1.19875	1.20239	1.20626	1.20943	1.19869	1.20161
2012/07/09 17:00:00	1.20373	1.20981	1.20124	1.20667	1.20314	1.20974	1.20105	1.20626
2012/07/06 17:00:00	1.20454	1.20880	1.20101	1.20373	1.20409	1.20851	1.20090	1.20314
2012/07/05 17:00:00	1.21969	1.22291	1.20229	1.20454	1.21815	1.22286	1.20223	1.20409
2012/07/04 17:00:00	1.22637	1.22651	1.21697	1.21969	1.22594	1.22628	1.21689	1.21815
2012/07/03 17:00:00	1.22726	1.22985	1.22452	1.22637	1.22684	1.22982	1.22444	1.22594
2012/07/02 17:00:00	1.23623	1.23647	1.22622	1.22726	1.23441	1.23639	1.22614	1.22684
2012/06/29 17:00:00	1.23916	1.24418	1.23368	1.23623	1.23829	1.24406	1.23361	1.23441
2012/06/28 17:00:00	1.23733	1.24198	1.23279	1.23916	1.23636	1.24196	1.23271	1.23829
2012/06/27 17:00:00	1.24175	1.24369	1.23634	1.23733	1.24079	1.24361	1.23622	1.23636
2012/06/26 17:00:00	1.24943	1.25047	1.23957	1.24175	1.24867	1.25031	1.23950	1.24079
2012/06/25 17:00:00	1.24971	1.25178	1.24689	1.24943	1.24776	1.25172	1.24687	1.24867
2012/06/22 17:00:00	1.25023	1.25289	1.24649	1.24971	1.24952	1.25281	1.24646	1.24776
2012/06/21 17:00:00	1.24697	1.25127	1.24323	1.25023	1.24626	1.25119	1.24319	1.24952
2012/06/20 17:00:00	1.24522	1.24909	1.24372	1.24697	1.24494	1.24899	1.24363	1.24626
2012/06/19 17:00:00	1.24248	1.24834	1.24071	1.24522	1.24203	1.24825	1.24063	1.24494
2012/06/18 17:00:00	1.25476	1.25978	1.23953	1.24248	1.25372	1.25958	1.23953	1.24203
2012/06/15 17:00:00	1.26044	1.26238	1.25277	1.25476	1.26016	1.26235	1.25269	1.25372
2012/06/14 17:00:00	1.26428	1.26559	1.25941	1.26044	1.26400	1.26551	1.25929	1.26016
2012/06/13 17:00:00	1.25580	1.26513	1.25502	1.26428	1.25535	1.26506	1.25488	1.26400
2012/06/12 17:00:00	1.26554	1.26554	1.25508	1.25580	1.26536	1.26536	1.25500	1.25535
2012/06/11 17:00:00	1.26315	1.26827	1.25884	1.26554	1.26157	1.26815	1.25878	1.26536
2012/06/08 17:00:00	1.26994	1.27209	1.25875	1.26315	1.26911	1.27200	1.25849	1.26157
2012/06/07 17:00:00	1.26768	1.27313	1.25969	1.26994	1.26724	1.27192	1.25965	1.26911
2012/06/06 17:00:00	1.27834	1.27850	1.26174	1.26768	1.27794	1.27822	1.26176	1.26724
2012/06/05 17:00:00	1.28534	1.28823	1.27411	1.27834	1.28419	1.28740	1.27402	1.27794
2012/06/04 17:00:00	1.28303	1.28732	1.27937	1.28534	1.28115	1.28724	1.27928	1.28419
2012/06/01 17:00:00	1.27049	1.28469	1.27021	1.28303	1.27009	1.28444	1.26985	1.28115
2012/05/31 17:00:00	1.27444	1.27787	1.26679	1.27049	1.27404	1.27780	1.26670	1.27009
2012/05/30 17:00:00	1.26974	1.27665	1.26854	1.27444	1.26936	1.27658	1.26851	1.27404
2012/05/29 17:00:00	1.27306	1.27665	1.26847	1.26974	1.27261	1.27657	1.26838	1.26936
2012/05/28 17:00:00	1.28367	1.28367	1.27230	1.27306	1.28203	1.28303	1.27225	1.27261
2012/05/25 17:00:00	1.28391	1.28758	1.27954	1.28367	1.28346	1.28751	1.27947	1.28203
2012/05/24 17:00:00	1.29166	1.29181	1.28276	1.28391	1.29042	1.29169	1.28269	1.28346
2012/05/23 17:00:00	1.29345	1.29938	1.28826	1.29166	1.29274	1.29928	1.28826	1.29042
2012/05/22 17:00:00	1.29333	1.29383	1.28829	1.29345	1.29221	1.29360	1.28821	1.29274
2012/05/21 17:00:00	1.29926	1.30095	1.29191	1.29333	1.29766	1.30085	1.29189	1.29221
2012/05/18 17:00:00	1.28440	1.30316	1.28082	1.29926	1.28395	1.30302	1.28032	1.29766
2012/05/17 17:00:00	1.28298	1.28461	1.27732	1.28440	1.28258	1.28421	1.27724	1.28395
2012/05/16 17:00:00	1.28132	1.28583	1.27869	1.28298	1.28087	1.28575	1.27863	1.28258
2012/05/15 17:00:00	1.28797	1.28870	1.27859	1.28132	1.28777	1.28858	1.27850	1.28087
2012/05/14 17:00:00	1.29005	1.29168	1.28464	1.28797	1.28832	1.29161	1.28457	1.28777
2012/05/11 17:00:00	1.28352	1.29013	1.28311	1.29005	1.28311	1.29003	1.28278	1.28832
2012/05/10 17:00:00	1.28660	1.28881	1.27833	1.28352	1.28615	1.28861	1.27830	1.28311
2012/05/09 17:00:00	1.28545	1.29043	1.28471	1.28660	1.28440	1.29037	1.28438	1.28615
2012/05/08 17:00:00	1.28000	1.28783	1.27823	1.28545	1.27930	1.28775	1.27812	1.28440
2012/05/07 17:00:00	1.28694	1.28694	1.27736	1.28000	1.28520	1.28520	1.27724	1.27930
2012/05/04 17:00:00	1.28185	1.29215	1.28018	1.28694	1.28091	1.29210	1.28008	1.28520
2012/05/03 17:00:00	1.27356	1.28359	1.27292	1.28185	1.27296	1.28356	1.27267	1.28091
2012/05/02 17:00:00	1.28140	1.28171	1.27144	1.27356	1.28044	1.28156	1.27133	1.27296
