日時	XAU/USD(始値, 買い)	XAU/USD(高値, 買い)	XAU/USD(安値, 買い)	XAU/USD(終値, 買い)	XAU/USD(始値, 売り)	XAU/USD(高値, 売り)	XAU/USD(安値, 売り)	XAU/USD(終値, 売り)	
1981-12-01T07:00:00	414.50	414.50	414.50	414.50	414.50	414.50	414.50	414.50	
1981-10-01T06:00:00	427.00	427.00	427.00	427.00	427.00	427.00	427.00	427.00	
1981-09-01T06:00:00	425.50	425.50	425.50	425.50	425.50	425.50	425.50	425.50	
1981-08-01T06:00:00	406.00	406.00	406.00	406.00	406.00	406.00	406.00	406.00	
1981-07-01T06:00:00	426.00	426.00	426.00	426.00	426.00	426.00	426.00	426.00	
1981-05-01T06:00:00	479.25	479.25	479.25	479.25	479.25	479.25	479.25	479.25	
1981-04-01T07:00:00	513.75	513.75	513.75	513.75	513.75	513.75	513.75	513.75	
1981-02-01T07:00:00	489.00	489.00	489.00	489.00	489.00	489.00	489.00	489.00	
1981-01-01T07:00:00	506.50	506.50	506.50	506.50	506.50	506.50	506.50	506.50	
1980-11-01T07:00:00	619.75	619.75	619.75	619.75	619.75	619.75	619.75	619.75	
1980-10-01T06:00:00	666.75	666.75	666.75	666.75	666.75	666.75	666.75	666.75	
1980-08-01T06:00:00	631.25	631.25	631.25	631.25	631.25	631.25	631.25	631.25	
1980-07-01T06:00:00	653.50	653.50	653.50	653.50	653.50	653.50	653.50	653.50	
1980-05-01T06:00:00	535.50	535.50	535.50	535.50	535.50	535.50	535.50	535.50	
1980-04-01T07:00:00	494.50	494.50	494.50	494.50	494.50	494.50	494.50	494.50	
1980-03-01T07:00:00	637.00	637.00	637.00	637.00	637.00	637.00	637.00	637.00	
1980-02-01T07:00:00	653.00	653.00	653.00	653.00	653.00	653.00	653.00	653.00	
1980-01-01T07:00:00	512.00	512.00	512.00	512.00	512.00	512.00	512.00	512.00	
1979-12-01T07:00:00	415.65	415.65	415.65	415.65	415.65	415.65	415.65	415.65	
1979-11-01T07:00:00	382.00	382.00	382.00	382.00	382.00	382.00	382.00	382.00	
1979-09-01T06:00:00	397.25	397.25	397.25	397.25	397.25	397.25	397.25	397.25	
1979-08-01T06:00:00	296.45	296.45	296.45	296.45	296.45	296.45	296.45	296.45	
1979-06-01T06:00:00	277.50	277.50	277.50	277.50	277.50	277.50	277.50	277.50	
1979-05-01T06:00:00	245.30	245.30	245.30	245.30	245.30	245.30	245.30	245.30	
1979-03-01T07:00:00	240.10	240.10	240.10	240.10	240.10	240.10	240.10	240.10	
1979-02-01T07:00:00	233.70	233.70	233.70	233.70	233.70	233.70	233.70	233.70	
1978-12-01T07:00:00	226.00	226.00	226.00	226.00	226.00	226.00	226.00	226.00	
1978-11-01T07:00:00	242.60	242.60	242.60	242.60	242.60	242.60	242.60	242.60	
1978-09-01T06:00:00	217.10	217.10	217.10	217.10	217.10	217.10	217.10	217.10	
1978-08-01T06:00:00	200.25	200.25	200.25	200.25	200.25	200.25	200.25	200.25	
1978-07-01T06:00:00	183.05	183.05	183.05	183.05	183.05	183.05	183.05	183.05	
1978-06-01T06:00:00	184.15	184.15	184.15	184.15	184.15	184.15	184.15	184.15	
1978-04-01T07:00:00	170.85	170.85	170.85	170.85	170.85	170.85	170.85	170.85	
1978-03-01T07:00:00	182.25	182.25	182.25	182.25	182.25	182.25	182.25	182.25	
1978-02-01T07:00:00	175.75	175.75	175.75	175.75	175.75	175.75	175.75	175.75	
1977-12-01T07:00:00	164.95	164.95	164.95	164.95	164.95	164.95	164.95	164.95	
1977-11-01T07:00:00	161.50	161.50	161.50	161.50	161.50	161.50	161.50	161.50	
1977-10-01T06:00:00	154.05	154.05	154.05	154.05	154.05	154.05	154.05	154.05	
1977-09-01T06:00:00	146.00	146.00	146.00	146.00	146.00	146.00	146.00	146.00	
1977-07-01T06:00:00	144.10	144.10	144.10	144.10	144.10	144.10	144.10	144.10	
1977-06-01T06:00:00	142.95	142.95	142.95	142.95	142.95	142.95	142.95	142.95	
1977-04-01T07:00:00	147.25	147.25	147.25	147.25	147.25	147.25	147.25	147.25	
1977-03-01T07:00:00	142.75	142.75	142.75	142.75	142.75	142.75	142.75	142.75	
1977-02-01T07:00:00	132.30	132.30	132.30	132.30	132.30	132.30	132.30	132.30	
1977-01-01T07:00:00	134.50	134.50	134.50	134.50	134.50	134.50	134.50	134.50	
1976-12-01T07:00:00	130.25	130.25	130.25	130.25	130.25	130.25	130.25	130.25	
1976-10-01T06:00:00	123.15	123.15	123.15	123.15	123.15	123.15	123.15	123.15	
1976-09-01T06:00:00	104.00	104.00	104.00	104.00	104.00	104.00	104.00	104.00	
1976-07-01T06:00:00	112.50	112.50	112.50	112.50	112.50	112.50	112.50	112.50	
1976-06-01T06:00:00	125.50	125.50	125.50	125.50	125.50	125.50	125.50	125.50	
1976-05-01T06:00:00	128.40	128.40	128.40	128.40	128.40	128.40	128.40	128.40	
1976-04-01T07:00:00	129.60	129.60	129.60	129.60	129.60	129.60	129.60	129.60	
1976-02-01T07:00:00	132.30	132.30	132.30	132.30	132.30	132.30	132.30	132.30	
1976-01-01T07:00:00	128.15	128.15	128.15	128.15	128.15	128.15	128.15	128.15	
1975-11-01T07:00:00	138.15	138.15	138.15	138.15	138.15	138.15	138.15	138.15	
1975-10-01T06:00:00	141.25	141.25	141.25	141.25	141.25	141.25	141.25	141.25	
1975-08-01T06:00:00	159.80	159.80	159.80	159.80	159.80	159.80	159.80	159.80	
1975-07-01T06:00:00	166.25	166.25	166.25	166.25	166.25	166.25	166.25	166.25	
1975-05-01T06:00:00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	167.00	
1975-04-01T07:00:00	178.16	178.16	178.16	178.16	178.16	178.16	178.16	178.16	
1975-03-01T07:00:00	181.75	181.75	181.75	181.75	181.75	181.75	181.75	181.75	
1975-02-01T07:00:00	175.80	175.80	175.80	175.80	175.80	175.80	175.80	175.80	
1975-01-01T07:00:00	183.85	183.85	183.85	183.85	183.85	183.85	183.85	183.85	
1974-11-01T07:00:00	181.66	181.66	181.66	181.66	181.66	181.66	181.66	181.66	
1974-10-01T06:00:00	151.77	151.77	151.77	151.77	151.77	151.77	151.77	151.77	
1974-08-01T06:00:00	154.64	154.64	154.64	154.64	154.64	154.64	154.64	154.64	
1974-06-01T06:00:00	154.10	154.10	154.10	154.10	154.10	154.10	154.10	154.10	
1974-05-01T06:00:00	172.24	172.24	172.24	172.24	172.24	172.24	172.24	172.24	
1974-03-01T07:00:00	168.42	168.42	168.42	168.42	168.42	168.42	168.42	168.42	
1974-02-01T07:00:00	129.19	129.19	129.19	129.19	129.19	129.19	129.19	129.19	
1974-01-01T07:00:00	106.72	106.72	106.72	106.72	106.72	106.72	106.72	106.72	
1973-12-01T07:00:00	94.82	94.82	94.82	94.82	94.82	94.82	94.82	94.82	
1973-11-01T07:00:00	100.08	100.08	100.08	100.08	100.08	100.08	100.08	100.08	
1973-09-01T06:00:00	102.97	102.97	102.97	102.97	102.97	102.97	102.97	102.97	
1973-08-01T06:00:00	120.17	120.17	120.17	120.17	120.17	120.17	120.17	120.17	
1973-06-01T06:00:00	120.12	120.12	120.12	120.12	120.12	120.12	120.12	120.12	
1973-05-01T06:00:00	90.50	90.50	90.50	90.50	90.50	90.50	90.50	90.50	
1973-03-01T07:00:00	84.37	84.37	84.37	84.37	84.37	84.37	84.37	84.37	
1973-02-01T07:00:00	65.14	65.14	65.14	65.14	65.14	65.14	65.14	65.14	
1972-12-01T07:00:00	63.91	63.91	63.91	63.91	63.91	63.91	63.91	63.91	
1972-11-01T07:00:00	64.86	64.86	64.86	64.86	64.86	64.86	64.86	64.86	
1972-09-01T06:00:00	65.47	65.47	65.47	65.47	65.47	65.47	65.47	65.47	
1972-08-01T06:00:00	65.67	65.67	65.67	65.67	65.67	65.67	65.67	65.67	
1972-07-01T06:00:00	62.09	62.09	62.09	62.09	62.09	62.09	62.09	62.09	
1972-06-01T06:00:00	54.62	54.62	54.62	54.62	54.62	54.62	54.62	54.62	
1972-04-01T07:00:00	49.03	49.03	49.03	49.03	49.03	49.03	49.03	49.03	
1972-03-01T07:00:00	48.26	48.26	48.26	48.26	48.26	48.26	48.26	48.26	
1972-02-01T07:00:00	45.75	45.75	45.75	45.75	45.75	45.75	45.75	45.75	
1972-01-01T07:00:00	43.48	43.48	43.48	43.48	43.48	43.48	43.48	43.48	
1971-12-01T07:00:00	42.86	42.86	42.86	42.86	42.86	42.86	42.86	42.86	
1971-10-01T06:00:00	42.50	42.50	42.50	42.50	42.50	42.50	42.50	42.50	
1971-09-01T06:00:00	42.73	42.73	42.73	42.73	42.73	42.73	42.73	42.73	
1971-07-01T06:00:00	40.95	40.95	40.95	40.95	40.95	40.95	40.95	40.95	
1971-06-01T06:00:00	40.52	40.52	40.52	40.52	40.52	40.52	40.52	40.52	
1971-05-01T06:00:00	39.01	39.01	39.01	39.01	39.01	39.01	39.01	39.01	
1971-04-01T07:00:00	38.87	38.87	38.87	38.87	38.87	38.87	38.87	38.87	
1971-02-01T07:00:00	38.74	38.74	38.74	38.74	38.74	38.74	38.74	38.74	
1971-01-01T07:00:00	37.87	37.87	37.87	37.87	37.87	37.87	37.87	37.87	
1970-12-01T07:00:00	37.44	37.44	37.44	37.44	37.44	37.44	37.44	37.44	
1970-10-01T06:00:00	37.52	37.52	37.52	37.52	37.52	37.52	37.52	37.52	
1970-09-01T06:00:00	35.38	35.38	35.38	35.38	35.38	35.38	35.38	35.38	
1970-08-01T06:00:00	35.32	35.32	35.32	35.32	35.32	35.32	35.32	35.32	
1970-07-01T06:00:00	35.44	35.44	35.44	35.44	35.44	35.44	35.44	35.44	
1970-05-01T06:00:00	35.95	35.95	35.95	35.95	35.95	35.95	35.95	35.95	
1970-04-01T07:00:00	35.09	35.09	35.09	35.09	35.09	35.09	35.09	35.09	
1970-02-01T07:00:00	34.99	34.99	34.99	34.99	34.99	34.99	34.99	34.99	
1970-01-01T07:00:00	34.94	34.94	34.94	34.94	34.94	34.94	34.94	34.94	
1969-11-01T07:00:00	40.44	40.44	40.44	40.44	40.44	40.44	40.44	40.44	
1969-10-01T06:00:00	40.87	40.87	40.87	40.87	40.87	40.87	40.87	40.87	
1969-08-01T06:00:00	41.09	41.09	41.09	41.09	41.09	41.09	41.09	41.09	
1969-07-01T06:00:00	41.44	41.44	41.44	41.44	41.44	41.44	41.44	41.44	
1969-05-01T06:00:00	43.46	43.46	43.46	43.46	43.46	43.46	43.46	43.46	
1969-04-01T07:00:00	43.20	43.20	43.20	43.20	43.20	43.20	43.20	43.20	
1969-03-01T07:00:00	42.60	42.60	42.60	42.60	42.60	42.60	42.60	42.60	
1969-02-01T07:00:00	42.30	42.30	42.30	42.30	42.30	42.30	42.30	42.30	
1969-01-01T07:00:00	41.10	41.10	41.10	41.10	41.10	41.10	41.10	41.10	
1968-11-01T07:00:00	39.80	39.80	39.80	39.80	39.80	39.80	39.80	39.80	
1968-10-01T06:00:00	40.20	40.20	40.20	40.20	40.20	40.20	40.20	40.20	
1968-08-01T06:00:00	39.20	39.20	39.20	39.20	39.20	39.20	39.20	39.20	
1968-06-01T06:00:00	41.10	41.10	41.10	41.10	41.10	41.10	41.10	41.10	
