日時	"NZD/CAD(始値, 買い)"	"NZD/CAD(高値, 買い)"	"NZD/CAD(安値, 買い)"	"NZD/CAD(終値, 買い)"	"NZD/CAD(始値, 売り)*"	"NZD/CAD(高値, 売り)*"	"NZD/CAD(安値, 売り)*"	"NZD/CAD(終値, 売り)*"
2017/01/09 06:00:00	0.92356	0.92405	0.92341	0.92405	0.92348	0.92398	0.92335	0.92398
2017/01/09 05:45:00	0.92353	0.92392	0.92327	0.92356	0.92344	0.92383	0.92320	0.92348
2017/01/09 05:30:00	0.92340	0.92361	0.92315	0.92353	0.92332	0.92352	0.92307	0.92344
2017/01/09 05:15:00	0.92348	0.92396	0.92335	0.92340	0.92339	0.92388	0.92329	0.92332
2017/01/09 05:00:00	0.92279	0.92355	0.92248	0.92348	0.92270	0.92348	0.92239	0.92339
2017/01/09 04:45:00	0.92290	0.92301	0.92263	0.92279	0.92282	0.92294	0.92257	0.92270
2017/01/09 04:30:00	0.92330	0.92377	0.92289	0.92290	0.92321	0.92371	0.92281	0.92282
2017/01/09 04:15:00	0.92234	0.92331	0.92222	0.92330	0.92229	0.92323	0.92213	0.92321
2017/01/09 04:00:00	0.92271	0.92310	0.92224	0.92234	0.92260	0.92303	0.92215	0.92229
2017/01/09 03:45:00	0.92266	0.92310	0.92234	0.92271	0.92258	0.92302	0.92230	0.92260
2017/01/09 03:30:00	0.92309	0.92326	0.92236	0.92266	0.92301	0.92318	0.92228	0.92258
2017/01/09 03:15:00	0.92328	0.92339	0.92235	0.92309	0.92320	0.92331	0.92226	0.92301
2017/01/09 03:00:00	0.92315	0.92411	0.92308	0.92328	0.92304	0.92402	0.92291	0.92320
2017/01/09 02:45:00	0.92253	0.92332	0.92251	0.92315	0.92245	0.92324	0.92243	0.92304
2017/01/09 02:30:00	0.92264	0.92285	0.92246	0.92253	0.92252	0.92277	0.92238	0.92245
2017/01/09 02:15:00	0.92313	0.92320	0.92233	0.92264	0.92302	0.92308	0.92221	0.92252
2017/01/09 02:00:00	0.92291	0.92335	0.92245	0.92313	0.92279	0.92326	0.92234	0.92302
2017/01/09 01:45:00	0.92191	0.92307	0.92187	0.92291	0.92180	0.92295	0.92175	0.92279
2017/01/09 01:30:00	0.92238	0.92251	0.92189	0.92191	0.92227	0.92239	0.92178	0.92180
2017/01/09 01:15:00	0.92222	0.92269	0.92204	0.92238	0.92212	0.92257	0.92193	0.92227
2017/01/09 01:00:00	0.92205	0.92245	0.92164	0.92222	0.92195	0.92236	0.92155	0.92212
2017/01/09 00:45:00	0.92237	0.92240	0.92165	0.92205	0.92227	0.92232	0.92156	0.92195
2017/01/09 00:30:00	0.92237	0.92246	0.92209	0.92237	0.92226	0.92236	0.92198	0.92227
2017/01/09 00:15:00	0.92234	0.92246	0.92213	0.92237	0.92224	0.92235	0.92201	0.92226
2017/01/09 00:00:00	0.92187	0.92243	0.92183	0.92234	0.92177	0.92231	0.92172	0.92224
2017/01/08 23:45:00	0.92189	0.92195	0.92175	0.92187	0.92178	0.92186	0.92163	0.92177
2017/01/08 23:30:00	0.92150	0.92211	0.92133	0.92189	0.92138	0.92200	0.92123	0.92178
2017/01/08 23:15:00	0.92180	0.92182	0.92112	0.92150	0.92168	0.92172	0.92101	0.92138
2017/01/08 23:00:00	0.92212	0.92246	0.92175	0.92180	0.92201	0.92235	0.92163	0.92168
2017/01/08 22:45:00	0.92220	0.92240	0.92207	0.92212	0.92208	0.92231	0.92195	0.92201
2017/01/08 22:30:00	0.92286	0.92287	0.92189	0.92220	0.92275	0.92276	0.92177	0.92208
2017/01/08 22:15:00	0.92289	0.92324	0.92280	0.92286	0.92278	0.92312	0.92270	0.92275
2017/01/08 22:00:00	0.92285	0.92330	0.92284	0.92289	0.92273	0.92319	0.92272	0.92278
2017/01/08 21:45:00	0.92255	0.92328	0.92254	0.92285	0.92245	0.92316	0.92243	0.92273
2017/01/08 21:30:00	0.92267	0.92286	0.92245	0.92255	0.92258	0.92275	0.92234	0.92245
2017/01/08 21:15:00	0.92233	0.92272	0.92233	0.92267	0.92221	0.92261	0.92221	0.92258
2017/01/08 21:00:00	0.92218	0.92243	0.92214	0.92233	0.92207	0.92232	0.92203	0.92221
2017/01/08 20:45:00	0.92202	0.92226	0.92179	0.92218	0.92192	0.92214	0.92168	0.92207
2017/01/08 20:30:00	0.92214	0.92234	0.92189	0.92202	0.92202	0.92223	0.92178	0.92192
2017/01/08 20:15:00	0.92245	0.92255	0.92201	0.92214	0.92215	0.92239	0.92189	0.92202
2017/01/08 20:00:00	0.92209	0.92266	0.92188	0.92245	0.92202	0.92253	0.92177	0.92215
2017/01/08 19:45:00	0.92181	0.92229	0.92166	0.92209	0.92169	0.92221	0.92154	0.92202
2017/01/08 19:30:00	0.92170	0.92203	0.92157	0.92181	0.92157	0.92191	0.92146	0.92169
2017/01/08 19:15:00	0.92219	0.92225	0.92150	0.92170	0.92205	0.92213	0.92137	0.92157
2017/01/08 19:00:00	0.92262	0.92264	0.92164	0.92219	0.92248	0.92251	0.92154	0.92205
2017/01/08 18:45:00	0.92282	0.92285	0.92252	0.92262	0.92269	0.92270	0.92239	0.92248
2017/01/08 18:30:00	0.92255	0.92288	0.92234	0.92282	0.92233	0.92269	0.92212	0.92269
2017/01/08 18:15:00	0.92225	0.92285	0.92204	0.92255	0.92200	0.92266	0.92185	0.92233
2017/01/08 18:00:00	0.92260	0.92275	0.92186	0.92225	0.92210	0.92237	0.92146	0.92200
2017/01/08 17:45:00	0.92256	0.92326	0.92239	0.92260	0.92209	0.92273	0.92196	0.92210
2017/01/08 17:30:00	0.92259	0.92295	0.92213	0.92256	0.92205	0.92235	0.92165	0.92209
2017/01/08 17:15:00	0.92225	0.92264	0.92167	0.92259	0.92196	0.92210	0.92125	0.92205
2017/01/08 17:00:00	0.92380	0.92380	0.92216	0.92225	0.92183	0.92274	0.92179	0.92196
2017/01/06 16:45:00	0.92105	0.92208	0.92090	0.92196	0.92076	0.92120	0.92026	0.92026
2017/01/06 16:30:00	0.92133	0.92140	0.92080	0.92105	0.92115	0.92120	0.92055	0.92076
2017/01/06 16:15:00	0.92160	0.92169	0.92127	0.92133	0.92141	0.92153	0.92110	0.92115
2017/01/06 16:00:00	0.92161	0.92175	0.92155	0.92160	0.92148	0.92160	0.92137	0.92141
2017/01/06 15:45:00	0.92167	0.92187	0.92154	0.92161	0.92154	0.92174	0.92145	0.92148
2017/01/06 15:30:00	0.92210	0.92213	0.92163	0.92167	0.92200	0.92203	0.92152	0.92154
2017/01/06 15:15:00	0.92204	0.92227	0.92179	0.92210	0.92191	0.92214	0.92168	0.92200
2017/01/06 15:00:00	0.92207	0.92227	0.92173	0.92204	0.92197	0.92214	0.92160	0.92191
2017/01/06 14:45:00	0.92211	0.92244	0.92182	0.92207	0.92204	0.92233	0.92171	0.92197
2017/01/06 14:30:00	0.92140	0.92213	0.92140	0.92211	0.92128	0.92204	0.92128	0.92204
2017/01/06 14:15:00	0.92175	0.92175	0.92111	0.92140	0.92162	0.92164	0.92101	0.92128
2017/01/06 14:00:00	0.92181	0.92182	0.92124	0.92175	0.92168	0.92173	0.92115	0.92162
2017/01/06 13:45:00	0.92232	0.92237	0.92166	0.92181	0.92226	0.92229	0.92155	0.92168
2017/01/06 13:30:00	0.92269	0.92269	0.92221	0.92232	0.92256	0.92256	0.92212	0.92226
2017/01/06 13:15:00	0.92236	0.92283	0.92209	0.92269	0.92224	0.92275	0.92200	0.92256
2017/01/06 13:00:00	0.92296	0.92349	0.92230	0.92236	0.92286	0.92338	0.92220	0.92224
2017/01/06 12:45:00	0.92260	0.92297	0.92226	0.92296	0.92251	0.92286	0.92219	0.92286
2017/01/06 12:30:00	0.92252	0.92262	0.92216	0.92260	0.92237	0.92252	0.92205	0.92251
2017/01/06 12:15:00	0.92181	0.92252	0.92153	0.92252	0.92169	0.92238	0.92140	0.92237
2017/01/06 12:00:00	0.92145	0.92190	0.92135	0.92181	0.92136	0.92178	0.92123	0.92169
2017/01/06 11:45:00	0.92128	0.92161	0.92065	0.92145	0.92119	0.92151	0.92056	0.92136
2017/01/06 11:30:00	0.92107	0.92148	0.92083	0.92128	0.92100	0.92138	0.92072	0.92119
2017/01/06 11:15:00	0.92305	0.92318	0.92102	0.92107	0.92296	0.92308	0.92094	0.92100
2017/01/06 11:00:00	0.92290	0.92371	0.92281	0.92305	0.92279	0.92361	0.92272	0.92296
2017/01/06 10:45:00	0.92353	0.92400	0.92265	0.92290	0.92344	0.92393	0.92255	0.92279
2017/01/06 10:30:00	0.92313	0.92394	0.92305	0.92353	0.92304	0.92384	0.92296	0.92344
2017/01/06 10:15:00	0.92274	0.92383	0.92249	0.92313	0.92264	0.92372	0.92239	0.92304
2017/01/06 10:00:00	0.92355	0.92355	0.92227	0.92274	0.92248	0.92342	0.92217	0.92264
2017/01/06 09:45:00	0.92428	0.92440	0.92310	0.92355	0.92423	0.92433	0.92233	0.92248
2017/01/06 09:30:00	0.92396	0.92476	0.92344	0.92428	0.92385	0.92466	0.92341	0.92423
2017/01/06 09:15:00	0.92441	0.92456	0.92367	0.92396	0.92431	0.92447	0.92359	0.92385
2017/01/06 09:00:00	0.92396	0.92513	0.92328	0.92441	0.92388	0.92503	0.92320	0.92431
2017/01/06 08:45:00	0.92407	0.92440	0.92308	0.92396	0.92401	0.92429	0.92295	0.92388
2017/01/06 08:30:00	0.93215	0.93215	0.92407	0.92407	0.93046	0.93074	0.92400	0.92401
2017/01/06 08:15:00	0.93138	0.93216	0.93100	0.93215	0.93127	0.93155	0.93044	0.93046
2017/01/06 08:00:00	0.93089	0.93149	0.93079	0.93138	0.93078	0.93140	0.93070	0.93127
2017/01/06 07:45:00	0.93095	0.93129	0.93085	0.93089	0.93088	0.93118	0.93077	0.93078
2017/01/06 07:30:00	0.93058	0.93115	0.93058	0.93095	0.93052	0.93107	0.93050	0.93088
2017/01/06 07:15:00	0.93083	0.93095	0.93036	0.93058	0.93075	0.93088	0.93028	0.93052
2017/01/06 07:00:00	0.93104	0.93115	0.93057	0.93083	0.93096	0.93107	0.93050	0.93075
2017/01/06 06:45:00	0.93111	0.93114	0.93079	0.93104	0.93103	0.93107	0.93071	0.93096
2017/01/06 06:30:00	0.93100	0.93136	0.93094	0.93111	0.93091	0.93127	0.93085	0.93103
2017/01/06 06:15:00	0.93132	0.93150	0.93096	0.93100	0.93124	0.93142	0.93089	0.93091
2017/01/06 06:00:00	0.93122	0.93169	0.93104	0.93132	0.93112	0.93159	0.93099	0.93124
2017/01/06 05:45:00	0.93056	0.93126	0.93040	0.93122	0.93048	0.93117	0.93030	0.93112
2017/01/06 05:30:00	0.93106	0.93112	0.93045	0.93056	0.93096	0.93102	0.93036	0.93048
2017/01/06 05:15:00	0.93076	0.93107	0.93052	0.93106	0.93065	0.93096	0.93045	0.93096
2017/01/06 05:00:00	0.93069	0.93076	0.93041	0.93076	0.93063	0.93068	0.93032	0.93065
2017/01/06 04:45:00	0.93081	0.93110	0.93064	0.93069	0.93074	0.93104	0.93058	0.93063
2017/01/06 04:30:00	0.93025	0.93094	0.93010	0.93081	0.93018	0.93087	0.93005	0.93074
2017/01/06 04:15:00	0.93000	0.93047	0.92980	0.93025	0.92993	0.93040	0.92972	0.93018
2017/01/06 04:00:00	0.92974	0.93008	0.92969	0.93000	0.92969	0.93001	0.92960	0.92993
2017/01/06 03:45:00	0.92885	0.92994	0.92884	0.92974	0.92877	0.92986	0.92876	0.92969
2017/01/06 03:30:00	0.92822	0.92890	0.92820	0.92885	0.92813	0.92883	0.92811	0.92877
2017/01/06 03:15:00	0.92910	0.92910	0.92821	0.92822	0.92902	0.92902	0.92813	0.92813
2017/01/06 03:00:00	0.92895	0.92945	0.92869	0.92910	0.92879	0.92936	0.92860	0.92902
2017/01/06 02:45:00	0.92935	0.92952	0.92871	0.92895	0.92928	0.92946	0.92866	0.92879
2017/01/06 02:30:00	0.92976	0.92986	0.92922	0.92935	0.92966	0.92978	0.92913	0.92928
2017/01/06 02:15:00	0.92944	0.93000	0.92938	0.92976	0.92934	0.92987	0.92926	0.92966
2017/01/06 02:00:00	0.92993	0.93025	0.92931	0.92944	0.92982	0.93016	0.92920	0.92934
2017/01/06 01:45:00	0.93004	0.93016	0.92923	0.92993	0.92995	0.93007	0.92913	0.92982
2017/01/06 01:30:00	0.93066	0.93104	0.92995	0.93004	0.93060	0.93093	0.92987	0.92995
2017/01/06 01:15:00	0.93026	0.93080	0.93026	0.93066	0.93015	0.93071	0.93015	0.93060
2017/01/06 01:00:00	0.93051	0.93058	0.93000	0.93026	0.93040	0.93048	0.92988	0.93015
2017/01/06 00:45:00	0.93021	0.93065	0.93011	0.93051	0.93010	0.93054	0.93000	0.93040
2017/01/06 00:30:00	0.92990	0.93054	0.92980	0.93021	0.92981	0.93042	0.92970	0.93010
2017/01/06 00:15:00	0.92985	0.93015	0.92971	0.92990	0.92973	0.93005	0.92960	0.92981
2017/01/06 00:00:00	0.92993	0.93030	0.92972	0.92985	0.92981	0.93022	0.92961	0.92973
2017/01/05 23:45:00	0.93001	0.93010	0.92946	0.92993	0.92988	0.92998	0.92935	0.92981
2017/01/05 23:30:00	0.93008	0.93090	0.92989	0.93001	0.92997	0.93078	0.92975	0.92988
2017/01/05 23:15:00	0.93123	0.93129	0.93006	0.93008	0.93110	0.93117	0.92994	0.92997
2017/01/05 23:00:00	0.93021	0.93135	0.92997	0.93123	0.93008	0.93122	0.92985	0.93110
2017/01/05 22:45:00	0.93004	0.93054	0.92989	0.93021	0.92991	0.93042	0.92980	0.93008
2017/01/05 22:30:00	0.93053	0.93064	0.93002	0.93004	0.93041	0.93051	0.92990	0.92991
2017/01/05 22:15:00	0.93078	0.93130	0.93034	0.93053	0.93065	0.93123	0.93022	0.93041
2017/01/05 22:00:00	0.93043	0.93129	0.93030	0.93078	0.93031	0.93116	0.93018	0.93065
2017/01/05 21:45:00	0.93079	0.93085	0.93029	0.93043	0.93068	0.93077	0.93016	0.93031
2017/01/05 21:30:00	0.93002	0.93094	0.92998	0.93079	0.92990	0.93084	0.92987	0.93068
2017/01/05 21:15:00	0.92972	0.93007	0.92961	0.93002	0.92961	0.92995	0.92949	0.92990
2017/01/05 21:00:00	0.92936	0.92972	0.92920	0.92972	0.92924	0.92961	0.92908	0.92961
2017/01/05 20:45:00	0.92937	0.92985	0.92932	0.92936	0.92923	0.92974	0.92918	0.92924
2017/01/05 20:30:00	0.92947	0.93010	0.92916	0.92937	0.92935	0.93001	0.92896	0.92923
2017/01/05 20:15:00	0.92951	0.92995	0.92895	0.92947	0.92940	0.92983	0.92885	0.92935
2017/01/05 20:00:00	0.92831	0.92960	0.92830	0.92951	0.92819	0.92952	0.92818	0.92940
2017/01/05 19:45:00	0.92788	0.92841	0.92757	0.92831	0.92773	0.92829	0.92745	0.92819
2017/01/05 19:30:00	0.92872	0.92968	0.92730	0.92788	0.92854	0.92878	0.92716	0.92773
2017/01/05 19:15:00	0.92845	0.92877	0.92771	0.92872	0.92831	0.92863	0.92760	0.92854
2017/01/05 19:00:00	0.92883	0.92904	0.92805	0.92845	0.92860	0.92885	0.92792	0.92831
2017/01/05 18:45:00	0.93092	0.93092	0.92862	0.92883	0.93075	0.93075	0.92849	0.92860
2017/01/05 18:30:00	0.92984	0.93152	0.92962	0.93092	0.92970	0.93129	0.92947	0.93075
2017/01/05 18:15:00	0.92935	0.92995	0.92925	0.92984	0.92912	0.92981	0.92905	0.92970
2017/01/05 18:00:00	0.92874	0.92940	0.92862	0.92935	0.92845	0.92914	0.92832	0.92912
2017/01/05 17:45:00	0.92910	0.92917	0.92843	0.92874	0.92861	0.92890	0.92803	0.92845
2017/01/05 17:30:00	0.92910	0.92950	0.92880	0.92910	0.92885	0.92916	0.92850	0.92861
2017/01/05 17:15:00	0.92945	0.92965	0.92910	0.92910	0.92935	0.92940	0.92885	0.92885
2017/01/05 17:00:00	0.92930	0.92980	0.92915	0.92945	0.92905	0.92945	0.92895	0.92935
2017/01/05 16:45:00	0.92962	0.92980	0.92884	0.92930	0.92950	0.92969	0.92850	0.92905
2017/01/05 16:30:00	0.92989	0.92995	0.92956	0.92962	0.92975	0.92980	0.92947	0.92950
2017/01/05 16:15:00	0.92971	0.92991	0.92962	0.92989	0.92963	0.92978	0.92950	0.92975
2017/01/05 16:00:00	0.92986	0.93020	0.92944	0.92971	0.92980	0.93010	0.92936	0.92963
2017/01/05 15:45:00	0.92984	0.92998	0.92976	0.92986	0.92975	0.92990	0.92965	0.92980
2017/01/05 15:30:00	0.92983	0.93010	0.92963	0.92984	0.92974	0.93004	0.92960	0.92975
2017/01/05 15:15:00	0.92956	0.92988	0.92934	0.92983	0.92946	0.92982	0.92926	0.92974
2017/01/05 15:00:00	0.92984	0.92987	0.92927	0.92956	0.92971	0.92977	0.92920	0.92946
2017/01/05 14:45:00	0.93019	0.93020	0.92943	0.92984	0.93010	0.93011	0.92931	0.92971
2017/01/05 14:30:00	0.93025	0.93037	0.92990	0.93019	0.93015	0.93025	0.92982	0.93010
2017/01/05 14:15:00	0.92899	0.93034	0.92888	0.93025	0.92889	0.93026	0.92880	0.93015
2017/01/05 14:00:00	0.92961	0.92968	0.92899	0.92899	0.92952	0.92958	0.92887	0.92889
2017/01/05 13:45:00	0.92905	0.92974	0.92904	0.92961	0.92901	0.92961	0.92896	0.92952
2017/01/05 13:30:00	0.92881	0.92939	0.92860	0.92905	0.92874	0.92926	0.92850	0.92901
2017/01/05 13:15:00	0.92856	0.92895	0.92833	0.92881	0.92843	0.92887	0.92823	0.92874
2017/01/05 13:00:00	0.92912	0.92950	0.92851	0.92856	0.92900	0.92942	0.92839	0.92843
2017/01/05 12:45:00	0.92893	0.92941	0.92885	0.92912	0.92882	0.92932	0.92875	0.92900
2017/01/05 12:30:00	0.92839	0.92895	0.92818	0.92893	0.92833	0.92883	0.92807	0.92882
2017/01/05 12:15:00	0.92800	0.92848	0.92766	0.92839	0.92792	0.92835	0.92756	0.92833
2017/01/05 12:00:00	0.92794	0.92831	0.92770	0.92800	0.92787	0.92820	0.92759	0.92792
2017/01/05 11:45:00	0.92788	0.92840	0.92734	0.92794	0.92780	0.92834	0.92726	0.92787
2017/01/05 11:30:00	0.92770	0.92805	0.92691	0.92788	0.92765	0.92798	0.92683	0.92780
2017/01/05 11:15:00	0.92825	0.92835	0.92728	0.92770	0.92818	0.92827	0.92722	0.92765
2017/01/05 11:00:00	0.92762	0.92881	0.92692	0.92825	0.92753	0.92874	0.92680	0.92818
2017/01/05 10:45:00	0.92827	0.92865	0.92732	0.92762	0.92817	0.92854	0.92724	0.92753
2017/01/05 10:30:00	0.92815	0.92870	0.92761	0.92827	0.92809	0.92861	0.92751	0.92817
2017/01/05 10:15:00	0.92900	0.92910	0.92795	0.92815	0.92895	0.92902	0.92789	0.92809
2017/01/05 10:00:00	0.92795	0.92914	0.92753	0.92900	0.92760	0.92910	0.92746	0.92895
2017/01/05 09:45:00	0.92914	0.92915	0.92752	0.92795	0.92904	0.92909	0.92743	0.92760
2017/01/05 09:30:00	0.92843	0.92925	0.92775	0.92914	0.92834	0.92917	0.92765	0.92904
2017/01/05 09:15:00	0.92831	0.92892	0.92810	0.92843	0.92825	0.92887	0.92802	0.92834
2017/01/05 09:00:00	0.92740	0.92850	0.92739	0.92831	0.92734	0.92845	0.92732	0.92825
2017/01/05 08:45:00	0.92811	0.92815	0.92694	0.92740	0.92803	0.92808	0.92688	0.92734
2017/01/05 08:30:00	0.92723	0.92819	0.92669	0.92811	0.92660	0.92811	0.92655	0.92803
2017/01/05 08:15:00	0.92627	0.92730	0.92593	0.92723	0.92465	0.92718	0.92465	0.92660
2017/01/05 08:00:00	0.92495	0.92631	0.92474	0.92627	0.92486	0.92566	0.92465	0.92465
2017/01/05 07:45:00	0.92507	0.92534	0.92474	0.92495	0.92501	0.92525	0.92465	0.92486
2017/01/05 07:30:00	0.92586	0.92603	0.92491	0.92507	0.92578	0.92594	0.92483	0.92501
2017/01/05 07:15:00	0.92575	0.92605	0.92541	0.92586	0.92566	0.92599	0.92534	0.92578
2017/01/05 07:00:00	0.92583	0.92604	0.92565	0.92575	0.92576	0.92596	0.92557	0.92566
2017/01/05 06:45:00	0.92680	0.92685	0.92583	0.92583	0.92672	0.92677	0.92576	0.92576
2017/01/05 06:30:00	0.92646	0.92697	0.92644	0.92680	0.92638	0.92689	0.92636	0.92672
2017/01/05 06:15:00	0.92664	0.92685	0.92632	0.92646	0.92658	0.92676	0.92624	0.92638
2017/01/05 06:00:00	0.92763	0.92763	0.92662	0.92664	0.92756	0.92756	0.92653	0.92658
2017/01/05 05:45:00	0.92746	0.92785	0.92725	0.92763	0.92738	0.92776	0.92717	0.92756
2017/01/05 05:30:00	0.92808	0.92809	0.92737	0.92746	0.92800	0.92801	0.92730	0.92738
2017/01/05 05:15:00	0.92783	0.92840	0.92744	0.92808	0.92776	0.92834	0.92740	0.92800
2017/01/05 05:00:00	0.92755	0.92791	0.92735	0.92783	0.92748	0.92783	0.92731	0.92776
2017/01/05 04:45:00	0.92763	0.92795	0.92733	0.92755	0.92752	0.92790	0.92725	0.92748
2017/01/05 04:30:00	0.92732	0.92789	0.92701	0.92763	0.92722	0.92780	0.92692	0.92752
2017/01/05 04:15:00	0.92783	0.92805	0.92700	0.92732	0.92772	0.92799	0.92695	0.92722
2017/01/05 04:00:00	0.92788	0.92840	0.92774	0.92783	0.92779	0.92834	0.92765	0.92772
2017/01/05 03:45:00	0.92797	0.92820	0.92733	0.92788	0.92787	0.92811	0.92726	0.92779
2017/01/05 03:30:00	0.92814	0.92833	0.92754	0.92797	0.92811	0.92828	0.92743	0.92787
2017/01/05 03:15:00	0.92993	0.92993	0.92804	0.92814	0.92982	0.92983	0.92800	0.92811
2017/01/05 03:00:00	0.93004	0.93040	0.92956	0.92993	0.92988	0.93032	0.92944	0.92982
2017/01/05 02:45:00	0.92958	0.93020	0.92942	0.93004	0.92950	0.93012	0.92934	0.92988
2017/01/05 02:30:00	0.92950	0.92982	0.92880	0.92958	0.92935	0.92975	0.92871	0.92950
2017/01/05 02:15:00	0.93018	0.93025	0.92928	0.92950	0.93008	0.93014	0.92920	0.92935
2017/01/05 02:00:00	0.93094	0.93103	0.92987	0.93018	0.93075	0.93086	0.92975	0.93008
2017/01/05 01:45:00	0.93102	0.93134	0.93023	0.93094	0.93090	0.93118	0.93011	0.93075
2017/01/05 01:30:00	0.92922	0.93161	0.92906	0.93102	0.92912	0.93153	0.92896	0.93090
2017/01/05 01:15:00	0.92941	0.92983	0.92906	0.92922	0.92930	0.92972	0.92895	0.92912
2017/01/05 01:00:00	0.92886	0.92949	0.92879	0.92941	0.92874	0.92937	0.92868	0.92930
2017/01/05 00:45:00	0.92994	0.92994	0.92866	0.92886	0.92982	0.92982	0.92860	0.92874
2017/01/05 00:30:00	0.92969	0.93005	0.92947	0.92994	0.92957	0.92993	0.92941	0.92982
2017/01/05 00:15:00	0.92910	0.92987	0.92885	0.92969	0.92900	0.92978	0.92880	0.92957
2017/01/05 00:00:00	0.92845	0.92943	0.92835	0.92910	0.92835	0.92933	0.92825	0.92900
2017/01/04 23:45:00	0.92864	0.92886	0.92823	0.92845	0.92853	0.92877	0.92811	0.92835
2017/01/04 23:30:00	0.92836	0.92872	0.92820	0.92864	0.92825	0.92860	0.92810	0.92853
2017/01/04 23:15:00	0.92816	0.92845	0.92769	0.92836	0.92805	0.92836	0.92757	0.92825
2017/01/04 23:00:00	0.92813	0.92854	0.92793	0.92816	0.92810	0.92845	0.92782	0.92805
2017/01/04 22:45:00	0.92836	0.92865	0.92793	0.92813	0.92824	0.92855	0.92781	0.92810
2017/01/04 22:30:00	0.92869	0.92873	0.92810	0.92836	0.92857	0.92861	0.92800	0.92824
2017/01/04 22:15:00	0.92854	0.92885	0.92840	0.92869	0.92842	0.92876	0.92830	0.92857
2017/01/04 22:00:00	0.92760	0.92859	0.92753	0.92854	0.92751	0.92849	0.92742	0.92842
2017/01/04 21:45:00	0.92770	0.92792	0.92727	0.92760	0.92760	0.92778	0.92715	0.92751
2017/01/04 21:30:00	0.92808	0.92822	0.92733	0.92770	0.92796	0.92810	0.92725	0.92760
2017/01/04 21:15:00	0.92740	0.92822	0.92716	0.92808	0.92726	0.92811	0.92701	0.92796
2017/01/04 21:00:00	0.92732	0.92770	0.92703	0.92740	0.92720	0.92761	0.92690	0.92726
2017/01/04 20:45:00	0.92735	0.92772	0.92708	0.92732	0.92705	0.92759	0.92695	0.92720
2017/01/04 20:30:00	0.92697	0.92760	0.92659	0.92735	0.92685	0.92745	0.92647	0.92705
2017/01/04 20:15:00	0.92812	0.92815	0.92686	0.92697	0.92798	0.92808	0.92675	0.92685
2017/01/04 20:00:00	0.92898	0.92928	0.92756	0.92812	0.92890	0.92915	0.92750	0.92798
2017/01/04 19:45:00	0.92901	0.92935	0.92793	0.92898	0.92886	0.92918	0.92780	0.92890
2017/01/04 19:30:00	0.92852	0.92905	0.92735	0.92901	0.92830	0.92895	0.92719	0.92886
2017/01/04 19:15:00	0.92718	0.92905	0.92712	0.92852	0.92705	0.92892	0.92700	0.92830
2017/01/04 19:00:00	0.92661	0.92895	0.92661	0.92718	0.92643	0.92886	0.92643	0.92705
2017/01/04 18:45:00	0.92584	0.92669	0.92570	0.92661	0.92580	0.92653	0.92565	0.92643
2017/01/04 18:30:00	0.92664	0.92672	0.92573	0.92584	0.92650	0.92660	0.92570	0.92580
2017/01/04 18:15:00	0.92665	0.92704	0.92663	0.92664	0.92645	0.92687	0.92645	0.92650
2017/01/04 18:00:00	0.92675	0.92718	0.92660	0.92665	0.92621	0.92682	0.92620	0.92645
2017/01/04 17:45:00	0.92675	0.92750	0.92655	0.92675	0.92615	0.92697	0.92595	0.92621
2017/01/04 17:30:00	0.92726	0.92747	0.92591	0.92675	0.92700	0.92712	0.92555	0.92615
2017/01/04 17:15:00	0.92755	0.92790	0.92700	0.92726	0.92726	0.92763	0.92675	0.92700
2017/01/04 17:00:00	0.92685	0.92765	0.92685	0.92755	0.92640	0.92735	0.92640	0.92726
2017/01/04 16:45:00	0.92784	0.92801	0.92673	0.92685	0.92768	0.92787	0.92635	0.92640
2017/01/04 16:30:00	0.92662	0.92805	0.92650	0.92784	0.92648	0.92795	0.92630	0.92768
2017/01/04 16:15:00	0.92675	0.92692	0.92631	0.92662	0.92668	0.92679	0.92625	0.92648
2017/01/04 16:00:00	0.92673	0.92700	0.92620	0.92675	0.92659	0.92689	0.92610	0.92668
2017/01/04 15:45:00	0.92580	0.92675	0.92557	0.92673	0.92574	0.92662	0.92550	0.92659
2017/01/04 15:30:00	0.92489	0.92580	0.92470	0.92580	0.92475	0.92575	0.92460	0.92574
2017/01/04 15:15:00	0.92508	0.92525	0.92482	0.92489	0.92495	0.92518	0.92472	0.92475
2017/01/04 15:00:00	0.92440	0.92514	0.92423	0.92508	0.92429	0.92501	0.92411	0.92495
2017/01/04 14:45:00	0.92391	0.92467	0.92367	0.92440	0.92376	0.92453	0.92350	0.92429
2017/01/04 14:30:00	0.92437	0.92485	0.92381	0.92391	0.92427	0.92478	0.92370	0.92376
2017/01/04 14:15:00	0.92521	0.92548	0.92418	0.92437	0.92510	0.92539	0.92410	0.92427
2017/01/04 14:00:00	0.92508	0.92631	0.92469	0.92521	0.92494	0.92620	0.92451	0.92510
2017/01/04 13:45:00	0.92485	0.92565	0.92481	0.92508	0.92482	0.92561	0.92475	0.92494
2017/01/04 13:30:00	0.92470	0.92489	0.92438	0.92485	0.92466	0.92484	0.92430	0.92482
2017/01/04 13:15:00	0.92450	0.92476	0.92434	0.92470	0.92442	0.92474	0.92425	0.92466
2017/01/04 13:00:00	0.92401	0.92460	0.92376	0.92450	0.92391	0.92456	0.92369	0.92442
