日時	"GBP/CHF(始値, 買い)"	"GBP/CHF(高値, 買い)"	"GBP/CHF(安値, 買い)"	"GBP/CHF(終値, 買い)"	"GBP/CHF(始値, 売り)*"	"GBP/CHF(高値, 売り)*"	"GBP/CHF(安値, 売り)*"	"GBP/CHF(終値, 売り)*"
2017/01/09 04:30:00	1.23707	1.23727	1.23590	1.23623	1.23697	1.23715	1.23578	1.23614
2017/01/09 04:15:00	1.23874	1.23977	1.23676	1.23707	1.23863	1.23967	1.23665	1.23697
2017/01/09 04:00:00	1.23880	1.23953	1.23846	1.23874	1.23871	1.23943	1.23835	1.23863
2017/01/09 03:45:00	1.23891	1.23938	1.23821	1.23880	1.23880	1.23929	1.23808	1.23871
2017/01/09 03:30:00	1.23944	1.24020	1.23833	1.23891	1.23931	1.24009	1.23827	1.23880
2017/01/09 03:15:00	1.23997	1.24029	1.23935	1.23944	1.23984	1.24019	1.23922	1.23931
2017/01/09 03:00:00	1.24053	1.24103	1.23920	1.23997	1.24042	1.24096	1.23911	1.23984
2017/01/09 02:45:00	1.23988	1.24097	1.23942	1.24053	1.23976	1.24088	1.23933	1.24042
2017/01/09 02:30:00	1.23929	1.24079	1.23899	1.23988	1.23912	1.24068	1.23888	1.23976
2017/01/09 02:15:00	1.24059	1.24094	1.23877	1.23929	1.24047	1.24081	1.23859	1.23912
2017/01/09 02:00:00	1.24019	1.24114	1.24008	1.24059	1.23993	1.24105	1.23988	1.24047
2017/01/09 01:45:00	1.24232	1.24234	1.24013	1.24019	1.24215	1.24218	1.23988	1.23993
2017/01/09 01:30:00	1.24241	1.24250	1.24148	1.24232	1.24225	1.24238	1.24134	1.24215
2017/01/09 01:15:00	1.24224	1.24252	1.24193	1.24241	1.24209	1.24238	1.24178	1.24225
2017/01/09 01:00:00	1.24159	1.24255	1.24158	1.24224	1.24143	1.24240	1.24142	1.24209
2017/01/09 00:45:00	1.24164	1.24251	1.24146	1.24159	1.24149	1.24233	1.24132	1.24143
2017/01/09 00:30:00	1.24383	1.24387	1.24159	1.24164	1.24368	1.24372	1.24142	1.24149
2017/01/09 00:15:00	1.24449	1.24463	1.24355	1.24383	1.24434	1.24448	1.24339	1.24368
2017/01/09 00:00:00	1.24538	1.24545	1.24447	1.24449	1.24522	1.24529	1.24432	1.24434
2017/01/08 23:45:00	1.24564	1.24574	1.24526	1.24538	1.24548	1.24558	1.24511	1.24522
2017/01/08 23:30:00	1.24646	1.24662	1.24563	1.24564	1.24630	1.24647	1.24547	1.24548
2017/01/08 23:15:00	1.24667	1.24685	1.24641	1.24646	1.24652	1.24670	1.24627	1.24630
2017/01/08 23:00:00	1.24644	1.24684	1.24633	1.24667	1.24629	1.24671	1.24620	1.24652
2017/01/08 22:45:00	1.24643	1.24678	1.24613	1.24644	1.24628	1.24665	1.24601	1.24629
2017/01/08 22:30:00	1.24632	1.24666	1.24631	1.24643	1.24618	1.24651	1.24615	1.24628
2017/01/08 22:15:00	1.24662	1.24666	1.24623	1.24632	1.24647	1.24651	1.24609	1.24618
2017/01/08 22:00:00	1.24674	1.24688	1.24659	1.24662	1.24659	1.24673	1.24643	1.24647
2017/01/08 21:45:00	1.24692	1.24711	1.24664	1.24674	1.24679	1.24695	1.24650	1.24659
2017/01/08 21:30:00	1.24713	1.24727	1.24687	1.24692	1.24701	1.24714	1.24671	1.24679
2017/01/08 21:15:00	1.24748	1.24752	1.24707	1.24713	1.24732	1.24738	1.24691	1.24701
2017/01/08 21:00:00	1.24736	1.24785	1.24730	1.24748	1.24723	1.24769	1.24714	1.24732
2017/01/08 20:45:00	1.24758	1.24765	1.24717	1.24736	1.24743	1.24749	1.24702	1.24723
2017/01/08 20:30:00	1.24726	1.24766	1.24717	1.24758	1.24709	1.24751	1.24700	1.24743
2017/01/08 20:15:00	1.24757	1.24770	1.24694	1.24726	1.24738	1.24751	1.24677	1.24709
2017/01/08 20:00:00	1.24739	1.24772	1.24705	1.24757	1.24721	1.24758	1.24689	1.24738
2017/01/08 19:45:00	1.24757	1.24767	1.24723	1.24739	1.24743	1.24751	1.24706	1.24721
2017/01/08 19:30:00	1.24789	1.24799	1.24752	1.24757	1.24769	1.24780	1.24734	1.24743
2017/01/08 19:15:00	1.24726	1.24796	1.24709	1.24789	1.24706	1.24778	1.24692	1.24769
2017/01/08 19:00:00	1.24737	1.24751	1.24702	1.24726	1.24712	1.24731	1.24682	1.24706
2017/01/08 18:45:00	1.24837	1.24843	1.24722	1.24737	1.24817	1.24824	1.24701	1.24712
2017/01/08 18:30:00	1.24761	1.24837	1.24753	1.24837	1.24733	1.24817	1.24726	1.24817
2017/01/08 18:15:00	1.24807	1.24831	1.24748	1.24761	1.24781	1.24805	1.24720	1.24733
2017/01/08 18:00:00	1.24710	1.24819	1.24677	1.24807	1.24627	1.24795	1.24615	1.24781
2017/01/08 17:45:00	1.24715	1.24784	1.24693	1.24710	1.24649	1.24719	1.24627	1.24627
2017/01/08 17:30:00	1.24708	1.24721	1.24673	1.24715	1.24656	1.24677	1.24625	1.24649
2017/01/08 17:15:00	1.24765	1.24778	1.24707	1.24708	1.24694	1.24707	1.24642	1.24656
2017/01/08 17:00:00	1.24708	1.24778	1.24693	1.24765	1.24515	1.24707	1.24497	1.24694
2017/01/06 16:45:00	1.25064	1.25187	1.25057	1.25187	1.25035	1.25092	1.24913	1.24932
2017/01/06 16:30:00	1.25012	1.25073	1.25004	1.25064	1.24989	1.25043	1.24974	1.25035
2017/01/06 16:15:00	1.25008	1.25032	1.24994	1.25012	1.24992	1.25007	1.24966	1.24989
2017/01/06 16:00:00	1.24964	1.25037	1.24956	1.25008	1.24946	1.25016	1.24937	1.24992
2017/01/06 15:45:00	1.25013	1.25023	1.24957	1.24964	1.25000	1.25010	1.24942	1.24946
2017/01/06 15:30:00	1.24986	1.25027	1.24985	1.25013	1.24972	1.25011	1.24972	1.25000
2017/01/06 15:15:00	1.25017	1.25051	1.24962	1.24986	1.25006	1.25034	1.24950	1.24972
2017/01/06 15:00:00	1.25022	1.25028	1.24877	1.25017	1.25009	1.25009	1.24861	1.25006
2017/01/06 14:45:00	1.24830	1.25027	1.24829	1.25022	1.24815	1.25013	1.24815	1.25009
2017/01/06 14:30:00	1.24805	1.24859	1.24796	1.24830	1.24792	1.24843	1.24782	1.24815
2017/01/06 14:15:00	1.24824	1.24839	1.24764	1.24805	1.24808	1.24823	1.24748	1.24792
2017/01/06 14:00:00	1.24835	1.24868	1.24813	1.24824	1.24821	1.24852	1.24798	1.24808
2017/01/06 13:45:00	1.24892	1.24909	1.24774	1.24835	1.24876	1.24896	1.24759	1.24821
2017/01/06 13:30:00	1.24828	1.24901	1.24810	1.24892	1.24812	1.24885	1.24794	1.24876
2017/01/06 13:15:00	1.24910	1.24921	1.24815	1.24828	1.24894	1.24911	1.24800	1.24812
2017/01/06 13:00:00	1.24991	1.24993	1.24885	1.24910	1.24978	1.24982	1.24872	1.24894
2017/01/06 12:45:00	1.24919	1.25001	1.24897	1.24991	1.24910	1.24992	1.24885	1.24978
2017/01/06 12:30:00	1.24923	1.24975	1.24848	1.24919	1.24910	1.24964	1.24836	1.24910
2017/01/06 12:15:00	1.25077	1.25082	1.24862	1.24923	1.25066	1.25073	1.24850	1.24910
2017/01/06 12:00:00	1.25009	1.25088	1.24971	1.25077	1.24996	1.25076	1.24958	1.25066
2017/01/06 11:45:00	1.24990	1.25018	1.24946	1.25009	1.24976	1.25006	1.24934	1.24996
2017/01/06 11:30:00	1.24982	1.25022	1.24930	1.24990	1.24972	1.25012	1.24916	1.24976
2017/01/06 11:15:00	1.24947	1.25005	1.24906	1.24982	1.24934	1.24993	1.24892	1.24972
2017/01/06 11:00:00	1.24899	1.24972	1.24845	1.24947	1.24887	1.24958	1.24833	1.24934
2017/01/06 10:45:00	1.24980	1.24987	1.24811	1.24899	1.24969	1.24977	1.24796	1.24887
2017/01/06 10:30:00	1.25030	1.25037	1.24875	1.24980	1.25016	1.25027	1.24863	1.24969
2017/01/06 10:15:00	1.24980	1.25031	1.24839	1.25030	1.24967	1.25020	1.24827	1.25016
2017/01/06 10:00:00	1.25169	1.25169	1.24975	1.24980	1.25031	1.25116	1.24964	1.24967
2017/01/06 09:45:00	1.25143	1.25171	1.24999	1.25169	1.25131	1.25137	1.24984	1.25031
2017/01/06 09:30:00	1.25239	1.25246	1.25096	1.25143	1.25225	1.25232	1.25081	1.25131
2017/01/06 09:15:00	1.25325	1.25363	1.25218	1.25239	1.25310	1.25351	1.25204	1.25225
2017/01/06 09:00:00	1.25341	1.25408	1.25291	1.25325	1.25328	1.25395	1.25276	1.25310
2017/01/06 08:45:00	1.25325	1.25433	1.25215	1.25341	1.25309	1.25424	1.25201	1.25328
2017/01/06 08:30:00	1.25333	1.25462	1.25127	1.25325	1.25020	1.25448	1.24994	1.25309
2017/01/06 08:15:00	1.25220	1.25333	1.25102	1.25333	1.25209	1.25313	1.25020	1.25020
2017/01/06 08:00:00	1.25251	1.25293	1.25177	1.25220	1.25237	1.25284	1.25164	1.25209
2017/01/06 07:45:00	1.25025	1.25254	1.25016	1.25251	1.25015	1.25243	1.25004	1.25237
2017/01/06 07:30:00	1.25072	1.25079	1.24984	1.25025	1.25063	1.25067	1.24973	1.25015
2017/01/06 07:15:00	1.25131	1.25189	1.25072	1.25072	1.25120	1.25177	1.25061	1.25063
2017/01/06 07:00:00	1.25119	1.25147	1.25059	1.25131	1.25107	1.25135	1.25047	1.25120
2017/01/06 06:45:00	1.25124	1.25168	1.25098	1.25119	1.25112	1.25161	1.25086	1.25107
2017/01/06 06:30:00	1.25085	1.25125	1.25061	1.25124	1.25074	1.25114	1.25048	1.25112
2017/01/06 06:15:00	1.25152	1.25185	1.24989	1.25085	1.25140	1.25174	1.24976	1.25074
2017/01/06 06:00:00	1.25131	1.25235	1.25131	1.25152	1.25120	1.25225	1.25120	1.25140
2017/01/06 05:45:00	1.25212	1.25221	1.25102	1.25131	1.25200	1.25210	1.25089	1.25120
2017/01/06 05:30:00	1.25214	1.25240	1.25166	1.25212	1.25203	1.25229	1.25156	1.25200
2017/01/06 05:15:00	1.25248	1.25287	1.25169	1.25214	1.25241	1.25278	1.25159	1.25203
2017/01/06 05:00:00	1.25195	1.25275	1.25151	1.25248	1.25184	1.25264	1.25140	1.25241
2017/01/06 04:45:00	1.25168	1.25220	1.25132	1.25195	1.25159	1.25210	1.25122	1.25184
2017/01/06 04:30:00	1.25185	1.25199	1.25090	1.25168	1.25174	1.25190	1.25080	1.25159
2017/01/06 04:15:00	1.25338	1.25346	1.25144	1.25185	1.25330	1.25337	1.25135	1.25174
2017/01/06 04:00:00	1.25359	1.25404	1.25318	1.25338	1.25348	1.25395	1.25308	1.25330
2017/01/06 03:45:00	1.25352	1.25390	1.25333	1.25359	1.25341	1.25379	1.25322	1.25348
2017/01/06 03:30:00	1.25345	1.25390	1.25312	1.25352	1.25334	1.25381	1.25300	1.25341
2017/01/06 03:15:00	1.25321	1.25363	1.25282	1.25345	1.25310	1.25353	1.25272	1.25334
2017/01/06 03:00:00	1.25319	1.25347	1.25236	1.25321	1.25298	1.25336	1.25225	1.25310
2017/01/06 02:45:00	1.25260	1.25330	1.25225	1.25319	1.25249	1.25319	1.25214	1.25298
2017/01/06 02:30:00	1.25235	1.25273	1.25180	1.25260	1.25229	1.25265	1.25170	1.25249
2017/01/06 02:15:00	1.25270	1.25329	1.25226	1.25235	1.25260	1.25316	1.25213	1.25229
2017/01/06 02:00:00	1.25273	1.25307	1.25219	1.25270	1.25260	1.25293	1.25206	1.25260
2017/01/06 01:45:00	1.25286	1.25317	1.25259	1.25273	1.25274	1.25301	1.25246	1.25260
2017/01/06 01:30:00	1.25273	1.25316	1.25258	1.25286	1.25258	1.25300	1.25242	1.25274
2017/01/06 01:15:00	1.25287	1.25294	1.25262	1.25273	1.25271	1.25279	1.25247	1.25258
2017/01/06 01:00:00	1.25271	1.25302	1.25250	1.25287	1.25256	1.25289	1.25237	1.25271
2017/01/06 00:45:00	1.25267	1.25283	1.25250	1.25271	1.25251	1.25268	1.25235	1.25256
2017/01/06 00:30:00	1.25263	1.25292	1.25254	1.25267	1.25247	1.25277	1.25240	1.25251
2017/01/06 00:15:00	1.25300	1.25315	1.25235	1.25263	1.25287	1.25300	1.25219	1.25247
2017/01/06 00:00:00	1.25275	1.25315	1.25264	1.25300	1.25259	1.25300	1.25249	1.25287
2017/01/05 23:45:00	1.25278	1.25334	1.25259	1.25275	1.25263	1.25318	1.25242	1.25259
2017/01/05 23:30:00	1.25251	1.25294	1.25236	1.25278	1.25236	1.25279	1.25222	1.25263
2017/01/05 23:15:00	1.25237	1.25253	1.25216	1.25251	1.25224	1.25239	1.25202	1.25236
2017/01/05 23:00:00	1.25283	1.25310	1.25212	1.25237	1.25266	1.25293	1.25200	1.25224
2017/01/05 22:45:00	1.25284	1.25297	1.25268	1.25283	1.25268	1.25282	1.25250	1.25266
2017/01/05 22:30:00	1.25252	1.25298	1.25244	1.25284	1.25236	1.25282	1.25228	1.25268
2017/01/05 22:15:00	1.25275	1.25296	1.25242	1.25252	1.25259	1.25282	1.25228	1.25236
2017/01/05 22:00:00	1.25322	1.25335	1.25271	1.25275	1.25306	1.25319	1.25256	1.25259
2017/01/05 21:45:00	1.25365	1.25390	1.25314	1.25322	1.25351	1.25375	1.25301	1.25306
2017/01/05 21:30:00	1.25332	1.25374	1.25304	1.25365	1.25317	1.25360	1.25288	1.25351
2017/01/05 21:15:00	1.25334	1.25350	1.25304	1.25332	1.25321	1.25335	1.25290	1.25317
2017/01/05 21:00:00	1.25312	1.25346	1.25299	1.25334	1.25298	1.25331	1.25284	1.25321
2017/01/05 20:45:00	1.25364	1.25381	1.25304	1.25312	1.25345	1.25362	1.25288	1.25298
2017/01/05 20:30:00	1.25361	1.25393	1.25318	1.25364	1.25345	1.25377	1.25302	1.25345
2017/01/05 20:15:00	1.25428	1.25451	1.25350	1.25361	1.25409	1.25437	1.25337	1.25345
2017/01/05 20:00:00	1.25446	1.25459	1.25420	1.25428	1.25425	1.25443	1.25401	1.25409
2017/01/05 19:45:00	1.25436	1.25455	1.25393	1.25446	1.25419	1.25436	1.25376	1.25425
2017/01/05 19:30:00	1.25427	1.25456	1.25405	1.25436	1.25399	1.25435	1.25384	1.25419
2017/01/05 19:15:00	1.25336	1.25480	1.25333	1.25427	1.25315	1.25456	1.25314	1.25399
2017/01/05 19:00:00	1.25462	1.25504	1.25334	1.25336	1.25432	1.25490	1.25313	1.25315
2017/01/05 18:45:00	1.25444	1.25512	1.25433	1.25462	1.25424	1.25494	1.25408	1.25432
2017/01/05 18:30:00	1.25470	1.25513	1.25436	1.25444	1.25444	1.25490	1.25416	1.25424
2017/01/05 18:15:00	1.25438	1.25482	1.25405	1.25470	1.25409	1.25455	1.25379	1.25444
2017/01/05 18:00:00	1.25386	1.25457	1.25357	1.25438	1.25363	1.25423	1.25315	1.25409
2017/01/05 17:45:00	1.25396	1.25490	1.25380	1.25386	1.25346	1.25434	1.25346	1.25363
2017/01/05 17:30:00	1.25399	1.25624	1.25379	1.25396	1.25347	1.25476	1.25300	1.25346
2017/01/05 17:15:00	1.25407	1.25427	1.25365	1.25399	1.25354	1.25386	1.25332	1.25347
2017/01/05 17:00:00	1.25497	1.25497	1.25401	1.25407	1.25322	1.25420	1.25290	1.25354
2017/01/05 16:45:00	1.25431	1.25497	1.25387	1.25497	1.25412	1.25418	1.25314	1.25322
2017/01/05 16:30:00	1.25411	1.25433	1.25395	1.25431	1.25396	1.25416	1.25378	1.25412
2017/01/05 16:15:00	1.25410	1.25420	1.25388	1.25411	1.25395	1.25405	1.25373	1.25396
2017/01/05 16:00:00	1.25430	1.25430	1.25394	1.25410	1.25414	1.25418	1.25381	1.25395
2017/01/05 15:45:00	1.25393	1.25452	1.25393	1.25430	1.25379	1.25437	1.25379	1.25414
2017/01/05 15:30:00	1.25450	1.25456	1.25384	1.25393	1.25436	1.25446	1.25370	1.25379
2017/01/05 15:15:00	1.25457	1.25472	1.25421	1.25450	1.25441	1.25460	1.25406	1.25436
2017/01/05 15:00:00	1.25440	1.25476	1.25429	1.25457	1.25427	1.25463	1.25416	1.25441
2017/01/05 14:45:00	1.25479	1.25505	1.25423	1.25440	1.25464	1.25495	1.25412	1.25427
2017/01/05 14:30:00	1.25530	1.25549	1.25466	1.25479	1.25515	1.25534	1.25453	1.25464
2017/01/05 14:15:00	1.25653	1.25669	1.25529	1.25530	1.25639	1.25655	1.25514	1.25515
2017/01/05 14:00:00	1.25562	1.25656	1.25548	1.25653	1.25551	1.25642	1.25536	1.25639
2017/01/05 13:45:00	1.25541	1.25569	1.25500	1.25562	1.25525	1.25556	1.25485	1.25551
2017/01/05 13:30:00	1.25501	1.25597	1.25473	1.25541	1.25485	1.25582	1.25458	1.25525
2017/01/05 13:15:00	1.25520	1.25529	1.25473	1.25501	1.25505	1.25518	1.25459	1.25485
2017/01/05 13:00:00	1.25481	1.25533	1.25437	1.25520	1.25468	1.25519	1.25427	1.25505
2017/01/05 12:45:00	1.25419	1.25490	1.25415	1.25481	1.25408	1.25478	1.25405	1.25468
2017/01/05 12:30:00	1.25386	1.25424	1.25334	1.25419	1.25375	1.25416	1.25322	1.25408
2017/01/05 12:15:00	1.25524	1.25542	1.25378	1.25386	1.25514	1.25530	1.25367	1.25375
2017/01/05 12:00:00	1.25464	1.25554	1.25418	1.25524	1.25451	1.25545	1.25407	1.25514
2017/01/05 11:45:00	1.25417	1.25501	1.25406	1.25464	1.25407	1.25489	1.25397	1.25451
2017/01/05 11:30:00	1.25584	1.25658	1.25392	1.25417	1.25572	1.25645	1.25383	1.25407
2017/01/05 11:15:00	1.25467	1.25682	1.25398	1.25584	1.25457	1.25672	1.25390	1.25572
2017/01/05 11:00:00	1.25488	1.25488	1.25316	1.25467	1.25473	1.25473	1.25305	1.25457
2017/01/05 10:45:00	1.25160	1.25508	1.25110	1.25488	1.25147	1.25501	1.25097	1.25473
2017/01/05 10:30:00	1.25119	1.25234	1.25065	1.25160	1.25105	1.25226	1.25056	1.25147
2017/01/05 10:15:00	1.25164	1.25277	1.25017	1.25119	1.25153	1.25265	1.25008	1.25105
2017/01/05 10:00:00	1.25114	1.25208	1.25078	1.25164	1.25074	1.25173	1.25020	1.25153
2017/01/05 09:45:00	1.25050	1.25172	1.25029	1.25114	1.25032	1.25158	1.25017	1.25074
2017/01/05 09:30:00	1.24983	1.25088	1.24924	1.25050	1.24972	1.25076	1.24914	1.25032
2017/01/05 09:15:00	1.25059	1.25086	1.24901	1.24983	1.25050	1.25075	1.24889	1.24972
2017/01/05 09:00:00	1.25340	1.25365	1.25041	1.25059	1.25329	1.25358	1.25032	1.25050
2017/01/05 08:45:00	1.25169	1.25404	1.25146	1.25340	1.25157	1.25395	1.25134	1.25329
2017/01/05 08:30:00	1.25135	1.25231	1.25046	1.25169	1.25110	1.25220	1.25034	1.25157
2017/01/05 08:15:00	1.25259	1.25291	1.24992	1.25135	1.25231	1.25241	1.24982	1.25110
2017/01/05 08:00:00	1.25314	1.25336	1.25219	1.25259	1.25298	1.25322	1.25205	1.25231
2017/01/05 07:45:00	1.25427	1.25437	1.25309	1.25314	1.25416	1.25424	1.25296	1.25298
2017/01/05 07:30:00	1.25445	1.25476	1.25385	1.25427	1.25435	1.25464	1.25371	1.25416
2017/01/05 07:15:00	1.25585	1.25655	1.25431	1.25445	1.25573	1.25641	1.25423	1.25435
2017/01/05 07:00:00	1.25612	1.25701	1.25566	1.25585	1.25600	1.25692	1.25554	1.25573
2017/01/05 06:45:00	1.25613	1.25708	1.25582	1.25612	1.25601	1.25701	1.25572	1.25600
2017/01/05 06:30:00	1.25687	1.25706	1.25593	1.25613	1.25676	1.25699	1.25583	1.25601
2017/01/05 06:15:00	1.25723	1.25770	1.25664	1.25687	1.25711	1.25757	1.25650	1.25676
2017/01/05 06:00:00	1.25517	1.25727	1.25503	1.25723	1.25507	1.25715	1.25493	1.25711
2017/01/05 05:45:00	1.25462	1.25532	1.25399	1.25517	1.25451	1.25521	1.25385	1.25507
2017/01/05 05:30:00	1.25383	1.25550	1.25363	1.25462	1.25374	1.25539	1.25351	1.25451
2017/01/05 05:15:00	1.25387	1.25437	1.25274	1.25383	1.25377	1.25425	1.25262	1.25374
2017/01/05 05:00:00	1.25411	1.25415	1.25257	1.25387	1.25397	1.25404	1.25245	1.25377
2017/01/05 04:45:00	1.25534	1.25576	1.25391	1.25411	1.25522	1.25564	1.25378	1.25397
2017/01/05 04:30:00	1.25307	1.25607	1.25307	1.25534	1.25282	1.25594	1.25262	1.25522
2017/01/05 04:15:00	1.25231	1.25382	1.25212	1.25307	1.25219	1.25367	1.25201	1.25282
2017/01/05 04:00:00	1.25179	1.25281	1.25159	1.25231	1.25169	1.25270	1.25147	1.25219
2017/01/05 03:45:00	1.25342	1.25377	1.25179	1.25179	1.25330	1.25364	1.25167	1.25169
2017/01/05 03:30:00	1.25314	1.25397	1.25281	1.25342	1.25302	1.25386	1.25269	1.25330
2017/01/05 03:15:00	1.25123	1.25341	1.25105	1.25314	1.25089	1.25329	1.25071	1.25302
2017/01/05 03:00:00	1.25247	1.25323	1.25093	1.25123	1.25228	1.25310	1.25068	1.25089
2017/01/05 02:45:00	1.25418	1.25448	1.25230	1.25247	1.25409	1.25438	1.25216	1.25228
2017/01/05 02:30:00	1.25608	1.25643	1.25394	1.25418	1.25596	1.25631	1.25380	1.25409
2017/01/05 02:15:00	1.25570	1.25624	1.25540	1.25608	1.25555	1.25615	1.25526	1.25596
2017/01/05 02:00:00	1.25571	1.25611	1.25523	1.25570	1.25550	1.25598	1.25506	1.25555
2017/01/05 01:45:00	1.25565	1.25629	1.25521	1.25571	1.25545	1.25613	1.25505	1.25550
2017/01/05 01:30:00	1.25580	1.25613	1.25461	1.25565	1.25563	1.25598	1.25445	1.25545
2017/01/05 01:15:00	1.25554	1.25621	1.25529	1.25580	1.25535	1.25605	1.25509	1.25563
2017/01/05 01:00:00	1.25562	1.25578	1.25483	1.25554	1.25547	1.25562	1.25468	1.25535
2017/01/05 00:45:00	1.25551	1.25609	1.25549	1.25562	1.25536	1.25599	1.25536	1.25547
2017/01/05 00:30:00	1.25430	1.25562	1.25429	1.25551	1.25410	1.25553	1.25409	1.25536
2017/01/05 00:15:00	1.25583	1.25593	1.25416	1.25430	1.25567	1.25578	1.25399	1.25410
2017/01/05 00:00:00	1.25639	1.25661	1.25568	1.25583	1.25623	1.25646	1.25554	1.25567
2017/01/04 23:45:00	1.25591	1.25660	1.25589	1.25639	1.25575	1.25642	1.25573	1.25623
2017/01/04 23:30:00	1.25611	1.25628	1.25580	1.25591	1.25595	1.25613	1.25565	1.25575
2017/01/04 23:15:00	1.25612	1.25627	1.25595	1.25611	1.25596	1.25607	1.25580	1.25595
2017/01/04 23:00:00	1.25541	1.25612	1.25507	1.25612	1.25525	1.25597	1.25493	1.25596
2017/01/04 22:45:00	1.25631	1.25639	1.25528	1.25541	1.25615	1.25624	1.25513	1.25525
2017/01/04 22:30:00	1.25617	1.25654	1.25594	1.25631	1.25596	1.25635	1.25574	1.25615
2017/01/04 22:15:00	1.25618	1.25634	1.25596	1.25617	1.25601	1.25616	1.25578	1.25596
2017/01/04 22:00:00	1.25636	1.25647	1.25555	1.25618	1.25619	1.25632	1.25544	1.25601
2017/01/04 21:45:00	1.25673	1.25714	1.25634	1.25636	1.25654	1.25695	1.25618	1.25619
2017/01/04 21:30:00	1.25692	1.25721	1.25666	1.25673	1.25677	1.25701	1.25647	1.25654
2017/01/04 21:15:00	1.25619	1.25692	1.25604	1.25692	1.25601	1.25677	1.25587	1.25677
2017/01/04 21:00:00	1.25663	1.25677	1.25602	1.25619	1.25644	1.25657	1.25581	1.25601
2017/01/04 20:45:00	1.25691	1.25736	1.25661	1.25663	1.25665	1.25722	1.25643	1.25644
2017/01/04 20:30:00	1.25750	1.25755	1.25659	1.25691	1.25728	1.25732	1.25636	1.25665
2017/01/04 20:15:00	1.25698	1.25793	1.25698	1.25750	1.25681	1.25777	1.25676	1.25728
2017/01/04 20:00:00	1.25661	1.25730	1.25622	1.25698	1.25641	1.25711	1.25598	1.25681
2017/01/04 19:45:00	1.25716	1.25770	1.25646	1.25661	1.25698	1.25745	1.25627	1.25641
2017/01/04 19:30:00	1.25725	1.25745	1.25681	1.25716	1.25694	1.25728	1.25661	1.25698
2017/01/04 19:15:00	1.25698	1.25729	1.25659	1.25725	1.25675	1.25715	1.25636	1.25694
2017/01/04 19:00:00	1.25769	1.25772	1.25430	1.25698	1.25740	1.25750	1.25394	1.25675
2017/01/04 18:45:00	1.25842	1.25858	1.25736	1.25769	1.25824	1.25839	1.25717	1.25740
2017/01/04 18:30:00	1.25820	1.25876	1.25820	1.25842	1.25799	1.25853	1.25799	1.25824
2017/01/04 18:15:00	1.25831	1.25842	1.25787	1.25820	1.25799	1.25820	1.25770	1.25799
2017/01/04 18:00:00	1.25785	1.25891	1.25756	1.25831	1.25733	1.25822	1.25715	1.25799
2017/01/04 17:45:00	1.25867	1.25956	1.25785	1.25785	1.25837	1.25850	1.25662	1.25733
2017/01/04 17:30:00	1.25995	1.25995	1.25835	1.25867	1.25738	1.25837	1.25729	1.25837
2017/01/04 17:15:00	1.26060	1.26060	1.25887	1.25995	1.25786	1.25786	1.25701	1.25738
2017/01/04 17:00:00	1.25938	1.26079	1.25938	1.26060	1.25659	1.25844	1.25659	1.25786
2017/01/04 16:45:00	1.25828	1.25938	1.25770	1.25938	1.25809	1.25819	1.25650	1.25659
2017/01/04 16:30:00	1.25839	1.25841	1.25797	1.25828	1.25825	1.25825	1.25778	1.25809
2017/01/04 16:15:00	1.25809	1.25846	1.25793	1.25839	1.25796	1.25832	1.25778	1.25825
2017/01/04 16:00:00	1.25867	1.25882	1.25788	1.25809	1.25853	1.25871	1.25776	1.25796
2017/01/04 15:45:00	1.25825	1.25928	1.25791	1.25867	1.25813	1.25914	1.25780	1.25853
2017/01/04 15:30:00	1.25872	1.25913	1.25823	1.25825	1.25859	1.25899	1.25809	1.25813
2017/01/04 15:15:00	1.25951	1.25951	1.25849	1.25872	1.25933	1.25935	1.25835	1.25859
2017/01/04 15:00:00	1.26005	1.26010	1.25942	1.25951	1.25990	1.25994	1.25924	1.25933
2017/01/04 14:45:00	1.26017	1.26021	1.25940	1.26005	1.26006	1.26006	1.25926	1.25990
2017/01/04 14:30:00	1.25964	1.26067	1.25943	1.26017	1.25947	1.26053	1.25927	1.26006
2017/01/04 14:15:00	1.25980	1.25996	1.25920	1.25964	1.25962	1.25982	1.25912	1.25947
2017/01/04 14:00:00	1.26025	1.26072	1.25891	1.25980	1.26009	1.26061	1.25874	1.25962
2017/01/04 13:45:00	1.25903	1.26059	1.25885	1.26025	1.25891	1.26044	1.25871	1.26009
2017/01/04 13:30:00	1.25962	1.25969	1.25888	1.25903	1.25947	1.25955	1.25876	1.25891
2017/01/04 13:15:00	1.25969	1.25986	1.25938	1.25962	1.25955	1.25975	1.25926	1.25947
2017/01/04 13:00:00	1.25964	1.25997	1.25944	1.25969	1.25953	1.25986	1.25930	1.25955
2017/01/04 12:45:00	1.25912	1.25980	1.25900	1.25964	1.25903	1.25973	1.25888	1.25953
2017/01/04 12:30:00	1.25910	1.25941	1.25852	1.25912	1.25899	1.25930	1.25842	1.25903
2017/01/04 12:15:00	1.25922	1.25981	1.25874	1.25910	1.25911	1.25969	1.25863	1.25899
2017/01/04 12:00:00	1.25771	1.26010	1.25750	1.25922	1.25761	1.25996	1.25738	1.25911
2017/01/04 11:45:00	1.25808	1.25850	1.25756	1.25771	1.25797	1.25839	1.25745	1.25761
2017/01/04 11:30:00	1.25665	1.25810	1.25661	1.25808	1.25654	1.25799	1.25651	1.25797
