日時	"USD/MXN(始値, 買い)"	"USD/MXN(高値, 買い)"	"USD/MXN(安値, 買い)"	"USD/MXN(終値, 買い)"	"USD/MXN(始値, 売り)*"	"USD/MXN(高値, 売り)*"	"USD/MXN(安値, 売り)*"	"USD/MXN(終値, 売り)*"
2016/12/29 12:15:00	20.68913	20.68990	20.66290	20.66618	20.68681	20.68800	20.66080	20.66430
2016/12/29 12:00:00	20.68290	20.69020	20.67726	20.68913	20.68031	20.68817	20.67540	20.68681
2016/12/29 11:45:00	20.66900	20.68630	20.66620	20.68290	20.66650	20.68430	20.66381	20.68031
2016/12/29 11:30:00	20.66840	20.67240	20.66299	20.66900	20.66530	20.67104	20.66146	20.66650
2016/12/29 11:15:00	20.66690	20.67500	20.65980	20.66840	20.66400	20.67250	20.65790	20.66530
2016/12/29 11:00:00	20.65530	20.67440	20.64260	20.66690	20.65330	20.67150	20.63950	20.66400
2016/12/29 10:45:00	20.67510	20.67770	20.64790	20.65530	20.67310	20.67570	20.64540	20.65330
2016/12/29 10:30:00	20.65900	20.67860	20.65000	20.67510	20.65641	20.67570	20.64771	20.67310
2016/12/29 10:15:00	20.66470	20.67489	20.65460	20.65900	20.66340	20.67280	20.65264	20.65641
2016/12/29 10:00:00	20.65937	20.67780	20.65937	20.66470	20.65740	20.67550	20.65740	20.66340
2016/12/29 09:45:00	20.66932	20.68010	20.65523	20.65937	20.66567	20.67798	20.65210	20.65740
2016/12/29 09:30:00	20.67210	20.67750	20.66737	20.66932	20.67080	20.67560	20.66523	20.66567
2016/12/29 09:15:00	20.65530	20.67860	20.65500	20.67210	20.65335	20.67640	20.65230	20.67080
2016/12/29 09:00:00	20.64770	20.66250	20.64710	20.65530	20.64650	20.66093	20.64641	20.65335
2016/12/29 08:45:00	20.68330	20.68730	20.64560	20.64770	20.68160	20.68595	20.64423	20.64650
2016/12/29 08:30:00	20.69127	20.69140	20.68260	20.68330	20.68840	20.68840	20.68020	20.68160
2016/12/29 08:15:00	20.69392	20.71060	20.67970	20.69127	20.69080	20.70751	20.67760	20.68840
2016/12/29 08:00:00	20.68427	20.69570	20.67840	20.69392	20.68102	20.69302	20.67640	20.69080
2016/12/29 07:45:00	20.68240	20.69140	20.68100	20.68427	20.67950	20.68880	20.67730	20.68102
2016/12/29 07:30:00	20.68400	20.69620	20.67780	20.68240	20.68121	20.69270	20.67590	20.67950
2016/12/29 07:15:00	20.70100	20.70102	20.67830	20.68400	20.69730	20.69770	20.67572	20.68121
2016/12/29 07:00:00	20.69671	20.70676	20.69600	20.70100	20.69470	20.70460	20.69337	20.69730
2016/12/29 06:45:00	20.70910	20.71100	20.69620	20.69671	20.70717	20.70750	20.69394	20.69470
2016/12/29 06:30:00	20.70841	20.71282	20.70589	20.70910	20.70680	20.71107	20.70160	20.70717
2016/12/29 06:15:00	20.71090	20.71469	20.70019	20.70841	20.70836	20.71147	20.69640	20.70680
2016/12/29 06:00:00	20.72080	20.72390	20.70480	20.71090	20.71690	20.72171	20.70051	20.70836
2016/12/29 05:45:00	20.72520	20.72543	20.71690	20.72080	20.72151	20.72271	20.71330	20.71690
2016/12/29 05:30:00	20.70270	20.72530	20.69880	20.72520	20.69831	20.72251	20.69750	20.72151
2016/12/29 05:15:00	20.69380	20.70290	20.68990	20.70270	20.68890	20.69911	20.68510	20.69831
2016/12/29 05:00:00	20.68400	20.69700	20.68110	20.69380	20.67983	20.69270	20.67925	20.68890
2016/12/29 04:45:00	20.68329	20.68496	20.67940	20.68400	20.67983	20.68146	20.67700	20.67983
2016/12/29 04:30:00	20.69080	20.69370	20.68097	20.68329	20.68584	20.68835	20.67978	20.67983
2016/12/29 04:15:00	20.69252	20.69490	20.68407	20.69080	20.68940	20.69210	20.68060	20.68584
2016/12/29 04:00:00	20.69193	20.69970	20.68498	20.69252	20.68873	20.69579	20.68100	20.68940
2016/12/29 03:45:00	20.69330	20.69910	20.67960	20.69193	20.69000	20.69611	20.67983	20.68873
2016/12/29 03:30:00	20.69130	20.69800	20.68660	20.69330	20.68490	20.69354	20.68400	20.69000
2016/12/29 03:15:00	20.69650	20.69770	20.68270	20.69130	20.69296	20.69429	20.67983	20.68490
2016/12/29 03:00:00	20.69590	20.70070	20.68630	20.69650	20.68880	20.69541	20.68320	20.69296
2016/12/29 02:45:00	20.69130	20.69660	20.68843	20.69590	20.68650	20.69175	20.68390	20.68880
2016/12/29 02:30:00	20.68780	20.69730	20.68250	20.69130	20.68271	20.69253	20.67983	20.68650
2016/12/29 02:15:00	20.69410	20.69610	20.68130	20.68780	20.69140	20.69140	20.67974	20.68271
2016/12/29 02:00:00	20.68500	20.69880	20.68327	20.69410	20.68050	20.69481	20.67974	20.69140
2016/12/29 01:45:00	20.68930	20.68970	20.67920	20.68500	20.68540	20.68580	20.67974	20.68050
2016/12/29 01:30:00	20.69210	20.69340	20.68890	20.68930	20.68830	20.69030	20.68460	20.68540
2016/12/29 01:15:00	20.68760	20.69290	20.68600	20.69210	20.68540	20.68990	20.68350	20.68830
2016/12/29 01:00:00	20.68970	20.68980	20.68600	20.68760	20.68540	20.68590	20.68190	20.68540
2016/12/29 00:45:00	20.68860	20.69296	20.68669	20.68970	20.68580	20.68750	20.68280	20.68540
2016/12/29 00:30:00	20.71280	20.71390	20.68680	20.68860	20.70110	20.70350	20.68350	20.68580
2016/12/29 00:15:00	20.71340	20.71400	20.70550	20.71280	20.70730	20.70860	20.69940	20.70110
2016/12/29 00:00:00	20.71010	20.71380	20.70640	20.71340	20.70550	20.70830	20.70190	20.70730
2016/12/28 23:45:00	20.70910	20.71125	20.70699	20.71010	20.70400	20.70750	20.70300	20.70550
2016/12/28 23:30:00	20.70500	20.71040	20.70500	20.70910	20.70320	20.70700	20.70210	20.70400
2016/12/28 23:15:00	20.70680	20.70710	20.70250	20.70500	20.70430	20.70460	20.70080	20.70320
2016/12/28 23:00:00	20.70580	20.70890	20.70330	20.70680	20.70080	20.70560	20.70010	20.70430
2016/12/28 22:45:00	20.70890	20.71150	20.70580	20.70580	20.70330	20.70551	20.70080	20.70080
2016/12/28 22:30:00	20.70950	20.71050	20.70760	20.70890	20.70320	20.70400	20.70210	20.70330
2016/12/28 22:15:00	20.71010	20.71220	20.70840	20.70950	20.70350	20.70620	20.70290	20.70320
2016/12/28 22:00:00	20.71090	20.71320	20.70960	20.71010	20.70530	20.70791	20.70320	20.70350
2016/12/28 21:45:00	20.71080	20.71250	20.70930	20.71090	20.70560	20.70730	20.70380	20.70530
2016/12/28 21:30:00	20.71170	20.71230	20.70600	20.71080	20.70750	20.70840	20.70300	20.70560
2016/12/28 21:15:00	20.71220	20.71400	20.70850	20.71170	20.70910	20.71090	20.70450	20.70750
2016/12/28 21:00:00	20.71330	20.71470	20.71170	20.71220	20.70980	20.71120	20.70890	20.70910
2016/12/28 20:45:00	20.71510	20.71640	20.71200	20.71330	20.71120	20.71400	20.70910	20.70980
2016/12/28 20:30:00	20.71640	20.71780	20.71300	20.71510	20.71401	20.71480	20.71070	20.71120
2016/12/28 20:15:00	20.71520	20.71870	20.71400	20.71640	20.71050	20.71630	20.71050	20.71401
2016/12/28 20:00:00	20.71990	20.71990	20.71400	20.71520	20.71730	20.71730	20.71010	20.71050
2016/12/28 19:45:00	20.71710	20.72050	20.71512	20.71990	20.71420	20.71750	20.71110	20.71730
2016/12/28 19:30:00	20.71360	20.72350	20.71330	20.71710	20.71070	20.72040	20.70970	20.71420
2016/12/28 19:15:00	20.71190	20.71580	20.71050	20.71360	20.70890	20.71300	20.70710	20.71070
2016/12/28 19:00:00	20.71400	20.72000	20.71070	20.71190	20.70910	20.71596	20.70800	20.70890
2016/12/28 18:45:00	20.72170	20.72170	20.71170	20.71400	20.71740	20.71790	20.70710	20.70910
2016/12/28 18:30:00	20.73030	20.73380	20.72160	20.72170	20.72470	20.72830	20.71660	20.71740
2016/12/28 18:15:00	20.75800	20.76108	20.72860	20.73030	20.75160	20.75480	20.72370	20.72470
2016/12/28 18:00:00	20.76223	20.76740	20.75710	20.75800	20.73890	20.75700	20.73890	20.75160
2016/12/28 17:45:00	20.76177	20.76223	20.76177	20.76223	20.73830	20.73890	20.73830	20.73890
2016/12/28 17:30:00	20.75340	20.76177	20.75220	20.76177	20.74760	20.74760	20.73390	20.73830
2016/12/28 17:15:00	20.75897	20.76992	20.75240	20.75340	20.73843	20.74960	20.73172	20.74760
2016/12/28 17:00:00	20.75700	20.76470	20.75290	20.75897	20.74920	20.75410	20.73842	20.73843
2016/12/28 16:45:00	20.75230	20.76190	20.74560	20.75700	20.74600	20.75280	20.73460	20.74920
2016/12/28 16:30:00	20.75200	20.75296	20.74096	20.75230	20.74620	20.74780	20.73781	20.74600
2016/12/28 16:15:00	20.75550	20.75790	20.74570	20.75200	20.74860	20.75656	20.74010	20.74620
2016/12/28 16:00:00	20.75760	20.76319	20.74849	20.75550	20.75317	20.75980	20.74680	20.74860
2016/12/28 15:45:00	20.76539	20.76930	20.75500	20.75760	20.76270	20.76611	20.75181	20.75317
2016/12/28 15:30:00	20.76010	20.76770	20.75530	20.76539	20.75680	20.76500	20.75210	20.76270
2016/12/28 15:15:00	20.76220	20.76969	20.75630	20.76010	20.75790	20.76641	20.75201	20.75680
2016/12/28 15:00:00	20.75240	20.77470	20.75180	20.76220	20.74933	20.77175	20.74867	20.75790
2016/12/28 14:45:00	20.75330	20.75350	20.73940	20.75240	20.74971	20.75019	20.73641	20.74933
2016/12/28 14:30:00	20.73990	20.75729	20.73720	20.75330	20.73790	20.75280	20.73380	20.74971
2016/12/28 14:15:00	20.74330	20.74340	20.72659	20.73990	20.74050	20.74127	20.72341	20.73790
2016/12/28 14:00:00	20.72947	20.74630	20.72890	20.74330	20.72629	20.74310	20.72616	20.74050
2016/12/28 13:45:00	20.73270	20.74077	20.72129	20.72947	20.73150	20.73770	20.71790	20.72629
2016/12/28 13:30:00	20.73740	20.74500	20.73186	20.73270	20.73560	20.74270	20.72950	20.73150
2016/12/28 13:15:00	20.72558	20.73890	20.71546	20.73740	20.72310	20.73600	20.71390	20.73560
2016/12/28 13:00:00	20.72337	20.72929	20.70650	20.72558	20.72140	20.72650	20.70415	20.72310
2016/12/28 12:45:00	20.72600	20.72600	20.70950	20.72337	20.72400	20.72410	20.70730	20.72140
2016/12/28 12:30:00	20.70420	20.72600	20.70310	20.72600	20.70222	20.72470	20.70141	20.72400
2016/12/28 12:15:00	20.73840	20.74230	20.69951	20.70420	20.73800	20.74012	20.69714	20.70222
2016/12/28 12:00:00	20.73830	20.74452	20.72776	20.73840	20.73611	20.74310	20.72560	20.73800
2016/12/28 11:45:00	20.72280	20.74209	20.72100	20.73830	20.72090	20.73984	20.71930	20.73611
2016/12/28 11:30:00	20.73075	20.73930	20.72040	20.72280	20.72848	20.73670	20.71750	20.72090
2016/12/28 11:15:00	20.71305	20.74592	20.70789	20.73075	20.71110	20.74420	20.70596	20.72848
2016/12/28 11:00:00	20.72750	20.72910	20.70723	20.71305	20.72525	20.72670	20.70660	20.71110
2016/12/28 10:45:00	20.75050	20.75570	20.72340	20.72750	20.74790	20.75340	20.72150	20.72525
2016/12/28 10:30:00	20.75770	20.76100	20.73710	20.75050	20.75480	20.75880	20.73570	20.74790
2016/12/28 10:15:00	20.74748	20.75780	20.73689	20.75770	20.74610	20.75570	20.73520	20.75480
2016/12/28 10:00:00	20.75831	20.77381	20.74690	20.74748	20.75310	20.77170	20.74510	20.74610
2016/12/28 09:45:00	20.75109	20.75990	20.74159	20.75831	20.75020	20.75880	20.74070	20.75310
2016/12/28 09:30:00	20.74690	20.75209	20.74000	20.75109	20.74414	20.75070	20.73820	20.75020
2016/12/28 09:15:00	20.75200	20.75460	20.74040	20.74690	20.75040	20.75380	20.73832	20.74414
2016/12/28 09:00:00	20.73110	20.75270	20.72750	20.75200	20.72850	20.75040	20.72440	20.75040
2016/12/28 08:45:00	20.75130	20.75470	20.73050	20.73110	20.74906	20.75270	20.72780	20.72850
2016/12/28 08:30:00	20.73690	20.75668	20.73535	20.75130	20.73440	20.75421	20.73290	20.74906
2016/12/28 08:15:00	20.73834	20.74160	20.72949	20.73690	20.73800	20.73990	20.72810	20.73440
2016/12/28 08:00:00	20.74770	20.75145	20.73520	20.73834	20.74540	20.74910	20.73360	20.73800
2016/12/28 07:45:00	20.74515	20.74780	20.74309	20.74770	20.74250	20.74540	20.74150	20.74540
2016/12/28 07:30:00	20.74480	20.75398	20.73940	20.74515	20.74290	20.75190	20.73760	20.74250
2016/12/28 07:15:00	20.74319	20.74660	20.73940	20.74480	20.74310	20.74391	20.73511	20.74290
2016/12/28 07:00:00	20.75649	20.76450	20.74259	20.74319	20.75410	20.76270	20.74240	20.74310
2016/12/28 06:45:00	20.76490	20.76950	20.75420	20.75649	20.76200	20.76640	20.75191	20.75410
2016/12/28 06:30:00	20.77060	20.79551	20.76390	20.76490	20.76760	20.79420	20.76100	20.76200
2016/12/28 06:15:00	20.78220	20.78500	20.76340	20.77060	20.77990	20.78240	20.76061	20.76760
2016/12/28 06:00:00	20.78310	20.78460	20.77650	20.78220	20.78080	20.78200	20.77281	20.77990
2016/12/28 05:45:00	20.77920	20.78530	20.77900	20.78310	20.77700	20.78290	20.77631	20.78080
2016/12/28 05:30:00	20.77610	20.77980	20.77530	20.77920	20.77611	20.77770	20.77320	20.77700
2016/12/28 05:15:00	20.78040	20.78140	20.77610	20.77610	20.77880	20.78029	20.77510	20.77611
2016/12/28 05:00:00	20.78540	20.78630	20.77760	20.78040	20.78310	20.78380	20.77700	20.77880
2016/12/28 04:45:00	20.77110	20.78610	20.76680	20.78540	20.76910	20.78350	20.76371	20.78310
2016/12/28 04:30:00	20.77340	20.77440	20.76930	20.77110	20.76881	20.77150	20.76711	20.76910
2016/12/28 04:15:00	20.76430	20.77840	20.76420	20.77340	20.76010	20.77490	20.75970	20.76881
2016/12/28 04:00:00	20.76200	20.76970	20.75730	20.76430	20.75780	20.76611	20.75440	20.76010
2016/12/28 03:45:00	20.75860	20.76630	20.75200	20.76200	20.75520	20.76354	20.75030	20.75780
2016/12/28 03:30:00	20.75814	20.76220	20.75320	20.75860	20.75530	20.75940	20.74990	20.75520
2016/12/28 03:15:00	20.75390	20.76510	20.75090	20.75814	20.75170	20.76080	20.74740	20.75530
2016/12/28 03:00:00	20.75970	20.76325	20.75340	20.75390	20.75505	20.75990	20.75080	20.75170
2016/12/28 02:45:00	20.75730	20.76550	20.75480	20.75970	20.75460	20.76130	20.75190	20.75505
2016/12/28 02:30:00	20.75713	20.75810	20.75117	20.75730	20.75250	20.75580	20.74760	20.75460
2016/12/28 02:15:00	20.76630	20.76720	20.75612	20.75713	20.75935	20.76250	20.75220	20.75250
2016/12/28 02:00:00	20.76990	20.77390	20.75470	20.76630	20.76470	20.76900	20.75190	20.75935
2016/12/28 01:45:00	20.76530	20.77250	20.76490	20.76990	20.76239	20.76900	20.76140	20.76470
2016/12/28 01:30:00	20.76320	20.77520	20.76120	20.76530	20.75910	20.77230	20.75700	20.76239
2016/12/28 01:15:00	20.76030	20.76450	20.75930	20.76320	20.75490	20.76080	20.75461	20.75910
2016/12/28 01:00:00	20.75990	20.76220	20.75830	20.76030	20.75560	20.75731	20.75470	20.75490
2016/12/28 00:45:00	20.75620	20.76090	20.75440	20.75990	20.75380	20.75610	20.75040	20.75560
2016/12/28 00:30:00	20.76020	20.76190	20.75540	20.75620	20.75610	20.75610	20.75270	20.75380
2016/12/28 00:15:00	20.76000	20.76180	20.75870	20.76020	20.75650	20.75760	20.75460	20.75610
2016/12/28 00:00:00	20.76370	20.76380	20.75950	20.76000	20.75900	20.75990	20.75420	20.75650
2016/12/27 23:45:00	20.76500	20.76550	20.76150	20.76370	20.76035	20.76137	20.75700	20.75900
2016/12/27 23:30:00	20.76850	20.76950	20.76396	20.76500	20.76360	20.76510	20.75950	20.76035
2016/12/27 23:15:00	20.76760	20.76910	20.76640	20.76850	20.76401	20.76440	20.76341	20.76360
2016/12/27 23:00:00	20.76800	20.76880	20.76690	20.76760	20.76370	20.76410	20.76340	20.76401
2016/12/27 22:45:00	20.76750	20.76890	20.76730	20.76800	20.76390	20.76400	20.76340	20.76370
2016/12/27 22:30:00	20.76910	20.76970	20.76700	20.76750	20.76400	20.76400	20.76280	20.76390
2016/12/27 22:15:00	20.76860	20.76970	20.76780	20.76910	20.76391	20.76401	20.76230	20.76400
2016/12/27 22:00:00	20.76940	20.76970	20.76780	20.76860	20.76390	20.76431	20.76360	20.76391
2016/12/27 21:45:00	20.76850	20.76970	20.76780	20.76940	20.76460	20.76470	20.76370	20.76390
2016/12/27 21:30:00	20.76770	20.76960	20.76710	20.76850	20.76410	20.76460	20.76350	20.76460
2016/12/27 21:15:00	20.76740	20.76920	20.76620	20.76770	20.76400	20.76430	20.76350	20.76410
2016/12/27 21:00:00	20.76540	20.76910	20.76540	20.76740	20.76140	20.76420	20.76140	20.76400
2016/12/27 20:45:00	20.76330	20.77280	20.76010	20.76540	20.75830	20.76970	20.75520	20.76140
2016/12/27 20:30:00	20.75910	20.76500	20.75790	20.76330	20.75210	20.76001	20.75200	20.75830
2016/12/27 20:15:00	20.76220	20.76260	20.75610	20.75910	20.75470	20.75520	20.75170	20.75210
2016/12/27 20:00:00	20.76120	20.76360	20.76120	20.76220	20.75540	20.76080	20.75360	20.75470
2016/12/27 19:45:00	20.75740	20.76320	20.75740	20.76120	20.75150	20.75780	20.75150	20.75540
2016/12/27 19:30:00	20.75930	20.76200	20.75740	20.75740	20.75300	20.75580	20.75150	20.75150
2016/12/27 19:15:00	20.76390	20.76390	20.75820	20.75930	20.75840	20.75840	20.75230	20.75300
2016/12/27 19:00:00	20.76110	20.76480	20.76070	20.76390	20.75510	20.75840	20.75360	20.75840
2016/12/27 18:45:00	20.77250	20.77310	20.76090	20.76110	20.76910	20.76920	20.75490	20.75510
2016/12/27 18:30:00	20.77700	20.77700	20.77250	20.77250	20.77230	20.77270	20.76910	20.76910
2016/12/27 18:15:00	20.77170	20.77878	20.77170	20.77700	20.76750	20.77550	20.76660	20.77230
2016/12/27 18:00:00	20.76730	20.77470	20.75870	20.77170	20.74720	20.77070	20.74650	20.76750
2016/12/27 17:45:00	20.76530	20.76920	20.75330	20.76730	20.74140	20.75320	20.74020	20.74720
2016/12/27 17:30:00	20.76840	20.76850	20.76360	20.76530	20.74230	20.74340	20.74010	20.74140
2016/12/27 17:15:00	20.76990	20.76992	20.76290	20.76840	20.75460	20.75460	20.74160	20.74230
2016/12/27 17:00:00	20.76400	20.76992	20.76340	20.76990	20.75640	20.75700	20.75170	20.75460
2016/12/27 16:45:00	20.75910	20.77030	20.75750	20.76400	20.75540	20.76730	20.75350	20.75640
2016/12/27 16:30:00	20.75370	20.75910	20.75370	20.75910	20.75210	20.75600	20.75190	20.75540
2016/12/27 16:15:00	20.76310	20.76360	20.75219	20.75370	20.76020	20.76160	20.74911	20.75210
2016/12/27 16:00:00	20.76250	20.76440	20.76020	20.76310	20.76120	20.76260	20.75730	20.76020
2016/12/27 15:45:00	20.76770	20.77010	20.75550	20.76250	20.76550	20.76751	20.75350	20.76120
2016/12/27 15:30:00	20.76870	20.76970	20.76430	20.76770	20.76640	20.76670	20.76130	20.76550
2016/12/27 15:15:00	20.76270	20.77019	20.75960	20.76870	20.76060	20.76760	20.75760	20.76640
2016/12/27 15:00:00	20.75940	20.76700	20.75010	20.76270	20.75760	20.76583	20.74720	20.76060
2016/12/27 14:45:00	20.76430	20.76979	20.75729	20.75940	20.76140	20.76750	20.75610	20.75760
2016/12/27 14:30:00	20.75940	20.76489	20.75299	20.76430	20.75640	20.76301	20.75170	20.76140
2016/12/27 14:15:00	20.75087	20.76120	20.74569	20.75940	20.74684	20.75810	20.74210	20.75640
2016/12/27 14:00:00	20.76960	20.77640	20.74960	20.75087	20.76750	20.77520	20.74540	20.74684
2016/12/27 13:45:00	20.75290	20.77540	20.75270	20.76960	20.75020	20.77380	20.74970	20.76750
2016/12/27 13:30:00	20.74330	20.75452	20.74240	20.75290	20.74030	20.75140	20.73940	20.75020
2016/12/27 13:15:00	20.74750	20.75560	20.72788	20.74330	20.74500	20.75270	20.72480	20.74030
2016/12/27 13:00:00	20.74229	20.74899	20.74020	20.74750	20.73962	20.74570	20.73721	20.74500
2016/12/27 12:45:00	20.73890	20.74351	20.72730	20.74229	20.73612	20.74099	20.72441	20.73962
2016/12/27 12:30:00	20.73480	20.74200	20.72677	20.73890	20.73231	20.73867	20.72470	20.73612
2016/12/27 12:15:00	20.72090	20.73530	20.71710	20.73480	20.71790	20.73342	20.71410	20.73231
2016/12/27 12:00:00	20.71420	20.72684	20.70810	20.72090	20.71130	20.72403	20.70510	20.71790
2016/12/27 11:45:00	20.71320	20.71840	20.70770	20.71420	20.71110	20.71590	20.70560	20.71130
2016/12/27 11:30:00	20.69677	20.71690	20.68620	20.71320	20.69430	20.71400	20.68320	20.71110
2016/12/27 11:15:00	20.71330	20.71330	20.69352	20.69677	20.71180	20.71180	20.69230	20.69430
2016/12/27 11:00:00	20.71670	20.72170	20.70259	20.71330	20.71430	20.72090	20.70010	20.71180
2016/12/27 10:45:00	20.65140	20.71700	20.65050	20.71670	20.64950	20.71450	20.64840	20.71430
2016/12/27 10:30:00	20.63119	20.65390	20.62975	20.65140	20.62910	20.65055	20.62650	20.64950
2016/12/27 10:15:00	20.63020	20.63600	20.62200	20.63119	20.62810	20.63310	20.61950	20.62910
2016/12/27 10:00:00	20.64330	20.64350	20.62160	20.63020	20.63938	20.63938	20.61970	20.62810
2016/12/27 09:45:00	20.61719	20.64360	20.60480	20.64330	20.61490	20.64120	20.60300	20.63938
2016/12/27 09:30:00	20.62590	20.62600	20.61128	20.61719	20.62330	20.62367	20.60940	20.61490
2016/12/27 09:15:00	20.60760	20.63179	20.60730	20.62590	20.60492	20.62941	20.60440	20.62330
2016/12/27 09:00:00	20.59859	20.62374	20.59859	20.60760	20.59600	20.61990	20.59600	20.60492
2016/12/27 08:45:00	20.59660	20.61430	20.58909	20.59859	20.59310	20.61050	20.58550	20.59600
2016/12/27 08:30:00	20.59979	20.60607	20.59160	20.59660	20.59728	20.60354	20.58890	20.59310
2016/12/27 08:15:00	20.61720	20.61802	20.59549	20.59979	20.61523	20.61523	20.59243	20.59728
2016/12/27 08:00:00	20.61030	20.62399	20.59230	20.61720	20.60730	20.61990	20.58871	20.61523
2016/12/27 07:45:00	20.61919	20.62380	20.60570	20.61030	20.61630	20.62090	20.60270	20.60730
2016/12/27 07:30:00	20.63230	20.63719	20.61548	20.61919	20.62940	20.63371	20.61262	20.61630
2016/12/27 07:15:00	20.61140	20.63499	20.60790	20.63230	20.60850	20.63050	20.60511	20.62940
2016/12/27 07:00:00	20.62360	20.62727	20.60802	20.61140	20.62060	20.62284	20.60580	20.60850
2016/12/27 06:45:00	20.64240	20.64240	20.62320	20.62360	20.63970	20.64066	20.62029	20.62060
2016/12/27 06:30:00	20.66090	20.66230	20.63920	20.64240	20.65811	20.66140	20.63630	20.63970
2016/12/27 06:15:00	20.66650	20.67270	20.66010	20.66090	20.66460	20.66970	20.65598	20.65811
2016/12/27 06:00:00	20.66927	20.67205	20.66584	20.66650	20.66605	20.66940	20.66290	20.66460
2016/12/27 05:45:00	20.66321	20.66980	20.66029	20.66927	20.66060	20.66694	20.65671	20.66605
2016/12/27 05:30:00	20.65530	20.66390	20.65470	20.66321	20.65340	20.66100	20.65134	20.66060
2016/12/27 05:15:00	20.65920	20.66020	20.65103	20.65530	20.65644	20.65758	20.64781	20.65340
2016/12/27 05:00:00	20.64840	20.66030	20.64820	20.65920	20.64670	20.65730	20.64501	20.65644
2016/12/27 04:45:00	20.65030	20.65380	20.64830	20.64840	20.64670	20.65030	20.64507	20.64670
2016/12/27 04:30:00	20.65380	20.65380	20.64830	20.65030	20.65090	20.65090	20.64530	20.64670
2016/12/27 04:15:00	20.64120	20.65670	20.64110	20.65380	20.63820	20.65370	20.63773	20.65090
2016/12/27 04:00:00	20.63610	20.64310	20.63250	20.64120	20.63310	20.63900	20.62960	20.63820
2016/12/27 03:45:00	20.62430	20.63750	20.62025	20.63610	20.62090	20.63490	20.61659	20.63310
2016/12/27 03:30:00	20.61330	20.63060	20.61310	20.62430	20.60890	20.62692	20.60890	20.62090
2016/12/27 03:15:00	20.61630	20.61750	20.60630	20.61330	20.61164	20.61600	20.60170	20.60890
2016/12/27 03:00:00	20.62080	20.62670	20.61450	20.61630	20.61010	20.62148	20.60941	20.61164
2016/12/27 02:45:00	20.63250	20.63380	20.60703	20.62080	20.62640	20.62889	20.60160	20.61010
2016/12/27 02:30:00	20.63890	20.63990	20.62880	20.63250	20.63310	20.63570	20.62461	20.62640
2016/12/27 02:15:00	20.64070	20.64090	20.63320	20.63890	20.63580	20.63679	20.62920	20.63310
2016/12/27 02:00:00	20.63790	20.64200	20.63410	20.64070	20.63390	20.63775	20.62940	20.63580
2016/12/27 01:45:00	20.63840	20.63970	20.63340	20.63790	20.63446	20.63663	20.62920	20.63390
2016/12/27 01:30:00	20.63300	20.63870	20.63300	20.63840	20.62670	20.63627	20.62670	20.63446
2016/12/27 01:15:00	20.63440	20.63910	20.63240	20.63300	20.62770	20.63410	20.62610	20.62670
2016/12/27 01:00:00	20.63330	20.63540	20.63260	20.63440	20.62660	20.62970	20.62620	20.62770
2016/12/27 00:45:00	20.63290	20.63460	20.63200	20.63330	20.62630	20.62700	20.62580	20.62660
2016/12/27 00:30:00	20.63420	20.63650	20.63190	20.63290	20.62740	20.62930	20.62610	20.62630
2016/12/27 00:15:00	20.63440	20.63560	20.63240	20.63420	20.63110	20.63200	20.62561	20.62740
2016/12/27 00:00:00	20.63940	20.64110	20.63440	20.63440	20.63650	20.63770	20.63100	20.63110
2016/12/26 23:45:00	20.64010	20.64050	20.63880	20.63940	20.63590	20.63730	20.63510	20.63650
2016/12/26 23:30:00	20.63870	20.64080	20.63820	20.64010	20.63270	20.63620	20.63240	20.63590
2016/12/26 23:15:00	20.63630	20.63990	20.63620	20.63870	20.62940	20.63320	20.62931	20.63270
2016/12/26 23:00:00	20.62390	20.63710	20.62350	20.63630	20.61890	20.63030	20.61850	20.62940
2016/12/26 22:45:00	20.61620	20.62600	20.61560	20.62390	20.61120	20.62040	20.61050	20.61890
2016/12/26 22:30:00	20.61660	20.61740	20.61560	20.61620	20.61160	20.61240	20.61071	20.61120
2016/12/26 22:15:00	20.61560	20.61730	20.61350	20.61660	20.60800	20.61200	20.60601	20.61160
2016/12/26 22:00:00	20.61430	20.61570	20.61130	20.61560	20.60990	20.60990	20.60570	20.60800
2016/12/26 21:45:00	20.61110	20.61720	20.60980	20.61430	20.60320	20.61010	20.60190	20.60990
2016/12/26 21:30:00	20.61130	20.61150	20.61020	20.61110	20.60310	20.60370	20.60230	20.60320
2016/12/26 21:15:00	20.61260	20.61500	20.60970	20.61130	20.60974	20.60974	20.60200	20.60310
2016/12/26 21:00:00	20.61910	20.61960	20.61230	20.61260	20.60974	20.60974	20.60830	20.60974
2016/12/26 20:45:00	20.62730	20.63220	20.61260	20.61910	20.62090	20.62620	20.60974	20.60974
2016/12/26 20:30:00	20.63240	20.63240	20.62660	20.62730	20.62360	20.62400	20.61970	20.62090
2016/12/26 20:15:00	20.61770	20.63280	20.61630	20.63240	20.60974	20.62380	20.60890	20.62360
2016/12/26 20:00:00	20.63160	20.63300	20.61150	20.61770	20.62400	20.62561	20.60974	20.60974
2016/12/26 19:45:00	20.63870	20.63900	20.62710	20.63160	20.62650	20.62770	20.61511	20.62400
2016/12/26 19:30:00	20.63940	20.63980	20.63110	20.63870	20.63340	20.63500	20.61790	20.62650
2016/12/26 19:15:00	20.63870	20.64170	20.63720	20.63940	20.63040	20.63680	20.62910	20.63340
