日時	EUR/JPY(始値, 買い)	EUR/JPY(高値, 買い)	EUR/JPY(安値, 買い)	EUR/JPY(終値, 買い)	EUR/JPY(始値, 売り)	EUR/JPY(高値, 売り)	EUR/JPY(安値, 売り)	EUR/JPY(終値, 売り)	
2014-02-26T04:00:00	140.431	140.459	140.368	140.398	140.418	140.448	140.357	140.388	
2014-02-26T03:45:00	140.461	140.467	140.424	140.431	140.447	140.457	140.415	140.418	
2014-02-26T03:30:00	140.471	140.503	140.437	140.461	140.459	140.498	140.428	140.447	
2014-02-26T03:15:00	140.476	140.504	140.465	140.471	140.463	140.496	140.457	140.459	
2014-02-26T03:00:00	140.500	140.521	140.472	140.476	140.488	140.509	140.462	140.463	
2014-02-26T02:45:00	140.501	140.537	140.490	140.500	140.488	140.525	140.478	140.488	
2014-02-26T02:30:00	140.479	140.545	140.468	140.501	140.467	140.536	140.455	140.488	
2014-02-26T02:15:00	140.523	140.543	140.448	140.479	140.513	140.531	140.436	140.467	
2014-02-26T02:00:00	140.510	140.561	140.478	140.523	140.500	140.550	140.469	140.513	
2014-02-26T01:45:00	140.552	140.569	140.461	140.510	140.543	140.559	140.451	140.500	
2014-02-26T01:30:00	140.551	140.623	140.530	140.552	140.538	140.612	140.519	140.543	
2014-02-26T01:15:00	140.494	140.563	140.466	140.551	140.480	140.552	140.455	140.538	
2014-02-26T01:00:00	140.327	140.532	140.310	140.494	140.317	140.523	140.298	140.480	
2014-02-26T00:45:00	140.294	140.343	140.237	140.327	140.282	140.334	140.225	140.317	
2014-02-26T00:30:00	140.190	140.334	140.138	140.294	140.176	140.329	140.128	140.282	
2014-02-26T00:15:00	140.230	140.287	140.157	140.190	140.217	140.281	140.146	140.176	
2014-02-26T00:00:00	140.539	140.540	140.230	140.230	140.481	140.481	140.217	140.217	
2014-02-25T23:45:00	140.705	140.729	140.468	140.539	140.694	140.716	140.457	140.481	
2014-02-25T23:30:00	140.760	140.842	140.672	140.705	140.748	140.830	140.667	140.694	
2014-02-25T23:15:00	140.720	140.784	140.702	140.760	140.707	140.775	140.688	140.748	
2014-02-25T23:00:00	140.710	140.788	140.704	140.720	140.692	140.778	140.690	140.707	
2014-02-25T22:45:00	140.696	140.742	140.643	140.710	140.683	140.731	140.630	140.692	
2014-02-25T22:30:00	140.683	140.706	140.639	140.696	140.673	140.698	140.629	140.683	
2014-02-25T22:15:00	140.656	140.713	140.643	140.683	140.645	140.707	140.631	140.673	
2014-02-25T22:00:00	140.646	140.696	140.611	140.656	140.642	140.685	140.601	140.645	
2014-02-25T21:45:00	140.704	140.715	140.595	140.646	140.692	140.708	140.587	140.642	
2014-02-25T21:30:00	140.636	140.730	140.637	140.704	140.624	140.722	140.625	140.692	
2014-02-25T21:15:00	140.742	140.745	140.622	140.636	140.733	140.733	140.612	140.624	
2014-02-25T21:00:00	140.684	140.767	140.685	140.742	140.672	140.759	140.671	140.733	
2014-02-25T20:45:00	140.688	140.697	140.626	140.684	140.677	140.688	140.614	140.672	
2014-02-25T20:30:00	140.751	140.751	140.648	140.688	140.739	140.740	140.639	140.677	
2014-02-25T20:15:00	140.744	140.755	140.722	140.751	140.734	140.746	140.713	140.739	
2014-02-25T20:00:00	140.755	140.816	140.744	140.744	140.745	140.806	140.731	140.734	
2014-02-25T19:45:00	140.744	140.794	140.689	140.755	140.731	140.783	140.677	140.745	
2014-02-25T19:30:00	140.737	140.772	140.717	140.744	140.725	140.759	140.705	140.731	
2014-02-25T19:15:00	140.718	140.778	140.709	140.737	140.705	140.766	140.697	140.725	
2014-02-25T19:00:00	140.704	140.735	140.662	140.718	140.694	140.723	140.651	140.705	
2014-02-25T18:45:00	140.769	140.788	140.676	140.704	140.760	140.777	140.665	140.694	
2014-02-25T18:30:00	140.851	140.846	140.749	140.769	140.836	140.835	140.736	140.760	
2014-02-25T18:15:00	140.772	140.851	140.758	140.851	140.759	140.840	140.746	140.836	
2014-02-25T18:00:00	140.742	140.800	140.700	140.772	140.730	140.789	140.688	140.759	
2014-02-25T17:45:00	140.762	140.762	140.693	140.742	140.750	140.749	140.680	140.730	
2014-02-25T17:30:00	140.765	140.813	140.680	140.762	140.754	140.805	140.669	140.750	
2014-02-25T17:15:00	140.695	140.826	140.666	140.765	140.681	140.816	140.657	140.754	
2014-02-25T17:00:00	140.712	140.750	140.579	140.695	140.705	140.740	140.573	140.681	
2014-02-25T16:45:00	140.612	140.720	140.578	140.712	140.599	140.709	140.567	140.705	
2014-02-25T16:30:00	140.581	140.645	140.563	140.612	140.572	140.633	140.551	140.599	
2014-02-25T16:15:00	140.655	140.672	140.541	140.581	140.642	140.662	140.528	140.572	
2014-02-25T16:00:00	140.845	140.850	140.649	140.655	140.817	140.841	140.635	140.642	
2014-02-25T15:45:00	140.792	140.845	140.768	140.845	140.779	140.826	140.754	140.817	
2014-02-25T15:30:00	140.762	140.817	140.763	140.792	140.749	140.806	140.752	140.779	
2014-02-25T15:15:00	140.741	140.771	140.728	140.762	140.728	140.758	140.714	140.749	
2014-02-25T15:00:00	140.823	140.833	140.726	140.741	140.810	140.821	140.715	140.728	
2014-02-25T14:45:00	140.855	140.857	140.823	140.823	140.844	140.845	140.809	140.810	
2014-02-25T14:30:00	140.864	140.886	140.821	140.855	140.856	140.874	140.808	140.844	
2014-02-25T14:15:00	140.843	140.892	140.826	140.864	140.830	140.882	140.812	140.856	
2014-02-25T14:00:00	140.864	140.867	140.822	140.843	140.852	140.858	140.811	140.830	
2014-02-25T13:45:00	140.899	140.899	140.837	140.864	140.888	140.887	140.829	140.852	
2014-02-25T13:30:00	140.881	140.939	140.879	140.899	140.872	140.926	140.868	140.888	
2014-02-25T13:15:00	140.839	140.899	140.839	140.881	140.827	140.890	140.828	140.872	
2014-02-25T13:00:00	140.856	140.874	140.834	140.839	140.842	140.865	140.823	140.827	
2014-02-25T12:45:00	140.825	140.858	140.813	140.856	140.813	140.846	140.801	140.842	
2014-02-25T12:30:00	140.877	140.901	140.824	140.825	140.864	140.896	140.810	140.813	
2014-02-25T12:15:00	140.803	140.881	140.804	140.877	140.792	140.869	140.794	140.864	
2014-02-25T12:00:00	140.806	140.825	140.781	140.803	140.795	140.816	140.768	140.792	
2014-02-25T11:45:00	140.806	140.808	140.766	140.806	140.793	140.795	140.754	140.795	
2014-02-25T11:30:00	140.779	140.827	140.761	140.806	140.768	140.819	140.749	140.793	
2014-02-25T11:15:00	140.758	140.804	140.748	140.779	140.745	140.793	140.736	140.768	
2014-02-25T11:00:00	140.763	140.796	140.719	140.758	140.749	140.786	140.709	140.745	
2014-02-25T10:45:00	140.817	140.821	140.745	140.763	140.805	140.809	140.734	140.749	
2014-02-25T10:30:00	140.910	140.905	140.790	140.817	140.898	140.897	140.781	140.805	
2014-02-25T10:15:00	140.949	140.970	140.896	140.910	140.937	140.956	140.883	140.898	
2014-02-25T10:00:00	140.814	140.973	140.789	140.949	140.800	140.963	140.777	140.937	
2014-02-25T09:45:00	140.779	140.845	140.761	140.814	140.767	140.834	140.751	140.800	
2014-02-25T09:30:00	140.765	140.807	140.763	140.779	140.752	140.795	140.748	140.767	
2014-02-25T09:15:00	140.823	140.833	140.729	140.765	140.812	140.824	140.717	140.752	
2014-02-25T09:00:00	140.799	140.869	140.784	140.823	140.788	140.856	140.769	140.812	
2014-02-25T08:45:00	140.787	140.808	140.749	140.799	140.778	140.798	140.733	140.788	
2014-02-25T08:30:00	140.745	140.790	140.745	140.787	140.729	140.778	140.730	140.778	
2014-02-25T08:15:00	140.750	140.786	140.728	140.745	140.734	140.775	140.715	140.729	
2014-02-25T08:00:00	140.763	140.792	140.742	140.750	140.739	140.779	140.727	140.734	
2014-02-25T07:45:00	140.768	140.844	140.753	140.763	140.743	140.822	140.727	140.739	
2014-02-25T07:30:00	140.751	140.784	140.707	140.768	140.724	140.764	140.682	140.743	
2014-02-25T07:15:00	140.768	140.783	140.730	140.751	140.743	140.761	140.707	140.724	
2014-02-25T07:00:00	140.788	140.843	140.768	140.768	140.766	140.801	140.743	140.743	
